"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
5772,"ArakaaliHidePrepareToKill","",[],1,0,"",4,[],[],"",0,[],"",2,1000,877,"","",[],"","","",[],""
5773,"ArakaaliHideKillSilk","",[],1,0,"",4,[],[],"",0,[],"",2,1000,877,"","",[],"","","",[],""
5774,"SupportIgniteProliferation",1,"[7,1]",1,0,"I",3,[8],[],"",-1951096094,[],"",2,1000,"","","",[],"","","",[],""
5775,"SupportChanceToBleed",1,[1],0.275,0.0285,"E",1,[],[77],"",1561428496,[],"",2,1000,"","","",[],"","","",[],""
5776,"SupportChanceToBleedRoyale",1,[1],0.28,0.029,"E",1,[],[77],"",-1549914322,[],"",2,1000,"","","",[],"","","",[],""
5777,"SupportChanceToPoison",1,"[7,1]",0.2733,0.04,"O",2,[],[],"",2141384509,[],"",2,1000,"","","",[],"","","",[],""
5778,"SupportDeadlyAilments",1,"[7,1]",1,0,"i",2,[],[],"",1329591193,[],"",2,1000,"","","",[],"","","",[],""
5779,"SpellNova","",[],0.8,0.035,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5780,"SpellNovaRyslathaEgg","",[],1.2,0.035,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5781,"SpellNovaParasiteUnique","",[],0.8,0.035,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5782,"SpellNovaSewerGoliath","",[],2.1818,0.012,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5783,"SpellNovaFireRibbons","",[],3.3333,0.03,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5784,"SpellNovaIceRibbons","",[],2.7273,0.03,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5785,"SpellNovaPoison","",[],0.4,0.035,"",4,[],[],"",0,[],"",2,1000,880,"","",[],"","","",[],""
5786,"SpellNovaKitava","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],""
5787,"SpellNovaIncursionGrenade","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5788,"SpellNovaIncursionGrenade2","",[],1,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5789,"SpellNovaEinharGrenade","",[],2,0.0679,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5790,"SpellNovaEinharGrenade2","",[],1,0.0679,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5791,"SpellNovaRikerClusterBomb","",[],2,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5792,"SpellNovaRikerClusterBomb2","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5793,"SpellNovaAbyssMine1","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5794,"SpellNovaAbyssMine2","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5795,"SpellNovaDelveMonkeyMine","",[],2.75,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5796,"GeometrySpellSynthesisPhysical","",[],1.3,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5797,"GeometrySpellFireCombo","",[],3.3333,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5798,"IncursionArchitectChaosStomp","",[],0.6667,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5799,"IncursionPhantasmSacrificeExplode","",[],3.125,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5800,"IncursionSaucerFlying","",[],0.125,0.045,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
5801,"IncursionSaucerMinionExplode","",[],2.65,0.045,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
5802,"IncursionArchitectMapMinionSelfDestruct","",[],3.5,0.04,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
5803,"IncursionArchitectMapMinionPulse","",[],0.6,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5804,"IncursionWraithExplode","",[],2.5,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5805,"IncursionSwordProjectileImpact","",[],2,0.033,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5806,"IncursionAlvaProjectileFastNova","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5807,"DelveEMPGeometrySpell","",[],3.5,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5808,"DelveSonicPulse","",[],0.6,0.04,"",4,[],[],"",0,[],"",2,4000,986,"","",[],34,"","",[],""
5809,"DelveBloodPulseBoss","",[],4,0.04,"",4,[],[],"",0,[],"",2,3000,986,"","",[],"","","",[],""
5810,"DelveAzuriteTurretEmerge","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5811,"DelveAbyssGroundLaserSpell","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5812,"DelveTaowuFlameGeyserGeometry","",[],1.13,0.044,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5813,"SynthesisColdCascadeGeometry","",[],1.15,0.044,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5814,"BetrayalJanusGoldGeyserGeometry","",[],0.6,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5815,"BetrayalBreachProjectileGeometry","",[],3.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5816,"ProtoVaalMapBossGeyserExplode","",[],2.26,0.044,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5817,"ProtoVaalMapBossGeyserExplodeNoEffects","",[],1.13,0.044,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5818,"DelveGolemBombAzurite","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5819,"DelveGolemBombGeodite","",[],1.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5820,"DelveGolemBombSulphite","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5821,"DelveGolemBombVaalite","",[],1.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5822,"DelveGolemBombVoidite","",[],1.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5823,"DeceleratingProjectileZanaExplode","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5824,"DeceleratingProjectileAfflictionMinionExplode","",[],3.15,0.0445,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5825,"DeceleratingProjectileToraExplode","",[],1.75,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5826,"ZanaRosePodExplode","",[],1,0.0679,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5827,"ProtoVaalMapBossVolatileExplode","",[],1.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5828,"BetrayalScientistGrenadeExplode","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1200,986,"","",[],"","","",[],""
5829,"SynthesisDroneTurretSlash","",[],2.5,0.05,"",4,[],[],"",0,[],"",2,2500,986,"","",[],"","","",[],""
5830,"SynthesisGuardian2ProjectileNova","",[],4,0.0475,"",4,[],[],"",0,[],"",2,2500,986,"","",[],"","","",[],""
5831,"SynthesisSoulstealer4Explode","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5832,"SynthesisDroneTurretMegaAttack","",[],4,0.057,"",4,[],[],"",0,[],"",2,2270,986,"","",[],"",66,"",[],""
5833,"SynthesisGuardian1FrontalBlast","",[],4,0.057,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5834,"SynthesisGuardian1MovingConeArea","",[],4,0.057,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5835,"LegionEternalEmpireSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5836,"ExpeditionEternalEmpireSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5837,"LegionViperVolatileCore","",[],0.15,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5838,"LegionViperQuadCoreRectangle","",[],2.25,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5839,"LegionViperQuadCoreRectangle2","",[],2.25,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5840,"LegionViperQuadCoreRectangle3","",[],2.25,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5841,"LegionViperQuadCoreRectangle4","",[],2.25,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5842,"GeometrySpellBlightTowerFireballExplode","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5843,"GeometrySpellBlightTowerFireballExplode_buff1","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5844,"GeometrySpellBlightTowerFireballExplode_buff2","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5845,"GeometrySpellBlightTowerFireballExplode_buff3","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5846,"GeometrySpellBlightTowerFireballExplode2","",[],30,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5847,"GeometrySpellBlightTowerFireballExplode2_buff1","",[],30,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5848,"GeometrySpellBlightTowerFireballExplode2_buff2","",[],30,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5849,"GeometrySpellBlightTowerFireballExplode2_buff3","",[],30,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5850,"GeometrySpellBlightTowerFireballExplode3","",[],40,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5851,"GeometrySpellBlightTowerFireballExplode3_buff1","",[],40,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5852,"GeometrySpellBlightTowerFireballExplode3_buff2","",[],40,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5853,"GeometrySpellBlightTowerFireballExplode3_buff3","",[],40,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5854,"GeometryAttackBeastBossSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5855,"GeometryAttackBlightCageSkeletonSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5856,"GeometryAttackBlightWaterSpiralSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5857,"GeometryAttackDjinnSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],19,"","",[],""
5858,"GeometrySpellBlightNecroballImpact","",[],3,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5859,"GeometrySpellBlightNecroballImpactMini","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5860,"GeometryAttackBlightGolemBossSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1500,985,"","",[],"","","",[],""
5861,"GeometrySpellBlightIceWolfExplode","",[],2,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5862,"GeometryAttackBlightFireHellionBossCrack","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5863,"SynthesisGuardian4BeamGun","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,1151,"","",[],"","","",[],""
5864,"SynthesisGuardian4BeamGunGeo","",[],4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5865,"LegionTemplarBossHolyBlastBeam","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,1151,"","",[],"","","",[],""
5866,"DelveQiongqiSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],1,"","",[],""
5867,"LegionTemplarShatterShieldBeam","",[],0.35,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5868,"LegionVaalSiphonField","",[],0.5,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5869,"BlightTowerMinionExplode","",[],4,0.06,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5870,"AtlasExilesCrusaderBeamImpact","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5871,"MetamorphosisShieldChargeFootstep","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5872,"MetamorphosisShieldChargeSuperFootstep","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5873,"AtlasExileOrionBeamBlast","",[],6,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5874,"AtlasExileCrusaderMageguardBombExplode","",[],4,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5875,"AtlasExileCrusaderMageguardBombExplodeSpectre","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5876,"SeawitchWaveGeometrySpell","",[],3.5,0.032,"",4,[],[],"",0,[],"",2,1900,986,"","",[],"","","",[],""
5877,"SeawitchWaveGeometrySpellMerveil","",[],5.0369,0.0342,"",4,[],[],"",0,[],"",2,1900,986,"","",[],"","","",[],""
5878,"SeawitchWaveGeometrySpellMerveilMap","",[],1.4636,0.0385,"",4,[],[],"",0,[],"",2,1900,986,"","",[],"","","",[],""
5879,"SeawitchWaveGeometrySpellInvasion","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1900,986,"","",[],20,"","",[],""
5880,"SeawitchWaveGeometrySpellDescentBoss","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1900,986,"","",[],"","","",[],""
5881,"SeawitchWaveGeometrySpellSmall","",[],1.46,0.034,"",4,[],[],"",0,[],"",2,1900,986,"","",[],"","","",[],""
5882,"AtlasExileCrusaderPhantasmExplode","",[],3.59,0.05,"",4,[],[],"",0,[],"",2,2500,986,"","",[],22,"","",[],""
5883,"MetamorphosisShieldChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5884,"AtlasBasiliskScorpionSting","",[],1,0,"",4,[],[],"",0,[],"",2,2000,985,"","",[],"","","",[],""
5885,"AtlasExileOrionCarpetProjectileImpact","",[],2.5,0.0342,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
5886,"AtlasExileOrionCarpetVolatileExplode","",[],2.5,0.0342,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
5887,"AtlasExileBasiliskSnakeProjectileImpact","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5888,"AtlasExileBasiliskSnakeProjectileImpactInfluence","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5889,"AtlasExileOrionSpammableBeamBlast","",[],3.75,0.04,"",4,[],[],"",0,[],"",2,1500,986,"","",[],20,"","",[],""
5890,"AtlasExileOrionSpammableBeamBlastRepeated","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,2000,986,"","",[],24,"","",[],""
5891,"AtlasExileOrionSpammableBeamBlastMedium","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5892,"AtlasExileOrionSpammableBeamBlastLarge","",[],4,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5893,"AtlasExileOrionSpammableBeamBlastFinal","",[],3.75,0.04,"",4,[],[],"",0,[],"",2,1350,986,"","",[],20,"","",[],""
5894,"AtlasExileOrionSpammableBeamBlastRepeatedFinal","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,2000,986,"","",[],24,"","",[],""
5895,"AtlasExileOrionSpammableBeamBlastMediumFinal","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5896,"AtlasExileOrionSpammableBeamBlastLargeFinal","",[],4,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5897,"AtlasExileOrionSpammableBeamPhysical1","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5898,"AtlasExileOrionSpammableBeamPhysical2","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5899,"AtlasExileOrionSpammableBeamPhysical3","",[],2.1775,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5900,"AtlasExileOrionSpammableBeamCold1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5901,"AtlasExileOrionSpammableBeamCold2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5902,"AtlasExileOrionSpammableBeamCold3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5903,"AtlasExileOrionSpammableBeamFire1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5904,"AtlasExileOrionSpammableBeamFire2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5905,"AtlasExileOrionSpammableBeamFire3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5906,"AtlasExileOrionSpammableBeamLightning1","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5907,"AtlasExileOrionSpammableBeamLightning2","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5908,"AtlasExileOrionSpammableBeamLightning3","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5909,"AtlasExileOrionCloneBeam","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5910,"AtlasExileOrionGeyserImpact","",[],0.75,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5911,"AtlasExileOrionGeyserImpactInitial","",[],0.75,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5912,"AtlasExileOrionGeyserImpactInfluence","",[],0.23,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5913,"MetamorphRhoaScreech","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5914,"MetamorphSeawitchWave","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1500,986,"","",[],"","","",[],""
5915,"AtlasBasiliskSpiderNova","",[],1.4636,0.0342,"",4,[],[],"",0,[],"",2,1500,986,"","",[],22,"","",[],""
5916,"AtlasBasiliskSpiderDeathExplode","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5917,"AtlasBasiliskWyvernProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5918,"AtlasBasiliskWyvernProjectileImpactCone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5919,"AtlasBasiliskGorgonGeoTrigger1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5920,"AtlasBasiliskGorgonGeoTrigger2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5921,"AtlasBasiliskGorgonGeoTrigger3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5922,"AtlasBasiliskDaggerSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5923,"MetamorphGeometryImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5924,"AtlasWarlordBannerSlam","",[],2.25,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5925,"AtlasWarlordGloveSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5926,"AtlasWarlordGloveCascadeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5927,"AtlasBasiliskComboThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5928,"AtlasBasiliskDecapThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5929,"AtlasBasiliskComboSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5930,"AtlasBasiliskDecapitateRightToLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5931,"AtlasBasiliskDecapitateLeftToRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5932,"AtlasBasiliskDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5933,"AtlasWarlordPitbullSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],1,"","",[],""
5934,"AtlasWarlordPitbullSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],44,"","",[],""
5935,"AtlasWarlordCascadeSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5936,"AtlasCrusaderFallenAngelCleave1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5937,"AtlasCrusaderFallenAngelCleave2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5938,"AtlasEyrieArcherCrystalImpact","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5939,"AtlasEyrieBirdBreath","",[],1,0.04,"",4,[],[],"",0,[],"",2,1500,986,"","",[],20,"","",[],""
5940,"AtlasEyrieBirdBreathNoEffects","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5941,"AtlasEyrieFighterSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5942,"AtlasWarlordSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5943,"AtlasBasiliskDualProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5944,"AtlasBasiliskWyvernGroundCollide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5945,"AtlasWarlordDoubleHands1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5946,"AtlasWarlordDoubleHands2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5947,"AtlasOrionDeathZoneShockwave","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5948,"AtlasOrionDeathZoneShockwave2","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5949,"AtlasOrionDeathZoneShockwave3","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5950,"AtlasOrionDeathZoneShockwave4","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5951,"AtlasOrionDeathZoneShockwave5","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5952,"AtlasOrionDeathZoneShockwave6","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5953,"AtlasOrionDeathZoneShockwave7","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5954,"AtlasOrionDeathZoneShockwave8","",[],0.25,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5955,"AfflictionBossPhysSprayExplode","",[],0,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5956,"AfflictionDemonLeapSlamImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5957,"AfflictionDemonLeapSlamImpactUnique","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5958,"AfflictionMinionNoodleImpact","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5959,"GAHarvestSpiderLacerateRight","",[],0,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5960,"GAHarvestSpiderLacerateLeft","",[],0,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5961,"GSHarvestPlatedScorpionSpikeCascade","",[],2.2,0.035,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5962,"GAHarvestScorpionBigStab","",[],0,0,"",4,[],[],"",0,[],"",2,2000,985,"","",[],22,"","",[],""
5963,"GAHarvestScorpionCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1300,985,"","",[],51,"","",[],""
5964,"GSHarvestMonkeyMine","",[],3.5,0.043,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5965,"GAHarvestCrabDashSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5966,"GSHarvestSandLeaperSnipe","",[],5,0.045,"",4,[],[],"",0,[],"",2,2533,986,"","",[],"","","",[],""
5967,"GAHarvestBeastSlam1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5968,"GAHarvestBeastSlam2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5969,"GAHarvestWebMortarImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5970,"GAHarvestHulkSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1570,985,"","",[],"","","",[],""
5971,"GAHarvestRhoaChargeImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5972,"GAHarvestRhexDashSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
5973,"GSHarvestRhexScreech","",[],1.2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5974,"GSHarvestIguanaSpikeRain","",[],1.35,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
5975,"GAHarvestDevourerSnakeBite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,985,"","",[],13,"","",[],""
