"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
1270,8863,1,[13077],[500],20,[],[]
1271,8863,2,[13078],[1000],100,[],[]
1272,8863,3,"[13079,13080]","[3000,-3000]",100,[],[]
1273,8864,0,[3351],[500],50,[],[]
1274,8864,1,[3493],[2000],100,[],[]
1275,8864,2,[13090],[2000],50,[],[]
1276,8870,0,[434],[500],50,[],[]
1277,8870,1,"[70,24]","[-1000,3000]",100,[],[]
1278,8870,2,[12929],[500],50,[],[]
1279,8876,0,[8470],[250],50,[],[]
1280,8876,1,"[11975,11976]","[1000,-1000]",50,[],[]
1281,8876,2,[13003],[1000],100,[],[]
1282,8885,0,[3493],[500],50,[],[]
1283,8885,1,"[3351,4548]","[-1000,500]",100,[],[]
1284,8885,2,[12960],[500],5,[],[]
1285,9018,0,[434],[500],50,[],[]
1286,9018,1,[175],[2000],100,[],[]
1287,9018,2,[1505],[250],20,[42],[]
1288,9022,0,[434],[500],50,[],[]
1289,9022,1,"[215,3351]","[-2000,2000]",50,[],[]
1290,9022,2,[1105],[3000],20,[30],[]
1291,9022,3,[13053],[500],100,[],[]
1292,9026,0,[12480],[1000],50,[],[]
1293,9026,1,[434],[1000],100,[],[]
1294,9026,2,[12409],[500],50,[],[]
1295,9026,3,[13097],[600],20,[],[]
1296,9027,0,[8475],[1000],50,[],[]
1297,9027,1,[12934],[500],20,[],[]
1298,9027,2,"[434,175]","[500,1000]",100,[],[]
1299,9027,3,"[8453,24]","[-2000,2000]",50,[],[]
1300,9029,0,[434],[500],50,[],[]
1301,9029,1,"[10228,215]","[500,-1000]",100,[],[]
1302,9029,2,[216],[2000],100,[],[]
1303,9029,3,[13056],[-500],10,[],[]
1304,9024,0,[659],[500],50,[],[]
1305,9024,1,[1494],[1000],20,[42],[]
1306,9024,2,[13073],[-1000],100,[],[]
1307,9024,3,[216],[500],100,[],[]
1308,2003,0,[486],[500],50,[],[]
1309,2003,1,[6333],[500],100,[],[]
1310,9052,0,[498],[500],50,[],[]
1311,9052,1,[13073],[-1000],100,[],[]
1312,9052,2,[13073],[1000],100,[],[]
1313,9028,0,[434],[500],50,[],[]
1314,9028,1,[12426],[-50],20,[],[]
1315,9028,2,[659],[1000],100,[],[]
1316,9028,3,"[12424,25]","[-500,1000]",50,[],[]
1317,9038,0,[462],[0],50,[],[]
1318,9038,1,[8937],[-2000],100,[],[]
1319,9038,2,[462],[0],20,[],[]
1320,9040,0,[434],[500],50,[],[]
1321,9040,1,[462],[0],100,[],[]
1322,9040,2,"[9945,13231]","[50,-1250]",20,[],[]
1323,9051,0,[434],[500],50,[],[]
1324,9051,1,[216],[500],100,[],[]
1325,9051,2,"[7604,6333]","[2000,1000]",100,[],[]
1326,9051,3,[13121],[500],10,[],[]
1327,9197,0,[486],[500],100,[],[]
1328,9197,1,[1879],[250],50,[],[]
1329,9197,2,[12707],[500],20,[],[]
1330,9195,0,[13296],[500],50,[],[]
1331,9195,1,[216],[500],100,[],[]
1332,9195,2,[434],[500],100,[],[]
1333,9308,0,[215],[1000],100,[],[]
1334,9308,1,[216],[500],50,[],[]
1335,9308,2,[13913],[100],50,[],[]
1336,9333,0,[434],[500],100,[],[]
1337,9333,1,[554],[3000],50,[],[]
1338,9333,2,[14227],[100],50,[],[]
1339,9314,0,[215],[1000],100,[],[]
1340,9314,1,[14051],[-500],50,[],[]
1341,9314,2,[14225],[1000],50,[],[]
1342,9367,0,[13984],[-250],100,[],[]
1343,9367,1,"[13984,13916]","[3000,250]",50,[],[]
1344,9367,2,[14069],[-500],50,[],[]
1345,9319,0,[583],[1000],100,[],[]
1346,9319,1,[1337],[500],50,[],[]
1347,9319,2,[2626],[1500],50,[],[]
1348,9368,0,[13985],[250],100,[],[]
1349,9368,1,[554],[1000],50,[],[]
1350,9368,2,[14208],[1000],50,[],[]
1351,9383,0,[24],[500],100,[],[]
1352,9383,1,[14051],[500],50,[],[]
1353,9383,2,[14128],[100000],50,[],[]
1354,9443,0,[434],[1000],100,[],[]
1355,9443,1,[3493],[2000],50,[],[]
1356,9443,2,[13292],[500],50,[],[]
1357,9444,0,[462],[0],100,[],[]
1358,9444,1,[462],[0],50,[],[]
1359,9444,2,[462],[0],50,[],[]
1360,9451,0,[434],[500],100,[],[]
1361,9451,1,[12481],[1000],50,[],[]
1362,9451,2,[213],[500],50,[],[]
1363,9450,0,[175],[1000],100,[],[]
1364,9450,1,[14289],[100],50,[],[]
1365,9450,2,[434],[500],50,[],[]
1366,9446,0,[24],[1000],100,[],[]
1367,9446,1,[617],[1000],50,[],[]
1368,9446,2,[12164],[1000],50,[],[]
1369,9441,0,[434],[500],100,[],[]
1370,9441,1,"[24,215]","[2000,1000]",50,[],[]
1371,9441,2,[1510],[250],50,[],[]
1372,9455,0,[70],[500],100,[],[]
1373,9455,1,[175],[1000],50,[],[]
1374,9455,2,[14302],[100],50,[],[]
1375,9452,0,[554],[1500],100,[],[]
1376,9452,1,[434],[500],50,[],[]
1377,9452,2,[14633],[2000],50,[],[]
1378,9473,0,[434],[500],100,[],[]
1379,9473,1,[2671],[1000],50,[],[]
1380,9473,2,[554],[1500],50,[],[]
1381,9499,0,[49],[1000],100,[],[]
1382,9499,1,[175],[1000],50,[],[]
1383,9499,2,[14654],[-1500],50,[],[]
1384,9460,0,[1234],[100],100,[],[]
1385,9460,1,[2626],[1500],50,[],[]
1386,9460,2,[14349],[500],50,[],[]
1387,9440,0,[1941],[500],50,[],[]
1388,9440,1,"[1078,13015]","[500,-3000]",10,[],[]
1389,9440,2,[215],[1000],100,[],[]
1390,9442,0,[434],[500],50,[],[]
1391,9442,1,[14709],[2000],50,[],[]
1392,9442,2,[215],[500],50,[],[]
1393,9453,0,[434],[500],50,[],[]
1394,9453,1,[14513],[500],50,[],[]
1395,9453,2,[434],[-500],50,[],[]
1396,9454,0,[434],[500],50,[],[]
1397,9454,1,[70],[500],100,[],[]
1398,9454,2,[12670],[1000],20,[],[]
1399,9461,0,[341],[1000],50,[],[]
1400,9461,1,[108],[1000],50,[],[]
1401,9461,2,"[14710,14358]","[50,1000]",10,[],[]
1402,9456,0,[1793],[500],100,[],[]
1403,9456,1,[434],[500],50,[],[]
1404,9456,2,[166],[500],50,[],[]
1405,9445,0,[1793],[500],100,[],[]
1406,9445,1,[9710],[1000],100,[],[]
1407,9445,2,[9708],[2000],20,[],[]
1408,9457,0,[617],[1000],50,[],[]
1409,9457,1,[12676],[500],50,[],[]
1410,9457,2,[3351],[1000],100,[],[]
1411,9449,0,[3351],[500],50,[],[]
1412,9449,1,[215],[500],50,[],[]
1413,9449,2,[14338],[2000],20,[],[]
