"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32","[rid]","bool","[rid]","bool"
543,"UnearthBoneConstructLimit","",[19098],12,[],[],2,1,[],0,[],1,[],1
544,"RitualofPowerLimit","",[19103],12,[],[],2,1,[],0,[],1,[],1
545,"GrimFeastRecovery","",[19073],12,[],[],13,1,[],0,[],1,[],1
546,"GrimFeastChance","",[20861],12,[],[],13,1,[],0,[],1,[],1
547,"FlickerStrikeRepeatCount","",[18006],12,[],[],2,1,[],0,[],1,[],1
548,"ChargedStaffDuration","",[18584],12,[],[],4,1,[],0,[],1,[],1
549,"ChargedStaffDamage","","[18589,18590]",12,[],[],13,1,[],0,[],1,[],1
550,"ComboRequirement","",[19852],12,[],[],2,1,[],0,[],1,[],1
551,"TempestBellLimit","",[19084],12,[],[],2,1,[],0,[],1,[],1
552,"RainOfArrowsFrenzyProjectiles1","",[19873],12,[],[],3,1,[],0,[],1,[],1
553,"RainOfArrowsFrenzyProjectiles2","",[18647],12,[],[],3,1,[],0,[],1,[],1
554,"RainOfArrowsLimit","",[21051],12,[],[],2,1,[],0,[],1,[],1
555,"RainOfArrowsDelay","",[21052],12,[],[],1,1,[],0,[],1,[],1
556,"ToxicGrowthDamageFromPoison","",[18756],12,[],[],1,1,[],0,[],1,[],1
557,"ToxicGrowthRadiusFromPoison","",[18765],12,[],[],4,1,[],0,[],1,[],1
558,"WindDancerStages","",[18919],12,[],[],13,1,[],0,[],1,[],1
559,"WindDancerStageGain","",[18922],12,[],[],13,1,[],0,[],1,[],1
560,"WindDancerEvasion","",[18920],12,[],[],13,1,[],0,[],1,[],1
561,"HarvesterResummonSpeed","",[20360],12,[],[],13,1,[],0,[],1,[],1
562,"LightningRodLimit","",[18650],12,[],[],2,1,[],0,[],1,[],1
563,"LightningRodHitLimit","",[20453],12,[],[],2,1,[],0,[],1,[],1
564,"FreezingSalvoMaxSeals","",[20485],12,[],[],2,1,[],0,[],1,[],1
565,"FreezingSalvoSealGeneration","",[20487],12,[],[],2,1,[],0,[],1,[],1
566,"CombatFrenzyInterval","",[20480],12,[],[],13,1,[],0,[],1,[],1
567,"HeraldOfAgony","",[20483],12,[],[],13,1,[],0,[],1,[],1
568,"HeraldOfAgonyHinder","",[20484],12,[],[],13,1,[],0,[],1,[],1
569,"BerserkRageEffect","",[19584],12,[],[],13,1,[],0,[],1,[],1
570,"BerserkLifeLeech","",[20409],12,[],[],13,1,[],0,[],1,[],1
571,"BerserkLifeLoss","",[9152],12,[],[],13,1,[],0,[],1,[],1
572,"WitheringPresenceFrequency","",[20466],12,[],[],13,1,[],0,[],1,[],1
573,"ArchmageCost","",[20380],12,[],[],13,1,[],0,[],1,[],1
574,"ArchmageDamage","",[20369],12,[],[],13,1,[],0,[],1,[],1
575,"EarthquakeLimit","",[20574],12,[],[],2,1,[],0,[],1,[],1
576,"IncinerateExposure","","[19144,19143]",12,[],[],13,1,[],0,[],1,[],1
577,"IncinerateMaxStages","",[19145],12,[],[],2,1,[],0,[],1,[],1
578,"IncinerateDamagePerStage","",[20595],12,[],[],1,1,[],0,[],1,[],1
579,"MarkLimit","",[20670],12,[],[],2,1,[],0,[],1,[],1
580,"BonestormMaxProjectiles","",[20328],12,[],[],2,1,[],0,[],1,[],1
581,"GatheringStormMaxShockwaves","",[20814],12,[],[],2,1,[],0,[],1,[],1
582,"LifeRemnantsRecovery","",[19403],12,[],[],13,1,[],0,[],1,[],1
583,"LifeRemnantsChance","",[20871],12,[],[],13,1,[],0,[],1,[],1
584,"LifeRemnantsInterval","",[20872],12,[],[],13,1,[],0,[],1,[],1
585,"SpiralVolleyFrenzyDamage1","",[20294],12,[],[],1,1,[],0,[],1,[],1
586,"SpiralVolleyFrenzyDamage2","",[20293],12,[],[],1,1,[],0,[],1,[],1
587,"SpiralVolleyChains","",[20382],12,[],[],3,1,[],0,[],1,[],1
588,"SupportChanceForExtraProjectilesInCircle","",[20701],12,[],[],3,1,[],0,[],1,[],1
589,"ManaDrainLeech","",[19404],12,[],[],13,1,[],0,[],1,[],1
590,"AdditionalChargeChance","",[19110],12,[],[],13,1,[],0,[],1,[],1
591,"LivingBombSeedLimit","",[19159],12,[],[],2,1,[],0,[],1,[],1
592,"DisciplineESGranted","",[19146],12,[],[],13,1,[],0,[],1,[],1
593,"SigilOfPowerMaxStages","",[11715],12,[],[],13,1,[],0,[],1,[],1
594,"SigilOfPowerStageGain","",[11714],12,[],[],13,1,[],0,[],1,[],1
595,"SigilOfPowerBuff","",[11716],12,[],[],13,1,[],0,[],1,[],1
596,"TemporalRiftSnapshotInterval","",[20923],12,[],[],13,1,[],0,[],1,[],1
597,"TemporalRiftMaxSnapshots","",[20924],12,[],[],13,1,[],0,[],1,[],1
598,"AegisMaximumAmount","",[12571],12,[],[],13,1,[],0,[],1,[],1
599,"AegisRechargeDelay","",[12586],12,[],[],13,1,[],0,[],1,[],1
600,"ConcoctionChargeConsumption","",[13667],12,[],[],13,1,[],0,[],1,[],1
601,"ConcoctionFireExposure","",[19941],12,[],[],8,1,[],0,[],1,[],1
602,"ConcoctionColdExposure","",[19942],12,[],[],8,1,[],0,[],1,[],1
603,"ConcoctionLightningExposure","",[19943],12,[],[],8,1,[],0,[],1,[],1
604,"MeditateESRecharge","",[20571],12,[],[],13,1,[],0,[],1,[],1
605,"IntoTheBreachSpawnRate","",[20565],12,[],[],13,1,[],0,[],1,[],1
606,"EncaseInJadeAbsorption","",[20135],12,[],[],13,1,[],0,[],1,[],1
607,"TornadoHinder","",[14720],12,[],[],13,1,[],0,[],1,[],1
608,"TornadoHitInterval","",[14084],12,[],[],1,1,[],0,[],1,[],1
609,"DemonFormLifeLoss","",[20111],12,[],[],13,1,[],0,[],1,[],1
610,"DemonFormSpellDamage","",[20112],12,[],[],13,1,[],0,[],1,[],1
611,"DemonFormGemLevel","",[20365],12,[],[],13,1,[],0,[],1,[],1
612,"DemonFormCastSpeed","",[20366],12,[],[],13,1,[],0,[],1,[],1
613,"DemonFormMaxStacks","",[20113],12,[],[],13,1,[],0,[],1,[],1
614,"UnboundAvatarMaxCharges","",[19930],12,[],[],13,1,[],0,[],1,[],1
615,"UnboundAvatarChargeGainInterval","",[19929],12,[],[],13,1,[],0,[],1,[],1
616,"UnboundAvatarDamage","",[19934],12,[],[],13,1,[],0,[],1,[],1
617,"UnboundAvatarAilmentChance","",[20263],12,[],[],13,1,[],0,[],1,[],1
618,"UnboundAvatarAilmentBuildup","",[20264],12,[],[],13,1,[],0,[],1,[],1
619,"GrenadeDoubleExplodeChance","",[19964],12,[20156],[20732],1,1,[],0,[],1,[],1
620,"SupportBloodlustDamage","",[2605],12,[1438],[1161],1,1,[],0,[],1,[],1
621,"DamageGainedAsFireVsIgnited","",[19082],12,[],[1161],1,1,[],0,[],1,[],1
622,"SupportCloseCombatDamage","",[19412],12,[],[1161],1,1,[],0,[],1,[],1
623,"SupportBeheadModSteal","",[13608],12,[],[],9,1,[],0,[],1,[],1
624,"SupportRuthlessStun","","[5894,16279]",12,[],[1161],8,1,[],0,[],1,[],1
625,"SupportExecuteLowLifeDamage","",[13607],12,[],[1161],1,1,[],0,[],1,[],1
626,"SupportFistOfWarFrequency","",[11252],12,[],[],2,1,[],0,[],1,[],1
627,"SupportUnbreakableStunThreshold","",[16285],12,[],[],2,1,[],0,[],1,[],1
628,"SupportImpactShockwaveRadius","",[16289],12,[],[],4,1,[],0,[],1,[],1
629,"SupportExploitWeaknessDamage","",[18278],12,[],[],1,1,[],0,[],1,[],1
630,"SupportEnragedWarcryDamage","","[18343,18344]",12,[],[],13,1,[],0,[],1,[],1
631,"EnduranceChargeOnArmourBreakChance","",[19014],12,[],[19872],8,1,[],0,[],1,[],1
632,"SupportEmpoweredDamage","",[19112],12,[],[],13,1,[],0,[],1,[],1
633,"SupportEmpoweredCull","",[19113],12,[],[],13,1,[],0,[],1,[],1
634,"WarcryRagePerPower","",[19599],12,[],[],13,1,[],0,[],1,[],1
635,"SupportRuptureBleedAggravate","",[19790],12,[],[],8,1,[],0,[],1,[],1
636,"SupportRageforgedDamage","","[19192,19193]",12,[],[],1,1,[],0,[],1,[],1
637,"SupportArmourExplosionTrigger","",[19238],12,[],[],8,1,[],0,[],1,[],1
638,"SupportStompingGroundTrigger","",[19255],12,[],[],13,1,[],0,[],1,[],1
639,"SupportCorruptingCryDamage","",[19363],12,[],[],1,1,[],0,[],1,[],1
640,"SupportCorruptingCryDuration","",[19365],12,[],[],4,1,[],0,[],1,[],1
641,"SupportVitalityRegeneration","",[19739],12,[],[],13,1,[],0,[],1,[],1
642,"SupportHerbalismFlaskRecovery","",[19740],12,[],[],13,1,[],0,[],1,[],1
643,"SupportCannibalismLifeGain","",[19741],12,[],[],13,1,[],0,[],1,[],1
644,"SupportClarityRegeneration","",[19738],12,[],[],13,1,[],0,[],1,[],1
645,"SupportPrecisionAccuracy","",[19737],12,[],[],13,1,[],0,[],1,[],1
646,"SupportArmourBreakFromDamage","",[19792],12,[],[],8,1,[],0,[],1,[],1
647,"SupportDazeWarcryDuration","",[19831],12,[],[],8,1,[],0,[],1,[],1
648,"SupportLifeFont","","[20220,20221]",12,[],[],13,1,[],0,[],1,[],1
649,"SupportManaFont","","[20222,20223]",12,[],[],13,1,[],0,[],1,[],1
650,"SupportRageFont","","[20224,20225]",12,[],[],13,1,[],0,[],1,[],1
651,"SupportHolyDescentDuration","",[20591],12,[],[],4,1,[],0,[],1,[],1
652,"SupportFreshClipDamage","",[20318],12,[],[],1,1,[],0,[],1,[],1
653,"SupportSpellEchoCount","",[18187],12,[],[],2,1,[],0,[],1,[],1
654,"SupportSpellEchoArea","",[19788],12,[],[],4,1,[],0,[],1,[],1
655,"SupportIceBiteDamage","","[19069,19071]",12,[],[],7,1,[],0,[],1,[],1
656,"SupportInnervate","","[19078,5931]",12,[],[],9,1,[],0,[],1,[],1
657,"SupportArcaneSurge","","[5900,5898]",12,[],[],13,1,[],0,[],1,[],1
658,"SupportUnleashSealGain","",[11004],12,[],[],2,1,[],0,[],1,[],1
659,"SupportUnleashMaxSeals","",[8515],12,[],[],2,1,[],0,[],1,[],1
660,"SupportUnleashRepeatDamage","",[8580],12,[],[1161],1,1,[],0,[],1,[],1
661,"SupportImpendingDoomTrigger","",[11749],12,[],[],13,1,[],0,[],1,[],1
662,"CurseTransferOnDeath","",[2018],12,[],[],13,1,[],0,[],1,[],1
663,"SupportFrostNexusDuration","",[20594],12,[],[],4,1,[],0,[],1,[],1
664,"SupportShockSiphonESGain","",[17996],12,[],[],9,1,[],0,[],1,[],1
665,"SupportCoursingCurrent","","[17999,18264]",12,[],[],8,1,[],0,[],1,[],1
666,"SupportFortress","",[18833],12,[],[],4,1,[],0,[],1,[],1
667,"SupportBitingFrostDamage","",[20752],12,[],[],1,1,[],0,[],1,[],1
668,"SupportStormfire","",[18839],12,[],[10315],7,1,[],0,[],1,[],1
669,"SupportEnergyBarrier","",[18854],12,[],[],13,1,[],0,[],1,[],1
670,"SupportElementalDischargeTrigger","",[18866],12,[],[],8,1,[],0,[],1,[],1
671,"SupportFrostfireIgniteMagnitude","",[18836],12,[],[10314],7,1,[],0,[],1,[],1
672,"SupportFieryDeathTrigger","",[18874],12,[],[],9,1,[],0,[],1,[],1
673,"SupportManaFlareTrigger","",[18934],12,[],[2731],8,1,[],0,[],1,[],1
674,"ChanceToNotConsumeCorpse","",[19019],12,[],[],2,1,[],0,[],1,[],1
675,"SupportDecayingHexDamage","",[19050],12,[],[],1,1,[],0,[],1,[],1
676,"SupportMinionPact","","[19012,19013]",12,[],[],1,1,[],0,[],1,[],1
677,"SupportLastGaspDuration","",[19056],12,[],[],26,1,[],0,[],1,[],1
678,"SupportAmbushCritChance","",[18984],12,[],[],5,1,[],0,[],1,[],1
679,"SupportHinder","",[19647],12,[],[],13,1,[],0,[],1,[],1
680,"SupportIntenseAgonyDamage","",[19650],12,[],[],1,1,[],0,[],1,[],1
681,"SupportDrainAilmentsDamage","",[19671],12,[],[],1,1,[],0,[],1,[],1
682,"SupportChaoticFreeze","",[19648],12,[],[],7,1,[],0,[],1,[],1
683,"SupportSpellcascadeCount","",[6485],12,[],[],4,1,[],0,[],1,[],1
684,"SupportSpellCascadeArea","",[6486],12,[],[],4,1,[],0,[],1,[],1
685,"SupportDanseMacabre","",[20759],12,[],[],2,1,[],0,[],1,[],1
686,"SupportBurningRunes","",[20371],12,[],[],1,1,[],0,[],1,[],1
687,"SupportExposureEffect","",[20698],12,[],[],8,1,[],0,[],1,[],1
688,"SupportCrescendo","",[19331],12,[21012],[],2,1,[],0,[],1,[],1
689,"SupportRangedCombatDamage","",[19793],12,[],[],1,1,[],0,[],1,[],1
690,"SupportCullingStrike","",[19791],12,[],[],8,1,[],0,[],1,[],1
691,"SupportDazeBuildup","",[19824],12,[],[],8,1,[],0,[],1,[],1
692,"SupportBreakPostureDazeDuration","",[19823],12,[],[],8,1,[],0,[],1,[],1
693,"SupportFerocitySkillSpeed","",[20743],12,[],[],2,1,[],0,[],1,[],1
694,"SupportPotentialCritChance","",[20728],12,[],[],5,1,[],0,[],1,[],1
695,"SupportCulminationDamage","",[20722],12,[],[],1,1,[],0,[],1,[],1
696,"SupportPierceDamageAfterPierce","",[3799],12,[],[],1,1,[],0,[],1,[],1
697,"SupportForkDamageAfterFork","",[17917],12,[],[],1,1,[],0,[],1,[],1
698,"SupportMomentum","","[19196,19197]",12,[],[],1,1,[],0,[],1,[],1
699,"SupportBurstingPlague","","[18782,18784]",12,[],[18098],7,1,[],0,[],1,[],1
700,"SupportKnockbackWave","",[18904],12,[],[],13,1,[],0,[],1,[],1
701,"SupportLockdownPin","",[18943],12,[],[],8,1,[],0,[],1,[],1
702,"SupportManaFlaskCharges","",[19003],12,[],[],9,1,[],0,[],1,[],1
703,"SupportLifeFlaskCharges","",[19004],12,[],[],9,1,[],0,[],1,[],1
704,"FlameWallProjectileAddedFlatDamage","","[21061,21062]",12,[],[],1,1,[],0,[],1,[],1
705,"InfernalCryExplosionDamageFromPower","",[18155],12,[],[],1,1,[],0,[],1,[],1
706,"SkeletalReaverEnrageDecay","",[19026],12,[],[],13,1,[],0,[],1,[],1
707,"SkeletalArsonistCommandThreshold","",[18591],12,[],[],2,1,[],0,[],1,[],1
708,"SkeletalClericHeal","",[119],12,[21066],[],13,1,[],0,[],1,[],1
709,"PlagueBearerStorage","",[9408],12,[9409],[],13,1,[],0,[],1,[],1
710,"PlagueBearerNovaAoE","",[18668],12,[],[],4,1,[],0,[],1,[],1
711,"MagmaBarrierWindow","",[18779],12,[],[],2,1,[],0,[],1,[],1
712,"MagmaBarrierCooldown","",[18780],12,[],[],2,1,[],0,[],1,[],1
713,"SkillFireResistanceGranted","",[21103],12,[],[],13,1,[],0,[],1,[],1
714,"SkillColdResistanceGranted","",[21104],12,[],[],13,1,[],0,[],1,[],1
715,"SkillLightningResistanceGranted","",[21105],12,[],[],13,1,[],0,[],1,[],1
716,"SkillChaosResistanceGranted","",[21106],12,[],[],13,1,[],0,[],1,[],1
717,"SkillEnergyGainPenalty","",[21109],12,[],[],13,1,[],0,[],1,[],1
