"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
6666,"GSHeistLightningWaterfallHit","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",537,0,12,"",6658,[]
6667,"GAHeistMilitaryMinibossBounce","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",538,0,11,"",6659,[]
6668,"GASanctumGuardBounce","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",538,0,11,"",6660,[]
6669,"GAHeistTemplarShieldBash","",[],"",4,[],[],"",0,[],"",2,499,1639,"","",[],93,"","",[],"",539,0,0,"",6661,[]
6670,"GAHeistTemplarShieldBashElite","",[],"",4,[],[],"",0,[],"",2,499,1639,"","",[],93,"","",[],"",551,0,0,"",6662,[]
6671,"GAHeistTemplarShieldBashMiniboss","",[],"",4,[],[],"",0,[],"",2,499,1639,"","",[],93,"","",[],"",569,0,0,"",6663,[]
6672,"GAHeistTemplarPolearmDoubleSpin","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",570,0,0,"",6664,[]
6673,"GAHeistTemplarSpearThrust","",[],"",4,[],[],"",0,[],"",2,499,1639,"","",[],93,"","",[],"",540,0,0,"",6665,[]
6674,"GAHeistTemplarHeavyStrike","",[],"",4,[],[],"",0,[],"",2,1500,1221,"","",[],"","","",[],"",541,0,0,"",6666,[]
6675,"GAHeistMilitaryChargeImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",543,0,0,"",6667,[]
6676,"GSHeistGoldenShowerHit","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",545,0,13,"",6668,[]
6677,"GSHeistThugTorchBomb","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",546,0,0,"",6669,[]
6678,"GSSanctumThugTorchBomb","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",996,0,0,"",6670,[]
6679,"GSHeistRobotSpiderLaser","",[],"",4,[],[],"",0,[],"",2,1400,1222,"","",[],45,"","",[],"",547,0,0,"",6671,[]
6680,"GAHeistRoboDogChargeImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",548,0,0,"",6672,[]
6681,"GAHeistRoboDogSlamCircle","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",549,0,0,"",6673,[]
6682,"GAHeistRoboDogSlamRectangle","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",550,0,0,"",6674,[]
6683,"GAHeistMilitaryCrossbowSnipeImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",552,0,0,"",6675,[]
6684,"GSHeistScienceSawbladeSparks","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",553,0,0,"",6676,[]
6685,"GAHeistThugMinibossSlam","",[],"",4,[],[],"",0,[],"",2,2748,1221,"","",[],13,"","",[],"",554,0,0,"",6677,[]
6686,"GAHeistThugMinibossLeapSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",555,0,0,"",6678,[]
6687,"GAHeistMilitaryMinibossCleave","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",556,0,0,"",6679,[]
6688,"GASanctumFireGuardCleave","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",556,0,0,"",6680,[]
6689,"GAHeistMilitarySpearThrust2","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",557,0,0,"",6681,[]
6690,"GSHeistScienceLabradorExplosionGreen","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",558,0,12,"",6682,[]
6691,"GSHeistScienceLabradorExplosionYellow","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",600,0,13,"",6683,[]
6692,"GSHeistSceinceMachineryBeamImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",609,0,14,"",6684,[]
6693,"GAHeistThugMelee2Slam","",[],"",4,[],[],"",0,[],"",2,2000,1221,"","",[],13,"","",[],"",559,0,0,"",6685,[]
6694,"GAHeistThugMelee2SlamElite","",[],"",4,[],[],"",0,[],"",2,2000,1221,"","",[],51,"","",[],"",627,0,0,"",6686,[]
6695,"GAHeistThugMelee3LacerateLeft","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",560,0,0,"",6687,[]
6696,"GAHeistThugMelee3LacerateRight","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",561,0,0,"",6688,[]
6697,"GAHeistThugRangedArrowShotgun","",[],"",4,[],[],"",0,[],"",2,3000,1221,"","",[],45,"","",[],"",562,0,0,"",6689,[]
6698,"GSHeistThugTrapperPlacedBombExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",563,0,0,"",6690,[]
6699,"GSHeistThugTorchBombLightning","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",564,0,0,"",6691,[]
6700,"GAHeistSkeletonCleave","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],9,"","",[],"",565,0,13,"",6692,[]
6701,"GSHeistThugTrapperLightningGridLightning","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",567,0,0,"",6693,[]
6702,"GAHeistMilitaryMinibossFireThrust","",[],"",4,[],[],"",0,[],"",2,2000,1221,"","",[],"","","",[],"",568,0,0,"",6694,[]
6703,"GASanctumFireThrust","",[],"",4,[],[],"",0,[],"",2,2000,1221,"","",[],"","","",[],"",568,0,0,"",6695,[]
6704,"GAHeistThugSpearThrust","",[],"",4,[],[],"",0,[],"",2,330,1639,"","",[],93,"","",[],"",576,0,0,"",6696,[]
6705,"GAHeistThugGroundSlam","",[],"",4,[],[],"",0,[],"",2,800,1639,"","",[],93,"","",[],"",577,0,0,"",6697,[]
6706,"GAHeistThugCleaveWave","",[],"",4,[],[],"",0,[],"",2,330,1639,"","",[],93,"","",[],"",578,0,0,"",6698,[]
6707,"GAHeistThugCleaveWaveWithShield","",[],"",4,[],[],"",0,[],"",2,470,1639,"","",[],93,"","",[],"",578,0,0,"",6699,[]
6708,"GAHeistThugRangedShotgun","",[],"",4,[],[],"",0,[],"",2,330,1639,"","",[],93,"","",[],"",579,0,0,"",6700,[]
6709,"GAHeistThugGroundslamMiniboss","",[],"",4,[],[],"",0,[],"",2,1065,1639,"","",[],93,"","",[],"",580,0,0,"",6701,[]
6710,"GAHeistVinderiTriggeredExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",581,0,0,"",6702,[]
6711,"GAHeistTibbsSlam","",[],"",4,[],[],"",0,[],"",2,2166,1221,"","",[],51,"","",[],"",594,1,0,"",6703,[]
6712,"GAHeistTibbsSlamObjectives","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",582,1,0,"",6704,[]
6713,"GAHeistTibbsChargeStun","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",640,1,0,"",6705,[]
6714,"GAHeistRobotHoundStomp","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",583,0,0,"",6706,[]
6715,"GAHeistThugMinibossLeapSlamEnraged","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",584,0,0,"",6707,[]
6716,"GAHeistThugMinibossGroundSlamEnraged","",[],"",4,[],[],"",0,[],"",2,2070,1221,"","",[],"","","",[],"",585,0,0,"",6708,[]
6717,"GAHeistThugMinibossGroundSlamEnragedDonut","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",586,0,0,"",6709,[]
6718,"GSHeistSceinceCanisterDetonationProjectileImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",593,0,13,"",6710,[]
6719,"GSHeistNilesPulse","",[],"",4,[],[],"",0,[],"",2,1500,1222,"","",[],25,"","",[],"",599,0,0,"",6711,[]
6720,"GAHeistRobotStormcallerSlam1","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",601,0,0,"",6712,[]
6721,"GAHeistRobotStormcallerSlam2","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",602,0,0,"",6713,[]
6722,"GSHeistRobotPyreBeamBlast","",[],"",4,[],[],"",0,[],"",2,1500,1222,"","",[],24,"","",[],"",603,0,0,"",6714,[]
6723,"GSHeistRobotPyreNukeBeam","",[],"",4,[],[],"",0,[],"",2,4500,1222,"","",[],32,"","",[],"",604,0,0,"",6715,[]
6724,"GSHeistRobotPyreNukeBeamChannelled","",[],"",4,[],[],"",0,[],"",2,540,1638,"","",[],93,"","",[],"",605,0,0,"",6716,[]
6725,"GSHeistRobotPyreBeamSweepBeam","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",606,0,0,"",6717,[]
6726,"GSHeistRobotAutomatonBombBlast","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",607,0,0,"",6718,[]
6727,"GSHeistRobotAutomatonSnap","",[],"",4,[],[],"",0,[],"",2,2000,1222,"","",[],33,"","",[],"",608,0,0,"",6719,[]
6728,"GSHeistRobotSkitterExplodeOnDeath","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",610,0,0,"",6720,[]
6729,"GSHeistRobotTotemColdSnap","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],22,"","",[],"",611,0,0,"",6721,[]
6730,"GSHeistRobotTotemFireSnap","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],22,"","",[],"",612,0,0,"",6722,[]
6731,"GSHeistCultistMachineryExplode","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",613,0,0,"",6723,[]
6732,"GAHeistThugMelee2LeapSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",614,0,0,"",6724,[]
6733,"GSHeistCultistCanisterGreenHit","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",615,0,0,"",6725,[]
6734,"GAHeistRobotArgusSlam","",[],"",4,[],[],"",0,[],"",2,1333,1221,"","",[],13,"","",[],"",616,0,0,"",6726,[]
6735,"GAAzmeriRobotArgusSlam","",[],"",4,[],[],"",0,[],"",2,1333,1221,"","",[],13,"","",[],"",616,0,0,"",6727,[]
6736,"GAHeistCultistUnarmedLeapImpact","",[],"",4,[],[],"",0,[],"",2,1333,1221,"","",[],"","","",[],"",631,0,0,"",6728,[]
6737,"GAHeistJamanraCleave","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],9,"","",[],"",632,0,0,"",6729,[]
6738,"GAHeistJamanraCleaveEnraged","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],9,"","",[],"",633,0,0,"",6730,[]
6739,"GAHeistJamanraGroundSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],13,"","",[],"",634,0,0,"",6731,[]
6740,"GSHeistScienceUndeadPortalChannel","",[],"",4,[],[],"",0,[],"",2,1000,1638,"","",[],93,"","",[],"",637,0,0,"",6732,[]
6741,"GSHeistScienceLightningDashImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",646,0,12,"",6733,[]
6742,"GAHeistFriedrichLeapslamSwing","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",678,0,0,"",6734,[]
6743,"GAHeistFriedrichLeapslamSmash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",679,0,0,"",6735,[]
6744,"GAHeistFreidrichAttackSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",680,0,0,"",6736,[]
6745,"GAHeistFreidrichEnragedMeleeSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",681,0,0,"",6737,[]
6746,"GSReaperWraithCoffinExplosionTrigger","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",684,0,0,"",6738,[]
6747,"GSReaperWraithCoffinExplosionTriggerSanctum","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",684,0,0,"",6739,[]
6748,"GSReaperWraithCoffinPush","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",692,0,0,"",6740,[]
6749,"GSReaperWraithCoffinObjectExplode","",[],"",4,[],[],"",0,[],"",2,1130,1222,"","",[],22,"","",[],"",693,0,0,"",6741,[]
6750,"GSReaperWraithCoffinObjectExplodeSanctum","",[],"",4,[],[],"",0,[],"",2,1130,1222,"","",[],22,"","",[],"",693,0,0,"",6742,[]
6751,"GSReaperWraithFrontalBlast","",[],"",4,[],[],"",0,[],"",2,1500,1222,"","",[],20,"","",[],"",685,0,0,"",6743,[]
6752,"GSReaperWraithFrontalBlastSentinel","",[],"",4,[],[],"",0,[],"",2,1500,1222,"","",[],27,"","",[],"",950,0,0,"",6744,[]
6753,"GSReaperWraithFrontalBlastSanctum","",[],"",4,[],[],"",0,[],"",2,1500,1222,"","",[],27,"","",[],"",685,0,0,"",6745,[]
6754,"GSReaperWraithFrontalBlastCrucible","",[],"",4,[],[],"",0,[],"",2,1170,1222,"","",[],27,"","",[],"",1037,0,0,"",6746,[]
6755,"GASpikerBullSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],13,"","",[],"",686,0,0,"",6747,[]
6756,"GASpikerBullTrample","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",687,0,0,"",6748,[]
6757,"GASpikerBullLeapSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",694,0,0,"",6749,[]
6758,"GSIceSaplingRuneExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",688,0,0,"",6750,[]
6759,"GSIceSaplingRuneExplosionAzmeri","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",1111,0,0,"",6751,[]
6760,"GSThaumaturgyChannelBuff","",[],"",4,[],[],"",0,[],"",2,1000,1638,"","",[],93,"","",[],"",689,0,0,"",6752,[]
6761,"GSReaperWraithSelfNova","",[],"",4,[],[],"",0,[],"",2,2000,1222,"","",[],22,"","",[],"",690,0,0,"",6753,[]
6762,"GSReaperWraithSelfNovaSanctum","",[],"",4,[],[],"",0,[],"",2,2000,1222,"","",[],22,"","",[],"",690,0,0,"",6754,[]
6763,"GSReaperWraithCoffinExplosionSummon","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",691,0,0,"",6755,[]
6764,"GABrutusStandaloneCageImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",695,0,0,"",6756,[]
6765,"GSRitualMeteorImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",696,0,0,"",6757,[]
6766,"GSIceSaplingOrbRuneBarrage","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",697,0,0,"",6758,[]
6767,"GSStandaloneShavronneTeleportExplode","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",698,0,0,"",6759,[]
6768,"GSStandaloneBrineKingStormcall","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",700,0,0,"",6760,[]
6769,"GSStandaloneAbberathHellfireBarrage","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",701,0,0,"",6761,[]
6770,"GSIceSaplingBallPush","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",702,0,0,"",6762,[]
6771,"GSIceSaplingBallPushAzmeri","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",1109,0,0,"",6763,[]
6772,"GSIceSaplingBallPushReturn","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",703,0,0,"",6764,[]
6773,"GABeehiveBehemothVineSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",704,0,0,"",6765,[]
6774,"GSRitualTriggeredDischargeFire","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",705,0,0,"",6766,[]
6775,"GSRitualTriggeredDischargeCold","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",706,0,0,"",6767,[]
6776,"GSRitualTriggeredDischargeLightning","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",707,0,0,"",6768,[]
6777,"GSRitualLightningPylonBeam","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",708,0,0,"",6769,[]
6778,"GARitualAtziriSpearImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",709,0,0,"",6770,[]
6779,"GSSwampBehemothPodExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",710,0,0,"",6771,[]
6780,"GSSwampBehemothPodExplosionAzmeri","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",1106,0,0,"",6772,[]
6781,"GSSwampBehemothRockSmash","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",711,0,0,"",6773,[]
6782,"GSSwampBehemothRockSmashAzmeri","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",1107,0,0,"",6774,[]
6783,"GSStandaloneKitavaXNuke","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",387,0,0,"",6775,[]
6784,"GSThauamturgistBasicProjectileImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",715,0,0,"",6776,[]
6785,"GSThatumaturgyZombieExplode","",[],"",4,[],[],"",0,[],"",2,1800,1222,"","",[],"","","",[],"",719,0,0,"",6777,[]
6786,"GSReaperWraithCoffinZoneTrigger","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",720,0,0,"",6778,[]
6787,"GSRitualChaosPulse","",[],"",4,[],[],"",0,[],"",2,1800,1222,"","",[],"","","",[],"",721,0,0,"",6779,[]
6788,"GSExpeditionApparitionOrbExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",785,0,0,"",6780,[]
6789,"GAExpeditionScytheRight","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",783,0,35,"",6781,[]
6790,"GAExpeditionScytheLeft","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",784,0,35,"",6782,[]
6791,"GAExpeditionScytheDTT","",[],"",4,[],[],"",0,[],"",2,1000,1639,"","",[],"","","",[],"",788,0,35,"",6783,[]
6792,"GAExpeditionRatDTT","",[],"",4,[],[],"",0,[],"",2,1000,1639,"","",[],"","","",[],"",803,0,0,"",6784,[]
6793,"GARunningLeapSlamDTT","",[],"",4,[],[],"",0,[],"",2,1000,1639,"","",[],"","","",[],"",856,0,35,"",6785,[]
6794,"GARhoaBossChargeStomp","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",790,0,0,"",6786,[]
6795,"GASummonReaperUltimateLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",805,0,0,"",6787,[]
6796,"GASummonReaperUltimateRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",806,0,0,"",6788,[]
6797,"GASummonReaperComboWhirl","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",819,0,0,"",6789,[]
6798,"GASummonReaperComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",814,0,0,"",6790,[]
6799,"GASummonReaperComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",815,0,0,"",6791,[]
6800,"GASummonReaperDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",816,0,0,"",6792,[]
6801,"GASummonReaperDash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",817,0,0,"",6793,[]
6802,"GAExpeditionVoranaLacerate","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",825,0,34,"",6794,[]
6803,"GAAzmeriReaperLacerate","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",825,0,34,"",6795,[]
6804,"GAVoranaComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",831,0,34,"",6796,[]
6805,"GAAzmeriReaperComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",831,0,34,"",6797,[]
6806,"GAVoranaComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",832,0,34,"",6798,[]
6807,"GAAzmeriReaperComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",832,0,34,"",6799,[]
6808,"GASanctumReaperComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",831,0,80,"",6800,[]
6809,"GASanctumReaperComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",832,0,80,"",6801,[]
6810,"GAVoranaDash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",833,0,34,"",6802,[]
6811,"GAAzmeriReaperDash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",833,0,34,"",6803,[]
6812,"GAVoranaDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",834,0,34,"",6804,[]
6813,"GAAzmeriReaperDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",834,0,34,"",6805,[]
6814,"GAVoranaCycloneImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",835,0,34,"",6806,[]
6815,"GAAzmeriReaperCycloneImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",835,0,34,"",6807,[]
6816,"GAVoranaComboWhirl","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",836,0,34,"",6808,[]
6817,"GAAzmeriReaperComboWhirl","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",836,0,34,"",6809,[]
6818,"GASanctumReaperDash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",833,0,80,"",6810,[]
6819,"GASanctumReaperDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",834,0,80,"",6811,[]
6820,"GASanctumReaperCycloneImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",835,0,80,"",6812,[]
6821,"GASanctumReaperLacerate","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",1001,0,80,"",6813,[]
6822,"GSBlindingGaze","",[],"",4,[],[],"",0,[],"",2,2670,1222,"","",[],34,"","",[],"",808,0,0,"",6814,[]
6823,"GSBlindingGazeInvasion","",[],"",4,[],[],"",0,[],"",2,2670,1222,"","",[],34,"","",[],"",809,0,0,"",6815,[]
6824,"GSBlindingGazeWb","",[],"",4,[],[],"",0,[],"",2,2670,1222,"","",[],34,"","",[],"",810,0,0,"",6816,[]
6825,"GSBlindingGazeBossSideArea","",[],"",4,[],[],"",0,[],"",2,2670,1222,"","",[],34,"","",[],"",811,0,0,"",6817,[]
6826,"GAExpeditionMedvedLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",813,0,0,"",6818,[]
6827,"GSExpeditionTujenGrenadeExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",820,0,0,"",6819,[]
6828,"GSExpeditionBoneCultistMedvedEggExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",821,0,33,"",6820,[]
6829,"GABeastCleave","",[],"",4,[],[],"",0,[],"",2,1333,1221,"","",[],9,"","",[],"",822,0,0,"",6821,[]
6830,"GABeastCleaveUnique","",[],"",4,[],[],"",0,[],"",2,1333,1221,"","",[],9,"","",[],"",823,0,0,"",6822,[]
6831,"GSExpeditionMedvedHealBeam","",[],"",4,[],[],"",0,[],"",2,2000,1638,"","",[],93,"","",[],"",824,0,0,"",6823,[]
6832,"GAExpeditionMedvedComboAttack1","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",826,0,0,"",6824,[]
6833,"GAExpeditionMedvedComboAttack2","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",827,0,0,"",6825,[]
6834,"GAExpeditionMedvedComboAttack3","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",828,0,0,"",6826,[]
6835,"GAExpeditionMedvedComboAttackImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",829,0,0,"",6827,[]
6836,"GAExpeditionMedvedSpiderGeyserRoll","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",830,0,0,"",6828,[]
6837,"GAHellscapeFleshLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",846,0,0,"",6829,[]
6838,"GAHellscapeFleshFodderSlam","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",847,0,0,"",6830,[]
6839,"GSHellscapePaleEliteBoltImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",850,0,0,"",6831,[]
6840,"GSHellscapePaleEliteOmegaBeam","",[],"",4,[],[],"",0,[],"",2,2333,1222,"","",[],22,"","",[],"",851,0,0,"",6832,[]
6841,"GSSanctumPaleEliteBoltImpact","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",980,0,0,"",6833,[]
6842,"GSSanctumPaleEliteOmegaBeam","",[],"",4,[],[],"",0,[],"",2,2333,1222,"","",[],22,"","",[],"",981,0,0,"",6834,[]
6843,"GSHellscapePaleDogmanChargeExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",853,0,0,"",6835,[]
6844,"GSHellscapeFleshEliteBloodOrbExplosion","",[],"",4,[],[],"",0,[],"",2,1000,1222,"","",[],"","","",[],"",855,0,0,"",6836,[]
6845,"GAHellscapePaleDogmanDashSwipe","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",857,0,0,"",6837,[]
6846,"GAHellscapeStabbyCleave1","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",858,0,0,"",6838,[]
6847,"GAHellscapeStabbyCleave2","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",859,0,0,"",6839,[]
6848,"GAHellscapeStabbyCleave3","",[],"",4,[],[],"",0,[],"",2,1000,1221,"","",[],"","","",[],"",860,0,0,"",6840,[]
