"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
5779,"SupportDamageOverTime",[],[4888],[30],1,0,0
5780,"ChimeraChargedAttack",[],"[633,5750]","[-40,30]",1,0,0
5781,"BetrayalSecretPoliceChargedAttack",[],[633],[-40],1,0,0
5782,"FireStormCascade","[1994,617]","[356,611,1115,2104,3189]","[2000,100,450,10,1500]",1.1111,0,0
5783,"FrostfireMageFireStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.4889,0,1022739087
5784,"ExileRangerFireStormCascade","[1994,617,4577]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.4889,0,1022739087
5785,"FrostfireMageFrostStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.2182,0,1022739087
5786,"IguanaFrostStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.2182,0,1022739087
5787,"SwordStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.34,0,1022739087
5788,"AzmeriSwordStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,190,450,10,1500,-50]",1.34,0,1022739087
5789,"TotemMapBossLightningStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[2000,270,450,10,1500,-50]",1.4889,0,1022739087
5790,"SentinelGolemLightningStormCascade","[1994,617]","[356,611,1115,2104,3189,5750]","[4000,270,450,10,1500,-50]",1.4889,0,1027906470
5791,"MachinariumLightningStormCascade",[617],"[356,611,1115,2104,3189,5750]","[1500,500,450,10,500,-50]",2.2,0,1028443341
5792,"WestLightningStormCascade",[617],"[356,611,1115,2104,3189]","[1500,250,450,20,500]",1.1,0,1028443341
5793,"SupportUniqueCosprisMaliceColdSpellsCastOnMeleeCriticalStrike","[4896,8389]",[],[],1,0,0
5794,"AtlasSplitForm",[],[],[],1,0,0
5795,"BonePrison",[],"[356,509]","[3000,315]",1,0,0
5796,"StrangleCharmColdSnap",[617],"[454,15021,5750]","[100,75,20]",3.9,0,1024685244
5797,"BlightTowerIcePrison",[],"[356,5750]","[3000,25]",1,0,0
5798,"BlightTowerIcePrison_buff1",[],"[356,5750]","[3000,25]",1,0,0
5799,"BlightTowerIcePrison_buff2",[],"[356,5750]","[3000,25]",1,0,0
5800,"BlightTowerIcePrison_buff3",[],"[356,5750]","[3000,25]",1,0,0
5801,"ArchnemesisGlacialCage",[],"[356,509,5750]","[5000,315,50]",1,0,0
5802,"CrucibleSkeletonBonePrison",[],"[356,509]","[3000,300]",1,0,0
5803,"CrucibleSkeletonBonePrisonAtlasUber",[],"[356,509]","[4000,300]",1,0,0
5804,"EssenceWrathMortarProjectile","[617,498]","[2500,3207,782,4804,5750]","[350,125,7,100,-40]",3.585,0,1025758986
5805,"NewBladeVortex","[617,1714]","[356,3318,3887]","[5000,50,15]",1.2,0,1017370378
5806,"HydraForkArrow",[498],"[633,1100]","[200,50]",1,0,0
5807,"AzmeriHydraForkArrow",[498],"[633,1100]","[50,50]",1,0,0
5808,"Restore",[],"[4932,4933,4934]","[10,10,10]",1,0,0
5809,"RestoreEnergyShield",[],[4934],[100],1,0,0
5810,"ZanaRestoreLife",[],"[4951,4953,356]","[600,600,3000]",1,0,0
5811,"GemlingRestoreLife",[],"[4951,356]","[1200,5000]",1,0,0
5812,"MasterTHRestoreLife",[],"[4951,356]","[6000,1000]",1,0,0
5813,"AxisCasterRestoreLife",[],"[4951,356]","[10800,2000]",1,0,0
5814,"AxisCasterRestoreLifeUnique",[],"[4951,356]","[600,3000]",1,0,0
5815,"NecromancerSkeletalHeal",[],"[4951,356]","[1200,2000]",1,0,0
5816,"ChangeToStance1",[],[],[],1,0,0
5817,"ChangeToStance2",[],[],[],1,0,0
5818,"ChangeToStance1HeistMilitary",[],[],[],1,0,0
5819,"ChangeToStance1HeistMilitaryEscape",[],[],[],1,0,0
5820,"ChangeToStance4HeistMilitary",[],[],[],1,0,0
5821,"ChangeToStance4HeistThugMinibossEnrage",[],[],[],1,0,0
5822,"ChangeToStance1HeistThugMinibossCalmDown",[],[],[],1,0,0
5823,"ElderGuardianChangeToStance1",[],[],[],1,0,0
5824,"ElderGuardianChangeToStance2",[],[],[],1,0,0
5825,"VilentaChangeToStance2",[],[],[],1,0,0
5826,"DoryaniChangeToStance1",[],[],[],1,0,0
5827,"DoryaniChangeToStance2",[],[],[],1,0,0
5828,"DoryaniChangeToStance3",[],[],[],1,0,0
5829,"DoryaniChangeToStance1LowCooldown",[],[],[],1,0,0
5830,"DoryaniChangeToStance2LowCooldown",[],[],[],1,0,0
5831,"DoryaniChangeToStance3LowCooldown",[],[],[],1,0,0
5832,"DoryaniChangeToStance1NoCooldown",[],[],[],1,0,0
5833,"DoryaniChangeToStance2NoCooldown",[],[],[],1,0,0
5834,"DoryaniChangeToStance3NoCooldown",[],[],[],1,0,0
5835,"ThaneEnrage",[],[],[],1,0,0
5836,"ThaneCalmDown",[],[],[],1,0,0
5837,"BlightHoundBurrow",[],[],[],1,0,0
5838,"BlightHoundUnburrow",[],[],[],1,0,0
5839,"JamanraEnrage",[],[],[],1,0,0
5840,"JamanraCalmDown",[],[],[],1,0,0
5841,"BeastChargeShakeItOff",[],[],[],1,0,0
5842,"DoomBossChangeToStance1",[],[],[],1,0,0
5843,"DoomBossChangeToStance3",[],[],[],1,0,0
5844,"ChangeToStance1Immediate",[],[],[],1,0,0
5845,"ChangeToStance2Immediate",[],[],[],1,0,0
5846,"ChangeToStance3Immediate",[],[],[],1,0,0
5847,"ChangeToStance4Immediate",[],[],[],1,0,0
5848,"ChangeToStance5Immediate",[],[],[],1,0,0
5849,"CTS1BossFightStart",[12509],[],[],1,0,0
5850,"AtlasGrowingMaelstrom",[617],"[356,4828]","[10000,2]",8.1818,0,1031127695
5851,"GarukhanGrowingSandstorm",[617],"[356,4828,2693,5750]","[28000,2,-50,-30]",2.25,0,1031127695
5852,"ElderGrowingSandstorm",[617],"[356,4828,2693,5750]","[12000,2,-50,-30]",2.25,0,1031127695
5853,"DelveGrowingSandstorm",[617],"[356,4828,2693,5750]","[12000,2,-50,-40]",2.25,0,1031127695
5854,"ChimeraTeleport",[],[],[],1,0,0
5855,"AtlasSpiderWeb",[5007],"[356,4939]","[5000,50]",1,0,0
5856,"SpiderWebChampion",[5007],"[356,4939,5750]","[5000,50,-50]",1,0,0
5857,"DelveSpiderWeb",[5007],"[356,4939,5750]","[8000,50,-50]",1,0,0
5858,"SpiderBarrelWeb",[5007],"[356,4939,5750]","[300000,50,-50]",1,0,0
5859,"CoverInSpiders",[],"[177,4942,4943,356]","[100,-50,-50,10000]",1,0,0
5860,"SpiderBarrelCoverInSpiders",[],"[177,4942,4943,356]","[100,-20,-20,4000]",1,0,0
5861,"ReviveSpecificMonsters",[],[5750],[-70],1,0,0
5862,"ReviveSpecificMonstersTitanGrove",[],[5750],[-70],1,0,0
5863,"ReviveSpecificMonstersTolman",[6525],"[356,1902,177,24,5750]","[10000,30,30,30,-94]",1,0,0
5864,"ReviveSpecificMonstersTolmanMap",[6525],"[356,1902,177,24,5750]","[10000,30,30,30,-94]",1,0,0
5865,"AtlasLightningGolemBuff",[],"[476,70,216,356]","[-50,100,200,100000]",1,0,0
5866,"AtlasLightningGolemNova","[1826,617]",[1780],[100],1.8182,0,1017370378
5867,"ZanaDisruptPortal",[],[356],[15000],1,0,0
5868,"SummonGoldAnimatedArmour","[2458,2495,2459]",[],[],1,0,0
5869,"StormflayLightningStrike","[787,1776,4546]","[173,2517,175,356]","[2,70,-90,3000]",6.5,0,1026027422
5870,"LightningOrbs","[617,3513]","[173,177,3516,5750]","[4,-98,4000,30]",0.75,0,1025758986
5871,"ZanaExtendShield",[],[],[],1,0,0
5872,"ZanaRetreat",[],[],[],1,0,0
5873,"AtlasRandomMaelstrom",[],"[356,1720,4828,5750]","[10000,75000,2,-40]",1,0,0
5874,"MassSummonBloodRavens","[2458,2495]","[5060,356,476]","[5,4000,-75]",1,0,0
5875,"HotdogUpheaval","[617,1927]","[356,5750]","[7000,20]",1.3333,0,1027772252
5876,"SuperHotdogUpheaval","[617,1927]","[356,2693,5750]","[12000,-30,20]",6.6667,0,1025758986
5877,"SuperHotdogUpheaval2","[617,1927]","[356,5237,2693,5750]","[12000,1,-30,20]",6.6667,0,1025758986
5878,"SuperHotdogUpheaval3","[617,1927]","[356,5237,2693,5750]","[12000,2,-30,20]",6.6667,0,1025758986
5879,"SuperHotdogUpheaval4","[617,1927]","[356,5237,2693,5750]","[12000,2,-30,20]",6.6667,0,1025758986
5880,"PlatedSpiderHotdogUpheaval","[617,1927]","[356,5750]","[5000,20]",1.3333,0,1026295857
5881,"AvatarUpheaval","[617,1927,6309,1823]","[356,6306,5750]","[500,4,20]",1,0,1026295857
5882,"CoverInAsh",[],"[356,5750]","[5000,70]",1,0,0
5883,"EmpoweringHowl",[2968],[356],[7500],1,0,0
5884,"EmpoweringHowlSpectre",[2968],"[5110,356]","[20,7500]",1,0,0
5885,"Flamebreath","[4577,617]","[2500,175,356,3593]","[10,40,5000,2]",0.4056,0,1029785518
5886,"FlamebreathBlessedSister","[4577,617]","[2500,175,356,3593]","[10,25,3000,1]",0.7,0,1029785518
5887,"LegionFlamebreathBlessedSister","[4577,617]","[2500,175,356,3593,6824,5750]","[10,25,5000,1,15,50]",0.7,0,1029785518
5888,"FlamebreathParasiteBoss","[4577,617]","[2500,175,356,4586,1102,5750]","[5,-20,4000,4,30,30]",0.2667,0,1029785518
5889,"FlamebreathParasiteBossMap","[4577,617]","[2500,175,356,4586,1102,5750]","[5,-20,4000,4,30,30]",0.2,0,1029785518
5890,"BreachCleave","[617,1116,12509]","[1903,26,2693,1099,1229]","[-40,29,-20,50,4]",1,0,0
5891,"GABurningMenaceCleave","[617,12509]","[26,2693,1099]","[29,-20,50]",1,0,0
5892,"BreachCleaveBoss",[617],"[633,1099,5750]","[200,50,35]",1,0,0
5893,"BreachCleaveBossWild",[617],"[633,1099,5750]","[150,50,35]",1,0,0
5894,"NewNewBladeVortex","[617,1714]","[356,3318,3887,5112,5113]","[5000,50,15,50,50]",1.2,0,1017370378
5895,"SpectralShieldThrow","[498,6537]","[173,6538,14253]","[3,-50,3]",3.23,0,1015920827
5896,"SpectralShieldThrowAltX","[498,6537]","[173,6538]","[3,-25]",3.96,0,1015920827
5897,"SpectralShieldThrowAltY","[498,6537]","[173,6538,14253]","[3,-50,3]",3.23,0,1015920827
5898,"SpectralShieldThrowRoyale","[498,6537]","[5349,5350,173,6538,172]","[5,7,3,-50,3]",4.15,0,1016189262
5899,"BloodwingThrownShieldProjectile","[498,4546]",[5128],[5],1,0,0
5900,"BloodwingThrownShieldProjectileMap","[498,4546]","[5128,633]","[5,-15]",1,0,0
5901,"DawnThrownShieldProjectile","[498,4546]","[5128,1919]","[5,-35]",1,0,0
5902,"GrennThrownShieldProjectile","[498,4546]",[5128],[5],1,0,0
5903,"ChattersThrowShieldProjectile","[498,4546,4577,7078]",[5128],[5],1,0,0
5904,"ChattersThrowShieldProjectileLake","[498,4546,4577,7078]","[5128,633]","[5,-40]",1,0,0
5905,"AvariusCleave",[617],[],[],1,0,0
5906,"AvariusCleaveWickerman",[617],[633],[125],1,0,0
5907,"AvariusOffsetProjectile","[498,4577]",[6151],[1],4.4444,0,1022739087
5908,"AvariusOffsetProjectileForward","[498,4577]",[6151],[1],4.4444,0,1022739087
5909,"AvariusOffsetProjectileForwardWickerman","[498,4577]",[6151],[1],2,0,1022739087
5910,"AvariusOffsetProjectileRight","[498,4577]",[6151],[1],4.4444,0,1022739087
5911,"AvariusOffsetProjectileRightWickerman","[498,4577]",[6151],[1],2,0,1022739087
5912,"AvariusSuperProjectile","[498,4546]","[5128,2693,659]","[12,-70,1000]",4.5333,0,1025758986
5913,"AvariusSuperProjectileMap","[498,4546]","[5128,2693,659]","[12,-70,1000]",4.5333,0,1025758986
5914,"AvariusSuperProjectileInnocence","[498,4546]","[5128,2693,659]","[15,-70,1000]",5.3333,0,1025758986
5915,"AvariusSuperProjectileInnocenceMap","[498,4546]","[5128,2693,659]","[15,-70,1000]",4.5333,0,1025758986
5916,"AvariusSuperProjectileInnocenceMapStandalone","[498,4546]","[5128,2693,659]","[4,-70,1000]",4.5333,0,1025758986
5917,"BarrelExplosionAtlas",[617],[1210],[100],2.5,0,1025758986
5918,"BarrelFireBeaconAtlas",[617],"[2473,356,2693,5750]","[1,3000,-25,-50]",2.2222,0,1029651300
5919,"BarrelColdBeaconAtlas",[617],"[2473,356,2693,5750]","[1,3000,-25,-50]",1.8182,0,1029651300
5920,"BarrelLightningBeaconAtlas",[617],"[2473,356,2693,5750]","[1,3000,-25,-50]",2.5,0,1029651300
5921,"BarrelPhysicalBeaconAtlas",[617],"[2473,356,2693,5750]","[1,3000,-25,-50]",1,0,1029651300
5922,"BarrelCausticCloudAtlas",[617],"[356,659,4586,5750]","[4000,-80,2,-30]",0.4667,0,1025758986
5923,"BestiaryScorpionCausticCloud",[617],"[356,659,4586,5750]","[4000,-80,2,-30]",0.4667,0,1025758986
5924,"BarrelSummonWormNormal",[],"[2153,882,4767]","[1,198,-99]",1,0,0
5925,"BarrelSummonWormMagic",[],"[2153,882,2152,4767]","[1,198,1,-99]",1,0,0
5926,"BarrelSummonWormRare",[],"[2153,882,2152,4767]","[1,198,2,-99]",1,0,0
5927,"BarrelSummonParasiteNormal",[],"[2153,882,4767]","[1,199,-99]",1,0,0
5928,"BarrelSummonParasiteMagic",[],"[2153,882,2152,4767]","[1,199,1,-99]",1,0,0
5929,"BarrelSummonParasiteRare",[],"[2153,882,2152,4767]","[1,199,2,-99]",1,0,0
5930,"BarrelSummonChestDaemon",[],"[2153,882,4767]","[6,489,-99]",1,0,0
5931,"ChestSpawnZombieRare",[2458],"[2153,882,2152,6142]","[1,377,2,150]",1,0,0
5932,"ChestSpawnZombieRare2",[2458],"[2153,882,2152,6142]","[1,377,2,150]",1,0,0
5933,"AvariusPentagonProjectile","[4546,498,4577]",[2517],[15],1,0,0
5934,"AvariusRapidProjectile","[4546,498,4577]",[2517],[15],4.4444,0,1022739087
5935,"AvariusRapidProjectileMap","[4546,498,4577]",[2517],[15],3.1667,0,1025758986
5936,"AvariusWickermanRapidProjectile","[4546,498,4577]",[2517],[15],2,0,1022739087
5937,"AvariusWickermanRapidProjectileMap","[4546,498,4577]",[2517],[15],2,0,1022739087
5938,"AvariusDivineSlam",[617],"[3831,1919,2693]","[50,-15,-50]",1,0,0
5939,"DelveProtoVaalSlam",[617],"[3831,1919,2693]","[50,-25,-50]",1,0,0
5940,"AvariusSummonTemplars",[],"[356,5154]","[8000,1]",1,0,0
5941,"AvariusSummonTemplarsMap",[],"[356,5154]","[4000,1]",1,0,0
5942,"AvariusSummonTemplars2",[],"[356,5154]","[8000,1]",1,0,0
5943,"AvariusSummonTemplars2Map",[],"[356,5154]","[4000,1]",1,0,0
5944,"AvariusSummonTemplars3",[],"[356,5154]","[8000,1]",1,0,0
5945,"AvariusSummonTemplars3Map",[],"[356,5154]","[4000,1]",1,0,0
5946,"AvariusRaiseStatues",[],"[5155,659]","[1,100]",1,0,0
5947,"AvariusRaiseStatuesWickerman",[],"[5155,659]","[1,100]",1,0,0
5948,"AvariusRaiseStatuesFaster",[],"[5155,659]","[1,100]",1,0,0
5949,"AvariusRaiseStatuesFastest",[],"[5155,659]","[1,100]",1,0,0
5950,"BreachConsumeBones",[],[5155],[1],1,0,0
5951,"BreachBoneMortar","[617,498]","[2500,3207,173,5151,5154,356]","[543,217,12,120,1,10000]",1,0,1022739087
5952,"BreachBoneMortarBoss","[617,498]","[2500,3207,173,5151,5154,356]","[543,217,12,120,1,45000]",1,0,1022739087
5953,"UtulaBossMortarBarrage","[617,498]","[2500,3207,5151,782,6151]","[543,217,120,1,2]",3.8889,0,1022739087
5954,"UtulaBossMortarBarrageMap","[617,498]","[2500,3207,5151,782,6151]","[543,217,120,1,2]",3.8889,0,1024148374
5955,"MaligaroBlackDeathMortarBarrage","[617,498,4577,5824]","[2500,3207,5151,6151,782,1487]","[543,217,120,1,2,30]",4.375,0,1022739087
5956,"SkeletonCannonBoneMortar","[617,498]","[2500,3207,173,5151,356,782]","[543,217,1,30,10000,3]",3.5,0,1013276738
5957,"BlightSkeletonCannonBoneMortar","[617,498]","[2500,3207,173,5151,356,782]","[760,217,10,45,10000,3]",1.75,0,1013276738
5958,"DelveSpiderMortarBarrage","[617,498]","[2500,3207,5151,782,6151,5750]","[543,130,120,4,2,-50]",1.95,0,1026295857
5959,"BetrayalMassSkeletonBoneMortar","[617,498]","[2500,3207,173,5151,356,782]","[543,217,5,360,3000,5]",1,0,1025758986
5960,"BreachBoneGroundSlam","[617,3811]",[108],[25],1,0,0
5961,"BreachBoneDelayedBlast",[617],[],[],1,0,1022739087
5962,"BreachBoneDelayedBlastAtlasUber",[617],[],[],1,0,1022739087
5963,"BellyTotemDelayedBlast",[617],[],[],1.57,0,1022739087
5964,"IntMissionDaemonDelayedBlast",[617],[5750],[15],1.57,0,1022739087
5965,"BreachBonespire",[1927],"[2104,4960,3875,356,5150]","[20,5000,25,5000,3]",1,0,1022739087
5966,"BellyTotemBonespire",[1927],"[2104,4960,3875,356,5750]","[15,5000,25,3000,-33]",0.75,0,1022739087
5967,"IntMissionDaemonBonespire",[1927],"[2104,4960,3875,356,5750]","[10,4000,25,3000,-15]",0.75,0,1022739087
5968,"BreachBonespireBoss",[1927],"[2104,4960,3875,356,2693]","[20,5000,100,5000,-50]",1,0,1022739087
5969,"BreachSweep",[],"[635,2693,1102]","[20,-20,50]",1,0,0
5970,"BreachBlizzard",[],"[356,5750,2693]","[10000,150,-70]",1,0,0
5971,"BreachBlizzardBoss",[],"[476,7385,356,5750,2693]","[-25,20,30000,125,-70]",1,0,0
5972,"BreachBlizzardSpectre",[],"[7385,356,5750]","[15,10000,150]",1,0,0
5973,"BreachTeamWarp",[],"[356,2153,5329,5328,5324]","[8000,3,25,50,-50]",1,0,0
5974,"BrineKingTidalRush",[],"[356,2693]","[5000,-80]",1.3636,0,1023611503
5975,"BrineKingTidalRushDisable",[],"[356,2693]","[5000,-80]",1.3636,0,1023611503
5976,"BreachFlameVortexRush","[617,1927]","[356,3593,3189,2693]","[7500,3,15000,-30]",0.9444,0,1022739087
5977,"BreachFlameVortexRushLowLife","[617,1927]","[356,3593,3189,2693]","[180000,3,15000,-30]",0.9444,0,1022739087
5978,"FlameVortexWestTriggered","[617,1927]","[356,3593,3189,2693]","[2900,3,15000,-30]",0.9444,0,1022739087
5979,"BrineKingUpheaval",[617],"[2104,3189,2693]","[5,2400,-50]",3.6364,0,1025758986
5980,"BrineKingUpheavalTriggered",[617],"[2104,3189,2693]","[5,1500,-50]",3.6364,0,1025758986
5981,"BrineKingFloodArena",[],[2693],[-50],11.875,0,1025758986
5982,"BrineKingFloodArenaMap",[],[2693],[-50],7.7188,0,1025758986
5983,"BrineKingStormCall",[617],[],[],5,0,1024416809
5984,"ElderArenaReefWaveUpheaval",[617],"[2104,3189,2693]","[5,500,-50]",3.0909,0,1027101164
5985,"BreachIceGolemFromMortar","[2458,2459,2495,498]","[2153,882,3207,782,2500]","[1,200,15,2,20]",0.7273,0,1024148374
5986,"SummonBreachIceTotem","[2458,2495]","[2153,882]","[2,201]",1,0,0
5987,"BrutusWallHook",[],[],[],1,0,0
5988,"BrutusWallHookEmpowered",[],"[633,1101]","[100,60]",1,0,0
5989,"BrutusLevitationSlam",[617],"[633,1101]","[150,60]",1,0,0
5990,"BetrayalLeoLevitationSlam",[617],"[1919,5750]","[-25,-70]",1,0,0
5991,"BreachBoneNova","[1776,1112,498]","[173,633,2693,5750]","[12,100,-60,133]",1,0,0
5992,"BreachBoneNovaWild","[1776,1112]",[2693],[-60],1,0,0
5993,"SkeletonCannonBoneNova","[1776,498]","[173,633,323,5750]","[10,40,30,150]",1,0,0
5994,"BreachFlickerStrike","[1846,2458,2495]",[],[],0,0,0
5995,"BreachFlickerStrikeChayula","[1846,2458,2495]",[882],[1],0,0,0
5996,"BreachFlickerStrikeChayulaLowLife","[1846,2458,2495]",[882],[1],0,0,0
5997,"BreachMassFlickerStrike",[1846],"[5199,2951]","[5,200]",0,0,0
5998,"BreachCastOnDeathNova","[1776,498]","[782,173]","[14,9]",0.8,0,1025758986
5999,"BreachMortarInLine","[617,498]","[2500,5230,1102]","[125,20,25]",1.8,0,1022739087
6000,"BreachMassMortarInLine","[617,498,1776,4577]","[2500,173,5230,1102,2693]","[125,1,20,25,-30]",2,0,1022739087
6001,"BreachMassMortarInLine2","[617,498,1776,4577]","[2500,173,5230,1102,2693]","[125,2,20,25,-30]",2,0,1022739087
6002,"BreachMassMortarInLine3","[617,498,1776,4577]","[2500,173,5230,1102,2693]","[125,3,20,25,-30]",2,0,1022739087
6003,"BreachMassMortarInLine4","[617,498,1776,4577]","[2500,173,5230,1102,2693]","[125,4,20,25,-30]",2,0,1022739087
6004,"MaligaroSpiderBossMortarInLine","[617,498]","[2500,5230,1487,2693,782]","[125,20,25,-30,4]",2.5,0,1022739087
6005,"KitavaDemonXMortar","[498,617]","[782,659,3207,6169,5750]","[2,500,10,125,100]",3.5,0,1024416809
6006,"BlightKitavaDemonXMortar","[498,617]","[782,659,3207,2500,5750]","[2,500,10,5,100]",3.5,0,1024416809
6007,"CrucibleKitavaDemonXMortarTriggered","[498,617]","[782,659,3207,2500,5750,6151]","[2,500,5,5,50,1]",3.5,0,1024416809
6008,"VilentaXMortar","[498,617,4577,6825,1927,7078]","[782,659,3207,2500,5750]","[7,500,10,125,100]",0.7,0,1024416809
6009,"VilentaXMortarMap","[498,617,4577,6825,1927]","[782,659,3207,2500]","[8,500,10,125]",0.95,0,1026295857
6010,"KitavaBossXMortar","[498,617]","[782,659,3207,6169,173,5750]","[2,500,10,150,2,60]",2.75,0,1024416809
6011,"ElderUnstableMortarInLine","[498,617]","[782,659,3207,6169,173]","[6,500,10,150,2]",2.75,0,1024416809
6012,"Envy",[2968],[],[],2.1,0,1018980991
6013,"BoneNova","[1776,1826,498,2683]","[173,5219,782]","[8,100,15]",1,0,0
6014,"IcicleBurst","[1776,1826,498,1325]","[173,7559,782,1100]","[8,100,38,100]",1,0,0
6015,"TransitionObject",[],"[2153,2212,5248]","[1,200,1]",1,0,0
6016,"TransitionObject2",[],"[2153,2212,5248]","[1,200,1]",1,0,0
6017,"TransitionObject3",[],"[2153,2212,5248]","[1,200,1]",1,0,0
6018,"TransitionObject4",[],"[2153,2212,5248]","[1,200,1]",1,0,0
6019,"BreachBallLightning",[617],"[356,659]","[30000,100]",2.5,0,1025758986
6020,"BreachBallLightningElderGuardian","[617,1927]","[356,659,3189]","[10000,50,5000]",2.5,0,1025758986
6021,"BreachBallLightningSentinelGolem","[617,1927]","[356,659,3189]","[10000,50,5000]",1.6,0,1025758986
6022,"BreachLightningOrbs",[617],"[356,659,2693]","[30000,100,-30]",1.375,0,1028201749
6023,"BreachLightningOrbsRefinery",[617],[356],[5000],0.75,0,1026832728
6024,"BreachLightningOrbsDelve","[617,1927]",[356],[5000],0.75,0,1026832728
6025,"BreachLightningOrbsCommander","[617,1927]",[356],[3000],0.85,0,1028201749
6026,"BreachLightningOrbsCrucible","[617,1927]","[356,659,3189]","[6000,50,3000]",2,0,1027101164
6027,"BreachLightningOrbsCrucibleAtlasUber","[617,1927]","[356,659,3189,433]","[6000,50,3000,30]",2,0,1027101164
6028,"BreachLightningOrbsAncestral","[617,1927,6865]","[356,659,3189]","[6000,100,3000]",1.5,0,1027101164
6029,"BreachRecall",[],[175],[-50],1,0,0
6030,"BreachSummonMonsterAtMarker",[],[],[],1,0,0
6031,"MaligaroTeleportSlam","[617,3811,2300]","[1102,5750]","[25,-50]",1,0,0
6032,"VendigoTeleportSlam",[617],[5750],[-50],1,0,0
6033,"AbyssBatTeleportSlam","[617,2358]",[5750],[-25],1,0,0
6034,"MaligaroComboAttack",[617],[],[],1,0,0
6035,"AbyssVendigoComboAttack",[617],[6819],[30],1,0,0
6036,"MaligaroSoulComboAttack",[617],[],[],1,0,0
6037,"MaligaroTelekineticBlades","[4577,4546,498]",[],[],2,0,1022739087
6038,"MaligaroTelekineticBladesMap","[4577,4546,498]",[],[],1.6,0,1022739087
6039,"MaligaroTelekineticBladesHidden","[4577,4546,498]",[],[],2,0,1022739087
6040,"MaligaroTelekineticBladesHiddenMap","[4577,4546,498]",[],[],1.6,0,1022739087
6041,"MaligaroTelekineticBladesInFront","[4577,4546,498]",[],[],2,0,1022739087
6042,"MaligaroTelekineticBladesInFrontMap","[4577,4546,498]",[],[],1.6,0,1022739087
6043,"MaligaroTelekineticBladesBehind","[4577,4546,498]",[],[],2,0,1022739087
6044,"MaligaroTelekineticBladesBehindMap","[4577,4546,498]",[],[],1.6,0,1022739087
6045,"MaligaroVanish","[7292,7293]",[],[],1,0,0
6046,"ProjectileSpellBlackDeath","[4546,498]","[1487,317,782,175,173,5750]","[30,-50,25,200,2,-40]",2.5,0,1025758986
6047,"NovaProjectileSpellBlackDeathCausticGround","[4546,617,498]","[4586,356,1487,317,5750]","[3,4000,30,-30,-40]",3.75,0,1028443341
6048,"NovaProjectileSpellBlackDeathCausticGroundMap","[4546,617,498]","[4586,356,1487,317,5750]","[3,4000,30,-30,-40]",3.75,0,1028443341
6049,"NovaProjectileSpellSpiderCausticGround","[4546,617,498]","[4586,356,1487,317,5750]","[3,4000,30,-45,-60]",2.5,0,1025758986
6050,"NovaProjectileSpellSpiderCausticGroundAtlasUber","[4546,617,498]","[4586,356,1487,317,5750,8316,8350]","[3,4000,70,-45,-60,100,4000]",2.5,0,1025758986
6051,"NovaProjectileSpellBurningGround","[4546,617,498,4577]","[356,317,782,5750]","[4000,-30,1,-70]",3.3333,0,1028443341
6052,"RapidSlam",[617],"[1919,633]","[-60,30]",1,0,0
6053,"MaligaroWhirlingBlades",[],[],[],1,0,0
6054,"LightningBolt","[617,1826]",[5287],[100],8,0,1024416809
6055,"WandStrike","[617,498,4546]","[173,8619,6196,6848,5750]","[2,100,-100,20,-40]",3,0,1024416809
6056,"WandStrikeMap","[617,498,4546]","[173,8619,6196,6848,5750]","[2,100,-100,20,-40]",2.3,0,1023611503
6057,"WandStrikeTrio","[617,498,4546]","[173,8619,6196,6848,5750]","[2,100,-100,20,-40]",2.55,0,1024416809
6058,"DoedreBubbleBurst","[617,498,4546]","[2505,2693]","[5,-40]",3,0,1022739087
6059,"DoedreBubbleBurstDaemon",[617],"[2505,2693,5750]","[1,-50,40]",3,0,1022739087
6060,"DoedreBubbleBurstDaemon2",[617],"[2505,2693,5750]","[2,-50,40]",3,0,1022739087
6061,"DoedreBubbleBurstPus","[617,12383]","[2505,1486]","[4,50]",3.6364,0,1014350479
6062,"DoedreBubbleBurstPusTriggered","[617,1826,12383]","[2505,6172,1486]","[1,100,50]",3.6364,0,1014350479
6063,"BansheeBubbleBurstTriggered","[617,1826]","[2505,6172]","[2,100]",4,0,1014350479
6064,"DoedreBubbleBurstUnholyTrio",[617],"[2505,2693,5750]","[1,-50,60]",2.25,0,1022739087
6065,"DoedreWarp",[617],[2693],[-30],3.5,0,1025758986
6066,"DoedreWarpMap",[617],[2693],[-30],4.5,0,1021665346
6067,"DoedreFormWarp",[617],[2693],[-30],2.1,0,1025758986
6068,"SupportCastWhileChannelling",[],[],[],1,0,0
6069,"SupportCastWhileChannellingRoyale",[],[],[],1,0,0
6070,"SupportCastWhileChannellingTriggered","[1826,9276]",[5298],[-30],1,0,0
6071,"SupportCastWhileChannellingTriggeredRoyale","[1826,9276]",[],[],1,0,0
