"rownum","BaseMetadata","i32","[rid]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","i32","Script","bool"
423,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",10,[146],100,450,2,10,750,1500,0,0,"","","","","","","","","","",6,0,10,0,"","","",1,"",""
424,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",20,[146],100,440,2,10,700,1400,0,0,"","","","","","","","","","",7,0,10,0,"","","",1,"",""
425,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",40,[146],100,430,2,10,650,1300,0,0,"","","","","","","","","","",8,0,10,0,"","","",1,"",""
426,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",84,[146],100,420,2,10,600,1200,0,0,"","","","","","","","","","",9,0,10,10,"","","",1,"",""
427,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",125,[146],100,410,2,10,550,1100,0,0,"","","","","","","","","","",10,0,10,10,"","","",1,"",""
428,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",177,[146],100,400,2,10,500,1000,0,0,"","","","","","","","","","",10,0,10,10,"","","",1,"",""
429,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/BeastEncounter/BeastEncounter",243,[146],100,400,2,10,500,1000,0,0,"","","","","","","","","","",10,0,10,10,"","","",1,"",""
430,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",1,[4346],100,4000,3,5,800,4000,0,0,"",1,"","","","",1,"","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
431,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",9,[4346],100,3500,3,5,700,3500,0,0,"",1,"","","","",1,"","","",6,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
432,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",29,[4346],100,3000,3,5,600,3000,0,0,"",1,"","","","",1,"","","",8,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
433,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",52,[4346],100,3000,3,5,600,3000,0,0,"",1,"","","","",1,"","","",8,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
434,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",92,[4346],100,3000,3,5,600,3000,0,0,"",1,"","","","",1,"","","",8,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
435,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",173,[4346],100,3000,3,5,600,3000,0,0,"",1,"","","","",1,"","","",8,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
436,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_1",239,[4346],100,3000,3,5,600,3000,0,0,"",1,"","","","",1,"","","",8,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
437,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",1,[4347],100,4500,3,5,2700,4500,0,0,"",1,"","","","","","","","",2,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
438,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",9,[4347],100,4000,3,5,2400,4000,0,0,"",1,"","","","","","","","",3,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
439,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",29,[4347],100,3500,3,5,2100,3500,0,0,"",1,"","","","","","","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
440,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",52,[4347],100,3500,3,5,2100,3500,0,0,"",1,"","","","","","","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
441,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",92,[4347],100,3500,3,5,2100,3500,0,0,"",1,"","","","","","","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
442,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",173,[4347],100,3500,3,5,2100,3500,0,0,"",1,"","","","","","","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
443,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier1_2",239,[4347],100,3500,3,5,2100,3500,0,0,"",1,"","","","","","","","",4,0,0,0,"","","",1,"triggerer.DoAction( Emerge );",""
444,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier2_1",1,[7143],3,4000,10,20,2000,4000,0,0,"",1,"","","","","","","","",1,0,0,0,1,"","",1,"triggerer.DoAction( Emerge ); triggerer.PlayEffect( Metadata/Effects/Spells/frost_bomb/ice_discharge.ao );",1
445,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/IceGolemEncounter/IceGolemEncounterTier3_1",1,[4348],1,6000,10,20,3000,6000,0,0,"",1,"","","",1,"","","","",0,0,0,0,2,"","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/frost_bomb/ice_discharge.ao, default, 0.5, 1.25 ); ForEachInRange( 20, { IfType( Metadata/Terrain/Doodads/Mtx/Crystals/white/IceCrystal, { Transition(); } ); } ); ForEachInRange( 20, { IfType( Metadata/Terrain/Leagues/Delve/Objects/DelveLightIceGolem_Encounter, { Transition(); } ); } );",1
446,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",1,[4372],100,500,5,15,3760,5520,0,0,1,1,"","","","","","","","",12,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
447,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",9,[4372],100,500,5,15,3400,4800,0,0,1,1,"","","","","","","","",16,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
448,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",29,[4372],100,500,5,15,3040,4080,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
449,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",52,[4372],100,500,5,15,2680,3360,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
450,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",92,[4372],100,500,5,15,2300,2700,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
451,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",173,[4372],100,500,5,15,2100,2200,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
452,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_1",239,[4372],100,500,5,15,2000,1800,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
453,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",1,[4373],100,500,5,10,4700,7300,0,0,1,1,"","","","","","","","",12,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
454,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",9,[4373],100,500,5,10,4200,6300,0,0,1,1,"","","","","","","","",16,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
455,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",29,[4373],100,500,5,10,3700,5500,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
456,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",52,[4373],100,500,5,10,3300,4800,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
457,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",92,[4373],100,500,5,10,3000,4200,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
458,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",173,[4373],100,500,5,10,2800,3700,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
459,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier1_2",239,[4373],100,500,5,10,2700,3300,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
460,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterTier2_1",1,[4374],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",0,0,0,0,3,"","",1,"triggerer.DoAction( Emerge ); triggerer.SpawnObject( Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LavaGolemEncounter/LavaGolemEncounterLava );",""
461,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",1,[7164],100,1000,5,15,2760,5520,0,0,1,1,"","","","","","","","",12,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
462,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",9,[7164],100,1000,5,15,2400,4800,0,0,1,1,"","","","","","","","",16,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
463,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",29,[7164],100,1000,5,15,2040,4080,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
464,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",52,[7164],100,1000,5,15,1680,3360,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
465,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",92,[7164],100,1000,5,15,1300,2700,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
466,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",173,[7164],100,1000,5,15,1100,2200,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
467,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_1",239,[7164],100,1000,5,15,1000,1800,0,0,1,1,"","","","","","","","",20,0,0,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",1
468,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",1,[7165],100,1000,5,10,3700,7300,0,0,1,1,"","","","","","","","",12,0,10,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
469,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",9,[7165],100,1000,5,10,3200,6300,0,0,1,1,"","","","","","","","",16,0,15,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
470,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",29,[7165],100,1000,5,10,2700,5500,0,0,1,1,"","","","","","","","",20,0,25,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
471,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",52,[7165],100,1000,5,10,2300,4800,0,0,1,1,"","","","","","","","",20,0,30,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
472,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",92,[7165],100,1000,5,10,2000,4200,0,0,1,1,"","","","","","","","",20,0,30,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
473,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",173,[7165],100,1000,5,10,1800,3700,0,0,1,1,"","","","","","","","",20,0,30,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
474,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_2",239,[7165],100,1000,5,10,1700,3300,0,0,1,1,"","","","","","","","",20,0,30,0,"","","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
475,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/LightningGolemEncounter/LightningGolemEncounterTier1_3",1,[7166],1,1000,0,0,500,1500,0,0,"",1,"","","","","","","","",0,0,0,0,2,"","",1,"triggerer.DoAction( Emerge ); PlayEffect( Metadata/Effects/Spells/monsters_effects/molten_projectile_small/lightning/moltenimpact_small.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );",""
476,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",1,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,1380,2760,0,0,"",1,"","","","","","","","",5,10,10,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
477,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",9,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,1200,2400,0,0,"",1,"","","","","","","","",5,10,15,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
478,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",29,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,1020,2040,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
479,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",52,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,840,1680,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
480,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",92,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,650,1350,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
481,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",173,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
482,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_1",239,"[7070,7054,7068,7052,7072,7056,7074,7058]",10,1000,0,5,500,900,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
483,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",1,"[7066,7062,7064,7060]",6,1000,0,5,1380,2760,0,0,"",1,"","","","","","","","",3,10,10,5,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
484,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",9,"[7066,7062,7064,7060]",6,1000,0,5,1200,2400,0,0,"",1,"","","","","","","","",3,10,15,6,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
485,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",29,"[7066,7062,7064,7060]",6,1000,0,5,1020,2040,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
486,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",52,"[7066,7062,7064,7060]",6,1000,0,5,840,1680,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
487,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",92,"[7066,7062,7064,7060]",6,1000,0,5,650,1350,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
488,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",173,"[7066,7062,7064,7060]",6,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
489,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_2",239,"[7066,7062,7064,7060]",6,1000,0,5,500,900,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
490,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",1,"[7061,7067,7065,7063]",3,1000,0,5,1850,3650,0,0,"",1,"","","","","","","","",2,10,10,5,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
491,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",9,"[7061,7067,7065,7063]",3,1000,0,5,1600,3150,0,0,"",1,"","","","","","","","",2,10,15,6,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
492,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",29,"[7061,7067,7065,7063]",3,1000,0,5,1350,2750,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
493,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",52,"[7061,7067,7065,7063]",3,1000,0,5,1150,2400,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
494,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",92,"[7061,7067,7065,7063]",3,1000,0,5,1000,2100,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
495,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",173,"[7061,7067,7065,7063]",3,1000,0,5,900,1850,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
496,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner1_3",239,"[7061,7067,7065,7063]",3,1000,0,5,850,1650,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
497,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/VaalCity_Spawner2_1",1,"[7083,7084]",10,1000,0,5,1380,2760,0,0,"",1,"","","","","","","","",5,10,10,0,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/golem_spawn/golemcallnorings.ao );",""
