"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
1686,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",9,[7873],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1687,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",13,[7873],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1688,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",25,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1689,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",40,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1690,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",55,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1691,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",68,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1692,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",73,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1693,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",78,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1694,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",80,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1695,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_slow1",83,[7873],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1696,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",1,"[7874,7875,7876]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1697,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",4,"[7874,7875,7876]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1698,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",9,"[7874,7875,7876]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1699,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",13,"[7874,7875,7876]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1700,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",25,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1701,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",40,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1702,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",55,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1703,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",68,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1704,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",73,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1705,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",78,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1706,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",80,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1707,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed1",83,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1708,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",1,"[7874,7875,7876]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1709,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",4,"[7874,7875,7876]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1710,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",9,"[7874,7875,7876]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1711,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",13,"[7874,7875,7876]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1712,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",25,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1713,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",40,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1714,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",55,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1715,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",68,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1716,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",73,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1717,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",78,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1718,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",80,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1719,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed2",83,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1720,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",1,"[7874,7875,7876]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1721,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",4,"[7874,7875,7876]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1722,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",9,"[7874,7875,7876]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1723,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",13,"[7874,7875,7876]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1724,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",25,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1725,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",40,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1726,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",55,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1727,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",68,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1728,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",73,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1729,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",78,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1730,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",80,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1731,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_mixed3",83,"[7874,7875,7876]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1732,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_boss",1,[7878],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1733,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",1,[7877],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1734,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",4,[7877],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1735,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",9,[7877],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1736,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",13,[7877],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1737,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",25,[7877],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1738,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",40,[7877],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1739,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",55,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1740,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",68,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1741,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",73,[7877],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1742,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",78,[7877],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1743,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",80,[7877],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1744,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast1",83,[7877],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
1745,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",1,[7877],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1746,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",4,[7877],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1747,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",9,[7877],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1748,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",13,[7877],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1749,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",25,[7877],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1750,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",40,[7877],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1751,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",55,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1752,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",68,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1753,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",73,[7877],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1754,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",78,[7877],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1755,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",80,[7877],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1756,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast2",83,[7877],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
1757,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",1,[7877],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1758,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",4,[7877],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1759,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",9,[7877],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1760,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",13,[7877],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1761,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",25,[7877],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1762,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",40,[7877],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1763,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",55,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1764,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",68,[7877],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1765,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",73,[7877],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1766,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",78,[7877],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1767,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",80,[7877],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1768,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_snakes_fast3",83,[7877],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
1769,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",1,"[7881,7882,7883]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1770,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",4,"[7881,7882,7883]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1771,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",9,"[7881,7882,7883]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1772,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",13,"[7881,7882,7883]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1773,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",25,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1774,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",40,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1775,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",55,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1776,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",68,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1777,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",73,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1778,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",78,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1779,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",80,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1780,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_slow1",83,"[7881,7882,7883]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1781,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",1,"[7884,7885,7886,7887,7888]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1782,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",4,"[7884,7885,7886,7887,7888]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1783,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",9,"[7884,7885,7886,7887,7888]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1784,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",13,"[7884,7885,7886,7887,7888]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1785,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",25,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1786,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",40,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1787,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",55,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1788,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",68,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1789,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",73,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1790,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",78,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1791,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",80,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1792,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed1",83,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1793,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed2",1,"[7884,7885,7886,7887,7888]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1794,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed2",4,"[7884,7885,7886,7887,7888]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1795,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed2",9,"[7884,7885,7886,7887,7888]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1796,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed2",13,"[7884,7885,7886,7887,7888]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1797,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_kitavademon_mixed2",25,"[7884,7885,7886,7887,7888]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","",[],0,0,0,0,20,20,1,1
