"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
3622,"TutorialPanelMappingContent4","Later, you'll find Shaper's Orbs which let you upgrade the tier of a map, increasing the difficulty and levels of the monsters within.\r\n\r\nMost players aim to work their way towards the centre of the Atlas in the hopes of challenging The Shaper, a very difficult but rewarding boss.","","",3616012538,"",""
3623,"TutorialPanelMappingVideo1","Art/Videos/Tutorial_MapOpen_PC.bk2","Art/Videos/Tutorial_MapOpen_Xbox.bk2","Art/Videos/Tutorial_MapOpen_Xbox.bk2",3975785883,"Art/Videos/Tutorial_MapOpen_PS4.BK2",""
3624,"TutorialPanelMappingVideo2","Art/Videos/Tutorial_Atlas_PC.bk2","Art/Videos/Tutorial_Atlas_Xbox.bk2","Art/Videos/Tutorial_Atlas_Xbox.bk2",842448160,"Art/Videos/Tutorial_Atlas_PS4.BK2",""
3625,"TutorialPanelPvPTitle1","Player VS Player","","",850457886,"",""
3626,"TutorialPanelPvPContent1","Path of Exile features several player-versus-player (or PvP) modes. At the top of the Sarn Encampment is an entrance to Sarn Arena, an area for open, unstructured player-slaying.\r\n\r\nWant something more structured? You can duel individual players, or form a team and fight as a group. Path of Exile also supports a Capture the Flag game mode.\r\n\r\nThere are two main PvP brackets -- Open PvP, which has no limits on player level, and Low Level Dueling (LLD) which is limited to players of level 28 or below.\r\n\r\nLeo Redmane in the Sarn Encampment offers daily PvP missions, and rewards active PvPers with Hideout decorations and crafting options, similar to other Forsaken Masters.\r\n\r\nDying in a PvP area on a Hardcore league does not send you to Standard, but if you die to another player outside of a PvP area, such as during the Act 2 Bandit questline, you will be sent to Standard as normal.\r\n\r\nNote that special damage scaling rules are in place for PvP to level the playing field to some degree. Even so, the difference in both player skill and gear can be extreme, so don't become discouraged if you get slaughtered on your first try.","","",2854456417,"",""
3627,"TutorialPanelCustomerSupportTitle1","Customer Support","","",3289546317,"",""
3628,"TutorialPanelCustomerSupportContent1","Path of Exile's customer support team is available 24 hours a day, 7 days a week. If you experience abuse or harassment while playing Path of Exile, you can report the abusive players by right-clicking their name in the chat window, and the support team will investigate the issue.\r\n\r\nIf you have a question or problem, try searching the Path of Exile forums to see if someone else has had a similar experience that has been resolved before you contact support. If you cannot find a resolution to the problem you are facing, please email support@grindinggear.com.\r\n\r\nIf you're experiencing payment or microtransaction problems or account issues, please email support@grindinggear.com. Someone will be in contact with you as soon as they can. We aim to have an extremely quick response time, but rest assured if there's any delay we're working to respond as soon as we can.\r\n\r\nIf you're experiencing technical issues, please try searching the Technical Support section of the Path of Exile forums for possible solutions.","Path of Exile's customer support team is available 24 hours a day, 7 days a week. If you experience abuse or harassment while playing Path of Exile, you can report the abusive players and the support team will investigate the issue.\r\n\r\nIf you have a question or problem, try searching the Path of Exile forums to see if someone else has had a similar experience that has been resolved before you contact support. If you cannot find a resolution to the problem you are facing, please email support@grindinggear.com.\r\n\r\nIf you're experiencing payment or microtransaction problems or account issues, please email support@grindinggear.com. Someone will be in contact with you as soon as they can. We aim to have an extremely quick response time, but rest assured if there's any delay we're working to respond as soon as we can.\r\n\r\nIf you're experiencing technical issues, please try searching the Technical Support section of the Path of Exile forums for possible solutions.","",3995780701,"",""
3629,"MtxPopupCountLabel","Count:","","",486093442,"",""
3630,"ObjectDisplayTextAreaTransitionOssuary","The Bone Pits","","",3143340304,"",""
3631,"ItemDescriptionUniqueFragment","This item will transform when correctly arranged with other items.","","",2328816824,"",""
3632,"TutorialPanelHelpIntro","The Help Panel","","",1455556061,"",""
3633,"TutorialPanelHelpTitle","Art/2DArt/UIImages/InGame/TutorialPictures/Welcome1","","",690642003,"",""
3634,"TutorialPanelHelpContent1","The Help Panel is designed to introduce you to Path of Exile's many features, and provide you with enough information to start engaging with them. This is not a comprehensive guide, and we encourage learning through experimentation to discover the depths that each part of the game has to offer. \r\n\r\nEach page of the Help panel is unlocked as you encounter the associated feature or reach an appropriate level. \r\n\r\nIf you are looking for something specific and can't find it here, you may not have encountered it yet, or we may not have made a Help page for it. If you have any questions not answered here, please visit our official forums at www.pathofexile.com/forum.","","",651555229,"",""
3635,"AudioOptionsChatAlertVolumeLabel","Chat Alerts Volume","","",2023080749,"",""
3636,"ConsoleMarketPanelLegendSearchNavigation","Navigate Search Tabs","","",1323726463,"",""
3637,"ConsoleMarketPanelLegendChangeSearchOption","","<<xbox_button_x>>Modify Search Term","",2806002719,"",""
3638,"ConsoleMarketPanelLegendSearch","Search","","",2509508452,"",""
3639,"ConsoleMarketPanelLegendNext","Next","","",2606792590,"",""
3640,"ConsoleCategorySelectWindowInfo","Select a category","","",3731841765,"",""
3641,"ConsoleCategorySelectAll","All","","",3319626037,"",""
3642,"ConsoleOfferPageShowItemPopup","Show Item Popup","","",3479287653,"",""
3643,"ConsoleMarketMakeOffer","Make An Offer","","",2129763668,"",""
3644,"ConsoleSetItemNoteLabel","Set Item Note","","",2820854481,"",""
3645,"ConsoleNext","Next Offer","","",3953651000,"",""
3646,"ConsolePrevious","Previous Offer","","",236399053,"",""
3647,"LabyrinthRequiredLevel","Required Level: {0}","","",1839088640,"",""
3648,"AtlasNodePantheonText","{0} can be captured for {1}","","",3036750134,"",""
3649,"XboxPlayerContextMenuInvite","Invite to Group","","",2709889614,"",""
3650,"XboxPlayerContextMenuLeave","Leave","","",1529019093,"",""
3651,"XboxPlayerContextMenuMute","Mute","","",592660177,"",""
3652,"XboxPlayerContextMenuViewProfile","View Profile","","",2705939026,"",""
3653,"XboxPlayerContextMenuVisitHideout","Visit Hideout","","",4051236312,"",""
3654,"XboxPlayerContextMenuTrade","Trade","","",1459370569,"",""
3655,"XboxPlayerContextMenuKick","Kick","","",3294882566,"",""
3656,"PantheonTabPopupRequirementsNotMet","Requirements not met","","",2608953195,"",""
3657,"TencentHudEventButtonLabel","Event Book","","",3956588637,"",""
3658,"TencentHubEventButtonHover","Open Events Portal","","",3434892761,"",""
3659,"OptionsGraphicsTabLightingQualityDescription","Number of Lights","","",2808576037,"",""
3660,"OptionsGraphicsTabLightingQualityOptionLow","Low","","",4186280258,"",""
3661,"OptionsGraphicsTabLightingQualityOptionMedium","Medium","","",871309792,"",""
3662,"OptionsGraphicsTabLightingQualityOptionHigh","High (Default)","","",927531071,"",""
3663,"TutorialPanelAscendanciesContent2","Once you've chosen your Ascendancy, you can change it by returning to the Labyrinth, refunding any allocated Ascendancy points (Refunding an Ascendancy point costs five refund points each), and selecting a new class at the Altar of Ascendancy.","","",1340273135,"",""
3664,"TutorialPanelAscendanciesVideo1","Art/Videos/Tutorial_Ascend_PC.bk2","Art/Videos/Tutorial_Ascend_Xbox.bk2","Art/Videos/Tutorial_Ascend_Xbox.bk2",919659001,"Art/Videos/Tutorial_Ascendancy_PS4.BK2",""
3665,"TutorialPanelHideoutTitle","Your Hideout","","",2924911794,"",""
3666,"TutorialPanelHideoutContent1","Once you have rescued Helena from the Chamber of Sins in Act 2, she will offer you a quest to claim and populate a Hideout. Your Hideout is your own private space, and is shared by all of the characters on your account, regardless of league (though access to certain things within your Hideout is still restricted by league). It comes with a stash, a guild stash if you're in a guild, a waypoint, and a crafting bench. \r\n\r\nThe crafting bench comes with several basic recipes by default, but many more can be unlocked as you journey through the campaign and participate in side content such as the Azurite Mine and the Eternal Labyrinth. Typically an item may only have one crafted mod at a time, but any existing crafted mod can be replaced via the Crafting Bench for a small additional cost.\r\n\r\nYou can also invite the masters to your Hideout. There are currently 5 masters -- Einhar, Niko, Alva, Jun and Zana -- although you can invite Helena and Navali to your Hideout as well. Each master has a gameplay mechanic associated with them, such as capturing beasts for Einhar.","","",4248641561,"",""
3667,"TutorialPanelHideoutContent2","Besides the functional objects within your Hideout, you can place hundreds of special Hideout decorations. Some of these come with your Hideout, but many more can be purchased with Favour, a resource earned by helping masters like Einhar and Niko. Each master has their own Hideout decorations they can sell, though what is available is limited by the master's decoration level. Each master has a different requirement for raising their decoration level. You can see the requirement by hovering over their level when talking to them. \r\n\r\nYour Hideout, the masters within it, and all your decorations, both placed and stored, are all shared across all leagues. That means your Hideout will be the same on Standard as it is in a challenge league. The recipes available on your Hideouts crafting bench are not, and must be rediscovered in temporary leagues.","","",833516964,"",""
3668,"TutorialPanelHideoutContent3","Not happy with the look of your Hideout? Many new Hideouts can be found through exploration and gameplay, including some very rare ones found exclusively in the Atlas of Worlds, so keep your eyes peeled. Others can be purchased directly from the Microtransactions store.\r\n\r\nYou can swap your Hideout to any you've unlocked by talking to Helena. Any decorations you've placed in your old Hideout will remain there until reclaimed, so you can swap between Hideouts safely without fear of your time spent decorating going to waste!","","",2055254882,"",""
3669,"TutorialPanelHideoutSubtitle1","More Hideouts","","",2438009365,"",""
3670,"TutorialPanelHideoutVideo1","Art/Videos/Tutorial_Hideouts_PC.bk2","","",2383005253,"",""
3671,"TutorialPanelHideoutVideo2","Art/Videos/Tutorial_MasterCrafting_PC.bk2","Art/Videos/Tutorial_MasterCrafting_Xbox.bk2","Art/Videos/Tutorial_MasterCrafting_Xbox.bk2",3674055422,"Art/Videos/Tutorial_MasterCraft_PS4.BK2",""
3672,"UnholySubBossDomainDoedre","Doedre's Despair","","",1017109034,"",""
3673,"UnholySubBossDomainMaligaro","Maligaro's Misery","","",3550752648,"",""
3674,"UnholySubBossDomainShavronne","Shavronne's Sorrow","","",1836249657,"",""
3675,"MtxPopupGiftedBy","Received from {0}","","",3436257332,"",""
3676,"ConsoleEnterHideoutEditMode","","Edit Hideout","",3768530123,"",""
3677,"ConsoleExitHideoutEditMode","","Exit Editing Mode","",2424061090,"",""
3678,"ConsoleSelectDoodad","","Select Doodad","",989985485,"",""
3679,"ConsoleOpenHideoutStash","","Open Hideout Stash","",243707242,"",""
3680,"ConsoleHideoutChangeVariation","","Change Variation","",1817599164,"",""
3681,"TutorialPanelHarbinger","Harbingers","","",2784131676,"",""
3682,"TutorialPanelHarbingerTitle","Harbingers","","",3308828615,"",""
3683,"TutorialPanelHarbingerContent1","In your travels you may come across mysterious entities with names in a language you don't recognise - Harbingers from an unknown realm. These Harbingers can create and command monsters from the area, and empower them with their own abilities.\r\n\r\nYou can't directly harm the Harbingers yourself, but defeating a Harbinger's monster allies hurts the Harbinger as well. Successfully defeating a Harbinger earns you currency shards of both existing currency types and currency types exclusively available from these entities.","","",3243787511,"",""
3684,"TutorialPanelHarbingerContent2","One of these currency types may lead you to the source of the Harbinger incursion. If you can halt their arrival, you'll find pieces of shattered unique items that can be arranged to form powerful Harbinger-summoning uniques.","","",1125602069,"",""
3685,"TutorialPanelHarbingerVideo1","Art/Videos/Tutorial_HarbingerGameplayLoop.bk2","Art/Videos/Tutorial_HarbingerCinematicLoop.bk2","Art/Videos/Tutorial_HarbingerCinematicLoop.bk2",366664158,"Art/Videos/Tutorial_HarbingerCinematicLoop.bk2",""
3686,"XboxTradeMarketLegendNextTab","Next Tab","","",2552444409,"",""
3687,"XboxTradeMarketSystemPreviousTab","Previous Tab","","",897250765,"",""
3688,"XboxTradeMarketSystemSearchError","You need to update search info before searching","","",3199689689,"",""
3689,"XboxTradeNotification","","You have received a trade request from\n<valuedefault>{{{0}}}\nPress <<xbox_button_menu>> to accept","",3455972148,"",""
3690,"XboxTradeCurrencyOnlyError","Warning: You can only create offers with currency items.","","",871606525,"",""
3691,"ConsoleChallengesExpandLabel","Expand / Collapse","","",3652393885,"",""
3692,"ConsoleChallengesExpandAllLabel","Expand / Collapse All","","",2077585933,"",""
3693,"ConsoleChallengesToggleCompleted","Toggle Completed Challenges","","",4216682160,"",""
3694,"ConsoleChallengesUnavailable","There are currently no challenges available for this league","","",1636431251,"",""
3695,"ConsoleOfferProfanityError","Your message contains a restricted term. Please remove to submit your offer.","","",3551202595,"",""
3696,"ShopPanelPurchaseSuccessful","Purchase Successful","","",4086982216,"",""
3697,"ShopPanelPurchaseFailed","Purchase Failed","","",684392764,"",""
3698,"ShopPanelPurchaseFailedWithError","Purchase Failed\n{0}","","",88421382,"",""
3699,"ShopPanelProductNotAvailable","Product not available","","",935481890,"",""
3700,"XboxShopPanelFailedToGetCatalogDetails","Failed to get catalog details\n{0}","","",2503830115,"",""
3701,"PassiveSkillTreePlannerKeystoneTitle","Keystones","","",488608151,"",""
3702,"PassiveSkillTreePlannerJewelTitle","Jewels","","",190220304,"",""
3703,"PassiveSkillTreePlannerEmptyJewelSocket","Empty Sockets: {0}","","",4291126498,"",""
3704,"TencentTradeableMicrotransationPopupMessage","This microtransaction can be traded to other players. Right-click \nit to permanently add it to your microtransaction stash. It \nwill then no longer be tradeable. ","","",3454137962,"",""
3705,"TrencentTradeableMicrotransactionConfirmationMessage","This microtransaction will be permanently added to your\nmicrotransaction stash. It will no longer be tradeable.","","",472010436,"",""
3706,"ArenaNameKitava2","Altar of Hunger","","",957519927,"",""
3707,"HarbingerDisplayInfoStringTotem1","Proximity Shield","","",2602467478,"",""
3708,"HarbingerDisplayInfoStringTotem2","Hinders nearby Enemies","","",926524194,"",""
3709,"ArenaNameTolmanAnkh","Resurrection Site","","",1706870621,"",""
3710,"ArenaNameGarukhan","Shrine of the Winds","","",545184334,"",""
3711,"ArenaNameGeneralAdus","Voltaic Workshop","","",177390537,"",""
3712,"TencentTutorialPassiveSkillTreeNotable","Notable Passive Skills like this one are very powerful. You can set a path to any Passive Skill by right-clicking on it. Try it with this Notable Passive.","","",3618087891,"",""
3713,"PassiveSkillTreePlannerStatsTitle","Stats","","",2446330823,"",""
3714,"TradeMarketAllSubcategory","All","","",991168680,"",""
3715,"TradeMarketCategorySelectionWindow","Select categories below...","","",654586330,"",""
3716,"MapSummitValley","Valley","","",2140018429,"",""
3717,"ConsoleReorderTabsPrompt","","Reorder Tabs","",2745632963,"",""
3718,"ArenaNameShakari","The Sand Pit","","",388255637,"",""
3719,"ArenaNameShakari2","Shakari Valley","","",106726238,"",""
3720,"ArenaNameShakari3","The Swallowing Sands","","",2262349192,"",""
3721,"ConsolePantheonPanelToggleLegend","Toggle Pantheon Information","","",3332936748,"",""
3722,"TradeMarketSearchWindowTitle","Search Category","","",3851900947,"",""
3723,"Act6DefiledProclamationObject","Defiled Proclamation","","",4204182430,"",""
3724,"MtxCategorySkinAndMask","Helmet Skin / Attachment","","",3438950257,"",""
3725,"TutorialPanelHelpfulTipsSubtitle9","Managing Instances:","","",24223704,"",""
3726,"TutorialPanelHelpfulTipsContent10","If you want to run the same area many times back to back, you will need to create new instances. You can do this by Ctrl+Clicking the waypoint marker on the World Screen of the area you want to rerun while you're at a waypoint, or the entrance to the area you want to rerun when you're in an adjacent area. This opens the Instance Manager, which displays all of the instances of that area that you currently have access to, how long they have until they close, which servers they are connected to, and which players are in each one.","If you want to run the same area many times back to back, you will need to create new instances. You can do this by pressing <<xbox_button_y>> on the waypoint marker while you're at a waypoint, or the entrance to the area. This opens the Instance Manager, which displays all of the instances of that area that you currently have access to, how long they have until they close, which servers they are connected to, and which players are in each one.","",3040933136,"",""
3727,"HelpPanelLegendSelectCategory","Select Category","","",305899868,"",""
3728,"HelpPanelLegendScrollCateogry","Scroll Category","","",4244132833,"",""
3729,"ConsoleChallengesPanelScroll","Scroll","","",563819659,"",""
3730,"ConsoleCompleteChallengeNotificationTitle","Challenge Complete","","",3929616804,"",""
3731,"ConsoleCompleteChallengeElementNotificationTitle","Challenge Element Complete","","",429967482,"",""
3732,"TencentEventPointsDisplay","Event Points: {0}","","",2160575762,"",""
3733,"TencentGradingTabTitle","Grading","","",3793932797,"",""
3734,"TencentNotificationAddingEventEnergy","You have transferred this Event Coin to your Event Energy","","",1999079240,"",""
3735,"SaveCurrentPassiveTreeBuildConfirmation","Your passive tree plan has changed. Would you like to save your current passive tree plan?","","",840531319,"",""
3736,"ConsoleCadiroConfermationMessage","Purchase item from Cadiro?","","",661944717,"",""
3737,"TencentXPPenaltyPopupText","You are cursed by Kitava. Each death will reduce {0}% experience.","","",1909999065,"",""
3738,"TencentCharacterPanelBrowserButton","Guide","","",1727043182,"",""
3739,"TwilightTempleSolarisNameString","SOLARIS BOSS SPAWNER","","",60273287,"",""
3740,"TwilightTempleLunarisNameString","LUNARIS BOSS SPAWNER","","",1833332355,"",""
3741,"DivCardFailureCharacterTooLowLevel","Failed to generate an item at your character level.","","",1547212325,"",""
3742,"ShapedMap","Shaped {0}","","",3340343044,"",""
3743,"ElderMap","Elder {0}","","",3349816094,"",""
3744,"InfectedMap","Blighted {0}","","",1506119975,"",""
3745,"UberInfectedMap","Blight-ravaged {0}","","",3015823740,"",""
3746,"AtlasShapedMap","Shaped Map","","",138765744,"",""
3747,"AtlasElderMap","Elder Map","","",2974094026,"",""
3748,"TutorialPanelEssences","Essences","","",4005121704,"",""
3749,"TutorialPanelBreaches","Breaches","","",2111176127,"",""
3750,"PortalScrollTutorial","Portal Scrolls can be used to quickly return to Town.","","",3937525476,"",""
3751,"ReturnToCoastTutorial","Use the Waypoint to the South to quickly return to The Coast.","","",225089430,"",""
3752,"ReturnToCoastSelectDestinationTutorial","Select a Waypoint you've previously activated to quickly return there.","","",1261910297,"",""
3753,"TemplarLabSealedDoorway","Sealed Storeroom","","",3141618993,"",""
3754,"ShopThisUpdateContains","This Update Contains:","","",130874687,"",""
3755,"XboxShopPanelFailedToGetInventoryItemDetails","Failed to get inventory item details:\n{0}","","",2264625323,"",""
3756,"PassivePlannerAdditionalPassivePoints","Additional Passive Points: {0}","","",3435715162,"",""
3757,"PassivePlannerSkillPointsRequired","Requires {0} Passive Points","","",3732074949,"",""
3758,"PassivePlannerAscendanyPointsRequired","Requires {0} Ascendany Points","","",912478300,"",""
3759,"ItemOnCursorErrorMessage","You are currently holding an item, please place it in your inventory or discard to continue.","","",904370763,"",""
3760,"ConfirmationWindowWarningTitle","Warning","","",1424805048,"",""
3761,"ConsoleSkinTransferLegend","Select Items","","",761325942,"",""
3762,"ConsoleCancelSkinTransferLegend","Cancel","","",1672898833,"",""
3763,"MapStairAlternativeTunnel","Tunnel","","",3324304951,"",""
3764,"ConsoleSendItemToOffer","Send To Offer","","",4212601289,"",""
3765,"ConsoleMapPanelSameAreaError","You are already in this destination.","","",139768889,"",""
3766,"ConsoleMapPanelNoWayPointError","There is currently no waypoint in this area to travel to.","","",3586748772,"",""
3767,"AtlasNodeHoverHasElderGuardian","Occupied by The Elder","","",2574439514,"",""
3768,"AtlasNodeHoverHasElderGuardianFire","Occupied by The Enslaver","","",2088153792,"",""
3769,"AtlasNodeHoverHasElderGuardianLightning","Occupied by The Eradicator","","",1540672135,"",""
3770,"AtlasNodeHoverHasElderGuardianChaos","Occupied by The Constrictor","","",3147703161,"",""
3771,"AtlasNodeHoverHasElderGuardianHoly","Occupied by The Purifier","","",848329164,"",""
3772,"MTXCombineWindowTitle","Combine Microtransactions","","",724726455,"",""
3773,"MTXCombineWindowButton","Combine","","",3333727445,"",""
3774,"ItemDisplayAbyssalJewel","Abyss","","",1802098587,"",""
3775,"TencentGuildQQNumberLabel","QQ Number:","","",894187836,"",""
3776,"TencentGuildIntroTextLabel","Intro text:","","",377922077,"",""
3777,"TencentGuildPublicCheckboxLabel","Public:","","",434485729,"",""
3778,"TencentGuildIntroTextDefault","Welcome to our guild","","",3628367092,"",""
3779,"TencentGuildWebsiteButtonLabel","Website","","",4148750310,"",""
3780,"ItemNoteEditorOptionDoNotIndex","Do Not Index","","",2863152795,"",""
3781,"Skip","skip","","",2337039126,"",""
3782,"LadderPanelTitle","Ladder","","",417644817,"",""
3783,"LeagueStandardAbyss","Creatures from the depths rise up through Abysses.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",4096789605,"",""
3784,"LeagueHardcoreAbyss","Creatures from the depths rise up through Abysses.\n\n<colour:red>{A character killed in Hardcore Abyss becomes a Standard character.}","","",4024129867,"",""
3785,"LeagueStandardSSFAbyss","SSF Abyss","","",2988669441,"",""
3786,"LeagueHardcoreSSFAbyss","SSF HC Abyss","","",3279690818,"",""
3787,"LeagueStandard","The default game mode.","","",1800776813,"",""
3788,"LeagueHardcore","A character killed in the Hardcore league is moved to the Standard league.","","",2513054242,"",""
3789,"LeagueStandardSSF","SSF Standard","","",1850747598,"",""
3790,"LeagueHardcoreSSF","SSF Hardcore","","",1776682004,"",""
3791,"LeagueRuthless","Ruthless","","",1089655213,"",""
3792,"LeagueHCRuthless","Hardcore Ruthless","","",3711965827,"",""
3793,"LeagueSSFRuthless","SSF Ruthless","","",1621382821,"",""
3794,"LeagueHCSSFRuthless","Hardcore SSF Ruthless","","",3488359911,"",""
3795,"CombineMicrotransactionsWarning","You are about to combine \""{0}\"" and \""{1}\"" to form a new item. This action cannot be undone.","","",2706016858,"",""
3796,"StashTabEditorMapSeriesLabel","Map Series","","",1071171708,"",""
3797,"StashTabEditorMapSeriesInventoryContainsItemsError","You cannot change the map series of this tab because it contains maps. Once it is empty, its series can be changed.","","",832229970,"",""
3798,"StashTabEditorMapSeriesConfirmationWindow","Are you sure you want to change the current map series of this stash tab?","","",2461841900,"",""
3799,"TutorialPanelAbyss","Abyss","","",206347929,"",""
3800,"TutorialPanelAbyssTitle","Abyss","","",2887488403,"",""
3801,"TutorialPanelAbyssContent1","Throughout the latter half of Path of Exile, you will find fissures (called Abysses) which open as you approach them, and monsters will spill out from below. You can pursue these cracks as they form, and they will lead to difficult encounters with great rewards.","","",413565219,"",""
3802,"TutorialPanelAbyssContent2","Time is an important element when following an Abyss. Each Abyss you encounter will close after a short duration, but may spread further if you can slay enough monsters in time. If you're quick and a little bit lucky, an Abyss chest may appear at the end of the sequence of events.\r\n\r\nBy slaying Abyss monsters you may be able to obtain items not found anywhere else:","","",763998252,"",""
3803,"TutorialPanelAbyssContent3","","","",693519504,"",""
3804,"TutorialPanelAbyssContent4","Abyss jewels are special jewels with their own pool of mods. Unlike ordinary jewels, Abyss jewels have multiple tiers of many of their mods, as well as level requirements. They can also be socketed in a new type of item socket -- the Abyssal socket -- as well as in the passive skill tree. Abyssal sockets can be found on the Stygian Vise belt base type.\r\n\r\nAt higher levels, some Abyss events will lead into subterranean areas with special bosses. The most dangerous of these bosses can drop special Abyss league-exclusive unique items with Abyssal sockets. ","","",4075943523,"",""
3805,"TutorialPanelAbyssVideo1","Art/Videos/Tutorial_Abyss.bk2","","",540610108,"",""
3806,"TutorialPanelAbyssCaption1","Abyss jewels can drop as magic or rare items.","","",373335554,"",""
3807,"TutorialPanelAbyssCaption2","The Stygian Vise can be found at all rarity tiers.","","",4238516983,"",""
3808,"TutorialPanelAbyssImage1","Art/2DArt/UIImages/InGame/TutorialPictures/AbyssJewels","","",1625847689,"",""
3809,"TutorialPanelAbyssImage2","Art/2DArt/UIImages/InGame/TutorialPictures/AbyssBelt","","",2229944086,"",""
3810,"QuestRewardsWindowTakeNPCItem","Please take an item","","",855241133,"",""
3811,"QuestRewardsWindowTakeNPCItems","Please take these items","","",747008350,"",""
3812,"QuestRewardsWindowTakeVoidstones","Socket Voidstones into your Atlas \r\nto raise the Tier of all Maps","","",1112749760,"",""
3813,"QuestRewardsWindowTakeAll","Take All","","",99592721,"",""
3814,"QuestRewardsWindowTitleOffer","Offer","","",2708282299,"",""
3815,"QuestRewardsWindowTitleOfferNPC","{0}","","",2092992601,"",""
3816,"QuestRewardsWindowTitleVoidstones","Voidstones","","",4182132524,"",""
3817,"MapsStashChildStashesDifferPopupText","One or more sub-stashes differ from this in their configuration. Changing this tabs' values will reset all the changes in the sub-stashes. ","","",1103847950,"",""
3818,"ItemPopupShaperItem","Shaper Item","","",755200138,"",""
3819,"ItemPopupElderItem","Elder Item","","",1542533077,"",""
3820,"MapStashTierTabEditorUniqueMaps","Unique Maps","","",989499505,"",""
3821,"ModDescriptionLineImplicit","Implicit Modifier","","",558549007,"",""
3822,"ModDescriptionLineEnchantmentImplicit","Enchantment Modifier","","",1686331500,"",""
3823,"ModDescriptionLineCorruptedImplicit","Corruption Implicit Modifier","","",1587583338,"",""
3824,"ModDescriptionLineGreatTangleImplicit","Eater of Worlds Implicit Modifier ({0})","","",3473402927,"",""
3825,"ModDescriptionLineCleansingFireImplicit","Searing Exarch Implicit Modifier ({0})","","",1488717164,"",""
3826,"ModDescriptionLinePrefix","Prefix Modifier \""{0}\""","","",869598076,"",""
3827,"ModDescriptionLineCraftedPrefix","Master Crafted Prefix Modifier \""{0}\""","","",4064345363,"",""
3828,"ModDescriptionLineSuffix","Suffix Modifier \""{0}\""","","",1898274601,"",""
3829,"ModDescriptionLineCraftedSuffix","Master Crafted Suffix Modifier \""{0}\""","","",2982901950,"",""
3830,"ModDescriptionLineUnique","Unique Modifier","","",3862774147,"",""
3831,"ModDescriptionLineHellscape","Scourge Modifier","","",762777978,"",""
3832,"OptionsPanelAdvanceModDescriptions","Advanced Mod Descriptions","","",3421744593,"",""
3833,"OptionsPanelAdvanceModDescriptionsHover","Enable showing ranges, mod types and mod tiers on items when viewing reminder text.","","",2208167162,"",""
3834,"ArchetypeSelectionWindowTitle","Archetype Selection","","",3172562422,"",""
3835,"ArchetypeSelectionWindowDescription","Character Archetypes are a themed set of Passive Skill and Quest Reward suggestions that guide you through Act One.","","",4110437357,"",""
3836,"ArchetypeSelectionWindowNoArchetypeButton","No Archetype","","",1579369054,"",""
3837,"ArchetypeSelectWindowConfirmation","Are you sure you want to select the {0} Archetype?","","",4244959394,"",""
3838,"TencentLevelUpTutorialArchetypeMessage","Choose an Archetype in the window. Hovering over each will display a video and description.","","",1361016842,"",""
3839,"TencentLevelUpTutorialArchetypeDirected","Choose an Archetype to follow or 'No Archetype' to continue...","","",2760332616,"",""
3840,"TencentArchetypeReward","{0}\nRecommended Selection","","",3660808199,"",""
3841,"TencentInventoryExpansionBuyMore","BUY\nMORE","","",3572415926,"",""
3842,"CraftingBenchNoOptionsAvailable","No crafting options available. Level up the appropriate master to get access to crafting options.","","",3765261748,"",""
3843,"TencentInventoryExpansionConfirmationTitle","Expand Inventory","","",2183739763,"",""
3844,"TencentInventoryExpansionConfirmationMessage","You have {0} points. Would you like to expand your inventory for {1} points?","","",2552485144,"",""
3845,"TencentInventoryExpansionPurchaseSuccess","Inventory Successfully Expanded","","",3084938768,"",""
3846,"TencentInventoryExpansionFirstColumnFreeMessage","You are eligible for a free inventory expansion, would you like to redeem this now?","","",2919826949,"",""
3847,"TencentGuildRequestNotificationMessage","Requested to Join \""{0}\""","","",870003246,"",""
3848,"TencentGuildRequestNotificationToast","{0} has requested to join your guild.","","",3008971794,"",""
3849,"TencentGuildAcceptGuildMember","Are you sure you want to accept {0} ?","","",4150383479,"",""
3850,"TencentGuildRejectGuildMember","Are you sure you want to reject {0} ?","","",1857379195,"",""
3851,"TencentGuildPublicGuildListTitle","Public Guild List","","",1199472288,"",""
3852,"TencentGuildPublicGuildListSearch","Search","","",1013358085,"",""
3853,"TencentGuildPublicGuildListWebsite","Website","","",560265894,"",""
3854,"TencentGuildRequestsSentPlural","{0} Requests Sent","","",1610827019,"",""
3855,"TencentGuildRequestsSent","{0} Request Sent","","",1561333089,"",""
3856,"OfferNotificationViewButtonText","View","","",2484012850,"",""
3857,"TencentGuildRequestsRecieved","{0} Guild Request Received","","",3503839292,"",""
3858,"TencentGuildRequestsRecievedPlural","{0} Guild Requests Received","","",1583454992,"",""
3859,"ConsoleResetSearchBar","Clear Highlight","","",2271184210,"",""
3860,"ConsoleEnterSearchBar","Highlight Items","","",3650653121,"",""
3861,"BestiaryChallengesPanelTabName","Bestiary","","",2392254796,"",""
3862,"LeagueStandardBestiary","Hunt dangerous Beasts and sacrifice them to craft valuable items.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",76976677,"",""
3863,"LeagueHardcoreBestiary","Hunt dangerous Beasts and sacrifice them to craft valuable items.\n\n<colour:red>{A character killed in Hardcore Bestiary becomes a Standard character.}","","",729239627,"",""
3864,"LeagueStandardSSFBestiary","SSF Bestiary","","",1853492641,"",""
