"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
3558,"StrDex4b_Gameplay_A1_52","Am I seeing things?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_52.ogg","",10000,0
3559,"StrDex4b_Gameplay_A1_53","I'm gonna get ya!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_53.ogg","",10000,0
3560,"StrDex4b_Gameplay_A1_54","Ohh, sure done it now!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_54.ogg","",10000,0
3561,"StrDex4b_Gameplay_A1_55","This is bloody work. Still, I never did like birds...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_55.ogg","",10000,0
3562,"StrDex4b_Gameplay_A1_56","I better watch me step around here.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_56.ogg","",10000,0
3563,"StrDex4b_Gameplay_A1_57","Who was that? Where is he...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_57.ogg","",10000,0
3564,"StrDex4b_Gameplay_A1_58","Found ya! Hahahaha!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_58.ogg","",10000,0
3565,"StrDex4b_Gameplay_A1_59","Oh will you bugger off?! We've got enough problems!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_59.ogg","",10000,0
3566,"StrDex4b_Gameplay_A1_60","Awfully quiet here... that's not good.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_60.ogg","",10000,0
3567,"StrDex4b_Gameplay_A1_63","They're jumpin' down!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_63.ogg","",10000,0
3568,"StrDex4b_Gameplay_A1_65","And here I thought I'd reached the Manor already. Bugger.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_65.ogg","",10000,0
3569,"StrDex4b_Gameplay_A1_66","Ooh! All I did was touch it!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_66.ogg","",10000,0
3570,"StrDex4b_Gameplay_A1_67","Always did say religion is dangerous!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_67.ogg","",10000,0
3571,"StrDex4b_Gameplay_A1_68","That's him! Hah. Soon... very soon.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_68.ogg","",10000,0
3572,"StrDex4b_Gameplay_A1_69","Ooh, that's nasty!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_69.ogg","",10000,0
3573,"StrDex4b_Gameplay_A1_70","You can bloody well try!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_70.ogg","",10000,0
3574,"StrDex4b_Gameplay_A1_71","Stay out of the dark!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_71.ogg","",10000,0
3575,"StrDex4b_Gameplay_A1_72","Better end this quick!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_72.ogg","",10000,0
3576,"StrDex4b_Gameplay_A1_73","Well this'll be a dirty job.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_73.ogg","",10000,0
3577,"StrDex4b_Gameplay_A1_74","And that's the last of 'em, haha! Finally.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_74.ogg","",10000,0
3578,"StrDex4b_Gameplay_A1_75","Pretty piece of work, this is. I should ask about it in Clearfell.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_75.ogg","",10000,0
3579,"StrDex4b_Gameplay_A1_76","Ah, Una will be happy to see this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_76.ogg","",10000,0
3580,"StrDex4b_Gameplay_A1_77","A swindler and a thief. I like him already.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_77.ogg","",10000,0
3581,"StrDex4b_Gameplay_A1_79","Ahh... I think I heard a fable about this kind of thing.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_79.ogg","",10000,0
3582,"StrDex4b_Gameplay_A1_80","Kinda walked into that one, didn't I?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_80.ogg","",10000,0
3583,"StrDex4b_Gameplay_A1_81","A trap, eh? Let's do this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_81.ogg","",10000,0
3584,"StrDex4b_Gameplay_A1_82","Ya need more than an overgrown weed to take me down!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_82.ogg","",10000,0
3585,"StrDex4b_Gameplay_A1_83","No getting through here. Well not yet, anyway.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_83.ogg","",10000,0
3586,"StrDex4b_Gameplay_A1_84","Neat little show... Wish I could sing away <i>{my} problems.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_84.ogg","",10000,0
3587,"StrDex4b_Gameplay_A1_85","No, tell me that isn't fungus!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_85.ogg","",10000,0
3588,"StrDex4b_Gameplay_A1_86","Fungus. It just had to be fungus!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A1_86.ogg","",10000,0
3589,"StrDex4b_Gameplay_A2_17","Snakes!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_17.ogg","",10000,0
3590,"StrDex4b_Gameplay_A2_21","Yes! Go on, make more o' the little gold buggers!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_21.ogg","",10000,0
3591,"StrDex4b_Gameplay_A2_23","Oh blimey, a trap!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_23.ogg","",10000,0
3592,"StrDex4b_Gameplay_A2_35","Now what were they doing here?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_35.ogg","",10000,0
3593,"StrDex4b_Gameplay_A2_36","Ah, I bet a load of weapons came out of this place.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_36.ogg","",10000,0
3594,"StrDex4b_Gameplay_A2_37","Heh. I should charge for this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_37.ogg","",10000,0
3595,"StrDex4b_Gameplay_A2_38","Something's up. We've stopped.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_38.ogg","",10000,0
3596,"StrDex4b_Gameplay_A2_39","Best ask the lady boss about this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_39.ogg","",10000,0
3597,"StrDex4b_Gameplay_A2_40","Oiiii... gotta be something valuable behind those doors!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_40.ogg","",10000,0
3598,"StrDex4b_Gameplay_A2_41","So that's where they got the ol' girl locked up...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_41.ogg","",10000,0
3599,"StrDex4b_Gameplay_A2_42","This seems a bit excessive.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_42.ogg","",10000,0
3600,"StrDex4b_Gameplay_A2_43","No gold, just... who's this then?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_43.ogg","",10000,0
3601,"StrDex4b_Gameplay_A2_44","Yes, a coin! Haha!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_44.ogg","",10000,0
3602,"StrDex4b_Gameplay_A2_45","She's in the coin? This won't do.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_45.ogg","",10000,0
3603,"StrDex4b_Gameplay_A2_46","Might be worth checking out.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_46.ogg","",10000,0
3604,"StrDex4b_Gameplay_A2_47","All these statues, and no one remembers... what was the point?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_47.ogg","",10000,0
3605,"StrDex4b_Gameplay_A2_48","He can't just leave, can he?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_48.ogg","",10000,0
3606,"StrDex4b_Gameplay_A2_49","Nah. Going on foot in that will never work.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_49.ogg","",10000,0
3607,"StrDex4b_Gameplay_A2_50","Look at all this religion. Didn't help them, in the end.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_50.ogg","",10000,0
3608,"StrDex4b_Gameplay_A2_54","Best take care not to spill this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_54.ogg","",10000,0
3609,"StrDex4b_Gameplay_A2_57","It's getting rather ugly around here. Smells like necromancy.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_57.ogg","",10000,0
3610,"StrDex4b_Gameplay_A2_58","Oh I walked into this one!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_58.ogg","",10000,0
3611,"StrDex4b_Gameplay_A2_59","I wonder if by 'Maraketh wisdom,' Balbala meant 'gold'. A man can hope.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_59.ogg","",10000,0
3612,"StrDex4b_Gameplay_A2_60","This better be worth it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_60.ogg","",10000,0
3613,"StrDex4b_Gameplay_A2_61","At least I've got some help in here.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_61.ogg","",10000,0
3614,"StrDex4b_Gameplay_A2_62","Here goes nothing...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_62.ogg","",10000,0
3615,"StrDex4b_Gameplay_A2_63","Oh great, a moving pile of rocks.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_63.ogg","",10000,0
3616,"StrDex4b_Gameplay_A2_64","I... have had... enough of you!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_64.ogg","",10000,0
3617,"StrDex4b_Gameplay_A2_65","So this is the promised wisdom...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_65.ogg","",10000,0
3618,"StrDex4b_Gameplay_A2_66","Time to see what these gems can really do.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_66.ogg","",10000,0
3619,"StrDex4b_Gameplay_A2_67","Dark times call for a dark profession.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_67.ogg","",10000,0
3620,"StrDex4b_Gameplay_A2_68","Gotta fight a little smarter.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_68.ogg","",10000,0
3621,"StrDex4b_Gameplay_A2_69","Best watch that stinger...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_69.ogg","",10000,0
3622,"StrDex4b_Gameplay_A2_70","Wasn't so tough a dance!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_70.ogg","",10000,0
3623,"StrDex4b_Gameplay_A2_71","One down!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_71.ogg","",10000,0
3624,"StrDex4b_Gameplay_A2_72","Got 'em! Got 'em... yeah.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_72.ogg","",10000,0
3625,"StrDex4b_Gameplay_A2_73","It's about time. Heheheh!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_73.ogg","",10000,0
3626,"StrDex4b_Gameplay_A2_74","Zarokh, was it? You put up a hell of a fight. Good on ya.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_74.ogg","",10000,0
3627,"StrDex4b_Gameplay_A2_76","Looks like any other valley to me.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_76.ogg","",10000,0
3628,"StrDex4b_Gameplay_A2_77","Ah, this must be the forbidden part. Well, on I go.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_77.ogg","",10000,0
3629,"StrDex4b_Gameplay_A2_78","Is this... a graveyard for Titans...? No wonder...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_78.ogg","",10000,0
3630,"StrDex4b_Gameplay_A2_79","Oh, shite!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_79.ogg","",10000,0
3631,"StrDex4b_Gameplay_A2_80","Thought I was cooked for sure.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_80.ogg","",10000,0
3632,"StrDex4b_Gameplay_A2_81","Ooh, that's rather warm.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_81.ogg","",10000,0
3633,"StrDex4b_Gameplay_A2_83","That should be all the pieces. Time to speak to the old lady.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_83.ogg","",10000,0
3634,"StrDex4b_Gameplay_A2_84","Oh, alright, I'll do it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_84.ogg","",10000,0
3635,"StrDex4b_Gameplay_A2_85","Here goes nothing.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_85.ogg","",10000,0
3636,"StrDex4b_Gameplay_A2_86","So... that's what true power feels like...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_86.ogg","",10000,0
3637,"StrDex4b_Gameplay_A2_87","Gotta find a way up I suppose.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_87.ogg","",10000,0
3638,"StrDex4b_Gameplay_A2_88","Never been so high. Precarious job, this one.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_88.ogg","",10000,0
3639,"StrDex4b_Gameplay_A2_89","There you are!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_89.ogg","",10000,0
3640,"StrDex4b_Gameplay_A2_91","Oh no!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_91.ogg","",10000,0
3641,"StrDex4b_Gameplay_A2_92","Giant blasted bone monsters! I'm done with this!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_92.ogg","",10000,0
3642,"StrDex4b_Gameplay_A2_93","Been awhile since I been to war. It's like comin' home.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_93.ogg","",10000,0
3643,"StrDex4b_Gameplay_A2_94","You're payin'. It's whatever you say, boss.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_94.ogg","",10000,0
3644,"StrDex4b_Gameplay_A2_95","This war ends today, one way or another.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_95.ogg","",10000,0
3645,"StrDex4b_Gameplay_A2_96","My payday approaches. I can feel it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_96.ogg","",10000,0
3646,"StrDex4b_Gameplay_A2_97","No runnin' this time. You and me!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_97.ogg","",10000,0
3647,"StrDex4b_Gameplay_A2_98","That's more like it!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_98.ogg","",10000,0
3648,"StrDex4b_Gameplay_A2_99","You're right. This one's personal!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_99.ogg","",10000,0
3649,"StrDex4b_Gameplay_A2_100","Come on then!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_100.ogg","",10000,0
3650,"StrDex4b_Gameplay_A2_101","It's done... for what it's worth, Faridun, I took no pleasure in it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_101.ogg","",10000,0
3651,"StrDex4b_Gameplay_A2_102","Boss lady!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_102.ogg","",10000,0
3652,"StrDex4b_Gameplay_A2_103","Get up now, I've still got to get paid!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_103.ogg","",10000,0
3653,"StrDex4b_Gameplay_A2_104","Go on, then. I like to know who I'm working for.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_104.ogg","",10000,0
3654,"StrDex4b_Gameplay_A2_105","Sorry mate, that went right over my head.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_105.ogg","",10000,0
3655,"StrDex4b_Gameplay_A2_107","Slaves? Knew it. There's never a good side. Just arseholes all around.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_107.ogg","",10000,0
3656,"StrDex4b_Gameplay_A2_108","Ooh... That was odd...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_108.ogg","",10000,0
3657,"StrDex4b_Gameplay_A2_109","Why do I touch anything?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A2_109.ogg","",10000,0
3658,"StrDex4b_Gameplay_A3_13","Gah! Get off me!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_13.ogg","",10000,0
3659,"StrDex4b_Gameplay_A3_14","Dah, I'm gettin' swarmed under!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_14.ogg","",10000,0
3660,"StrDex4b_Gameplay_A3_15","It never ends!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_15.ogg","",10000,0
3661,"StrDex4b_Gameplay_A3_16","I... hate... living trees!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_16.ogg","",10000,0
3662,"StrDex4b_Gameplay_A3_17","She's awfully upbeat.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_17.ogg","",10000,0
3663,"StrDex4b_Gameplay_A3_18","I'll take any help I can get.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_18.ogg","",10000,0
3664,"StrDex4b_Gameplay_A3_19","A fellow cynic, heh! Love it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_19.ogg","",10000,0
3665,"StrDex4b_Gameplay_A3_20","Swore I'd never fight in the jungle again, damnit.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_20.ogg","",10000,0
3666,"StrDex4b_Gameplay_A3_21","Not catchin' me off guard, monkeys! I remember you!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_21.ogg","",10000,0
3667,"StrDex4b_Gameplay_A3_22","Ain't never seen a monkey like that before!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_22.ogg","",10000,0
3668,"StrDex4b_Gameplay_A3_23","What a ruckus!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_23.ogg","",10000,0
3669,"StrDex4b_Gameplay_A3_24","They grow 'em big around here... good riddance.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_24.ogg","",10000,0
3670,"StrDex4b_Gameplay_A3_25","Not lettin' these snakes get in me. Not a chance.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_25.ogg","",10000,0
3671,"StrDex4b_Gameplay_A3_26","Slow and steady... don't trust this ground at all...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_26.ogg","",10000,0
3672,"StrDex4b_Gameplay_A3_27","Should ask Miss Valai about this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_27.ogg","",10000,0
3673,"StrDex4b_Gameplay_A3_28","Doh... hah! I knew it!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_28.ogg","",10000,0
3674,"StrDex4b_Gameplay_A3_29","That's gonna come alive, innit? I just know it. ","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_29.ogg","",10000,0
3675,"StrDex4b_Gameplay_A3_32","Where there's a Soul Core, there must be... a Soul Door. Heh heh heh.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_32.ogg","",10000,0
3676,"StrDex4b_Gameplay_A3_33","Did this thing just whisper? No, couldn't have...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_33.ogg","",10000,0
3677,"StrDex4b_Gameplay_A3_34","Gonna need another Soul Core for this.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_34.ogg","",10000,0
3678,"StrDex4b_Gameplay_A3_35","Ho ho, ominous! Miss Valai'll know what this is about.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_35.ogg","",10000,0
3679,"StrDex4b_Gameplay_A3_36","This needs a Soul Core that's a bit... bigger.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_36.ogg","",10000,0
3680,"StrDex4b_Gameplay_A3_37","This'll power something here, no doubt.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_37.ogg","",10000,0
3681,"StrDex4b_Gameplay_A3_38","Yee! Is it... supposed to spark like that?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_38.ogg","",10000,0
3682,"StrDex4b_Gameplay_A3_39","Ah, we're getting somewhere now!","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_39.ogg","",10000,0
3683,"StrDex4b_Gameplay_A3_40","Oh, I just know what's gonna happen.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_40.ogg","",10000,0
3684,"StrDex4b_Gameplay_A3_41","Called that one, didn't I?","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_41.ogg","",10000,0
3685,"StrDex4b_Gameplay_A3_42","At long last.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_42.ogg","",10000,0
3686,"StrDex4b_Gameplay_A3_43","The Carver tribe are here? This is gonna get ugly.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_43.ogg","",10000,0
3687,"StrDex4b_Gameplay_A3_44","The first of many, no doubt.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_44.ogg","",10000,0
3688,"StrDex4b_Gameplay_A3_45","There we go, that oughta do it.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_45.ogg","",10000,0
3689,"StrDex4b_Gameplay_A3_46","So many stairs... with all their cleverness, you'd think they'd have made some sort of elevator.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_46.ogg","",10000,0
3690,"StrDex4b_Gameplay_A3_47","I'm in their home turf now...","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_A3_47.ogg","",10000,0
