"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
2696,"GAFungusMushroomSlam","","[603,11885]",[],[],1,0.055,0,[],""
2697,"GSFungusMushroomSporeThrowerDamage","","[603,11885]",[],[],1.35,0.1,0.0175,[],""
2698,"GADemonClawBossDashSlashLeft","","[603,11885,18658]",[],[],1,0.055,0,[],""
2699,"GADemonClawBossDashSlashRight","","[603,11885,18658]",[],[],1,0.055,0,[],""
2700,"GADemonClawBossDashSlashForward","","[603,11885]",[],[],1,0.055,0,[],""
2701,"GADemonClawBossOffscreenSlam","","[603,11885]","[10173,1065]","[20,20]",1,0.055,0,[],""
2702,"GARattleCageSingleRock","","[603,11885]",[],[],0,0.1,0.0175,[],""
2703,"GARattleCageFissureDamage","",[603],[1065],[60],0,0.1,0.0175,[],""
2704,"GARattleCageBossFissureExplosion","",[603],[],[],1,0.1,0.0175,[],""
2705,"GSRudjaInnerFlamethrower","",[603],"[18257,2615]","[100,200]",0.9,0.391,0.0127,[],""
2706,"GSDemonClawBossFireVortexGiga","","[603,11885,2876]",[],[],1,0.1,0.0175,[],""
2707,"GATrialmasterBloodSlamBuildUp","","[603,11885,2876]","[1193,645]","[45,50]",1,0.055,0,[],""
2708,"GSChaosGodTriheadBatExplosion","","[603,11885]",[],[],1,0.055,0,[],""
2709,"GABogSavageStalkerSpinAttack","","[603,11885,104]",[392],[25],1,0.055,0,[],""
2710,"GAChimeraBossWindBlast","","[603,11885,18671]",[18462],[150],1,0.055,0,[],""
2711,"GSMonsterModsOnDeathFireExplosion","",[603],[],[],8,0.1,0.0175,[],""
2712,"GSMonsterModsOnDeathColdExplosion","",[603],[],[],8,0.1,0.0175,[],""
2713,"GSMonsterModsOnDeathLightningExplosion","",[603],[],[],8,0.1,0.0175,[],""
2714,"GSIgnagdukFlamethrower","","[603,11885,18671,18658]","[18257,2615]","[33,200]",4,0.1,0.0175,[],""
2715,"GADuneLurkerEmergeAttack","",[],[],[],1,0.055,0,[],""
2716,"GSBreachBossHeadFireballImpact","","[603,488]",[],[],24,0.1,0.0175,[],""
2717,"GADemonClawBossChasmBurst","","[603,11885]","[10173,1065]","[15,40]",1,0.055,0,[],""
2718,"GADemonClawBossChasmSlam","","[603,11885]","[10173,1065]","[30,40]",1,0.055,0,[],""
2719,"GAVultureRegurgitateImpact","","[603,11885,488]",[18260],[50],1,0.055,0,[],""
2720,"GSRattleCagePulse2","",[603],[18257],[100],9,0.1,0.0175,[],""
2721,"GSRattleCagePulse3","",[603],[18257],[100],9,0.1,0.0175,[],""
2722,"GAIceSpearGround","","[603,11885,488,18671]",[2019],[200],4.5,0.1,0.0175,[],""
2723,"GSMonsterModLightningMirageAOE","","[603,19646]","[18258,645]","[100,-92]",4,0.1,0.0175,[],""
2724,"GABreachBossHandSlamImpact","",[603],[10173],[30],1,0.055,0,[],""
2725,"GSMonsterModLightningStorm","",[603],[18258],[100],3.75,0.1,0.0175,[],""
2726,"GAScorpionBossStabTailSlam","","[603,2231]",[2877],[100],1,0.055,0,[],""
2727,"GSUltimatumOmnitectWaveDamageShape","",[603],[18258],[100],0.4,0.1,0.0175,[],""
2728,"GSCannibalShamanProjImpact","","[603,488]",[18260],[50],3.75,0.1,0.0175,[],""
2729,"GARathbreakerSpearRain","",[603],[2615],[50],1,0.055,0,[],""
2730,"GSSilentSpiresApparitionTemporalChainsLightningSlow","",[],[],[],1,0.055,0,[],""
2731,"GABreachBossTitanHandSlam","","[603,19140,19136]",[10173],[20],1,0.055,0,[],""
2732,"GSCorpseBallCircleSplat","","[603,11885,488]",[],[],1,0.055,0,[],""
2733,"GSVolatileScarabExplode","","[603,11885]",[],[],1,0.055,0,[],""
2734,"GAMarakethSentinelMaceBossMultiSlam","",[603],"[1066,17546,2877]","[40,20,50]",1,0.1,0.0175,[],""
2735,"GASerpentCasterBossTailSwipeDamage","","[603,11885,18658]",[],[],1,0.055,0,[],""
2736,"GAPerennialKingSwordSlamCascade","","[603,11885,18672]",[2615],[75],22,0.1,0.0175,[],""
2737,"GARathbreakerLacerate","","[603,18671,18658]",[],[],1,0.055,0,[],""
2738,"GARathbreakerSlam","",[603],[],[],1,0.055,0,[],""
2739,"GSMonsterModBurningGroundNova","",[603],"[3451,5553,349]","[1022,0,6000]",4.25,0.1,0.0175,[],""
2740,"GSMonsterModShockedGroundNova","",[603],"[6105,9655,349,5553]","[30,1007,6000,0]",4.25,0.1,0.0175,[],""
2741,"GSMonsterModChillGroundNova","",[603],"[4653,16719,5553,349]","[1011,200,0,6000]",3.8,0.1,0.0175,[],""
2742,"GSShrineFire","","[603,11885]",[],[],10,0.1,0.0175,[],""
2743,"GSShrineFirePlayer","","[603,11885]",[18694],[1000],20,0.1,0.04,[],""
2744,"GSShrineLightning","","[603,11885]",[],[],6.5,0.1,0.0175,[],""
2745,"GSShrineLightningPlayer","","[603,11885]",[18693],[1000],10,0.1,0.04,[],""
2746,"GSMonsterModVolatileRockExplode","",[603],"[645,2615]","[-90,50]",6,0.1,0.0175,[],""
2747,"GAAncestralLeagueKaruiHulkCharge","",[603],[],[],1,0.055,0,[],""
2748,"GSAncestralJadePrison","","[11885,2876]",[],[],1,0.055,0,[],""
2749,"GSDemonClawBossBlackflameSeedBlanket","","[603,11885]","[3451,349]","[1024,1000000000]",1,0.055,0,[],""
2750,"GSDemonClawBossChillSeedBlanket","","[603,11885]","[5873,16719,349]","[1009,200,1000000000]",1,0.055,0,[],""
2751,"GSDemonClawBossPulsingBallExplosion","","[603,11885,488]",[],[],1,0.055,0,[],""
2752,"GSBreachBossPistolFlickSonicWave","",[603],"[645,10173]","[-60,30]",24,0.1,0.0175,[],""
2753,"GSRustKingLightningNova","",[603],[18258],[100],6.75,0.1,0.0175,[],""
2754,"GSMonsterLightningArrow","","[603,488]",[18258],[100],3.1,0.1,0.0175,[],""
2755,"GACrowbellLeapSlamImpact","","[603,11885]",[],[],1,0.055,0,[],""
2756,"GACrowbellLeapSlamImpactEnraged","","[603,11885]",[5553],[50],1,0.055,0,[],""
2757,"GSRitualCaveDwellerSuperProjectile","","[603,189]",[],[],6.25,0.1,0.0175,[],""
2758,"GSBreachBossHandClapBlast","",[603],[],[],24,0.1,0.0175,[],""
2759,"GWBloowaveDamage","","[603,11885]",[],[],1.5,0.1,0.0175,[],""
2760,"GSOrbitingInsectImpact","",[603],[],[],3.8,0.1,0.0175,[],""
2761,"GSRitualRatTornado","","[603,11885]",[19792],[400],0.8,0.1,0.0175,[],""
2762,"GARitualRatTornadoRatMortarImpact","","[603,11885,488]",[1068],[50],17.5,0.1,0.0175,[],""
2763,"GSIgnagdukStaffSlam","",[603],[],[],9,0.1,0.0175,[],""
2764,"GSPurplePustuleExplode","",[603],[],[],4,0.1,0.0175,[],""
2765,"GSRitualCaveDwellerExplodeBlood","","[603,11885]",[6427],[100],7,0.1,0.0175,[],""
2766,"GSBugbotRockySanctumTrialDetonate","","[603,11885]",[645],[-95],6,0.1,0.0175,[],""
2767,"GABreachBatSpineImpact","","[603,488]",[],[],1,0.055,0,[],""
2768,"GAChaosGodGorillaSlam","","[603,11885]","[1068,2877]","[80,150]",1,0.055,0,[],""
2769,"GARitualBurrowerEmergeImpact","","[603,11885]",[],[],1,0.055,0,[],""
2770,"GSRitualBurrowerVacuume","","[603,11885]","[6427,19688]","[100,-50]",1,0.055,0,[],""
2771,"GSRitualPrimordialBatScreech","","[603,11885]",[645],[-75],1.5,0.1,0.0175,[],""
2772,"GSSanctumFlamethrowerTurret","","[603,11885,18658,18671,189]","[196,9613]","[50,300]",0.7,0.1,0.0175,[],""
2773,"GARitualCrimsonWolfFogDash","","[603,11885,18658,18671]",[],[],1,0.055,0,[],""
2774,"GSUltimatumTurretFireballDirectImpactExplosion","","[603,11885,488]",[],[],12,0.1,0.0175,[],""
2775,"GSRitualToadBelch","","[603,11885]","[645,3246]","[-75,70]",4.5,0.1,0.0175,[],""
2776,"GSRitualCorpseFissureExplosion","","[603,11885]",[],[],3,0.1,0.0175,[],""
2777,"GARitualStagTentacles","","[603,11885]","[17546,3246]","[15,50]",1,0.055,0,[],""
2778,"GADemonClawBossJumpSlamCombo1","","[603,11885]",[],[],1,0.055,0,[],""
2779,"GADemonClawBossJumpSlamCombo2","","[603,11885]",[],[],1,0.055,0,[],""
2780,"GADemonClawBossJumpSlamCombo3","","[603,11885]",[],[],1,0.055,0,[],""
2781,"GSDeliriumDemonProjectileLightningImpact","","[603,11885,488,18658,18671]",[],[],1,0.055,0,[],""
2782,"GSDeliriumBossFireFlurry","","[603,11885]",[],[],1,0.055,0,[],""
2783,"GSDeliriumBossLightningFlurry","","[603,11885]",[],[],1,0.055,0,[],""
2784,"GSDruidicFungusZombieTreeHollowProjectileImpact","","[603,11885,488]",[],[],4.5,0.1,0.0175,[],""
2785,"GABreachBossTitanHandSlamMega","","[603,19140,19136]",[],[],1,0.055,0,[],""
2786,"GAMutewindManDualSwordGrimLeapslamImpact","","[603,11885]",[],[],1,0.055,0,[],""
2787,"GSFireEssenceSolarOrbPulse","","[603,11885]",[],[],10,0.1,0.0175,[],""
2788,"GAPhysicalEssenceAnchorSlam","","[603,11885]",[2877],[30],1,0.055,0,[],""
2789,"GAChaosEssencePlantSlam","","[603,11885]","[1068,2877,2615]","[40,50,80]",1,0.055,0,[],""
2790,"GADemonClawBossMeleeSlamSeedsFwdBlast","","[603,11885]",[1065],[40],1,0.055,0,[],""
2791,"GADemonClawBossMeleeSlamSeedsSwordCleave","","[603,11885,18658]",[1065],[40],1,0.055,0,[],""
2792,"GADemonClawBossMeleeSlamSeedsStabSeed","","[603,11885]",[1065],[30],1,0.055,0,[],""
2793,"GADemonClawBossMeleeSlamSeedsGroundSlam","","[603,11885]",[10173],[20],1,0.055,0,[],""
2794,"GALightningEssenceDonutSlam","","[603,11885]",[644],[100],12,0.1,0.0175,[],""
2795,"GSManaEssenceManaBlastTrap","","[603,11885]","[2497,644]","[33,50]",7,0.1,0.0175,[],""
2796,"GSLifeEssenceBloodBeam","","[603,11885]",[],[],8,0.1,0.0175,[],""
2797,"GSChimeraBossLightningOrbExplosion","","[603,11885]",[644],[20],8,0.1,0.0175,[],""
2798,"GSChimeraBossLightningOrbArc","","[603,11885,18671,18658]",[644],[200],2.5,0.1,0.0175,[],""
2799,"GATrialmasterAbyssSlamImpact","","[603,11885]",[10173],[30],1,0.1,0.0175,[],""
2800,"GSAlwaysFreezeNoDamage","","[603,192]",[],[],1,0,0,[],""
2801,"GSSanctumShellMonsterVolcanoImpact","","[603,488]",[],[],2.5,0.1,0.0175,[],""
2802,"GASanctumShellMonsterFissureDamage","",[603],[1065],[60],1,0.055,0,[],""
2803,"GASanctumShellMonsterEarthquakeSmallImpact","",[603],[],[],1,0.055,0,[],""
2804,"GASaltGolemFallingRock","","[603,11885]",[1065],[40],1,0.055,0,[],""
2805,"GSOmnitectTurretProjImpact","","[488,603,11885,18671,18658]",[],[],5,0.1,0.0175,[],""
2806,"GSOmnitectTurretProjImpactGround","","[488,603,11885,18671,18658]",[],[],5,0.1,0.0175,[],""
2807,"GAHellscapeFleshBossSlamNearby","","[603,1078]",[],[],1,0.055,0,[],""
2808,"GAHellscapeFleshBossSlam","",[603],[],[],1,0.055,0,[],""
2809,"GAHellscapeFleshBossRangedMelee2","",[11885],[1193],[28],1,0.055,0,[],""
2810,"GAHellscapeFleshBossRangedMelee1","","[11885,20331]",[1193],[38],1,0.055,0,[],""
2811,"GAHellscapePaleBossCleave","","[603,11885]","[1193,349]","[13,8000]",1,0.055,0,[],""
2812,"GAHellscapePaleBossLeapImpact","",[603],[],[],1,0.055,0,[],""
2813,"GAHellscapePaleBossAxeTossImpact","",[603],[],[],1,0.055,0,[],""
2814,"GAHellscapePaleBossSnipeImpact","",[603],[],[],1,0.055,0,[],""
2815,"GAHellscapePaleBossLeapDelayedImpact","",[603],[],[],1,0.055,0,[],""
2816,"GSHellscapepaleBossLeapLightningNova","","[603,1886]",[],[],3,0.055,0,[],""
2817,"GAHellscapePaleBossDashStab","",[603],[],[],1,0.055,0,[],""
2818,"GAHellscapePaleBossAxeSlamSmall","",[603],[],[],1,0.055,0,[],""
2819,"GAHellscapePaleBossAxeSlamBig","","[603,11885,12824]",[1193],[15],1,0.055,0,[],""
2820,"GSRagingFireSpiritsVolatileSanctum","","[603,11885]",[645],[-92],3,0.1,0.0175,[],""
2821,"GARisenArbalestSanctumRoA","","[603,11885]","[349,15226,20169]","[9000,2001,-20]",1,0.055,0,[],""
2822,"GSOlrothRelicFireballImpact","","[603,488,18658,18671]",[2019],[25],8,0.1,0.0175,[],""
2823,"GSRagingTimeSpiritsVolatileSanctum","","[603,11885]",[645],[-92],3,0.1,0.0175,[],""
2824,"GSOlrothSwordGrabExplosion","","[603,11885]",[2019],[200],8,0.1,0.0175,[],""
2825,"GADemonClawBossBigOlChasmSlash","","[603,11885]",[10173],[15],1,0.055,0,[],""
2826,"GSIceStrongboxIceSpikeExplode","",[603],"[1066,2019]","[60,50]",6,0.1,0.0175,[],""
2827,"GSStrongboxVolatileRockExplode","",[603],"[645,2615]","[-90,50]",6,0.1,0.0175,[],""
2828,"GSSpeedEssenceTimeTrap","",[603],[],[],4.5,0.1,0.0175,[],""
2829,"GSUltimatumStormRuneLightningStrike","",[603],[],[],4.2,0.1,0.0175,[],""
2830,"GSqwe_GAqwe_NEW_ENTRIES_GO_ABOVE_ME","","[603,11885]",[],[],1,0.055,0,[],""
2831,"SSqwe_UseAnimLength","",[11885],[],[],1,0.055,0,[],""
2832,"SSqwe_AnimLength_NoFace","","[11885,12824]",[],[],1,0.055,0,[],""
2833,"GraveyardSpookyGhostExplode","",[603],[2019],[100],7,0.1,0.0175,[],""
2834,"GASaltGolemMelee","",[603],[],[],1,0.055,0,[],""
2835,"GARattleCageMelee","","[603,18658,18671]",[],[],0,0.1,0.0175,[],""
2836,"GASaltGolemEarthquakeSmallImpact","",[603],[],[],1,0.055,0,[],""
2837,"GARattleCageEarthquakeSmallImpact","","[603,18658,18671]",[],[],0,0.1,0.0175,[],""
2838,"GASaltGolemEarthquakeLargeImpact","",[603],[2615],[-40],1,0.055,0,[],""
2839,"GARattleCageEarthquakeLargeImpact","","[603,18658,18671]",[],[],0,0.1,0.0175,[],""
2840,"GAMutewindWomanSpearStab1","",[603],[],[],1,0.055,0,[],""
2841,"GAMutewindWomanSpearStab2","",[603],[],[],1,0.055,0,[],""
2842,"GSPrimordialFungusReleaseFirefliesPoEM","",[11885],[],[],1,0.055,0,[],""
2843,"DelayedLightningSpark","",[],"[349,645,5553,169]","[500,-40,-75,25]",1.5,0.1,0.0175,[],""
2844,"DelayedLightningSparkTriggerCascade","",[5977],"[349,645,5553,169]","[2000,-40,-75,25]",2.55,0.1,0.0175,[],""
2845,"SummonedSparkDaemonLightning","","[2386,854]","[5787,850,2096,4596,169]","[100,340,1,-90,25]",1,0.055,0,[],""
2846,"SummonedSparkDaemonLightningEpic","","[2386,854]","[5787,850,2096,4596,169]","[100,356,1,-90,25]",1,0.055,0,[],""
2847,"LightningIncursionSpark","",[1738],"[349,167,169]","[500,3,25]",2.25,0.1,0.0175,[],""
2848,"DelveDwellerSpark","","[4415,1886,1738]","[349,167,169]","[1500,2,25]",2.25,0.1,0.0175,[],""
2849,"LightningIncursionSparkEpic","",[1738],"[349,167,169]","[500,5,25]",2.25,0.1,0.0175,[],""
2850,"EASSanctumPurifierSwordStorm","","[6896,6897,11885]",[],[],1,0.1,0,[],""
2851,"EmptyActionSpellVaalArchitect2","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2852,"EmptyActionIncursionWeaponStorm","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2853,"EmptyActionTriggerTriggerCascade","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2854,"EmptyActionAttackArchitectCombo","","[6895,6896,6897]",[316],[10],1,0.055,0,[],""
2855,"EmptyActionSpellArchitectCombo","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2856,"EmptyActionDemonSacrificialHeal","",[],[1878],[-25],1,0.055,0,[],""
2857,"EmptyActionIncursionProjectileRuckus","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2858,"EmptyActionQiongqiSpiked","","[6895,6896,6897]",[1193],[50],1,0.055,0,[],""
2859,"EmptyActionAttackArbalestMultiShot","","[6896,6897]",[1878],[-25],1,0.055,0,[],""
2860,"EmptyActionDashWraith","",[],[],[],1,0.055,0,[],""
2861,"EmptyActionDashWraith2","",[],[],[],1,0.055,0,[],""
2862,"EmptyActionArmourFirestorm","",[],[],[],1,0.055,0,[],""
2863,"EmptyActionSonicPulse","",[],[],[],1,0.055,0,[],""
2864,"EmptyActionDelveDweller","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2865,"EmptyActionBetrayalSkeletonCannonBombard","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2866,"EmptyActionAttackOssuaryWitchLance","",[],[17546],[20],1,0.055,0,[],""
2867,"EmptyActionLegionKaruiSnipeRain","","[6896,6897]",[],[],1,0.055,0,[],""
2868,"EmptyActionLegionHyrrisFishRocketJump","","[6896,6897]",[],[],1,0.055,0,[],""
2869,"EmptyActionSanctumLioneyeAttackLeft","",[],[1878],[-25],1,0.1,0,[],""
2870,"EmptyActionSanctumLioneyeAttackRight","",[],[1878],[-25],1,0.1,0,[],""
2871,"EmptyActionSanctumLioneyeAttackBack","",[],[1878],[-25],1,0.1,0,[],""
2872,"EmptyActionSanctumLioneyeFlareStorm","",[],[1878],[-25],1,0.1,0,[],""
2873,"EmptyActionAttackBrutusMultiSlam","",[],[],[],1,0.055,0,[],""
2874,"EmptyActionAttackDeliriumPhysBossSweepCleave","",[11885],[1193],[40],1,0.1,0.0175,[],""
2875,"EmptyActionAttackDeliriumPhysBossMultiSlam","",[11885],[1193],[30],1,0.1,0.0175,[],""
2876,"EmptyActionAttackDeliriumPhysBossGroundSlam","",[11885],[1193],[30],1,0.1,0.0175,[],""
2877,"EmptyActionSpellDeliriumDemonColdGroundSpear","",[],[],[],1,0.1,0.0175,[],""
2878,"EmptyActionSpellDeliriumDemonColdSpearToss","",[],[],[],1,0.1,0.0175,[],""
2879,"EmptyActionSpellDeliriumSkillDaemon","",[],[],[],1,0.1,0.0175,[],""
2880,"EmptyActionSpellDeliriumSkillDaemonFire","",[],[],[],1,0.1,0.0175,[],""
2881,"EmptyActionSpellDeliriumSkillDaemonCold","",[],[],[],1,0.1,0.0175,[],""
2882,"EmptyActionSpellDeliriumSkillDaemonLightning","",[],[],[],1,0.1,0.0175,[],""
2883,"EmptyActionSpellDeliriumDemonPhysWeaponToss","",[],[],[],1,0.1,0.0175,[],""
2884,"EmptyActionAttackDeliriumMinionTripleSlam","",[11885],[],[],1,0.1,0.0175,[],""
2885,"EASDeliriumLightningModDemon","",[],[],[],1,0.1,0.0175,[],""
2886,"EmptyActionSpellGigaBall","",[],[],[],1,0.1,0.0175,[],""
2887,"EASDeliriumSoulMortarDaemon","",[],[],[],1,0.1,0.0175,[],""
2888,"EASDeliriumCascadeDaemon","",[],[],[],1,0.055,0,[],""
2889,"EASDeliriumLightningBallBombard","",[],[],[],1,0.1,0.0175,[],""
2890,"EASDeliriumSlamma","",[],[],[],1,0.1,0.0175,[],""
2891,"EASDeliriumNoodleBeams","",[11885],[],[],1,0.1,0.0175,[],""
2892,"EAAHarvestSpiderLacerate","",[],[1193],[15],1,0.055,0,[],""
2893,"EASHarvestChieftainVolatileSpawnToss","",[],[],[],1,0.055,0,[],""
2894,"EASHarvestHulkEnrage","",[],[],[],1,0.055,0,[],""
2895,"EASHarvestEmerge","",[],[],[],1,0.055,0,[],""
2896,"EASHarvestHoundFlamethrower","",[],[],[],1,0.055,0,[],""
2897,"EAAHarvestRhexDashSlash","",[],[1193],[50],1,0.055,0,[],""
2898,"EASHarvestRhexScreech","",[],[],[],1,0.055,0,[],""
2899,"EASHarvestSquidNoodleBeams","",[],[],[],1,0.055,0,[],""
2900,"EASHarvestBeastMegaSlam","",[],[],[],1,0.055,0,[],""
2901,"EASHeistMilitaryCasterBallLightning","",[],[645],[-50],1,0.1,0.0175,[],""
2902,"EASHeistMilitaryMinibossFireCloneWall","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2903,"EASHeistMilitaryMinibossProjCleave","",[],[],[],1,0.055,0,[],""
2904,"EASHeistThugTorchBreath","",[],[],[],1,0.055,0,[],""
2905,"EAAHeistRoboDogSlam","",[],[1193],[40],1,0.055,0,[],""
2906,"EAAHeistThugMelee3Lacerate","",[],[],[],1,0.055,0,[],""
2907,"EAAHeistThugRangedExplosiveArrowBarrage","",[],[],[],1,0.055,0,[],""
2908,"EAAHeistThugRangedExplosiveArrowBarrageChokepoint","",[],[],[],1,0.055,0,[],""
2909,"EASHeistThugTrapperDetonateBomb","",[],[],[],1,0.055,0,[],""
2910,"EASHeistScienceUnarmedGasTime","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2911,"EAAHeistRobotStormcallerSlam","",[1078],[],[],1,0.055,0,[],""
2912,"EASHeistScienceRedCanisterCarpetBomb","",[],[],[],1,0.055,0,[],""
2913,"EASHeistRobotDroneDashBack","","[6896,6897]",[],[],1,0.055,0,[],""
2914,"EASHeistRobotDroneDashLeft","","[6896,6897]",[],[],1,0.055,0,[],""
2915,"EASHeistRobotDroneDashRight","","[6896,6897]",[],[],1,0.055,0,[],""
2916,"EASHeistRobotPyreBeamSweep","","[6896,6897]",[],[],1,0.055,0,[],""
2917,"EASHeistRobotAutomatonTripleShot","",[],[645],[-50],1,0.055,0,[],""
2918,"EASHeistRobotSkitterbotEmerge","",[],[],[],1,0.055,0,[],""
2919,"EASHeistUndeadAtFormationMarker","",[],[],[],1,0.055,0,[],""
2920,"EASSwampBehemothBarrage","",[],[],[],1,0.055,0,[],""
2921,"EASSwampBehemothBackup","","[6896,6897]",[],[],1,0.055,0,[],""
2922,"EASFungusBehemothBackup","",[],[],[],1,0.055,0,[],""
2923,"EASSwampBehemothTreeThrow","","[6896,6897]",[],[],1,0.055,0,[],""
2924,"EASTrialMasterBossElementalMortar","",[],[],[],1,0.055,0,[],""
2925,"EAATrialMasterSummonSpear","",[11885],[1193],[50],1,0.055,0,[],""
2926,"EAAExpeditionVoranaCyclone","","[6896,6897,1078]",[1193],[40],1,0.055,0,[],""
2927,"EAAExpeditionVoranaDualStrike","",[1078],[1193],[50],1,0.055,0,[],""
2928,"EAAExpeditionMedvedComboAttack","","[11885,6896,6897]",[1193],[20],1,0.055,0,[],""
2929,"EAAExpeditionMedvedSpiderGeyser","","[11885,6896,6897]",[1193],[50],1,0.055,0,[],""
2930,"EAAVoranaComboAttack","","[6896,6897,1078]",[1193],[3],1,0.055,0,[],""
2931,"EASVoranaTeleport","","[6895,6896,6897]",[],[],1,0.055,0,[],""
2932,"EASVoranaTeleportFast","","[6895,6896,6897]",[645],[1000],1,0.055,0,[],""
2933,"EASVoranaStormSubmerge","",[],[645],[1000],1,0.055,0,[],""
2934,"EASVoranaStormEmerge","",[],[645],[1000],1,0.055,0,[],""
2935,"EAAHellscapeStabbyStab","",[11885],[],[],1,0.055,0,[],""
2936,"PaleHulkTentacleGrab","","[11885,6895,6896,6897]",[],[],1,0.055,0,[],""
2937,"EASArchnemesisCreateClones","",[],[],[],1,0.055,0,[],""
2938,"EASArchnemesisObeliskCast","",[11885],[],[],1,0.055,0,[],""
2939,"EASArchnemesisHexPoleSpawnCurseZones","",[],[],[],1,0.055,0,[],""
2940,"EASArchnemesisHexPoleSpawnTeleport","",[11885],[],[],1,0.055,0,[],""
2941,"EASArchnemesisVoodooPoleCreateDoll","",[11885],[],[],1,0.055,0,[],""
2942,"EASArchnemesisChargeGeneration","",[],[],[],1,0.055,0,[],""
2943,"EASArchnemesisChargeGenerationMagic","",[],[],[],1,0.055,0,[],""
2944,"EASArchnemesisRejuvenatingChargeUp","",[],[],[],1,0.055,0,[],""
2945,"EASArchnemesisVoodooPoleTeleport","",[11885],[],[],1,0.055,0,[],""
2946,"EASArchnemesisHexPoleSpawnerCurseZone","",[],[],[],1,0.055,0,[],""
2947,"EAASanctumRinSnipe","","[6896,6897]",[1878],[-25],1,0.1,0,[],""
2948,"EAASanctumDanaiSweep","",[],[],[],1,0.1,0,[],""
2949,"EAASanctumSpinningSlam","","[6896,6897,11885]","[1878,1193]","[-25,15]",1,0.1,0,[],""
2950,"EASSanctumGargoyleFlameBreath","","[6896,6897,11885]",[645],[-40],1,0.1,0,[],""
2951,"EASManorGargoyleFlameBreath","","[6896,6897,11885]",[645],[-40],1,0.055,0,[],""
2952,"EASAncestralBoarCorpseFeed","",[11885],[645],[-95],1,0.055,0,[],""
2953,"EASAncestralBattlehornAllyRevive","",[11885],[645],[-90],1,0.055,0,[],""
2954,"EAAAncestralHulkSlam","",[11885],[645],[-40],1,0.055,0,[],""
2955,"EASJungleMonkeyTaunt","",[11885],[],[],1,0.055,0,[],""
2956,"EASCannibalThrowSpear","",[11885],[],[],1,0.055,0,[],""
2957,"EASSwarmHostDroneSpawn","","[11885,12824]",[],[],1,0.055,0,[],""
2958,"EAAQuadrillaThrow","",[11885],[],[],1,0.055,0,[],""
2959,"EASSavageWeaponFire","",[11885],[645],[-85],1,0.055,0,[],""
2960,"EAABlackJawTripleSlam","","[11885,6895,6896,6897]",[17546],[30],1,0.055,0,[],""
2961,"EASBlackJawFireBreathLacerate","","[11885,6897,6896,16878,16879]",[17546],[50],1,0.055,0,[],""
2962,"EASBlackJawFireBreathSpin","",[11885],[17546],[20],1,0.055,0,[],""
2963,"EASBlackJawFireBreathR","",[11885],[645],[-50],1,0.055,0,[],""
2964,"EASBlackJawFireBreathL","",[11885],[645],[-50],1,0.055,0,[],""
2965,"EAAQuadrillaBossCleaveLeft","","[603,18671,18658]","[17546,2615]","[4,150]",1,0.055,0,[],""
2966,"EAAQuadrillaBossCleaveRight","","[603,18671,18658]","[17546,2615]","[4,150]",1,0.055,0,[],""
2967,"EAAQuadrillaBossSpin","","[603,18671,18658]","[17546,2615]","[16,150]",1,0.055,0,[],""
2968,"EAAQuadrillaBossSlam","","[603,18671,18658]","[17546,2615]","[8,150]",1,0.055,0,[],""
2969,"EASTigerChimeralDodgeLeft","",[11885],[],[],1,0.055,0,[],""
2970,"EASTigerChimeralDodgeRight","",[11885],[],[],1,0.055,0,[],""
2971,"EASProwlingShadeNova","",[11885],[],[],1,0.055,0,[],""
2972,"EASUndeadVaalGuardRoar","",[11885],[],[],1,0.055,0,[],""
2973,"EASPatrolEndTurn","","[11885,1886,945]",[],[],1,0.055,0,[],""
2974,"EASSkitterbotTurnAround","","[11885,12824,18194,1886,945]",[],[],1,0.055,0,[],""
2975,"EASSnakeLadyChargedBreath","",[11885],[],[],1,0.055,0,[],""
2976,"EASSnakeLadyChargedBite","",[11885],[],[],1,0.055,0,[],""
2977,"EASSnakeLadyLifeEqualiser","",[11885],[],[],1,0.055,0,[],""
2978,"EASSnakeSuitUp","",[11885],[],[],1,0.055,0,[],""
2979,"EASSnakeRetreat","",[11885],[],[],1,0.055,0,[],""
2980,"EASSpiderMonkeyEmerge1","",[11885],[210],[-20],1,0.055,0,[],""
2981,"EASSpiderMonkeyEmerge2","",[11885],[210],[-20],1,0.055,0,[],""
2982,"EASSpiderMonkeyEmerge3","",[11885],[210],[-20],1,0.055,0,[],""
2983,"EASSpiderMonkeyEmerge4","",[11885],[210],[-20],1,0.055,0,[],""
2984,"EASSpiderMonkeyEmerge5","",[11885],[210],[-20],1,0.055,0,[],""
2985,"EASIgnagdukFirewall","",[11885],[],[],1,0.055,0,[],""
