"rownum","Id","BaseItem","UniqueCraft","bool","i32","CraftItemType","Name","CraftTag","bool"
587,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",5553,"","",0,20,"","",""
588,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff6",5554,"","",0,19,"","",""
589,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff7",5555,"","",0,20,"","",""
590,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM1",5556,"","",0,19,"","",""
591,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff8",5557,"","",0,19,"","",""
592,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff9",5558,"","",0,19,"","",""
593,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff10",5559,"","",0,20,"","",""
594,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff11",5560,"","",0,20,"","",""
595,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff12",5561,"","",0,19,"","",""
596,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff13",5562,"","",0,20,"","",""
597,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM2",5563,"","",0,19,"","",""
598,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff14",5564,"","",0,19,"","",""
599,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff15",5565,"","",0,19,"","",""
600,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff16",5566,"","",0,20,"","",""
601,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff17",5567,"","",0,20,"","",""
602,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff18",5568,"","",0,19,"","",""
603,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff19",5569,"","",0,20,"","",""
604,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM3",5570,"","",0,19,"","",""
605,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe1",5577,"","",0,16,"","",""
606,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe2",5578,"","",0,16,"","",""
607,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe3",5579,"","",0,16,"","",""
608,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe4",5580,"","",0,16,"","",""
609,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5",5581,"","",0,16,"","",""
610,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe6",5582,"","",0,16,"","",""
611,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe7",5583,"","",0,16,"","",""
612,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM1",5584,"","",0,16,"","",""
613,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe8",5585,"","",0,16,"","",""
614,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe9",5586,"","",0,16,"","",""
615,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe10",5587,"","",0,16,"","",""
616,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe11",5588,"","",0,16,"","",""
617,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe12",5589,"","",0,16,"","",""
618,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe13",5590,"","",0,16,"","",""
619,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM2",5591,"","",0,16,"","",""
620,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe14",5592,"","",0,16,"","",""
621,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe15",5593,"","",0,16,"","",""
622,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16",5594,"","",0,16,"","",""
623,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17",5595,"","",0,16,"","",""
624,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18",5596,"","",0,16,"","",""
625,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19",5597,"","",0,16,"","",""
626,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3",5598,"","",0,16,"","",""
627,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1",5602,"","",0,18,"","",""
628,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2",5603,"","",0,18,"","",""
629,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3",5604,"","",0,18,"","",""
630,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4",5605,"","",0,18,"","",""
631,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5",5606,"","",0,18,"","",""
632,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6",5607,"","",0,18,"","",""
633,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7",5608,"","",0,18,"","",""
634,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1",5609,"","",0,18,"","",""
635,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8",5610,"","",0,18,"","",""
636,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9",5611,"","",0,18,"","",""
637,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10",5612,"","",0,18,"","",""
638,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11",5613,"","",0,18,"","",""
639,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12",5614,"","",0,18,"","",""
640,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13",5615,"","",0,18,"","",""
641,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2",5616,"","",0,18,"","",""
642,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14",5617,"","",0,18,"","",""
643,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15",5618,"","",0,18,"","",""
644,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16",5619,"","",0,18,"","",""
645,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17",5620,"","",0,18,"","",""
646,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18",5621,"","",0,18,"","",""
647,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19",5622,"","",0,18,"","",""
648,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3",5623,"","",0,18,"","",""
649,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1",5627,"","",0,14,"","",""
650,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2",5628,"","",0,14,"","",""
651,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3",5629,"","",0,14,"","",""
652,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4",5630,"","",0,14,"","",""
653,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5",5631,"","",0,14,"","",""
654,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6",5632,"","",0,14,"","",""
655,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7",5633,"","",0,14,"","",""
656,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1",5634,"","",0,14,"","",""
657,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8",5635,"","",0,14,"","",""
658,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9",5636,"","",0,14,"","",""
659,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10",5637,"","",0,14,"","",""
660,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11",5638,"","",0,14,"","",""
661,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12",5639,"","",0,14,"","",""
662,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13",5640,"","",0,14,"","",""
663,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2",5641,"","",0,14,"","",""
664,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14",5642,"","",0,14,"","",""
665,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15",5643,"","",0,14,"","",""
666,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16",5644,"","",0,14,"","",""
667,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17",5645,"","",0,14,"","",""
668,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18",5646,"","",0,14,"","",""
669,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19",5647,"","",0,14,"","",""
670,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3",5648,"","",0,14,"","",""
671,"Metadata/Items/Quivers/QuiverNew1",6252,"","",0,11,"","",""
672,"Metadata/Items/Quivers/QuiverNew2",6253,"","",0,11,"","",""
673,"Metadata/Items/Quivers/QuiverNew3",6254,"","",0,11,"","",""
674,"Metadata/Items/Quivers/QuiverNew4",6255,"","",0,11,"","",""
675,"Metadata/Items/Quivers/QuiverNew5",6256,"","",0,11,"","",""
676,"Metadata/Items/Quivers/QuiverNew6",6257,"","",0,11,"","",""
677,"Metadata/Items/Quivers/QuiverNew7",6258,"","",0,11,"","",""
678,"Metadata/Items/Quivers/QuiverNew8",6259,"","",0,11,"","",""
679,"Metadata/Items/Quivers/QuiverNew9",6260,"","",0,11,"","",""
680,"Metadata/Items/Quivers/QuiverNew10",6261,"","",0,11,"","",""
681,"Metadata/Items/Quivers/QuiverNew11",6262,"","",0,11,"","",""
682,"Metadata/Items/Quivers/QuiverNew12",6263,"","",0,11,"","",""
683,"Metadata/Items/Quivers/QuiverNew13",6264,"","",0,11,"","",""
684,"Metadata/Items/Belts/Belt1",5750,"","",0,5,"",20086,1
685,"Metadata/Items/Belts/Belt2",5751,"","",0,5,"",20086,1
686,"Metadata/Items/Belts/Belt3",5752,"","",0,5,"",20086,1
687,"Metadata/Items/Belts/Belt4",5753,"","",0,5,"",20086,1
688,"Metadata/Items/Belts/Belt5",5754,"","",0,5,"",20086,1
689,"Metadata/Items/Belts/Belt6",5755,"","",0,5,"",20086,1
690,"Metadata/Items/Amulets/Amulet1",5695,"","",0,6,"",20085,1
691,"Metadata/Items/Amulets/Amulet2",5696,"","",0,6,"",20085,1
692,"Metadata/Items/Amulets/Amulet3",5697,"","",0,6,"",20085,1
693,"Metadata/Items/Amulets/Amulet4",5698,"","",0,6,"",20085,1
694,"Metadata/Items/Amulets/Amulet5",5699,"","",0,6,"",20085,1
695,"Metadata/Items/Amulets/Amulet6",5700,"","",0,6,"",20085,1
696,"Metadata/Items/Amulets/Amulet7",5701,"","",0,6,"",20085,1
697,"Metadata/Items/Amulets/Amulet8",5702,"","",0,6,"",20085,1
698,"Metadata/Items/Amulets/Amulet9",5703,"","",0,6,"",20085,1
699,"Metadata/Items/Amulets/Amulet10",5704,"","",0,6,"",20085,1
700,"Metadata/Items/Rings/Ring1",5654,"","",0,7,"",20084,1
701,"Metadata/Items/Rings/Ring2",5655,"","",0,7,"",20084,1
702,"Metadata/Items/Rings/Ring3",5656,"","",0,7,"",20084,1
703,"Metadata/Items/Rings/Ring4",5657,"","",0,7,"",20084,1
704,"Metadata/Items/Rings/Ring5",5658,"","",0,7,"",20084,1
705,"Metadata/Items/Rings/Ring6",5659,"","",0,7,"",20084,1
706,"Metadata/Items/Rings/Ring7",5660,"","",0,7,"",20084,1
707,"Metadata/Items/Rings/Ring9",5662,"","",0,7,"",20084,1
708,"Metadata/Items/Rings/Ring10",5663,"","",0,7,"",20084,1
709,"Metadata/Items/Rings/Ring11",5664,"","",0,7,"",20084,1
710,"Metadata/Items/Rings/Ring12",5665,"","",0,7,"",20084,1
711,"Metadata/Items/Rings/Ring13",5666,"","",0,7,"",20084,1
712,"Metadata/Items/Rings/Ring14",5667,"","",0,7,"",20084,1
713,"Metadata/Items/Rings/Ring15",5668,"","",0,7,"",20084,1
714,"Metadata/Items/Rings/Ring16",5669,"","",0,7,"",20084,1
715,"Metadata/Items/Rings/RingAtlas3",5686,"",1,0,7,"","",1
716,"Metadata/Items/Rings/RingAtlas1",5684,"",1,0,7,"","",1
717,"Metadata/Items/Rings/RingAtlas2",5685,"",1,0,7,"","",1
718,"Metadata/Items/Rings/RingAtlas5",5688,"",1,0,7,"","",1
719,"Metadata/Items/Rings/RingAtlas4",5687,"",1,0,7,"","",1
720,"Metadata/Items/Rings/BreachRing",5690,"",1,0,7,"","",1
721,"Metadata/Items/Belts/BeltAbyss",5762,"",1,0,5,"","",1
722,"Talisman","","",1,0,28,"Talisman","",1
723,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual1",5906,"",1,0,0,"",20273,1
724,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual2",5907,"",1,0,0,"",20273,1
725,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual3",5908,"",1,0,0,"",20273,1
726,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual1",5919,"",1,0,0,"",20273,1
727,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual2",5920,"",1,0,0,"",20273,1
728,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual3",5921,"",1,0,0,"",20273,1
729,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual1",5933,"",1,0,0,"",20273,1
730,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual2",5934,"",1,0,0,"",20273,1
731,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual3",5935,"",1,0,0,"",20273,1
732,"Metadata/Items/Armours/Boots/BootsStrRitual1",6057,"",1,0,3,"",20273,1
733,"Metadata/Items/Armours/Boots/BootsStrRitual2",6058,"",1,0,3,"",20273,1
734,"Metadata/Items/Armours/Boots/BootsStrRitual3",6059,"",1,0,3,"",20273,1
735,"Metadata/Items/Armours/Boots/BootsDexRitual1",6070,"",1,0,3,"",20273,1
736,"Metadata/Items/Armours/Boots/BootsDexRitual2",6071,"",1,0,3,"",20273,1
737,"Metadata/Items/Armours/Boots/BootsDexRitual3",6072,"",1,0,3,"",20273,1
738,"Metadata/Items/Armours/Boots/BootsIntRitual1",6082,"",1,0,3,"",20273,1
739,"Metadata/Items/Armours/Boots/BootsIntRitual2",6083,"",1,0,3,"",20273,1
740,"Metadata/Items/Armours/Boots/BootsIntRitual3",6084,"",1,0,3,"",20273,1
741,"Metadata/Items/Armours/Gloves/GlovesStrRitual1",6128,"",1,0,2,"",20273,1
742,"Metadata/Items/Armours/Gloves/GlovesStrRitual2",6129,"",1,0,2,"",20273,1
743,"Metadata/Items/Armours/Gloves/GlovesStrRitual3",6130,"",1,0,2,"",20273,1
744,"Metadata/Items/Armours/Gloves/GlovesDexRitual1",6140,"",1,0,2,"",20273,1
745,"Metadata/Items/Armours/Gloves/GlovesDexRitual2",6141,"",1,0,2,"",20273,1
746,"Metadata/Items/Armours/Gloves/GlovesDexRitual3",6142,"",1,0,2,"",20273,1
747,"Metadata/Items/Armours/Gloves/GlovesIntRitual1",6152,"",1,0,2,"",20273,1
748,"Metadata/Items/Armours/Gloves/GlovesIntRitual2",6153,"",1,0,2,"",20273,1
749,"Metadata/Items/Armours/Gloves/GlovesIntRitual3",6154,"",1,0,2,"",20273,1
750,"Metadata/Items/Armours/Helmets/HelmetExpedition1",5939,"",1,0,0,"",20274,1
751,"Metadata/Items/Armours/Helmets/HelmetExpedition2",5940,"",1,0,0,"",20274,1
752,"Metadata/Items/Armours/Helmets/HelmetExpedition3",5941,"",1,0,0,"",20274,1
753,"Metadata/Items/Armours/Boots/BootsExpedition1",6116,"",1,0,3,"",20274,1
754,"Metadata/Items/Armours/Boots/BootsExpedition2",6117,"",1,0,3,"",20274,1
755,"Metadata/Items/Armours/Boots/BootsExpedition3",6118,"",1,0,3,"",20274,1
756,"Metadata/Items/Armours/Gloves/GlovesExpedition1",6184,"",1,0,2,"",20274,1
757,"Metadata/Items/Armours/Gloves/GlovesExpedition2",6185,"",1,0,2,"",20274,1
758,"Metadata/Items/Armours/Gloves/GlovesExpedition3",6186,"",1,0,2,"",20274,1
759,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE1",5517,"",1,0,13,"",20275,1
760,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE2",5316,"",1,0,22,"",20275,1
761,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE2",5348,"",1,0,8,"",20275,1
762,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE2",5351,"",1,0,9,"",20275,1
763,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE2",5379,"",1,0,21,"",20275,1
764,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE2",5407,"",1,0,15,"",20275,1
765,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE2",5437,"",1,0,17,"",20275,1
766,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE2",5490,"",1,0,12,"",20275,1
767,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE2",5518,"",1,0,13,"",20275,1
768,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE2",5546,"",1,0,10,"",20275,1
769,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE2",5572,"",1,0,19,"",20275,1
770,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE2",5575,"",1,0,20,"",20275,1
771,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2",5600,"",1,0,16,"",20275,1
772,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2",5625,"",1,0,18,"",20275,1
773,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2",5650,"",1,0,14,"",20275,1
774,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE3",5317,"",1,0,22,"",20275,1
775,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE3",5349,"",1,0,8,"",20275,1
776,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE3",5352,"",1,0,9,"",20275,1
777,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE3",5380,"",1,0,21,"",20275,1
778,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE3",5408,"",1,0,15,"",20275,1
779,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE3",5438,"",1,0,17,"",20275,1
780,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE3",5491,"",1,0,12,"",20275,1
781,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE3",5519,"",1,0,13,"",20275,1
782,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE3",5547,"",1,0,10,"",20275,1
783,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE3",5573,"",1,0,19,"",20275,1
784,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE3",5576,"",1,0,20,"",20275,1
785,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3",5601,"",1,0,16,"",20275,1
786,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3",5626,"",1,0,18,"",20275,1
787,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3",5651,"",1,0,14,"",20275,1
788,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt2",6047,"",1,0,1,"","",1
789,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt1",6045,"",1,0,1,"","",1
