"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
553,"VoidManipulationSupport","",5143,"","","","Supports any skill that deals damage.","","[3,10,16]",13829,3
554,"ControlledDestructionSupport","",5144,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,11,16]",13857,3
555,"RapidDecaySupport","",5145,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[10,16,15]",13830,3
556,"ClusterTrapSupport","",5154,"","","","Supports traps skills, making them throw extra traps randomly around the targeted location.","","[20,10,16]",13831,3
557,"MeleeTotem","",5155,"","","","","","[9,25,13,19,7,36]","",3
558,"MeleeTotemAltX","[DNT] MeleeTotemAltX",5156,"","","","","","[9,25,13,19,7,36]","",1
559,"MeleeTotemAltY","[DNT] MeleeTotemAltY",5157,"","","","","","[9,25,13,19,7,36]","",2
560,"SlashTotem","",5497,"","","","","","[9,25,13,19,14,7]","",3
561,"AncestralWarchief","",5498,"","","","","","[9,25,13,19,14,40,7]","",3
562,"AncestralWarchiefAltX","[DNT] AncestralWarchiefAltX",5499,"","","","","","[9,25,13,19,14,40,7]","",1
563,"AncestralWarchiefAltY","[DNT] AncestralWarchiefAltY",5500,"","","","","","[9,25,13,19,14,40,7]","",2
564,"Sunder","",10275,"","","","","","[9,25,13,14,40,7]","",3
565,"SunderAltX","Sunder of Earthbreaking",10276,"","","","","","[9,25,13,14,40,7]","",1
566,"SunderAltY","[DNT] SunderAltY",10277,"","","","","","[9,25,13,14,40,7]","",2
567,"FrostBolt","",5364,"","","","","","[11,25,4,5,1]","",3
568,"FrostBoltAltX","[DNT] FrostBoltAltX",5365,"","","","","","[11,25,4,5,1]","",1
569,"FrostBoltAltY","[DNT] FrostBoltAltY",5366,"","","","","","[11,25,4,5,1]","",2
570,"FrostBoltNova","",5391,"","","","","","[11,25,4,14,1,15,38]","",3
571,"FrostBoltNovaAltX","Vortex of Projection",5392,"","","","","","[11,25,4,14,1,15,38]","",1
572,"FrostBoltNovaAltY","[DNT] FrostBoltNovaAltY",5393,"","","","","","[11,25,4,14,1,15,38]","",2
573,"ElementalFocusSupport","",5421,"","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.","","[11,16]",13832,3
574,"MinefieldSupport","",5422,"","","","Supports skills which throw mines.","","[11,16,21]",13833,3
575,"TrapCooldownSupport","",5436,"","","","Supports skills which throw traps.","","[20,10,16]",13834,3
576,"DoomArrow","",5461,"","","","","","[10,25,13,14,6]","",3
577,"ElementalProjectiles","",5512,"","","","","","[11,25,4,14]","",3
578,"DarkPact","",5515,"","","","","","[8,11,25,4,14,18,3,38]","",3
579,"DarkPactAltX","[DNT] DarkPactAltX",5516,"","","","","","[8,11,25,4,14,18,3,38]","",1
580,"DarkPactAltY","[DNT] DarkPactAltY",5517,"","","","","","[8,11,25,4,14,18,3,38]","",2
581,"FireBeam","",5614,"","","","","","[11,25,4,0,15,30]","",3
582,"FireBeamAltX","Scorching Ray of Immolation",5615,"","","","","","[11,25,4,0,15,30]","",1
583,"FireBeamAltY","[DNT] FireBeamAltY",5616,"","","","","","[11,25,4,0,15,30]","",2
584,"CastWhileChannellingSupport","",5996,"",5998,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[11,16,30,4,26]",13835,3
585,"VaalSoulHarvestingSupport","",6119,"","","","","",[16],"",3
586,"SummonSkeletonsChannelled","",6123,"","","","","","[11,25,4,8,15,30]","",3
587,"IgniteProliferationSupport","",6414,"","","","Supports any skill that hits enemies.","","[0,11,16,14]",13836,3
588,"ChanceToBleedSupport","",6415,"","","","Supports attack skills. Cannot support skills that create minions.","","[13,33,9,16]",13837,3
589,"LesserPoisonSupport","",6417,"","","","Supports any skill that hits enemies.","","[3,10,16]",13767,3
590,"DeadlyAilmentsSupport","",6418,"","","","Supports any skill that hits enemies.","","[10,16]",13838,3
591,"TemporaryForTutorialSupport","",7130,"","","","","","[9,16]","",3
592,"DecaySupport","",7175,"","","","Supports any skill that hits enemies.","","[3,11,16]",13839,3
593,"EfficacySupport","",7176,"","","","Supports any skill that deals damage or has a duration.","","[11,16,15]",13840,3
594,"VileToxinsSupport","",7177,"","","","Supports any skill that hits enemies.","","[10,16]",13778,3
595,"MaimSupport","",7178,"","","","Supports attack skills, or other skills that can maim enemies.","","[13,33,9,16]",13841,3
596,"ImmolateSupport","",7180,"","","","Supports any skill that hits enemies.","","[0,11,16]",13842,3
597,"UnboundAilmentsSupport","",7181,"","","","Supports any skill that hits enemies or inflicts ailments","","[11,16]",13843,3
598,"BrutalitySupport","",7182,"","","","Supports any skill that deals damage.","","[33,9,16]",13844,3
599,"RuthlessSupport","",7702,"","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.","","[40,9,16,7,13,36]",13845,3
600,"OnslaughtSupport","",7703,"","","","Supports attack skills that aren't triggered.","","[13,10,16,15]",13846,3
601,"ArcaneSurgeSupport","",7704,"","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.","","[46,11,16,4,15]",13847,3
602,"InfernalSweep","",8027,"","","","","","[9,25,13,14,0,7]","",3
603,"CorpseEruption","",8029,"","","","","","[10,25,4,14,0,15,5,44]","",3
604,"CorpseEruptionAltX","Cremation of Exhuming",8030,"","","","","","[10,25,4,14,0,15,5,44]","",1
605,"CorpseEruptionAltY","Cremation of the Volcano",8031,"","","","","","[10,25,4,14,0,15,5,44]","",2
606,"CorpseWarp","",8088,"","","","","","[11,25,22,4,14,0,35]","",3
607,"CorpseWarpAltX","Bodyswap of Sacrifice",8089,"","","","","","[11,25,22,4,14,0,35,8]","",1
608,"CorpseWarpAltY","[DNT] CorpseWarpAltY",8090,"","","","","","[11,25,22,4,14,0,35]","",2
609,"SpectralSpinningWeapon","",8126,"","","","","","[10,25,4,5,30,14]","",3
610,"TectonicSlam","",8185,"","","","","","[0,9,25,13,14,40,7]","",3
611,"TectonicSlamAltX","Tectonic Slam of Cataclysm",8186,"","","","","","[0,9,25,13,14,40,7]","",1
612,"TectonicSlamAltY","[DNT] TectonicSlamAltY",8187,"","","","","","[0,9,25,13,14,40,7]","",2
613,"StormBarrierSupport","",8243,"","","","Supports any channelling skill, protecting you from damage while you channel it. Cannot support skills used by totems. Cannot modify the skills of minions.","","[11,16,30,15]",13863,3
614,"ParallelProjectilesSupport","",8244,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",13864,3
615,"SpellCascadeSupport","",8246,"","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[14,4,11,16]",13866,3
616,"SpiritStrikeSupport","",8248,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[9,16,7,13,36]",13867,3
617,"SummonGhostOnKillSupport","",8250,"","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.","","[11,16,8]",13868,3
618,"MirageArcherSupport","",8281,"","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.","","[6,13,10,16,15]",13869,3
619,"NewVulnerability","",1128,"","","","","","[9,25,4,14,15,17,33,42]","",3
620,"CaptureMonster","",8633,"","","","","","[29,25]","",3
621,"ShrapnelTrap","",8645,"","","","","","[20,10,25,4,14,0,33]","",3
622,"ShrapnelTrapAltX","Explosive Trap of Shrapnel",8646,"","","","","","[20,10,25,4,14,0,33]","",1
623,"ShrapnelTrapAltY","Explosive Trap of Magnitude",8647,"","","","","","[20,10,25,4,14,33]","",2
624,"IceSiphonTrap","",8658,"","","","","","[20,11,25,4,15,14,1]","",3
625,"IceSiphonTrapAltX","[DNT] IceSiphonTrapAltX",8659,"","","","","","[20,11,25,4,15,14,1]","",1
626,"IceSiphonTrapAltY","[DNT] IceSiphonTrapAltY",8660,"","","","","","[20,11,25,4,15,14,1]","",2
627,"FlamethrowerTrap","",8648,"","","","","","[20,10,25,4,15,14,0]","",3
628,"FlamethrowerTrapAltX","[DNT] FlamethrowerTrapAltX",8649,"","","","","","[20,10,25,4,15,14,0]","",1
629,"FlamethrowerTrapAltY","[DNT] FlamethrowerTrapAltY",8650,"","","","","","[20,10,25,4,15,14,0]","",2
630,"LightningTowerTrap","",8653,"","","","","","[20,47,11,25,4,15,14,2]","",3
631,"LightningTowerTrapAltX","Lightning Spire Trap of Zapping",8654,"","","","","","[20,11,25,4,15,14,2]","",1
632,"LightningTowerTrapAltY","Lightning Spire Trap of Overloading",8655,"","","","","","[20,11,25,4,15,14,2]","",2
633,"PhysCascadeTrap","",8662,"","","","","","[20,10,25,4,15,14,33]","",3
634,"PhysCascadeTrapAltX","Seismic Trap of Swells",8663,"","","","","","[20,10,25,4,14,33]","",1
635,"PhysCascadeTrapAltY","[DNT] PhysCascadeTrapAltY",8664,"","","","","","[20,10,25,4,15,14,33]","",2
636,"VaalFleshOffering","",8675,"",3092,"","","","[11,25,4,15,8,24]","",3
637,"VaalEarthquake","",8796,"",5074,"","","","[9,25,13,14,15,24,40,7]","",3
638,"VaalEarthquakeAltX","Vaal Earthquake",8796,"",5075,"","","","[9,25,13,14,15,24,40,7]","",1
639,"VaalEarthquakeAltY","Vaal Earthquake",8796,"",5076,"","","","[9,25,13,14,15,24,40,7]","",2
640,"VaalBlight","",8682,"",5423,"","","","[11,25,4,3,14,15,24,38,30]","",3
641,"VaalBlightAltX","Vaal Blight",8682,"",5424,"","","","[11,25,4,3,14,15,24,38,30]","",1
642,"VaalBlightAltY","Vaal Blight",8682,"",5425,"","","","[11,25,4,3,14,15,24,38,30]","",2
643,"FrenzyPowerOnTrapTriggerSupport","",8700,"","","","Supports skills which throw traps.","","[47,10,16,20]",13870,3
644,"ChargedMinesSupport","",9887,"","","","Supports skills which throw mines.","","[47,11,16,21]",13888,3
645,"VaalAncestralWarchief","",8756,"",5498,"","","","[9,25,13,19,14,24,7,40]","",3
646,"VaalAncestralWarchiefAltX","Vaal Ancestral Warchief",8756,"",5499,"","","","[9,25,13,19,14,24,7,40]","",1
647,"VaalAncestralWarchiefAltY","Vaal Ancestral Warchief",8756,"",5500,"","","","[9,25,13,19,14,24,7,40]","",2
648,"ConsecratedPath","",8797,"","","","","","[0,9,25,13,14,22,15,40,7]","",3
649,"ConsecratedPathAltX","Consecrated Path of Endurance",8798,"","","","","","[0,9,25,13,14,22,15,40,7]","",1
650,"ConsecratedPathAltY","[DNT] ConsecratedPathAltY",8799,"","","","","","[0,9,25,13,14,22,15,40,7]","",2
651,"Smite","",8802,"","","","","","[2,9,25,13,14,15,7,36,12]","",3
652,"SmiteAltX","Smite of Divine Judgement",8803,"","","","","","[2,9,25,13,14,7,36]","",1
653,"SmiteAltY","[DNT] SmiteAltY",8804,"","","","","","[2,9,25,13,14,15,7,36,12]","",2
654,"ScourgeArrow","",8932,"","","","","","[10,25,13,5,30,3,6]","",3
655,"ScourgeArrowAltX","Scourge Arrow of Menace",8933,"","","","","","[10,25,13,5,3,6]","",1
656,"ScourgeArrowAltY","[DNT] ScourgeArrowAltY",8934,"","","","","","[10,25,13,5,30,3,6]","",2
657,"ToxicRain","",8941,"","","","","","[10,25,13,14,3,15,5,6]","",3
658,"ToxicRainAltX","Toxic Rain of Sporeburst",8942,"","","","","","[10,25,13,14,3,15,5,6]","",1
659,"ToxicRainAltY","Toxic Rain of Withering",8943,"","","","","","[10,25,13,14,3,15,5,6]","",2
660,"SummonRelic","",8950,"","","","","","[11,25,8,4]","",3
661,"SummonRelicAltX","[DNT] SummonRelicAltX",8951,"","","","","","[11,25,8,4]","",1
662,"SummonRelicAltY","[DNT] SummonRelicAltY",8952,"","","","","","[11,25,8,4]","",2
663,"ChaosAttacksSupport","",9069,"","","","Supports attack skills.","","[3,33,13,10,16,15]",13871,3
664,"BonechillSupport","",9099,"","","","Supports any skill that can chill enemies or create chilling areas.","","[1,11,16]",13872,3
665,"WinterOrb","",9128,"","","","","","[1,11,25,4,30,14,15,5,44]","",3
666,"WinterOrbAltX","[DNT] WinterOrbAltX",9129,"","","","","","[1,11,25,4,30,14,15,5,44]","",1
667,"WinterOrbAltY","[DNT] WinterOrbAltY",9130,"","","","","","[1,11,25,4,30,14,15,5,44]","",2
668,"RendingSteel","",9140,"","","","","","[9,25,13,14,33,7]","",3
669,"LancingSteel","",9141,"","","","","","[10,25,13,5,33]","",3
670,"LancingSteelAltX","Lancing Steel of Spraying",9142,"","","","","","[10,25,13,5,33]","",1
671,"LancingSteelAltY","[DNT] LancingSteelAltY",9143,"","","","","","[10,25,13,5,33]","",2
672,"StormBrand","",9144,"","","","","","[2,11,25,4,14,18,15,32]","",3
673,"StormBrandAltX","Storm Brand of Indecision",9145,"","","","","","[2,11,25,4,14,18,15,32]","",1
674,"StormBrandAltY","[DNT] StormBrandAltY",9146,"","","","","","[2,11,25,4,14,18,15,32]","",2
675,"WarBanner","",9150,"","","","","","[9,25,14,4,15,12,33,39]","",3
676,"DreadBanner","",9151,"","","","","","[9,25,14,4,15,12,33,39]","",3
677,"ShatteringSteel","",9162,"","","","","","[10,25,13,5,14,33]","",3
678,"ShatteringSteelAltX","Shattering Steel of Ammunition",9163,"","","","","","[10,25,13,5,14,33,15]","",1
679,"ShatteringSteelAltY","[DNT] ShatteringSteelAltY",9164,"","","","","","[10,25,13,5,14,33]","",2
680,"MultiTotemSupport","",9166,"","","","Supports skills which summon totems.","","[19,9,16]",13873,3
681,"ArmageddonBrand","",9193,"","","","","","[11,25,4,14,0,15,32]","",3
682,"ArmageddonBrandAltX","Armageddon Brand of Volatility",9194,"","","","","","[11,25,4,14,0,15,32]","",1
683,"ArmageddonBrandAltY","Armageddon Brand of Recall",9195,"","","","","","[11,25,4,14,0,15,32]","",2
684,"RecallBrands","",9197,"","","","","","[32,11,25,4]","",3
685,"Sanctify","",9473,"","","","","","[0,11,25,4,14,15,33]","",3
686,"SanctifyAltX","Purifying Flame of Revelations",9474,"","","","","","[0,11,25,4,14,15,33]","",1
687,"SanctifyAltY","[DNT] SanctifyAltY",9475,"","","","","","[0,11,25,4,14,15,33]","",2
688,"Soulrend","",9481,"","","","","","[3,11,25,4,14,15,5]","",3
689,"SoulrendAltX","Soulrend of Reaping",9482,"","","","","","[3,11,25,4,5]","",1
690,"SoulrendAltY","Soulrend of the Spiral",9483,"","","","","","[3,11,25,4,14,15,5]","",2
691,"DarkRitual","",9532,"",9535,"","","","[3,26,11,25,4,14,15,42]","",3
692,"DarkRitualAltX","Bane of Condemnation",9533,"",9536,"","","","[3,26,11,25,4,14,15,42]","",1
693,"DarkRitualAltY","[DNT] DarkRitualAltY",9534,"",9535,"","","","[3,26,11,25,4,14,15,42]","",2
694,"EnergyShieldLeechSupport","",9542,"","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.","","[11,16]",13874,3
695,"Purge","",9537,"","","","","","[0,2,11,25,4,14,15,33]","",3
696,"PurgeAltX","[DNT] PurgeAltX",9538,"","","","","","[0,2,11,25,4,14,15,33]","",1
697,"PurgeAltY","[DNT] PurgeAltY",9539,"","","","","","[0,2,11,25,4,14,15,33]","",2
698,"SpellDamageAura","",9543,"","","","","","[12,47,11,25,4,14]","",3
699,"DivineTempest","",9548,"","","","","","[2,11,25,4,14,30,33]","",3
700,"DivineTempestAltX","Divine Ire of Holy Lightning",9549,"","","","","","[2,11,25,4,14,30,33]","",1
701,"DivineTempestAltY","Divine Ire of Disintegration",9550,"","","","","","[2,11,25,4,14,30,33]","",2
702,"DamageOverTimeAura","",9552,"","","","","","[12,11,25,4,14]","",3
703,"HandcastRapidFireSupport","",9554,"","","","","","[11,16]","",3
704,"HandcastSpellBoostSupport","",9635,"","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.","","[14,4,11,16]",13875,3
705,"HandcastAnticipationSupport","",9636,"","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[4,11,16]",13876,3
706,"Steelskin","",9659,"","","","","","[9,25,4,15,34]","",3
707,"BoneArmour","",9841,"","","","","","[11,25,4,15,34,8]","",3
708,"Dash","",9662,9663,"","","","","[10,25,4,22,35,37]","",3
709,"QuickBlock","",9668,"","","","","","[9,25,13,15,14,7,6]","",3
710,"Replicate","",9669,"",9670,"","","","[26,10,25,8,4,15]","",3
711,"Bladestorm","",9671,"","","","","","[9,25,13,14,15,7]","",3
712,"BladestormAltX","Bladestorm of Uncertainty",9672,"","","","","","[9,25,13,14,15,7]","",1
713,"BladestormAltY","[DNT] BladestormAltY",9673,"","","","","","[9,25,13,14,15,7]","",2
714,"BloodAndSand","",9675,"","","","","","[29,9,25,4,41]","",3
715,"Berserk","",9677,"","","","","","[9,25,4]","",3
716,"Perforate","",9678,"","","","","","[33,9,25,13,14,40,7]","",3
717,"PerforateAltX","Perforate of Duality",9679,"","","","","","[33,9,25,13,14,40,7]","",1
718,"PerforateAltY","Perforate of Bloodshed",9680,"","","","","","[33,9,25,13,14,40,7]","",2
719,"ChainHook","",9682,"","","","","","[9,25,13,14,22,7]","",3
720,"ChainHookAltX","[DNT] Chain Hook of Pulling",9683,"","","","","","[9,25,13,14,7]","",1
721,"ChainHookAltY","[DNT] ChainHookAltY",9684,"","","","","","[9,25,13,14,22,7]","",2
722,"Blitz","",9687,"","","","","","[9,25,13,7,36,33]","",3
723,"CloseCombatSupport","",9689,"","","","Supports melee attack skills. Cannot support skills which create minions.","","[10,16,7,13,15]",13880,3
724,"ShockwaveSupport","",9690,"",9691,"","Supports melee attack skills. Cannot support triggered attacks, attacks used by things other than you, or skills which create minions.","","[9,16,7,13,25,14]",13881,3
725,"Frostblink","",9694,9697,"","","","","[11,25,4,22,15,1,35,37,14]","",3
726,"FrostblinkAltX","Frostblink of Wintry Blast",9695,"","","","","","[11,25,4,22,1,35,14]","",1
727,"FrostblinkAltY","[DNT] FrostblinkAltY",9696,9697,"","","","","[11,25,4,22,15,1,35,37,14]","",2
728,"Precision","",9639,"","","","","","[12,47,10,25,4,14]","",3
729,"FleshAndStone","",9719,"","","","","","[9,25,4,12,14,41]","",3
730,"ImpaleSupport","",9720,"","","","Supports attack skills.","","[13,33,10,16]",13877,3
731,"SliceAndDice","",9721,"","","","","","[9,25,13,7,36,33]","",3
732,"Pride","",9722,"","","","","","[9,25,4,14,12,33]","",3
733,"PulveriseSupport","",9752,"","","","Supports melee attack skills.","","[14,9,16,7,13]",13878,3
734,"RageSupport","",9787,"","","","Supports melee attack skills. Minions cannot gain rage.","","[9,16,7,13]",13879,3
735,"CobraLash","",9828,"","","","","","[10,25,13,5,3]","",3
736,"CobraLashAltX","[DNT] CobraLashAltX",9829,"","","","","","[10,25,13,5,3]","",1
737,"CobraLashAltY","[DNT] CobraLashAltY",9830,"","","","","","[10,25,13,5,3]","",2
738,"SummonCarrionGolem","",9832,"","","","","","[11,25,33,8,4,28]","",3
739,"SummonCarrionGolemAltX","Summon Carrion Golem of Hordes",9833,"","","","","","[11,25,33,8,4,28]","",1
740,"SummonCarrionGolemAltY","Summon Carrion Golem of Scavenging",9834,"","","","","","[11,25,33,8,4,28]","",2
741,"WitheringStep","",9839,"","","","","","[10,25,35,14,3,22,37,4,15]","",3
742,"PlagueBearer","",9840,"","","","","","[10,25,4,3,14]","",3
743,"FeedingFrenzySupport","",9842,"","","","Supports skills which create Minions.","","[11,16,8,15]",13882,3
744,"DeathmarkSupport","",9843,"",9844,"","Supports skills which create Minions.","","[11,16,8,25,4,15]",13884,3
745,"SerpentStrike","",9845,"","","","","","[10,25,13,7,36,22]","",3
746,"NightbladeSupport","",9847,"","","","Supports attack skills. Cannot support skills which create minions.","","[13,47,10,16]",13885,3
747,"MeatShieldSupport","",9848,"","","","Supports skills which create Minions.","","[11,16,8]",13883,3
748,"CoilingAssault","",9849,"","","","","","[10,25,13,22,5]","",3
749,"StormblastMine","",9853,"","","","","","[21,11,25,4,14,2,12,38]","",3
750,"StormblastMineAltX","[DNT] StormblastMineAltX",9854,"","","","","","[21,11,25,4,14,2,12,38]","",1
751,"StormblastMineAltY","[DNT] StormblastMineAltY",9855,"","","","","","[21,11,25,4,14,2,12,38]","",2
752,"SummonSkitterbots","",9859,"","","","","","[20,21,11,25,4,8,1,2,14,12]","",3
753,"HighImpactMineSupportSupport","",9876,"","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.","","[21,11,16,14,12]",13774,3
754,"InfernalLegionSupport","",9877,"","","","Supports skills which create Minions.","","[0,14,11,16,8]",13886,3
755,"PestilentStrike","",9879,"","","","","","[10,25,13,7,36,14,15,3]","",3
756,"PestilentStrikeAltX","[DNT] PestilentStrikeAltX",9880,"","","","","","[10,25,13,7,36,14,15,3]","",1
757,"PestilentStrikeAltY","[DNT] PestilentStrikeAltY",9881,"","","","","","[10,25,13,7,36,14,15,3]","",2
758,"VenomGyre","",9882,"","","","","","[10,25,13,5,3,15]","",3
759,"VenomGyreAltX","[DNT] VenomGyreAltX",9883,"","","","","","[10,25,13,5,3,15]","",1
760,"VenomGyreAltY","[DNT] VenomGyreAltY",9884,"","","","","","[10,25,13,5,3,15]","",2
761,"SwiftAssemblySupport","",9888,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",13887,3
762,"ShrapnelBallista","",9897,"","","","","","[10,25,13,5,19,33,6]","",3
763,"ShrapnelBallistaAltX","Shrapnel Ballista of Steel",9898,"","","","","","[10,25,13,5,19,33,6]","",1
764,"ShrapnelBallistaAltY","[DNT] ShrapnelBallistaAltY",9899,"","","","","","[10,25,13,5,19,33,6]","",2
765,"ArrowNovaSupport","",9900,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",13849,3
766,"BarrageSupport","",9902,"","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.","","[6,13,10,16,5]",13848,3
767,"EnsnaringArrow","",9903,"","","","","","[10,25,13,5,14,6]","",3
768,"EnsnaringArrowAltX","[DNT] EnsnaringArrowAltX",9904,"","","","","","[10,25,13,5,14,6]","",1
769,"EnsnaringArrowAltY","[DNT] EnsnaringArrowAltY",9905,"","","","","","[10,25,13,5,14,6]","",2
770,"ArtilleryBallista","",9912,"","","","","","[10,25,13,19,14,0,5,6]","",3
771,"ArtilleryBallistaAltX","[DNT] Artillery Ballista of Cross Strafe",9913,"","","","","","[10,25,13,19,14,0,5,6]","",1
772,"ArtilleryBallistaAltY","[DNT] Artillery Ballista of Focus Fire",9914,"","","","","","[10,25,13,19,14,0,5,6]","",2
773,"GreaterVolleySupport","",9148,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]",13865,3
774,"AddedFireDamagePlusSupport","",9916,"","","","Supports any skill that hits enemies.","","[0,33,51,9,16]",13889,3
775,"AncestralCallPlusSupport","",9917,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[51,9,16,7,13,36]",13890,3
776,"BrutalityPlusSupport","",9918,"","","","Supports any skill that deals damage.","","[33,51,9,16]",13891,3
777,"BurningDamagePlusSupport","",9919,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,51,9,16]",13892,3
778,"WeaponElementalDamagePlusSupport","",9920,"","","","Supports attack skills.","","[13,51,9,16]",13893,3
779,"FirePenetrationPlusSupport","",9921,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,51,9,16]",13894,3
780,"GenerosityPlusSupport","",9922,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[51,9,16,12]",13895,3
781,"MeleePhysicalDamagePlusSupport","",9923,"","","","Supports melee attack skills.","","[7,33,51,9,16,13]",13896,3
782,"MeleeSplashPlusSupport","",9924,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[51,9,16,7,13,36,14]",13897,3
783,"MultistrikePlusSupport","",9925,"","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.","","[13,7,51,9,16]",13898,3
784,"AddedColdDamagePlusSupport","",9926,"","","","Supports any skill that hits enemies.","","[1,51,10,16]",13899,3
785,"ArrowNovaPlusSupport","",9927,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,51,10,16,5]",13900,3
786,"CastOnCritPlusSupport","",9928,"",9929,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,51,10,16,4,26]",13901,3
787,"ChainPlusSupport","",9930,"","","","Supports projectile skills, and any other skills that chain.","","[51,10,16,18,5]",13902,3
788,"ColdPenetrationPlusSupport","",9931,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,51,10,16]",13903,3
789,"DeadlyAilmentsPlusSupport","",9932,"","","","Supports any skill that hits enemies.","","[51,10,16]",13904,3
790,"ForkPlusSupport","",9933,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.","","[51,10,16,5]",13905,3
791,"GreaterMultipleProjectilesPlusSupport","",9934,"","","","Supports projectile skills.","","[51,10,16,5]",13906,3
792,"SwiftAfflictionPlusSupport","",9935,"","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.","","[51,10,16,15]",13907,3
793,"VoidManipulationPlusSupport","",9936,"","","","Supports any skill that deals damage.","","[3,51,10,16]",13908,3
794,"ViciousProjectilesPlusSupport","",9937,"","","","Supports projectile attack skills.","","[5,13,33,3,51,10,16]",13909,3
795,"AddedChaosDamagePlusSupport","",9938,"","","","Supports any skill that hits enemies.","","[3,51,11,16]",13910,3
796,"AddedLightningDamagePlusSupport","",9939,"","","","Supports any skill that hits enemies.","","[2,51,11,16]",13911,3
797,"BlasphemyPlusSupport","",9940,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[51,11,16,42,12]",13912,3
798,"CastWhileChannellingPlusSupport","",9941,"",9942,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[51,11,16,30,4,26]",13913,3
799,"ControlledDestructionPlusSupport","",9943,"","","","Supports attack skills, or spell skills that deal damage.","","[4,47,51,11,16]",13914,3
