"rownum","Id","BuffDefinitionsKey","Buff_StatValues","AuraRadius","[i32]","[i32]","BuffVisualsKey","f32","bool","StatsKey","i32","i32","bool","rid"
520,"AncestralTailwind",1066,[-8],60,"[1,2]",[],"",0,1,[],1,0,"",""
521,"AncestralEnemiesCantRegenerateLife",2231,[],60,[3],[],"",0,1,[],1,0,"",""
522,"AncestralHinder",1486,[1],35,[3],[],1985,0,1,[],1,0,"",""
523,"AncestralFlaskGain",2232,[6],60,"[2,5]",[],"",0,1,[],1,0,"",""
524,"AncestralFireExposure",2234,[-10],22,[3],[],"",0,1,[],1,0,"",""
525,"AncestralLightningRetaliation",2240,[],0,[],[],"",0,1,[],1,0,"",""
526,"AncestralOmenSoulEater",267,"[1,5,5,5,1]",70,[3],[],"",300,"",[],1,0,"",""
527,"AncestralOmenAvoidDamage",2235,[75],0,[],[],"",4,"",[],1,0,"",""
528,"UniqueEnemyPhysicalDamageConvertedToFire",2245,[25],60,[3],[],"",0,1,[],1,0,"",""
529,"AncestralOmenRecoupLife",2246,[100],0,[],[],"",4,"",[],1,0,"",""
530,"AncestralOmenShadeForm",990,"[1,100]",0,[],[],"",3,"",[],1,0,"",""
531,"AncestralOmenExperience",2247,[100],0,[],[],"",60,"",[],1,0,"",""
532,"AncestralKaomCoveredInAsh",789,"[-20,30]",0,[],[],"",10,"",[],1,0,"",""
533,"CoverInAshWhileStationary",2253,[2],0,[],[],"",0,1,[],1,0,"",""
534,"AncestralOmenEnemyMoreDamageTaken",2256,[25],0,[],[],"",0,1,[],1,0,"",""
535,"AncestralOmenActivation",375,[],0,[],[],1997,1.2,"",[],1,0,"",""
536,"AncestralJadeHornOnslaught",212,"[20,20,20]",0,[],[],"",20,"",[],1,0,"",""
537,"AncestralHinekorahornRespawnIncrease",2258,[],0,[],[],"",5,"",[],1,0,"",""
538,"AncestralHinekoraHornRespawnPause",2259,[],0,[],[],"",5,"",[],1,0,"",""
539,"AncestralJadeEncaseEnemyFieldItem",2195,"[100,-100]",0,[],[],"",10,"",[],3,0,"",""
540,"AncestralHinekorahornRespawnIncreaseTotem",2260,[-40],0,[],[],"",5,"",[],1,0,"",""
541,"SupporterMapInstability",2276,[],0,[],"[300,7000,20,50,100]","",3,"",[],1,0,"",""
542,"SupporterMadnessDamageTaken",1467,[6],0,[],[],"",10,"",[],1,0,"",""
543,"SupporterMadnessActionSpeed",1466,[6],0,[],[],"",10,"",[],1,0,"",""
544,"SupporterMadnessFlasks",1468,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
545,"SupporterMadnessRecoveryRate",1465,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
546,"SupporterMapUnionOfSouls",2278,"[80,10]",0,[],[],"",0,1,[],1,0,"",""
547,"AzmeriOakEnduranceChargeShare",28,[],0,[],[],"",10,"",[],3,0,"",""
548,"AzmeriEffigyBuffExperience",2321,[100],0,[],[],"",300,"",[],1,0,"",""
549,"AzmeriEffigyBuffMagicFind",2322,"[200,200]",0,[],[],"",300,"",[],1,0,"",""
550,"AzmeriEffigyBuffGodMode",2323,"[30,-50,1,100,300]",0,[],[],"",300,"",[],1,0,"",""
551,"AzmeriAltarBat",2339,"[100,1,150]",0,[],[],"",0,1,[],1,0,"",""
552,"AzmeriAltarBear",2340,"[30,1,0]",0,[],[],"",0,1,[],1,0,"",""
553,"AzmeriAltarCat",2341,"[1,1,-50,-50,-50]",0,[],[],"",0,1,[],1,0,"",""
554,"AzmeriAltarCrow",2342,"[-25,1,1]",0,[],[],"",0,1,[],1,0,"",""
555,"AzmeriAltarDeer",2343,"[25,50,0]",0,[],[],"",0,1,[],1,0,"",""
556,"AzmeriAltarLemur",2344,"[25,100,0]",0,[],[],"",0,1,[],1,0,"",""
557,"AzmeriAltarRabbit",2345,"[100,50,1]",0,[],[],"",0,1,[],1,0,"",""
558,"AzmeriAltarRaccoon",2346,"[50,-20,0]",0,[],[],"",0,1,[],1,0,"",""
559,"AzmeriAltarRat",2347,[300],0,[],[],"",0,1,[],1,0,"",""
560,"AzmeriAltarToad",2348,"[200,-80]",0,[],[],"",0,1,[],1,0,"",""
561,"AzmeriAltarBearHardMode",2340,"[0,1,40]",0,[],[],"",0,1,[],1,0,"",""
562,"AzmeriAltarDeerHardMode",2343,"[0,50,20]",0,[],[],"",0,1,[],1,0,"",""
563,"AzmeriAltarLemurHardMode",2344,"[0,100,20]",0,[],[],"",0,1,[],1,0,"",""
564,"AzmeriAltarRaccoonHardMode",2346,"[0,-20,40]",0,[],[],"",0,1,[],1,0,"",""
565,"NearbyAlliesHaveFortifyAzmeriAdmiral",1442,[10],30,"[2,10]",[],"",0,1,[],1,0,"",""
566,"AzmeriDruidFlaskCharges",2305,[1],1,[9],[],"",0,1,[],1,0,"",""
567,"AzmeriTankyZombieMinionLife",2309,[40],1,[9],[],"",0,1,[],1,0,"",""
568,"AzmeriMegaSkeletonMaximumAttackDamageFinal",2318,[5],1,[9],[],"",0,1,[],1,0,"",""
569,"AzmeriTurtlePhysicalDamageReduction",2324,[5],1,[9],[],"",0,1,[],1,0,"",""
570,"AzmeriSpiderLeaderWitherEffect",2327,[20],1,[9],[],"",0,1,[],1,0,"",""
571,"AzmeriBarrageDemonImpaleEffect",2331,[10],1,[9],[],"",0,1,[],1,0,"",""
572,"AzmeriCycloneDemonMaimEffect",2332,[10],1,[9],[],"",0,1,[],1,0,"",""
573,"AzmeriDualStrikeDemonPhysAsExtraFire",2334,[5],1,[9],[],"",0,1,[],1,0,"",""
574,"AzmeriKudukuLuckyLightningDamage",2352,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
575,"AzmeriSwordImpaleEffect",2353,[20],60,"[2,1]",[],"",0,1,[],1,0,"",""
576,"AzmeriSwordAdditionalImpale",2354,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
577,"AzmeriDustVisualWarden",375,[],0,[],[],2032,0,1,[],1,0,"",""
578,"AzmeriDustVisualVoodoo",375,[],0,[],[],2033,0,1,[],1,0,"",""
579,"AzmeriDustVisualPrimal",375,[],0,[],[],2034,0,1,[],1,0,"",""
580,"AzmeriDustVisualWardenForest",375,[],0,[],[],2066,0,1,[],1,0,"",""
581,"AzmeriDustVisualVoodooForest",375,[],0,[],[],2067,0,1,[],1,0,"",""
582,"AzmeriDustVisualPrimalForest",375,[],0,[],[],2068,0,1,[],1,0,"",""
583,"AzmeriGolemSkillEffectDuation",2356,[20],1,[9],[],"",0,1,[],1,0,"",""
584,"AzmeriVikingOnslaught",212,"[20,20,20]",60,"[2,1]",[],"",0,1,[],1,0,"",""
