"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
1065,"Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlailPraying__",496,9,2,4,7,"[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail",[],1,"","",100,2,6,11,1,0,"[723,724,224,715,1031,71,48,713,1089,29,32,118,752]",110,[],105,105,700,500,0,"[745,3307,1778,1521,2862,2863]","Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail.ais","[5865,13175,5865,13176]","stance2",0,"Bloodrite Guard",110,110,1500,[9409],[],"",12,"","",0,[],[],[],"",1,6,135,0,0,135,10173,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,663420,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1066,"Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear",497,36,2,6,20,"[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear",[],1,"","",100,2,6,3,1,0,"[224,71,48,754,713,31,29,606,118,1023]",110,[],105,105,700,500,0,"[735,3307,1778,5535]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",110,110,1500,[15392],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,44795,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,664428,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1067,"Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpearPraying",497,36,2,6,20,"[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBather01C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear",[],1,"","",100,2,6,3,1,0,"[224,71,48,754,713,31,29,606,118,1023]",110,[],105,105,700,500,0,"[735,3307,1778,5535]","Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear.ais","[5865,13175,5865,13176]","stance2",0,"Bloodrite Guard",110,110,1500,[15392],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,32179,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,664902,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1068,"Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword",498,36,2,4,12,"[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword",[],1,"","",100,2,6,1,1,0,"[1021,224,71,48,754,713,31,29,606,118]",110,[],105,105,700,500,0,"[735,2263,3307,1778]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.ais","[5865,13175,5865,13176]","",0,"Bloodrite Guard",121,110,1500,[15398],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,43989,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,666052,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1069,"Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSwordPraying",498,36,2,4,12,"[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.act""]","[""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05A.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05B.ao"",""Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBather05C.ao""]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword",[],1,"","",100,2,6,1,1,0,"[1021,224,71,48,754,713,31,29,606,118]",110,[],105,105,700,500,0,"[735,2263,3307,1778]","Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword.ais","[5865,13175,5865,13176]","stance2",0,"Bloodrite Guard",121,110,1500,[15398],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,61334,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,666534,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1070,"Metadata/Monsters/BloodBathers/VaalApparition/SunVaalApparition",499,32,3,5,14,"[""Metadata/Monsters/BloodBathers/VaalApparition/SunVaalApparition.act""]","[""Metadata/Monsters/BloodBathers/VaalApparition/VaalApparition.ao""]","Metadata/Monsters/BloodBathers/VaalApparition/SunVaalApparition",[],1,"","",100,2,6,5,9,0,"[723,34,224,715,140,53,754,30,29,32,118,1025,73]",200,[],105,105,700,500,0,"[1356,5512,3836]","Metadata/Monsters/BloodBathers/VaalApparition/SunVaalApparition.ais",[],"",0,"Priest of the Sun",200,200,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19112,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,667380,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",5,150,0.05,0,1,0,"",50,3
1071,"Metadata/Monsters/BloodCultistDrones/BloodBatherMage",500,36,2,4,14,"[""Metadata/Monsters/BloodCultistDrones/BloodBatherMage.act""]","[""Metadata/Monsters/BloodCultistDrones/BloodCultist.ao""]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage",[],1,"","",100,2,6,1,1,0,"[1021,723,34,224,71,48,754,30,29,714,118]",170,[],105,105,700,500,0,"[5578,4109,5219]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage.ais","[5865,13175,5865,5865]","",0,"Bloodrite Priest",170,170,1500,[15399],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,23045,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,668184,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",4,135,0.05,0,1,0,"",40,5
1072,"Metadata/Monsters/BloodCultistDrones/BloodBatherMagePraying_",500,36,2,4,14,"[""Metadata/Monsters/BloodCultistDrones/BloodBatherMage.act""]","[""Metadata/Monsters/BloodCultistDrones/BloodCultist.ao""]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage",[],1,"","",100,2,6,1,1,0,"[1021,723,34,224,71,48,754,30,29,714,118]",170,[],105,105,700,500,0,"[5578,4109,5219]","Metadata/Monsters/BloodCultistDrones/BloodBatherMage.ais","[5865,13175,5865,5865]","stance2",0,"Bloodrite Priest",170,170,1500,[15399],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,26503,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,668628,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],"",4,135,0.05,0,1,0,"",40,5
1073,"Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss",501,38,4,5,14,"[""Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss.act""]","[""Metadata/Monsters/VaalSunWorshipper/SunWorshipper.ao""]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss",[],1,"","",120,2,6,5,1,0,"[723,724,34,224,755,715,71,48,30,29,118,1025]",250,[],135,135,753,434,74,"[1357,5579,3608,3609,1968,4775,1969,5560,1081,3678,3679,3680,3682,3683,3684,1079,2751,2840,2826,2825,3681]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss.ais",[],"stance2",0,"Ketzuli, High Priest of the Sun",250,250,1500,[],[],"","","","",0,[],[4563],[],"",1,6,135,0,0,135,49709,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,669732,0,0,0,1,"",7,"",0,0,0,0,"",4836,1,1,"",[],"",6,312,0.05,0,1,0,"",60,5
1074,"Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperMAP",502,38,4,5,14,"[""Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss.act""]","[""Metadata/Monsters/VaalSunWorshipper/SunWorshipper.ao""]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBossMap_",[],1,"","",120,2,6,5,1,0,"[723,724,34,224,755,715,71,48,30,29,118,1025]",250,[],135,135,753,434,74,"[1357,5579,3608,3609,1968,4775,1969,5560,1081,3678,3679,3680,3682,3683,3684,1079,2751,2840,2826,2825,3681]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss.ais",[],"stance2",0,"Tonqui, Seer of the Sun",250,250,1500,[],[],"","","","",0,[],"[4563,4360]",[],"",1,6,135,0,0,135,41933,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,670600,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",6,312,0.05,0,1,0,"",60,5
1075,"Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperSTANDALONE",503,38,4,5,14,"[""Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBossSTANDALONE.act""]","[""Metadata/Monsters/VaalSunWorshipper/SunWorshipper.ao""]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBossSTANDALONE",[],1,"","",120,2,6,5,1,0,"[723,724,34,224,755,715,71,48,30,29,118,1025]",250,[],135,135,753,434,74,"[1357,5579,3608,3609,1968,4775,1969,5560,1081,3678,3679,3680,3682,3683,3684,1079,2751,2840,2826,2825,3681,4571]","Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBossSTANDALONE.ais",[],"",0,"Tonqui, Seer of the Sun",250,250,1500,[],[],"","","","",0,[],"[4563,4360]",[],"",1,6,135,0,0,135,30166,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,671760,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",6,312,0.05,0,1,0,"",60,5
1076,"Metadata/Monsters/VaalSunWorshipper/SunWorshipperBossBlackhole",27,14,3,6,6,"[""Metadata/Monsters/VaalSunWorshipper/BlackHole/Blackhole.act""]","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/SunWorshipperBoss/blackHole.ao""]","Metadata/Monsters/VaalSunWorshipper/BlackHole/Blackhole",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],300,300,700,500,0,[],"Metadata/Monsters/VaalSunWorshipper/BlackHole/Blackhole.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,24107,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,672508,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1077,"Metadata/Monsters/VaalSunWorshipper/SunWorshipperBossSunWall",27,14,3,6,6,"[""Metadata/Monsters/InvisibleFire/InvisibleFire.act""]","[""Metadata/Monsters/InvisibleFire/InvisibleFire.ao""]","Metadata/Monsters/VaalSunWorshipper/Objects/SunWall",[],1,"","",130,2,6,5,9,0,"[765,769,742,1025,752]",100,[],300,300,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52632,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,672834,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1078,"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct",506,32,3,4,14,"[""Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.act""]","[""Metadata/Monsters/VaalConstructs/Cycloning/CycloningConstruct.ao""]","Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct",[],1,"","",100,2,6,0,10,0,"[1020,74,754,713,1089,120,30,606]",150,[],105,105,700,500,0,[4952],"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.ais","[5974,5865,5865]","",22,"Cyclonic Construct",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,33111,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,673620,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,125,0.05,0,1,0,"",50,2
1079,"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArms",506,32,3,4,14,"[""Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.act""]","[""Metadata/Monsters/VaalConstructs/Cycloning/CycloningConstructArms.ao""]","Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArms",[],1,"","",100,2,3,0,10,0,"[1020,74,754,713,1089,120,30,606]",150,[],105,105,700,500,0,[2264],"Metadata/Monsters/NoAi.ais","[5974,5865,5865]","",22,"Cyclonic Construct Arms",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,37020,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,674156,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,125,0.05,0,1,0,"",50,2
1080,"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructSpawned",506,32,3,4,14,"[""Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.act""]","[""Metadata/Monsters/VaalConstructs/Cycloning/CycloningConstruct.ao""]","Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneSpawned",[],1,"","",100,2,6,0,10,0,"[1020,74,754,713,1089,120,30,606]",150,[],105,105,700,500,0,[4952],"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.ais","[5974,5865,5865]","stance3",22,"Cyclonic Construct",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,63201,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,674634,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,125,0.05,0,1,0,"",50,2
1081,"Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArmsSpawned",506,32,3,4,14,"[""Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct.act""]","[""Metadata/Monsters/VaalConstructs/Cycloning/CycloningConstructArms.ao""]","Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArms",[],1,"","",100,2,3,0,10,0,"[1020,74,754,713,1089,120,30,606]",150,[],105,105,700,500,0,[2264],"Metadata/Monsters/NoAi.ais","[5974,5865,5865]","stance3",22,"Cyclonic Construct Arms",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52427,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,675002,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,125,0.05,0,1,0,"",50,2
1082,"Metadata/Monsters/AscendancyBatMonster/AscendancyBat",507,44,2,4,10,"[""Metadata/Monsters/AscendancyBatMonster/AscendancyBat.act""]","[""Metadata/Monsters/AscendancyBatMonster/AscendancyBatMonster.ao""]","Metadata/Monsters/AscendancyBatMonster/AscendancyBat",[],1,"","",60,2,6,4,1,0,"[72,1024,755,140,49,118]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/AscendancyBatMonster/AscendancyBat.ais",[],"",0,"Feral Bat",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,38644,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,675620,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",25,4
1083,"Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall",508,35,2,4,14,"[""Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall.act""]","[""Metadata/Monsters/VaalConstructs/Ball/BallConstruct.ao""]","Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall",[],1,"","",110,2,6,8,6,0,"[1028,74,715,754,120,30,32]",115,[],105,105,700,500,0,"[1439,2565,2566]","Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall.ais",[],"",39,"Flame Sentry",115,115,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,56302,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,676282,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,4,108,0.05,0,1,0,"",40,2
1084,"Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBallSpawned",508,35,2,4,14,"[""Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall.act""]","[""Metadata/Monsters/VaalConstructs/Ball/BallConstruct.ao""]","Metadata/Monsters/VaalConstructs/Ball/VaalBallSpawned",[],1,"","",110,2,6,8,6,0,"[1028,74,715,754,120,30,32]",115,[],105,105,700,500,0,"[1439,2565,2566]","Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall.ais",[],"stance3",39,"Flame Sentry",115,115,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,10377,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,676692,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,4,108,0.05,0,1,0,"",40,2
1085,"Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower_",509,46,2,4,10,"[""Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower",[],1,"","",110,2,6,0,1,0,"[1020,723,755,71,48,713,31,29,714,32,118]",120,[],105,105,700,500,0,"[735,1529]","Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower.ais","[5865,6038]","",0,"Vaal Axeman",120,120,1500,[12865],[12865],"",11,11,"",0,[],[],[],"",1,6,135,0,0,135,23320,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,677578,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,110,0.05,0,1,0,"",40,5
1086,"Metadata/Monsters/VaalMonsters/Living/VaalAxeThrowerBloodied",509,46,2,4,10,"[""Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower.act""]","[""Metadata/Monsters/VaalMonsters/Living/BloodyVaalAxeThrower.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower",[],1,"","",110,2,6,0,1,0,"[1020,723,755,71,48,713,31,29,714,32,118]",120,[],105,105,700,500,0,"[735,1529]","Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower.ais","[5865,6038]","",0,"Vaal Axeman",120,120,1500,[12866],[12865],"",11,11,"",0,[],[],[],"",1,6,135,0,0,135,2686,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,678124,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,110,0.05,0,1,0,"",40,5
1087,"Metadata/Monsters/CauldronCrone/CauldronCrone",512,32,4,6,14,"[""Metadata/Monsters/CauldronCrone/CauldronCrone.act""]","[""Metadata/Monsters/CauldronCrone/CauldronCrone.ao""]","Metadata/Monsters/CauldronCrone/CauldronCrone",[],1,"","",100,3,6,5,1,0,"[34,140,48,754,30,714,32,118,1025]",230,[],105,105,700,500,0,"[735,1061,1062,3320,1265,1267,1266,1268,1523]","Metadata/Monsters/CauldronCrone/CauldronCrone.ais",[],"",0,"Filthy Crone",230,230,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,46659,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,678862,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",6,165,0.05,0,1,0,"",60,5
1088,"Metadata/Monsters/QueenOfFilth/QueenofFilfthBoss_",513,17,5,5,30,"[""Metadata/Monsters/QueenOfFilth/QueenofFilfth.act""]","[""Metadata/Monsters/QueenOfFilth/QueenOfFilth.ao""]","Metadata/Monsters/QueenOfFilth/QueenofFilfth",[],1,"","",190,3,6,2,1,0,"[1022,723,724,48,30,714,118,752]",250,[],135,200,1320,336,336,"[738,2273,2274,2275,3321,4204,2277,1063,2276,3322,3323,2278,2279,2280,2746,1287,1288,1841,2805,830,1289,2971]","Metadata/Monsters/QueenOfFilth/QueenofFilfth.ais",[],"stance2",0,"The Queen of Filth",300,250,1500,[15401],[],"",17,"","",0,[9461],[4563],[],"",1,6,135,0,0,135,43791,"","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,679936,0,0,0,1,"",7,"",0,0,0,0,"",4802,1,1,"",[],"",9,312,0.05,0,1,0,"",90,5
1089,"Metadata/Monsters/QueenOfFilth/QueenofFilfthBossMap",514,17,5,5,30,"[""Metadata/Monsters/QueenOfFilth/QueenofFilfth.act""]","[""Metadata/Monsters/QueenOfFilth/QueenOfFilth.ao""]","Metadata/Monsters/QueenOfFilth/QueenofFilfthMap",[],1,"","",190,3,6,2,1,0,"[1022,723,724,48,30,714,118,752]",250,[],135,200,1320,336,336,"[738,2273,2274,2275,3321,4204,2277,1063,2276,3322,3323,2278,2279,2280,2746,1287,1288,1841,2805,830,1289,2971]","Metadata/Monsters/QueenOfFilth/QueenofFilfth.ais",[],"stance2",0,"Yaota, the Loathsome",300,250,1500,[15401],[],"",17,"","",0,[],"[4563,4360]",[],"",1,6,135,0,0,135,22962,"","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,680728,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",9,312,0.05,0,1,0,"",90,5
1090,"Metadata/Monsters/QueenOfFilth/QueenofFilfthBossSTANDALONE",515,17,5,5,30,"[""Metadata/Monsters/QueenOfFilth/QueenofFilfth.act""]","[""Metadata/Monsters/QueenOfFilth/QueenOfFilth.ao""]","Metadata/Monsters/QueenOfFilth/QueenofFilfthSTANDALONE",[],1,"","",190,3,6,2,1,0,"[1022,723,724,48,30,714,118,752]",250,[],135,200,1320,336,336,"[738,2273,2274,2275,3321,4204,2277,1063,2276,3322,3323,2278,2279,2280,2746,1287,1288,1841,2805,830,1289,2971]","Metadata/Monsters/QueenOfFilth/QueenofFilfth.ais",[],"",0,"Yaota, the Loathsome",300,250,1500,[15401],[],"",17,"","",0,[],"[4563,4360]",[],"",1,6,135,0,0,135,34564,"","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,681512,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",9,312,0.05,0,1,0,"",90,5
1091,"Metadata/Monsters/CauldronCrone/CroneAuraVulnerability",27,8,3,6,6,"[""Metadata/Monsters/CauldronCrone/objects/cursezone.act""]","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/CauldronCrone/vulnerability_aoe_doom.ao""]","Metadata/Monsters/CauldronCrone/objects/vulnerability",[],1,"","",100,2,6,"",17,0,[752],100,[],105,105,700,500,0,[2271],"Metadata/Monsters/NoAi.ais",[],"",3,"Crone's Curse",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,1345,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,682106,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
