"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
2406,"minion_defence_witch3","Art/2DArt/SkillIcons/passives/minionlife.dds",[153],10,0,0,0,7790,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2407,"minion_defence_witch4","Art/2DArt/SkillIcons/passives/minionlife.dds",[153],10,0,0,0,48235,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2408,"minion_defence_witch5","Art/2DArt/SkillIcons/passives/minionlife.dds",[153],10,0,0,0,19990,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2409,"minion_defence_witch6","Art/2DArt/SkillIcons/passives/minionlife.dds",[153],10,0,0,0,43467,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2410,"minion_defence_witch7","Art/2DArt/SkillIcons/passives/minionlife.dds",[153],10,0,0,0,33249,"Minion Life",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2411,"minion_defence_witch8","Art/2DArt/SkillIcons/passives/minionlife.dds","[153,18449]",15,15,0,0,48926,"Living Death",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2412,"minion_reservation1","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,22783,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2413,"minion_reservation2___","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,47420,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2414,"minion_reservation3_","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,53444,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2415,"minion_reservation4","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,54036,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2416,"minion_reservation5","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,17501,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2417,"minion_reservation6","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,9065,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2418,"minion_reservation7_","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,752,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2419,"minion_reservation8","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,64653,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2420,"minion_reservation9","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,52676,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2421,"minion_reservation10","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,11048,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2422,"minion_reservation11","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,54453,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2423,"minion_reservation12","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,19006,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2424,"minion_reservation13_","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],10,0,0,0,39461,"Minion Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2425,"minion_reservation14","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds","[3962,2049]",8,13,0,0,30720,"Entropic Incarnation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2426,"minion_reservation15_","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,229,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2427,"minion_reservation16","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,46365,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2428,"minion_reservation17","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,3219,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2429,"minion_reservation18","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,23628,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2430,"minion_reservation19_","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,26401,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2431,"minion_reservation20","Art/2DArt/SkillIcons/passives/MinionsandManaNode.dds",[477],25,0,0,0,11380,"[DNT] Minion Reservation Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2432,"spells1","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,53975,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2433,"spells2","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,58170,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2434,"spells3","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,33254,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2435,"spells4","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,6008,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2436,"spells5","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,64020,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2437,"spells6","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,29652,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2438,"spells7","Art/2DArt/SkillIcons/passives/damagespells.dds",[11005],10,0,0,0,35911,"Unleash Seal Generation",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2439,"spells8","Art/2DArt/SkillIcons/passives/damagespells.dds",[11005],10,0,0,0,15180,"Unleash Seal Generation",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2440,"spells9","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,34096,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2441,"spells10","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,37876,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2442,"spells11","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,46360,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2443,"spells12","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,55104,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2444,"spells13_","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],6,0,0,0,65310,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2445,"spells14","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],6,0,0,0,51565,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2446,"spells15","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,18845,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2447,"spells16","Art/2DArt/SkillIcons/passives/damagespells.dds",[19686],12,0,0,0,5766,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2448,"spells17","Art/2DArt/SkillIcons/passives/damagespells.dds",[19686],12,0,0,0,51416,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2449,"spells18","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,4739,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2450,"spells19","Art/2DArt/SkillIcons/passives/damagespells.dds",[19686],12,0,0,0,32016,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2451,"spells20","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,9620,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2452,"spells21_","Art/2DArt/SkillIcons/passives/spellcritical.dds",[19476],6,0,0,0,22682,"Additional Spell Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2453,"spells22","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,26098,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2454,"spells23","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,51725,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2455,"spells24","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],10,0,0,0,35356,"Spell Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2456,"spells25_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,13121,"Spell Critical Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2457,"spells26_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,4382,"Spell Critical Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2458,"spells27","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,31517,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2459,"spells28","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,11722,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2460,"spells29_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,62431,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2461,"spells30","Art/2DArt/SkillIcons/passives/damagespells.dds",[11005],25,0,0,0,61444,"Anticipation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2462,"spells31","Art/2DArt/SkillIcons/passives/damagespells.dds","[25,209]",20,20,0,0,58096,"Lasting Incantations",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2463,"spells32","Art/2DArt/SkillIcons/passives/damagespells.dds",[25],25,0,0,0,2876,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2464,"spells33","Art/2DArt/SkillIcons/passives/damagespells.dds","[25,210]",30,-5,0,0,19125,"Potent Incantation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2465,"spells34","Art/2DArt/SkillIcons/passives/damagespells.dds","[19686,566]",32,10,0,0,49984,"Spellblade",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2466,"spells35","Art/2DArt/SkillIcons/passives/damagespells.dds",[9623],1,0,0,0,52176,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2467,"spells36","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,51097,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2468,"spells37","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,8018,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2469,"spells38_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,36830,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2470,"spells39","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,44866,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2471,"spells40_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,39362,"[DNT] Spells Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2472,"spells41_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,23703,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2473,"spells42_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,57930,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2474,"spells43","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,36062,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2475,"spells44","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,31281,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2476,"spells45","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,35912,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2477,"spells46","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,52913,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2478,"spells47","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,49875,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2479,"spells48","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,19393,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2480,"spells49","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,32046,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2481,"spells50","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,39876,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2482,"spells51","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,45666,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2483,"spells52","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,2754,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2484,"spells53","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,36286,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2485,"spells54","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,41914,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2486,"spells55","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,14033,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2487,"spells56","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,13041,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2488,"spells57","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,41130,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2489,"spells58_","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,8228,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2490,"spells59","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,34553,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2491,"spells60","Art/2DArt/SkillIcons/passives/damagespells.dds",[],0,0,0,0,8397,"Spells",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2492,"melee1","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,58099,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2493,"melee2","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,12430,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2494,"melee3","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,12911,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2495,"melee4","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,47204,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2496,"melee5","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,36478,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2497,"melee6","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[72],3,0,0,0,48714,"Melee Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2498,"melee7","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,43014,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2499,"melee8","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[72],3,0,0,0,47354,"Melee Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2500,"melee9","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[84],10,0,0,0,37414,"Accuracy",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2501,"melee10","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[14503],15,0,0,0,39190,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2502,"melee11","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[14503],15,0,0,0,8800,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2503,"melee12","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],12,0,0,0,15427,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2504,"melee13","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,8560,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2505,"melee14_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,31273,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2506,"melee15","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,35985,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2507,"melee16","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[72],3,0,0,0,13987,"Melee Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2508,"melee17","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,3936,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2509,"melee18","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,46325,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2510,"melee19","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,64284,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2511,"melee20","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[4732],6,0,0,0,15262,"Attack Area",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2512,"melee21","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,53996,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2513,"melee22","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[328,332]",8,8,0,0,9941,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2514,"melee23_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,3,0,0,17686,"Melee Damage ",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2515,"melee24_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,3,0,0,43575,"Melee Damage ",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
