"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
47350,6514,15,60,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47351,6514,16,62,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47352,6514,17,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47353,6514,18,66,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47354,6514,19,68,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47355,6514,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47356,6514,21,72,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47357,6514,22,74,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47358,6514,23,76,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47359,6514,24,78,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47360,6514,25,80,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47361,6514,26,82,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47362,6514,27,84,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47363,6514,28,86,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47364,6514,29,88,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47365,6514,30,90,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47366,6514,31,91,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47367,6514,32,92,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47368,6514,33,93,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47369,6514,34,94,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47370,6514,35,95,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47371,6514,36,96,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47372,6514,37,97,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47373,6514,38,98,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47374,6514,39,99,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47375,6514,40,100,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47376,6515,1,60,100,0,0,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
47377,6516,1,60,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47378,6517,1,10,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
47379,6517,2,13,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
47380,6517,3,17,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
47381,6517,4,21,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
47382,6517,5,25,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
47383,6517,6,29,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
47384,6517,7,33,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47385,6517,8,36,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
47386,6517,9,39,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
47387,6517,10,42,100,0,0,4,0,0,36,0,0,0,0,[14],[0],0,0,0,0,0
47388,6517,11,45,100,0,0,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
47389,6517,12,48,100,0,0,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
47390,6517,13,51,100,0,0,4,0,0,36,0,0,0,0,[16],[0],0,0,0,0,0
47391,6517,14,54,100,0,0,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
47392,6517,15,57,100,0,0,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
47393,6517,16,60,100,0,0,4,0,0,36,0,0,0,0,[18],[0],0,0,0,0,0
47394,6517,17,63,100,0,0,4,0,0,36,0,0,0,0,[19],[0],0,0,0,0,0
47395,6517,18,66,100,0,0,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
47396,6517,19,68,100,0,0,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
47397,6517,20,70,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
47398,6517,21,72,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
47399,6517,22,74,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
47400,6517,23,76,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
47401,6517,24,78,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
47402,6517,25,80,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
47403,6517,26,82,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
47404,6517,27,84,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
47405,6517,28,86,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
47406,6517,29,88,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
47407,6517,30,90,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
47408,6517,31,91,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
47409,6517,32,92,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
47410,6517,33,93,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
47411,6517,34,94,100,0,0,4,0,0,36,0,0,0,0,[29],[0],0,0,0,0,0
47412,6517,35,95,100,0,0,4,0,0,36,0,0,0,0,[30],[0],0,0,0,0,0
47413,6517,36,96,100,0,0,4,0,0,36,0,0,0,0,[30],[0],0,0,0,0,0
47414,6517,37,97,100,0,0,4,0,0,36,0,0,0,0,[31],[0],0,0,0,0,0
47415,6517,38,98,100,0,0,4,0,0,36,0,0,0,0,[32],[0],0,0,0,0,0
47416,6517,39,99,100,0,0,4,0,0,36,0,0,0,0,[32],[0],0,0,0,0,0
47417,6517,40,100,100,0,0,4,0,0,36,0,0,0,0,[33],[0],0,0,0,0,0
47418,6518,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47419,6519,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47420,6520,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47421,6521,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47422,6522,1,1,100,1,20000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47423,6523,1,1,100,1,10000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47424,6524,1,1,100,1,10000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47425,6525,1,1,100,1,20000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47426,6526,1,1,100,1,20000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47427,6527,1,1,100,1,10000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47428,6528,1,1,100,1,10000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47429,6529,1,1,100,1,20000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47430,6530,1,1,100,1,20000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47431,6531,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47432,6532,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47433,6533,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47434,6534,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47435,6535,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47436,6536,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47437,6537,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47438,6538,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47439,6538,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47440,6539,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47441,6539,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47442,6540,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47443,6540,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47444,6541,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47445,6541,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47446,6542,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47447,6542,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47448,6543,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47449,6543,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47450,6544,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47451,6544,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47452,6545,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47453,6545,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47454,6546,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47455,6546,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47456,6547,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47457,6547,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47458,6548,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47459,6548,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47460,6549,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47461,6549,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47462,6550,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47463,6550,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47464,6551,1,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47465,6551,2,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47466,6552,1,45,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47467,6553,1,45,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47468,6554,1,45,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47469,6555,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47470,6556,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47471,6557,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47472,6558,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47473,6559,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47474,6560,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47475,6561,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47476,6562,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47477,6563,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47478,6564,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47479,6565,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47480,6566,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47481,6567,1,1,100,1,25000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47482,6568,1,1,100,1,18000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47483,6569,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47484,6570,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47485,6571,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47486,6572,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47487,6573,1,1,100,1,4000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47488,6574,1,1,100,1,4000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47489,6575,1,1,100,1,4000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47490,6576,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47491,6577,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47492,6578,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47493,6579,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47494,6580,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47495,6581,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47496,6582,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47497,6583,1,1,100,1,3000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47498,6584,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47499,6585,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47500,6586,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47501,6587,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47502,6588,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47503,6589,1,1,100,0,0,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47504,6590,1,1,100,1,6000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47505,6591,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47506,6592,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47507,6593,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47508,6594,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47509,6595,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47510,6595,2,2,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47511,6595,3,4,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47512,6595,4,7,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47513,6595,5,11,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47514,6595,6,16,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47515,6595,7,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47516,6595,8,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47517,6595,9,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47518,6595,10,32,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47519,6595,11,36,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47520,6595,12,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47521,6595,13,44,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47522,6595,14,48,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47523,6595,15,52,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47524,6595,16,56,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47525,6595,17,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47526,6595,18,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47527,6595,19,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47528,6595,20,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47529,6595,21,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47530,6595,22,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47531,6595,23,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47532,6595,24,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47533,6595,25,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47534,6595,26,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47535,6595,27,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47536,6595,28,86,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47537,6595,29,88,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47538,6595,30,90,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47539,6595,31,91,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47540,6595,32,92,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47541,6595,33,93,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47542,6595,34,94,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47543,6595,35,95,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47544,6595,36,96,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47545,6595,37,97,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47546,6595,38,98,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47547,6595,39,99,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47548,6595,40,100,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47549,6596,1,12,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
47550,6597,1,1,100,1,6000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47551,6598,1,1,100,1,6000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47552,6599,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47553,6600,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47554,6601,1,1,100,1,2000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47555,6602,1,1,100,1,2000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47556,6603,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47557,6604,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47558,6605,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47559,6606,1,1,100,1,20000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47560,6607,1,1,100,1,8000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47561,6608,1,1,100,1,8000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47562,6609,1,1,100,1,8000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47563,6610,1,1,100,1,8000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47564,6611,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47565,6612,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47566,6613,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47567,6614,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47568,6615,1,1,100,1,60000000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47569,6616,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47570,6617,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47571,6618,1,0,100,1,10000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47572,6619,1,0,100,1,10000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47573,6620,1,0,100,1,10000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47574,6621,1,0,100,1,4000,4,0,0,4,0,0,0,0,[],[],0,0,0,0,0
47575,6622,1,12,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47576,6622,15,12,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47577,6623,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47578,6624,1,1,100,1,20000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47579,6625,1,1,100,1,2500,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47580,6626,1,1,100,1,2500,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47581,6627,1,1,100,1,2500,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47582,6628,1,1,100,1,100000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
47583,6629,1,1,100,1,100000,4,0,0,4,0,0,0,0,[],[],0,0,0,0,0
47584,6630,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47585,6630,2,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47586,6631,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47587,6631,2,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47588,6632,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47589,6632,2,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47590,6633,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47591,6633,2,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47592,6634,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47593,6634,2,84,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47594,6635,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47595,6636,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47596,6637,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47597,6638,1,1,100,0,0,4,0,0,36,0,0,0,0,[200],[0],0,0,0,0,0
47598,6639,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47599,6640,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47600,6640,2,23,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47601,6640,3,41,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47602,6640,4,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47603,6640,5,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47604,6640,6,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47605,6640,7,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47606,6641,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47607,6732,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47608,6733,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47609,6734,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47610,6735,1,1,100,1,2000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47611,6736,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47612,6737,1,1,100,1,7000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47613,6738,1,1,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47614,6739,1,1,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47615,6740,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47616,6741,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47617,6742,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47618,6743,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47619,6744,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47620,6751,1,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47621,6752,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47622,6753,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47623,6745,1,1,100,1,6000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47624,6746,1,1,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47625,6747,1,1,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47626,6748,1,1,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47627,6749,1,1,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
47628,6750,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47629,6754,1,1,100,1,9000,4,0,0,36,0,0,0,1000,[],[],0,0,0,0,0
47630,6755,1,1,100,1,9000,4,0,0,36,0,0,0,1000,[],[],0,0,0,0,0
47631,6642,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47632,6643,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47633,6644,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47634,6645,1,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47635,6646,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47636,6647,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47637,6648,1,1,100,1,20000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47638,6649,1,1,100,1,20000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47639,6649,20,1,100,1,10000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47640,6650,10,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47641,6651,10,1,100,1,5000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47642,6652,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47643,6653,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
47644,6654,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
