"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32_48","i32_52","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
1072,1212,13833,14,128,0,0,0,1,1,"","",""
1073,1217,13835,13,130,0,0,0,1,1,"","",""
1074,1214,13830,16,180,0,0,0,1,1,"","",""
1075,1215,13831,16,182,0,0,0,1,1,"","",""
1076,1216,13832,16,184,0,0,0,1,1,"","",""
1077,1218,13836,15,162,0,0,0,1,1,"","",""
1078,1219,13837,1,88,0,0,0,1,1,"","",""
1079,1224,13842,12,92,0,0,0,1,1,"","",""
1080,1229,13847,13,132,0,0,0,1,1,"","",""
1081,1223,13841,17,124,0,0,0,1,1,"","",""
1082,1220,13838,1,89,0,0,0,1,1,"","",""
1083,1221,13839,16,186,0,0,0,1,1,"","",""
1084,1225,13843,17,126,0,0,0,1,1,"","",""
1085,1231,13848,12,94,0,0,0,1,1,"","",""
1086,1232,13849,2,103,0,0,0,1,1,"","",""
1087,1233,13850,2,104,0,0,0,1,1,"","",""
1088,1222,13840,15,164,0,0,0,1,1,"","",""
1089,1227,13845,13,134,0,0,0,1,1,"","",""
1090,1235,13852,1,90,0,0,0,1,1,"","",""
1091,1237,13854,16,188,0,0,0,1,1,"","",""
1092,1234,13851,6,112,0,0,0,1,1,"","",""
1093,1228,13846,8,98,0,0,0,1,1,"","",""
1094,1236,13853,19,135,0,0,0,1,1,"","",""
1095,1193,13813,18,22,0,0,0,1,1,"","",""
1096,1194,13814,18,23,0,0,0,1,1,"","",""
1097,1195,13815,18,24,0,0,0,1,1,"","",""
1098,1196,13816,18,25,0,0,0,1,1,"","",""
1099,1197,13817,18,26,0,0,0,1,1,"","",""
1100,1238,13858,20,0,0,0,0,1,1,"","",""
1101,1239,13859,20,1,0,0,0,1,1,"","",""
1102,1240,13860,20,2,0,0,0,1,1,"","",""
1103,1241,13861,20,3,0,0,0,1,1,"","",""
1104,1242,13862,20,4,0,0,0,1,1,"","",""
1105,1243,13863,20,5,0,0,0,1,1,"","",""
1106,1244,13864,20,6,0,0,0,1,1,"","",""
1107,1248,14044,2,105,0,0,0,1,1,"","",""
1108,1249,14045,19,136,0,0,0,1,1,"","",""
1109,1250,14046,19,137,0,0,0,1,1,"","",""
1110,1251,14047,19,138,0,0,0,1,1,"","",""
1111,1252,14048,19,139,0,0,0,1,1,"","",""
1112,1253,14049,19,140,0,0,0,1,1,"","",""
1113,1255,14051,19,141,0,0,0,1,1,"","",""
1114,1256,14052,19,142,0,0,0,1,1,"","",""
1115,1259,14053,19,143,0,0,0,1,1,"","",""
1116,1258,14054,19,144,0,0,0,1,1,"","",""
1117,1257,14055,19,145,0,0,0,1,1,"","",""
1118,1245,13855,13,136,0,0,0,1,1,"","",""
1119,1246,13856,15,166,0,0,0,1,1,"","",""
1120,1247,13857,16,190,0,0,0,1,1,"","",""
1121,1260,14056,14,130,0,0,0,1,1,"","",""
1122,1260,14057,14,132,0,0,0,1,1,"","",""
1123,1260,14058,14,134,0,0,0,1,1,"","",""
1124,1262,14060,2,106,0,0,0,1,1,"","",""
1125,1265,14063,15,168,0,0,0,1,1,"","",""
1126,1264,14062,13,138,0,0,0,1,1,"","",""
1127,1271,14069,17,128,0,0,0,1,1,"","",""
1128,1266,14064,16,192,0,0,0,1,1,"","",""
1129,1270,14068,15,170,0,0,0,1,1,"","",""
1130,1274,14072,10,70,0,0,0,1,1,"","",""
1131,1269,14067,11,40,0,0,0,1,1,"","",""
1132,1278,13193,6,114,0,0,0,1,1,"",670,""
1133,1275,13194,12,96,0,0,0,1,1,"",671,""
1134,1280,13195,17,130,0,0,0,1,1,"",672,""
1135,1276,13196,11,42,0,0,0,1,1,"",673,""
1136,1277,13197,16,194,0,0,0,1,1,"",674,""
1137,1279,13198,10,72,0,0,0,1,1,"",675,""
1138,1272,14070,1,91,0,0,0,1,1,"","",""
1139,1268,14066,13,140,0,0,0,1,1,"","",""
1140,1284,13178,18,27,0,0,0,"","","",684,""
1141,1281,13199,1,92,0,0,0,1,1,"","",""
1142,1282,13200,16,196,0,0,0,1,1,"","",""
1143,1283,13201,12,98,0,0,0,1,1,"","",""
1144,1273,14071,3,36,0,0,0,1,1,"","",""
1145,204,10016,16,198,0,0,0,1,1,"",136,""
1146,654,12521,8,100,0,0,0,1,1,"",474,""
1147,87,8285,14,136,0,0,0,1,1,"",39,""
1148,648,12532,9,58,0,0,0,1,1,"",470,""
1149,116,9286,15,172,0,0,0,1,1,"",68,""
1150,1177,13761,11,44,0,0,0,1,1,"",863,""
1151,362,10312,13,142,0,0,0,1,1,"",232,""
1152,195,10007,13,144,0,0,0,1,1,"",132,""
1153,858,13004,17,132,0,0,0,1,1,"",619,""
1154,699,12590,0,31,0,0,0,1,1,"",504,""
1155,1292,13209,7,58,0,0,0,1,1,"","",""
1156,1291,13208,12,100,0,0,0,1,1,"","",""
1157,1287,13204,15,174,0,0,0,1,1,"","",""
1158,1286,13202,6,116,0,0,0,1,1,"","",""
1159,73,8271,15,176,0,0,0,1,1,"",26,""
1160,69,8267,1,93,0,0,0,1,1,"",23,""
1161,216,10030,1,94,0,0,0,1,1,"",142,""
1162,669,12551,1,95,0,0,0,1,1,"",493,""
1163,429,11199,12,102,0,0,0,1,1,"",280,""
1164,860,13002,12,104,0,0,0,1,1,"",618,""
1165,412,11207,2,107,0,0,0,1,1,"",270,""
1166,445,11751,2,108,0,0,0,1,1,"",295,""
1167,596,12430,2,109,0,0,0,1,1,"",427,""
1168,353,10300,2,110,0,0,0,1,1,"",224,""
1169,382,10421,11,46,0,0,0,1,1,"",248,""
1170,831,12975,15,178,0,0,0,1,1,"",593,""
1171,1045,13400,15,180,0,0,0,1,1,"",771,""
1172,1007,13352,15,182,0,0,0,1,1,"",734,""
1173,730,12749,14,138,0,0,0,1,1,"",527,""
1174,947,13174,13,146,0,0,0,1,1,"",681,""
1175,182,9993,16,200,0,0,0,1,1,"",121,""
1176,1267,14065,16,202,0,0,0,"","","",1128,""
1177,236,10048,7,60,0,0,0,"","","",151,""
1178,406,10670,7,62,0,0,0,1,1,"",266,""
1179,138,9306,9,60,0,0,0,1,1,"",85,""
1180,261,10125,9,62,0,0,0,1,1,"",171,""
1181,568,11965,4,19,0,0,0,1,1,"",400,""
1182,131,9299,4,20,0,0,0,1,1,"",80,""
1183,1211,13829,4,21,0,0,0,1,1,"",1069,""
1184,1153,13554,6,118,0,0,0,1,1,"",841,""
1185,539,11934,19,146,0,0,0,"","","",374,""
1186,694,12585,6,120,0,0,0,1,1,"",500,""
1187,726,12619,6,122,0,0,0,1,1,"",526,""
1188,621,12491,19,147,0,0,0,1,1,"",449,""
1189,483,11810,15,184,0,0,0,1,1,"",323,""
1190,1289,13206,14,140,0,0,0,1,1,"","",""
1191,1288,13205,1,96,0,0,0,1,1,"","",""
1192,1173,13757,1,97,0,0,0,1,1,"",860,""
1193,63,8261,2,111,0,0,0,1,1,"",19,""
1194,1205,13825,12,106,0,0,0,1,1,"",1066,""
1195,308,10206,12,108,0,0,0,1,1,"",202,""
1196,1036,13391,15,186,0,0,0,1,1,"",763,""
1197,1148,13549,15,188,0,0,0,1,1,"",847,""
1198,350,10296,14,142,0,0,0,1,1,"",222,""
1199,1213,13834,14,144,0,0,0,1,1,"",1072,""
1200,803,12930,14,146,0,0,0,1,1,"",572,""
1201,760,12779,13,148,0,0,0,1,1,"",551,""
1202,923,13165,13,150,0,0,0,1,1,"",664,""
1203,268,10139,16,204,0,0,0,1,1,"",175,""
1204,1226,13844,17,134,0,0,0,1,1,"",1084,""
1205,723,12616,17,136,0,0,0,1,1,"",524,""
1206,211,10025,3,38,0,0,0,1,1,"",140,""
1207,170,9925,4,22,0,0,0,1,1,"",113,""
1208,396,10523,6,124,0,0,0,1,1,"",257,""
1209,1108,13432,8,102,0,0,0,1,1,"",801,""
1210,288,10177,6,126,0,0,0,1,1,"",185,""
1211,828,12972,5,22,0,0,0,1,1,"",591,""
1212,514,11910,19,148,0,0,0,"","","",354,""
1213,985,13354,19,149,0,0,0,"","","",707,""
1214,424,11195,10,74,0,0,0,1,1,"",277,""
1215,1296,13214,2,112,0,0,0,1,1,"","",""
1216,1303,13221,16,206,0,0,0,1,1,"","",""
1217,842,12986,14,148,0,0,0,1,1,"",603,""
1218,134,9302,14,150,0,0,0,1,1,"",82,""
1219,921,13161,14,152,0,0,0,1,1,"",661,""
1220,305,10211,0,32,0,0,0,1,1,"",200,""
1221,342,10276,16,208,0,0,0,1,1,"",215,""
1222,520,11915,19,150,0,0,0,"","","",358,""
1223,427,11197,12,110,0,0,0,1,1,"",279,""
1224,679,12563,3,40,0,0,0,1,1,"",494,""
1225,599,12435,3,42,0,0,0,1,1,"",428,""
1226,692,12583,8,104,0,0,0,1,1,"",499,""
1227,688,12579,8,106,0,0,0,1,1,"",496,""
1228,872,13049,10,76,0,0,0,1,1,"",629,""
1229,339,10273,10,78,0,0,0,1,1,"",213,""
1230,492,11881,5,23,0,0,0,1,1,"",336,""
1231,143,9311,5,24,0,0,0,1,1,"",89,""
1232,394,10521,0,33,0,0,0,1,1,"",256,""
1233,716,12609,19,151,0,0,0,"","","",518,""
1234,550,11945,19,152,0,0,0,"","","",383,""
1235,1198,13818,18,28,0,0,0,1,1,"",1099,""
1236,974,13182,18,29,0,0,0,1,1,"",703,""
1237,208,10022,18,30,0,0,0,1,1,"",333,""
1238,710,12603,19,153,0,0,0,"","","",513,""
1239,814,12947,19,154,0,0,0,1,1,"",579,""
1240,1317,13228,12,112,0,0,0,1,1,"","",""
1241,1290,13207,13,152,0,0,0,1,1,"","",""
1242,1304,13222,17,138,0,0,0,1,1,"","",""
1243,1300,13218,15,190,0,0,0,1,1,"","",""
1244,1294,13212,12,114,0,0,0,1,1,"","",""
1245,250,10115,8,108,0,0,0,1,1,"",161,""
1246,1161,13745,8,110,0,0,0,1,1,"",854,""
1247,281,10153,7,64,0,0,0,1,1,"",173,""
1248,1297,13215,2,113,0,0,0,1,1,"","",""
1249,151,9319,9,64,0,0,0,1,1,"",95,""
1250,1314,13225,17,140,0,0,0,1,1,"","",""
1251,1311,14261,19,155,0,0,0,"","","","",""
1252,1311,14262,19,156,0,0,0,"","","","",""
1253,1311,14263,19,157,0,0,0,"","","","",""
1254,1299,13217,15,192,0,0,0,1,1,"","",""
1255,1316,13227,16,210,0,0,0,1,1,"","",""
1256,1318,13229,1,98,0,0,0,1,1,"","",""
1257,1312,13223,19,158,0,0,0,1,1,"","",""
1258,1313,13224,19,159,0,0,0,1,1,"","",""
1259,1295,13213,19,160,0,0,0,"","","","",""
1260,1305,14158,21,0,0,0,0,"","","","",""
1261,1306,14157,21,1,0,0,0,1,1,"","",""
1262,1307,14159,21,2,0,0,0,1,1,"","",""
1263,1308,14161,21,3,0,0,0,1,1,"","",""
1264,1309,14160,21,4,0,0,0,1,1,"","",""
1265,1310,14162,21,5,0,0,0,1,1,"","",""
1266,1293,13211,16,212,0,0,0,1,1,"","",""
1267,1298,13216,4,23,0,0,0,1,1,"","",""
1268,1301,13219,16,214,0,0,0,1,1,"","",""
1269,1315,13226,17,142,0,0,0,1,1,"","",""
1270,1302,13220,10,80,0,0,0,1,1,"","",""
1271,1319,13230,17,144,0,0,0,1,1,"","",""
1272,1320,13231,2,114,0,0,0,1,1,"","",""
1273,1322,13233,12,116,0,0,0,1,1,"","",""
1274,1321,13232,13,154,0,0,0,1,1,"","",""
1275,1329,13242,2,115,0,0,0,1,1,"","",""
1276,1324,13235,4,24,0,0,0,1,1,"","",""
1277,1330,13243,16,216,0,0,0,1,1,"","",""
1278,1326,13239,12,118,0,0,0,1,1,"","",""
1279,1327,13240,12,120,0,0,0,1,1,"","",""
1280,1328,13241,12,122,0,0,0,1,1,"","",""
1281,1331,13244,14,154,0,0,0,1,1,"","",""
1282,1323,13234,16,218,0,0,0,1,1,"","",""
1283,1325,13237,15,194,0,0,0,1,1,"","",""
1284,1333,14366,20,7,0,0,0,1,1,"","",""
1285,1334,14367,20,8,0,0,0,1,1,"","",""
1286,1337,14368,20,9,0,0,0,1,1,"","",""
1287,1340,14369,20,10,0,0,0,1,1,"","",""
1288,1336,14370,20,11,0,0,0,1,1,"","",""
1289,1335,14371,20,12,0,0,0,1,1,"","",""
1290,1338,14372,20,13,0,0,0,1,1,"","",""
1291,1339,14373,20,14,0,0,0,1,1,"","",""
1292,1341,14461,17,146,0,0,0,1,1,"","",""
1293,1342,14462,13,156,0,0,0,1,1,"","",""
1294,1343,14463,8,112,0,0,0,1,1,"","",""
1295,1344,14464,14,156,0,0,0,1,1,"","",""
1296,1345,14465,16,220,0,0,0,1,1,"","",""
1297,1346,14466,5,25,0,0,0,1,1,"","",""
1298,1347,14467,10,82,0,0,0,1,1,"","",""
1299,1348,14468,2,116,0,0,0,1,1,"","",""
1300,1349,14469,10,84,0,0,0,1,1,"","",""
1301,1350,14470,19,161,0,0,0,1,1,"","",""
1302,1351,14471,19,162,0,0,0,1,1,"","",""
1303,1352,14472,19,163,0,0,0,1,1,"","",""
1304,1353,14473,19,164,0,0,0,1,1,"","",""
1305,1354,14474,11,48,0,0,0,1,1,"","",""
1306,1355,14475,17,148,0,0,0,1,1,"","",""
1307,1261,14059,16,222,0,0,0,1,1,"","",""
1308,1356,14476,13,158,0,0,0,1,1,"","",""
1309,1357,14477,13,160,0,0,0,1,1,"","",""
1310,1358,14480,16,224,0,0,0,1,1,"","",""
1311,1359,14481,16,226,0,0,0,1,1,"","",""
1312,1360,14478,14,158,0,0,0,1,1,"","",""
1313,1361,14479,14,160,0,0,0,1,1,"","",""
1314,1362,14482,0,34,0,0,0,1,1,"","",""
1315,1363,14483,0,35,0,0,0,1,1,"","",""
1316,1364,14484,0,36,0,0,0,1,1,"","",""
1317,1365,14485,0,37,0,0,0,1,1,"","",""
1318,1366,14486,13,162,0,0,0,1,1,"","",""
1319,1367,14487,1,99,0,0,0,1,1,"","",""
1320,1368,14488,12,124,0,0,0,1,1,"","",""
1321,1369,14489,15,196,0,0,0,1,1,"","",""
1322,1370,14490,1,100,0,0,0,1,1,"","",""
1323,1371,14491,17,150,0,0,0,1,1,"","",""
1324,1372,14492,17,152,0,0,0,1,1,"","",""
1325,1373,14493,19,165,0,0,0,1,1,"","",""
1326,1374,14494,19,166,0,0,0,1,1,"","",""
1327,1375,14495,1,101,0,0,0,1,1,"","",""
1328,1376,14496,1,102,0,0,0,1,1,"","",""
1329,1377,14497,10,86,0,0,0,1,1,"","",""
1330,1378,14498,9,66,0,0,0,1,1,"","",""
1331,1379,14499,13,164,0,0,0,1,1,"","",""
1332,1380,14500,16,228,0,0,0,1,1,"","",""
1333,1381,14501,2,117,0,0,0,1,1,"","",""
1334,1382,14502,13,166,0,0,0,1,1,"","",""
1335,1383,14503,14,162,0,0,0,1,1,"","",""
1336,1384,14504,17,154,0,0,0,1,1,"","",""
1337,1385,14505,19,167,0,0,0,1,1,"","",""
1338,1386,14506,19,168,0,0,0,1,1,"","",""
1339,1387,14507,19,169,0,0,0,"","","","",""
1340,1388,14508,12,126,0,0,0,1,1,"","",""
1341,1389,14509,16,230,0,0,0,1,1,"","",""
1342,1390,14510,1,103,0,0,0,1,1,"","",""
1343,1391,14511,2,118,0,0,0,1,1,"","",""
1344,1392,14512,19,170,0,0,0,1,1,"","",""
1345,1393,14513,19,171,0,0,0,1,1,"","",""
1346,1412,14556,18,31,0,0,0,"","","","",""
1347,1411,14531,13,168,0,0,0,1,1,"","",""
1348,1413,14557,13,170,0,0,0,1,1,"","",""
1349,1419,14532,15,198,0,0,0,1,1,"","",""
1350,1420,14533,16,232,0,0,0,1,1,"","",""
1351,1421,14534,16,234,0,0,0,1,1,"","",""
1352,1423,14536,11,50,0,0,0,1,1,"","",""
1353,733,14653,19,172,0,0,0,1,1,"","",""
1354,733,14654,19,173,0,0,0,1,1,"","",""
1355,733,14655,19,174,0,0,0,1,1,"","",""
1356,733,14656,19,175,0,0,0,1,1,"","",""
1357,733,14657,19,176,0,0,0,1,1,"","",""
1358,733,14658,19,177,0,0,0,1,1,"","",""
1359,1424,10277,2,119,0,0,0,1,1,"","",""
1360,1434,14544,19,178,0,0,0,1,1,"","",""
1361,1433,14545,19,179,0,0,0,1,1,"","",""
1362,1432,14546,19,180,0,0,0,1,1,"","",""
1363,1438,14548,19,181,0,0,0,1,1,"","",""
1364,1425,14537,0,38,0,0,0,1,1,"","",""
1365,1422,14535,14,164,0,0,0,1,1,"","",""
1366,1428,14539,13,172,0,0,0,1,1,"","",""
1367,1429,14541,0,39,0,0,0,1,1,"","",""
1368,1427,14538,2,120,0,0,0,1,1,"","",""
1369,1426,14659,19,182,0,0,0,1,1,"","",""
1370,1435,14547,10,88,0,0,0,1,1,"","",""
1371,1440,14554,19,183,0,0,0,1,1,"","",""
1372,1441,14555,16,236,0,0,0,1,1,"","",""
1373,1430,14542,1,104,0,0,0,1,1,"","",""
1374,1414,14558,14,166,0,0,0,1,1,"","",""
1375,1436,14549,2,121,0,0,0,1,1,"","",""
1376,1437,14552,1,105,0,0,0,1,1,"","",""
1377,1439,14553,6,128,0,0,0,1,1,"","",""
1378,1431,14543,16,238,0,0,0,1,1,"","",""
1379,1449,14550,2,122,0,0,0,1,1,"","",""
1380,1453,14551,16,240,0,0,0,1,1,"","",""
1381,1454,14559,1,106,0,0,0,1,1,"","",""
1382,1455,14560,19,184,0,0,0,1,1,"","",""
1383,1456,14561,13,174,0,0,0,1,1,"","",""
1384,1457,14562,9,68,0,0,0,1,1,"","",""
1385,1458,14566,12,128,0,0,0,1,1,"","",""
1386,1459,14567,13,176,0,0,0,1,1,"","",""
1387,1460,14568,14,168,0,0,0,1,1,"","",""
1388,1461,14569,19,185,0,0,0,1,1,"","",""
1389,1462,14570,15,200,0,0,0,1,1,"","",""
1390,1463,14571,2,123,0,0,0,1,1,"","",""
1391,1464,14572,1,107,0,0,0,1,1,"","",""
1392,1465,14573,12,130,0,0,0,1,1,"","",""
1393,1466,14574,16,242,0,0,0,"","","","",""
1394,1467,14575,10,90,0,0,0,"","","","",""
1395,1468,14576,6,130,0,0,0,"","","","",""
1396,1110,13493,1,108,0,0,0,1,1,"","",""
1397,1469,14577,14,170,0,0,0,1,1,"","",""
1398,1470,14578,12,132,0,0,0,1,1,"","",""
1399,1471,14579,16,244,0,0,0,1,1,"","",""
1400,1472,14580,6,132,0,0,0,1,1,"","",""
1401,1473,14581,11,52,0,0,0,1,1,"","",""
1402,1474,14582,17,156,0,0,0,1,1,"","",""
1403,1475,14583,2,124,0,0,0,1,1,"","",""
1404,1476,14584,1,109,0,0,0,1,1,"","",""
1405,1477,14585,8,114,0,0,0,1,1,"","",""
1406,1478,14586,15,202,0,0,0,1,1,"","",""
1407,1479,14587,12,134,0,0,0,1,1,"","",""
1408,1480,14588,1,110,0,0,0,1,1,"","",""
1409,1481,14589,2,125,0,0,0,"","","","",""
1410,1482,14590,19,186,0,0,0,"","","","",""
1411,1486,14591,19,187,0,0,0,1,1,"","",""
1412,1487,14592,1,111,0,0,0,1,1,"","",""
1413,1488,14593,15,204,0,0,0,1,1,"","",""
1414,1489,14594,10,92,0,0,0,1,1,"","",""
1415,1490,14595,19,188,0,0,0,"","","","",""
1416,1491,14596,16,246,0,0,0,1,1,"","",""
1417,1492,14597,6,134,0,0,0,1,1,"","",""
1418,1493,14598,17,158,0,0,0,1,1,"","",""
1419,1494,14599,2,126,0,0,0,1,1,"","",""
1420,1495,14600,14,172,0,0,0,1,1,"","",""
1421,1496,14601,15,206,0,0,0,1,1,"",104,""
1422,1497,14602,1,112,0,0,0,1,1,"",1065,""
1423,1498,14603,0,40,0,0,0,1,1,"",575,""
1424,1499,14604,15,208,0,0,0,1,1,"",25,""
1425,1500,14605,19,189,0,0,0,1,1,"",385,""
1426,1501,14606,19,190,0,0,0,1,1,"",386,""
1427,1502,14607,19,191,0,0,0,1,1,"",387,""
1428,1503,14608,16,248,0,0,0,1,1,"",28,""
1429,1504,14609,1,113,0,0,0,1,1,"",534,""
1430,1505,14610,15,210,0,0,0,1,1,"","",""
1431,1506,14611,16,250,0,0,0,1,1,"","",""
1432,1507,14612,14,174,0,0,0,1,1,"","",""
1433,1508,14613,5,26,0,0,0,1,1,"","",""
1434,1509,14614,16,252,0,0,0,1,1,"","",""
1435,1510,14615,12,136,0,0,0,1,1,"","",""
1436,1511,14616,13,178,0,0,0,1,1,"","",""
1437,1512,14617,1,114,0,0,0,1,1,"","",""
1438,1513,14618,12,138,0,0,0,1,1,"","",""
1439,1514,14619,13,180,0,0,0,1,1,"","",""
1440,1515,14620,14,176,0,0,0,1,1,"","",""
1441,1516,14621,2,127,0,0,0,1,1,"","",""
1442,1517,14622,19,192,0,0,0,"","","","",""
1443,1522,14623,2,128,0,0,0,1,1,"","",""
1444,1523,14624,2,129,0,0,0,1,1,"","",""
1445,1524,14625,2,130,0,0,0,1,1,"","",""
1446,1525,14626,2,131,0,0,0,1,1,"","",""
1447,1526,14595,19,193,0,0,0,1,1,"","",""
1448,1535,14640,22,0,0,0,0,1,1,"","",""
1449,1536,14641,22,1,0,0,0,1,1,"","",""
1450,1537,14642,22,2,0,0,0,1,1,"","",""
1451,1538,14643,22,3,0,0,0,1,1,"","",""
1452,1539,14644,22,4,0,0,0,1,1,"","",""
1453,1527,14627,17,160,0,0,0,1,1,"","",""
1454,1528,14628,6,136,0,0,0,1,1,"","",""
1455,1529,14632,13,182,0,0,0,1,1,"","",""
1456,1530,14634,8,116,0,0,0,1,1,"","",""
1457,1532,14637,12,140,0,0,0,1,1,"","",""
1458,1533,14638,8,118,0,0,0,"","","","",""
1459,1531,14635,16,0,2,0,0,1,1,"","",""
1460,3132,15132,7,66,0,0,0,1,1,"","",""
1461,3133,15133,1,115,0,0,0,1,1,"","",""
1462,3129,14540,0,41,0,0,0,1,1,"","",""
1463,3134,15134,16,2,2,0,0,1,1,"","",""
1464,3135,15135,15,212,0,0,0,1,1,"","",""
1465,3136,15136,10,94,0,0,0,1,1,"","",""
1466,3138,15138,8,120,0,0,0,1,1,"","",""
1467,3137,15137,15,214,0,0,0,1,1,"","",""
1468,3130,15130,2,132,0,0,0,1,1,"","",""
1469,3131,15131,1,116,0,0,0,1,1,"","",""
1470,3144,15145,5,27,0,0,0,1,1,"","",""
1471,3161,15160,2,133,0,0,0,1,1,"","",""
1472,3162,15161,2,134,0,0,0,1,1,"","",""
1473,3166,15167,2,135,0,0,0,1,1,"","",""
1474,3154,15157,17,162,0,0,0,1,1,"","",""
1475,3858,15175,12,142,0,0,0,1,1,"","",""
1476,3861,15178,2,136,0,0,0,1,1,"","",""
1477,3880,15194,11,54,0,0,0,1,1,"","",""
1478,3156,15169,16,4,2,0,0,1,1,"","",""
1479,3157,15170,12,144,0,0,0,1,1,"","",""
1480,3158,15171,13,184,0,0,0,1,1,"","",""
1481,3155,15168,14,178,0,0,0,1,1,"","",""
1482,3883,15197,19,194,0,0,0,1,1,"","",""
1483,3145,15146,5,28,0,0,0,1,1,"","",""
1484,3152,15155,17,164,0,0,0,1,1,"","",""
1485,3165,15166,0,42,0,0,0,1,1,"","",""
1486,3855,15172,10,96,0,0,0,1,1,"","",""
1487,3881,15195,15,216,0,0,0,1,1,"","",""
1488,3882,15196,8,122,0,0,0,1,1,"","",""
1489,4036,15164,1,117,0,0,0,1,1,"","",""
1490,4037,14636,16,6,2,0,0,1,1,"","",""
1491,3153,15156,17,166,0,0,0,1,1,"","",""
1492,3862,15179,2,137,0,0,0,1,1,"","",""
1493,3863,15180,2,138,0,0,0,1,1,"","",""
1494,3879,13236,4,25,0,0,0,1,1,"","",""
1495,3870,14629,6,138,0,0,0,1,1,"","",""
1496,3878,15140,16,8,2,0,0,1,1,"","",""
1497,3877,15165,1,118,0,0,0,1,1,"","",""
1498,3876,14633,13,186,0,0,0,1,1,"","",""
1499,3873,14563,9,70,0,0,0,1,1,"","",""
1500,3168,15149,13,188,0,0,0,1,1,"","",""
1501,3169,13210,7,68,0,0,0,1,1,"","",""
1502,3864,15181,2,139,0,0,0,1,1,"","",""
1503,3865,15182,2,140,0,0,0,1,1,"","",""
1504,3866,15183,2,141,0,0,0,1,1,"","",""
1505,3867,15184,2,142,0,0,0,1,1,"","",""
1506,3868,15185,2,143,0,0,0,1,1,"","",""
1507,3869,15186,2,144,0,0,0,1,1,"","",""
1508,3142,15143,8,124,0,0,0,1,"","","",""
1509,3143,15144,8,126,0,0,0,1,"","","",""
1510,3872,14631,6,140,0,0,0,1,"","","",""
1511,3871,14630,6,142,0,0,0,1,"","","",""
1512,4041,15190,1,119,0,0,0,1,"","","",""
1513,3140,15141,1,120,0,0,0,1,"","","",""
1514,3160,15159,12,146,0,0,0,1,"","","",""
1515,4038,15187,12,148,0,0,0,1,"","","",""
1516,4039,15188,12,150,0,0,0,1,"","","",""
1517,3874,14564,9,72,0,0,0,1,"","","",""
1518,4040,15189,10,98,0,0,0,1,"","","",""
1519,243,10108,2,145,0,0,0,1,1,"","",""
1520,4044,15193,8,128,0,0,0,1,"","","",""
1521,3875,14565,9,74,0,0,0,1,"","","",""
1522,4045,15294,19,195,0,0,0,1,"","","",""
1523,4042,15191,2,146,0,0,0,1,1,"","",""
1524,238,10103,18,32,0,0,0,1,1,"","",""
