"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
4176,4176,1975237658,"Art/2DItems/Effects/VaalBehemothFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4177,4177,3855533973,"Art/2DItems/Effects/RadiantOrbofChanceExtraEffect.dds",31,[25],0,[35]
4178,4178,1471958973,"Art/2DItems/Effects/Hats/VoodooKingHelmet.dds",6,[4],0,[7]
4179,4179,3819335934,"Art/2DItems/Effects/shoes/VoodooKingBoots.dds",9,[9],0,[12]
4180,4180,2090291174,"Art/2DItems/Effects/gloves/VoodooKingGloves.dds",8,[8],0,[11]
4181,4181,1720687857,"Art/2DItems/Effects/BodyArmour/VoodooKingBody.dds",4,[6],0,[9]
4182,4182,2192026283,"Art/2DItems/Effects/BurrowingShieldCharge.dds",17,[27],0,[49]
4183,4183,2777430439,"Art/2DItems/Effects/RoachFlameDash.dds",17,[27],0,[49]
4184,4184,14343609,"Art/2DItems/Effects/QuadrillaLeapSlam.dds",17,[27],0,[49]
4185,4185,2654601137,"Art/2DItems/Hideout/SteamchordRuneHideoutDecoration.dds",20,[],0,[]
4186,4186,4244246252,"Art/2DItems/Hideout/SteamchordRuneHideoutDecoration.dds",20,[],0,[]
4187,4187,3859867379,"Art/2DItems/Effects/Hats/ShackledImmortalHelmet.dds",6,[4],0,[7]
4188,4188,1563711013,"Art/2DItems/Effects/shoes/ShackledImmortalBoots.dds",9,[9],0,[12]
4189,4189,2255814915,"Art/2DItems/Effects/gloves/ShackledImmortalGloves.dds",8,[8],0,[11]
4190,4190,587837076,"Art/2DItems/Effects/BodyArmour/ShackledImmortalBody.dds",4,[6],0,[9]
4191,4191,3849917615,"Art/2DItems/Effects/Wings/ForsakenFlameBackAttachment.dds",5,[7],0,[10]
4192,4192,1569504028,"Art/2DItems/Effects/Hats/KaruiElemancerHelmet.dds",6,[4],0,[7]
4193,4193,787053076,"Art/2DItems/Effects/gloves/KaruiElemancerGloves.dds",8,[8],0,[11]
4194,4194,2543562609,"Art/2DItems/Effects/BodyArmour/KaruiElemancerBody.dds",4,[6],0,[9]
4195,4195,2380293469,"Art/2DItems/Effects/Portals/ChieftainPortalEffect.dds",11,[16],0,[20]
4196,4196,1409544414,"Art/2DItems/Effects/Hats/VaalSerpentGodCoreHelmet.dds",6,[4],0,[7]
4197,4197,253111798,"Art/2DItems/Effects/shoes/VaalSerpentGodCoreBoots.dds",9,[9],0,[12]
4198,4198,568251146,"Art/2DItems/Effects/gloves/VaalSerpentGodCoreGloves.dds",8,[8],0,[11]
4199,4199,671633055,"Art/2DItems/Effects/BodyArmour/VaalSerpentGodCoreBody.dds",4,[6],0,[9]
4200,4200,3631582862,"Art/2DItems/Effects/Hats/KalguuranRunesmithHelmet.dds",6,[4],0,[7]
4201,4201,2413718964,"Art/2DItems/Effects/shoes/KalguuranRunesmithBoots.dds",9,[9],0,[12]
4202,4202,1940745400,"Art/2DItems/Effects/gloves/KalguuranRunesmithGloves.dds",8,[8],0,[11]
4203,4203,1014482856,"Art/2DItems/Effects/BodyArmour/KalguuranRunesmithBody.dds",4,[6],0,[9]
4204,4204,4279266035,"Art/2DItems/Effects/Wings/KalguuranRunesmithCloak.dds",5,[7],0,[10]
4205,4205,213288914,"Art/2DItems/Effects/Hats/SandwraithAssassinHelmet.dds",6,[4],0,[7]
4206,4206,3195929082,"Art/2DItems/Effects/gloves/SandwraithAssassinGloves.dds",8,[8],0,[11]
4207,4207,1300940119,"Art/2DItems/Effects/BodyArmour/SandwraithAssassinBody.dds",4,[6],0,[9]
4208,4208,3283682792,"Art/2DItems/Effects/Wings/SandwraithAssassinCloak.dds",5,[7],0,[10]
4209,4209,1571614119,"Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT1.dds",16,[12],0,[15]
4210,4210,2024009067,"Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT2.dds",16,[12],0,[15]
4211,4211,1401221441,"Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT3.dds",16,[12],0,[15]
4212,4212,3203868533,"Art/2DItems/Effects/Frames/KalguuranRunesmith.dds",12,[14],0,[17]
4213,4213,3411486659,"Art/2DItems/Effects/Frames/ShackledImmortal.dds",12,[14],0,[17]
4214,4214,1631592700,"Art/2DItems/Effects/Frames/VaalSerpentGod.dds",12,[14],0,[17]
4215,4215,2917495461,"Art/2DItems/Effects/Frames/KaruiElemenancer.dds",12,[14],0,[17]
4216,4216,232627921,"Art/2DItems/Effects/Frames/SandwraithAssassin.dds",12,[14],0,[17]
4217,4217,1615272158,"Art/2DItems/Effects/Weapon/CelestialEmperorRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4218,4218,1232923872,"Art/2DItems/Effects/Weapon/BlackstarMeteorRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4219,4219,744470167,"Art/2DItems/Effects/Weapon/NecroticFlamesRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4220,4220,508485224,"Art/2DItems/Effects/Weapon/AesirLightningRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4221,4221,2048640492,"Art/2DItems/Effects/Weapon/SulphiteShatterRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4222,4222,2019651998,"Art/2DItems/Rings/CurrencyRing.dds",28,[22],0,"[31,32]"
4223,4223,1691864367,"Art/2DItems/Rings/StepRing.dds",28,[22],0,"[31,32]"
4224,4224,3639135852,"Art/2DItems/Effects/Portals/CaneToadKingPortal.dds",11,[16],0,[20]
4225,4225,3068137315,"Art/2DItems/Effects/Portals/AlbinoToadKingPortal.png.dds",11,[16],0,[20]
4226,4226,2739186263,"Art/2DItems/Effects/Portals/RiverToadKingPortal.png.dds",11,[16],0,[20]
4227,4227,681154299,"Art/2DItems/Effects/Wings/VaalSerpentGodCloak.dds",5,[7],0,[10]
4228,4228,2550129516,"Art/2DItems/Effects/Hats/NightLotusHelmet.dds",6,[4],0,[7]
4229,4229,2500304448,"Art/2DItems/Effects/shoes/NightLotusBoots.dds",9,[9],0,[12]
4230,4230,27458119,"Art/2DItems/Effects/gloves/NightLotusGloves.dds",8,[8],0,[11]
4231,4231,1373593271,"Art/2DItems/Effects/BodyArmour/NightLotusBody.dds",4,[6],0,[9]
4232,4232,1185588114,"Art/2DItems/Effects/Portals/SacredWispsPortalEffect.dds",11,[16],0,[20]
4233,4233,909935131,"Art/2DItems/Effects/Portals/CursebringerPortalEffect.dds",11,[16],0,[20]
4234,4234,3512876820,"Art/2DItems/Effects/Character/HeadhunterCharacterEffect.dds",16,[12],0,[15]
4235,4235,3585098276,"Art/2DItems/Effects/Weapon/LocustFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4236,4236,4234562339,"Art/2DItems/Effects/Character/EldritchHorrorApparitionEffect.dds",15,[11],0,[14]
4237,4237,3383958686,"Art/2DItems/Effects/EggMoltenShellEffect.dds",17,[27],0,[49]
4238,4238,241092318,"Art/2DItems/Armours/Shields/Atzirismirror2.dds",0,[1],0,"[1,4,36,39,42,45]"
4239,4239,3605421231,"Art/2DItems/Belts/Belt6Unique2.dds",25,[19],0,[24]
4240,4240,3969738284,"Art/2DItems/Rings/Empty-Socket2.dds",28,[22],0,"[31,32]"
4241,4241,3231507541,"Art/2DItems/Amulets/WinterHeart.dds",24,[20],0,[25]
4242,4242,75060906,"Art/2DItems/Amulets/WarpedTimepieceAlt.dds",24,[20],0,[25]
4243,4243,2748258546,"Art/2DItems/Amulets/VollsDevotionAltArt2.dds",24,[20],0,[25]
4244,4244,3632845247,"Art/2DItems/Amulets/AgateAmuletUnique2.dds",24,[20],0,[25]
4245,4245,3072595325,"Art/2DItems/Amulets/VictariosAcuityAltArt.dds",24,[20],0,[25]
4246,4246,2821934464,"Art/2DItems/Amulets/UngilsHarmonyAlt.dds",24,[20],0,[25]
4247,4247,2305833828,"Art/2DItems/Amulets/TheIgnomonAlt.dds",24,[20],0,[25]
4248,4248,2426254568,"Art/2DItems/Amulets/TearofPurityAltArt.dds",24,[20],0,[25]
4249,4249,359955857,"Art/2DItems/Flasks/TasteOfHateAlt.dds",26,[21],1,"[26,27,28,29,30]"
4250,4250,1311467939,"Art/2DItems/Amulets/StoneofLazhwarAlt.dds",24,[20],0,[25]
4251,4251,3320422308,"Art/2DItems/Belts/SoulthirstALT.dds",25,[19],0,[24]
4252,4252,3465824822,"Art/2DItems/Flasks/BlockFlask2.dds",26,[21],1,"[26,27,28,29,30]"
4253,4253,1238657137,"Art/2DItems/Amulets/RashkaldorsPatienceAlt.dds",24,[20],0,[25]
4254,4254,1556548718,"Art/2DItems/Rings/Cherufe2.dds",28,[22],0,"[31,32]"
4255,4255,898977981,"Art/2DItems/Amulets/NightsHoldAltArt2.dds",24,[20],0,[25]
4256,4256,1852863866,"Art/2DItems/Amulets/NgamahuTikiALTART .dds",24,[20],0,[25]
4257,4257,2368411576,"Art/2DItems/Amulets/NaturalHierarchyAltArt2.dds",24,[20],0,[25]
4258,4258,3197586296,"Art/2DItems/Belts/MeginordsGirdleAlt2.dds",25,[19],0,[24]
4259,4259,3847618083,"Art/2DItems/Rings/MalachaisArtificeAlt.dds",28,[22],0,"[31,32]"
4260,4260,2587661813,"Art/2DItems/Flasks/LaviangasOilAlt.dds",26,[21],1,"[26,27,28,29,30]"
4261,4261,1881520832,"Art/2DItems/Rings/KikazaruAlt.dds",28,[22],0,"[31,32]"
4262,4262,809946488,"Art/2DItems/Amulets/KaruiWardAlt.dds",24,[20],0,[25]
4263,4263,4133130272,"Art/2DItems/Amulets/EyeofChayulaAlt.dds",24,[20],0,[25]
4264,4264,1438706210,"Art/2DItems/Rings/EmberwakeAlt.dds",28,[22],0,"[31,32]"
4265,4265,2484239094,"Art/2DItems/Belts/DyadianDawnRaceAlt.dds",25,[19],0,[24]
4266,4266,79690690,"Art/2DItems/Rings/DoedresDamningAlt.dds",28,[22],0,"[31,32]"
4267,4267,1470875728,"Art/2DItems/Rings/BloodRIng.dds",28,[22],0,"[31,32]"
4268,4268,2840082233,"Art/2DItems/Amulets/CarnageHeartAlt.dds",24,[20],0,[25]
4269,4269,3158173826,"Art/2DItems/Rings/CallOfTheBrotherhoodRaceAlt.dds",28,[22],0,"[31,32]"
4270,4270,3449883501,"Art/2DItems/Amulets/TearofPurityAltArtCorrupt.dds",24,[20],0,[25]
4271,4271,2677301560,"Art/2DItems/Amulets/BloodAmuletALT.dds",24,[20],0,[25]
4272,4272,1589443200,"Art/2DItems/Rings/BlackheartAlt.dds",28,[22],0,"[31,32]"
4273,4273,217182782,"Art/2DItems/Amulets/AtzirisFoibleAlt.dds",24,[20],0,[25]
4274,4274,3240748992,"Art/2DItems/Amulets/AtzirisFoibleAlt2.dds",24,[20],0,[25]
4275,4275,2360053647,"Art/2DItems/Amulets/AstramentisAlt.dds",24,[20],0,[25]
4276,4276,2150113030,"Art/2DItems/Rings/andvariusAlt.dds",28,[22],0,"[31,32]"
4277,4277,3333423855,"Art/2DItems/Rings/LightningColdTwoStoneRingAlt.dds",28,[22],0,"[31,32]"
4278,4278,4284709115,"Art/2DItems/Rings/TopazRing.dds",28,[22],0,"[31,32]"
4279,4279,178471226,"Art/2DItems/Rings/ThiefsTorment2.dds",28,[22],0,"[31,32]"
4280,4280,3615135699,"Art/2DItems/Rings/TheTamingAlt.dds",28,[22],0,"[31,32]"
4281,4281,3743768571,"Art/2DItems/Amulets/TheAnvilAlt.dds",24,[20],0,[25]
4282,4282,823943942,"Art/2DItems/Amulets/TalismanoftheVictorAlt.dds",24,[20],0,[25]
4283,4283,1695138765,"Art/2DItems/Amulets/Amulet5Unique2.dds",24,[20],0,[25]
4284,4284,1042835715,"Art/2DItems/Amulets/SidhebreathAlt.dds",24,[20],0,[25]
4285,4285,3107376158,"Art/2DItems/Rings/SapphireRingRaceAlt.dds",28,[22],0,"[31,32]"
4286,4286,2490963904,"Art/2DItems/Rings/SapphireRingAlt.dds",28,[22],0,"[31,32]"
4287,4287,2144048919,"Art/2DItems/Belts/RusticSashAlt2.dds",25,[19],0,[24]
4288,4288,2105666940,"Art/2DItems/Belts/RusticSashAlt.dds",25,[19],0,[24]
4289,4289,3461410196,"Art/2DItems/Rings/RingoftheVictorALT.dds",28,[22],0,"[31,32]"
4290,4290,2019732113,"Art/2DItems/Rings/RubyRingAlt.dds",28,[22],0,"[31,32]"
4291,4291,2996849151,"Art/2DItems/Rings/Ring2b.dds",28,[22],0,"[31,32]"
4292,4292,2457996590,"Art/2DItems/Rings/PrismaticRingAlt.dds",28,[22],0,"[31,32]"
4293,4293,179196667,"Art/2DItems/Rings/PerandusSignetAlt.dds",28,[22],0,"[31,32]"
4294,4294,3085553602,"Art/2DItems/Belts/PerandusBlazonAlt.dds",25,[19],0,[24]
4295,4295,2942566488,"Art/2DItems/Rings/MoonstoneRingAlt.dds",28,[22],0,"[31,32]"
4296,4296,2712386779,"Art/2DItems/Rings/MingsHeartAlt.dds",28,[22],0,"[31,32]"
4297,4297,3974409415,"Art/2DItems/Belts/MeginordsGirdleAlt.dds",25,[19],0,[24]
4298,4298,1998717565,"Art/2DItems/Rings/LeHeupofAllAlt.dds",28,[22],0,"[31,32]"
4299,4299,2598921795,"Art/2DItems/Belts/Belt3Alt.dds",25,[19],0,[24]
4300,4300,581689,"Art/2DItems/Flasks/LaviangasOil2.dds",26,[21],1,"[26,27,28,29,30]"
4301,4301,3300200491,"Art/2DItems/Rings/KaomsSignAlt.dds",28,[22],0,"[31,32]"
4302,4302,1121449463,"Art/2DItems/Jewels/BloodJewel.dds",27,[26],0,[48]
4303,4303,988602414,"Art/2DItems/Belts/ImmortalFleshAlt.dds",25,[19],0,[24]
4304,4304,2404842188,"Art/2DItems/Belts/Headhunter2.dds",25,[19],0,[24]
4305,4305,1670272265,"Art/2DItems/Rings/GiftsfromAboveAlt.dds",28,[22],0,"[31,32]"
4306,4306,1061245871,"Art/2DItems/Rings/DreamFragmentsAlt2.dds",28,[22],0,"[31,32]"
4307,4307,2731387702,"Art/2DItems/Rings/DreamFragmentsAlt.dds",28,[22],0,"[31,32]"
4308,4308,3457530928,"Art/2DItems/Flasks/DivinationDistillateAlt.dds",26,[21],1,"[26,27,28,29,30]"
4309,4309,2981587904,"Art/2DItems/Rings/DeathRushAlt.dds",28,[22],0,"[31,32]"
4310,4310,591994908,"Art/2DItems/Amulets/DaressosSaluteAlt.dds",24,[20],0,[25]
4311,4311,3643197414,"Art/2DItems/Rings/CoralRingAlt.dds",28,[22],0,"[31,32]"
4312,4312,2669983723,"Art/2DItems/Rings/BereksRespiteAlt.dds",28,[22],0,"[31,32]"
4313,4313,2395640630,"Art/2DItems/Rings/BereksPassAlt.dds",28,[22],0,"[31,32]"
4314,4314,1064830047,"Art/2DItems/Rings/BereksGripAlt.dds",28,[22],0,"[31,32]"
4315,4315,1606123339,"Art/2DItems/Belts/AuxiumAlt.dds",25,[19],0,[24]
4316,4316,3408730257,"Art/2DItems/Rings/RingUnique1.dds",28,[22],0,"[31,32]"
4317,4317,757782947,"Art/2DItems/Amulets/OnyxAmuletAlt.dds",24,[20],0,[25]
4318,4318,2646996072,"Art/2DItems/Rings/AmethystAlt.dds",28,[22],0,"[31,32]"
4319,4319,2314850534,"Art/2DItems/Armours/Shields/Perandus.dds",0,[1],0,"[1,4,36,39,42,45]"
4320,4320,2137168354,"Art/2DItems/Armours/Shields/SaffellsFrameAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4321,4321,2425829678,"Art/2DItems/Quivers/AsphyxiasWrathRaceAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4322,4322,3921769450,"Art/2DItems/Quivers/BlackgleamAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4323,4323,3408581205,"Art/2DItems/Weapons/OneHandWeapons/Claws/CybilsClawAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4324,4324,3419838183,"Art/2DItems/Weapons/OneHandWeapons/Daggers/DivinariusAltNew.dds",0,[1],0,"[1,4,36,39,42,45]"
4325,4325,3768056906,"Art/2DItems/Weapons/OneHandWeapons/Daggers/UngilsGaucheAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4326,4326,3471743636,"Art/2DItems/Weapons/OneHandWeapons/Rapiers/AurumvoraxAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4327,4327,3119462810,"Art/2DItems/Weapons/OneHandWeapons/Wands/LifesprigAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4328,4328,1281500251,"Art/2DItems/Weapons/TwoHandWeapons/Staves/TheSearingTouchAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4329,4329,2283058452,"Art/2DItems/Weapons/TwoHandWeapons/Staves/PillaroftheCagedGodAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4330,4330,354591994,"Art/2DItems/Weapons/TwoHandWeapons/TwoHandSwords/ShiverstingAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4331,4331,1894967284,"Art/2DItems/Rings/MokousEmbraceAlt.dds",28,[22],0,"[31,32]"
4332,4332,1053791753,"Art/2DItems/Armours/Helmets/BringerOfRain.dds",6,[4],0,[7]
4333,4333,267878817,"Art/2DItems/Armours/Shields/RathpithGlobeAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4334,4334,2910387959,"Art/2DItems/Weapons/OneHandWeapons/Daggers/BinosKitchenKnifeAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4335,4335,4157424065,"Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/SoultakerAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4336,4336,1681370264,"Art/2DItems/Weapons/OneHandWeapons/OneHandMaces/BrightbeakAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4337,4337,1527329667,"Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/ThePrincessAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4338,4338,1321370010,"Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/RedBeak2.dds",0,[1],0,"[1,4,36,39,42,45]"
4339,4339,1282291954,"Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/PrismaticEclipseAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4340,4340,4050332498,"Art/2DItems/Weapons/OneHandWeapons/Wands/VoidBatteryAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4341,4341,2390845724,"Art/2DItems/Weapons/TwoHandWeapons/Bows/StormcloudAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4342,4342,3002343345,"Art/2DItems/Weapons/TwoHandWeapons/Bows/QuillRainAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4343,4343,1412694076,"Art/2DItems/Weapons/TwoHandWeapons/Bows/DeathsharpAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4344,4344,1097432357,"Art/2DItems/Weapons/TwoHandWeapons/Staves/EclipseStaff.dds",0,[1],0,"[1,4,36,39,42,45]"
4345,4345,269078685,"Art/2DItems/Weapons/TwoHandWeapons/Staves/TheBloodThornALT.dds",0,[1],0,"[1,4,36,39,42,45]"
4346,4346,1939001032,"Art/2DItems/Weapons/TwoHandWeapons/Staves/Fencoil.dds",0,[1],0,"[1,4,36,39,42,45]"
4347,4347,4058571259,"Art/2DItems/Weapons/TwoHandWeapons/Staves/TarynsShiverAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4348,4348,2752508167,"Art/2DItems/Weapons/TwoHandWeapons/Staves/TheWhisperingIceRaceAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4349,4349,355093100,"Art/2DItems/Weapons/TwoHandWeapons/Staves/ReapersPursuitAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4350,4350,4050696571,"Art/2DItems/Weapons/TwoHandWeapons/TwoHandMaces/GeofrisBaptismAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4351,4351,2020276108,"Art/2DItems/Weapons/TwoHandWeapons/TwoHandSwords/EdgeOfMadnessAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4352,4352,791923414,"Art/2DItems/Weapons/TwoHandWeapons/TwoHandSwords/QueensDecreeAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4353,4353,4142402313,"Art/2DItems/Armours/Boots/GoreFrenzyAlt.dds",9,[9],0,[12]
4354,4354,845586367,"Art/2DItems/Armours/Boots/GoldwyrmAlt.dds",9,[9],0,[12]
4355,4355,1030607070,"Art/2DItems/Armours/Boots/WanderlustAlt3.dds",9,[9],0,[12]
4356,4356,1428447258,"Art/2DItems/Armours/Boots/Wanderlust2.dds",9,[9],0,[12]
4357,4357,1662453964,"Art/2DItems/Armours/Boots/RainbowStrideAlt.dds",9,[9],0,[12]
4358,4358,1086159006,"Art/2DItems/Armours/Boots/ShavronnesPaceAlt.dds",9,[9],0,[12]
4359,4359,3051374836,"Art/2DItems/Armours/Boots/SinTrekAlt.dds",9,[9],0,[12]
4360,4360,1720992431,"Art/2DItems/Armours/Boots/SundanceAlt.dds",9,[9],0,[12]
4361,4361,656298985,"Art/2DItems/Armours/Boots/TwoTonedBootsALT2.dds",9,[9],0,[12]
4362,4362,582388939,"Art/2DItems/Armours/Boots/TwoTonedBootsALT.dds",9,[9],0,[12]
4363,4363,2964538371,"Art/2DItems/Armours/Boots/WindscreamAlt.dds",9,[9],0,[12]
4364,4364,10691341,"Art/2DItems/Armours/Gloves/MaligarosVirtuosityAlt.dds",8,[8],0,[11]
4365,4365,3539541427,"Art/2DItems/Armours/Gloves/BloodGrip.dds",8,[8],0,[11]
4366,4366,2852455443,"Art/2DItems/Armours/Gloves/FaceBreaker2.dds",8,[8],0,[11]
4367,4367,1506993028,"Art/2DItems/Armours/Gloves/FaceBreaker2.dds",8,[8],0,[11]
4368,4368,670027263,"Art/2DItems/Armours/Helmets/HrimnorsResolveAlt.dds",6,[4],0,[7]
4369,4369,893483974,"Art/2DItems/Armours/Helmets/FairgravesTricorneAlt.dds",6,[4],0,[7]
4370,4370,556899756,"Art/2DItems/Armours/Helmets/FurryheadofstarkonjaAlt.dds",6,[4],0,[7]
4371,4371,948244203,"Art/2DItems/Armours/Helmets/Goldrim2.dds",6,[4],0,[7]
4372,4372,309564985,"Art/2DItems/Armours/Helmets/HeatShiverAlt.dds",6,[4],0,[7]
4373,4373,644717207,"Art/2DItems/Armours/Helmets/MindSpiralAlt.dds",6,[4],0,[7]
4374,4374,201423924,"Art/2DItems/Armours/Helmets/TheThreeDragonsAlt.dds",6,[4],0,[7]
4375,4375,3869450755,"Art/2DItems/Armours/Helmets/AlphasHowlAlt.dds",6,[4],0,[7]
4376,4376,1890357588,"Art/2DItems/Armours/BodyArmours/CarcassJackAlt.dds",4,[6],0,[9]
4377,4377,2691544235,"Art/2DItems/Armours/BodyArmours/CloakofFlameAlt.dds",4,[6],0,[9]
4378,4378,788156195,"Art/2DItems/Armours/BodyArmours/TabulaRasaAlt.dds",4,[6],0,[9]
4379,4379,2337285685,"Art/2DItems/Armours/BodyArmours/ThousandribbonsAlt.dds",4,[6],0,[9]
4380,4380,2045753637,"Art/2DItems/Weapons/OneHandWeapons/OneHandSwords/DemigodsAuthority.dds",0,[1],0,"[1,4,36,39,42,45]"
4381,4381,4166070505,"Art/2DItems/Belts/Demibelt1.dds",25,[19],0,[24]
4382,4382,1955122677,"Art/2DItems/Amulets/Amulet7Unique2.dds",24,[20],0,[25]
4383,4383,962398136,"Art/2DItems/Rings/DemigodsBand.dds",28,[22],0,"[31,32]"
4384,4384,577143885,"Art/2DItems/Armours/Helmets/DemigodsImmortality.dds",6,[4],0,[7]
4385,4385,918643125,"Art/2DItems/Armours/Boots/DemigodsStride.dds",9,[9],0,[12]
4386,4386,229705408,"Art/2DItems/Armours/Helmets/Demigodstriumph.dds",6,[4],0,[7]
4387,4387,3231257484,"Art/2DItems/Armours/Shields/DemigodsShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4388,4388,1730251011,"Art/2DItems/Armours/BodyArmours/DemigodsArmour.dds",4,[6],0,[9]
4389,4389,1218467030,"Art/2DItems/Armours/Gloves/DemigodsTouch.dds",8,[8],0,[11]
4390,4390,2844283280,"Art/2DItems/Armours/Helmets/Demigodstriumph2.dds",6,[4],0,[7]
4391,4391,3465901453,"Art/2DItems/Armours/Gloves/DemigodsTouchAlt.dds",8,[8],0,[11]
4392,4392,615496637,"Art/2DItems/Armours/BodyArmours/DemiGodsArmourAlt.dds",4,[6],0,[9]
4393,4393,951233410,"Art/2DItems/Rings/DemigodsBand2.dds",28,[22],0,"[31,32]"
4394,4394,2324122819,"Art/2DItems/Armours/Shields/DemigodsShieldAlt.dds",0,[1],0,"[1,4,36,39,42,45]"
4395,4395,700761527,"Art/2DItems/Armours/Boots/DemigodsStrideAlt.dds",9,[9],0,[12]
4396,4396,998675723,"Art/2DItems/Armours/Helmets/DemigodsImmortalityAlt.dds",6,[4],0,[7]
4397,4397,2308657992,"Art/2DItems/Belts/Demibelt2.dds",25,[19],0,[24]
4398,4398,4214269342,"Art/2DItems/Effects/SupernovaLevelupExtraEffect.dds",31,[25],0,[35]
4399,4399,1825777714,"Art/2DItems/Effects/JadeArcticArmour.dds",17,[27],0,[49]
4400,4400,1350560906,"Art/2DItems/Effects/Weapon/DivineArtilleryStrikeRareFinisher.dds",3,[3],0,"[3,6,38,41,44,47]"
4401,4401,3795865574,"Art/2DItems/Effects/FungalTempestShieldEffect.dds",17,[27],0,[49]
4402,4402,3105459904,"Art/2DItems/Effects/Hats/EldritchHungerHelmet.dds",6,[4],0,[7]
4403,4403,463951844,"Art/2DItems/Effects/shoes/EldritchHungerBoots.dds",9,[9],0,[12]
4404,4404,217265755,"Art/2DItems/Effects/gloves/EldritchHungerGloves.dds",8,[8],0,[11]
4405,4405,539468687,"Art/2DItems/Effects/BodyArmour/EldritchHungerBody.dds",4,[6],0,[9]
4406,4406,2866062118,"Art/2DItems/Effects/Wings/EldritchWings1.dds",5,[7],0,[10]
4407,4407,2734181911,"Art/2DItems/Effects/Wings/EldritchWings2.dds",5,[7],0,[10]
4408,4408,1450400154,"Art/2DItems/Effects/Wings/EldritchWings3.dds",5,[7],0,[10]
4409,4409,1382765211,"Art/2DItems/Effects/Weapon/weapon_CosmosWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4410,4410,872402090,"Art/2DItems/Effects/Wings/SolarGuardianBackAttachment.dds",5,[7],0,[10]
4411,4411,2291457285,"Art/2DItems/Effects/Frames/Eldritch.dds",12,[14],0,[17]
4412,4412,2604664181,"Art/2DItems/Effects/Frames/EldritchHunger.dds",12,[14],0,[17]
4413,4413,1363770647,"Art/2DItems/Effects/Frames/EldritchHorror.dds",12,[14],0,[17]
4414,4414,2851990796,"Art/2DItems/Effects/Frames/Solar.dds",12,[14],0,[17]
4415,4415,3368364795,"Art/2DItems/Effects/Frames/SolarKnight.dds",12,[14],0,[17]
4416,4416,2365857483,"Art/2DItems/Effects/Frames/SolarGuardian.dds",12,[14],0,[17]
4417,4417,3527141288,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20]
4418,4418,3962411617,"Art/2DItems/Effects/Hats/CeruleanCrabHelmetAlt.dds",6,[4],0,[7]
4419,4419,4045069057,"Art/2DItems/Effects/Hats/CeruleanCrabHelmet.dds",6,[4],0,[7]
4420,4420,229529031,"Art/2DItems/Effects/shoes/CeruleanCrabBoots.dds",9,[9],0,[12]
4421,4421,2339181073,"Art/2DItems/Effects/gloves/CeruleanCrabGloves.dds",8,[8],0,[11]
4422,4422,69987933,"Art/2DItems/Effects/BodyArmour/CeruleanCrabBodyArmour.dds",4,[6],0,[9]
