"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
3144,"Monster3148",2208,1,70,1954,""
3145,"Monster3149",2208,"",1,4020,""
3146,"Monster3150",2209,1,20,1557,""
3147,"Monster3151",2209,1,60,1565,""
3148,"Monster3152",2209,1,20,1557,""
3149,"Monster3153",2210,1,30,1559,""
3150,"Monster3154",2210,1,70,1565,""
3151,"Monster3155",2211,1,100,1565,""
3152,"Monster3156",2212,1,100,463,""
3153,"Monster3157",2213,1,50,7440,""
3154,"Monster3158",2213,1,50,7446,""
3155,"Monster3159",2214,1,50,7440,""
3156,"Monster3160",2214,1,50,7446,""
3157,"Monster3161",2215,1,50,7440,""
3158,"Monster3162",2215,1,50,7446,""
3159,"Monster3163",2216,1,50,7440,""
3160,"Monster3164",2216,1,50,7446,""
3161,"Monster3165",2217,1,50,7440,""
3162,"Monster3166",2217,1,50,7446,""
3163,"Monster3167",2218,1,50,7440,""
3164,"Monster3168",2218,1,50,7446,""
3165,"Monster3169",2219,1,50,7440,""
3166,"Monster3170",2219,1,50,7446,""
3167,"Monster3171",2220,1,100,7454,""
3168,"Monster3172",2221,1,80,7454,""
3169,"Monster3173",2221,1,20,7458,""
3170,"Monster3174",2222,1,80,7454,""
3171,"Monster3175",2222,1,20,7458,""
3172,"Monster3176",2223,1,80,7454,""
3173,"Monster3177",2223,1,20,7458,""
3174,"Monster3178",2224,1,80,7454,""
3175,"Monster3179",2224,1,20,7458,""
3176,"Monster3180",2225,1,80,7454,""
3177,"Monster3181",2225,1,20,7458,""
3178,"Monster3182",2226,1,80,7454,""
3179,"Monster3183",2226,1,20,7458,""
3180,"Monster3184",2227,1,100,7454,""
3181,"Monster3185",2228,1,80,7454,""
3182,"Monster3186",2228,1,20,7458,""
3183,"Monster3187",2229,1,80,7454,""
3184,"Monster3188",2229,1,20,7458,""
3185,"Monster3189",2230,1,80,7454,""
3186,"Monster3190",2230,1,20,7458,""
3187,"Monster3191",2231,1,80,7454,""
3188,"Monster3192",2231,1,20,7458,""
3189,"Monster3193",2232,1,80,7454,""
3190,"Monster3194",2232,1,20,7458,""
3191,"Monster3195",2233,1,80,7454,""
3192,"Monster3196",2233,1,20,7458,""
3193,"Monster3197",2234,1,80,7454,""
3194,"Monster3198",2234,1,20,7458,""
3195,"Monster3199",2235,1,80,7454,""
3196,"Monster3200",2235,1,20,7458,""
3197,"Monster3201",2236,1,80,7454,""
3198,"Monster3202",2236,1,20,7458,""
3199,"Monster3203",2237,1,80,7454,""
3200,"Monster3204",2237,1,20,7458,""
3201,"Monster3205",2238,1,80,7454,""
3202,"Monster3206",2238,1,20,7458,""
3203,"Monster3207",2239,1,80,7460,""
3204,"Monster3208",2239,1,20,7452,""
3205,"Monster3209",2240,1,80,7460,""
3206,"Monster3210",2240,1,20,7452,""
3207,"Monster3211",2241,1,80,7460,""
3208,"Monster3212",2241,1,20,7452,""
3209,"Monster3213",2242,1,80,7460,""
3210,"Monster3214",2242,1,20,7452,""
3211,"Monster3215",2243,1,80,7460,""
3212,"Monster3216",2243,1,20,7452,""
3213,"Monster3217",2244,1,80,7460,""
3214,"Monster3218",2244,1,20,7452,""
3215,"Monster3219",2245,1,80,7460,""
3216,"Monster3220",2245,1,20,7452,""
3217,"Monster3221",2246,1,80,7552,""
3218,"Monster3222",2246,1,20,7452,""
3219,"Monster3223",2247,1,80,7552,""
3220,"Monster3224",2247,1,20,7452,""
3221,"Monster3225",2248,1,80,7552,""
3222,"Monster3226",2248,1,20,7452,""
3223,"Monster3227",2249,1,80,7552,""
3224,"Monster3228",2249,1,20,7452,""
3225,"Monster3229",2250,1,80,7552,""
3226,"Monster3230",2250,1,20,7452,""
3227,"Monster3231",2251,1,80,7552,""
3228,"Monster3232",2251,1,20,7452,""
3229,"Monster3233",2252,1,80,7552,""
3230,"Monster3234",2252,1,20,7452,""
3231,"Monster3235",2253,1,80,7549,""
3232,"Monster3236",2253,1,20,7452,""
3233,"Monster3237",2254,1,80,7549,""
3234,"Monster3238",2254,1,20,7452,""
3235,"Monster3239",2255,1,80,7549,""
3236,"Monster3240",2255,1,20,7452,""
3237,"Monster3241",2256,1,80,7549,""
3238,"Monster3242",2256,1,20,7452,""
3239,"Monster3243",2257,1,80,7549,""
3240,"Monster3244",2257,1,20,7452,""
3241,"Monster3245",2258,1,80,7549,""
3242,"Monster3246",2258,1,20,7452,""
3243,"Monster3247",2259,1,80,7549,""
3244,"Monster3248",2259,1,20,7452,""
3245,"Monster3249",2167,"",2,984,""
3246,"Monster3250",2167,1,100,979,""
3247,"Monster3251",2173,1,40,300,""
3248,"Monster3252",2173,1,60,912,""
3249,"Monster3253",2176,1,40,5119,""
3250,"Monster3254",2176,1,20,5551,""
3251,"Monster3255",2176,1,40,5147,""
3252,"Monster3256",2260,1,50,4213,""
3253,"Monster3257",2260,1,50,4225,""
3254,"Monster3258",2261,1,50,4251,""
3255,"Monster3259",2261,1,50,4255,""
3256,"Monster3260",2262,1,100,4256,""
3257,"Monster3261",2263,1,100,359,""
3258,"Monster3262",2264,1,60,4225,""
3259,"Monster3263",2264,1,40,4228,""
3260,"Monster3264",2265,1,50,3962,""
3261,"Monster3265",2265,"",1,4057,""
3262,"Monster3266",2265,1,50,3999,""
3263,"Monster3267",2266,1,100,3276,""
3264,"Monster3268",2266,"",2,3280,""
3265,"Monster3269",2267,1,60,227,""
3266,"Monster3270",2267,1,20,274,""
3267,"Monster3271",2267,1,20,289,""
3268,"Monster3272",2268,1,60,249,""
3269,"Monster3273",2268,1,20,290,""
3270,"Monster3274",2268,1,20,292,""
3271,"Monster3275",2269,1,25,274,""
3272,"Monster3276",2269,1,25,290,""
3273,"Monster3277",2269,1,25,227,""
3274,"Monster3278",2269,1,25,249,""
3275,"Monster3279",2270,1,100,227,""
3276,"Monster3280",2271,1,25,3150,""
3277,"Monster3281",2271,1,25,3152,""
3278,"Monster3282",2271,1,25,3154,""
3279,"Monster3283",2271,1,25,3156,""
3280,"Monster3284",2272,1,100,127,""
3281,"Monster3285",2273,1,50,1477,""
3282,"Monster3286",2273,1,50,1497,""
3283,"Monster3287",2273,"",1,1480,""
3284,"Monster3288",2274,1,70,1446,""
3285,"Monster3289",2274,1,30,1457,""
3286,"Monster3290",2275,1,100,1497,""
3287,"Monster3291",2276,1,70,2831,""
3288,"Monster3292",2276,1,30,2833,""
3289,"Monster3293",2276,"",1,2839,""
3290,"Monster3294",2277,1,40,2876,""
3291,"Monster3295",2277,1,40,2831,""
3292,"Monster3296",2277,1,20,2833,""
3293,"Monster3297",2278,1,40,4,""
3294,"Monster3298",2278,1,40,61,""
3295,"Monster3299",2278,1,20,62,""
3296,"Monster3300",2279,1,20,9,""
3297,"Monster3301",2279,1,60,53,""
3298,"Monster3302",2279,1,20,7,""
3299,"Monster3303",2280,1,100,4080,""
3300,"Monster3304",2281,1,75,3825,""
3301,"Monster3305",2281,1,25,3827,""
3302,"Monster3306",2282,1,40,4163,""
3303,"Monster3307",2282,1,30,4165,""
3304,"Monster3308",2282,1,30,4167,""
3305,"Monster3309",2282,"",1,4195,""
3306,"Monster3310",2283,1,30,4163,""
3307,"Monster3311",2283,1,50,4173,""
3308,"Monster3312",2283,1,20,4168,""
3309,"Monster3313",2284,1,30,4163,""
3310,"Monster3314",2284,1,70,4173,""
3311,"Monster3315",2284,"",1,4391,""
3312,"Monster3316",2285,1,100,4179,""
3313,"Monster3317",2285,"",1,4183,""
3314,"Monster3318",2286,1,100,4173,""
3315,"Monster3319",2286,"",1,4195,""
3316,"Monster3320",2287,1,50,1442,""
3317,"Monster3321",2287,1,50,1460,""
3318,"Monster3322",2287,"",1,1449,""
3319,"Monster3323",2288,1,40,1494,""
3320,"Monster3324",2288,1,60,1456,""
3321,"Monster3325",2289,1,30,1474,""
3322,"Monster3326",2289,1,70,1463,""
3323,"Monster3327",2290,1,30,1474,""
3324,"Monster3328",2290,1,30,1442,""
3325,"Monster3329",2290,1,40,1494,""
3326,"Monster3330",2291,1,40,4,""
3327,"Monster3331",2291,1,40,61,""
3328,"Monster3332",2291,1,20,62,""
3329,"Monster3333",2292,1,20,6,""
3330,"Monster3334",2292,1,60,57,""
3331,"Monster3335",2292,1,20,7,""
3332,"Monster3336",2293,1,20,9,""
3333,"Monster3337",2293,1,60,53,""
3334,"Monster3338",2293,1,20,7,""
3335,"Monster3339",2294,1,70,5039,""
3336,"Monster3340",2294,1,30,5040,""
3337,"Monster3341",2295,1,70,247,""
3338,"Monster3342",2295,1,30,293,""
3339,"Monster3343",2296,1,80,295,""
3340,"Monster3344",2296,1,20,296,""
3341,"Monster3345",2297,1,30,1629,""
3342,"Monster3346",2297,1,70,1630,""
3343,"Monster3347",2298,1,100,4046,""
3344,"Monster3348",2299,1,50,4051,""
3345,"Monster3349",2299,1,50,4052,""
3346,"Monster3350",2300,1,100,4055,""
3347,"Monster3351",2301,1,100,991,""
3348,"Monster3352",2301,"",1,990,""
3349,"Monster3353",2302,1,100,995,""
3350,"Monster3354",2303,1,100,1001,""
3351,"Monster3355",2304,1,10,368,""
3352,"Monster3356",2304,1,90,369,""
3353,"Monster3357",2305,1,60,365,""
3354,"Monster3358",2305,1,40,370,""
3355,"Monster3359",2306,1,60,392,""
3356,"Monster3360",2306,1,40,394,""
3357,"Monster3361",2307,1,50,1429,""
3358,"Monster3362",2307,1,50,5247,""
3359,"Monster3363",2308,"",2,5932,""
3360,"Monster3364",2308,1,33,5865,""
3361,"Monster3365",2308,1,33,5871,""
3362,"Monster3366",2308,1,34,5868,""
3363,"Monster3367",2309,1,25,5143,""
3364,"Monster3368",2309,1,25,5145,""
3365,"Monster3369",2309,1,50,5521,""
3366,"Monster3370",2310,1,100,918,""
3367,"Monster3371",2311,1,100,926,""
3368,"Monster3372",2312,1,50,909,""
3369,"Monster3373",2312,1,50,910,""
3370,"Monster3374",2313,"",1,434,""
3371,"Monster3375",2313,1,100,680,""
3372,"Monster3376",2314,"",1,429,""
3373,"Monster3377",2314,1,50,692,""
3374,"Monster3378",2314,1,50,697,""
3375,"Monster3379",2315,1,15,885,""
3376,"Monster3380",2315,1,15,887,""
3377,"Monster3381",2315,1,15,889,""
3378,"Monster3382",2315,1,15,891,""
3379,"Monster3383",2315,1,15,893,""
3380,"Monster3384",2315,1,25,897,""
3381,"Monster3385",2316,1,20,743,""
3382,"Monster3386",2316,1,20,745,""
3383,"Monster3387",2316,1,20,747,""
3384,"Monster3388",2316,1,20,749,""
3385,"Monster3389",2316,1,20,751,""
3386,"Monster3390",2316,"",1,897,""
3387,"Monster3391",2317,1,100,4257,""
3388,"Monster3392",2318,1,80,346,""
3389,"Monster3393",2318,1,20,349,""
3390,"Monster3394",2319,1,100,2229,""
3391,"Monster3395",2320,1,20,4169,""
3392,"Monster3396",2320,1,40,4170,""
3393,"Monster3397",2320,1,40,4171,""
3394,"Monster3398",2320,"",1,4172,""
3395,"Monster3399",2321,1,30,553,""
3396,"Monster3400",2321,1,70,683,""
3397,"Monster3401",2321,"",1,5998,""
3398,"Monster3402",2400,1,40,52,""
3399,"Monster3403",2400,1,30,10,""
3400,"Monster3404",2400,1,30,9,""
3401,"Monster3405",2322,1,70,107,""
3402,"Monster3406",2322,1,30,143,""
3403,"Monster3407",2323,1,100,123,""
3404,"Monster3408",2324,1,30,124,""
3405,"Monster3409",2324,1,70,1001,""
3406,"Monster3410",2325,1,30,125,""
3407,"Monster3411",2325,1,70,1002,""
3408,"Monster3412",2326,1,60,181,""
3409,"Monster3413",2326,1,40,188,""
3410,"Monster3414",2327,1,80,166,""
3411,"Monster3415",2327,"",1,168,""
3412,"Monster3416",2327,1,20,174,""
3413,"Monster3417",2328,1,60,184,""
3414,"Monster3418",2328,1,40,191,""
3415,"Monster3419",2328,"",1,168,""
3416,"Monster3420",2329,1,50,166,""
3417,"Monster3421",2329,1,50,205,""
3418,"Monster3422",2330,1,60,249,""
3419,"Monster3423",2330,1,20,290,""
3420,"Monster3424",2330,1,20,292,""
3421,"Monster3425",2331,1,25,274,""
3422,"Monster3426",2331,1,25,290,""
3423,"Monster3427",2331,1,25,227,""
3424,"Monster3428",2331,1,25,249,""
3425,"Monster3429",2332,1,70,247,""
3426,"Monster3430",2332,1,30,293,""
3427,"Monster3431",2333,1,80,295,""
3428,"Monster3432",2333,1,20,296,""
3429,"Monster3433",2334,1,100,342,""
3430,"Monster3434",2335,1,100,338,""
3431,"Monster3435",2336,"",1,378,""
3432,"Monster3436",2336,1,100,365,""
3433,"Monster3437",2337,"",1,382,""
3434,"Monster3438",2337,1,100,368,""
3435,"Monster3439",2338,1,80,407,""
3436,"Monster3440",2338,1,20,409,""
3437,"Monster3441",2339,1,100,399,""
3438,"Monster3442",2340,"",1,1638,""
3439,"Monster3443",2340,1,100,800,""
3440,"Monster3444",2341,"",1,434,""
3441,"Monster3445",2341,1,100,680,""
3442,"Monster3446",2342,"",1,429,""
3443,"Monster3447",2342,1,50,692,""
3444,"Monster3448",2342,1,50,697,""
3445,"Monster3449",2343,"",1,434,""
3446,"Monster3450",2343,1,100,820,""
3447,"Monster3451",2344,"",1,1644,""
3448,"Monster3452",2344,1,70,789,""
3449,"Monster3453",2344,1,30,633,""
3450,"Monster3454",2345,1,70,445,""
3451,"Monster3455",2345,1,10,1192,""
3452,"Monster3456",2345,1,10,1194,""
3453,"Monster3457",2345,1,10,1196,""
3454,"Monster3458",2346,1,30,463,""
3455,"Monster3459",2346,1,23,1192,""
3456,"Monster3460",2346,1,23,1194,""
3457,"Monster3461",2346,1,24,1196,""
3458,"Monster3462",2347,1,30,2845,""
3459,"Monster3463",2347,1,70,2806,""
3460,"Monster3464",2348,1,80,523,""
3461,"Monster3465",2348,1,20,524,""
3462,"Monster3466",2349,1,20,516,""
3463,"Monster3467",2349,1,60,931,""
3464,"Monster3468",2349,1,20,524,""
3465,"Monster3469",2350,1,40,517,""
3466,"Monster3470",2350,1,60,931,""
3467,"Monster3471",2351,1,40,518,""
3468,"Monster3472",2351,1,60,959,""
3469,"Monster3473",2352,1,100,528,""
3470,"Monster3474",2353,1,100,529,""
3471,"Monster3475",2354,1,80,530,""
3472,"Monster3476",2354,1,20,535,""
3473,"Monster3477",2355,1,30,567,""
3474,"Monster3478",2355,1,70,800,""
3475,"Monster3479",2356,1,30,572,""
3476,"Monster3480",2356,1,35,697,""
3477,"Monster3481",2356,1,35,686,""
3478,"Monster3482",2357,1,30,576,""
3479,"Monster3483",2357,1,70,820,""
3480,"Monster3484",2358,1,50,618,""
3481,"Monster3485",2358,1,25,630,""
3482,"Monster3486",2358,1,25,633,""
3483,"Monster3487",2359,1,70,646,""
3484,"Monster3488",2359,1,30,657,""
3485,"Monster3489",2360,1,40,664,""
3486,"Monster3490",2360,1,30,678,""
3487,"Monster3491",2360,1,30,680,""
3488,"Monster3492",2361,1,40,3978,""
3489,"Monster3493",2361,1,40,3991,""
3490,"Monster3494",2361,1,20,3993,""
3491,"Monster3495",2362,1,40,3997,""
3492,"Monster3496",2362,1,40,4005,""
3493,"Monster3497",2362,1,20,4007,""
3494,"Monster3498",2363,1,100,2229,""
3495,"Monster3499",2364,1,100,918,""
3496,"Monster3500",2365,1,100,908,""
3497,"Monster3501",2366,1,30,918,""
3498,"Monster3502",2366,1,40,926,""
3499,"Monster3503",2366,1,30,908,""
3500,"Monster3504",2373,1,60,911,""
3501,"Monster3505",2373,1,40,840,""
3502,"Monster3506",2374,1,15,836,""
3503,"Monster3507",2374,1,15,840,""
3504,"Monster3508",2374,1,70,304,""
3505,"Monster3509",2375,1,40,864,""
3506,"Monster3510",2375,1,30,836,""
3507,"Monster3511",2375,1,30,840,""
3508,"Monster3512",2367,1,33,955,""
3509,"Monster3513",2367,1,33,959,""
3510,"Monster3514",2367,1,34,960,""
3511,"Monster3515",2368,1,100,991,""
3512,"Monster3516",2368,"",1,990,""
3513,"Monster3517",2369,1,100,995,""
3514,"Monster3518",2370,1,100,984,""
3515,"Monster3519",2370,"",1,989,""
3516,"Monster3520",2371,1,100,980,""
3517,"Monster3521",2372,1,40,986,""
3518,"Monster3522",2372,1,30,987,""
3519,"Monster3523",2372,1,30,988,""
3520,"Monster3524",2376,1,50,1095,""
3521,"Monster3525",2376,1,50,1099,""
3522,"Monster3526",2377,1,50,1104,""
3523,"Monster3527",2377,1,50,1106,""
3524,"Monster3528",2378,1,16,1227,""
3525,"Monster3529",2378,1,16,1230,""
3526,"Monster3530",2378,1,20,1233,""
3527,"Monster3531",2378,1,16,1248,""
3528,"Monster3532",2378,1,16,1249,""
3529,"Monster3533",2378,1,16,1250,""
3530,"Monster3534",2379,1,33,1251,""
3531,"Monster3535",2379,1,33,1253,""
3532,"Monster3536",2379,1,34,1255,""
3533,"Monster3537",2380,1,50,1302,""
3534,"Monster3538",2380,1,50,1359,""
3535,"Monster3539",2381,1,30,1304,""
3536,"Monster3540",2381,1,70,1373,""
3537,"Monster3541",2382,1,40,1359,""
3538,"Monster3542",2382,1,60,1373,""
3539,"Monster3543",2401,1,30,1304,""
3540,"Monster3544",2401,1,30,1359,""
3541,"Monster3545",2401,1,40,1373,""
3542,"Monster3546",2383,1,20,1369,""
3543,"Monster3547",2383,1,80,1373,""
3544,"Monster3548",2383,"",1,1368,""
3545,"Monster3549",2384,1,30,1367,""
3546,"Monster3550",2384,1,70,1442,""
3547,"Monster3551",2384,"",1,1449,""
3548,"Monster3552",2385,1,50,1442,""
3549,"Monster3553",2385,1,50,1460,""
3550,"Monster3554",2385,"",1,1449,""
3551,"Monster3555",2386,1,40,1494,""
3552,"Monster3556",2386,1,60,1456,""
3553,"Monster3557",2387,1,30,1474,""
3554,"Monster3558",2387,1,70,1463,""
3555,"Monster3559",2388,1,20,1557,""
3556,"Monster3560",2388,1,60,1565,""
3557,"Monster3561",2388,1,20,1557,""
3558,"Monster3562",2389,1,30,1559,""
3559,"Monster3563",2389,1,70,1565,""
3560,"Monster3564",2390,1,30,1583,""
3561,"Monster3565",2390,1,40,1593,""
3562,"Monster3566",2390,1,30,1595,""
3563,"Monster3567",2391,1,70,1593,""
3564,"Monster3568",2391,1,30,1595,""
3565,"Monster3569",2392,1,60,1622,""
3566,"Monster3570",2392,1,40,2135,""
3567,"Monster3571",2393,1,40,1622,""
3568,"Monster3572",2393,1,60,2146,""
3569,"Monster3573",2394,1,35,1648,""
3570,"Monster3574",2394,1,65,2000,""
3571,"Monster3575",2395,1,40,1648,""
3572,"Monster3576",2395,1,60,2130,""
3573,"Monster3577",2396,1,35,1650,""
3574,"Monster3578",2396,1,65,1671,""
3575,"Monster3579",2397,1,30,2066,""
3576,"Monster3580",2397,1,30,2064,""
3577,"Monster3581",2397,1,40,1983,""
3578,"Monster3582",2397,"",1,1976,""
3579,"Monster3583",2398,1,30,2116,""
3580,"Monster3584",2398,1,35,1993,""
3581,"Monster3585",2398,1,35,2038,""
3582,"Monster3586",2399,1,50,2128,""
3583,"Monster3587",2399,1,50,2130,""
3584,"Monster3588",2399,"",2,2133,""
3585,"Monster3589",2402,1,100,1715,""
3586,"Monster3590",2403,1,100,1606,""
3587,"Monster3591",2404,1,100,1612,""
3588,"Monster3592",2405,"",2,2002,""
3589,"Monster3593",2405,1,100,2013,""
3590,"Monster3594",2406,"",2,2044,""
3591,"Monster3595",2406,1,100,2048,""
3592,"Monster3596",2407,"",2,2120,""
3593,"Monster3597",2407,1,50,2050,""
3594,"Monster3598",2407,1,50,2015,""
3595,"Monster3599",2408,1,30,2013,""
3596,"Monster3600",2408,1,30,2048,""
3597,"Monster3601",2408,1,40,1529,""
3598,"Monster3602",2409,1,40,1551,""
3599,"Monster3603",2409,1,30,2013,""
3600,"Monster3604",2409,1,30,2048,""
3601,"Monster3605",2410,1,100,3276,""
3602,"Monster3606",2410,"",2,3280,""
3603,"Monster3607",2411,1,100,3949,""
3604,"Monster3608",2412,1,50,3981,""
3605,"Monster3609",2412,1,50,3995,""
3606,"Monster3610",2413,1,50,3962,""
3607,"Monster3611",2413,"",1,4057,""
3608,"Monster3612",2413,1,50,3999,""
3609,"Monster3613",2414,1,30,4089,""
3610,"Monster3614",2414,1,30,4102,""
3611,"Monster3615",2414,1,40,4112,""
3612,"Monster3616",2414,"",1,4122,""
3613,"Monster3617",2415,1,30,4089,""
3614,"Monster3618",2415,1,30,4102,""
3615,"Monster3619",2415,1,40,4112,""
3616,"Monster3620",2415,"",2,4131,""
3617,"Monster3621",2416,1,100,4102,""
3618,"Monster3622",2416,"",2,4131,""
3619,"Monster3623",2417,1,100,4080,""
3620,"Monster3624",2418,1,40,4163,""
3621,"Monster3625",2418,1,30,4165,""
3622,"Monster3626",2418,1,30,4167,""
3623,"Monster3627",2418,"",1,4195,""
3624,"Monster3628",2419,1,30,4163,""
3625,"Monster3629",2419,1,50,4173,""
3626,"Monster3630",2419,1,20,4168,""
3627,"Monster3631",2420,1,20,4169,""
3628,"Monster3632",2420,1,40,4170,""
3629,"Monster3633",2420,1,40,4171,""
3630,"Monster3634",2420,"",1,4172,""
3631,"Monster3635",2421,1,100,4173,""
3632,"Monster3636",2421,"",1,4195,""
3633,"Monster3637",2422,1,50,4213,""
3634,"Monster3638",2422,1,50,4225,""
3635,"Monster3639",2423,1,50,4251,""
3636,"Monster3640",2423,1,50,4255,""
3637,"Monster3641",2424,1,100,359,""
3638,"Monster3642",2425,1,60,4225,""
3639,"Monster3643",2425,1,40,4228,""
3640,"Monster3644",2426,1,50,468,""
3641,"Monster3645",2426,1,50,131,""
3642,"Monster3646",2426,"",1,4608,""
3643,"Monster3647",2427,1,50,601,""
3644,"Monster3648",2427,1,50,766,""
3645,"Monster3649",2427,"",1,4608,""
3646,"Monster3650",2428,1,50,4306,""
3647,"Monster3651",2428,1,50,4298,""
3648,"Monster3652",2429,1,30,4306,""
3649,"Monster3653",2429,1,40,4298,""
3650,"Monster3654",2429,1,30,4311,""
3651,"Monster3655",2430,1,40,4311,""
3652,"Monster3656",2430,1,30,599,""
3653,"Monster3657",2430,1,30,763,""
3654,"Monster3658",2431,1,25,605,""
3655,"Monster3659",2431,1,25,607,""
3656,"Monster3660",2431,1,25,768,""
3657,"Monster3661",2431,1,25,770,""
3658,"Monster3662",2431,"",1,4610,""
3659,"Monster3663",2432,"",1,5431,""
3660,"Monster3664",2432,1,50,5865,""
3661,"Monster3665",2432,1,50,5868,""
3662,"Monster3666",2433,1,80,5871,""
3663,"Monster3667",2433,1,20,5545,""
3664,"Monster3668",2433,"",1,5254,""
3665,"Monster3669",2433,"",1,5258,""
3666,"Monster3670",2434,1,50,1429,""
3667,"Monster3671",2434,1,50,5247,""
3668,"Monster3672",2435,"",2,5932,""
3669,"Monster3673",2435,1,33,5865,""
3670,"Monster3674",2435,1,33,5871,""
3671,"Monster3675",2435,1,34,5868,""
3672,"Monster3676",2436,1,15,5942,""
3673,"Monster3677",2436,1,15,5946,""
3674,"Monster3678",2436,1,15,5944,""
3675,"Monster3679",2436,1,15,5948,""
3676,"Monster3680",2436,1,10,5950,""
3677,"Monster3681",2436,1,10,5954,""
3678,"Monster3682",2436,1,10,5952,""
3679,"Monster3683",2436,1,10,5956,""
3680,"Monster3684",2437,"",2,5085,""
3681,"Monster3685",2437,1,50,5549,""
3682,"Monster3686",2437,1,50,5551,""
3683,"Monster3687",2438,1,20,5119,""
3684,"Monster3688",2438,1,40,5141,""
3685,"Monster3689",2438,1,40,5142,""
3686,"Monster3690",2439,1,20,5147,""
3687,"Monster3691",2439,1,40,5141,""
3688,"Monster3692",2439,1,40,5142,""
3689,"Monster3693",2440,1,60,5423,""
3690,"Monster3694",2440,1,40,5425,""
3691,"Monster3695",2441,1,40,5505,""
3692,"Monster3696",2441,1,60,5503,""
3693,"Monster3697",2442,1,20,743,""
3694,"Monster3698",2442,1,20,745,""
3695,"Monster3699",2442,1,20,747,""
3696,"Monster3700",2442,1,20,749,""
3697,"Monster3701",2442,1,20,751,""
3698,"Monster3702",2442,"",1,897,""
3699,"Monster3703",2443,1,30,5149,""
3700,"Monster3704",2443,1,70,5152,""
3701,"Monster3705",2444,1,20,5243,""
3702,"Monster3706",2444,1,30,5865,""
3703,"Monster3707",2444,1,30,5868,""
3704,"Monster3708",2444,1,20,5871,""
3705,"Monster3709",2445,1,20,5998,""
3706,"Monster3710",2445,1,40,688,""
3707,"Monster3711",2445,1,40,690,""
3708,"Monster3712",2446,1,80,643,""
3709,"Monster3713",2446,1,20,6117,""
3710,"Monster3714",2447,1,50,641,""
3711,"Monster3715",2447,1,50,712,""
3712,"Monster3716",2448,1,35,6747,""
3713,"Monster3717",2448,1,35,6748,""
3714,"Monster3718",2448,1,20,6749,""
3715,"Monster3719",2448,1,10,6762,""
3716,"Monster3720",2449,1,60,2086,""
3717,"Monster3721",2449,1,20,2087,""
3718,"Monster3722",2449,1,20,2088,""
3719,"Monster3723",2450,"",1,8126,""
3720,"Monster3724",2450,1,80,8127,""
3721,"Monster3725",2450,1,20,8130,""
3722,"Monster3726",2451,"",1,8126,""
3723,"Monster3727",2451,1,80,8127,""
3724,"Monster3728",2451,1,20,8131,""
3725,"Monster3729",2452,"",1,8132,""
3726,"Monster3730",2452,1,80,8128,""
3727,"Monster3731",2452,1,20,8129,""
3728,"Monster3732",2453,1,20,8140,""
3729,"Monster3733",2453,1,80,8141,""
3730,"Monster3734",2458,"",1,8151,""
3731,"Monster3735",2458,1,100,8150,""
3732,"Monster3736",2459,"",1,8152,""
3733,"Monster3737",2459,1,100,8150,""
3734,"Monster3738",2460,"",1,8153,""
3735,"Monster3739",2460,1,100,8150,""
3736,"Monster3740",2461,"",1,8155,""
3737,"Monster3741",2461,1,80,8156,""
3738,"Monster3742",2462,"",1,8155,""
3739,"Monster3743",2462,1,80,8154,""
3740,"Monster3744",2468,"",1,8186,""
3741,"Monster3745",2468,1,60,8185,""
3742,"Monster3746",2468,1,20,8181,""
3743,"Monster3747",2468,1,20,8188,""
3744,"Monster3748",2469,"",1,8186,""
3745,"Monster3749",2469,1,80,8185,""
3746,"Monster3750",2469,1,20,8188,""
3747,"Monster3751",2470,"",1,8187,""
3748,"Monster3752",2470,1,100,8178,""
3749,"Monster3753",2471,"",1,8187,""
3750,"Monster3754",2471,1,100,8179,""
3751,"Monster3755",2472,"",1,8187,""
3752,"Monster3756",2472,1,100,8180,""
3753,"Monster3757",2478,"",1,8216,""
3754,"Monster3758",2478,1,33,8204,""
3755,"Monster3759",2478,1,33,8205,""
3756,"Monster3760",2478,1,33,8213,""
3757,"Monster3761",2479,"",1,8217,""
3758,"Monster3762",2479,1,20,8206,""
3759,"Monster3763",2479,1,20,8207,""
3760,"Monster3764",2479,1,20,8208,""
3761,"Monster3765",2479,1,20,8209,""
3762,"Monster3766",2479,1,20,8210,""
3763,"Monster3767",2479,1,20,8211,""
3764,"Monster3768",2480,"",1,8217,""
3765,"Monster3769",2480,1,20,8212,""
3766,"Monster3770",2480,1,40,8214,""
3767,"Monster3771",2480,1,40,8215,""
3768,"Monster3772",2484,"",1,8142,""
3769,"Monster3773",2485,"",1,8158,""
3770,"Monster3774",2486,"",1,8183,""
3771,"Monster3775",2487,"",1,8237,""
3772,"Monster3776",2488,"",1,8159,""
3773,"Monster3777",2489,"",1,8184,""
3774,"Monster3778",2490,"",2,8238,""
3775,"Monster3779",2491,1,100,8339,""
3776,"Monster3780",2491,"",1,8334,""
3777,"Monster3781",2492,1,100,8335,""
3778,"Monster3782",2492,"",1,8338,""
3779,"Monster3783",2493,1,100,8337,""
3780,"Monster3784",2493,"",1,8336,""
3781,"Monster3785",1935,1,100,6175,""
3782,"Monster3786",1936,1,45,2835,""
3783,"Monster3787",1936,1,45,2878,""
3784,"Monster3788",1936,1,10,2836,""
3785,"Monster3789",1937,1,80,2837,""
3786,"Monster3790",1937,1,20,2838,""
