"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
40927,5261,39,99,600,0,0,-7000,"[647,971]",[4],[5259],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40928,5261,40,100,600,0,0,-7000,"[681,1022]",[4],[5259],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40929,5262,1,12,600,0,0,20000,"[32,48]",[10],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40930,5262,2,15,600,0,0,20000,"[42,63]",[10],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40931,5262,3,19,600,0,0,20000,"[57,86]",[11],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40932,5262,4,23,600,0,0,20000,"[77,116]",[11],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40933,5262,5,27,600,0,0,20000,"[102,154]",[12],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40934,5262,6,31,600,0,0,20000,"[134,202]",[12],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40935,5262,7,35,600,0,0,20000,"[175,262]",[13],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40936,5262,8,38,600,0,0,20000,"[211,317]",[13],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40937,5262,9,41,600,0,0,20000,"[255,382]",[14],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40938,5262,10,44,600,0,0,20000,"[306,459]",[14],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40939,5262,11,47,600,0,0,20000,"[367,550]",[15],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40940,5262,12,50,600,0,0,20000,"[438,657]",[15],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40941,5262,13,53,600,0,0,20000,"[521,782]",[16],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40942,5262,14,56,600,0,0,20000,"[620,930]",[16],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40943,5262,15,59,600,0,0,20000,"[735,1103]",[17],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40944,5262,16,62,600,0,0,20000,"[870,1305]",[17],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40945,5262,17,64,600,0,0,20000,"[973,1459]",[18],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40946,5262,18,66,600,0,0,20000,"[1087,1630]",[18],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40947,5262,19,68,600,0,0,20000,"[1213,1820]",[19],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40948,5262,20,70,600,0,0,20000,"[1353,2030]",[19],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40949,5262,21,72,600,0,0,20000,"[1509,2263]",[20],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40950,5262,22,74,600,0,0,20000,"[1681,2522]",[20],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40951,5262,23,76,600,0,0,20000,"[1872,2808]",[21],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40952,5262,24,78,600,0,0,20000,"[2084,3126]",[21],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40953,5262,25,80,600,0,0,20000,"[2318,3477]",[22],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40954,5262,26,82,600,0,0,20000,"[2577,3866]",[22],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40955,5262,27,84,600,0,0,20000,"[2864,4296]",[23],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40956,5262,28,86,600,0,0,20000,"[3182,4773]",[23],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40957,5262,29,88,600,0,0,20000,"[3533,5299]",[24],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40958,5262,30,90,600,0,0,20000,"[3921,5882]",[24],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40959,5262,31,91,600,0,0,20000,"[4130,6195]",[25],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40960,5262,32,92,600,0,0,20000,"[4350,6525]",[25],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40961,5262,33,93,600,0,0,20000,"[4581,6872]",[25],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40962,5262,34,94,600,0,0,20000,"[4824,7237]",[25],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40963,5262,35,95,600,0,0,20000,"[5080,7620]",[26],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40964,5262,36,96,600,0,0,20000,"[5348,8023]",[26],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40965,5262,37,97,600,0,0,20000,"[5631,8446]",[26],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40966,5262,38,98,600,0,0,20000,"[5927,8891]",[26],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40967,5262,39,99,600,0,0,20000,"[6239,9358]",[27],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40968,5262,40,100,600,0,0,20000,"[6566,9849]",[27],[5260],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40969,5263,1,12,600,0,0,-7000,"[3,5]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40970,5263,2,15,600,0,0,-7000,"[4,6]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40971,5263,3,19,600,0,0,-7000,"[6,9]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40972,5263,4,23,600,0,0,-7000,"[8,12]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40973,5263,5,27,600,0,0,-7000,"[11,16]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40974,5263,6,31,600,0,0,-7000,"[14,21]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40975,5263,7,35,600,0,0,-7000,"[18,27]",[0],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40976,5263,8,38,600,0,0,-7000,"[22,33]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40977,5263,9,41,600,0,0,-7000,"[26,40]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40978,5263,10,44,600,0,0,-7000,"[32,48]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40979,5263,11,47,600,0,0,-7000,"[38,57]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40980,5263,12,50,600,0,0,-7000,"[45,68]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40981,5263,13,53,600,0,0,-7000,"[54,81]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40982,5263,14,56,600,0,0,-7000,"[64,96]",[1],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40983,5263,15,59,600,0,0,-7000,"[76,114]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40984,5263,16,62,600,0,0,-7000,"[90,135]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40985,5263,17,64,600,0,0,-7000,"[101,151]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40986,5263,18,66,600,0,0,-7000,"[113,169]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40987,5263,19,68,600,0,0,-7000,"[126,189]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40988,5263,20,70,600,0,0,-7000,"[140,211]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40989,5263,21,72,600,0,0,-7000,"[157,235]",[2],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40990,5263,22,74,600,0,0,-7000,"[174,262]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40991,5263,23,76,600,0,0,-7000,"[194,291]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40992,5263,24,78,600,0,0,-7000,"[216,324]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40993,5263,25,80,600,0,0,-7000,"[241,361]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40994,5263,26,82,600,0,0,-7000,"[267,401]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40995,5263,27,84,600,0,0,-7000,"[297,446]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40996,5263,28,86,600,0,0,-7000,"[330,495]",[3],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40997,5263,29,88,600,0,0,-7000,"[367,550]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40998,5263,30,90,600,0,0,-7000,"[407,610]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
40999,5263,31,91,600,0,0,-7000,"[429,643]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41000,5263,32,92,600,0,0,-7000,"[451,677]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41001,5263,33,93,600,0,0,-7000,"[475,713]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41002,5263,34,94,600,0,0,-7000,"[501,751]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41003,5263,35,95,600,0,0,-7000,"[527,791]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41004,5263,36,96,600,0,0,-7000,"[555,832]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41005,5263,37,97,600,0,0,-7000,"[584,876]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41006,5263,38,98,600,0,0,-7000,"[615,923]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41007,5263,39,99,600,0,0,-7000,"[647,971]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41008,5263,40,100,600,0,0,-7000,"[681,1022]",[4],[5261],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41009,5264,1,1,600,0,0,-7000,"[1,2]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41010,5264,2,2,600,0,0,-7000,"[1,2]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41011,5264,3,4,600,0,0,-7000,"[2,3]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41012,5264,4,7,600,0,0,-7000,"[2,4]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41013,5264,5,11,600,0,0,-7000,"[3,5]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41014,5264,6,16,600,0,0,-7000,"[5,8]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41015,5264,7,20,600,0,0,-7000,"[7,10]",[0],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41016,5264,8,24,600,0,0,-7000,"[9,13]",[1],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41017,5264,9,28,600,0,0,-7000,"[11,17]",[1],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41018,5264,10,32,600,0,0,-7000,"[14,21]",[1],[5262],[],"[1474,1475]","[0,0]",[5816],"[3,3,1]","[0.8,1.2]"
41019,5265,1,3,600,0,0,-8000,"[4,6]",[],[5263],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41020,5266,1,3,600,0,0,-8000,"[3,4]",[],[5264],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41021,5267,1,1,600,0,0,-8000,"[4,6]",[],[5265],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41022,5268,1,1,600,0,0,-8000,"[6,9]",[],[5266],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41023,5269,1,1,600,0,0,-8000,"[6,9]",[],[5267],[],"[1480,1481]","[0,0]",[],"[3,3]","[0.8,1.2]"
41024,5270,1,3,600,0,0,-8000,"[3,5]","[5,-60]",[5268],[],"[1474,1475]","[0,0]","[3376,1217]","[3,3,1,1]","[0.8,1.2]"
41025,5270,2,66,600,0,0,-8000,"[119,179]","[10,-50]",[5268],[],"[1474,1475]","[0,0]","[3376,1217]","[3,3,1,1]","[0.8,1.2]"
41026,5271,1,3,600,0,0,-8000,"[3,5]","[10000,5,-60]",[5269],[],"[1474,1475]","[0,0]","[358,3376,1217]","[3,3,1,1,1]","[0.8,1.2]"
41027,5271,2,66,600,0,0,-8000,"[119,179]","[14000,10,-50]",[5269],[],"[1474,1475]","[0,0]","[358,3376,1217]","[3,3,1,1,1]","[0.8,1.2]"
41028,5272,1,3,600,0,0,-8000,"[3,5]",[],[5270],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41029,5273,1,3,600,0,0,-8000,"[3,5]",[],[5271],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41030,5274,1,3,600,0,0,-8000,"[3,5]",[3],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41031,5274,2,5,600,0,0,-8000,"[4,6]",[5],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41032,5274,3,8,600,0,0,-8000,"[5,8]",[8],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41033,5274,4,10,600,0,0,-8000,"[6,9]",[10],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41034,5274,5,12,600,0,0,-8000,"[7,10]",[12],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41035,5274,6,14,600,0,0,-8000,"[8,12]",[14],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41036,5274,7,17,600,0,0,-8000,"[10,15]",[17],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41037,5274,8,20,600,0,0,-8000,"[12,18]",[20],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41038,5274,9,25,600,0,0,-8000,"[16,24]",[25],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41039,5274,10,28,600,0,0,-8000,"[19,29]",[28],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41040,5274,11,31,600,0,0,-8000,"[23,34]",[31],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41041,5274,12,36,600,0,0,-8000,"[30,45]",[36],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41042,5274,13,41,600,0,0,-8000,"[38,57]",[41],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41043,5274,14,46,600,0,0,-8000,"[49,73]",[46],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41044,5274,15,51,600,0,0,-8000,"[61,92]",[51],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41045,5274,16,52,600,0,0,-8000,"[64,96]",[52],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41046,5274,17,57,600,0,0,-8000,"[81,121]",[57],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41047,5274,18,65,600,0,0,-8000,"[114,172]",[65],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41048,5274,19,66,600,0,0,-8000,"[119,179]",[66],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41049,5274,20,67,600,0,0,-8000,"[125,187]",[67],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41050,5274,21,68,600,0,0,-8000,"[130,195]",[68],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41051,5274,22,69,600,0,0,-8000,"[136,203]",[69],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41052,5274,23,70,600,0,0,-8000,"[141,212]",[70],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41053,5274,24,71,600,0,0,-8000,"[147,221]",[71],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41054,5274,25,72,600,0,0,-8000,"[154,231]",[72],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41055,5274,26,73,600,0,0,-8000,"[160,240]",[73],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41056,5274,27,74,600,0,0,-8000,"[167,251]",[74],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41057,5274,28,75,600,0,0,-8000,"[174,261]",[75],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41058,5274,29,76,600,0,0,-8000,"[182,272]",[76],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41059,5274,30,77,600,0,0,-8000,"[189,284]",[77],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41060,5274,31,78,600,0,0,-8000,"[197,296]",[78],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41061,5274,32,79,600,0,0,-8000,"[205,308]",[79],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41062,5274,33,80,600,0,0,-8000,"[214,321]",[80],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41063,5274,34,81,600,0,0,-8000,"[223,334]",[81],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41064,5274,35,82,600,0,0,-8000,"[232,348]",[82],[5272],[],"[1474,1475]","[0,0]",[884],"[3,3,1]","[0.8,1.2]"
41065,5275,1,3,600,0,0,-8000,"[4,6]",[],[5273],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41066,5276,1,3,600,0,0,-8000,"[4,6]",[],[5274],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41067,5277,1,3,600,0,0,-8000,"[4,6]",[],[5275],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41068,5278,1,3,600,0,0,-8000,"[4,6]","[50,2]",[5276],[],"[1474,1475]","[0,0]","[1217,2318]","[3,3,1,1]","[0.8,1.2]"
41069,5278,2,65,600,0,0,-8000,"[207,311]","[75,3]",[5276],[],"[1474,1475]","[0,0]","[1217,2318]","[3,3,1,1]","[0.8,1.2]"
41070,5278,3,75,600,0,0,-8000,"[335,502]","[100,4]",[5276],[],"[1474,1475]","[0,0]","[1217,2318]","[3,3,1,1]","[0.8,1.2]"
41071,5279,1,3,600,0,0,0,"[2,4]",[],[5277],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41072,5279,2,68,600,0,0,0,"[157,235]",[],[5277],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.88,1.32]"
41073,5280,1,3,600,0,0,0,"[2,4]",[],[5278],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41074,5281,1,3,600,0,0,0,"[2,3]","[3,25]",[5279],[],"[1474,1475]","[0,0]","[216,218]","[3,3,1,1]","[0.8,1.2]"
41075,5281,2,41,600,0,0,0,"[28,43]","[4,50]",[5279],[],"[1474,1475]","[0,0]","[216,218]","[3,3,1,1]","[0.8,1.2]"
41076,5281,3,72,600,0,0,0,"[114,172]","[5,65]",[5279],[],"[1474,1475]","[0,0]","[216,218]","[3,3,1,1]","[0.8,1.2]"
41077,5282,1,3,600,0,0,0,"[2,4]",[],[5280],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41078,5283,1,3,600,0,0,0,"[2,4]",[],[5281],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41079,5284,1,47,600,0,0,0,"[40,60]",[],[5282],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41080,5285,1,1,600,0,0,0,"[2,3]",[],[5283],[],"[1474,1475]","[0,0]",[],"[3,3]","[0.8,1.2]"
41081,5286,1,4,600,0,0,7000,"[10,16]",[0],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41082,5286,2,6,600,0,0,7000,"[13,20]",[0],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41083,5286,3,9,600,0,0,8000,"[18,27]",[1],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41084,5286,4,12,600,0,0,8000,"[24,36]",[1],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41085,5286,5,16,600,0,0,9000,"[35,52]",[1],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41086,5286,6,20,600,0,0,9000,"[49,73]",[2],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41087,5286,7,24,600,0,0,10000,"[67,101]",[2],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41088,5286,8,28,600,0,0,11000,"[91,137]",[3],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41089,5286,9,32,600,0,0,12000,"[123,184]",[3],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41090,5286,10,36,600,0,0,13000,"[164,246]",[3],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41091,5286,11,40,600,0,0,13000,"[216,325]",[4],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41092,5286,12,44,600,0,0,14000,"[284,426]",[4],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41093,5286,13,48,600,0,0,15000,"[371,557]",[4],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41094,5286,14,52,600,0,0,16000,"[482,724]",[5],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41095,5286,15,55,600,0,0,17000,"[586,878]",[5],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41096,5286,16,58,600,0,0,18000,"[709,1064]",[6],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41097,5286,17,61,600,0,0,19000,"[857,1286]",[6],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41098,5286,18,64,600,0,0,19000,"[1035,1552]",[6],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41099,5286,19,67,600,0,0,20000,"[1246,1870]",[7],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41100,5286,20,70,600,0,0,21000,"[1499,2249]",[7],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41101,5286,21,72,600,0,0,21000,"[1694,2541]",[7],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41102,5286,22,74,600,0,0,21000,"[1914,2870]",[8],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41103,5286,23,76,600,0,0,21000,"[2160,3240]",[8],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41104,5286,24,78,600,0,0,21000,"[2437,3656]",[8],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41105,5286,25,80,600,0,0,21000,"[2748,4122]",[9],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41106,5286,26,82,600,0,0,21000,"[3097,4646]",[9],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41107,5286,27,84,600,0,0,21000,"[3489,5234]",[10],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41108,5286,28,86,600,0,0,21000,"[3929,5893]",[10],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41109,5286,29,88,600,0,0,21000,"[4422,6633]",[10],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41110,5286,30,90,600,0,0,21000,"[4975,7462]",[11],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
41111,5286,31,91,600,0,0,21000,"[5276,7914]",[11],[5284],[],"[1478,1479]","[0,0]",[18502],"[3,3,1]","[0.8,1.2]"
