"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
5442,6873,174.8,2,0,0
5443,6874,174.8,2,0,0
5444,6875,174.8,2,0,0
5445,6876,174.8,2,0,0
5446,6877,174.8,2,0,0
5447,6878,174.8,2,0,0
5448,6879,174.8,2,0,0
5449,6880,174.8,2,0,0
5450,6916,174.8,2,0,0
5451,6917,174.8,2,0,0
5452,6918,162.84,2,0,0
5453,6919,162.84,2,0,0
5454,6920,162.84,2,0,0
5455,6921,162.84,2,0,0
5456,6922,162.84,2,0,0
5457,6923,162.84,2,0,0
5458,6924,162.84,2,0,0
5459,6925,162.84,2,0,0
5460,6926,162.84,2,0,0
5461,6927,162.84,2,0,0
5462,6928,162.84,2,0,0
5463,6929,162.84,2,0,0
5464,6930,162.84,2,0,0
5465,6931,162.84,2,0,0
5466,6932,162.84,2,0,0
5467,6933,162.84,2,0,0
5468,6934,162.84,2,0,0
5469,6935,162.84,2,0,0
5470,6936,162.84,2,0,0
5471,6937,162.84,2,0,0
5472,6938,162.84,2,0,0
5473,6939,162.84,2,0,0
5474,6940,162.84,2,0,0
5475,6941,162.84,2,0,0
5476,6942,162.84,2,0,0
5477,6943,162.84,2,0,0
5478,6944,174.8,2,0,0
5479,6945,174.8,2,0,0
5480,6946,0,8,0,0
5481,6947,0,8,0,0
5482,6948,183.59,2,0,0
5483,6949,93,7,0,0
5484,6950,93,7,0,0
5485,6951,93,7,0,0
5486,6952,167.04,2,0,0
5487,6953,167.04,2,0,0
5488,6955,167.04,2,0,0
5489,6956,167.04,2,0,0
5490,6957,40.52,8,0,0
5491,6958,40.52,8,0,0
5492,6960,40.52,8,0,0
5493,6961,40.52,8,0,0
5494,6962,164.99,2,0,0
5495,6963,164.99,2,0,0
5496,6965,164.99,2,0,0
5497,6966,164.99,2,0,0
5498,6967,164.99,2,0,0
5499,6968,164.99,2,0,0
5500,6970,164.99,2,0,0
5501,6971,164.99,2,0,0
5502,6972,164.99,2,0,0
5503,6973,164.99,2,0,0
5504,6974,164.99,2,0,0
5505,6975,164.99,2,0,0
5506,6976,164.99,2,0,0
5507,6977,164.99,2,0,0
5508,6979,164.99,2,0,0
5509,6980,164.99,2,0,0
5510,6981,263.99,3,0,0
5511,6982,263.99,3,0,0
5512,6984,263.99,3,0,0
5513,6985,263.99,3,0,0
5514,6986,110,1,0,0
5515,6987,110,1,0,0
5516,6988,219.92,2,0,0
5517,6989,219.92,2,0,0
5518,6990,120.32,0,0,0
5519,6991,120.32,0,0,0
5520,6992,169.99,0,0,0
5521,6993,169.99,0,0,0
5522,6994,123.25,0,0,0
5523,6995,123.25,0,0,0
5524,6996,208.08,2,0,0
5525,6998,208.08,2,0,0
5526,6999,208.08,2,0,0
5527,7000,208.08,2,0,0
5528,7001,208.08,2,0,0
5529,7002,208.08,2,0,0
5530,7003,208.08,3,0,0
5531,7004,208.08,3,0,0
5532,7005,208.08,3,0,0
5533,7007,175.23,2,0,0
5534,7008,181.05,2,0,0
5535,7011,81.8,7,0,0
5536,7013,81.8,7,0,0
5537,7014,167.26,2,0,0
5538,7015,167.26,2,0,0
5539,7016,167.26,2,0,0
5540,7017,167.26,2,0,0
5541,7018,167.26,2,0,0
5542,7019,167.26,2,0,0
5543,7020,167.26,2,0,0
5544,7021,167.26,2,0,0
5545,7022,167.26,2,0,0
5546,7023,167.26,2,0,0
5547,7024,266.75,3,0,0
5548,7025,185.87,2,0,0
5549,7026,185.87,2,0,0
5550,7027,65.95,0,0,0
5551,7028,229.99,3,0,0
5552,7029,82.45,8,0,0
5553,7032,82.45,8,0,0
5554,7034,82.45,8,0,0
5555,7036,82.45,8,0,0
5556,7037,82.45,7,0,0
5557,7039,82.45,7,0,0
5558,7040,81.8,7,0,0
5559,7041,81.8,7,0,0
5560,7042,208.08,2,0,0
5561,7043,208.08,3,0,0
5562,7044,167.04,2,0,0
5563,7045,164.99,2,0,0
5564,7046,164.99,2,0,0
5565,7047,40.52,8,0,0
5566,7048,187.21,2,0,0
5567,7049,187.21,2,0,0
5568,7050,187.21,2,0,0
5569,7051,187.21,2,0,0
5570,7052,145.96,3,0,0
5571,7053,81.8,8,0,0
5572,7054,169.81,2,0,0
5573,7055,169.81,2,0,0
5574,7056,169.81,2,0,0
5575,7057,185.69,2,0,0
5576,7059,174.8,2,0,0
5577,7060,177.79,2,0,0
5578,7061,370.33,4,0,0
5579,7062,14.22,8,0,0
5580,7064,14.22,8,0,0
5581,7066,14.22,8,0,0
5582,7067,14.22,8,0,0
5583,7068,57.45,8,0,0
5584,7070,57.45,8,0,0
5585,7071,57.45,7,0,0
5586,7072,28.7,8,0,0
5587,7073,141.58,2,0,0
5588,7074,134.5,0,0,0
5589,7076,134.5,0,0,0
5590,7077,134.5,2,0,0
5591,7078,934.96,5,0,0
5592,7079,120.32,0,0,0
5593,7081,120.32,0,0,0
5594,7083,120.32,0,0,0
5595,7084,120.32,0,0,0
5596,7085,185.22,2,0,0
5597,7086,208.91,3,0,0
5598,7089,83.41,7,0,0
5599,7091,98.14,7,0,0
5600,7093,83.41,7,0,0
5601,7094,98.14,7,0,0
5602,7095,98.17,0,0,0
5603,7096,50.67,8,0,0
5604,7097,50.67,8,0,0
5605,7098,185.87,2,0,0
5606,7100,185.87,2,0,0
5607,7102,185.87,2,0,0
5608,7103,185.87,2,0,0
5609,7104,182.6,2,0,0
5610,7105,114.55,0,0,0
5611,7107,114.55,2,0,0
5612,7109,114.55,0,0,0
5613,7110,114.55,2,0,0
5614,7111,114.55,0,0,0
5615,7112,114.55,7,0,0
5616,7114,114.55,7,0,0
5617,7116,114.55,2,0,0
5618,7117,165.94,2,0,0
5619,7118,169.45,2,0,0
5620,7119,168.88,2,0,0
5621,7120,170.55,2,0,0
5622,7121,200.97,2,0,0
5623,7122,154.84,2,0,0
5624,7123,186.35,2,0,0
5625,7124,186.35,7,0,0
5626,7125,123.36,0,0,0
5627,7126,123.36,0,0,0
5628,7127,123.36,0,0,0
5629,7128,123.36,0,0,0
5630,7129,123.36,0,0,0
5631,7130,123.36,7,0,0
5632,7131,123.36,7,0,0
5633,7132,123.36,7,0,0
5634,7133,123.36,7,0,0
5635,7135,123.36,2,0,0
5636,7136,123.36,2,0,0
5637,7138,123.36,0,0,0
5638,7139,174.22,2,0,0
5639,7140,174.87,2,0,0
5640,7141,119.46,0,0,0
5641,7142,205.52,2,0,0
5642,7143,81.38,0,0,0
5643,7144,113.12,0,0,0
5644,7146,110.24,2,0,0
5645,7147,65.95,8,0,0
5646,7148,50.38,7,0,0
5647,7149,257.32,4,0,0
5648,7150,224.09,2,0,0
5649,7151,94.15,7,0,0
5650,7152,68.41,7,0,0
5651,7153,170.86,2,0,0
5652,7154,55.62,8,0,0
5653,7155,227.45,2,0,0
5654,7156,54.48,8,0,0
5655,7157,192.09,2,0,0
5656,7158,76.56,8,0,0
5657,7159,76.56,7,0,0
5658,7160,76.56,7,0,0
5659,7161,0,8,0,0
5660,7162,232.98,2,0,0
5661,7163,232.98,2,0,0
5662,7164,232.98,2,0,0
5663,7165,167.26,2,0,0
5664,7166,0,8,0,0
5665,7167,0,8,0,0
5666,7168,234.07,3,0,0
5667,7169,0,8,0,0
5668,7170,0,8,0,0
5669,7171,0,8,0,0
5670,7175,0,8,0,0
5671,7176,187.21,2,0,0
5672,7178,187.21,2,0,0
5673,7180,187.21,2,0,0
5674,7182,187.21,2,0,0
5675,7184,187.21,2,0,0
5676,7185,187.21,2,0,0
5677,7186,187.21,2,0,0
5678,7187,187.21,2,0,0
5679,7188,187.21,2,0,0
5680,7189,187.21,2,0,0
5681,7190,187.21,2,0,0
5682,7191,187.21,2,0,0
5683,7192,187.21,2,0,0
5684,7194,187.21,2,0,0
5685,7196,187.21,2,0,0
5686,7198,187.21,2,0,0
5687,7200,167.04,2,0,0
5688,7201,40.52,8,0,0
5689,7202,164.99,2,0,0
5690,7203,164.99,2,0,0
5691,7204,164.99,2,0,0
5692,7205,164.99,2,0,0
5693,7206,263.99,3,0,0
5694,7207,208.08,2,0,0
5695,7208,208.08,2,0,0
5696,7209,208.08,2,0,0
5697,7210,208.08,3,0,0
5698,7211,192.74,2,0,0
5699,7212,192.74,2,0,0
5700,7213,254.27,3,0,0
5701,7214,181.36,2,0,0
5702,7215,181.36,2,0,0
5703,7216,181.36,2,0,0
5704,7217,110,1,0,0
5705,7219,166.5,2,0,0
5706,7221,121.94,2,0,0
5707,7222,184.6,2,0,0
5708,7223,184.6,2,0,0
5709,7224,184.6,2,0,0
5710,7225,184.6,2,0,0
5711,7226,184.6,2,0,0
5712,7227,180.97,2,0,0
5713,7228,180.97,2,0,0
5714,7229,162.55,2,0,0
5715,7230,201.28,2,0,0
5716,7231,0,8,0,0
5717,7232,0,8,0,0
5718,7233,0,8,0,0
5719,7234,159.89,2,0,0
5720,7235,159.89,2,0,0
5721,7236,152.31,2,0,0
5722,7237,164.99,2,0,0
5723,7238,164.99,2,0,0
5724,7239,164.99,2,0,0
5725,7241,164.99,2,0,0
5726,7242,164.99,2,0,0
5727,7243,164.99,2,0,0
5728,7245,185.51,2,0,0
5729,7246,185.51,2,0,0
5730,7247,185.51,2,0,0
5731,7249,185.51,2,0,0
5732,7250,185.51,2,0,0
5733,7251,185.51,2,0,0
5734,7253,165.08,2,0,0
5735,7254,165.08,2,0,0
5736,7255,165.08,2,0,0
5737,7257,165.08,2,0,0
5738,7258,165.08,2,0,0
5739,7259,165.08,2,0,0
5740,7261,170.86,2,0,0
5741,7262,170.86,7,0,0
5742,7263,170.86,2,0,0
5743,7264,170.86,2,0,0
5744,7265,170.86,2,0,0
5745,7266,170.86,2,0,0
5746,7267,170.86,2,0,0
5747,7268,170.86,2,0,0
5748,7274,68.41,7,0,0
5749,7275,192.81,2,0,0
5750,7276,203.36,2,0,0
5751,7277,182.64,2,0,0
5752,7278,182.64,2,0,0
5753,7279,146.23,2,0,0
5754,7280,182.64,2,0,0
5755,7281,190.8,2,0,0
5756,7282,182.64,2,0,0
5757,7283,182.64,2,0,0
5758,7284,182.64,2,0,0
5759,7285,121.94,0,0,0
5760,7286,166.5,2,0,0
5761,7287,166.5,2,0,0
5762,7288,146.73,0,0,0
5763,7289,116.02,0,0,0
5764,7290,153.47,0,0,0
5765,7291,208,2,0,0
5766,7292,181.36,2,0,0
5767,7293,181.36,2,0,0
5768,7294,181.36,2,0,0
5769,7295,0,8,0,0
5770,7296,0,8,0,0
5771,7297,0,8,0,0
5772,7298,319.92,3,0,0
5773,7299,254.27,2,0,0
5774,7301,254.27,3,0,0
5775,7302,0,8,0,0
5776,7303,168.82,4,0,0
5777,7304,192.74,2,0,0
5778,7305,192.74,2,0,0
5779,7306,120.12,0,0,0
5780,7307,119.38,0,0,0
5781,7308,120.12,2,0,0
5782,7309,184.33,2,0,0
5783,7310,184.33,2,0,0
5784,7311,189.5,2,0,0
5785,7312,189.5,2,0,0
5786,7313,164.99,2,0,0
5787,7314,54.48,7,0,0
5788,7315,42.3,8,0,0
5789,7316,45.14,8,0,0
5790,7317,36.85,8,0,0
5791,7318,77.29,7,0,0
5792,7319,192.09,2,0,0
5793,7320,0,8,0,0
5794,7321,0,8,0,0
5795,7322,0,8,0,0
5796,7323,228.76,2,0,0
5797,7324,156.73,2,0,0
5798,7325,156.73,2,0,0
5799,7326,156.73,2,0,0
5800,7327,145.96,2,0,0
5801,7328,145.96,4,0,0
5802,7329,145.96,2,0,0
5803,7330,145.96,2,0,0
5804,7331,179.59,2,0,0
5805,7332,179.59,2,0,0
5806,7333,179.59,2,0,0
5807,7334,232.98,2,0,0
5808,7335,209.76,2,0,0
5809,7336,395.61,3,0,0
5810,7337,395.61,3,0,0
5811,7338,158.39,2,0,0
5812,7339,47.13,8,0,0
5813,7340,158.39,2,0,0
5814,7341,287.68,3,0,0
5815,7342,287.68,3,0,0
5816,7345,0,8,0,0
5817,7346,0,8,0,0
5818,7348,203.39,2,0,0
5819,7350,214.48,2,0,0
5820,7352,214.76,2,0,0
5821,7354,214.82,2,0,0
5822,7356,220.59,2,0,0
5823,7357,220.59,2,0,0
5824,7358,220.59,2,0,0
5825,7359,220.59,2,0,0
5826,7360,220.59,2,0,0
5827,7362,212.18,3,0,0
5828,7364,221.12,2,0,0
5829,7366,212.18,2,0,0
5830,7367,0,8,0,0
5831,7369,212.18,2,0,0
5832,7371,214.49,2,0,0
5833,7373,208.41,2,0,0
5834,7375,221.46,2,0,0
5835,7377,216.08,2,0,0
5836,7379,222.91,2,0,0
5837,7381,216.93,2,0,0
5838,7382,0,8,0,0
5839,7384,212.18,2,0,0
5840,7386,221.49,2,0,0
5841,7387,0,8,0,0
5842,7388,0,8,0,0
5843,7389,208,2,0,0
5844,7390,208,2,0,0
5845,7391,208,2,0,0
5846,7392,208,2,0,0
5847,7393,208,2,0,0
5848,7395,172.21,2,0,0
5849,7396,172.21,2,0,0
5850,7398,180.37,2,0,0
5851,7399,180.37,2,0,0
5852,7400,180.37,2,0,0
5853,7402,195.6,2,0,0
5854,7403,195.6,2,0,0
5855,7404,195.6,2,0,0
5856,7405,189.66,2,0,0
5857,7406,189.66,2,0,0
5858,7407,189.14,2,0,0
5859,7408,189.14,2,0,0
5860,7409,189.59,2,0,0
5861,7410,189.59,2,0,0
5862,7411,196.28,2,0,0
5863,7412,196.28,2,0,0
5864,7413,195.6,2,0,0
5865,7415,195.6,2,0,0
5866,7416,195.6,2,0,0
5867,7417,195.6,2,0,0
5868,7418,189.66,2,0,0
5869,7419,189.66,2,0,0
5870,7420,189.14,2,0,0
5871,7421,189.14,2,0,0
5872,7422,189.59,2,0,0
5873,7423,189.59,2,0,0
5874,7424,196.28,2,0,0
5875,7425,196.28,2,0,0
5876,7427,208.54,2,0,0
5877,7428,303.76,2,0,0
5878,7430,47.13,7,0,0
5879,7431,47.13,7,0,0
5880,7432,47.13,7,0,0
5881,7434,0,8,0,0
5882,7435,173.31,2,0,0
5883,7437,173.31,2,0,0
5884,7439,173.31,2,0,0
5885,7441,173.31,2,0,0
5886,7442,173.31,2,0,0
5887,7444,43.44,8,0,0
5888,7445,71.22,7,0,0
5889,7448,121.94,0,0,0
5890,7449,121.94,2,0,0
5891,7450,192.05,2,0,0
5892,7453,192.05,2,0,0
5893,7456,130.94,0,0,0
5894,7457,96.45,0,0,0
5895,7459,138.49,0,0,0
5896,7461,2,8,0,0
5897,7462,2,8,0,0
5898,7463,32.52,8,0,0
5899,7464,32.52,8,0,0
5900,7465,32.52,8,0,0
5901,7466,149.34,2,0,0
5902,7467,115.03,0,0,0
5903,7468,115.03,0,0,0
5904,7469,118.82,0,0,0
5905,7470,244.92,2,0,0
5906,7471,244.92,2,0,0
5907,7472,256.66,3,0,0
5908,7473,281.31,3,0,0
5909,7474,135.63,0,0,0
5910,7475,129.34,0,0,0
5911,7476,129.34,0,0,0
5912,7477,134.43,0,0,0
5913,7478,134.43,0,0,0
5914,7479,196,2,0,0
5915,7480,196,2,0,0
5916,7482,196,2,0,0
5917,7483,196,2,0,0
5918,7485,196,2,0,0
5919,7486,196,2,0,0
5920,7488,173.66,2,0,0
5921,7489,173.66,2,0,0
5922,7491,196,2,0,0
5923,7492,0,8,0,0
5924,7493,0,8,0,0
5925,7494,0,8,0,0
5926,7495,0,8,0,0
5927,7496,0,8,0,0
5928,7497,0,8,0,0
5929,7498,0,8,0,0
5930,7499,0,8,0,0
5931,7500,209.76,2,0,0
5932,7501,413.48,5,0,0
5933,7502,170.6,2,0,0
5934,7503,209.76,2,0,0
5935,7504,186.01,2,0,0
5936,7505,186.01,2,0,0
5937,7506,186.01,2,0,0
5938,7507,186.01,2,0,0
5939,7508,186.01,2,0,0
5940,7509,186.01,2,0,0
5941,7510,186.01,2,0,0
5942,7511,186.01,2,0,0
5943,7512,164.99,2,0,0
5944,7513,185.69,3,0,0
5945,7514,185.69,3,0,0
5946,7515,185.69,3,0,0
5947,7516,208.91,3,0,0
5948,7517,57.52,8,0,0
5949,7519,0,8,0,0
5950,7520,0,8,0,0
5951,7521,0,8,0,0
5952,7522,287.76,3,0,0
5953,7523,287.76,3,0,0
5954,7525,287.76,3,0,0
5955,7527,287.76,3,0,0
5956,7529,229.15,2,0,0
5957,7531,229.15,2,0,0
5958,7533,229.15,2,0,0
5959,7535,229.15,2,0,0
5960,7537,229.15,2,0,0
5961,7539,229.15,2,0,0
5962,7541,42.11,8,0,0
5963,7543,168.35,2,0,0
5964,7545,169.66,2,0,0
5965,7547,171.43,2,0,0
5966,7549,150.76,0,0,0
5967,7550,150.76,0,0,0
5968,7552,161.31,2,0,0
5969,7553,161.31,2,0,0
5970,7555,200.8,2,0,0
5971,7557,200.8,2,0,0
5972,7559,200.8,2,0,0
5973,7561,200.8,2,0,0
5974,7563,245.55,3,0,0
5975,7565,245.55,3,0,0
5976,7567,245.55,2,0,0
5977,7568,245.55,2,0,0
5978,7569,200.8,3,0,0
5979,7570,200.8,3,0,0
5980,7573,200.8,3,0,0
5981,7574,200.8,3,0,0
5982,7577,200.8,3,0,0
5983,7578,200.8,3,0,0
5984,7581,245.55,3,0,0
5985,7582,245.55,3,0,1059481190
5986,7585,209.88,3,0,0
5987,7587,209.88,3,0,0
5988,7589,209.88,3,0,0
5989,7590,210.16,2,0,0
5990,7591,210.16,2,0,0
5991,7593,210.16,2,0,0
5992,7594,108.13,0,0,0
5993,7595,108.13,0,0,0
5994,7597,0,8,0,0
5995,7598,119.46,0,0,0
5996,7599,164.79,2,0,0
5997,7600,182.76,2,0,0
5998,7601,124.09,0,0,0
5999,7602,214.05,2,0,0
6000,7603,156.87,2,0,0
6001,7604,156.87,2,0,0
6002,7605,206.86,2,0,0
6003,7606,197.73,2,0,0
6004,7607,200.41,2,0,0
6005,7608,17.47,8,0,0
6006,7609,192.02,2,0,0
6007,7610,192.02,2,0,0
6008,7611,167.26,2,0,0
6009,7612,167.26,2,0,0
6010,7613,110.24,2,0,0
6011,7614,65.95,8,0,0
6012,7615,164.3,2,0,0
6013,7616,164.3,2,0,0
6014,7617,164.3,2,0,0
6015,7618,192.09,2,0,0
6016,7619,227.45,2,0,0
6017,7620,153.58,2,0,0
6018,7621,153.58,2,0,0
6019,7622,121.94,2,0,0
6020,7623,166.5,2,0,0
6021,7624,208,2,0,0
6022,7625,164.99,2,0,0
6023,7626,168.35,2,0,0
6024,7627,169.66,2,0,0
6025,7628,171.43,2,0,0
6026,7629,200.8,2,0,0
6027,7630,200.8,2,0,0
6028,7631,200.8,2,0,0
6029,7632,200.8,2,0,0
6030,7633,229.15,2,0,0
6031,7634,229.15,2,0,0
6032,7635,229.15,2,0,0
6033,7636,229.15,2,0,0
6034,7637,42.11,8,0,0
6035,7638,42.11,8,0,0
6036,7639,42.11,7,0,0
6037,7640,42.11,7,0,0
6038,7641,42.11,7,0,0
6039,7642,42.11,7,0,0
6040,7643,148.55,0,0,0
6041,7644,148.55,0,0,0
6042,7646,210.99,2,0,0
6043,7647,210.99,2,0,0
6044,7649,227.54,2,0,0
6045,7650,227.54,2,0,0
6046,7652,180.37,2,0,0
6047,7653,232.98,2,0,0
6048,7654,209.76,2,0,0
6049,7655,0,8,0,0
6050,7656,0,8,0,0
6051,7657,0,8,0,0
6052,7658,0,8,0,0
6053,7659,194.88,2,0,0
6054,7660,192.57,2,0,0
6055,7661,192.73,2,0,0
6056,7662,191.07,2,0,0
6057,7663,194.88,2,0,0
6058,7664,194.88,2,0,0
6059,7665,192.57,2,0,0
6060,7666,192.73,2,0,0
6061,7667,191.07,2,0,0
6062,7668,194.88,2,0,0
6063,7673,194.88,2,0,0
6064,7676,177.65,2,0,0
6065,7679,190.31,2,0,0
6066,7680,194.88,2,0,0
6067,7681,177.65,2,0,0
6068,7682,190.31,2,0,0
6069,7683,191.32,2,0,0
6070,7686,179.72,2,0,0
6071,7689,178.36,2,0,0
6072,7690,178.36,2,0,0
6073,7691,348.36,4,0,0
6074,7692,182.73,2,0,0
6075,7693,182.73,2,0,0
6076,7696,182.73,2,0,0
6077,7699,182.73,2,0,0
6078,7702,182.73,2,0,0
6079,7703,182.73,2,0,0
6080,7704,213.94,2,0,0
6081,7707,206.96,2,0,0
6082,7710,191.1,3,0,0
6083,7711,0,8,0,0
6084,7712,0,8,0,0
6085,7713,0,8,0,0
6086,7714,0,8,0,0
6087,7715,194.89,2,0,0
6088,7718,162.55,2,0,0
6089,7721,194.89,2,0,0
6090,7722,162.55,2,0,0
6091,7723,0,8,0,0
6092,7724,201.28,2,0,0
6093,7725,162.44,2,0,0
6094,7728,162.44,2,0,0
6095,7731,201.28,2,0,0
6096,7732,162.44,2,0,0
6097,7733,162.44,2,0,0
6098,7734,208.59,3,0,0
6099,7737,185.91,2,0,0
6100,7740,185.61,2,0,0
6101,7741,185.61,2,0,0
6102,7742,185.61,2,0,0
6103,7743,190.86,2,0,0
6104,7744,172.29,2,0,0
6105,7745,172.29,2,0,0
6106,7746,214.84,2,0,0
6107,7747,172.29,2,0,0
6108,7748,172.29,2,0,0
6109,7749,214.84,2,0,0
6110,7756,181.66,2,0,0
6111,7757,162.83,2,0,0
6112,7758,181.66,2,0,0
6113,7759,162.83,2,0,0
6114,7764,192.49,2,0,0
6115,7767,193.78,2,0,0
6116,7770,200.56,4,0,0
6117,7771,391.45,4,0,0
6118,7773,187.21,2,0,0
6119,7774,187.21,2,0,0
6120,7775,187.21,2,0,0
6121,7776,187.21,2,0,0
6122,7777,187.21,2,0,0
6123,7778,187.21,2,0,0
6124,7785,167.04,2,0,0
6125,7786,167.04,2,0,0
6126,7789,166.16,2,0,0
6127,7790,166.16,2,0,0
6128,7792,166.16,2,0,0
6129,7794,266.23,3,0,0
6130,7795,166.16,2,0,0
6131,7796,266.23,3,0,0
6132,7797,187.21,2,0,0
6133,7800,204.96,3,0,0
6134,7803,209.14,3,0,0
6135,7804,40.52,8,0,0
6136,7805,536.36,5,0,0
6137,7806,113.6,0,0,0
6138,7807,113.6,0,0,0
6139,7808,113.6,0,0,0
6140,7809,113.6,0,0,0
6141,7810,113.6,0,0,0
6142,7811,113.6,0,0,0
6143,7812,0,8,0,0
6144,7813,0,8,0,0
6145,7814,0,8,0,0
6146,7815,63.54,7,0,0
6147,7816,63.9,7,0,0
6148,7817,55.37,8,0,0
6149,7818,125.29,0,0,0
6150,7819,55.37,8,0,0
6151,7820,125.29,0,0,0
6152,7821,87.01,7,0,0
6153,7822,75.32,7,0,0
6154,7823,38.38,8,0,0
6155,7824,91.44,7,0,0
6156,7825,70.51,7,0,0
6157,7826,67.87,7,0,0
6158,7827,0,8,0,0
6159,7828,201.28,2,0,0
6160,7829,186.01,2,0,0
6161,7830,202.13,2,0,0
6162,7831,214.41,2,0,0
6163,7832,222.22,2,0,0
6164,7833,202.13,2,0,0
6165,7834,202.13,2,0,0
6166,7835,0,8,0,0
6167,7836,0,8,0,0
6168,7837,196.28,2,0,0
6169,7838,196.28,2,0,0
6170,7839,121.94,2,0,0
6171,7840,232.98,2,0,0
6172,7841,209.76,2,0,0
6173,7842,164.99,2,0,0
6174,7843,164.99,2,0,0
6175,7844,165.08,2,0,0
6176,7845,165.08,2,0,0
6177,7846,165.08,2,0,0
6178,7847,164.99,2,0,0
6179,7848,164.99,2,0,0
6180,7849,165.08,2,0,0
6181,7850,165.08,2,0,0
6182,7851,165.08,2,0,0
6183,7852,181.8,2,0,0
6184,7853,185.22,2,0,0
6185,7854,208.91,3,0,0
6186,7855,185.69,2,0,0
6187,7856,208.86,2,0,0
6188,7857,202.1,2,0,0
6189,7858,202.1,2,0,0
6190,7859,181.36,2,0,0
6191,7860,181.36,2,0,0
6192,7861,164.99,2,0,0
6193,7862,164.99,2,0,0
6194,7863,208.08,2,0,0
6195,7864,257.32,4,0,0
6196,7865,167.26,2,0,0
6197,7866,257.32,4,0,0
6198,7867,167.26,2,0,0
6199,7868,184.33,2,0,0
6200,7869,189.5,2,0,0
6201,7870,184.33,2,0,0
6202,7871,121.94,2,0,0
6203,7872,121.94,2,0,0
6204,7873,181.36,2,0,0
6205,7874,181.36,2,0,0
6206,7875,0,8,0,0
6207,7876,123.36,0,0,0
6208,7877,189.86,2,0,0
6209,7878,196.46,2,0,0
6210,7879,174.18,2,0,0
6211,7880,172.49,2,0,0
6212,7881,189.2,2,0,0
6213,7882,171.79,2,0,0
6214,7883,47.13,7,0,0
6215,7884,0,8,0,0
6216,7885,55.62,8,0,0
6217,7886,0,8,0,0
6218,7887,0,8,0,0
6219,7888,0,8,0,0
6220,7889,0,8,0,0
6221,7890,0,8,0,0
6222,7891,0,8,0,0
6223,7892,0,8,0,0
6224,7893,228.76,4,0,0
6225,7894,131.07,0,0,0
6226,7895,230.13,2,0,0
6227,7896,0,8,0,0
6228,7897,0,8,0,0
6229,7898,116.48,0,0,0
6230,7899,216.33,2,0,0
6231,7900,216.33,2,0,0
6232,7901,216.33,2,0,0
6233,7902,216.33,2,0,0
6234,7903,216.33,2,0,0
6235,7904,249.5,3,0,0
6236,7905,249.5,3,0,0
6237,7906,249.5,3,0,0
6238,7907,249.5,3,0,0
6239,7908,249.5,3,0,0
6240,7909,256.42,3,0,0
6241,7910,256.42,3,0,0
6242,7911,256.42,3,0,0
6243,7912,256.42,3,0,0
6244,7913,256.42,3,0,0
6245,7914,322.96,4,0,0
6246,7915,322.96,4,0,0
6247,7916,322.96,4,0,0
6248,7917,322.96,4,0,0
6249,7918,322.96,4,0,0
6250,7919,233.27,2,0,0
6251,7920,233.27,2,0,0
6252,7921,233.27,2,0,0
6253,7922,233.27,2,0,0
6254,7923,233.27,2,0,0
6255,7924,260.1,3,0,0
6256,7925,260.1,3,0,0
6257,7926,260.1,3,0,0
6258,7927,260.1,3,0,0
6259,7928,260.1,3,0,0
6260,7929,169.81,2,0,0
6261,7930,169.81,2,0,0
6262,7931,169.81,2,0,0
6263,7932,34.55,8,0,0
6264,7933,217.8,2,0,0
6265,7934,119.38,0,0,0
6266,7935,119.38,0,0,0
6267,7936,120.12,0,0,0
6268,7937,119.38,0,0,0
6269,7938,119.38,2,0,0
6270,7939,0,8,0,0
6271,7940,0,8,0,0
6272,7941,113.12,0,0,0
6273,7942,24.55,8,0,0
6274,7943,119.46,0,0,0
6275,7944,119.46,7,0,0
6276,7945,255.25,3,0,0
6277,7946,255.25,4,0,0
6278,7947,186.94,2,0,0
6279,7948,186.94,4,0,0
6280,7949,192.52,2,0,0
6281,7950,192.52,2,0,0
6282,7951,182.6,2,0,0
6283,7952,153.47,2,0,0
6284,7953,254.27,3,0,0
6285,7954,254.27,4,0,0
6286,7955,254.27,2,0,0
6287,7956,111.31,0,0,0
6288,7957,114.55,0,0,0
6289,7958,114.55,2,0,0
6290,7959,165.49,2,0,0
6291,7960,165.49,2,0,0
6292,7961,165.49,2,0,0
6293,7962,165.49,2,0,0
6294,7963,165.49,2,0,0
6295,7964,165.49,2,0,0
6296,7965,165.08,2,0,0
6297,7966,283.66,3,0,0
6298,7967,303.76,4,0,0
6299,7968,208,3,0,0
6300,7969,165.49,2,0,0
6301,7970,165.49,2,0,0
6302,7971,165.49,2,0,0
6303,7972,135.49,7,0,0
6304,7973,169.45,2,0,0
6305,7974,168.88,2,0,0
6306,7975,169.45,2,0,0
6307,7976,168.88,2,0,0
6308,7977,170.55,2,0,0
6309,7978,200.97,2,0,0
6310,7979,224.09,2,0,0
6311,7980,170.86,3,0,0
6312,7981,170.86,0,0,0
6313,7982,185.87,2,0,0
6314,7983,181.36,2,0,0
6315,7984,181.36,2,0,0
6316,7985,181.36,2,0,0
6317,7986,181.36,2,0,0
6318,7987,181.36,2,0,0
6319,7988,181.36,2,0,0
6320,7989,181.36,2,0,0
6321,7990,181.36,2,0,0
6322,7991,181.36,2,0,0
6323,7992,181.36,2,0,0
6324,7993,181.36,2,0,0
