"rownum","Id","BaseItem","UniqueCraft","bool_40","i32_41","CraftItemType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","CraftTag","bool_85"
503,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier19",542,"","",0,17,"","","","","","","","","","","",""
504,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier20",543,"","",0,17,"","","","","","","","","","","",""
505,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier21",544,"","",0,17,"","","","","","","","","","","",""
506,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier22",545,"","",0,17,"","","","","","","","","","","",""
507,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM3",546,"","",0,17,"","","","","","","","","","","",""
508,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace1",547,"","",0,12,"","","","","","","","","","","",""
509,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace2",548,"","",0,12,"","","","","","","","","","","",""
510,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace3",549,"","",0,12,"","","","","","","","","","","",""
511,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace4",550,"","",0,12,"","","","","","","","","","","",""
512,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5",551,"","",0,12,"","","","","","","","","","","",""
513,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace6",552,"","",0,12,"","","","","","","","","","","",""
514,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace7",553,"","",0,12,"","","","","","","","","","","",""
515,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace8",554,"","",0,12,"","","","","","","","","","","",""
516,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM1",555,"","",0,12,"","","","","","","","","","","",""
517,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace9",556,"","",0,12,"","","","","","","","","","","",""
518,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace10",557,"","",0,12,"","","","","","","","","","","",""
519,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace11",558,"","",0,12,"","","","","","","","","","","",""
520,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace12",559,"","",0,12,"","","","","","","","","","","",""
521,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace13",560,"","",0,12,"","","","","","","","","","","",""
522,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace14",561,"","",0,12,"","","","","","","","","","","",""
523,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace15",562,"","",0,12,"","","","","","","","","","","",""
524,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM2",563,"","",0,12,"","","","","","","","","","","",""
525,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace16",564,"","",0,12,"","","","","","","","","","","",""
526,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace17",565,"","",0,12,"","","","","","","","","","","",""
527,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace18",566,"","",0,12,"","","","","","","","","","","",""
528,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace19",567,"","",0,12,"","","","","","","","","","","",""
529,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace20",568,"","",0,12,"","","","","","","","","","","",""
530,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace21",569,"","",0,12,"","","","","","","","","","","",""
531,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace22",570,"","",0,12,"","","","","","","","","","","",""
532,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM3",571,"","",0,12,"","","","","","","","","","","",""
533,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre1",575,"","",0,13,"","","","","","","","","","","",""
534,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre2",576,"","",0,13,"","","","","","","","","","","",""
535,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre3",577,"","",0,13,"","","","","","","","","","","",""
536,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre4",578,"","",0,13,"","","","","","","","","","","",""
537,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre5",579,"","",0,13,"","","","","","","","","","","",""
538,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre6",580,"","",0,13,"","","","","","","","","","","",""
539,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre7",581,"","",0,13,"","","","","","","","","","","",""
540,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre8",582,"","",0,13,"","","","","","","","","","","",""
541,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM1",583,"","",0,13,"","","","","","","","","","","",""
542,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre9",584,"","",0,13,"","","","","","","","","","","",""
543,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre10",585,"","",0,13,"","","","","","","","","","","",""
544,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre11",586,"","",0,13,"","","","","","","","","","","",""
545,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre12",587,"","",0,13,"","","","","","","","","","","",""
546,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre13",588,"","",0,13,"","","","","","","","","","","",""
547,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre14",589,"","",0,13,"","","","","","","","","","","",""
548,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre15",590,"","",0,13,"","","","","","","","","","","",""
549,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM2",591,"","",0,13,"","","","","","","","","","","",""
550,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre16",592,"","",0,13,"","","","","","","","","","","",""
551,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre17",593,"","",0,13,"","","","","","","","","","","",""
552,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre18",594,"","",0,13,"","","","","","","","","","","",""
553,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre19",595,"","",0,13,"","","","","","","","","","","",""
554,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre20",596,"","",0,13,"","","","","","","","","","","",""
555,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre21",597,"","",0,13,"","","","","","","","","","","",""
556,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre22",598,"","",0,13,"","","","","","","","","","","",""
557,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM3",599,"","",0,13,"","","","","","","","","","","",""
558,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow1",603,"","",0,10,"","","","","","","","","","","",""
559,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow2",604,"","",0,10,"","","","","","","","","","","",""
560,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow3",605,"","",0,10,"","","","","","","","","","","",""
561,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow4",606,"","",0,10,"","","","","","","","","","","",""
562,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow5",607,"","",0,10,"","","","","","","","","","","",""
563,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow6",608,"","",0,10,"","","","","","","","","","","",""
564,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow7",609,"","",0,10,"","","","","","","","","","","",""
565,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow8",610,"","",0,10,"","","","","","","","","","","",""
566,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM1",611,"","",0,10,"","","","","","","","","","","",""
567,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow9",612,"","",0,10,"","","","","","","","","","","",""
568,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow10",613,"","",0,10,"","","","","","","","","","","",""
569,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow11",614,"","",0,10,"","","","","","","","","","","",""
570,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow12",615,"","",0,10,"","","","","","","","","","","",""
571,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow13",616,"","",0,10,"","","","","","","","","","","",""
572,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow14",617,"","",0,10,"","","","","","","","","","","",""
573,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow15",618,"","",0,10,"","","","","","","","","","","",""
574,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM2",619,"","",0,10,"","","","","","","","","","","",""
575,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow16",620,"","",0,10,"","","","","","","","","","","",""
576,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow17",621,"","",0,10,"","","","","","","","","","","",""
577,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow18",622,"","",0,10,"","","","","","","","","","","",""
578,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow19",623,"","",0,10,"","","","","","","","","","","",""
579,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow20",624,"","",0,10,"","","","","","","","","","","",""
580,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow21",625,"","",0,10,"","","","","","","","","","","",""
581,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow22",626,"","",0,10,"","","","","","","","","","","",""
582,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM3",627,"","",0,10,"","","","","","","","","","","",""
583,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff1",632,"","",0,19,"","","","","","","","","","","",""
584,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff2",633,"","",0,19,"","","","","","","","","","","",""
585,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff3",634,"","",0,19,"","","","","","","","","","","",""
586,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff4",635,"","",0,20,"","","","","","","","","","","",""
587,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",636,"","",0,20,"","","","","","","","","","","",""
588,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff6",637,"","",0,19,"","","","","","","","","","","",""
589,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff7",638,"","",0,20,"","","","","","","","","","","",""
590,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM1",639,"","",0,19,"","","","","","","","","","","",""
591,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff8",640,"","",0,19,"","","","","","","","","","","",""
592,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff9",641,"","",0,19,"","","","","","","","","","","",""
593,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff10",642,"","",0,20,"","","","","","","","","","","",""
594,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff11",643,"","",0,20,"","","","","","","","","","","",""
595,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff12",644,"","",0,19,"","","","","","","","","","","",""
596,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff13",645,"","",0,20,"","","","","","","","","","","",""
597,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM2",646,"","",0,19,"","","","","","","","","","","",""
598,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff14",647,"","",0,19,"","","","","","","","","","","",""
599,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff15",648,"","",0,19,"","","","","","","","","","","",""
600,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff16",649,"","",0,20,"","","","","","","","","","","",""
601,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff17",650,"","",0,20,"","","","","","","","","","","",""
602,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff18",651,"","",0,19,"","","","","","","","","","","",""
603,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff19",652,"","",0,20,"","","","","","","","","","","",""
604,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM3",653,"","",0,19,"","","","","","","","","","","",""
605,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe1",660,"","",0,16,"","","","","","","","","","","",""
606,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe2",661,"","",0,16,"","","","","","","","","","","",""
607,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe3",662,"","",0,16,"","","","","","","","","","","",""
608,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe4",663,"","",0,16,"","","","","","","","","","","",""
609,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5",664,"","",0,16,"","","","","","","","","","","",""
610,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe6",665,"","",0,16,"","","","","","","","","","","",""
611,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe7",666,"","",0,16,"","","","","","","","","","","",""
612,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM1",667,"","",0,16,"","","","","","","","","","","",""
613,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe8",668,"","",0,16,"","","","","","","","","","","",""
614,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe9",669,"","",0,16,"","","","","","","","","","","",""
615,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe10",670,"","",0,16,"","","","","","","","","","","",""
616,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe11",671,"","",0,16,"","","","","","","","","","","",""
617,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe12",672,"","",0,16,"","","","","","","","","","","",""
618,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe13",673,"","",0,16,"","","","","","","","","","","",""
619,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM2",674,"","",0,16,"","","","","","","","","","","",""
620,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe14",675,"","",0,16,"","","","","","","","","","","",""
621,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe15",676,"","",0,16,"","","","","","","","","","","",""
622,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16",677,"","",0,16,"","","","","","","","","","","",""
623,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17",678,"","",0,16,"","","","","","","","","","","",""
624,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18",679,"","",0,16,"","","","","","","","","","","",""
625,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19",680,"","",0,16,"","","","","","","","","","","",""
626,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3",681,"","",0,16,"","","","","","","","","","","",""
627,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1",685,"","",0,18,"","","","","","","","","","","",""
628,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2",686,"","",0,18,"","","","","","","","","","","",""
629,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3",687,"","",0,18,"","","","","","","","","","","",""
630,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4",688,"","",0,18,"","","","","","","","","","","",""
631,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5",689,"","",0,18,"","","","","","","","","","","",""
632,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6",690,"","",0,18,"","","","","","","","","","","",""
633,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7",691,"","",0,18,"","","","","","","","","","","",""
634,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1",692,"","",0,18,"","","","","","","","","","","",""
635,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8",693,"","",0,18,"","","","","","","","","","","",""
636,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9",694,"","",0,18,"","","","","","","","","","","",""
637,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10",695,"","",0,18,"","","","","","","","","","","",""
638,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11",696,"","",0,18,"","","","","","","","","","","",""
639,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12",697,"","",0,18,"","","","","","","","","","","",""
640,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13",698,"","",0,18,"","","","","","","","","","","",""
641,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2",699,"","",0,18,"","","","","","","","","","","",""
642,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14",700,"","",0,18,"","","","","","","","","","","",""
643,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15",701,"","",0,18,"","","","","","","","","","","",""
644,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16",702,"","",0,18,"","","","","","","","","","","",""
645,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17",703,"","",0,18,"","","","","","","","","","","",""
646,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18",704,"","",0,18,"","","","","","","","","","","",""
647,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19",705,"","",0,18,"","","","","","","","","","","",""
648,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3",706,"","",0,18,"","","","","","","","","","","",""
649,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1",710,"","",0,14,"","","","","","","","","","","",""
650,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2",711,"","",0,14,"","","","","","","","","","","",""
651,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3",712,"","",0,14,"","","","","","","","","","","",""
652,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4",713,"","",0,14,"","","","","","","","","","","",""
653,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5",714,"","",0,14,"","","","","","","","","","","",""
654,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6",715,"","",0,14,"","","","","","","","","","","",""
655,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7",716,"","",0,14,"","","","","","","","","","","",""
656,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1",717,"","",0,14,"","","","","","","","","","","",""
657,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8",718,"","",0,14,"","","","","","","","","","","",""
658,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9",719,"","",0,14,"","","","","","","","","","","",""
659,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10",720,"","",0,14,"","","","","","","","","","","",""
660,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11",721,"","",0,14,"","","","","","","","","","","",""
661,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12",722,"","",0,14,"","","","","","","","","","","",""
662,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13",723,"","",0,14,"","","","","","","","","","","",""
663,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2",724,"","",0,14,"","","","","","","","","","","",""
664,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14",725,"","",0,14,"","","","","","","","","","","",""
665,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15",726,"","",0,14,"","","","","","","","","","","",""
666,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16",727,"","",0,14,"","","","","","","","","","","",""
667,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17",728,"","",0,14,"","","","","","","","","","","",""
668,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18",729,"","",0,14,"","","","","","","","","","","",""
669,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19",730,"","",0,14,"","","","","","","","","","","",""
670,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3",731,"","",0,14,"","","","","","","","","","","",""
671,"Metadata/Items/Quivers/QuiverNew1",1402,"","",0,11,"","","","","","","","","","","",""
672,"Metadata/Items/Quivers/QuiverNew2",1403,"","",0,11,"","","","","","","","","","","",""
673,"Metadata/Items/Quivers/QuiverNew3",1404,"","",0,11,"","","","","","","","","","","",""
674,"Metadata/Items/Quivers/QuiverNew4",1405,"","",0,11,"","","","","","","","","","","",""
675,"Metadata/Items/Quivers/QuiverNew5",1406,"","",0,11,"","","","","","","","","","","",""
676,"Metadata/Items/Quivers/QuiverNew6",1407,"","",0,11,"","","","","","","","","","","",""
677,"Metadata/Items/Quivers/QuiverNew7",1408,"","",0,11,"","","","","","","","","","","",""
678,"Metadata/Items/Quivers/QuiverNew8",1409,"","",0,11,"","","","","","","","","","","",""
679,"Metadata/Items/Quivers/QuiverNew9",1410,"","",0,11,"","","","","","","","","","","",""
680,"Metadata/Items/Quivers/QuiverNew10",1411,"","",0,11,"","","","","","","","","","","",""
681,"Metadata/Items/Quivers/QuiverNew11",1412,"","",0,11,"","","","","","","","","","","",""
682,"Metadata/Items/Quivers/QuiverNew12",1413,"","",0,11,"","","","","","","","","","","",""
683,"Metadata/Items/Quivers/QuiverNew13",1414,"","",0,11,"","","","","","","","","","","",""
684,"Metadata/Items/Belts/Belt1",840,"","",0,5,"","","","","","","","","","",20193,1
685,"Metadata/Items/Belts/Belt2",841,"","",0,5,"","","","","","","","","","",20193,1
686,"Metadata/Items/Belts/Belt3",842,"","",0,5,"","","","","","","","","","",20193,1
687,"Metadata/Items/Belts/Belt4",843,"","",0,5,"","","","","","","","","","",20193,1
688,"Metadata/Items/Belts/Belt5",844,"","",0,5,"","","","","","","","","","",20193,1
689,"Metadata/Items/Belts/Belt6",845,"","",0,5,"","","","","","","","","","",20193,1
690,"Metadata/Items/Amulets/Amulet1",785,"","",0,6,"","","","","","","","","","",20192,1
691,"Metadata/Items/Amulets/Amulet2",786,"","",0,6,"","","","","","","","","","",20192,1
692,"Metadata/Items/Amulets/Amulet3",787,"","",0,6,"","","","","","","","","","",20192,1
693,"Metadata/Items/Amulets/Amulet4",788,"","",0,6,"","","","","","","","","","",20192,1
694,"Metadata/Items/Amulets/Amulet5",789,"","",0,6,"","","","","","","","","","",20192,1
695,"Metadata/Items/Amulets/Amulet6",790,"","",0,6,"","","","","","","","","","",20192,1
696,"Metadata/Items/Amulets/Amulet7",791,"","",0,6,"","","","","","","","","","",20192,1
697,"Metadata/Items/Amulets/Amulet8",792,"","",0,6,"","","","","","","","","","",20192,1
698,"Metadata/Items/Amulets/Amulet9",793,"","",0,6,"","","","","","","","","","",20192,1
699,"Metadata/Items/Amulets/Amulet10",794,"","",0,6,"","","","","","","","","","",20192,1
700,"Metadata/Items/Rings/Ring1",737,"","",0,7,"","","","","","","","","","",20191,1
701,"Metadata/Items/Rings/Ring2",738,"","",0,7,"","","","","","","","","","",20191,1
702,"Metadata/Items/Rings/Ring3",739,"","",0,7,"","","","","","","","","","",20191,1
703,"Metadata/Items/Rings/Ring4",740,"","",0,7,"","","","","","","","","","",20191,1
704,"Metadata/Items/Rings/Ring5",741,"","",0,7,"","","","","","","","","","",20191,1
705,"Metadata/Items/Rings/Ring6",742,"","",0,7,"","","","","","","","","","",20191,1
706,"Metadata/Items/Rings/Ring7",743,"","",0,7,"","","","","","","","","","",20191,1
707,"Metadata/Items/Rings/Ring9",745,"","",0,7,"","","","","","","","","","",20191,1
708,"Metadata/Items/Rings/Ring10",746,"","",0,7,"","","","","","","","","","",20191,1
709,"Metadata/Items/Rings/Ring11",747,"","",0,7,"","","","","","","","","","",20191,1
710,"Metadata/Items/Rings/Ring12",748,"","",0,7,"","","","","","","","","","",20191,1
711,"Metadata/Items/Rings/Ring13",749,"","",0,7,"","","","","","","","","","",20191,1
712,"Metadata/Items/Rings/Ring14",750,"","",0,7,"","","","","","","","","","",20191,1
713,"Metadata/Items/Rings/Ring15",751,"","",0,7,"","","","","","","","","","",20191,1
714,"Metadata/Items/Rings/Ring16",752,"","",0,7,"","","","","","","","","","",20191,1
715,"Metadata/Items/Rings/RingAtlas3",776,"",1,0,7,"","","","","","","","","","","",1
716,"Metadata/Items/Rings/RingAtlas1",774,"",1,0,7,"","","","","","","","","","","",1
717,"Metadata/Items/Rings/RingAtlas2",775,"",1,0,7,"","","","","","","","","","","",1
718,"Metadata/Items/Rings/RingAtlas5",778,"",1,0,7,"","","","","","","","","","","",1
719,"Metadata/Items/Rings/RingAtlas4",777,"",1,0,7,"","","","","","","","","","","",1
720,"Metadata/Items/Rings/BreachRing",780,"",1,0,7,"","","","","","","","","","","",1
721,"Metadata/Items/Belts/BeltAbyss",852,"",1,0,5,"","","","","","","","","","","",1
722,"Talisman","","",1,0,28,"Talisman","Talisman","Talisman","タリスマン","부적","Talisman","Талисман","Talismán","สร้อยเครื่องราง","魔符聯盟（標準）","",1
723,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual1",1008,"",1,0,0,"","","","","","","","","","",20380,1
724,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual2",1009,"",1,0,0,"","","","","","","","","","",20380,1
725,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual3",1010,"",1,0,0,"","","","","","","","","","",20380,1
726,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual1",1024,"",1,0,0,"","","","","","","","","","",20380,1
727,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual2",1025,"",1,0,0,"","","","","","","","","","",20380,1
728,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual3",1026,"",1,0,0,"","","","","","","","","","",20380,1
729,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual1",1041,"",1,0,0,"","","","","","","","","","",20380,1
730,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual2",1042,"",1,0,0,"","","","","","","","","","",20380,1
731,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual3",1043,"",1,0,0,"","","","","","","","","","",20380,1
732,"Metadata/Items/Armours/Boots/BootsStrRitual1",1185,"",1,0,3,"","","","","","","","","","",20380,1
733,"Metadata/Items/Armours/Boots/BootsStrRitual2",1186,"",1,0,3,"","","","","","","","","","",20380,1
734,"Metadata/Items/Armours/Boots/BootsStrRitual3",1187,"",1,0,3,"","","","","","","","","","",20380,1
