"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
614,24,36,[0],2331,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
615,24,37,[0],2338,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
616,24,38,[4],1637,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
617,24,39,[4],1868,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
618,24,40,[4],1714,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
619,24,41,[4],1870,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
620,24,42,[4],2000,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
621,24,43,[4],1997,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
622,24,44,[4],5138,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
623,24,45,[4],2080,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
624,24,46,[4],2100,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
625,24,47,[4],2331,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
626,24,48,[4],2344,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
627,24,49,[3],1637,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
628,24,50,[3],1746,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
629,24,51,[3],1868,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
630,24,52,[3],1870,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
631,24,53,[3],1869,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
632,24,54,[3],1888,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
633,24,55,[3],1997,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
634,24,56,[3],5138,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
635,24,57,[3],2070,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
636,24,58,[3],2118,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
637,24,59,[5],2070,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
638,24,60,[5],1741,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
639,24,61,[5],1742,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
640,24,62,[5],1620,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
641,24,63,[5],1869,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
642,24,64,[5],1871,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
643,24,65,[5],1888,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
644,24,66,[5],1896,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
645,24,67,[5],1949,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
646,24,68,[5],2013,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
647,24,69,[5],1975,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
648,24,70,[5],1950,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
649,24,71,[5],2069,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
650,24,72,[5],2088,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
651,24,73,[5],2090,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
652,24,74,[5],5137,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
653,24,75,[2],1740,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
654,24,76,[2],1741,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
655,24,77,[2],1742,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
656,24,78,[2],1637,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
657,24,79,[2],1868,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
658,24,80,[2],1869,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
659,24,81,[2],1871,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
660,24,82,[2],1975,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
661,24,83,[2],1979,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
662,24,84,[2],2088,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
663,24,85,[2],1714,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
664,24,86,[2],2100,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
665,24,87,[],334,1,"",0,"",[],1,"","",[],1646,0,[],2,"",0,[]
666,6,0,[],1451,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
667,25,0,[],738,30,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
668,25,1,[],739,30,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
669,25,2,[],740,30,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
670,25,3,[],738,30,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
671,25,4,[],739,30,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
672,25,5,[],752,30,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
673,9,0,[],1450,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
674,11,0,[],1453,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
675,26,0,[],1455,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
676,20,0,[],1458,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
677,5,0,[],1452,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
678,12,0,[],1454,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
679,27,0,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,310,0,[]
680,27,1,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,313,0,[]
681,27,2,[],1,1,"",10,"WWW",[],1,"","",[],1646,0,[],0,311,0,[]
682,27,3,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,314,0,[]
683,27,4,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,316,0,[]
684,27,5,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,315,0,[]
685,27,6,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,317,0,[]
686,27,7,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,384,0,[]
687,27,8,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,385,0,[]
688,28,0,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,310,0,[]
689,28,1,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,312,0,[]
690,28,2,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,313,0,[]
691,28,3,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,318,0,[]
692,28,4,[],1,1,"",20,"",[],1,"","",[],1646,0,[],0,319,0,[]
693,28,5,[],1,1,"",0,"WWW",[],1,"","",[],1646,0,[],0,385,0,[]
694,28,6,[],1,1,"",0,"",[],1,"","",[],1646,0,[],0,596,0,[]
695,29,0,[1],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
696,29,1,[1],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
697,29,2,[1],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
698,29,3,[1],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
699,29,4,[1],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
700,29,5,[1],1916,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
701,29,6,[1],1920,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
702,29,7,[1],1958,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
703,29,8,[1],2141,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
704,29,9,[1],1980,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
705,29,10,[6],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
706,29,11,[6],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
707,29,12,[6],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
708,29,13,[6],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
709,29,14,[6],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
710,29,15,[6],1911,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
711,29,16,[6],1966,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
712,29,17,[6],1980,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
713,29,18,[6],2072,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
714,29,19,[6],2071,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
715,29,20,[6],2335,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
716,29,21,[6],2327,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
717,29,22,[0],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
718,29,23,[0],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
719,29,24,[0],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
720,29,25,[0],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
721,29,26,[0],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
722,29,27,[0],1922,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
723,29,28,[0],1966,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
724,29,29,[0],2071,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
725,29,30,[0],2119,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
726,29,31,[0],2138,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
727,29,32,[0],2326,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
728,29,33,[0],2343,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
729,29,34,[4],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
730,29,35,[4],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
731,29,36,[4],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
732,29,37,[4],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
733,29,38,[4],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
734,29,39,[4],1619,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
735,29,40,[4],2019,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
736,29,41,[4],2071,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
737,29,42,[4],2119,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
738,29,43,[4],2326,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
739,29,44,[3],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
740,29,45,[3],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
741,29,46,[3],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
742,29,47,[3],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
743,29,48,[3],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
744,29,49,[3],1957,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
745,29,50,[3],1619,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
746,29,51,[3],2019,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
747,29,52,[3],1747,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
748,29,53,[3],2345,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
749,29,54,[5],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
750,29,55,[5],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
751,29,56,[5],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
752,29,57,[5],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
753,29,58,[5],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
754,29,59,[5],1918,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
755,29,60,[5],1957,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
756,29,61,[5],1958,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
757,29,62,[5],1898,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
758,29,63,[5],1906,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
759,29,64,[5],1980,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
760,29,65,[5],1619,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
761,29,66,[5],2019,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
762,29,67,[5],1747,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
763,29,68,[2],1754,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
764,29,69,[2],1753,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
765,29,70,[2],1617,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
766,29,71,[2],1744,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
767,29,72,[2],1623,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
768,29,73,[2],1916,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
769,29,74,[2],1920,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
770,29,75,[2],1980,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
771,29,76,[2],1619,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
772,29,77,[2],2019,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
773,29,78,[2],1747,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
774,29,79,[2],2335,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
775,29,80,[],1371,38,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
776,29,81,[],1372,38,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
777,29,82,[],1373,38,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
778,29,83,[],1376,38,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
779,30,0,[1],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
780,30,1,[1],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
781,30,2,[1],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
782,30,3,[1],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
783,30,4,[1],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
784,30,5,[1],2003,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
785,30,6,[1],2086,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
786,30,7,[1],2082,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
787,30,8,[1],2084,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
788,30,9,[1],2092,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
789,30,10,[6],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
790,30,11,[6],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
791,30,12,[6],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
792,30,13,[6],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
793,30,14,[6],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
794,30,15,[6],2003,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
795,30,16,[6],2086,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
796,30,17,[6],2082,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
797,30,18,[6],2084,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
798,30,19,[6],2092,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
799,30,20,[6],2302,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
800,30,21,[0],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
801,30,22,[0],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
802,30,23,[0],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
803,30,24,[0],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
804,30,25,[0],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
805,30,26,[0],1988,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
806,30,27,[4],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
807,30,28,[4],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
808,30,29,[4],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
809,30,30,[4],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
810,30,31,[4],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
811,30,32,[3],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
812,30,33,[3],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
813,30,34,[3],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
814,30,35,[3],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
815,30,36,[3],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
816,30,37,[3],2128,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
817,30,38,[3],2320,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
818,30,39,[5],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
819,30,40,[5],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
820,30,41,[5],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
821,30,42,[5],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
822,30,43,[5],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
823,30,44,[5],2127,1,"",0,"",[],1,"","",[],1646,0,[],1,"",0,[]
824,30,45,[5],2082,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
825,30,46,[5],2084,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
826,30,47,[5],2128,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
827,30,48,[5],2112,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
828,30,49,[2],1855,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
829,30,50,[2],1856,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
830,30,51,[2],1857,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
831,30,52,[2],1886,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
832,30,53,[2],1858,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
833,30,54,[2],2082,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
834,30,55,[2],2084,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
835,30,56,[2],2130,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
836,30,57,[2],2131,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
837,30,58,[2],2134,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
838,31,0,[],1508,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
839,34,0,[],741,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
840,34,1,[],742,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
841,34,2,[],743,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
842,34,3,[],748,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
843,34,4,[],749,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
844,34,5,[],750,41,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
845,34,6,[],741,41,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
846,34,7,[],742,41,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
847,34,8,[],743,41,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
848,35,0,[],1371,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
849,35,1,[],1372,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
850,35,2,[],1373,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
851,35,3,[],1376,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
852,35,4,[],1374,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
853,35,5,[],1378,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
854,35,6,[],1370,42,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
855,35,7,[],1370,42,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
856,35,8,[],1374,42,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
857,35,9,[],1378,42,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
858,36,0,[],1515,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
859,37,0,[],2349,42,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
860,37,1,[],2350,42,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
861,37,2,[],2351,42,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
862,37,3,[],334,1,"",0,"",[],1,"","",[],1646,0,[],2,"",0,[]
863,38,0,[0],474,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
864,38,1,[0],670,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
865,38,2,[0],557,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
866,38,3,[0],720,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
867,38,4,[0],504,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
868,38,5,[0],862,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
869,38,6,[4],613,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
870,38,7,[4],504,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
871,38,8,[4],695,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
872,38,9,[4],557,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
873,38,10,[4],474,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
874,38,11,[4],919,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
875,38,12,[3],613,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
876,38,13,[3],1407,44,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
877,38,14,[3],532,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
878,38,15,[3],415,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
879,38,16,[3],504,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
880,38,17,[3],882,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
881,38,18,[5],446,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
882,38,19,[5],415,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
883,38,20,[5],386,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
884,38,21,[5],613,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
885,38,22,[5],1407,44,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
886,38,23,[5],945,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
887,38,24,[1],386,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
888,38,25,[1],642,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
889,38,26,[1],585,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
890,38,27,[1],415,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
891,38,28,[1],446,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
892,38,29,[1],901,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
893,38,30,[6],642,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
894,38,31,[6],585,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
895,38,32,[6],557,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
896,38,33,[6],720,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
897,38,34,[6],386,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
898,38,35,[6],932,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
899,38,36,[2],642,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
900,38,37,[2],386,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
901,38,38,[2],474,44,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
902,38,39,[2],695,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
903,38,40,[2],613,44,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
904,38,41,[2],1407,44,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
905,38,42,[0],474,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
906,38,43,[0],670,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
907,38,44,[0],557,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
908,38,45,[0],720,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
909,38,46,[0],504,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
910,38,47,[0],862,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
911,38,48,[4],613,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
912,38,49,[4],504,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
913,38,50,[4],695,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
914,38,51,[4],557,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
915,38,52,[4],474,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
916,38,53,[4],919,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
917,38,54,[3],613,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
918,38,55,[3],1407,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
919,38,56,[3],532,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
920,38,57,[3],415,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
921,38,58,[3],504,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
922,38,59,[3],882,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
