"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
14650,"life_flasks_gain_x_charges_when_you_hit_your_marked_enemy","","","",3,"","","","","",1,2524962597,[],"","","",1,[],[],""
14651,"chance_to_leave_2_ground_blades_%","","","",1,"","","","","",1,274416259,[],"","","",1,[],[],""
14652,"plague_bearer_maximum_stored_poison_damage_+%","","","",1,"","","","","",1,1506230888,[],"","","",1,[],[],""
14653,"accuracy_rating_+%_vs_unique_enemies","","","",1,"",1,"","","",1,1046572606,[],"","","",1,[],[],""
14654,"reflect_%_of_physical_damage_prevented","","","",1,"","","","","",1,3184007197,[],"","","",1,[],[],""
14655,"combined_evasion_rating_from_body_armour_+%","","","",1,"","",1,"","","",3114651478,[],"","","",1,[],[],""
14656,"base_gloves_armour","","","",1,"","","","","",1,64013871,[],"","","",1,[],[],""
14657,"base_boots_evasion_rating","","","",3,"","","","","",1,4047040843,[],"","","",1,[],[],""
14658,"base_gloves_evasion_rating","","","",3,"","","","","",1,3198084303,[],"","","",1,[],[],""
14659,"base_helmet_evasion_rating","","","",3,"","","","","",1,3597561854,[],"","","",1,[],[],""
14660,"skills_supported_by_nightblade_have_elusive_effect_+%","","","",1,"","","","","",1,2554206167,[],"","","",1,[],[],""
14661,"virtual_plague_bearer_maximum_stored_poison_damage",1,"","",3,"","",1,"","",1,4058142018,[],"","","",1,[],[],""
14662,"tornado_maximum_number_of_hits","","","",3,"","","","","",1,2124846565,[],"","","",1,[],[],""
14663,"dodge_all_the_things","","","",4,"",1,"","","",1,2288556185,[],"","","",1,[],[],""
14664,"elemental_damage_taken_+%_if_been_hit_recently","","","",1,"","","","","",1,1119036851,[],"","","",1,[],[],""
14665,"armour_and_evasion_rating_+_per_1%_attack_block_chance","","","",3,"","","","","",1,4033021795,[],"","","",1,[],[],""
14666,"monster_hellscape_charge_+%","","","",1,"","","","","",1,2331465046,[],"","","",1,[],[],""
14667,"local_is_survival_jewel","","","",4,"","","","","",1,3428123250,[],"","","",1,[],[],""
14668,"map_hellscape_points_+%_per_debuff_stack","","","",1,"","","","","",1,3479810868,[],"","","",1,[],[],""
14669,"storm_blade_quality_local_critical_strike_chance_+%","","","",1,"","","","","",1,644452743,[],"","","",1,[],[],""
14670,"storm_blade_has_local_attack_speed_+%",1,"","",1,"","","","","",1,3664672162,[],"","","",1,[],[],""
14671,"storm_blade_has_local_lightning_penetration_%",1,"","",1,"","","","","",1,2657202664,[],"","","",1,[],[],""
14672,"storm_blade_quality_non_skill_lightning_damage_%_to_convert_to_chaos_with_attacks","","","",1,"","","","","",1,3496347427,[],"","","",1,[],[],""
14673,"storm_blade_quality_chance_to_shock_%","","","",1,"","","","","",1,2489831266,[],"","","",1,[],[],""
14674,"non_skill_lightning_damage_%_to_convert_to_chaos_with_attacks","","","",1,"","","","","",1,926971798,[],"","","",1,[],[],""
14675,"has_fortification",1,"","",4,"","",1,"","","",770130510,[],"","","",1,[0],[],""
14676,"skill_display_buff_grants_shock_immunity","","","",4,"","","","","",1,3586094391,[],"","","",1,[],[],""
14677,"additive_mana_modifiers_apply_to_shock_effect_at_30%_value","","","",4,"","","","","",1,3839202452,[],18,"","","",[],[],""
14678,"daytime_fish_caught_size_+%",1,"","",1,"","","","","",1,1143971452,[],"","","",1,[],[],""
14679,"can_catch_scourged_fish",1,"","",4,"","","","","",1,820611903,[],"","","","",[],[],""
14680,"fish_rot_when_caught",1,"","",4,"","","","","",1,1368395392,[],"","","","",[],[],""
14681,"fishing_reeling_stability_+%",1,"","",1,"","","","","",1,621211297,[],"","","",1,[],[],""
14682,"cannot_fish_from_water",1,"","",4,"","","","","",1,1948993901,[],"","","","",[],[],""
14683,"hellscape_monster_item_quantity_+permyriad_final","","","",7,"","","","","",1,3919465286,[],"","","",1,[],[],""
14684,"hellscape_monster_item_rarity_+permyriad_final","","","",7,"","","","","",1,1407161830,[],"","","",1,[],[],""
14685,"hellscaping_speed_+permyriad_final","","","",7,"","","","","",1,933904763,[],"","","",1,[],[],""
14686,"hellscape_currency_quantity_+%","","","",1,"","","","","",1,3183159103,[],"","","",1,[],[],""
14687,"hellscaped_items_quantity_+%","","","",1,"","","","","",1,1543002548,[],"","","",1,[],[],""
14688,"soul_link_grants_mana_regeneration_+%","","","",1,"","","","","",1,1279952993,[],"","","",1,[],[],""
14689,"flame_link_grants_chance_to_ignite_%","","","",1,"","","","","",1,2158369968,[],"","","",1,[],[],""
14690,"bulwark_link_grants_stun_threshold_+%","","","",1,"","","","","",1,2152020385,[],"","","",1,[],[],""
14691,"remora_link_grants_damage_+%_when_on_full_life","","","",1,"","","","","",1,4215487732,[],"","","",1,[],[],""
14692,"critical_link_grants_accuracy_rating_+%","","","",1,"","","","","",1,2505251728,[],"","","",1,[],[],""
14693,"soul_link_duration_+%",1,"","",1,"","","","","",1,269231055,"[""soul_link""]","","","",1,[],[],""
14694,"flame_link_duration_+%",1,"","",1,"","","","","",1,2507173595,"[""flame_link""]","","","",1,[],[],""
14695,"intuitive_link_duration_+%",1,"","",1,"","","","","",1,1449017347,"[""intuitive_link""]","","","",1,[],[],""
14696,"protective_link_duration_+%",1,"","",1,"","","","","",1,3583220007,"[""bulwark_link""]","","","",1,[],[],""
14697,"destructive_link_duration_+%",1,"","",1,"","","","","",1,4036347396,"[""destructive_link""]","","","",1,[],[],""
14698,"vampiric_link_duration_+%",1,"","",1,"","","","","",1,241905739,"[""vampiric_link""]","","","",1,[],[],""
14699,"poisonous_concoction_damage_+%",1,"","",1,"","","","","",1,2050417555,"[""poisonous_concoction""]","","","",1,[],[],""
14700,"poisonous_concoction_skill_area_of_effect_+%",1,"","",1,"","","","","",1,51978149,"[""poisonous_concoction""]","","","",1,[],[],""
14701,"poisonous_concoction_flask_charges_consumed_+%",1,"","",1,"","","","","",1,809795156,"[""poisonous_concoction""]","","","",1,[],[],""
14702,"tornado_damage_+%",1,"","",1,"","","","","",1,4006464414,"[""tornado"",""tornado_triggered""]","","","",1,[],[],""
14703,"tornado_skill_area_of_effect_+%",1,"","",1,"","","","","",1,1432081421,"[""tornado"",""tornado_triggered""]","","","",1,[],[],""
14704,"temporal_rift_cooldown_speed_+%",1,"","",1,"","","","","",1,3832646126,"[""temporal_rift""]","","","",1,[],[],""
14705,"wielding_storm_blades","","","",4,"","","","","",1,2224023222,[],"","","",1,[],[],""
14706,"tornado_hinder","","","",4,"","","","","",1,1688219405,[],"","","",1,[],[],""
14707,"inherent_block_while_dual_wielding_%","","","",1,"","","","","",1,4025643169,[],"","","",1,[],[],""
14708,"map_hellscape_gimmick_%_maximum_life_and_es_taken_as_physical_damage_per_minute_per_%_hellscape_charge_while_hellscape_can_be_activated","","","",1,"","","","","",1,2715452346,[],"","","",1,[],[],""
14709,"local_affliction_notable_aggressive_defence","",1,"",4,"","","","","",1,3864871110,[],"","","","",[],[],""
14710,"is_semantic_minion","","","",4,"",1,"","","",1,1840912608,[],"","","",1,[],[],""
14711,"virtual_total_spell_impale_on_hit_%_chance",1,"","",1,"","",1,"","",1,502303359,[],"","","",1,[],[],""
14712,"base_mana_cost_+","","","",3,"","","","","",1,734190564,[],"","","",1,[],[],""
14713,"base_life_cost_+","","","",3,"","","","","",1,2380424416,[],"","","",1,[],[],""
14714,"base_es_cost_+","","","",3,"","","","","",1,599295383,[],"","","",1,[],[],""
14715,"mana_cost_+","","","",3,"","",1,"","","",2364260569,[],"","","",1,[],[],""
14716,"es_cost_+","","","",3,"","",1,"","","",3926908550,[],"","","",1,[],[],""
14717,"life_cost_+","","","",3,"","",1,"","","",587267008,[],"","","",1,[],[],""
14718,"map_archnemesis_league","","","",4,"","","","","",1,1781812102,[],"","","",1,[],[],""
14719,"attack_repeat_offset_left_of_target","","","",3,"",1,"","","",1,1891291592,[],"","","",1,[],[],""
14720,"is_in_heist_mission","","","",4,"","","","","",1,3587544027,[],"","","",1,[],[],""
14721,"highest_maximum_elemental_resistance_%","","","",1,"","",1,"","","",2043742873,[],"","","",1,[],[],""
14722,"elemental_resistances_are_limited_by_highest_maximum_elemental_resistance","","","",4,"","","","","",1,1923441631,[],"","","",1,[],[],""
14723,"all_skill_gem_quality_+",1,"","",3,"","","","","",1,967477727,[],"","","",1,[],[],""
14724,"unique_soulless_elegance_energy_shield_recharge_rate_+%_final","","","",1,"","","","","",1,273124407,[],"","","",1,[],[],""
14725,"all_skill_gem_level_+",1,"","",3,"","","","","",1,3569264983,[],"","","",1,[],[],""
14726,"fortify_combined_damage_taken_+%_final_to_counteract","","","",1,"","",1,"","","",2574289699,[],"","","",1,[],[],""
14727,"monster_damage_taken_+%_final_from_lerp","","","",1,"","","","","",1,1894158115,[],"","","",1,[],[],""
14728,"monster_damage_taken_+%_final_from_buff_from_ot","","","",1,"","","","","",1,489022679,[],"","","",1,[],[],""
14729,"elemental_skills_deal_triple_damage","","","",4,"","","","","",1,1898473217,[],"","","",1,[],[],""
14730,"local_display_socketed_gems_projectile_damage_+%_final","","","",1,"","","","","",1,2300356332,[],"","","",1,[],[],""
14731,"unique_ebb_and_flow_support_hit_damage_+%_final","","","",1,"","","","","",1,77938411,[],"","","",1,[],[],""
14732,"track_number_of_spells_cast_recently","","","",4,"","",1,"","","",2584536899,[],"","","",1,[36],[],""
14733,"number_of_spells_cast_recently",1,"","",3,"",1,"","","",1,896660536,[],"","","",1,[],[],""
14734,"local_display_socketed_gems_projectile_spells_cooldown_modifier_ms","",1,"",3,"","","","","",1,3461202633,[],"","","",1,[],[],""
14735,"archnemesis_monster_life_+%_final","","","",1,"","","","","",1,4163734988,[],"","","",1,[],[],""
14736,"map_spawn_x_random_map_bosses","","","",3,"","","","","",1,1972650571,[],"","","",1,[],[],""
14737,"ascendance",1,"","",3,"","",1,"","",1,2028442656,[],"","","",1,[],[],""
14738,"starting_attribute_strength","","","",3,"","","","","",1,1768117449,[],"","","",1,[],[],""
14739,"starting_attribute_dexterity","","","",3,"","","","","",1,3885080607,[],"","","",1,[],[],""
14740,"starting_attribute_intelligence","","","",3,"","","","","",1,3758606328,[],"","","",1,[],[],""
14741,"modifiers_to_attributes_instead_apply_to_ascendance","","","",4,"","","","","",1,2986733466,[],"","","",1,[],[],""
14742,"elemental_resistance_+%_per_15_ascendance","","","",1,"","","","","",1,1596762975,[],"","","",1,[],[],""
14743,"penetrate_elemental_resistance_%_per_15_ascendance","","","",1,"","","","","",1,3934687391,[],"","","",1,[],[],""
14744,"virtual_strength_for_requirements",1,"","",3,"",1,1,"","",1,2498462575,[],"","","",1,[],[],""
14745,"virtual_dexterity_for_requirements",1,"","",3,"",1,1,"","",1,2522548793,[],"","","",1,[],[],""
14746,"virtual_intelligence_for_requirements",1,"","",3,"",1,1,"","",1,370739786,[],"","","",1,[],[],""
14747,"attribute_requirements_can_be_satisfied_by_%_of_ascendance","","","",1,"","","","","",1,4190268532,[],"","","",1,[],[],""
14748,"blackstar_sunlight_fire_damage_taken_+%_final","","","",1,"","","","","",1,3482446841,[],"","","",1,[],[],""
14749,"blackstar_sunlight_cold_damage_taken_+%_final","","","",1,"","","","","",1,3515596413,[],"","","",1,[],[],""
14750,"blackstar_moonlight_cold_damage_taken_+%_final","","","",1,"","","","","",1,451297442,[],"","","",1,[],[],""
14751,"blackstar_moonlight_fire_damage_taken_+%_final","","","",1,"","","","","",1,2390695907,[],"","","",1,[],[],""
14752,"map_affliction_everywhere_seed","","","",3,"","","","","",1,1749401069,[],"","","","",[],[],""
14753,"map_gauntlet_unique_monster_life_+%","","","",1,"","","","","",1,3156663305,[],"","","",1,[],[],""
14754,"blood_and_armour_type_override_robot",1,"","",4,"",1,"","","",1,1521598287,[],"","","",1,[],[],""
14755,"is_archnemesis","","","",4,"","","","","",1,2513238598,[],"","","",1,[],[],""
14756,"local_left_ring_slot_cover_in_ash_for_x_seconds_when_igniting_enemy","",1,"",3,"","","","","",1,1153085855,[],"","","",1,[],[],""
14757,"local_right_ring_slot_cover_in_frost_for_x_seconds_when_freezing_enemy","",1,"",3,"","","","","",1,3186381666,[],"","","",1,[],[],""
14758,"cover_in_ash_for_x_seconds_when_igniting_enemy","","","",3,"","","","","",1,3074869841,[],"","","",1,[],[],""
14759,"cover_in_frost_for_x_seconds_when_freezing_enemy","","","",3,"","","","","",1,582256630,[],"","","",1,[],[],""
14760,"covered_in_frost_critical_strike_chance_+%_final","","","",1,"","","","","",1,691693087,[],"","","",1,[],[],""
14761,"map_has_affliction_everywhere","","","",4,"","","","","",1,2132253548,[],"","","",1,[],[],""
14762,"map_spawn_envoy",1,"","",3,"","","","","",1,1918178468,[],"","","","",[],[],""
14763,"archnemesis_is_trapped","","","",1,"",1,"","","",1,31421304,[],"","","",1,[],[],""
14764,"reserve_life_instead_of_loss_from_damage_for_x_ms","","","",3,"",1,"","","",1,870814650,[],"","","",1,[],[],""
14765,"projectile_spell_cooldown_modifier_ms","","","",3,"","","","","",1,3817770765,[],"",1,"",1,[],[],""
14766,"base_immune_to_cold_ailments","","","",4,"","","","","",1,1811584970,[],"","","",1,[],[],""
14767,"immune_to_wither",1,"","",4,"","","","","",1,2488859009,[],"","","",1,[],[],""
14768,"is_withered",1,"","",4,"","","","","",1,3176169360,[],"","","",1,[],[],""
14769,"reflect_non_damaging_ailments_%_chance","","","",1,"","","","","",1,3561781618,[],"","","",1,[],[],""
14770,"cannot_recover_life_or_energy_shield_above_%","","","",1,"",1,"","","",1,1742939145,[],"","","",1,[],[],""
14771,"hit_damage_+%_per_10%_missing_enemy_life","","","",1,"","","","","",1,3469109302,[],"","","",1,[],[],""
14772,"rare_pack_minions_are_replaced_with_saplings","","","",4,"","","","","",1,197880214,[],"","","",1,[],[],""
14773,"damage_removed_from_pack_minions_before_life_or_es_%","","","",1,"",1,"","","",1,1814803787,[],"","","",1,[],[],""
14774,"immune_to_culling_strike","","","",4,"",1,"","","",1,1868822466,[],"","","",1,[],[],""
14775,"total_final_armour_-","","","",3,"","",1,"","","",4017227288,[],"","","",1,[],[],""
14776,"endurance_charge_on_hit_%_vs_no_armour","","","",1,"","","","","",1,221528014,[],"","","",1,[],[],""
14777,"frenzy_charge_on_hit_%_vs_no_evasion_rating","","","",1,"","","","","",1,3311344604,[],"","","",1,[],[],""
14778,"map_monsters_spell_suppression_chance_%","","","",1,"","","","","",1,3052594647,[],"","","",1,[],[],""
14779,"map_monsters_maximum_life_%_to_add_to_maximum_energy_shield","","","",1,"","","","","",1,302161442,[],"","","",1,[],[],""
14780,"map_boss_is_possessed","","","",4,"","","","","",1,483452411,[],"","","",1,[],[],""
14781,"map_monsters_chance_to_blind_on_hit_%","","","",1,"","","","","",1,1118441363,[],"","","",1,[],[],""
14782,"cooldown_speed_+%_final_from_map","","","",1,"","","","","",1,1510283665,[],"","","",1,[],[],""
14783,"map_player_cooldown_speed_+%_final","","","",1,"","","","","",1,1595572156,[],"","","",1,[],[],""
14784,"map_player_buff_time_passed_+%_only_buff_category","","","",1,"","","","","",1,183021521,[],"","","",1,[],[],""
14785,"map_player_non_curse_aura_effect_+%","","","",1,"","","","","",1,893917871,[],"","","",1,[],[],""
14786,"map_tier_bonus_permillage","","","",6,"","","","","",1,197008177,[],"","","",1,[],[],""
14787,"shade_form_cooldown_does_not_tick",1,"","",4,"","","","","",1,1696763585,[],"","","",1,[],[],""
14788,"interrupt_for_X_ms_after_skill_use","","","",3,"",1,"","","",1,2441885164,[],"","","",1,[],[],""
14789,"arc_to_minion_monster_variety_hash","","","",3,"",1,"","","",1,4250492117,[],"","","",1,[],[],""
14790,"suicide_explosion_%_of_default_monster_life_to_deal_as_fire","","","",1,"","","","","",1,1350587630,[],"","","",1,[],[],""
14791,"map_dropped_maps_are_duplicated_chance_permillage",1,"","",6,"","","","","",1,220372289,[],"","","",1,[],[],""
14792,"grasping_vines_initial_stack_count","","","",3,"","","","","",1,2940330593,[],"","","",1,[],[],""
14793,"grasping_vines_variation","","","",3,"",1,"","","",1,635941429,[],"","","",1,[],[],""
14794,"%_of_life_to_take_as_chaos_damage_on_using_a_travel_skill",1,"","",1,"","","","","",1,1891891511,[],"","","",1,[],[],""
14795,"%_of_energy_shield_to_take_as_chaos_damage_on_using_a_travel_skill",1,"","",1,"","","","","",1,479090690,[],"","","",1,[],[],""
14796,"critical_strike_multiplier_+_while_have_any_frenzy_charges","","","",1,"","","","","",1,3898522702,[],"","","",1,[],[],""
14797,"unique_jewel_reserved_blood_maximum_life_+%_final","","","",1,"","","","","",1,3335448990,[],"","","",1,[],[],""
14798,"archnemesis_split_count","","","",3,"","","","","",1,4224731347,[],"","","",1,[],[],""
14799,"disable_skill_repeats","","","",4,"","","","","",1,2745839921,[],"","","",1,[],[],""
14800,"chance_%_to_recover_10%_mana_on_skill_use","","","",1,"","",1,"","","",4038607925,[],"","","",1,[],[],""
14801,"poison_on_hit","","","",4,"","",1,"","",1,3162935461,[],"","","",1,[],[],""
14802,"accuracy_rating_+%_final_from_map","","","",1,"","","","","",1,2860996829,[],"","","",1,[],[],""
14803,"map_player_accuracy_rating_+%_final","","","",1,"","","","","",1,1695837132,[],"","","",1,[],[],""
14804,"map_ground_consecrated_life_regeneration_rate_per_minute_%","","","",1,"","","","","",1,2597585964,[],"","","",1,[],[],""
14805,"lose_x_mana_when_you_use_skill","","","",3,"","","","","",1,1059650304,[],"","","",1,[],[],""
14806,"cleansing_fire_delay_between_spawns_ms","","","",3,"",1,"","","",1,387121506,[],"","","",1,[],[],""
14807,"cleansing_fire_projectile_move_delay_ms","","","",3,"","","","","",1,392147898,[],"","","",1,[],[],""
14808,"cleansing_fire_maven_projectiles_to_destroy","","","",3,"","","","","",1,215315246,[],"","","",1,[],[],""
14809,"melee_hits_grant_rampage_stacks","","","",4,"","","","","",1,1870268034,[],"","","",1,[],[],""
14810,"trigger_on_attack_hit_against_rare_or_unique","","","",4,"","","","","",1,1901429566,[],"","","","",[],[],""
14811,"dread_banner_grants_an_additional_x_to_maximum_fortification_when_placing_the_banner","","","",3,"","","","","",1,4179015291,[],"","","",1,[],[],""
14812,"dread_banner_grants_an_additional_x_to_maximum_fortification_when_placing_the_banner_div_50","","","",3,"","","","","",1,3821607526,[],"","","",1,[],[],""
14813,"damage_+%_with_bow_skills","","","",1,"","","","","",1,2846094739,[],"","","",1,[],[],""
14814,"gain_frenzy_charge_on_hitting_marked_enemy_%","","","",1,"","","","","",1,591972023,[],"","","",1,[],[],""
14815,"keystone_precise_technique","","","",4,"","","","","",1,3592336174,[],"","","",1,[],[],""
14816,"main_hand_attack_damage_+%_final_from_precise_technique","","","",1,"","",1,"","","",1441085911,[],"","","",1,[],[],""
14817,"off_hand_attack_damage_+%_final_from_precise_technique","","","",1,"","",1,"","","",3451663708,[],"","","",1,[],[],""
14818,"ignore_all_migitation_from_self","","","",4,"","","","","",1,802458344,[],"","","",1,[],[],""
14819,"voodoo_doll_target_object_id","","","",3,"","","","","",1,122564818,[],"","","",1,[],[],""
14820,"voodoo_doll_damage_reflection_%","","","",1,"","","","","",1,172400694,[],"","","",1,[],[],""
14821,"map_rogue_exiles_chance_to_drop_additional_currency_%","","","",1,"","","","","",1,4222375325,[],"","","",1,[],[],""
14822,"map_incursion_pack_size_+%","","","",1,"","","","","",1,1726201478,[],"","","",1,[],[],""
14823,"map_possessed_monster_item_quantity_+%_final","","","",1,"","","","","",1,1407522912,[],"","","",1,[],[],""
14824,"map_boss_chance_to_be_surrounded_by_spirits_%","","","",1,"","","","","",1,2963280831,[],"","","",1,[],[],""
14825,"map_shrines_have_guaranteed_magic_pack","","","",4,"","","","","",1,3218250766,[],"","","",1,[],[],""
14826,"map_shrines_chance_to_be_greed_shrine_%","","","",1,"","","","","",1,3853421361,[],"","","",1,[],[],""
14827,"atlas_daily_kirac_missions_+","","","",3,"","","","","",1,1645092304,[],"","","",1,[],[],""
14828,"map_duplicate_essence_monsters_with_at_least_4_essences","","","",4,"","","","","",1,2952392362,[],"","","",1,[],[],""
14829,"map_duplicate_essence_monsters_with_shrieking_essence","","","",4,"","","","","",1,443248056,[],"","","",1,[],[],""
14830,"map_essence_monsters_chance_for_2_additional_essences_%","","","",1,"","","","","",1,1445978537,[],"","","",1,[],[],""
14831,"map_extra_monolith_%_chance","","","",1,"","","","","",1,2901319343,[],"","","",1,[],[],""
14832,"map_harbinger_cooldown_speed_+%","","","",1,"","","","","",1,2827619213,[],"","","",1,[],[],""
14833,"map_harbingers_have_chance_to_drop_full_currency","","","",4,"","","","","",1,1480792359,[],"","","",1,[],[],""
14834,"map_strongboxes_+%_chance_to_be_researchers","","","",1,"","","","","",1,1340280578,[],"","","",1,[],[],""
14835,"map_strongboxes_+%_chance_to_be_cartographers","","","",1,"","","","","",1,159546562,[],"","","",1,[],[],""
14836,"map_strongboxes_+%_chance_to_be_ornate","","","",1,"","","","","",1,3382310177,[],"","","",1,[],[],""
14837,"map_strongboxes_currency_is_duplicated","","","",4,"","","","","",1,4207339539,[],"","","",1,[],[],""
14838,"map_einhar_mission_additional_yellows","","","",3,"","","","","",1,2883221103,[],"","","",1,[],[],""
14839,"map_abyss_jewels_%_chance_to_drop_corrupted_with_more_mods","","","",1,"","","","","",1,3346308222,[],"","","",1,[],[],""
14840,"map_ritual_%_chance_to_drop_vessel_from_final_encounter","","","",1,"","","","","",1,3461506792,[],"","","",1,[],[],""
14841,"map_breach_chest_splinter_quantity_+%","","","",1,"","","","","",1,3577371286,[],"","","",1,[],[],""
14842,"map_breach_monster_splinter_quantity_+%","","","",1,"","","","","",1,3792443642,[],"","","",1,[],[],""
14843,"monster_dropped_item_quantity_+%_final_if_possessed","","","",1,"","","","","",1,789558999,[],"","","",1,[],[],""
14844,"map_strongboxes_chance_to_be_operatives_%","","","",1,"","","","","",1,728273744,[],"","","",1,[],[],""
14845,"unique_jewel_grants_notable_hash_part_1",1,"","",3,"","","","","",1,2849875181,[],"","","","",[],[],""
14846,"unique_jewel_grants_notable_hash_part_2",1,"","",3,"","","","","",1,192579001,[],"","","","",[],[],""
14847,"local_display_nearby_stationary_enemies_gain_a_grasping_vine_every_x_ms","",1,"",3,"","","","","",1,4273604826,[],"","","",1,[],[],""
14848,"unique_boots_all_damage_inflicts_poison_against_enemies_with_at_least_x_grasping_vines","","","",3,"","","","","",1,1518815076,[],"","","",1,[],[],""
14849,"gain_x_grasping_vines_when_you_take_a_critical_strike","","","",3,"","","","","",1,3777648528,[],"","","",1,[],[],""
14850,"map_vaal_temple_spawn_additional_vaal_vessels","","","",3,"","","","","",1,450864145,[],"","","",1,[],[],""
14851,"support_cast_while_channelling_triggered_skill_non_damaging_ailment_effect_+%","","","",1,"","","","","",1,3953720396,[],"","","",1,[],[],""
14852,"map_contains_heist_bounty_pack_%_chance","","","",1,"","","","","",1,225531381,[],"","","",1,[],[],""
14853,"map_player_shrine_buff_effect_on_self_+%","","","",1,"","","","","",1,666171297,[],"","","",1,[],[],""
14854,"map_betrayal_leaders_drop_additional_veiled_rare_of_their_type","","","",4,"","","","","",1,635749581,[],"","","",1,[],[],""
14855,"map_harbinger_summoned_minion_count_+%","","","",1,"","","","","",1,85850141,[],"","","",1,[],[],""
14856,"map_betrayal_chance_for_leader_to_intervene_+%","","","",1,"","","","","",1,538468900,[],"","","",1,[],[],""
14857,"monster_ai_minion_effectiveness_thresholds_+%","","","",1,"","","","","",1,2586157201,[],"","","",1,[],[],""
14858,"map_kirac_mission_pack_size_+%","","","",1,"","","","","",1,1717214613,[],"","","",1,[],[],""
14859,"number_of_vaal_side_area_bosses_to_summon","","","",3,"","","","","",1,2285135299,[],"","","",1,[],[],""
14860,"black_star_comet_barrage_big_projectiles","","","",3,"","","","","",1,1262258477,[],"","","",1,[],[],""
14861,"black_star_comet_barrage_small_projectiles_per_big","","","",3,"","","","","",1,806548154,[],"","","",1,[],[],""
14862,"black_star_comet_barrage_projectile_start_height","","","",3,"","","","","",1,3372399356,[],"","","",1,[],[],""
14863,"physical_hit_and_dot_damage_%_taken_as_fire","","","",1,"","","","","",1,2797427387,[],"","","",1,[],[],""
14864,"lightning_hit_and_dot_damage_%_taken_as_fire","","","",1,"","","","","",1,684801183,[],"","","",1,[],[],""
14865,"cold_hit_and_dot_damage_%_taken_as_fire","","","",1,"","","","","",1,1698131867,[],"","","",1,[],[],""
14866,"attack_block_%_per_200_fire_hit_damage_taken_recently","","","",1,"","","","","",1,319137797,[],"","","",1,[],[],""
14867,"physical_damage_over_time_%_taken_as_fire","","","",1,"","",1,"","","",1072540615,[],"","","",1,[],[],""
14868,"support_spellslinger_damage_+%_final","","","",1,"","","","","",1,2367612087,[],"","","",1,[],[],""
14869,"map_atlas_primordial_doodad_density","","","",1,"","","","","",1,3813365574,[],"","","",1,[],[],""
14870,"accuracy_rating_+_per_green_socket_on_bow","","","",4,"","","","","",1,3739608047,[],"","","",1,[],[],""
14871,"arrow_speed_additive_modifiers_also_apply_to_bow_damage","","","",4,"","","","","",1,2348998323,[],1,"","",1,[],[],""
14872,"gain_frenzy_charge_per_enemy_you_crit_%_chance","","","",1,"","","","","",1,1275515975,[],"","","",1,[],[],""
14873,"hydrosphere_hit_cooldown_ms","","","",3,"","","","","",1,827246160,[],"","","",1,[],[],""
14874,"virtual_bow_damage_+%","","","",1,"","",1,"","","",1648832201,[],"","","",1,[],[],""
14875,"black_star_comet_barrage_overall_spawn_time_ms","","","",3,"","","","","",1,854548066,[],"","","",1,[],[],""
14876,"chest_drop_additional_rusted_scarabs","","","",3,"","","","","",1,576849763,[],"","","",1,[],[],""
14877,"chest_drop_additional_polished_scarabs","","","",3,"","","","","",1,1445589814,[],"","","",1,[],[],""
14878,"chest_drop_additional_gilded_scarabs","","","",3,"","","","","",1,998201507,[],"","","",1,[],[],""
14879,"chest_drop_additional_winged_scarabs","","","",3,"","","","","",1,516014787,[],"","","",1,[],[],""
14880,"chest_drop_additional_map_fragments","","","",3,"","","","","",1,1113305843,[],"","","",1,[],[],""
14881,"chest_drop_additional_map_currency","","","",3,"","","","","",1,3584634319,[],"","","",1,[],[],""
14882,"chest_all_dropped_scarabs_are_same_content_type","","","",4,"","","","","",1,1550012155,[],"","","",1,[],[],""
14883,"map_atlas_scouting_report_drop_chance_+%","","","",1,"","","","","",1,2727845072,[],"","","",1,[],[],""
14884,"local_unique_jewel_blight_cast_speed_+%_with_40_int_in_radius","",1,"",1,"","","","","",1,499894792,[],"","","",1,[],[],""
14885,"blight_cast_speed_+%",1,"","",1,"","","","","",1,3536106602,"[""blight_channel"",""vaal_blight""]","","","",1,[],[],""
14886,"mtx_mjolner_visual_effect_on_kill_%_chance","","","",1,"",1,"","","",1,678068447,[],"","","",1,[],[],""
14887,"mtx_headhunter_visual_effect_on_rare_kill_%_chance","","","",1,"",1,"","","",1,231058231,[],"","","",1,[],[],""
14888,"mtx_bottled_faith_visual_effect_on_flask_use_%_chance","","","",1,"",1,"","","",1,2727789766,[],"","","",1,[],[],""
14889,"mtx_dying_sun_projectile_attached_visual_effect","","","",4,"",1,"","","",1,1528335356,[],"","","",1,[],[],""
14890,"projectile_attached_visual_effect_art_variation","","","",4,"",1,"","","",1,661726044,[],"","","",1,[],[],""
14891,"mtx_paradoxica_double_damage_visual_effect","","","",4,"",1,"","","",1,4283465804,[],"","","",1,[],[],""
14892,"mtx_hands_high_templar_corruption_visual_effect",1,"","",4,"","","","","",1,815644050,[],"","","",1,[],[],""
14893,"track_fire_damage_taken_from_hits_recently","","","",4,"","",1,"","","",2028217774,[],"","","",1,[],[],""
14894,"fire_damage_taken_from_hits_recently","","","",3,"","","","","",1,1659462131,[],"","","",1,[],[],""
