"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3858,"[1085,9546]","[20,10]","The Brittle Emperor"
1228,3781,[],[],"The Winged Death"
1229,4362,[],[],"Rama, The Kinslayer"
1230,4365,[],[],"Kalria, The Fallen"
1231,4374,[],[],"Invari, The Bloodshaper"
1232,4376,[],[],"Lokan, The Deceiver"
1233,4379,[],[],"Marchak, The Betrayer"
1234,4381,[],[],"Berrots, The Breaker"
1235,4383,[],[],"Vessider, The Unrivaled"
1236,4385,[],[],"Morgrants, The Deafening"
1237,4323,[],[],"Yorishi, Aurora-sage"
1238,4326,[],[],"Jeinei Yuushu"
1239,4329,[],[],"Otesha, the Giantslayer"
1240,4349,[],[],"Uruk Baleh"
1241,4352,[],[],"El'Abin, Bloodeater"
1242,4354,[],[],"Leli Goya, Daughter of Ash"
1243,4356,[],[],"Bin'aia, Crimson Rain"
1244,4295,"[1085,9546]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4298,[],[],"Susara, Siren of Pondium"
1246,4300,"[2089,9546]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2307,[],[],"The Blacksmith"
1248,1160,[],[],"Tolman, the Exhumer"
1249,749,[717],[50],"Volkuur's Frostguard"
1250,750,[717],[50],"Volkuur's Frostguard"
1251,762,[717],[50],"Volkuur's Flameguard"
1252,763,[717],[50],"Volkuur's Flameguard"
1253,786,[717],[50],"Volkuur's Stormguard"
1254,787,[717],[50],"Volkuur's Stormguard"
1255,4830,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4856,[717],[50],"Rania Skyborne"
1257,4859,[717],[50],"Lora, the Contender"
1258,4862,[717],[50],"Terese Napora"
1259,6134,[],[],"Farrul, First of the Plains"
1260,6142,[],[],"Craiceann, First of the Deep"
1261,6170,[],[],"Fenumus, First of the Night"
1262,6089,[],[],"Saqawal, First of the Sky"
1263,8170,[],[],"Melur Thornmaul"
1264,8173,[],[],"Elida Blisterclaw"
1265,8176,[],[],"Orvi Acidbeak"
