"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32","[rid]","bool","[rid]","bool"
543,"GrimFeastChance","",[20861],12,[],[],13,1,[],0,[],1,[],1
544,"FlickerStrikeRepeatCount","",[18006],12,[],[],2,1,[],0,[],1,[],1
545,"ChargedStaffDuration","",[18584],12,[],[],4,1,[],0,[],1,[],1
546,"ChargedStaffDamage","","[18589,18590]",12,[],[],13,1,[],0,[],1,[],1
547,"ComboRequirement","",[19852],12,[],[],2,1,[],0,[],1,[],1
548,"TempestBellLimit","",[19084],12,[],[],2,1,[],0,[],1,[],1
549,"RainOfArrowsFrenzyProjectiles1","",[19873],12,[],[],3,1,[],0,[],1,[],1
550,"RainOfArrowsFrenzyProjectiles2","",[18647],12,[],[],3,1,[],0,[],1,[],1
551,"RainOfArrowsLimit","",[21051],12,[],[],2,1,[],0,[],1,[],1
552,"RainOfArrowsDelay","",[21052],12,[],[],1,1,[],0,[],1,[],1
553,"ToxicGrowthDamageFromPoison","",[18756],12,[],[],1,1,[],0,[],1,[],1
554,"ToxicGrowthRadiusFromPoison","",[18765],12,[],[],4,1,[],0,[],1,[],1
555,"WindDancerStages","",[18919],12,[],[],13,1,[],0,[],1,[],1
556,"WindDancerStageGain","",[18922],12,[],[],13,1,[],0,[],1,[],1
557,"WindDancerEvasion","",[18920],12,[],[],13,1,[],0,[],1,[],1
558,"HarvesterResummonSpeed","",[20360],12,[],[],13,1,[],0,[],1,[],1
559,"LightningRodLimit","",[18650],12,[],[],2,1,[],0,[],1,[],1
560,"LightningRodHitLimit","",[20453],12,[],[],2,1,[],0,[],1,[],1
561,"FreezingSalvoMaxSeals","",[20485],12,[],[],2,1,[],0,[],1,[],1
562,"FreezingSalvoSealGeneration","",[20487],12,[],[],2,1,[],0,[],1,[],1
563,"CombatFrenzyInterval","",[20480],12,[],[],13,1,[],0,[],1,[],1
564,"HeraldOfAgony","",[20483],12,[],[],13,1,[],0,[],1,[],1
565,"HeraldOfAgonyHinder","",[20484],12,[],[],13,1,[],0,[],1,[],1
566,"BerserkRageEffect","",[19584],12,[],[],13,1,[],0,[],1,[],1
567,"BerserkLifeLeech","",[20409],12,[],[],13,1,[],0,[],1,[],1
568,"BerserkLifeLoss","",[9153],12,[],[],13,1,[],0,[],1,[],1
569,"WitheringPresenceFrequency","",[20466],12,[],[],13,1,[],0,[],1,[],1
570,"ArchmageCost","",[20380],12,[],[],13,1,[],0,[],1,[],1
571,"ArchmageDamage","",[20369],12,[],[],13,1,[],0,[],1,[],1
572,"EarthquakeLimit","",[20574],12,[],[],2,1,[],0,[],1,[],1
573,"IncinerateExposure","","[19144,19143]",12,[],[],13,1,[],0,[],1,[],1
574,"IncinerateMaxStages","",[19145],12,[],[],2,1,[],0,[],1,[],1
575,"IncinerateDamagePerStage","",[20595],12,[],[],1,1,[],0,[],1,[],1
576,"MarkLimit","",[20670],12,[],[],2,1,[],0,[],1,[],1
577,"BonestormMaxProjectiles","",[20328],12,[],[],2,1,[],0,[],1,[],1
578,"GatheringStormMaxShockwaves","",[20814],12,[],[],2,1,[],0,[],1,[],1
579,"LifeRemnantsRecovery","",[19403],12,[],[],13,1,[],0,[],1,[],1
580,"LifeRemnantsChance","",[20871],12,[],[],13,1,[],0,[],1,[],1
581,"LifeRemnantsInterval","",[20872],12,[],[],13,1,[],0,[],1,[],1
582,"SpiralVolleyFrenzyDamage1","",[20294],12,[],[],1,1,[],0,[],1,[],1
583,"SpiralVolleyFrenzyDamage2","",[20293],12,[],[],1,1,[],0,[],1,[],1
584,"SpiralVolleyChains","",[20382],12,[],[],3,1,[],0,[],1,[],1
585,"SupportChanceForExtraProjectilesInCircle","",[20701],12,[],[],3,1,[],0,[],1,[],1
586,"ManaDrainLeech","",[19404],12,[],[],13,1,[],0,[],1,[],1
587,"AdditionalChargeChance","",[19110],12,[],[],13,1,[],0,[],1,[],1
588,"LivingBombSeedLimit","",[19159],12,[],[],2,1,[],0,[],1,[],1
589,"DisciplineESGranted","",[19146],12,[],[],13,1,[],0,[],1,[],1
590,"SigilOfPowerMaxStages","",[11716],12,[],[],13,1,[],0,[],1,[],1
591,"SigilOfPowerStageGain","",[11715],12,[],[],13,1,[],0,[],1,[],1
592,"SigilOfPowerBuff","",[11717],12,[],[],13,1,[],0,[],1,[],1
593,"TemporalRiftSnapshotInterval","",[20923],12,[],[],13,1,[],0,[],1,[],1
594,"TemporalRiftMaxSnapshots","",[20924],12,[],[],13,1,[],0,[],1,[],1
595,"AegisMaximumAmount","",[12572],12,[],[],13,1,[],0,[],1,[],1
596,"AegisRechargeDelay","",[12587],12,[],[],13,1,[],0,[],1,[],1
597,"ConcoctionChargeConsumption","",[13668],12,[],[],13,1,[],0,[],1,[],1
598,"ConcoctionFireExposure","",[19941],12,[],[],8,1,[],0,[],1,[],1
599,"ConcoctionColdExposure","",[19942],12,[],[],8,1,[],0,[],1,[],1
600,"ConcoctionLightningExposure","",[19943],12,[],[],8,1,[],0,[],1,[],1
601,"MeditateESRecharge","",[20571],12,[],[],13,1,[],0,[],1,[],1
602,"IntoTheBreachSpawnRate","",[20565],12,[],[],13,1,[],0,[],1,[],1
603,"EncaseInJadeAbsorption","",[20135],12,[],[],13,1,[],0,[],1,[],1
604,"TornadoHinder","",[14721],12,[],[],13,1,[],0,[],1,[],1
605,"TornadoHitInterval","",[14085],12,[],[],1,1,[],0,[],1,[],1
606,"DemonFormLifeLoss","",[20111],12,[],[],13,1,[],0,[],1,[],1
607,"DemonFormSpellDamage","",[20112],12,[],[],13,1,[],0,[],1,[],1
608,"DemonFormGemLevel","",[20365],12,[],[],13,1,[],0,[],1,[],1
609,"DemonFormCastSpeed","",[20366],12,[],[],13,1,[],0,[],1,[],1
610,"DemonFormMaxStacks","",[20113],12,[],[],13,1,[],0,[],1,[],1
611,"UnboundAvatarMaxCharges","",[19930],12,[],[],13,1,[],0,[],1,[],1
612,"UnboundAvatarChargeGainInterval","",[19929],12,[],[],13,1,[],0,[],1,[],1
613,"UnboundAvatarDamage","",[19934],12,[],[],13,1,[],0,[],1,[],1
614,"UnboundAvatarAilmentChance","",[20263],12,[],[],13,1,[],0,[],1,[],1
615,"UnboundAvatarAilmentBuildup","",[20264],12,[],[],13,1,[],0,[],1,[],1
616,"GrenadeDoubleExplodeChance","",[19964],12,[20156],[20732],1,1,[],0,[],1,[],1
617,"SupportBloodlustDamage","",[2605],12,[1438],[1161],1,1,[],0,[],1,[],1
618,"DamageGainedAsFireVsIgnited","",[19082],12,[],[1161],1,1,[],0,[],1,[],1
619,"SupportCloseCombatDamage","",[19412],12,[],[1161],1,1,[],0,[],1,[],1
620,"SupportBeheadModSteal","",[13609],12,[],[],9,1,[],0,[],1,[],1
621,"SupportRuthlessStun","","[5895,16279]",12,[],[1161],8,1,[],0,[],1,[],1
622,"SupportExecuteLowLifeDamage","",[13608],12,[],[1161],1,1,[],0,[],1,[],1
623,"SupportFistOfWarFrequency","",[11253],12,[],[],2,1,[],0,[],1,[],1
624,"SupportUnbreakableStunThreshold","",[16285],12,[],[],2,1,[],0,[],1,[],1
625,"SupportImpactShockwaveRadius","",[16289],12,[],[],4,1,[],0,[],1,[],1
626,"SupportExploitWeaknessDamage","",[18278],12,[],[],1,1,[],0,[],1,[],1
627,"SupportEnragedWarcryDamage","","[18343,18344]",12,[],[],13,1,[],0,[],1,[],1
628,"EnduranceChargeOnArmourBreakChance","",[19014],12,[],[19872],8,1,[],0,[],1,[],1
629,"SupportEmpoweredDamage","",[19112],12,[],[],13,1,[],0,[],1,[],1
630,"SupportEmpoweredCull","",[19113],12,[],[],13,1,[],0,[],1,[],1
631,"WarcryRagePerPower","",[19599],12,[],[],13,1,[],0,[],1,[],1
632,"SupportRuptureBleedAggravate","",[19790],12,[],[],8,1,[],0,[],1,[],1
633,"SupportRageforgedDamage","","[19192,19193]",12,[],[],1,1,[],0,[],1,[],1
634,"SupportArmourExplosionTrigger","",[19238],12,[],[],8,1,[],0,[],1,[],1
635,"SupportStompingGroundTrigger","",[19255],12,[],[],13,1,[],0,[],1,[],1
636,"SupportCorruptingCryDamage","",[19363],12,[],[],1,1,[],0,[],1,[],1
637,"SupportCorruptingCryDuration","",[19365],12,[],[],4,1,[],0,[],1,[],1
638,"SupportVitalityRegeneration","",[19739],12,[],[],13,1,[],0,[],1,[],1
639,"SupportHerbalismFlaskRecovery","",[19740],12,[],[],13,1,[],0,[],1,[],1
640,"SupportCannibalismLifeGain","",[19741],12,[],[],13,1,[],0,[],1,[],1
641,"SupportClarityRegeneration","",[19738],12,[],[],13,1,[],0,[],1,[],1
642,"SupportPrecisionAccuracy","",[19737],12,[],[],13,1,[],0,[],1,[],1
643,"SupportArmourBreakFromDamage","",[19792],12,[],[],8,1,[],0,[],1,[],1
644,"SupportDazeWarcryDuration","",[19831],12,[],[],8,1,[],0,[],1,[],1
645,"SupportLifeFont","","[20220,20221]",12,[],[],13,1,[],0,[],1,[],1
646,"SupportManaFont","","[20222,20223]",12,[],[],13,1,[],0,[],1,[],1
647,"SupportRageFont","","[20224,20225]",12,[],[],13,1,[],0,[],1,[],1
648,"SupportHolyDescentDuration","",[20591],12,[],[],4,1,[],0,[],1,[],1
649,"SupportFreshClipDamage","",[20318],12,[],[],1,1,[],0,[],1,[],1
650,"SupportSpellEchoCount","",[18187],12,[],[],2,1,[],0,[],1,[],1
651,"SupportSpellEchoArea","",[19788],12,[],[],4,1,[],0,[],1,[],1
652,"SupportIceBiteDamage","","[19069,19071]",12,[],[],7,1,[],0,[],1,[],1
653,"SupportInnervate","","[19078,5932]",12,[],[],9,1,[],0,[],1,[],1
654,"SupportArcaneSurge","","[5901,5899]",12,[],[],13,1,[],0,[],1,[],1
655,"SupportUnleashSealGain","",[11005],12,[],[],2,1,[],0,[],1,[],1
656,"SupportUnleashMaxSeals","",[8516],12,[],[],2,1,[],0,[],1,[],1
657,"SupportUnleashRepeatDamage","",[8581],12,[],[1161],1,1,[],0,[],1,[],1
658,"SupportImpendingDoomTrigger","",[11750],12,[],[],13,1,[],0,[],1,[],1
659,"CurseTransferOnDeath","",[2018],12,[],[],13,1,[],0,[],1,[],1
660,"SupportFrostNexusDuration","",[20594],12,[],[],4,1,[],0,[],1,[],1
661,"SupportShockSiphonESGain","",[17996],12,[],[],9,1,[],0,[],1,[],1
662,"SupportCoursingCurrent","","[17999,18264]",12,[],[],8,1,[],0,[],1,[],1
663,"SupportFortress","",[18833],12,[],[],4,1,[],0,[],1,[],1
664,"SupportBitingFrostDamage","",[20752],12,[],[],1,1,[],0,[],1,[],1
665,"SupportStormfire","",[18839],12,[],[10316],7,1,[],0,[],1,[],1
666,"SupportEnergyBarrier","",[18854],12,[],[],13,1,[],0,[],1,[],1
667,"SupportElementalDischargeTrigger","",[18866],12,[],[],8,1,[],0,[],1,[],1
668,"SupportFrostfireIgniteMagnitude","",[18836],12,[],[10315],7,1,[],0,[],1,[],1
669,"SupportFieryDeathTrigger","",[18874],12,[],[],9,1,[],0,[],1,[],1
670,"SupportManaFlareTrigger","",[18934],12,[],[2731],8,1,[],0,[],1,[],1
671,"ChanceToNotConsumeCorpse","",[19019],12,[],[],2,1,[],0,[],1,[],1
672,"SupportDecayingHexDamage","",[19050],12,[],[],1,1,[],0,[],1,[],1
673,"SupportMinionPact","","[19012,19013]",12,[],[],1,1,[],0,[],1,[],1
674,"SupportLastGaspDuration","",[19056],12,[],[],26,1,[],0,[],1,[],1
675,"SupportAmbushCritChance","",[18984],12,[],[],5,1,[],0,[],1,[],1
676,"SupportHinder","",[19647],12,[],[],13,1,[],0,[],1,[],1
677,"SupportIntenseAgonyDamage","",[19650],12,[],[],1,1,[],0,[],1,[],1
678,"SupportDrainAilmentsDamage","",[19671],12,[],[],1,1,[],0,[],1,[],1
679,"SupportChaoticFreeze","",[19648],12,[],[],7,1,[],0,[],1,[],1
680,"SupportSpellcascadeCount","",[6486],12,[],[],4,1,[],0,[],1,[],1
681,"SupportSpellCascadeArea","",[6487],12,[],[],4,1,[],0,[],1,[],1
682,"SupportDanseMacabre","",[20759],12,[],[],2,1,[],0,[],1,[],1
683,"SupportBurningRunes","",[20371],12,[],[],1,1,[],0,[],1,[],1
684,"SupportExposureEffect","",[20698],12,[],[],8,1,[],0,[],1,[],1
685,"SupportCrescendo","",[19331],12,[21012],[],2,1,[],0,[],1,[],1
686,"SupportRangedCombatDamage","",[19793],12,[],[],1,1,[],0,[],1,[],1
687,"SupportCullingStrike","",[19791],12,[],[],8,1,[],0,[],1,[],1
688,"SupportDazeBuildup","",[19824],12,[],[],8,1,[],0,[],1,[],1
689,"SupportBreakPostureDazeDuration","",[19823],12,[],[],8,1,[],0,[],1,[],1
690,"SupportFerocitySkillSpeed","",[20743],12,[],[],2,1,[],0,[],1,[],1
691,"SupportPotentialCritChance","",[20728],12,[],[],5,1,[],0,[],1,[],1
692,"SupportCulminationDamage","",[20722],12,[],[],1,1,[],0,[],1,[],1
693,"SupportPierceDamageAfterPierce","",[3800],12,[],[],1,1,[],0,[],1,[],1
694,"SupportForkDamageAfterFork","",[17917],12,[],[],1,1,[],0,[],1,[],1
695,"SupportMomentum","","[19196,19197]",12,[],[],1,1,[],0,[],1,[],1
696,"SupportBurstingPlague","","[18782,18784]",12,[],[18098],7,1,[],0,[],1,[],1
697,"SupportKnockbackWave","",[18904],12,[],[],13,1,[],0,[],1,[],1
698,"SupportLockdownPin","",[18943],12,[],[],8,1,[],0,[],1,[],1
699,"SupportManaFlaskCharges","",[19003],12,[],[],9,1,[],0,[],1,[],1
700,"SupportLifeFlaskCharges","",[19004],12,[],[],9,1,[],0,[],1,[],1
701,"FlameWallProjectileAddedFlatDamage","","[21061,21062]",12,[],[],1,1,[],0,[],1,[],1
702,"InfernalCryExplosionDamageFromPower","",[18155],12,[],[],1,1,[],0,[],1,[],1
703,"SkeletalReaverEnrageDecay","",[19026],12,[],[],13,1,[],0,[],1,[],1
704,"SkeletalArsonistCommandThreshold","",[18591],12,[],[],2,1,[],0,[],1,[],1
705,"SkeletalClericHeal","",[119],12,[21066],[],13,1,[],0,[],1,[],1
706,"PlagueBearerStorage","",[9409],12,[9410],[],13,1,[],0,[],1,[],1
707,"PlagueBearerNovaAoE","",[18668],12,[],[],4,1,[],0,[],1,[],1
708,"MagmaBarrierWindow","",[18779],12,[],[],2,1,[],0,[],1,[],1
709,"MagmaBarrierCooldown","",[18780],12,[],[],2,1,[],0,[],1,[],1
710,"SkillFireResistanceGranted","",[21103],12,[],[],13,1,[],0,[],1,[],1
711,"SkillColdResistanceGranted","",[21104],12,[],[],13,1,[],0,[],1,[],1
712,"SkillLightningResistanceGranted","",[21105],12,[],[],13,1,[],0,[],1,[],1
713,"SkillChaosResistanceGranted","",[21106],12,[],[],13,1,[],0,[],1,[],1
714,"SkillEnergyGainPenalty","",[21109],12,[],[],13,1,[],0,[],1,[],1
