"rownum","Id","i32","i32","i16"
1259,"DivinationCardTheLifeThief",1294663315,4,0
1260,"DivinationCardTheSeeker",1313137248,4,0
1261,"DivinationCardTheMessenger",1328297002,4,0
1262,"DivinationCardTheMadKing",1363991694,4,0
1263,"DivinationCardBoonOfJustice",1376958680,4,0
1264,"DivinationCardTheJourney",1389133404,4,0
1265,"DivinationCardArroganceOfTheVaal",1403930553,4,0
1266,"DivinationCardTheLanding",1414549288,4,0
1267,"DivinationCardTheMountain",1434467337,4,0
1268,"DivinationCardSevenYearsBadLuck",1454524292,4,0
1269,"DivinationCardTheGoldenEra",1469862520,4,0
1270,"DivinationCardMonochrome",1484970377,4,0
1271,"DivinationCardDarkTemptation",1509986793,4,0
1272,"DivinationCardAloneInTheDarkness",1529406923,4,0
1273,"DivinationCardSambodhisVow",1548506636,4,0
1274,"DivinationCardTheLordOfCelebration",1564390235,4,0
1275,"DivinationCardVanity",200862129,2,0
1276,"DivinationCardImperialLegacy",1587728958,4,0
1277,"DivinationCardBurningBlood",1595201820,4,0
1278,"DivinationCardThePrimordial",1617463215,4,0
1279,"DivinationCardEchoesOfLove",1633572650,4,0
1280,"DivinationCardThirstForKnowledge",1651395871,4,0
1281,"DivinationCardAlluringBounty",1674767752,4,0
1282,"DivinationCardTheFool",1687477159,4,0
1283,"DivinationCardPrideOfTheFirstOnes",1699134878,4,0
1284,"DivinationCardTheDeepOnes",1714218133,4,0
1285,"DivinationCardTheArchMagesRightHand",1724822313,4,0
1286,"DivinationCardDarkDreams_",1741460305,4,0
1287,"DivinationCardBuriedTreasure",1757076201,4,0
1288,"DivinationCardDemigodsWager",1769735618,4,0
1289,"DivinationCardTheOldMan",1778690975,4,0
1290,"DivinationCardNooksCrown",1793479884,4,0
1291,"DivinationCardTheSideQuest",1817482710,4,0
1292,"DivinationCardThePriceOfLoyalty",1830729668,4,0
1293,"DivinationCardTheHeroicShot",1847739464,4,0
1294,"DivinationCardRemembrance",1859419649,4,0
1295,"DivinationCardMoreIsNeverEnough",1886401763,4,0
1296,"DivinationCardVilePower",1896244209,4,0
1297,"DivinationCardTheBargain",1923789100,4,0
1298,"DivinationCardAzyransReward",1935850466,4,0
1299,"DivinationCardTheSkeleton",1954193487,4,0
1300,"DivinationCardTheEyeOfTerror",1962972194,4,0
1301,"DivinationCardTheDemon",1982098427,4,0
1302,"DivinationCardAkilsProphecy",1992978423,4,0
1303,"DivinationCardTheDamned",2009391096,4,0
1304,"DivinationCardVoidOfTheElements",2023539003,4,0
1305,"DivinationCardTheDeal",2039897259,4,0
1306,"DivinationCardTheWolfsLegacy",2052100601,4,0
1307,"DivinationCardBaitedExpectations",2063347406,4,0
1308,"DivinationCardSuccorOfTheSinless",2078316490,4,0
1309,"DivinationCardUndergroundForest",2099159838,4,0
1310,"DivinationCardTheEscape",2109372669,4,0
1311,"DivinationCardDeathlyDesigns",2120792165,4,0
1312,"DivinationCardTheChosen",2133067891,4,0
1313,"DivinationCardCameriasCut",-2147176632,4,0
1314,"DivinationCardDivineJustice",-2130013343,4,0
1315,"DivinationCardTheFishmonger",-2116025433,4,0
1316,"DivinationCardTheBones",-2103042123,4,0
1317,"DivinationCardFriendship",-2093175839,4,0
1318,"DivinationCardTheCraving",-2079562153,4,0
1319,"DivinationCardEtchedInBlood",-2062804377,4,0
1320,"DivinationCardSquanderedProsperity",-2043091636,4,0
1321,"DivinationCardTheStrategist",-2031739571,4,0
1322,"DivinationCardTheCheater",-2021984143,4,0
1323,"DivinationCardTheTinkerersTable",-2008924216,4,0
1324,"DivinationCardTheEasyStroll",-1996584913,4,0
1325,"DivinationCardTheProgenyOfLunaris",-1982812852,4,0
1326,"DivinationCardTheEldritchDecay",-1964102587,4,0
1327,"DivinationCardCouncilOfCats_",-1949548002,4,0
1328,"DivinationCardTheTumbleweed",-1931208834,4,0
1329,"DivinationCardTheHiveOfKnowledge",-1916486356,4,0
1330,"DivinationCardGiftOfAsenath",-1901931344,4,0
1331,"DivinationCardANoteInTheWind",-1884013218,4,0
1332,"DivinationCardTheGreatestIntentions",-1864304439,4,0
1333,"DivinationCardTheWhiteKnight",-1849407421,4,0
1334,"DivinationCardPrometheusArmoury",-1833909370,4,0
1335,"DivinationCardTheSustenance",-1821205962,4,0
1336,"DivinationCardPeacefulMoments",-1808212810,4,0
1337,"DivinationCardTheAwakened",-1798142890,4,0
1338,"DivinationCardAFamiliarCall_",-1782123355,4,0
1339,"DivinationCardTheLongCon",-1766805639,4,0
1340,"DivinationCardTheGulf",-1755963725,4,0
1341,"DivinationCardTheBitterBlossom",-1737736903,4,0
1342,"DivinationCardTriskaidekaphobia",-1720145121,4,0
1343,"DivinationCardUnrequitedLove",-1707042829,4,0
1344,"DivinationCardTheCache",-1687417523,4,0
1345,"DivinationCardTheAcademic",-1643060234,4,0
1346,"DivinationCardDesecratedVirtue",-1624457777,4,0
1347,"DivinationCardBrothersStash",-1606900117,4,0
1348,"DivinationCardUnchained",-1589751534,4,0
1349,"DivinationCardTheUnexpectedPrize",-1572169155,4,0
1350,"DivinationCardCursedWords",-1549265218,4,0
1351,"DivinationCardTheJournalist",-1537190458,4,0
1352,"DivinationCardHauntingShadows",-1526564228,4,0
1353,"DivinationCardAcclimatisation",-1510729186,4,0
1354,"DivinationCardTheWhiteout",-1487863814,4,0
1355,"DivinationCardSocietysRemorse",-1465755094,4,0
1356,"DivinationCardDyingLight",-1439370737,4,0
1357,"DivinationCardFatefulMeeting",-1429029810,4,0
1358,"DivinationCardTheAstromancer_",-1407662590,4,0
1359,"DivinationCardKeepersCorruption",-1375407059,4,0
1360,"DivinationCardRecklessAmbition",-1364267793,4,0
1361,"DivinationCardLoveThroughIce",-1355234494,4,0
1362,"DivinationCardDrapedInDreams",-1340445328,4,0
1363,"DivinationCardThePatient",-1325626795,4,0
1364,"DivinationCardTheLongWatch",-1315690007,4,0
1365,"DivinationCardTheBearWoman",-1297169471,4,0
1366,"DivinationCardBrotherhoodInExile",-1266884044,4,0
1367,"DivinationCardWintersEmbrace",-1243558789,4,0
1368,"DivinationCardSambodhisWisdom",-1219095879,4,0
1369,"DivinationCardTheEnthusiasts",-1193800156,4,0
1370,"DivinationCardBrokenPromises",-1174519587,4,0
1371,"DivinationCardBrushPaintAndPalette",-1159430859,4,0
1372,"DivinationCardDeadlyJoy",-1145543044,4,0
1373,"DivinationCardTheAdventuringSpirit",-1131486511,4,0
1374,"DivinationCardTheEternalWar",-1121835834,4,0
1375,"DivinationCardPrejudice",-1106718234,4,0
1376,"DivinationCardTheShortcut",-1093754329,4,0
1377,"DivinationCardTheCardSharp",-1081203688,4,0
1378,"DivinationCardAModestRequest",-1071219099,4,0
1379,"DivinationCardLuminousTrove",-1053109661,4,0
1380,"DivinationCardTheHook",-1017326432,4,0
1381,"DivinationCardTheLastSupper",-1006456255,4,0
1382,"DivinationCardTheEmptiness_",-992316440,4,0
1383,"DivinationCardASeaOfBlue",-979077234,4,0
1384,"DivinationCardTheOffspring",-970394380,4,0
1385,"DivinationCardThePriceOfPrescience",-954981071,4,0
1386,"DivinationCardTheMindsEyes",-932550995,4,0
1387,"DivinationCardTerribleSecretOfSpace",-911431088,4,0
1388,"DivinationCardTheBlessingOfMoosh",-901616785,4,0
1389,"DivinationCardCostlyCurio",-883910358,4,0
1390,"DivinationCardLachrymalNecrosis",-869352509,4,0
1391,"DivinationCardDementophobia",-854163221,4,0
1392,"DivinationCardAmbitiousObsession",-829393103,4,0
1393,"DivinationCardDesperateCrusade",-814732099,4,0
1394,"DivinationCardAStonePerfected",-800575026,4,0
1395,"DivinationCardTreasuresOfTheVaal",-783655273,4,0
1396,"DivinationCardTheRabbitsFoot",-767537645,4,0
1397,"DivinationCardChasingRisk",-744222831,4,0
1398,"DivinationCardThePrinceOfDarkness",-721282276,4,0
1399,"DivinationCardTheCatch",-708784809,4,0
1400,"DivinationCardEternalBonds",-694904027,4,0
1401,"DivinationCardDisdain",-684682432,4,0
1402,"DivinationCardTheScout",-671322601,4,0
1403,"DivinationCardGuardiansChallenge_",-649399908,4,0
1404,"DivinationCardTheForgottenTreasure",-634847704,4,0
1405,"DivinationCardTheFoxInTheBrambles",-624147831,4,0
1406,"DivinationCardTheAspirant",-607220015,4,0
1407,"DivinationCardJudgingVoices",-592676462,4,0
1408,"DivinationCardDazzlingDisplay",-580602817,4,0
1409,"DivinationCardBijoux",-570654285,4,0
1410,"DivinationCardSilenceAndFrost",-556748169,4,0
1411,"DivinationCardMiseryInDarkness",-548083039,4,0
1412,"DivinationCardTheTirelessExtractor",-528451206,4,0
1413,"DivinationCardJustifiedAmbition",-508894194,4,0
1414,"DivinationCardParasiticPassengers",-483855305,4,0
1415,"DivinationCardDuality",-469612560,4,0
1416,"DivinationCardTheOneThatGotAway",-455062792,4,0
1417,"DivinationCardTheTransformation",-437373399,4,0
1418,"DivinationCardMagnumOpus",-424506912,4,0
1419,"DivinationCardImperfectMemories",-408779628,4,0
1420,"DivinationCardTheMagmaCrab",-390177188,4,0
1421,"DivinationCardAlteredPerception",-377467576,4,0
1422,"DivinationCardFurtherInvention",-366175159,4,0
1423,"DivinationCardTheBrawnyBattleMage",-359631230,4,0
1424,"DivinationCardAFateWorseThanDeath",-340907495,4,0
1425,"DivinationCardTheDestination",-323184369,4,0
1426,"DivinationCardRebirthAndRenewal",-309689658,4,0
1427,"DivinationCardTheForwardGaze",-300259007,4,0
1428,"DivinationCardTheApothecary",-275076944,4,0
1429,"DivinationCardHome",-259104150,4,0
1430,"DivinationCardTheDungeonMaster__",-233165528,4,0
1431,"DivinationCardFromBoneToAshes",-215063878,4,0
1432,"DivinationCardDarkerHalf",-194193699,4,0
1433,"DivinationCardBrokenTruce",-174942896,4,0
1434,"DivinationCardDoryanisEpiphany",-157629302,4,0
1435,"DivinationCardEndlessNight",-141111086,4,0
1436,"DivinationCardTheShieldbearer",-123425671,4,0
1437,"DivinationCardChokingGuilt",-103644455,4,0
1438,"DivinationCardTheEnforcer",-85690187,4,0
1439,"DivinationCardTheShepherdsSandals",-69142055,4,0
1440,"DivinationCardAzureRage",-53554722,4,0
1441,"DivinationCardTheLeviathan",-40073340,4,0
1442,"DivinationCardThePriceOfDevotion",-22773135,4,0
1443,"DivinationCardAstralProtection",-2038853,4,0
1444,"DivinationCardGemcuttersMercy",12377175,5,0
1445,"DivinationCardCheckmate",25853330,5,0
1446,"DivinationCardLetheanTemptation",39200592,5,0
1447,"DivinationCardSomethingDark",60603122,5,0
1448,"DivinationCardManWithBear",69515870,5,0
1449,"DivinationCardAliviasGrace",80255375,5,0
1450,"DivinationCardAuspiciousAmbitions_____",95091707,5,0
1451,"DivinationCardDivineBeauty_",114206039,5,0
1452,"DivinationCardTheWeddingGift",140572325,5,0
1453,"DivinationCardTheInsaneCat__",154857592,5,0
1454,"DivinationCardEverChanging",165170587,5,0
1455,"DivinationCardADustyMemory",180885163,5,0
1456,"DivinationCardTheReturnOfTheRat",207387829,5,0
1457,"DivinationCardTheFinishingTouch",219052901,5,0
1458,"UniqueShieldStr11",227573039,5,0
1459,"UniqueFlask22",249215181,5,0
1460,"UniqueOneHandSword25",274221594,5,0
1461,"QuestSilverLocket",308412565,5,0
1462,"QuestKisharaStar",319205682,5,0
1463,"QuestObsidianKey",329133737,5,0
1464,"QuestMaligaroMap",342022237,5,0
1465,"QuestGreustNecklace",356647765,5,0
1466,"QuestBlackVenom",375432109,5,0
1467,"QuestFirefly1",389474717,5,0
1468,"QuestFirefly2",397566165,5,0
1469,"QuestFirefly3",405279809,5,0
1470,"QuestFirefly4",412665962,5,0
1471,"QuestFirefly5",420613618,5,0
1472,"QuestFirefly6",427837031,5,0
1473,"QuestFirefly7",437439541,5,0
1474,"QuestKaruiEye",445646602,5,0
1475,"QuestBestelManuscript",460506635,5,0
1476,"QuestBlackFlag",473597369,5,0
1477,"QuestMiasmeter",489329517,5,0
1478,"QuestTemplarCourtKey",510668019,5,0
1479,"QuestKitavaKey",530894411,5,0
1480,"QuestSunOrb",553546005,5,0
1481,"QuestMoonOrb",580165762,5,0
1482,"QuestAnkhOfEternity",608363266,5,0
1483,"QuestWingsOfVastiri",618437860,5,0
1484,"TemporaryTutorialSupport",637699184,5,0
1485,"DivineVessel",646870441,5,0
1486,"QuestSekhemaFeather",663270073,5,0
1487,"QuestStormSword",685790600,5,0
1488,"QuestA9Ingredient1",717244370,5,0
1489,"QuestA9Ingredient2",729458128,5,0
1490,"QuestCalendar",761831216,5,0
1491,"QuestBottledStorm",808098762,5,0
1492,"QuestPotion",846125086,5,0
1493,"QuestTeardrop",861173144,5,0
1494,"QuestAvariusStaff_",874391187,5,0
1495,"UniqueJewel1b",894192030,5,0
1496,"UniqueJewel107b",905851762,5,0
1497,"UniqueBootsStr9",924245750,5,0
1498,"UniqueGlovesStr8",934680085,5,0
1499,"UniqueHelmetInt13",946121250,5,0
1500,"UniqueStaff21",959881993,5,0
1501,"UniqueBelt25",985421621,5,0
1502,"UniqueShieldStrInt10",1018572293,5,0
1503,"UniqueQuiver13",1041501196,5,0
1504,"UniqueHelmetDexInt8",1067465684,5,0
1505,"UniqueStaff20",1100005649,5,0
1506,"UniqueMapHarbinger",1140227503,5,0
1507,"DivineVesselBrineKing1",1156851826,5,0
1508,"DivineVesselBrineKing2",1184169603,5,0
1509,"DivineVesselBrineKing3",1210331815,5,0
1510,"DivineVesselArakaali1",1237477170,5,0
1511,"DivineVesselArakaali2",1271721882,5,0
1512,"DivineVesselArakaali3",1302082236,5,0
1513,"DivineVesselSolaris1",1339209947,5,0
1514,"DivineVesselSolaris2",1367900321,5,0
1515,"DivineVesselSolaris3",1396858304,5,0
1516,"DivineVesselLunaris1",1429238288,5,0
1517,"DivineVesselLunaris2",1458879358,5,0
1518,"DivineVesselLunaris3",1490816918,5,0
1519,"DivineVesselAbberath",1523092627,5,0
1520,"DivineVesselGruthkul",1545494915,5,0
1521,"DivineVesselYugul",1576942199,5,0
1522,"DivineVesselShakari",1618496709,5,0
1523,"DivineVesselTukohama",1639857715,5,0
1524,"DivineVesselRalakesh",1669212643,5,0
1525,"DivineVesselGarukhan",1691235037,5,0
1526,"DivineVesselRyslatha",1725211448,5,0
1527,"UniqueMap3_21",1754979341,5,0
1528,"UniqueMap3_22",1762457991,5,0
1529,"UniqueMap3_23",1770170847,5,0
1530,"UniqueMap3_23x",1776744763,5,0
1531,"UniqueBootsStrInt5",1797562020,5,0
1532,"UniqueRing48",1809060979,5,0
1533,"UniqueWand18",1816019620,5,0
1534,"UniqueJewel110",1825187530,5,0
1535,"UniqueJewel111",1849690474,5,0
1536,"UniqueJewel111x",1861092396,5,0
1537,"UniqueBootsDIY",1879355241,5,0
1538,"UniqueFlask23",1906473785,5,0
1539,"UniqueHelmetStrInt10",1925842561,5,0
1540,"UniqueShieldDexInt4",1936487886,5,0
1541,"UniqueFlask24",1942783369,5,0
1542,"UniqueDagger17",1949722482,5,0
1543,"UniqueBow20",1966275938,5,0
1544,"UniqueAmulet46",1988542662,5,0
1545,"UniqueJewel112",2000589370,5,0
1546,"UniqueJewel113",2006630573,5,0
1547,"UniqueBootsDexInt6",2012903738,5,0
1548,"UniqueGlovesStrDex9",2020404121,5,0
1549,"UniqueBelt27",2032689243,5,0
1550,"UniqueHelmetStrInt11",2044612842,5,0
1551,"UniqueBodyDexInt9",2055654529,5,0
1552,"UniqueBodyDexInt9x",2067141158,5,0
1553,"UniqueGlovesDex4",2080375457,5,0
1554,"UniqueJewel114",2098784218,5,0
1555,"UniqueBodyInt15",2120254004,5,0
1556,"UniqueBodyStr9",-2146003528,5,0
1557,"UniqueAmulet45",-2129341950,5,0
1558,"UniqueAmulet45Uber",-2113610985,5,0
1559,"UniqueBelt26",-2102344467,5,0
1560,"UniqueJewel115",-2090975403,5,0
1561,"UniqueGlovesDexInt9",-2067646121,5,0
1562,"UniqueOneHandMace11",-2056327514,5,0
1563,"UniqueBow21",-2039730409,5,0
1564,"UniqueWand19",-2015699588,5,0
1565,"UniqueHelmetDexInt9",-1995694257,5,0
1566,"UniqueShieldStr12",-1983219465,5,0
1567,"UniqueSceptre18",-1957366873,5,0
1568,"UniqueOneHandSword27",-1944021131,5,0
1569,"UniqueOneHandSword28",-1926225883,5,0
1570,"UniqueDagger18",-1908361089,5,0
1571,"UniqueAmulet47",-1888587562,5,0
1572,"UniqueOneHandSword26",-1881628551,5,0
1573,"ShaperMemoryFragment1_1",-1833925843,5,0
1574,"ShaperMemoryFragment2_1",-1801781837,5,0
1575,"ShaperMemoryFragment3_1",-1767625446,5,0
1576,"ShaperMemoryFragment4_1",-1723139980,5,0
1577,"ShaperMemoryFragment5_1",-1686341878,5,0
1578,"ShaperMemoryFragment6_1",-1645823696,5,0
1579,"ShaperMemoryFragment7_1",-1607028255,5,0
1580,"ShaperMemoryFragment8_1",-1564595237,5,0
1581,"ShaperMemoryFragment8_2",-1520658739,5,0
1582,"ShaperMemoryFragment9_1",-1474812275,5,0
1583,"ShaperMemoryFragment9_2",-1431264923,5,0
1584,"ShaperMemoryFragment9_3",-1386066862,5,0
1585,"ShaperMemoryFragment10_1",-1343587737,5,0
1586,"ShaperMemoryFragment10_2",-1309780663,5,0
1587,"ShaperMemoryFragment10_3",-1262862735,5,0
1588,"ShaperKey",-1221677399,5,0
1589,"UniqueRing49",-1204126743,5,0
1590,"UniqueRing50",-1198497238,5,0
1591,"UniqueHelmetInt14",-1192453146,5,0
1592,"UniqueStaff22",-1183165812,5,0
1593,"UniqueTwoHandSword13",-1172816441,5,0
1594,"UniqueQuiver14",-1162036929,5,0
1595,"UniqueBodyStr10",-1155381327,5,0
1596,"UniqueHelmetStrInt12",-1136625515,5,0
1597,"UniqueGlovesStr9",-1117366408,5,0
1598,"UniqueBootsStr10",-1095187522,5,0
1599,"UniqueBodyStrInt10",-1067037841,5,0
1600,"UniqueBodyStrDex8",-1052363618,5,0
1601,"UniqueBodyStrDex8x",-1030090440,5,0
1602,"UniqueHelmetDexInt10",-1006978546,5,0
1603,"UniqueGlovesStrDex10",-983550964,5,0
1604,"UniqueBootsDex13",-956784321,5,0
1605,"UniqueGlovesStrInt7",-932532104,5,0
1606,"UniqueBodyDexInt10",-911864072,5,0
1607,"UniqueBootsStrDex6",-888249305,5,0
1608,"UniqueHelmetDex8",-867014945,5,0
1609,"UniqueBodyInt17",-842355371,5,0
1610,"UniqueHelmetInt16",-822285284,5,0
1611,"UniqueGlovesDexInt10",-794365597,5,0
1612,"UniqueBootsDexInt7",-770813901,5,0
1613,"UniqueHelmetInt15",-742346367,5,0
1614,"UniqueBodyStrInt9",-732373305,5,0
1615,"UniqueBodyStrInt9x",-716786488,5,0
1616,"UniqueRing51",-698963996,5,0
1617,"UniqueBelt28",-684418109,5,0
1618,"UniqueGlovesDexInt11",-673272168,5,0
1619,"UniqueGlovesDexInt12",-654435304,5,0
1620,"UniqueHelmetStrInt13",-646126062,5,0
1621,"UniqueHelmetStrInt14",-621628433,5,0
1622,"UniqueShieldInt11",-599380922,5,0
1623,"UniqueShieldInt12",-577584202,5,0
1624,"UniqueBodyStrDexInt2",-568006790,5,0
1625,"UniqueAmulet48",-550997011,5,0
1626,"UniqueAmulet49",-530970852,5,0
1627,"UniqueJewel116",-517454429,5,0
1628,"UniqueJewel117",-494362142,5,0
1629,"UniqueJewel118",-473126895,5,0
1630,"UniqueJewel119",-449925295,5,0
1631,"UniqueJewel120",-439837510,5,0
1632,"UniqueJewel121",-426211634,5,0
1633,"UniqueFlask25",-407619947,5,0
1634,"UniqueFlask26",-386643263,5,0
1635,"UniqueBelt29",-373769098,5,0
1636,"UniqueBootsDexInt8",-357240279,5,0
1637,"UniqueBootsDexInt8Royale",-330024241,5,0
1638,"UniqueBootsDexInt9",-316525871,5,0
1639,"UniqueBelt30",-307977988,5,0
1640,"UniqueBelt31",-284761610,5,0
1641,"UniqueOneHandSword29",-270395363,5,0
1642,"UniqueOneHandSword30",-235645321,5,0
1643,"UniqueTwoHandAxe16",-210626211,5,0
1644,"UniqueSceptre19",-194361885,5,0
1645,"UniqueSceptre19x",-167326405,5,0
1646,"UniqueShieldDexInt5",-152426444,5,0
1647,"UniqueShieldStrInt12",-123726081,5,0
1648,"UniqueJewel122",-110691582,5,0
1649,"UniqueJewel123",-75870072,5,0
1650,"UniqueJewel124",-40320077,5,0
1651,"UniqueAmulet50",-4951023,5,0
1652,"UniqueJewel125",11427456,6,0
1653,"UniqueHelmetStrDex7",21388143,6,0
1654,"UniqueGlovesInt10",32042044,6,0
1655,"UniqueRing52",55198272,6,0
1656,"UniqueStaff23",70145303,6,0
1657,"UniqueGlovesStrInt8",78528651,6,0
1658,"UniqueStaff24",83913869,6,0
1659,"UniqueAmulet51",93905328,6,0
1660,"UniqueGlovesInt9",103473723,6,0
1661,"UniqueAmulet52",116015590,6,0
1662,"UniqueShieldInt13",124146206,6,0
1663,"UniqueHelmetDexInt11",150766803,6,0
1664,"UniqueSceptre20",166903675,6,0
1665,"UniqueHelmetInt17",177230547,6,0
1666,"UniqueHelmetStrInt15",188929651,6,0
1667,"UniqueAmulet53",214460736,6,0
1668,"UniqueRing53a",233868077,6,0
1669,"UniqueRing53b",260067753,6,0
1670,"UniqueRing53c",293743390,6,0
1671,"UniqueRing53d",325338297,6,0
1672,"UniqueRing53e",357230587,6,0
1673,"UniqueRing53f",390092919,6,0
1674,"UniqueRing53g",425641657,6,0
1675,"UniqueRing53h",466676004,6,0
1676,"UniqueRing53i",505043912,6,0
1677,"UniqueRing54",547379946,6,0
1678,"UniqueJewel127",553040783,6,0
1679,"UniqueShieldInt14",576247051,6,0
1680,"UniqueAmulet54",599952706,6,0
1681,"UniqueBow22",619866264,6,0
1682,"UniqueRing55",633794012,6,0
1683,"UniqueFlask27",659877866,6,0
1684,"UniqueGlovesStrDex11",670082192,6,0
1685,"UniqueGlovesStrDex12_",678613402,6,0
1686,"UniqueHelmetInt18",688043955,6,0
1687,"UniqueHelmetInt19a",693787241,6,0
1688,"UniqueHelmetInt19b",702291718,6,0
1689,"UniqueHelmetInt19c",711228353,6,0
1690,"UniqueBodyDexInt11",720111422,6,0
1691,"UniqueBodyDexInt11x",732585944,6,0
1692,"UniqueRapier6",751888118,6,0
1693,"UniqueRapier6x",759757349,6,0
1694,"UniqueBelt32",769285004,6,0
1695,"UniqueBodyInt18",777425312,6,0
1696,"UniqueHelmetInt20",802057047,6,0
1697,"UniqueSceptre21",808876178,6,0
1698,"UniqueSceptre21x",825760161,6,0
1699,"UniqueFlask28",847670493,6,0
1700,"UniqueGlovesStrInt9",858558853,6,0
1701,"UniqueBodyInt19",882299169,6,0
1702,"UniqueGlovesDexInt13",904704669,6,0
1703,"UniqueHelmetStrInt16",913875776,6,0
1704,"UniqueRing56",925110157,6,0
1705,"UniqueRing57",943778919,6,0
1706,"UniqueRing58",961191532,6,0
1707,"UniqueRing59",977554880,6,0
1708,"UniqueRing60",994577886,6,0
1709,"UniqueAmulet55",1013234777,6,0
1710,"UniqueAmulet55x",1023808359,6,0
1711,"UniqueShieldDexInt6",1046144472,6,0
1712,"UniqueBootsStrInt6",1062755123,6,0
1713,"UniqueQuiver15",1073382118,6,0
1714,"UniqueQuiver15x",1096313549,6,0
1715,"UniqueGlovesDexInt14",1121225850,6,0
1716,"UniqueHelmetDemigods1",1130540728,6,0
1717,"UniqueHelmetInt21",1144415718,6,0
1718,"UniqueAmulet56",1170474342,6,0
1719,"UniqueHelmetDexInt12",1193806174,6,0
1720,"UniqueHelmetInt22",1216759506,6,0
1721,"UniqueSceptre22",1227637209,6,0
1722,"UniqueJewel128",1240504483,6,0
1723,"UniqueJewel129",1254929889,6,0
1724,"UniqueJewel130",1268822362,6,0
1725,"UniqueJewel131",1283100571,6,0
1726,"UniqueJewel132",1296462526,6,0
1727,"UniqueJewel133",1310776675,6,0
1728,"UniqueGlovesExpedition1",1339203104,6,0
1729,"UniqueGlovesExpedition2",1354677676,6,0
1730,"UniqueBootsExpedition1",1375266818,6,0
1731,"UniqueBootsExpedition2",1392916353,6,0
1732,"UniqueHelmetExpedition1",1408261236,6,0
1733,"UniqueHelmetExpedition2",1419442667,6,0
1734,"UniqueFlask29",1431574368,6,0
1735,"UniqueFlask30",1444070025,6,0
1736,"UniqueFlask31_",1456896926,6,0
1737,"UniqueFlask32",1466607760,6,0
1738,"UniqueGlovesStrDex14",1477894382,6,0
1739,"UniqueAmulet66",1490577281,6,0
1740,"UniqueBelt43_",1497005021,6,0
1741,"UniqueBodyDexInt15",1505401690,6,0
1742,"UniqueAmulet67",1513415762,6,0
1743,"UniqueShieldStrDex7",1522971233,6,0
1744,"UniqueShieldStrDex8",1532403671,6,0
1745,"UniqueJewel158",1539079832,6,0
1746,"UniqueJewel159",1567907118,6,0
1747,"UniqueAmulet68",1593231210,6,0
1748,"UniqueAmulet69",1616907140,6,0
1749,"UniqueStaff30",1628354602,6,0
1750,"UniqueBow23",1642995725,6,0
1751,"UniqueGlovesInt11",1663195989,6,0
1752,"UniqueHelmetInt25",1685643442,6,0
1753,"UniqueRing72",1699355964,6,0
1754,"UniqueGlovesStr11",1712854480,6,0
1755,"UniqueBootsDexInt12",1729923853,6,0
1756,"UniqueShieldStr13",1745507697,6,0
1757,"UniqueJewel160",1769108727,6,0
1758,"UniqueJewel161_",1785750742,6,0
1759,"UniqueJewel162",1802035425,6,0
1760,"UniqueBelt44",1831128811,6,0
1761,"UniqueHelmetStr9",1844725395,6,0
1762,"UniqueAmulet70",1859525429,6,0
1763,"UniqueRing73",1868473863,6,0
1764,"UniqueJewel163_",1881816673,6,0
1765,"UniqueJewel164",1913913588,6,0
1766,"UniqueSentinel1",1931668016,6,0
1767,"UniqueSentinel2",1953031755,6,0
1768,"UniqueSentinel3_",1970033598,6,0
1769,"UniqueSentinel3b",1981171530,6,0
1770,"UniqueSentinel3c",2005053687,6,0
1771,"UniqueSentinel3d",2016149539,6,0
1772,"UniqueSentinel3e",2028100522,6,0
1773,"UniqueSentinel3f",2049086964,6,0
1774,"UniqueSentinel3g",2068203683,6,0
1775,"UniqueSentinel3h",2074911553,6,0
1776,"UniqueSentinel4",2091032822,6,0
1777,"UniqueSentinel6",2101895188,6,0
1778,"UniqueSentinel7",2126399395,6,0
1779,"UniqueSentinel8",2133892658,6,0
1780,"UniqueSentinel9",2143844030,6,0
1781,"UniqueSentinel11",-2136725851,6,0
1782,"UniqueSentinel12",-2122312387,6,0
1783,"UniqueGlovesStr12",-2111388640,6,0
1784,"UniqueMap26",-2103148411,6,0
1785,"UniqueGlovesDexInt18",-2088054963,6,0
1786,"UniqueBootsStr12",-2079573266,6,0
1787,"UniqueBodyInt21",-2057635486,6,0
1788,"UniqueHelmetStr10",-2049136658,6,0
1789,"UniqueHelmetDex11",-2034968678,6,0
1790,"UniqueBootsStrDex8",-2019255709,6,0
1791,"UniqueQuiver19",-2004997631,6,0
1792,"UniqueRing22",-1998055555,6,0
1793,"UniqueFlask33",-1987309931,6,0
1794,"UniqueJewel165",-1965770983,6,0
1795,"UniqueJewel166",-1957402740,6,0
1796,"UniqueJewel167",-1949823843,6,0
1797,"UniqueJewel168",-1941927668,6,0
1798,"UniqueJewel169",-1936193648,6,0
1799,"UniqueJewel170",-1930381601,6,0
1800,"UniqueJewel171",-1924744837,6,0
1801,"UniqueRing74",-1903801530,6,0
1802,"UniqueGlovesDexInt19",-1890811892,6,0
1803,"UniqueFlask34",-1880347196,6,0
1804,"UniqueAmulet71",-1862889200,6,0
1805,"UniqueHelmetInt26",-1855165923,6,0
1806,"UniqueJewel172",-1833799810,6,0
1807,"UniqueJewel173",-1819668647,6,0
1808,"UniqueJewel174",-1808662238,6,0
1809,"UniqueStaff31",-1788025808,6,0
1810,"UniqueJewel175",-1780306442,6,0
