"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
4899,4358,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Eldritch Royalty Helmet. It displays a rune of sovereignty above you that improves the more auras you have affecting you.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],616,"","","",""
4900,4359,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Eldritch Royalty Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],616,"","","",""
4901,4360,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Eldritch Royalty Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],616,"","","",""
4902,4361,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Eldritch Royalty Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],616,"","","",""
4903,4362,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Eldritch Monarch Helmet. It displays a rune of sovereignty above you that improves the more auras you have affecting you.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],616,"","","",""
4904,4363,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Eldritch Monarch Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],616,"","","",""
4905,4364,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Eldritch Monarch Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],616,"","","",""
4906,4365,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Eldritch Monarch Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],616,"","","",""
4907,4366,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Oracle Helmet. Divination cards pulled from stacked decks are displayed above your head for all to witness.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],563,"","","",""
4908,4367,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Oracle Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],563,"","","",""
4909,4368,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Oracle Gloves. An all-seeing eye represents dropped divination cards and stacked decks, picking them up causes a flurry of cards to swarm around you.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],563,"","","",""
4910,4369,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Oracle Body Armour. The default UI for turning in divination cards is replaced with an oracle-themed version.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],563,"","","",""
4911,4377,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Golden Chiyou Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],490,"","","",""
4912,4378,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Golden Chiyou Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],490,"","","",""
4913,4379,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Golden Chiyou Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],490,"","","",""
4914,4380,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Golden Chiyou Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],490,"","","",""
4915,4381,1,1,"grant_micro","","","Adds the Golden Chiyou Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],490,"","","",""
4916,4382,1,1,"grant_micro","","","Adds the Golden Chiyou Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],490,"","","",""
4917,4383,1,1,"grant_micro","","","The Golden Chiyou Apparition possesses your amulet.",[],"","Amulet Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],490,"","","",""
4918,4384,1,1,"grant_micro","","","Changes the appearance of any equipped  to the Golden Chiyou Weapon Skin.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",490,"","","",""
4919,4385,1,1,"grant_micro","","","Adds the Golden Chiyou Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",490,"","","",""
4920,4386,1,1,"grant_micro","","","Adds Golden Chiyou Footprints to any equipped pair of boots.",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],490,"","","",""
4921,4388,1,1,"grant_micro","","","Attaches the Golden Chiyou Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],490,"","","",""
4922,4373,1,1,"grant_micro","","","Adds the Cathedral Wings I back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],612,"","","",""
4923,4374,1,1,"grant_micro","","","Adds the Cathedral Wings II back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],612,"","","",""
4924,4375,1,1,"grant_micro","","","Adds the Cathedral Wings III back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],612,"","","",""
4925,4370,1,1,"grant_micro","","","Adds the Tencent Douyu Streamer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],"","","","",""
4926,4371,1,1,"grant_micro","","","Adds the Tencent Huya Streamer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],"","","","",""
4927,4372,1,1,"grant_micro","","","Adds the Tencent Bilibili Streamer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],"","","","",""
4928,4376,1,1,"grant_micro","","","Adds the Golden Chiyou Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],490,"","","",""
4929,4387,1,1,"grant_micro","","","This character's portals use the Golden Chiyou Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],490,"","","",""
4930,4389,1,1,"grant_micro","","","Adds the Hero's Landing Unique Finisher Effect to any weapon. It summons a marble statue from the heavens to finish off unique monsters you defeat.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",612,"","","",""
4931,4390,1,1,"grant_micro","","","Replaces the appearance of Power, Frenzy and Endurance charges with a Currency version. You are able to pick from a number of different currency types, as long as you have used the currency before.",[],"","Charge Skin","",[],[],0,"",0,"",2,[],[],[],30,[34],612,"","","",""
4932,4391,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Immortal Spirit Helmet. Its vibrancy changes based on your current percentage of energy shield.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],613,"","","",""
4933,4392,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Immortal Spirit Gloves. Its vibrancy changes based on your current percentage of energy shield.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],613,"","","",""
4934,4393,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Immortal Spirit Boots. Its vibrancy changes based on your current percentage of energy shield.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],613,"","","",""
4935,4394,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Immortal Spirit Body Armour. Its vibrancy changes based on your current percentage of energy shield.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],613,"","","",""
4936,4395,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Immortal Body Helmet. Its vibrancy changes based on your current percentage of life.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],613,"","","",""
4937,4396,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Immortal Body Boots. Its vibrancy changes based on your current percentage of life.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],613,"","","",""
4938,4397,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Immortal Body Gloves. Its vibrancy changes based on your current percentage of life.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],613,"","","",""
4939,4398,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Immortal Body Body Armour. Its vibrancy changes based on your current percentage of life.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],613,"","","",""
4940,4399,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elven Knight Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],"","","","",""
4941,4400,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elven Knight Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],"","","","",""
4942,4401,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elven Knight Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],"","","","",""
4943,4402,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elven Knight Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],"","","","",""
4944,4403,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Snowcaller Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],613,"","","",""
4945,4404,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Snowcaller Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],613,"","","",""
4946,4405,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Snowcaller Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],613,"","","",""
4947,4406,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Snowcaller Body Armour, which causes snow to fall around you.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],613,"","","",""
4948,4407,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ashcaller Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],613,"","","",""
4949,4408,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ashcaller Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],613,"","","",""
4950,4409,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ashcaller Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],613,"","","",""
4951,4410,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ashcaller Body Armour, which causes ash to fall around you.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],613,"","","",""
4952,4415,1,1,"grant_micro","","","Adds the Auspicious Demongraft Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],613,"","","",""
4953,4416,1,1,"grant_micro","","","Adds the Scourged Demongraft Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],613,"","","",""
4954,4417,1,1,"grant_micro","","","Adds the Otherworldly Demongraft Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],613,"","","",""
4955,4411,1,1,"grant_micro","","","This character's portals use the Harbinger Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4956,4412,1,1,"grant_micro","","","This character's portals use the Starfall Harbinger Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4957,4413,1,1,"grant_micro","","","This character's portals use the Sunprism Harbinger Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4958,4414,1,1,"grant_micro","","","This character's portals use the Void Emperor Harbinger Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4959,4418,1,1,"grant_micro","","","Your Clarity becomes a Ghoulish Effect.",[],"","Clarity Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],613,"","","",""
4960,4419,1,1,"grant_micro","","","Your Vitality becomes a Ghoulish Effect.",[],"","Vitality Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],613,"","","",""
4961,4420,1,1,"grant_micro","","","Your Precision becomes a Ghoulish Effect.",[],"","Precision Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],613,"","","",""
4962,4421,1,1,"grant_micro","","","Changes the default appearance of the mouse cursor to a Firefly version.",[],"","Cursor Skin","",[],[],0,"",0,"","",[],[],[],23,"[23,23]","","","","",""
4963,4422,1,1,"grant_micro","","","Changes the appearance of any equipped bow to the Alt Lioneyes Glare.",[],"","Bow Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","","",""
4964,4423,1,1,"grant_micro","","","This character's portals use the Cemetery Trapdoor Spider Portal Effect. It features a spider that lies in wait for its next victim to approach.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4965,4424,1,1,"grant_micro","","","This character's portals use the Submerged Trapdoor Spider Portal Effect. It features a spider that lies in wait for its next victim to approach.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4966,4425,1,1,"grant_micro","","","This character's portals use the Jungle Trapdoor Spider Portal Effect. It features a spider that lies in wait for its next victim to approach.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],613,"","","",""
4967,4426,1,1,"grant_micro","","","Its effect plays while the affected Sulphur Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",613,"","","",""
4968,4427,1,1,"grant_micro","","","Its effect plays while the affected Amethyst Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",613,"","","",""
4969,4428,1,1,"grant_micro","","","Its effect plays while the affected Gold Flask is being used. A golden orb fills above your head based on items dropped while the flask is active.",[],"","Flask Effect","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",613,"","","",""
4970,4429,1,1,"grant_micro","","","Adds the Centipede Corpse Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
4971,4430,1,1,"grant_micro","","","Adds the Dark Collector's back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
4972,4432,1,1,"grant_micro","","","Adds the Gift Collector's back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
4973,4433,1,1,"grant_micro","","","Adds the Junk Collector's back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
4974,4434,1,1,"grant_micro","","","Adds the Treasure Collector's back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
4975,4436,1,1,"grant_micro","","","Adds the Shark Attack Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",613,"","","",""
4976,4437,1,1,"grant_micro","","","Adds the Consuming Tentacle Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",613,"","","",""
4977,4438,1,1,"grant_micro","","","Adds the Dragon Fire Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",613,"","","",""
4978,4439,1,1,"grant_micro","","","Adds the Plummeting Chaos Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4979,4440,1,1,"grant_micro","","","Adds the Plummeting Exalted Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4980,4441,1,1,"grant_micro","","","Adds the Plummeting Vaal Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4981,4442,1,1,"grant_micro","","","Adds the Plummeting Mirror Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4982,4443,1,1,"grant_micro","","","Adds the Shaper's Slam Unique Finisher Effect to any weapon. It amplifies the deaths of Unique Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",619,"","","",""
4983,4444,1,1,"grant_micro","","","Adds the Impaling Ice Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4984,4445,1,1,"grant_micro","","","Adds the Pillar of Flame Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
4985,4448,1,1,"grant_micro","","","Adds the Black Hole Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",614,"","","",""
4986,4431,1,1,"modify_portal_variation","","","This character's portals use the Halls of the Dead Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],"","","","",""
4987,4446,1,1,"grant_micro","","","Your Hexblast becomes a Magmatic Effect.",[],"","Hexblast Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
4988,4447,1,1,"grant_micro","","","Your Artillery Ballis becomes a Divergence Effect.",[],"","Artillery Ballis Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
4989,4435,1,1,"grant_micro","","","Adds the Anchor Drop Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",613,"","","",""
4990,4449,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Solar Knight Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],618,"","","",""
4991,4450,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Solar Knight Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],618,"","","",""
4992,4451,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Solar Knight Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],618,"","","",""
4993,4452,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Solar Knight Body Armour. The power of the sun radiates from your body, getting more and more intense as you use skills and emitting solar flares as you run.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],618,"","","",""
4994,4453,1,1,"grant_micro","","","Your Artillery Ballista becomes a Void Emperor Effect.",[],"","Artillery Ballista Skin","",[],[],0,"",0,"","",[],[],[],17,[37],488,"","","",""
4995,4454,1,1,"grant_micro","","","Your Impending Doom becomes a Magmatic Effect.",[],"","Impending Doom Skin","",[],[],0,"",0,"","",[],[],[],17,[37],614,"","","",""
4996,4455,1,1,"grant_micro","","","[DNT] Your Impending Doom becomes an Oblivion Effect.",[],"","Impending Doom Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
4997,4456,1,1,"grant_micro","","","Your Hexblast becomes an Oblivion Effect.",[],"","Hexblast Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
4998,4457,1,1,"grant_micro","","","Adds a Perandus effect when you use an Orb of Alchemy.",[],"","Extra Effect","",[],[],0,"",0,"",2,[],[],[],31,[35],616,"","","",""
4999,4458,1,1,"grant_micro","","","Adds an Elder effect when you use an Orb of Scouring.",[],"","Extra Effect","",[],[],0,"",0,"",2,[],[],[],31,[35],616,"","","",""
5000,4459,1,1,"grant_micro","","","Adds an Azurite effect when you use an Orb of Alteration.",[],"","Extra Effect","",[],[],0,"",0,"",2,[],[],[],31,[35],616,"","","",""
5001,4460,1,1,"grant_micro","","","Your Lightning Arrow becomes a Dark Tempest Effect.",[],"","Lightning Arrow Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
5002,4461,1,1,"grant_micro","","","Your Lightning Arrow becomes a Void Emperor Effect.",[],"","Lightning Arrow Skin","",[],[],0,"",0,"","",[],[],[],17,[37],488,"","","",""
5003,4462,1,1,"grant_micro","","","Your Artillery Ballista becomes a Dark Tempest Effect.",[],"","Artillery Ballista Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
5004,4474,1,1,"grant_micro","","","Your Spell or Ballista totem becomes a Challenger's Ancestral totem.",[],"","Totem Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
5005,4475,1,1,"grant_micro","","","Your Spell or Ballista totem becomes a Defender's Ancestral totem.",[],"","Totem Skin","",[],[],0,"",0,"","",[],[],[],17,[37],"","","","",""
5006,4464,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Nethermancer Helmet. Replaces the default enemy health bar with one fit for a nethermancer.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],616,"","","",""
5007,4465,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Nethermancer Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],616,"","","",""
5008,4466,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Nethermancer  Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],616,"","","",""
5009,4467,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Nethermancer Body Armour. Nearby corpses of slain enemies radiate, allowing you to gather their souls when you walk near. Absorbed souls are contained within an effigy when you die, waiting for you to return and collect them.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],616,"","","",""
5010,4468,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Rusted Nethermancer Helmet. Replaces the default enemy health bar with one fit for a nethermancer.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],616,"","","",""
5011,4469,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Rusted Nethermancer Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],616,"","","",""
5012,4470,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Rusted Nethermancer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],616,"","","",""
5013,4471,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Rusted Nethermancer Body Armour. Nearby corpses of slain enemies radiate, allowing you to gather their souls when you walk near. Absorbed souls are contained within an effigy when you die, waiting for you to return and collect them.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],616,"","","",""
5014,4472,1,1,"grant_micro","","","Adds the Rusted Nethermancer Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],616,"","","",""
5015,4473,1,1,"grant_micro","","","Your Hexblast becomes a Voidborn Effect.",[],"","Hexblast Skin","",[],[],0,"",0,"","",[],[],[],17,[37],621,"","","",""
5016,4476,1,1,"grant_micro","","","Adds the Karui Waverider Effect to your boots. Surf your way through Wraeclast!",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],615,"","","",""
5017,4477,1,1,"grant_micro","","","Adds the Ice Skating Boots Modifier to your boots. Skate your way across Wraeclast!",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],620,"","","",""
5018,4478,1,1,"grant_micro","","","Adds the Abyssal Skating Boots Modifier to your boots. Skate your way across Wraeclast!",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],620,"","","",""
5019,4479,1,1,"grant_micro","","","Adds the Monolithic Skating Boots Modifier to your boots. Skate your way across Wraeclast!",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],620,"","","",""
5020,4480,1,1,"grant_micro","","","Adds Delirious Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],616,"","","",""
5021,4481,1,1,"grant_micro","","","Adds Blighted Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],616,"","","",""
5022,4482,1,1,"grant_micro","","","Adds Harvest Seed Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],616,"","","",""
5023,4483,1,1,"grant_micro","","","Adds Synthesis Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],616,"","","",""
5024,4484,1,1,"grant_micro","","","Adds the Elemancer's Weapon Effect to any equipped weapon. Shift between elements based on the element type of your last-used skill, or select your favourite element to display.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",615,"","","",""
5025,4485,1,1,"grant_micro","","","The Shade of Lycia Apparition possesses your character. It attempts to syphon energy from those nearby, resorting to torment when their efforts fail.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],615,"","","",""
5026,4486,1,1,"grant_micro","","","Adds the Tencent Anniversary Wings2023 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],"","","","",""
5027,4487,1,1,"grant_micro","","","Your Impending Doom becomes a Voidborn Effect.",[],"","Impending Doom Skin","",[],[],0,"",0,"","",[],[],[],17,[37],621,"","","",""
5028,4488,1,1,"grant_micro","","","Changes the appearance of your life flask. Using the equipped flask causes daggers to strike the corpses of slain enemies, drawing blood from them to heal you.",[],"","Flask Effect","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",615,"","","",""
5029,4489,1,1,"grant_micro","","","Adds the Vaal Behemoth Unique Finisher Effect to any weapon. It summons a towering ancient to crush unique monsters you kill, reducing them to a bloody pulp.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",615,"","","",""
5030,4490,1,1,"grant_micro","","","The Radiant Orb of Chance Extra Effect projects the outcome of items you've used an Orb of Chance on above your head.",[],"","Extra Effect","",[],[],0,"",0,"",2,[],[],[],31,[35],618,"","","",""
5031,4491,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Cursebringer Helmet. The power within grows the more enemies you curse.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],563,"","","",""
5032,4492,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Cursebringer Boots, which leaves a trail of insects in your wake.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],563,"","","",""
5033,4493,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Cursebringer Gloves. Killing cursed enemies has a chance to release plagued frogs.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],563,"","","",""
