"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
562,337,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6610,6613,6607]","[6698,6700,6714,6715,6699]",350,500,67,0
563,338,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6610,6607]","[6698,6700,6714,6715,6699]",450,600,67,0
564,339,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6698,6700,6714,6715,6699]",550,750,67,0
565,340,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6698,6700,6714,6715,6699]",700,900,67,0
566,341,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6698,6700,6714,6715,6699]",800,1200,67,0
567,342,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6698,6700,6714,6715,6699]",800,1200,67,0
568,343,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6607]","[6594,6595,6721,6603,6722]",250,400,67,0
569,344,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6610,6607]","[6594,6595,6721,6603,6722]",300,450,67,0
570,345,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6610,6613,6607]","[6594,6595,6721,6603,6722]",350,500,67,0
571,346,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6610,6607]","[6594,6595,6721,6603,6722]",450,600,67,0
572,347,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6594,6595,6721,6603,6722]",550,750,67,0
573,348,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6594,6595,6721,6603,6722]",700,900,67,0
574,349,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6594,6595,6721,6603,6722]",800,1200,67,0
575,350,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6594,6595,6721,6603,6722]",800,1200,67,0
576,351,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6607]","[6679,6728,6682,6788,6680]",250,400,67,0
577,352,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6610,6607]","[6679,6728,6682,6788,6680]",300,450,67,0
578,353,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6610,6613,6607]","[6679,6728,6682,6788,6680]",350,500,67,0
579,354,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6610,6607]","[6679,6728,6682,6788,6680]",450,600,67,0
580,355,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6679,6728,6682,6788,6680]",550,750,67,0
581,356,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6679,6728,6682,6788,6680]",700,900,67,0
582,357,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6679,6728,6682,6788,6680]",800,1200,67,0
583,358,2,"[1,1,1,1,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6679,6728,6682,6788,6680]",800,1200,67,0
584,359,2,"[1,1,0,0]","[6638,6605,6655,6673,6607]","[6716,6717,6718,6719]",250,400,67,0
585,360,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6610,6607]","[6716,6717,6718,6719,6720]",300,450,67,0
586,361,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6610,6613,6607]","[6716,6717,6718,6719,6720]",350,500,67,0
587,362,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6610,6607]","[6716,6717,6718,6719,6720]",450,600,67,0
588,363,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6716,6717,6718,6719,6720]",550,750,67,0
589,364,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6716,6717,6718,6719,6720]",700,900,67,0
590,365,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6716,6717,6718,6719,6720]",800,1200,67,0
591,366,2,"[1,1,0,0,0]","[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6716,6717,6718,6719,6720]",800,1200,67,0
592,367,2,[],"[6638,6605,6655,6673,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",250,400,67,0
593,368,2,[],"[6638,6605,6655,6673,6675,6657,6610,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",300,450,67,0
594,369,2,[],"[6638,6605,6655,6673,6675,6657,6640,6610,6613,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",350,500,67,0
595,370,2,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6610,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",450,600,67,0
596,371,2,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",550,750,67,0
597,372,2,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",700,900,67,0
598,373,2,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",800,1200,67,0
599,374,2,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613,6607]","[6730,6731,6786,6787,6733,6734,6735,6732]",800,1200,67,0
600,375,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],250,400,100,0
601,376,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],300,450,100,0
602,377,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],350,500,100,0
603,378,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],450,600,100,0
604,379,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],550,750,100,0
605,380,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],700,900,100,0
606,381,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],800,1200,100,0
607,382,0,[],"[6751,6753,6755,6757,6759,6760,6761,6762,6763,6764,6765,6766,6767,6769,6771,6773,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785]",[],800,1200,100,0
608,383,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",250,400,85,0
609,384,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",300,450,85,0
610,385,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",350,500,85,0
611,386,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",450,600,85,0
612,387,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",550,750,85,0
613,388,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",700,900,85,0
614,389,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",800,1200,85,0
615,390,1,"[1,0]","[6590,6591,6604,6592,6593,6600,6594,6595,6721,6598,6599,6601,6602,6596,6597,6723,6724]","[6603,6722]",800,1200,85,0
616,391,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",250,400,85,0
617,392,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",300,450,85,0
618,393,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",350,500,85,0
619,394,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",450,600,85,0
620,395,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",550,750,85,0
621,396,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",700,900,85,0
622,397,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",800,1200,85,0
623,398,1,"[1,0,0]","[6661,6662,6671,6794,6796,6638,6605,6655,6673,6675,6657,6640,6666,6644,6650,6610,6613]","[6633,6631,6632]",800,1200,85,0
624,407,1,[],"[7031,7034,7037,7040]","[7015,7017]",250,300,90,0
625,408,1,[],"[7031,7034,7037,7040]","[7015,7017]",250,300,90,0
626,409,1,[],"[7031,7034,7037,7040]","[7015,7017]",250,300,90,0
627,410,1,[],"[7031,7034,7037,7040]","[7015,7017]",300,450,90,0
628,411,1,[],"[7031,7034,7037,7040]","[7015,7017]",400,500,90,0
629,412,1,[],"[7031,7034,7037,7040]","[7015,7017]",450,550,90,0
630,413,1,[],"[7031,7034,7037,7040]","[7015,7017]",500,600,90,0
631,414,1,[],"[7031,7034,7037,7040]","[7015,7017]",600,900,90,0
632,415,1,[],"[7031,7034,7037,7040]","[7015,7017]",600,900,90,0
633,416,1,[],"[7031,7034,7037,7040]","[7015,7017]",600,900,90,0
634,1778,0,[],"[2697,2660,2723]",[],200,600,100,0
635,1779,1,[],"[1403,1416,1436,1557]",[290],200,600,85,0
636,1780,1,[],"[6336,6342,6343,6348]","[6540,6545,6554,6559]",200,600,66,0
637,1781,0,[],"[3986,3987,3988,3989,3991]",[],200,600,100,0
638,1782,0,[],"[6,9,43]",[],200,600,100,0
639,1783,1,[],"[5271,5272,5274,5013,1365]",[5276],200,600,85,0
640,1784,0,[],"[488,481,891,889]",[],200,600,100,0
641,1785,0,[],"[4260,4243,4238,5172,6031]",[],200,600,100,0
642,1786,1,[],"[231,270,272]","[321,323]",200,600,75,0
643,1787,0,[],"[4822,4482,1073,4823]",[],200,600,100,0
644,1788,0,[],"[1258,1263,1283,1288,1324]",[],200,600,100,0
645,1789,1,[],"[593,657,744]",[1579],200,600,75,0
646,1790,1,[],"[539,636,638,775]",[405],200,600,100,0
647,1791,0,[],"[1917,1919,2036,1896]",[],200,600,100,0
648,1792,0,[],"[1999,2001,5835,1412]",[],200,600,100,0
649,1793,0,[],"[3874,3873]",[],200,600,100,0
650,1794,0,[],"[4907,5289,5018,5020]",[],200,600,100,0
651,1795,1,[],"[170,177,155,157,153]",[163],200,600,85,0
652,1796,0,[],"[339,356,344]",[],200,600,100,0
653,1797,1,[],"[546,537,641,732]",[5261],200,600,85,0
654,1798,0,[],"[560,719,4120,4112,4125,4409,562,722]",[],200,600,100,0
655,1799,0,[],"[1321,1308]",[],200,600,100,0
656,1800,0,[],"[1630,5725,673,5724,5767,5763,5770,5868,529,5869]",[],200,600,100,0
657,1801,1,[],"[416,1646,3128]",[2636],200,600,100,0
658,1802,0,[],"[444,1463,1464,445,327,107]",[],200,600,100,0
659,1803,0,[],"[1881,1882,1459]",[],200,600,100,0
660,1804,0,[],"[274,870]",[],200,600,100,0
661,1805,1,[],"[880,882]",[4214],200,600,100,0
662,1806,0,[],"[938,940,941,5363,5366]",[],200,600,100,0
663,1807,0,[],"[4723,4724]",[],40,60,100,0
664,1813,0,[],"[6840,3800,3812,3826,1085,5638,5172]",[],350,500,85,0
665,1814,0,[],"[6840,3800,3812,3826,1085,5638,5172]",[],350,500,85,0
666,1815,0,[],"[6638,6605,6655,6673,6675,6657,6640,6666,6644,6650]",[],500,800,85,0
