"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
6378,"GAHeistMilitaryMinibossBounce","[110,197,618]",[],[],1,0,0
6379,"GASanctumGuardBounce","[110,197,618]",[16979],[25],1,0,0
6380,"GAHeistTemplarShieldBash","[110,618,197]","[1102,10657,402]","[50,100,100]",1,0,0
6381,"GAHeistTemplarShieldBashElite","[110,618,197]","[1102,10657,402]","[50,100,100]",1,0,0
6382,"GAHeistTemplarShieldBashMiniboss","[110,618,197,1113]","[1100,10657,402,5751]","[50,100,100,100]",1,0,0
6383,"GAHeistTemplarPolearmDoubleSpin",[618],[],[],1,0,0
6384,"GAHeistTemplarSpearThrust","[618,3812]",[1102],[50],1,0,0
6385,"GAHeistTemplarHeavyStrike",[618],[1102],[50],1,0,0
6386,"GAHeistMilitaryChargeImpact",[618],[],[],1,0,0
6387,"GSHeistGoldenShowerHit","[618,1928]",[1103],[25],0.8,0.04,0
6388,"GSHeistThugTorchBomb",[618],[5751],[-40],3.5,0.043,0
6389,"GSSanctumThugTorchBomb",[618],"[5751,16979]","[-40,10]",1.2,0.043,0
6390,"GSHeistRobotSpiderLaser",[618],[],[],3.2,0.042,0
6391,"GAHeistRoboDogChargeImpact",[618],[1101],[50],1,0,0
6392,"GAHeistRoboDogSlamCircle",[618],[1101],[50],1,0,0
6393,"GAHeistRoboDogSlamRectangle",[618],[1101],[50],1,0,0
6394,"GAHeistMilitaryCrossbowSnipeImpact",[618],[1102],[50],1,0,0
6395,"GSHeistScienceSawbladeSparks",[618],[175],[25],0.35,0.04,0
6396,"GAHeistThugMinibossSlam","[618,1113]",[],[],1,0,0
6397,"GAHeistThugMinibossLeapSlam",[618],[],[],1,0,0
6398,"GAHeistMilitaryMinibossCleave",[618],[1100],[50],1,0,0
6399,"GASanctumFireGuardCleave",[618],[16979],[15],1,0,0
6400,"GAHeistMilitarySpearThrust2",[618],[],[],1,0,0
6401,"GSHeistScienceLabradorExplosionGreen",[618],[],[],3.9,0.0375,0
6402,"GSHeistScienceLabradorExplosionYellow",[618],[1103],[25],2,0.0375,0
6403,"GSHeistSceinceMachineryBeamImpact",[618],"[6814,1724]","[1,3]",1.6,0.04,0
6404,"GAHeistThugMelee2Slam","[618,1113]",[],[],1,0,0
6405,"GAHeistThugMelee2SlamElite","[618,1113]",[],[],1,0,0
6406,"GAHeistThugMelee3LacerateLeft",[618],"[1100,5751]","[50,-25]",1,0,0
6407,"GAHeistThugMelee3LacerateRight",[618],"[1100,5751]","[50,-25]",1,0,0
6408,"GAHeistThugRangedArrowShotgun","[618,1113]",[1100],[50],1,0,0
6409,"GSHeistThugTrapperPlacedBombExplosion",[618],[],[],3,0.04,0
6410,"GSHeistThugTorchBombLightning",[618],[],[],3.5,0.043,0
6411,"GAHeistSkeletonCleave",[618],[1103],[25],1,0,0
6412,"GSHeistThugTrapperLightningGridLightning",[618],[],[],3,0.04,0
6413,"GAHeistMilitaryMinibossFireThrust","[618,1113]","[1100,324,5751]","[50,15,100]",1,0,0
6414,"GASanctumFireThrust","[618,1113]","[1100,324,5751,16979]","[50,25,100,20]",1,0,0
6415,"GAHeistThugSpearThrust","[618,1113]",[1100],[50],1,0,0
6416,"GAHeistThugGroundSlam","[618,1113]",[],[],1,0,0
6417,"GAHeistThugCleaveWave","[618,1113]","[1100,5751]","[50,-25]",1,0,0
6418,"GAHeistThugCleaveWaveWithShield","[618,1113]","[1100,5751]","[50,-25]",1,0,0
6419,"GAHeistThugRangedShotgun","[618,1113]",[1100],[50],1,0,0
6420,"GAHeistThugGroundslamMiniboss","[618,1113]",[],[],1,0,0
6421,"GAHeistVinderiTriggeredExplosion",[618],[1100],[100],1,0,0
6422,"GAHeistTibbsSlam","[618,1113,197]",[1230],[7],1,0,0
6423,"GAHeistTibbsSlamObjectives","[618,1113,197]",[1230],[7],1,0,0
6424,"GAHeistTibbsChargeStun","[618,1113,197]","[1230,341]","[7,200]",1,0,0
6425,"GAHeistRobotHoundStomp","[110,618,197]",[1100],[50],1,0,0
6426,"GAHeistThugMinibossLeapSlamEnraged",[618],[1100],[50],1,0,0
6427,"GAHeistThugMinibossGroundSlamEnraged","[618,1113]",[1100],[50],1,0,0
6428,"GAHeistThugMinibossGroundSlamEnragedDonut",[618],[1100],[50],1,0,0
6429,"GSHeistSceinceCanisterDetonationProjectileImpact",[618],[1103],[25],2.25,0.04,0
6430,"GSHeistNilesPulse",[618],[],[],3.5,0.07,0
6431,"GAHeistRobotStormcallerSlam1",[618],[],[],1,0,0
6432,"GAHeistRobotStormcallerSlam2",[618],[],[],1,0,0
6433,"GSHeistRobotPyreBeamBlast",[618],[660],[-50],3.2,0.04,0
6434,"GSHeistRobotPyreNukeBeam",[618],[],[],4,0.05,0
6435,"GSHeistRobotPyreNukeBeamChannelled",[618],[],[],4,0.045,0
6436,"GSHeistRobotPyreBeamSweepBeam",[618],[],[],2.5,0.04,0
6437,"GSHeistRobotAutomatonBombBlast",[618],[],[],7,0.05,0
6438,"GSHeistRobotAutomatonSnap",[618],[],[],3,0.045,0
6439,"GSHeistRobotSkitterExplodeOnDeath",[618],"[1100,1102]","[25,25]",3,0.038,0
6440,"GSHeistRobotTotemColdSnap",[618],[5751],[30],4,0.042,0
6441,"GSHeistRobotTotemFireSnap",[618],[5751],[30],4,0.042,0
6442,"GSHeistCultistMachineryExplode",[618],[],[],4.5,0.042,0
6443,"GAHeistThugMelee2LeapSlam",[618],[1100],[50],1,0,0
6444,"GSHeistCultistCanisterGreenHit","[618,1928,12419]",[],[],0.26,0.042,0
6445,"GAHeistRobotArgusSlam",[618],[],[],1,0,0
6446,"GAHeistCultistUnarmedLeapImpact",[618],[],[],1,0,0
6447,"GAHeistJamanraCleave",[618],[],[],1,0,0
6448,"GAHeistJamanraCleaveEnraged",[618],[],[],1,0,0
6449,"GAHeistJamanraGroundSlam",[618],[],[],1,0,0
6450,"GSHeistScienceUndeadPortalChannel",[618],[],[],1,0,0
6451,"GSHeistScienceLightningDashImpact","[618,196,1928]","[7411,1724]","[20,5]",1.5,0.042,0
6452,"GAHeistFriedrichLeapslamSwing","[618,3812]",[],[],1,0,0
6453,"GAHeistFriedrichLeapslamSmash",[618],[],[],1,0,0
6454,"GAHeistFreidrichAttackSlam",[618],[],[],1,0,0
6455,"GAHeistFreidrichEnragedMeleeSlash",[618],[],[],1,0,0
6456,"GSReaperWraithCoffinExplosionTrigger",[618],"[1103,2694]","[25,-50]",4.2,0.042,0
6457,"GSReaperWraithCoffinExplosionTriggerSanctum",[618],"[1103,2694,16979]","[25,-50,30]",1.5,0.042,0
6458,"GSReaperWraithCoffinPush","[618,110]",[1103],[25],1.5,0.03,0
6459,"GSReaperWraithCoffinObjectExplode","[618,13493]","[1103,2694]","[25,-50]",3,0.04,0
6460,"GSReaperWraithCoffinObjectExplodeSanctum","[618,13493]","[1103,2694,16979]","[25,-50,30]",1,0.04,0
6461,"GSReaperWraithFrontalBlast",[618],[1103],[25],2,0.039,0
6462,"GSReaperWraithFrontalBlastSentinel",[618],"[1103,357]","[50,8000]",2,0.039,0
6463,"GSReaperWraithFrontalBlastSanctum",[618],"[1103,6782,16979]","[50,100,12]",0.8,0.039,0
6464,"GSReaperWraithFrontalBlastCrucible",[618],"[1103,357,660]","[50,8000,-60]",0.03,0.04,0
6465,"GASpikerBullSlam",[618],"[634,324]","[25,23]",1,0,0
6466,"GASpikerBullTrample",[618],"[634,5751]","[-40,30]",1,0,0
6467,"GASpikerBullLeapSlamImpact",[618],[],[],1,0,0
6468,"GSIceSaplingRuneExplosion",[618],[1101],[50],3.85,0.038,0
6469,"GSThaumaturgyChannelBuff",[],[],[],1,0,0
6470,"GSReaperWraithSelfNova",[618],"[1103,2694]","[25,-50]",3.6,0.039,0
6471,"GSReaperWraithSelfNovaSanctum",[618],"[1103,2694,16979]","[25,-50,30]",1.8,0.039,0
6472,"GSReaperWraithCoffinExplosionSummon",[618],[1103],[25],3,0.04,0
6473,"GABrutusStandaloneCageImpact",[618],[],[],0.35,0.048,0
6474,"GSRitualMeteorImpact",[618],[],[],11,0.042,0
6475,"GSIceSaplingOrbRuneBarrage",[618],[1101],[50],2,0.045,0
6476,"GSStandaloneShavronneTeleportExplode",[618],[659],[100],2.125,0.053,0
6477,"GSStandaloneBrineKingStormcall",[618],[],[],5,0.035,0
6478,"GSStandaloneAbberathHellfireBarrage",[618],[2694],[-70],4.2222,0.04,0
6479,"GSIceSaplingBallPush","[110,197]",[],[],3.75,0.042,0
6480,"GSIceSaplingBallPushReturn","[110,197]",[],[],3.75,0.042,0
6481,"GABeehiveBehemothVineSlam",[618],[],[],1,0,0
6482,"GSRitualTriggeredDischargeFire",[618],[6814],[1],4.2222,0.05,0
6483,"GSRitualTriggeredDischargeCold",[618],[6814],[2],4.2222,0.05,0
6484,"GSRitualTriggeredDischargeLightning",[618],[6814],[3],4.2222,0.05,0
6485,"GSRitualLightningPylonBeam",[618],[659],[100],4.5,0.05,0
6486,"GARitualAtziriSpearImpact","[618,2359]","[6035,5345]","[-64,-20]",1,0,0
6487,"GSSwampBehemothPodExplosion",[618],[],[],1.875,0.035,0
6488,"GSSwampBehemothRockSmash",[618],[2694],[-75],4,0.0485,0
6489,"GSStandaloneKitavaXNuke",[618],[2694],[-90],3.15,0.04,0
6490,"GSThauamturgistBasicProjectileImpact",[618],[3365],[50],0.75,0.04,0
6491,"GSThatumaturgyZombieExplode","[618,12419]",[3365],[50],1.8,0.045,0
6492,"GSReaperWraithCoffinZoneTrigger",[618],[1103],[25],3,0.04,0
6493,"GSRitualChaosPulse",[618],[],[],2.5,0.04,0
6494,"GSExpeditionApparitionOrbExplosion",[618],[],[],4,0.05,0
6495,"GAExpeditionScytheRight",[618],[],[],1,0,0
6496,"GAExpeditionScytheLeft",[618],[],[],1,0,0
6497,"GAExpeditionScytheDTT",[618],[],[],1,0,0
6498,"GAExpeditionRatDTT",[618],[],[],1,0,0
6499,"GARunningLeapSlamDTT",[618],[],[],1,0,0
6500,"GARhoaBossChargeStomp","[618,197,110]",[],[],1,0,0
6501,"GASummonReaperUltimateLeftSlash",[618],[],[],1,0,0
6502,"GASummonReaperUltimateRightSlash",[618],[],[],1,0,0
6503,"GASummonReaperComboWhirl",[618],[],[],1,0,0
6504,"GASummonReaperComboLeftSlash",[618],[],[],1,0,0
6505,"GASummonReaperComboRightSlash",[618],[],[],1,0,0
6506,"GASummonReaperDashImpactSlash",[618],[],[],1,0,0
6507,"GASummonReaperDash",[618],[],[],1,0,0
6508,"GAExpeditionVoranaLacerate",[618],[],[],1,0,0
6509,"GAVoranaComboLeftSlash","[618,110,10670]",[],[],1,0,0
6510,"GAVoranaComboRightSlash","[618,110,10670]",[],[],1,0,0
6511,"GASanctumReaperComboLeftSlash","[618,110,10670]",[16979],[15],1,0,0
6512,"GASanctumReaperComboRightSlash","[618,110,10670]",[16979],[15],1,0,0
6513,"GAVoranaDash",[618],[],[],1,0,0
6514,"GAVoranaDashImpactSlash","[618,110,10670]",[],[],1,0,0
6515,"GAVoranaCycloneImpact","[618,110]",[],[],1,0,0
6516,"GAVoranaComboWhirl","[618,110]",[],[],1,0,0
6517,"GASanctumReaperDash",[618],[16979],[8],1,0,0
6518,"GASanctumReaperDashImpactSlash","[618,110,10670]",[16979],[15],1,0,0
6519,"GASanctumReaperCycloneImpact","[618,110]",[16979],[8],1,0,0
6520,"GASanctumReaperLacerate",[618],[16979],[30],1,0,0
6521,"GSBlindingGaze",[618],"[660,5751]","[-80,25]",4.01,0.035,0
6522,"GSBlindingGazeInvasion",[618],[660],[-80],4.01,0.035,0
6523,"GSBlindingGazeWb",[618],[660],[-80],4.01,0.035,0
6524,"GSBlindingGazeBossSideArea",[618],"[216,660]","[40,-80]",4.3125,0.0485,0
6525,"GAExpeditionMedvedLeapImpact",[618],[],[],1,0,0
6526,"GSExpeditionTujenGrenadeExplosion",[618],[5751],[-40],0.7,0.043,0
6527,"GSExpeditionBoneCultistMedvedEggExplosion","[618,2301]",[1103],[35],2.2519,0.0391,0
6528,"GABeastCleave","[618,12545]",[],[],1,0,0
6529,"GABeastCleaveUnique","[618,12545]",[],[],1,0,0
6530,"GSExpeditionMedvedHealBeam",[],[],[],1,0,0
6531,"GAExpeditionMedvedComboAttack1",[],[],[],1,0,0
6532,"GAExpeditionMedvedComboAttack2",[],[],[],1,0,0
6533,"GAExpeditionMedvedComboAttack3",[],[],[],1,0,0
6534,"GAExpeditionMedvedComboAttackImpact",[],[],[],1,0,0
6535,"GAExpeditionMedvedSpiderGeyserRoll",[110],[],[],1,0,0
6536,"GAHellscapeFleshLeapImpact",[618],[],[],1,0,0
6537,"GAHellscapeFleshFodderSlam",[618],[],[],1,0,0
6538,"GSHellscapePaleEliteBoltImpact",[618],[6814],[1],4,0.04,0
6539,"GSHellscapePaleEliteOmegaBeam",[618],[660],[-50],6.5,0.0431,0
6540,"GSSanctumPaleEliteBoltImpact",[618],"[6814,16979]","[1,10]",2,0.04,0
6541,"GSSanctumPaleEliteOmegaBeam",[618],"[660,16979]","[-50,20]",3,0.0431,0
6542,"GSHellscapePaleDogmanChargeExplosion",[618],[],[],4,0.045,0
6543,"GSHellscapeFleshEliteBloodOrbExplosion",[618],[],[],5,0.0333,0
6544,"GAHellscapePaleDogmanDashSwipe",[618],[],[],1,0,0
6545,"GAHellscapeStabbyCleave1",[618],[],[],1,0,0
6546,"GAHellscapeStabbyCleave2",[618],[],[],1,0,0
6547,"GAHellscapeStabbyCleave3",[618],[],[],1,0,0
6548,"GAHellscapeStabbyCleaveStab",[618],[],[],1,0,0
6549,"GAHellscapeDemonElite1DashSlash",[618],[1100],[50],1,0,0
6550,"GSHellscapeDemonElite1Screech",[618],[357],[4000],0.75,0.03,0
6551,"GAHellscapePaleBossCleave","[618,12545]","[1230,357]","[13,8000]",1,0,0
6552,"GAHellscapePaleBossLeapImpact",[618],[1102],[25],1,0,0
6553,"GAHellscapePaleBossAxeTossImpact",[618],[],[],1,0,0
6554,"GAHellscapePaleBossSnipeImpact",[618],[1102],[75],1,0,0
6555,"GAHellscapeStabWeb",[618],[357],[3000],1,0,0
6556,"GAHellscapeFleshElite2Melee1",[618],[],[],1,0,0
6557,"GAHellscapeFleshElite2Melee2",[618],[],[],1,0,0
6558,"GAHellscapeFleshElite2Combo1Cleave",[618],[],[],1,0,0
6559,"GAHellscapeFleshElite2Combo1Slam",[618],[],[],1,0,0
6560,"GAHellscapeFleshElite2Combo2Slam1",[618],[],[],1,0,0
6561,"GAHellscapeFleshElite2Combo2Slam2",[618],[],[],1,0,0
6562,"GAHellscapeFleshElite2Combo2Slam3",[618],[],[],1,0,0
6563,"GSHellscapeTransportShockwave","[618,110,197]","[10657,402,341]","[200,200,400]",1,0.065,0
6564,"GAHellscapeDemonBossMeleeMiniSlam1",[618],[1100],[40],1,0.03,0
6565,"GAHellscapeDemonBossMeleeMiniSlam2",[618],[1100],[40],1,0.03,0
6566,"GSHellscapeDemonBossCremationImpact",[618],[1100],[40],1.5,0.04,0
6567,"GSHellscapeDemonBossKnockback","[2659,110]",[],[],1,0,0
6568,"GSHellscapeDemonBossKnockback2",[110],[],[],1,0,0
6569,"GSHellscapeDemonEliteBeamNuke",[618],"[660,1100]","[-50,25]",5,0.0335,0
6570,"GSCrucibleDemonBeamNuke",[618],"[660,1100]","[-50,25]",5,0.0335,0
6571,"GAHellscapePaleEliteSkyStab",[618],[],[],1,0,0
6572,"GAHellscapePaleBossLeapDelayedImpact",[618],[],[],1,0,0
6573,"GSHellscapepaleBossLeapLightningNova","[618,1928]",[],[],3,0.047,0
6574,"GAHellscapePaleBossDashStab",[618],[1102],[50],1,0,0
6575,"GAHellscapePaleBossAxeSlamSmall",[618],[],[],1,0,0
6576,"GAHellscapePaleBossAxeSlamBig","[618,12545,13493]",[1230],[15],1,0,0
6577,"GSAtlasInvadersConsumeFodder2DeathExplode",[618],[],[],2.5,0.04,0
6578,"GSAtlasInvadersConsumeFodder2DeathExplodeSmall",[618],[],[],1.8,0.04,0
6579,"GSAtlasInvadersConsumeFodder1ScreechBeamImpact",[618],[6814],[1],2,0.04,0
6580,"GABlackStarFireLeapImpact",[618],[1100],[75],1,0,0
6581,"GABlackStarColdCascade","[618,12545]","[1101,1230]","[75,30]",1,0,0
6582,"GSAtlasInvadersBlackStarFodder1SuperNova",[618],[],[],4,0.042,0
6583,"GSAtlasInvadersBlackStarFodder1HyperNova",[618],[660],[-90],5,0.05,0
6584,"GSDoomFodder1Vomit",[618],[660],[-85],1.75,0.0169,0
6585,"GSDoomFodder1VomitSanctum",[618],"[660,16979]","[-85,8]",0.6,0.0169,0
6586,"GSArchnemesisEnergyShieldBurst","[618,197,110,6866]",[341],[200],0.2,0.035,0
6587,"GAAtlasInvadersBlackStarFodder2LeapImpact",[618],[1101],[50],1,0,0
6588,"GACleansingBossDashSlash",[618],[1100],[50],1,0,0
6589,"GADoomBossSlam",[618],"[1103,2694]","[25,-75]",1,0,0
6590,"GSDoomBossVomitChannel",[],[],[],1,0,0
6591,"GSArchnemesisObeliskNovaSmall",[618],[],[],4.2,0.049,0
6592,"GSArchnemesisObeliskNovaLarge",[618],[],[],3.2,0.049,0
6593,"GSDoomBossVomitImpact",[618],"[1103,3365]","[15,100]",1.5,0.0318,0
6594,"GAAtlasInvadersCleansingFodder2Slam",[618],[1100],[75],1,0,0
6595,"GSBlackStarBossCometImpact",[618],[],[],5,0.0556,0
6596,"GSConsumeBossPizzaSpin",[618],[],[],1,0,0
6597,"GSConsumeBossDisintegrateBeam","[618,12545,196]",[7411],[30],6,0.05,0
6598,"GSConsumeBossDisintegrateBeamTriggered","[618,12545,196]","[7411,5751]","[30,50]",6,0.05,0
6599,"GSConsumeBossDashSlam","[618,196]",[7411],[30],5.1,0.056,0
6600,"GAAtlasInvadersCleansingFodder2SlamBig",[618],[1100],[75],1,0,0
6601,"GAAtlasInvadersCleansingFodder2SlamBigUber","[618,684,18531]","[1100,593,5751]","[75,15,100]",1,0,0
6602,"GADoomBossStomp","[618,110,197]",[10657],[100],1,0,0
6603,"GADoomBossShovelToss",[618],[1103],[25],1,0,0
6604,"GADoomBossSumoSlam","[618,12545]",[1103],[35],1,0,0
6605,"GSBlackStarBossCometImpactSmall",[618],[],[],2.5,0.0556,0
6606,"GSArchnemesisCorrupterMinionExplode",[618],"[4962,4961,3876]","[1,4000,320]",1.6,0.035,0
6607,"GAMeteorOnFlaskUse",[618],"[1100,2694]","[75,-50]",4.5,0.055,0
6608,"GSConsumeBossSlam","[618,12545]",[],[],5.55,0.06,0
6609,"GADoomBossGooEruption",[618],[1103],[25],1,0,0
6610,"GABlackstarBossFireGlaiveDash",[618],[1100],[50],1,0,0
6611,"GABlackstarBossColdGlaiveDash",[618],[1101],[50],1,0,0
6612,"GSCleansingBossLanternExplosion","[618,18531]","[2971,2694]","[300,-75]",5.6,0.0625,0
6613,"GSCleansingBossLanternExplosionUber","[618,18531]","[2971,2694,357]","[300,-75,10000]",5.6,0.0625,0
6614,"GSDoomBossVomitChunkletImpact",[618],"[1103,3365]","[15,100]",1,0.0318,0
6615,"GADoomBossBurrowStomp",[618],[1103],[15],1,0,0
6616,"GAConsumeBossTentacleSlam",[618],[1102],[75],1,0,0
6617,"GSTangleUltimateNuke","[618,196,198,18531]","[2694,5751]","[-95,40]",10,0.0697,0
6618,"GAConsumeBossTentacleSlamRetract","[618,1928]",[1102],[75],1,0,0
6619,"GAConsumeBossTentacleSlamEmerge",[618],[1102],[75],1,0,0
6620,"GARootSpiderSpitImpact","[618,197]",[1100],[60],1,0,0
6621,"GARootSpiderSpitImpactSunburstQueen","[618,197]",[1100],[100],1,0,0
6622,"GSWetaDeathImpact",[618],[455],[10],1.375,0.052,0
6623,"SASanctumSlamImpact",[618],[16979],[20],1,0,0
6624,"GASanctumDanaiSweepCleave",[618],[16979],[30],1,0,0
6625,"GSSanctumFrontalBeam",[618],"[16979,660]","[30,-50]",3,0.0431,0
6626,"GASanctumSpinningSlam",[618],[16979],[30],1,0,0
6627,"GASanctumCorridorProjectileImpact",[618],[16979],[30],0.3,0.045,0
6628,"GASanctumWallLaserImpact",[618],"[16979,357]","[30,5000]",0.45,0.045,0
6629,"GSSanctumFireBeamImpact","[618,1928]",[16979],[4],0.15,0.045,0
6630,"GASanctumFireQuakeImpact",[618],"[16979,1100]","[30,50]",1,0,0
6631,"GASanctumFireQuakeInitialImpact",[618],"[16979,1100]","[20,50]",1,0,0
6632,"GASanctumIzaroGargoyleLeapImpact",[618],[16979],[10],1,0,0
6633,"GASanctumArgusSunderImpact",[618],[16979],[10],1,0,0
6634,"GASanctumStabbyCleave1",[618],[16979],[7],1,0,0
6635,"GASanctumStabbyCleave2",[618],[16979],[7],1,0,0
6636,"GASanctumStabbyCleave3",[618],[16979],[7],1,0,0
6637,"GASanctumStabbyCleaveStab",[618],[16979],[7],1,0,0
6638,"GASanctumStabWeb",[618],[16979],[20],1,0,0
6639,"GASanctumPaleEliteSkyStab",[618],[16979],[25],1,0,0
6640,"GASanctumGargoyleLeapImpact","[618,110,197]","[16979,1100]","[25,50]",1,0,0
6641,"GASanctumGargoyleLeapImpactCascade","[618,110,197]","[16979,1100]","[25,50]",1,0,0
6642,"GASanctumMediumGargoyleLeapImpact",[618],[16979],[20],1,0,0
6643,"GASanctumMediumGargoyleLeapImpactCascade",[618],[16979],[30],1,0,0
6644,"GSSanctumGargoyleFlameBreath","[618,1928]",[16979],[6],0.25,0.045,0
6645,"GASanctumLycia2DashSlamImpact",[618],[1103],[25],1,0,0
6646,"GSSanctumLycia2CircleWave",[618],[2694],[-75],4,0.045,0
6647,"GSSanctumVortexImpact",[618],[1103],[25],3.5,0.04,0
6648,"GSSanctumVortexDash",[618],[1103],[25],1.25,0.04,0
6649,"GASanctumLyciaOverheadSlashTriggered",[618],[16979],[20],1,0,0
6650,"GASanctumLyciaTeleportSlamImpact",[618],[16979],[20],1,0,0
6651,"GSSanctumLyciaTrackingBeamImpact",[618],"[16979,6814]","[6,1]",2,0.045,0
6652,"GSSanctumLyciaTrackingBeamFinalImpact",[618],[16979],[60],3,0.055,0
6653,"GASanctumSentinelUnarmedFootSlamImpact",[618],[16979],[10],1,0,0
6654,"GASanctumSentinelMaceFootstepCascade","[618,110]","[16979,3881]","[30,-10]",1,0,0
6655,"GASanctumSentinelMaceBasicSlam","[618,110]",[16979],[30],1,0,0
6656,"GASanctumSentinelMaceHeavySlam","[618,197,110,12545]","[16979,1230,10657]","[60,20,100]",1,0,0
6657,"GASanctumSentinelMaceMarkerSlamImpact","[618,110]",[16979],[30],1,0,0
6658,"GASanctumSentinelMaceMarkerSlamCascade","[618,110]",[16979],[80],1,0,0
6659,"GSSanctumGargoyleFlameBreathSelfCircle","[618,1928]",[16979],[6],0.25,0.045,0
6660,"GSSanctumFlameBlastImpact",[618],[16979],[25],2,0.045,0
6661,"GSSanctumLightningVortexImpact",[618],[16979],[4],0.25,0.045,0
6662,"GASanctumSentinelFootSlamWave","[618,110]",[16979],[40],1,0,0
6663,"GASanctumSentinelFistSlam","[618,110,12545]","[16979,1230]","[60,15]",1,0,0
6664,"GASanctumLyciaDoubleSlashImpact",[618],[16979],[15],1,0,0
6665,"GSSanctumLycia2WindTunnelImpact","[618,1928]","[1103,2694]","[25,-50]",0.8,0.04,0
6666,"GSSanctumLycia2WindTunnelImpactFinal",[618],"[1103,2694]","[25,-50]",6,0.04,0
6667,"GAVaalDominationTeleportSlam",[618],[],[],1,0,0
6668,"GAVaalDominationLargeSlam",[618],[1230],[15],1,0,0
6669,"GSVaalAbsolutionEmerge",[618],[],[],1.982,0.0453,0
6670,"GSCrucibleBatFlameBreath","[618,1928]",[],[],0.5,0.045,0
6671,"GSCrucibleSquidNoodleBeamImpact",[618],[6814],[1],3.5,0.045,0
6672,"GACrucibleFourLeggedDemonMultiSlam",[618],[1100],[50],1,0,0
6673,"GSCrucibleSnakeArcticBreath",[618],[7410],[30],1,0.04,0
6674,"GACrucibleChieftainSlam","[618,12545]",[1101],[50],1,0,0
6675,"GSCrucibleWickerManIceNova",[618],[7410],[30],3,0.05,0
6676,"GSCrucibleSeaWitchLightningWave",[618],[],[],2.25,0.055,0
6677,"GSCrucibleDevourerBloodOrbExplode",[618],"[4962,4961,3876]","[1,4000,320]",2.4,0.035,0
6678,"GSCrucibleDevourerBloodOrbExplodeLarge",[618],"[4962,4961,3876]","[1,4000,320]",3.5,0.035,0
6679,"GACrucibleBeastCascadeImpact",[618],[1103],[50],1,0,0
6680,"GACrucibleBeastCascadeFinalImpact",[618],[1103],[50],1,0,0
6681,"GSCrucibleUndyingFlameBreath",[618],"[5751,660]","[50,-60]",4.5,0.045,0
6682,"GACrucibleDemonWhip","[618,12545]",[1100],[25],1,0,0
6683,"GACrucibleFurySlamImpact",[618],[1100],[25],1,0,0
6684,"GACrucibleFurySlamFinalImpact",[618],[1100],[25],1,0,0
6685,"GACrucibleThraxiaComboFinalImpact",[618],[1100],[50],1,0,0
6686,"GSCrucibleFuryColdCascade",[618],[],[],4.5,0.045,0
6687,"GSCrucibleLightningCone",[618],[],[],1.6,0.035,0
6688,"GSCrucibleLightningTotemShockNova","[618,196]",[],[],3.5,0.045,0
6689,"GACrucibleBoneGolemWave",[618],[1103],[25],1,0,0
6690,"GACrucibleBoneGolemLeapImpact",[618],[1103],[25],1,0,0
6691,"GAAncestralJadeHulkLeapImpact",[618],[],[],1,0,0
6692,"GSAncestralFirehornBreath","[618,12545]",[],[],1,0,0
6693,"GSAncestralDrunkExplode",[618],"[13811,2694]","[25000,-60]",6,0.0425,0
6694,"GSAncestralProximityShield","[2970,12545]",[],[],1,0,0
6695,"GSAncestralDruidFlaskExplode","[618,12419]",[3365],[100],1.25,0.0375,0
6696,"GSAncestralLightningBeam","[618,12545]","[659,17359,15071,13811,2694,660]","[100,100,300,1125,-50,-40]",7.5,0.05,0
6697,"GSAncestralFinalBeam",[618],"[659,17359,15071,13811,2694]","[100,100,300,1125,-50]",7.5,0.05,0
6698,"GAAncestralVaalGroundSlam","[618,12545,197]",[341],[200],1,0,0
6699,"GAAncestralSpearEngageThrust",[618],[],[],1,0,0
6700,"GSAncestralLightningCasterWarp",[618],[],[],1,0,0
6701,"GSAncestralMultiHookStun","[618,197]",[341],[200],0.2,0.035,0
6702,"GSAncestralIkiahoMoon",[12545],[],[],1,0,0
6703,"GSAncestralMoonProjectileExplode",[618],[2565],[1],1.25,0.0375,0
6704,"GSAncestralIkiahoCascade",[618],[2565],[10],5,0.0375,0
6705,"GSAncestralTawhanukuWave",[618],[660],[-75],1.25,0.0375,0
6706,"GSAncestralTawhanukuMeteor",[618],[],[],1.85,0.0375,0
6707,"GAKahuturoaLeapSlamImpact",[618],[],[],1,0,0
6708,"GAKahuturoaGroundSlam","[618,12545]",[324],[10],1,0,0
6709,"GAKahuturoaGroundSlamFinal",[618],[2694],[-40],1,0,0
6710,"GAKaomSlam","[618,12545]","[1100,2694]","[50,-30]",1,0,0
6711,"GAKaomFistBlast",[618],[1100],[100],1,0,0
6712,"GAKaomFistBlastFinal",[618],"[1100,2694]","[100,-30]",1,0,0
6713,"GAColdTuataraSlam",[618],"[1101,324]","[60,20]",1,0,0
6714,"GAKahuturoaForwardMelee",[618],[],[],1,0,0
6715,"GSSanctumFireSkullWave",[618],[16979],[25],1.6,0.045,0
6716,"GSMaataVineCascade",[618],[],[],2,0.0375,0
6717,"GAAhuanaIceShotExplosion",[618],[1101],[60],1,0,0
6718,"GAAhuanaIceShotExplosionBig",[618],"[1101,2694]","[60,-30]",1,0,0
6719,"GAAhuanaJumpShot","[618,12545]","[1101,2694]","[60,-30]",1,0,0
