"rownum","Id","Text","SoundFile","string","i32"
338,"Shadow44","Someone or something is keeping very busy in the bowels of this mountain.","Audio/Dialogue/Character/DexInt/Event/SH_EnterMines2.ogg","",10000
339,"Shadow45","I do hope these constipated bowels don't find their release while I'm still inside them.","Audio/Dialogue/Character/DexInt/Event/SH_EnterMines3.ogg","",10000
340,"Shadow46","Ah! It's so good to be back in the city. ","Audio/Dialogue/Character/DexInt/Event/SH_EnterSarn.ogg","",10000
341,"Shadow47","Whoever built this was desperately compensating for something.","Audio/Dialogue/Character/DexInt/Event/SH_EnterScepter.ogg","",10000
342,"Shadow48","It's always comforting to witness an honest, permanent death.","Audio/Dialogue/Character/DexInt/Event/SH_FreeDeshret.ogg","",10000
343,"Shadow49","Oh, can you sing one for me too, Merveil? Something upbeat, please.","Audio/Dialogue/Character/DexInt/Event/SH_KillDaresso.ogg","",10000
344,"Shadow50","Oh, do stop mumbling.","Audio/Dialogue/Character/DexInt/Event/SH_KillDoedre.ogg","",10000
345,"Shadow51","Is it possible to murder someone who's already dead?","Audio/Dialogue/Character/DexInt/Event/SH_KillFirstZombie.ogg","",10000
346,"Shadow52","And that's where you missed the point, Malachai. Death is the only thing that gives life any meaning.","Audio/Dialogue/Character/DexInt/Event/SH_KillMalachai.ogg","",10000
347,"Shadow53","I don't know much about Art, but I know what I like.","Audio/Dialogue/Character/DexInt/Event/SH_KillMaligaro.ogg","",10000
348,"Shadow54","For someone so obsessed with looks, that wasn't a pretty death.","Audio/Dialogue/Character/DexInt/Event/SH_KillShavronne.ogg","",10000
349,"Shadow55","I just killed an emperor. With a feather that size, I'm going to have to get a bigger cap.","Audio/Dialogue/Character/DexInt/Event/SH_KillVoll.ogg","",10000
350,"Shadow56","Just need a moment to catch my breath.","Audio/Dialogue/Character/DexInt/Gameplay/SH_Cooldown_01.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_Cooldown_01_Parrot.ogg",2800
351,"Shadow57","Just need a moment to catch my breath.","Audio/Dialogue/Character/DexInt/Gameplay/SH_Cooldown_02.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_Cooldown_01_Parrot.ogg",2490
352,"Shadow58","Just need a moment to catch my breath.","Audio/Dialogue/Character/DexInt/Gameplay/SH_Cooldown_03.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_Cooldown_01_Parrot.ogg",2600
353,"Shadow59","Now that was satisfying!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_01a.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_01a_Parrot.ogg",2200
354,"Shadow60","Now that was satisfying!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_01b.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_01a_Parrot.ogg",2400
355,"Shadow61","Not all murders are equal!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_02a.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_02a_Parrot.ogg",2250
356,"Shadow62","Not all murders are equal!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_02b.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_02a_Parrot.ogg",2350
357,"Shadow63","That was fun!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_03a.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_03a_Parrot.ogg",1700
358,"Shadow64","That was fun!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_03b.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_03a_Parrot.ogg",2700
359,"Shadow65","Play dead. Good doggy!","Audio/Dialogue/Character/DexInt/Gameplay/SH_MonsterKill_04.ogg","Audio/Dialogue/NPC/ParrotDexInt/SH_MonsterKill_04_Parrot.ogg",2200
360,"Shadow66","Look on death as a holiday, Kaom. A chance to relax, put your feet up. ","Audio/Dialogue/Character/DexInt/Event/SH_KillKaom.ogg","",10000
361,"Shadow67","Dry as a joke in a mortuary.","Audio/Dialogue/Character/DexInt/Event/SH_EnterLake.ogg","",10000
362,"Shadow68","What a disturbingly angry place.","Audio/Dialogue/Character/DexInt/Event/SH_EnterKaom.ogg","",10000
363,"Templar1","My nightmares... they were prophecy.","Audio/Dialogue/Character/StrInt/Event/Templar_01.ogg","",10000
364,"Templar2","In this cage, evil claws at the bars and howls for freedom.","Audio/Dialogue/Character/StrInt/Event/Templar_02.ogg","",10000
365,"Templar3","This is a mortuary for lost children, hidden from the eyes of their father.","Audio/Dialogue/Character/StrInt/Event/Templar_03.ogg","",10000
366,"Templar4","The lair of a toymaker... with pretensions of godhood.","Audio/Dialogue/Character/StrInt/Event/Templar_04.ogg","",10000
367,"Templar5","Life in his right hand, Death in his left... and then there are those who fell through God's fingers.","Audio/Dialogue/Character/StrInt/Event/Templar_05.ogg","",10000
368,"Templar6","Something Eternal remains in this Empire. The question is, how?","Audio/Dialogue/Character/StrInt/Event/Templar_06.ogg","",10000
369,"Templar7","And so, I take my first steps into damnation incarnate.","Audio/Dialogue/Character/StrInt/Event/Templar_07.ogg","",10000
370,"Templar8","Even death gives no solace in this tortured land.","Audio/Dialogue/Character/StrInt/Event/Templar_08.ogg","",10000
371,"Templar9","Rest now, tormented soul.","Audio/Dialogue/Character/StrInt/Event/Templar_09.ogg","",10000
372,"Templar10","A woman corrupted beyond humanity. I must cure this plague before it sickens all of God's creation.","Audio/Dialogue/Character/StrInt/Event/Templar_10.ogg","",10000
373,"Templar11","You dare to speak for peace, outlaw? There's the peace your lies have earned you.","Audio/Dialogue/Character/StrInt/Event/Templar_11.ogg","",10000
374,"Templar12","You own nothing, thief. Not even the life you wasted on spite and avarice.","Audio/Dialogue/Character/StrInt/Event/Templar_12.ogg","",10000
375,"Templar13","You are thus blessed, daughter of God. He will show what true friendship is.","Audio/Dialogue/Character/StrInt/Event/Templar_13.ogg","",10000
376,"Templar14","Back where you belong, Nightmare! The faithful need not fear your kind.","Audio/Dialogue/Character/StrInt/Event/Templar_14.ogg","",10000
377,"Templar15","You chose the road, old friend. God put me at the end of it.","Audio/Dialogue/Character/StrInt/Event/Templar_15.ogg","",10000
378,"Templar16","Rest while you can, mistress of suffering. Judgement will not go easy on you.","Audio/Dialogue/Character/StrInt/Event/Templar_16.ogg","",10000
379,"Templar17","By exiling me, you were my Genesis, Dominus. And now, here I stand, countless miles and murders later, honoured to be your Revelation!","Audio/Dialogue/Character/StrInt/Event/Templar_17.ogg","",10000
380,"Templar18","I beg of you, God. Help me to lead this world back into the light.","Audio/Dialogue/Character/StrInt/Event/Templar_18.ogg","",10000
381,"Templar19","My mana is spent.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_01.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_01_Parrot.ogg",1800
382,"Templar20","I am no beast of burden.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_02.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_02_Parrot.ogg",2200
383,"Templar21","Ah, that's better.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_04.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_04_Parrot.ogg",2000
384,"Templar22","Go with God!","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_05.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_05_Parrot.ogg",1450
385,"Templar23","I have not the brawn to use this yet.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_06.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_06_Parrot.ogg",2450
386,"Templar24","I'm baffled by this at the moment.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_07.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_07_Parrot.ogg",2150
387,"Templar25","I'll need to be lighter on my feet to use this.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_08.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_08_Parrot.ogg",2800
388,"Templar26","It doesn't seem right to destroy this.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_09.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_09_Parrot.ogg",2600
389,"Templar27","This is neither the time nor the place.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Com_10.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Com_10_Parrot.ogg",2800
390,"Templar28","It would seem my God has no need for my company just yet.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_01.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_01_Parrot.ogg",4200
391,"Templar29","My prayers are thus answered.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_02.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_02_Parrot.ogg",2650
392,"Templar30","The path becomes clearer with each bloody step.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_03.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_03_Parrot.ogg",3600
393,"Templar31","Your humble servant thanks you, my God.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_04.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_04_Parrot.ogg",2950
394,"Templar32","Your trust is the only reward I need, my Lord of Light.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_05.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_05_Parrot.ogg",4650
395,"Templar33","The night must give way to the day.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_06.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_06_Parrot.ogg",2600
396,"Templar34","I was born to this land, delivered to this task. I will prevail.","Audio/Dialogue/Character/StrInt/Gameplay/Templar_Level_07.ogg","Audio/Dialogue/NPC/ParrotStrInt/Templar_Level_07_Parrot.ogg",5650
397,"Templar35","The longer you run from God, Fairgraves, the more damned you become.","Audio/Dialogue/Character/StrInt/Event/Tmpl_AfterFairgraves2.ogg","",10000
398,"Templar36","May these waters wash away my sins and baptise me anew.","Audio/Dialogue/Character/StrInt/Event/Tmpl_Aqueduct.ogg","",10000
399,"Templar37","I am sorry, God. We must learn not to abuse your creations.","Audio/Dialogue/Character/StrInt/Event/Tmpl_DriedLake.ogg","",10000
400,"Templar38","This forest... so twisted. I pray that I am not too late to turn the tide of this corruption. ","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterAct2.ogg","",10000
401,"Templar39","This is not Creation. This is perversion.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterBelly.ogg","",10000
402,"Templar40","What, in God's name, is that smell?","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterCanibalBay.ogg","",10000
403,"Templar41","I shall wipe the filth from this house of God.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterCatacombs.ogg","",10000
404,"Templar42","A house of Faith, fallen to desecration.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterFelShrine.ogg","",10000
405,"Templar43","Piety, my God? I am sure you will reveal your purpose in time. ","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterHarvest.ogg","",10000
406,"Templar44","The air here burns with wrath.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterKaom.ogg","",10000
407,"Templar45","The earth here trembles with the fear of judgement.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterMines1.ogg","",10000
408,"Templar46","Corruption eats away at the roots of this mountain.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterMines2.ogg","",10000
409,"Templar47","This land is teetering on the brink of Cataclysm.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterMines3.ogg","",10000
410,"Templar48","Sarn, birthplace of the Templar. A fitting place to put things right.","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterSarn.ogg","",10000
411,"Templar49","Every stone placed for the glory of God. Beautiful!","Audio/Dialogue/Character/StrInt/Event/Tmpl_EnterScepter.ogg","",10000
412,"Templar50","No soul should suffer as you have, Deshret.","Audio/Dialogue/Character/StrInt/Event/Tmpl_FreeDeshret.ogg","",10000
413,"Templar51","We give our fallen heroes more glory than they ever earned in life.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillDaresso.ogg","",10000
414,"Templar52","Embrace death, Doedre, for your flesh was your undoing.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillDoedre.ogg","",10000
415,"Templar53","Temptation may turn even the noblest of men. I should take heed.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillFairgraves.ogg","",10000
416,"Templar54","Your Way led to damnation, Kaom. Find another.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillKaom.ogg","",10000
417,"Templar55","You fought against Death your whole life, Malachai, when it was the one thing that would grant you true immortality.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillMalachai.ogg","",10000
418,"Templar56","Your God-given talents were wasted, Maligaro.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillMaligaro.ogg","",10000
419,"Templar57","No need, Piety. Just you go and see for yourself.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillPiety.ogg","",10000
420,"Templar58","You were imprisoned by your own vanity, Shavronne.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillShav.ogg","",10000
421,"Templar59","You are free now, Voll. Go with God.","Audio/Dialogue/Character/StrInt/Event/Tmpl_KillVoll.ogg","",10000
422,"Templar60","Go with God!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_01.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_01_Parrot.ogg",1450
423,"Templar61","Go with God!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_02.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_01_Parrot.ogg",1650
424,"Templar62","Death to Sin!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_03.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_03_Parrot.ogg",1550
425,"Templar63","Death to Sin!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_04.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_03_Parrot.ogg",1900
426,"Templar64","Purity will prevail!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_05.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_05_Parrot.ogg",2000
427,"Templar65","Purity will prevail!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_06.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_05_Parrot.ogg",2500
428,"Templar66","The corrupt shall fall!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_07.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_08_Parrot.ogg",1950
429,"Templar67","The corrupt shall fall!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_08.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_08_Parrot.ogg",2200
430,"Templar68","To damnation with you!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_09.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_09_Parrot.ogg",2150
431,"Templar69","To damnation with you!","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_KillRare_10.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_KillRare_09_Parrot.ogg",1900
432,"Templar70","I must have time to gather my will.","Audio/Dialogue/Character/StrInt/Gameplay/Tmpl_SkillonCool.ogg","Audio/Dialogue/NPC/ParrotStrInt/Tmpl_SkillonCool_Parrot.ogg",3050
433,"Scion1","Why not just execute us and be done with it, Dominus?","Audio/Dialogue/Character/StrDexInt/Event/Sc_01_GetUp.ogg","",10000
434,"Scion2","So it's true... dead men walk in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_02_KillZombie.ogg","",10000
435,"Scion3","I'll not be joining you today, dead man.","Audio/Dialogue/Character/StrDexInt/Event/Sc_03_KillHillock.ogg","",10000
436,"Scion4","I've a simple choice ahead of me. Kill... or be eaten.","Audio/Dialogue/Character/StrDexInt/Event/Sc_04_EnterCannibalBay.ogg","",10000
437,"Scion5","From Oriath to Axiom, one prison to another.","Audio/Dialogue/Character/StrDexInt/Event/Sc_05_EnterPrison.ogg","",10000
438,"Scion6","You remind me of my ex-husband.","Audio/Dialogue/Character/StrDexInt/Event/Sc_06_KillBrutus.ogg","",10000
439,"Scion7","The wall between life and death is crumbling.","Audio/Dialogue/Character/StrDexInt/Event/Sc_07_EnterShipGraveyard.ogg","",10000
440,"Scion8","Shore leave is over, captain.","Audio/Dialogue/Character/StrDexInt/Event/Sc_08_KillFairgraves.ogg","",10000
441,"Scion9","Why must men turn us into monsters?","Audio/Dialogue/Character/StrDexInt/Event/Sc_09_KillMerveil.ogg","",10000
442,"Scion10","Savagery thrives all around me.","Audio/Dialogue/Character/StrDexInt/Event/Sc_10_EnterSouthForest.ogg","",10000
443,"Scion11","The men here should have listened to their hearts. Their minds were not their own.","Audio/Dialogue/Character/StrDexInt/Event/Sc_11_EnterCOS.ogg","",10000
444,"Scion12","Someone had to put an end to this cruel experiment.","Audio/Dialogue/Character/StrDexInt/Event/Sc_12_KillFidelitas.ogg","",10000
445,"Scion13","After what this land's become, your kind still manages to make it worse.","Audio/Dialogue/Character/StrDexInt/Event/Sc_13_KillKraityn.ogg","",10000
446,"Scion14","Women like you give the rest of us a bad name.","Audio/Dialogue/Character/StrDexInt/Event/Sc_14_KillAlira.ogg","",10000
447,"Scion15","There's your 'peace', Oak. The only peace that anyone can expect in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_15_KillOak.ogg","",10000
448,"Scion16","Oh my God, no! If there's a way to put this right, I have to find it.","Audio/Dialogue/Character/StrDexInt/Event/Sc_16_ReleaseDarkness.ogg","",10000
449,"Scion17","The least we can do in life is tidy up after ourselves.","Audio/Dialogue/Character/StrDexInt/Event/Sc_17_KillVaalOversoul.ogg","",10000
450,"Scion18","Sarn, where emperors ruled... and died, just like everyone else.","Audio/Dialogue/Character/StrDexInt/Event/Sc_18_EnterSarn.ogg","",10000
451,"Scion19","You are remembered only for the mess you leave behind.","Audio/Dialogue/Character/StrDexInt/Event/Sc_19_EnterSewer.ogg","",10000
452,"Scion20","If left to its own devices, all of Wraeclast would come to be this way.","Audio/Dialogue/Character/StrDexInt/Event/Sc_20_SeenUndyingSphincter.ogg","",10000
453,"Scion21","It seems that even Time loses its will in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_21_EnterSolaris.ogg","",10000
454,"Scion22","Men like you shall not inherit Wraeclast.","Audio/Dialogue/Character/StrDexInt/Event/Sc_22_KillGravicius.ogg","",10000
455,"Scion23","I know of only one woman capable of such depravity. Piety.","Audio/Dialogue/Character/StrDexInt/Event/Sc_23_EnterLunaris.ogg","",10000
456,"Scion24","You should die a thousand times over for what you've done.","Audio/Dialogue/Character/StrDexInt/Event/Sc_24_KillPiety.ogg","",10000
457,"Scion25","This tower says it all. Pride killed the Eternal Empire.","Audio/Dialogue/Character/StrDexInt/Event/Sc_25_EnterSceptre.ogg","",10000
458,"Scion26","I prefer the view from where I'm standing now, Dominus.","Audio/Dialogue/Character/StrDexInt/Event/Sc_26_KillDominus.ogg","",10000
459,"Scion27","I've killed the puppet. Now I just need to follow the strings to his master. ","Audio/Dialogue/Character/StrDexInt/Event/Sc_27_EnterAqueduct.ogg","",10000
460,"Scion28","The Empire didn't need a cataclysm. It created its own desolation.","Audio/Dialogue/Character/StrDexInt/Event/Sc_28_EnterDriedLake.ogg","",10000
461,"Scion29","Sin is the crack through which Nightmare seeps. What was your Sin, Voll? Pride?","Audio/Dialogue/Character/StrDexInt/Event/Sc_29_KillVoll.ogg","",10000
462,"Scion30","The Beast knows that I'm here.","Audio/Dialogue/Character/StrDexInt/Event/Sc_30_EnterMines1.ogg","",10000
463,"Scion31","Yes, Beast, you have every reason to be afraid.","Audio/Dialogue/Character/StrDexInt/Event/Sc_31_EnterMines2.ogg","",10000
464,"Scion32","You will be the first of many to throw off Nightmare's shackles, Deshret.","Audio/Dialogue/Character/StrDexInt/Event/Sc_32_FreeDeshret.ogg","",10000
465,"Scion33","As your terror grows, Beast, so does my resolve.","Audio/Dialogue/Character/StrDexInt/Event/Sc_33_EnterMines3.ogg","",10000
466,"Scion34","You have my pity, slave.","Audio/Dialogue/Character/StrDexInt/Event/Sc_34_KillBarkhul.ogg","",10000
467,"Scion35","Love was the blade that you turned upon yourself, Sword King.","Audio/Dialogue/Character/StrDexInt/Event/Sc_35_KillDaresso.ogg","",10000
468,"Scion36","I stand within the tortured mind of Kaom himself.","Audio/Dialogue/Character/StrDexInt/Event/Sc_36_EnterKaomRealm.ogg","",10000
469,"Scion37","Save your breath for the Ancestors, Kaom. You'll need it.","Audio/Dialogue/Character/StrDexInt/Event/Sc_37_KillKaom.ogg","",10000
470,"Scion38","Nightmare, made real.","Audio/Dialogue/Character/StrDexInt/Event/Sc_38_EnterBelly.ogg","",10000
471,"Scion39","This twisting of flesh and life... both brilliant and insane.","Audio/Dialogue/Character/StrDexInt/Event/Sc_39_EnterHarvest.ogg","",10000
472,"Scion40","I'm sorry, Maligaro, but I can be quite critical when it comes to Art.","Audio/Dialogue/Character/StrDexInt/Event/Sc_40_KillMaligaro.ogg","",10000
473,"Scion41","The world doesn't want your kind of 'beauty', Shavronne.","Audio/Dialogue/Character/StrDexInt/Event/Sc_41_KillShav.ogg","",10000
474,"Scion42","This was the only way to satisfy your appetite, Doedre.","Audio/Dialogue/Character/StrDexInt/Event/Sc_42_KillDoedre.ogg","",10000
475,"Scion43","I have the only answer I need, Piety. The Beast dies. ","Audio/Dialogue/Character/StrDexInt/Event/Sc_43_PietyDies.ogg","",10000
476,"Scion44","Poor Malachai. You spent three centuries fighting Death, and in all that time, not once did you take the time to live.","Audio/Dialogue/Character/StrDexInt/Event/Sc_44_KillMalachai.ogg","",10000
477,"Scion45","Though we were worlds apart before, exile has brought us together. \r\n\r\nBack in Oriath, there were those that referred to me as the wonder child, but as you've likely discovered, titles mean little here. Wonder, Exile, monster, hero... it's not the name that defines you. It's what you do that makes you what you are in Wraeclast. \r\n\r\nThank you. You have given me what matters most: the freedom to finish what I started.","Audio/Dialogue/Character/StrDexInt/Event/Sc_45_FreedomSpeech.ogg","",10000
478,"Scion46","Can I not have but a moment's respite?","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Cooldown_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Cooldown_01_Parrot.ogg",2000
479,"Scion47","Can I not have but a moment's respite?","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Cooldown_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Cooldown_01_Parrot.ogg",2000
480,"Scion48","I haven't quite the finesse for this.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Dex_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Dex_01_Parrot.ogg",1685
481,"Scion49","I haven't quite the finesse for this.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Dex_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Dex_01_Parrot.ogg",1660
482,"Scion50","Ah... much better.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Health_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Health_01_Parrot.ogg",2000
483,"Scion51","Ah... much better.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Health_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Health_01_Parrot.ogg",1920
484,"Scion52","I wouldn't know where to start with that.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Int_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Int_01_Parrot.ogg",1735
485,"Scion53","I wouldn't know where to start with that.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Int_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Int_01_Parrot.ogg",1750
486,"Scion54","Far too much baggage.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Inventory_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Inventory_01_Parrot.ogg",1500
487,"Scion55","Far too much baggage.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Inventory_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Inventory_01_Parrot.ogg",1500
488,"Scion56","I have nothing more to give.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Mana_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Mana_01_Parrot.ogg",1530
489,"Scion57","I have nothing more to give.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Mana_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Mana_01_Parrot.ogg",1490
490,"Scion58","I'll be needing that in the near future.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Questitem_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Questitem_01_Parrot.ogg",1750
491,"Scion59","I'll be needing that in the near future.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Questitem_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Questitem_01_Parrot.ogg",1920
492,"Scion60","Your death is a mercy.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_01_Parrot.ogg",1465
493,"Scion61","Your death is a mercy.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_01_Parrot.ogg",1700
494,"Scion62","Sleep now, little nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_03.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_03_Parrot.ogg",1815
495,"Scion63","Sleep now, little nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_04.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_03_Parrot.ogg",1770
496,"Scion64","And kindly stay dead.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_05.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_06_Parrot.ogg",1770
497,"Scion65","And kindly stay dead.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_06.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_06_Parrot.ogg",1850
498,"Scion66","That felt disturbingly good.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_07.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_07_Parrot.ogg",1820
499,"Scion67","That felt disturbingly good.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_08.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_07_Parrot.ogg",2060
500,"Scion68","Your torment is over.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_09.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_09_Parrot.ogg",1800
501,"Scion69","Your torment is over.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_RareKill_10.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_RareKill_09_Parrot.ogg",1520
