"rownum","Id","i32","i32","rid"
1360,"storm_call_loop",1,9,""
1361,"storm_call_loop",1,10,""
1362,"storm_call_loop",1,11,""
1363,"storm_call_loop",1,12,""
1364,"storm_call_loop",1,13,""
1365,"storm_call_loop",1,14,""
1366,"storm_call_loop",1,15,""
1367,"storm_call_loop",1,16,""
1368,"storm_call_loop",1,17,""
1369,"storm_call_loop",1,18,""
1370,"storm_call_pulse",1,0,""
1371,"storm_call_pulse",1,1,""
1372,"storm_call_pulse",1,2,""
1373,"storm_call_pulse",1,3,""
1374,"storm_call_pulse",1,4,""
1375,"storm_call_pulse",1,5,""
1376,"storm_call_pulse",1,6,""
1377,"storm_call_pulse",1,7,""
1378,"storm_call_pulse",1,8,""
1379,"storm_call_pulse",1,9,""
1380,"storm_call_pulse",1,10,""
1381,"storm_call_pulse",1,11,""
1382,"storm_call_pulse",1,12,""
1383,"storm_call_pulse",1,13,""
1384,"storm_call_pulse",1,14,""
1385,"storm_call_pulse",1,15,""
1386,"storm_call_pulse",1,16,""
1387,"storm_call_pulse",1,17,""
1388,"storm_call_pulse",1,18,""
1389,"storm_call_impact",1,0,""
1390,"storm_call_impact",1,1,""
1391,"storm_call_impact",1,2,""
1392,"storm_call_impact",1,3,""
1393,"storm_call_impact",1,4,""
1394,"storm_call_impact",1,5,""
1395,"storm_call_impact",1,6,""
1396,"storm_call_impact",1,7,""
1397,"storm_call_impact",1,8,""
1398,"storm_call_impact",1,9,""
1399,"storm_call_impact",1,10,""
1400,"storm_call_impact",1,11,""
1401,"storm_call_impact",1,12,""
1402,"storm_call_impact",1,13,""
1403,"storm_call_impact",1,14,""
1404,"storm_call_impact",1,15,""
1405,"storm_call_impact",1,16,""
1406,"storm_call_impact",1,17,""
1407,"storm_call_impact",1,18,""
1408,"storm_call_single_impact",1,0,""
1409,"storm_call_single_impact",1,1,""
1410,"storm_call_single_impact",1,2,""
1411,"storm_call_single_impact",1,3,""
1412,"storm_call_single_impact",1,4,""
1413,"storm_call_single_impact",1,5,""
1414,"storm_call_single_impact",1,6,""
1415,"storm_call_single_impact",1,7,""
1416,"storm_call_single_impact",1,8,""
1417,"storm_call_single_impact",1,9,""
1418,"storm_call_single_impact",1,10,""
1419,"storm_call_single_impact",1,11,""
1420,"storm_call_single_impact",1,12,""
1421,"storm_call_single_impact",1,13,""
1422,"storm_call_single_impact",1,14,""
1423,"storm_call_single_impact",1,15,""
1424,"storm_call_single_impact",1,16,""
1425,"storm_call_single_impact",1,17,""
1426,"storm_call_single_impact",1,18,""
1427,"explosive_arrow_explosion",1,0,""
1428,"explosive_arrow_explosion",1,1,""
1429,"explosive_arrow_explosion",1,2,""
1430,"explosive_arrow_explosion",1,3,""
1431,"explosive_arrow_explosion",1,4,""
1432,"fire_storm_effect",1,0,""
1433,"fire_storm_effect",1,1,""
1434,"fire_storm_effect",1,2,""
1435,"fire_storm_effect",1,3,""
1436,"fire_storm_effect",1,4,""
1437,"fire_storm_effect",1,5,""
1438,"fire_storm_effect",1,6,""
1439,"fire_storm_effect",1,7,""
1440,"fire_storm_effect",1,8,""
1441,"fire_storm_effect",1,9,""
1442,"fire_storm_effect",1,10,""
1443,"fire_storm_effect",1,11,""
1444,"fire_storm_effect",1,12,""
1445,"fire_storm_effect",1,13,""
1446,"fire_storm_effect",1,14,""
1447,"fire_storm_effect",1,15,""
1448,"fire_storm_effect",1,16,""
1449,"fire_storm_effect",1,17,""
1450,"fire_storm_effect",1,18,""
1451,"fire_storm_effect",1,19,""
1452,"fire_storm_effect",1,20,""
1453,"fire_storm_effect",1,21,""
1454,"fire_storm_effect",1,22,""
1455,"fire_storm_effect",1,23,""
1456,"fire_storm_effect",1,24,""
1457,"fire_storm_effect",1,25,""
1458,"fire_storm_effect",1,26,""
1459,"fire_storm_effect",1,27,""
1460,"fire_storm_effect",1,28,""
1461,"fire_storm_effect",1,29,""
1462,"fire_storm_effect",1,30,""
1463,"fire_storm_effect",1,31,""
1464,"fire_storm_effect",1,32,""
1465,"fire_storm_effect",1,34,""
1466,"fire_storm_effect",1,35,""
1467,"fire_storm_effect",1,36,""
1468,"fire_storm_effect",1,37,""
1469,"fire_storm_effect",1,38,""
1470,"fire_storm_effect",1,39,""
1471,"fire_storm_effect",1,40,""
1472,"fire_storm_impact",1,0,""
1473,"fire_storm_impact",1,1,""
1474,"fire_storm_impact",1,4,""
1475,"fire_storm_impact",1,8,""
1476,"fire_storm_impact",1,13,""
1477,"fire_storm_impact",1,15,""
1478,"fire_storm_impact",1,16,""
1479,"fire_storm_impact",1,19,""
1480,"fire_storm_impact",1,22,""
1481,"fire_storm_impact",1,23,""
1482,"fire_storm_impact",1,24,""
1483,"fire_storm_impact",1,25,""
1484,"fire_storm_impact",1,27,""
1485,"fire_storm_impact",1,29,""
1486,"fire_storm_impact",1,30,""
1487,"fire_storm_impact",1,31,""
1488,"fire_storm_impact",1,32,""
1489,"fire_storm_impact",1,33,""
1490,"fire_storm_impact",1,34,""
1491,"fire_storm_impact",1,35,""
1492,"fire_storm_impact",1,36,""
1493,"fire_storm_impact",1,38,""
1494,"fire_storm_impact",1,39,""
1495,"fire_storm_impact",1,40,""
1496,"fire_storm_big_meteor",1,1,""
1497,"fire_storm_big_meteor",1,30,""
1498,"fire_storm_big_meteor",1,31,""
1499,"fire_storm_big_meteor",1,32,""
1500,"fire_storm_big_meteor",1,34,""
1501,"fire_storm_big_meteor",1,36,""
1502,"fire_storm_big_meteor",1,40,""
1503,"fire_storm_big_impact",1,1,""
1504,"fire_storm_big_impact",1,30,""
1505,"fire_storm_big_impact",1,31,""
1506,"fire_storm_big_impact",1,32,""
1507,"fire_storm_big_impact",1,33,""
1508,"fire_storm_big_impact",1,34,""
1509,"fire_storm_big_impact",1,36,""
1510,"fire_storm_big_impact",1,39,""
1511,"fire_storm_big_impact",1,40,""
1512,"fire_storm_marker",1,21,""
1513,"fire_storm_marker",1,24,""
1514,"fire_storm_marker",1,29,""
1515,"fire_storm_impact_lite",1,1,""
1516,"fire_storm_impact_lite",1,30,""
1517,"fire_storm_impact_lite",1,32,""
1518,"fire_storm_impact_lite",1,36,""
1519,"fire_storm_big_meteor_lite",1,1,""
1520,"fire_storm_big_meteor_lite",1,30,""
1521,"fire_storm_big_meteor_lite",1,32,""
1522,"fire_storm_big_meteor_lite",1,36,""
1523,"fire_storm_big_impact_lite",1,1,""
1524,"fire_storm_big_impact_lite",1,30,""
1525,"fire_storm_big_impact_lite",1,32,""
1526,"fire_storm_big_impact_lite",1,36,""
1527,"triggered_summon_spider",1,0,""
1528,"triggered_summon_spider",1,1,""
1529,"cast_on_damage_taken",1,1,16132
1530,"shockwave_support_explosion",1,0,""
1531,"shockwave_support_explosion",1,1,""
1532,"shockwave_support_explosion",1,2,""
1533,"viper_strike_effect",1,0,""
1534,"viper_strike_effect",1,1,""
1535,"viper_strike_effect",1,2,""
1536,"viper_strike_effect",1,3,""
1537,"vaal_ground_slam_spiked_unscaled",1,0,""
1538,"vaal_ground_slam_spiked_unscaled",1,1,""
1539,"vaal_ground_slam_spiked_unscaled",1,2,""
1540,"vaal_ground_slam_spiked_unscaled",1,3,""
1541,"vaal_ground_slam_spiked_unscaled",1,4,""
1542,"vaal_ground_slam_spiked_unscaled",1,5,""
1543,"vaal_ground_slam_spiked_unscaled",1,6,""
1544,"vaal_ground_slam_spiked_scaled",1,0,""
1545,"vaal_ground_slam_spiked_scaled",1,1,""
1546,"vaal_ground_slam_spiked_scaled",1,2,""
1547,"vaal_ground_slam_spiked_scaled",1,3,""
1548,"vaal_ground_slam_spiked_scaled",1,4,""
1549,"vaal_ground_slam_spiked_scaled",1,5,""
1550,"vaal_ground_slam_spiked_scaled",1,6,""
1551,"vaal_ground_slam_spiked_scaled",1,7,""
1552,"vaal_ground_slam_spiked_scaled",1,9,""
1553,"vaal_ground_slam_spiked_scaled",1,10,""
1554,"vaal_ground_slam_spiked_cluster",1,0,""
1555,"vaal_ground_slam_spiked_cluster",1,7,""
1556,"vaal_ground_slam_spiked_cluster",1,9,""
1557,"vaal_ground_slam_spiked_cluster",1,10,""
1558,"vaal_ground_slam_spiked_spikes",1,1,""
1559,"vaal_ground_slam_spiked_spikes",1,2,""
1560,"vaal_ground_slam_spiked_spikes",1,3,""
1561,"vaal_ground_slam_spiked_spikes",1,4,""
1562,"vaal_ground_slam_spiked_spikes",1,5,""
1563,"vaal_ground_slam_spiked_spikes",1,6,""
1564,"feast_of_flesh_owner",1,0,""
1565,"feast_of_flesh_owner",1,1,""
1566,"feast_of_flesh_corpse",1,0,""
1567,"feast_of_flesh_corpse",1,1,""
1568,"phys_cascade_trap_explosion",1,0,""
1569,"phys_cascade_trap_explosion",1,1,""
1570,"phys_cascade_trap_explosion",1,2,""
1571,"phys_cascade_trap_ground_effect",1,0,""
1572,"phys_cascade_trap_ground_effect",1,1,""
1573,"phys_cascade_trap_ground_effect",1,2,""
1574,"phys_cascade_trap_emitter",1,0,""
1575,"phys_cascade_trap_emitter",1,1,""
1576,"phys_cascade_trap_emitter",1,2,""
1577,"slither_start_effect",1,0,""
1578,"slither_start_effect",1,1,""
1579,"slither_aura_effect",1,0,""
1580,"slither_aura_effect",1,1,""
1581,"slither_eyes_effect",1,0,""
1582,"slither_eyes_effect",1,1,""
1583,"ice_spear_pierce_effect",1,3,""
1584,"ice_spear_pierce_effect",1,8,""
1585,"laser_spears_spear",1,0,""
1586,"laser_spears_beam_start",1,0,""
1587,"laser_spears_beam_end",1,0,""
1588,"monster_dd_area_area",3,0,""
1589,"monster_dd_area_area",3,1,""
1590,"monster_dd_area_area",3,2,""
1591,"monster_dd_area_area",3,3,""
1592,"monster_dd_area_corpse",3,0,""
1593,"monster_dd_area_corpse",3,1,""
1594,"monster_dd_area_corpse",3,2,""
1595,"monster_dd_area_corpse",3,3,""
1596,"monster_dd_area_explosion",3,0,""
1597,"monster_dd_area_explosion",3,1,""
1598,"monster_dd_area_explosion",3,2,""
1599,"monster_dd_area_explosion",3,3,""
1600,"monster_soulrend_impact",1,0,""
1601,"monster_soulrend_impact",1,1,""
1602,"monster_soulrend_impact",1,2,""
1603,"galvanic_field_sphere",1,0,""
1604,"galvanic_field_sphere",1,1,""
1605,"galvanic_field_sphere",1,2,""
1606,"galvanic_field_beam",1,0,""
1607,"galvanic_field_beam",1,1,""
1608,"galvanic_field_beam",1,2,""
1609,"flask_effect_on_use",1,7,""
1610,"lightning_conduit_nova",1,0,""
1611,"lightning_conduit_nova",1,1,""
1612,"lightning_conduit_nova",1,2,""
1613,"lightning_conduit_bolt_tier_1",1,0,""
1614,"lightning_conduit_bolt_tier_1",1,1,""
1615,"lightning_conduit_bolt_tier_1",1,2,""
1616,"lightning_conduit_bolt_tier_2",1,0,""
1617,"lightning_conduit_bolt_tier_2",1,1,""
1618,"lightning_conduit_bolt_tier_2",1,2,""
1619,"lightning_conduit_bolt_tier_3",1,0,""
1620,"lightning_conduit_bolt_tier_3",1,1,""
1621,"lightning_conduit_bolt_tier_3",1,2,""
1622,"lightning_tendrils_orb",1,0,""
1623,"lightning_tendrils_orb",1,1,""
1624,"lightning_tendrils_orb",1,2,""
1625,"lightning_tendrils_glow",1,0,""
1626,"lightning_tendrils_glow",1,1,""
1627,"lightning_tendrils_glow",1,2,""
1628,"lightning_tendrils_large_pulse",1,0,""
1629,"lightning_tendrils_large_pulse",1,1,""
1630,"lightning_tendrils_large_pulse",1,2,""
1631,"alchemists_mark_burning_burst",1,0,""
1632,"alchemists_mark_burning_burst",1,1,""
1633,"alchemists_mark_caustic_burst",1,0,""
1634,"alchemists_mark_caustic_burst",1,1,""
1635,"righteous_fire_ring",1,0,""
1636,"righteous_fire_ring",1,2,""
1637,"righteous_fire_ring",1,3,""
1638,"righteous_fire_ring",1,4,""
1639,"righteous_fire_ring",1,5,""
1640,"righteous_fire_ring",1,6,""
1641,"righteous_fire_ring",1,7,""
1642,"righteous_fire_ring",1,8,""
1643,"righteous_fire_ring",1,9,""
1644,"vaal_righteous_fire_ring",1,0,""
1645,"vaal_righteous_fire_ring",1,1,""
1646,"vaal_righteous_fire_ring",1,2,""
1647,"vaal_righteous_fire_ring",1,3,""
1648,"vaal_righteous_fire_ring",1,4,""
1649,"vaal_righteous_fire_ring",1,5,""
1650,"vaal_righteous_fire_ring",1,6,""
1651,"vaal_righteous_fire_ring",1,7,""
1652,"vaal_righteous_fire_ring",1,8,""
1653,"vaal_righteous_fire_ring",1,9,""
1654,"venom_gyre_attached_projectile",1,0,""
1655,"volcanic_slam_crater",1,0,""
1656,"volcanic_slam_crack",1,0,""
1657,"volcanic_slam_erupt",1,0,""
1658,"venom_gyre_attached_projectile",1,1,""
1659,"venom_gyre_hanging_blade",1,0,""
1660,"venom_gyre_hanging_blade",1,1,""
1661,"venom_gyre_whirling_blades",1,0,""
1662,"venom_gyre_whirling_blades",1,1,""
1663,"whirling_blades_rig",1,0,""
1664,"whirling_blades_rig",1,1,""
1665,"whirling_blades_rig",1,2,""
1666,"whirling_blades_rig",1,3,""
1667,"whirling_blades_rig",1,4,""
1668,"whirling_blades_rig",1,5,""
1669,"whirling_blades_rig",1,6,""
1670,"whirling_blades_rig",1,7,""
1671,"caustic_arrow_explosion",1,0,""
1672,"caustic_arrow_explosion",1,1,""
1673,"caustic_arrow_explosion",1,2,""
1674,"caustic_arrow_explosion",1,3,""
1675,"caustic_arrow_explosion",1,4,""
1676,"caustic_arrow_explosion",1,5,""
1677,"kinetic_blast_small",1,0,""
1678,"kinetic_blast_small",1,1,""
1679,"kinetic_blast_small",1,2,""
1680,"kinetic_blast_large",1,0,""
1681,"kinetic_blast_large",1,1,""
1682,"kinetic_blast_large",1,2,""
1683,"reap_blood_scythe",1,0,""
1684,"reap_blood_scythe",1,1,""
1685,"reap_blood_scythe",1,2,""
1686,"ring_of_ice_snow",1,0,""
1687,"ring_of_ice_sweep",1,0,""
1688,"volcanic_slam_mortar_impact",3,0,""
1689,"volcanic_slam_mortar_impact_lite",3,0,""
1690,"charged_attack_channel",1,0,""
1691,"charged_attack_channel",1,1,""
1692,"charged_attack_channel",1,2,""
1693,"charged_attack_surge",1,0,""
1694,"charged_attack_surge",1,1,""
1695,"charged_attack_surge",1,2,""
1696,"charged_attack_range_indicator",1,0,""
1697,"charged_attack_range_indicator",1,1,""
1698,"charged_attack_range_indicator",1,2,""
1699,"charged_attack_release_at_max",1,0,""
1700,"charged_attack_release_at_max",1,1,""
1701,"charged_attack_release_at_max",1,2,""
1702,"charged_attack_release",1,0,""
1703,"charged_attack_release",1,1,""
1704,"charged_attack_release",1,2,""
1705,"charged_attack_at_max",1,0,""
1706,"charged_attack_at_max",1,1,""
1707,"charged_attack_at_max",1,2,""
1708,"charged_attack_strike",1,0,""
1709,"charged_attack_strike",1,1,""
1710,"charged_attack_strike",1,2,""
1711,"charged_attack_slash",1,0,""
1712,"charged_attack_slash",1,1,""
1713,"charged_attack_slash",1,2,""
1714,"vaal_charged_attack_area",1,0,""
1715,"vaal_charged_attack_area",1,1,""
1716,"vaal_charged_attack_area",1,2,""
1717,"vaal_reap_blood_scythe",1,0,""
1718,"vaal_reap_blood_scythe",1,1,""
1719,"vaal_reap_blood_scythe",1,2,""
1720,"vaal_reap_blood_splatter",1,0,""
1721,"vaal_reap_blood_splatter",1,1,""
1722,"vaal_reap_blood_splatter",1,2,""
1723,"vaal_arctic_armour",1,0,""
1724,"vaal_arctic_armour",1,2,""
1725,"dominating_blow_hit",1,0,""
1726,"dominating_blow_hit",1,1,""
1727,"dominating_blow_convert",3,0,""
1728,"dominating_blow_convert",3,1,""
1729,"dominating_blow_ascended_refresh",3,0,""
1730,"dominating_blow_ascended_refresh",3,1,""
1731,"vaal_ice_shot_summon",1,0,""
1732,"vaal_ice_shot_summon",1,3,""
1733,"vaal_ice_shot_summon",1,4,""
1734,"mtx_coin_flip_heads",1,0,""
1735,"mtx_coin_flip_tails",1,0,""
1736,"mtx_coin_flip_heads",1,1,""
1737,"mtx_coin_flip_tails",1,1,""
1738,"mtx_coin_flip_heads",1,2,""
1739,"mtx_coin_flip_tails",1,2,""
1740,"mtx_coin_flip_heads",1,3,""
1741,"mtx_coin_flip_tails",1,3,""
1742,"wave_of_conviction_wave",1,0,""
1743,"wave_of_conviction_surge",1,0,""
1744,"wave_of_conviction_wave",1,1,""
1745,"wave_of_conviction_surge",1,1,""
1746,"wave_of_conviction_wave",1,2,""
1747,"wave_of_conviction_surge",1,2,""
1748,"wave_of_conviction_wave",1,3,""
1749,"wave_of_conviction_surge",1,3,""
1750,"arctic_breath_explosion",1,0,""
1751,"arctic_breath_explosion",1,1,""
1752,"arctic_breath_explosion",1,2,""
1753,"arctic_breath_explosion",1,3,""
1754,"arctic_breath_explosion",1,4,""
1755,"arctic_breath_ground",1,0,""
1756,"arctic_breath_ground",1,3,""
1757,"arctic_breath_ground",1,4,""
1758,"arctic_breath_impact",1,0,""
1759,"arctic_breath_impact_lesser",1,0,""
1760,"smite_impact",1,0,""
1761,"smite_impact",1,1,""
1762,"smite_impact",1,2,""
1763,"smite_impact",1,3,""
1764,"smite_lightning",1,0,""
1765,"smite_lightning",1,1,""
1766,"smite_lightning",1,2,""
1767,"smite_lightning",1,3,""
1768,"smite_unscaled_lightning",3,1,""
1769,"flamewood_support_charge_up",1,0,""
1770,"flamewood_support_aura_effect",1,0,""
1771,"flamewood_support_projectile",1,0,""
1772,"flamewood_support_impact",1,0,""
1773,"doom_blast_explosion",1,0,""
1774,"mtx_spray_paint_blob",1,0,""
1775,"mtx_spray_paint_blob",1,1,""
1776,"mtx_spray_paint_blob",1,2,""
