"rownum","Name","ModSellPriceTypesKeys","bool_24"
6917,"NearbyEnemiesCannotCrit",[5],""
6918,"NearbyAlliesCannotBeSlowed",[5],""
6919,"ManaReservationPerAttribute",[5],""
6920,"ManaReservationEfficiencyPerAttribute",[5],""
6921,"DefencesPer100StrengthAura",[5],""
6922,"BlockPer100StrengthAura",[5],""
6923,"CriticalMultiplierPer100DexterityAura",[5],""
6924,"CastSpeedPer100IntelligenceAura",[5],""
6925,"PhysicalDamageRemovedFromManaBeforeLife",[5],""
6926,"AccuracyAuraSkill",[7],""
6927,"SupportedByBlessing",[7],""
6928,"SupportedByPulverise",[7],""
6929,"TriggerBowSkillsOnBowAttack",[7],""
6930,"TriggerBowSkillsOnCast",[7],""
6931,"MaximumLifeLeechAmount",[5],""
6932,"LifeLeechNotRemovedOnFullLife",[7],""
6933,"DamageAffectedByAuras",[],""
6934,"AttackDamagePerMana",[],""
6935,"SpellDamagePerMana",[],""
6936,"SkeletonDamage",[],""
6937,"SpectreDamage",[],""
6938,"ZombieIncreasedDamage",[],""
6939,"AnimateGuardianResistances",[],""
6940,"IntimidateOnHit",[],""
6941,"OnslaughtOnHit",[],""
6942,"ArcaneSurgeOnHit",[],""
6943,"SpellsDoubleDamageChance",[1],""
6944,"FirePenetrationWeapon",[],""
6945,"ColdPenetrationWeapon",[],""
6946,"LightningPenetrationWeapon",[],""
6947,"MovementVelocityCorruptedItem",[],""
6948,"AttackAndCastSpeedCorruptedItem",[],""
6949,"AllElementalResistanceCorruptedItem",[],""
6950,"DamageTakenCorruptedItem",[],""
6951,"IncreasedLifeCorruptedItem",[],""
6952,"IncreasedEnergyShieldCorruptedItem",[],""
6953,"AllDamageCorruptedItem",[],""
6954,"GlobalCriticalStrikeChanceCorruptedItem",[],""
6955,"ImmuneToCursesCorruptedItem",[],""
6956,"AttackDamageCorruptedItem",[],""
6957,"SpellDamageCorruptedItem",[],""
6958,"VaalSkillDamageAffectsSkillDamage",[],""
6959,"MaximumEnergyShieldLeechRate",[2],""
6960,"RagingSpiritLife",[],""
6961,"RagingSpiritDuration",[],""
6962,"RagingSpiritChaosDamageTaken",[],""
6963,"LosePowerChargeWhenHit",[],""
6964,"SpellDamagePerLife",[],""
6965,"SpellCriticalStrikeChancePerLife",[],""
6966,"SacrificeLifeOnSpellSkill",[],""
6967,"PercentDexterityIfStrengthHigherThanIntelligence",[5],""
6968,"CriticalStrikeMultiplierIfDexterityHigherThanIntelligence",[5],""
6969,"ElementalDamagePerDexterity",[5],""
6970,"LifePer10Intelligence",[5],""
6971,"HeraldBonusExtraMod",[5],""
6972,"HeraldBonusThunderReservation",[5],""
6973,"HeraldBonusThunderReservationEfficiency",[5],""
6974,"HeraldBonusThunderLightningDamage",[5],""
6975,"HeraldBonusThunderEffect",[5],""
6976,"HeraldBonusThunderMaxLightningResist",[5],""
6977,"HeraldBonusThunderLightningResist",[5],""
6978,"HeraldBonusAshReservation",[5],""
6979,"HeraldBonusAshReservationEfficiency",[5],""
6980,"HeraldBonusAshFireDamage",[5],""
6981,"HeraldBonusAshEffect",[5],""
6982,"HeraldBonusAshMaxFireResist",[5],""
6983,"HeraldBonusFireResist",[5],""
6984,"HeraldBonusIceReservation",[5],""
6985,"HeraldBonusIceReservationEfficiency",[5],""
6986,"HeraldBonusIceColdDamage",[5],""
6987,"HeraldBonusIceEffect",[5],""
6988,"HeraldBonusMaxColdResist",[5],""
6989,"HeraldBonusColdResist",[5],""
6990,"HeraldBonusPurityReservation",[5],""
6991,"HeraldBonusPurityReservationEfficiency",[5],""
6992,"HeraldBonusPurityPhysicalDamage",[5],""
6993,"HeraldBonusPurityEffect",[5],""
6994,"HeraldBonusPurityMinionDamage",[5],""
6995,"HeraldBonusPurityPhysicalDamageReduction",[5],""
6996,"HeraldBonusAgonyReservation",[5],""
6997,"HeraldBonusAgonyReservationEfficiency",[5],""
6998,"HeraldBonusAgonyChaosDamage",[5],""
6999,"HeraldBonusAgonyEffect",[5],""
7000,"HeraldBonusAgonyMinionDamage",[5],""
7001,"HeraldBonusAgonyChaosResist",[5],""
7002,"MapSynthesisLeague",[],""
7003,"MapSynthesisLeagueCrafted",[],""
7004,"MapSynthesisedMonsterDamage",[],""
7005,"MapSynthesisedMonsterLife",[],""
7006,"MapSynthesisedMonsterSpeed",[],""
7007,"MapSynthesisedRareMonsterAdditionalCurrencyDrops",[],""
7008,"MapSynthesisedRareMonsterAdditionalCurrencyDropsDiscrete",[],""
7009,"MapSynthesisedMagicMonsterAdditionalCurrencyDrops",[],""
7010,"MapSynthesisedMagicMonsterAdditionalCurrencyDropsDiscrete",[],""
7011,"MapSynthesisedMonsterAdditionalCurrencyDrops",[],""
7012,"MapSynthesisedRareMonsterAdditionalQualityCurrencyDrops",[],""
7013,"MapSynthesisedRareMonsterAdditionalQualityCurrencyDropsDiscrete",[],""
7014,"MapSynthesisedMagicMonsterAdditionalQualityCurrencyDrops",[],""
7015,"MapSynthesisedMagicMonsterAdditionalQualityCurrencyDropsDiscrete",[],""
7016,"MapSynthesisedMonsterAdditionalQualityCurrencyDrops",[],""
7017,"MapSynthesisedRareMonsterIncreasedFracturedItemDrops",[],""
7018,"MapSynthesisedMagicMonsterIncreasedFracturedItemDrops",[],""
7019,"MapSynthesisedMonsterIncreasedFracturedItemDrops",[],""
7020,"MapSynthesisedRareMonsterCorruptDrops",[],""
7021,"MapSynthesisedMagicMonsterCorruptDrops",[],""
7022,"MapSynthesisedMonsterCorruptDrops",[],""
7023,"MapSynthesisedRareMonsterIncreasedMapDrops",[],""
7024,"MapSynthesisedMagicMonsterIncreasedMapDrops",[],""
7025,"MapSynthesisedMonsterIncreasedMapDrops",[],""
7026,"MapSynthesisedRareMonsterAdditionalDivinationCardDrops",[],""
7027,"MapSynthesisedMagicMonsterAdditionalDivinationCardDrops",[],""
7028,"MapSynthesisedMonsterAdditionalDivinationCardDrops",[],""
7029,"MapSynthesisedRareMonsterIncreasedUniqueItemDrops",[],""
7030,"MapSynthesisedMagicMonsterIncreasedUniqueItemDrops",[],""
7031,"MapSynthesisedMonsterIncreasedUniqueItemDrops",[],""
7032,"MapSynthesisedRareMonsterDroppedItemQuantity",[],""
7033,"MapSynthesisedMagicMonsterDroppedItemQuantity",[],""
7034,"MapSynthesisedMonsterDroppedItemQuantity",[],""
7035,"MapSynthesisedRareMonsterDroppedItemRarity",[],""
7036,"MapSynthesisedMagicMonsterDroppedItemRarity",[],""
7037,"MapSynthesisedMonsterDroppedItemRarity",[],""
7038,"MapSynthesisedRareMonsterIncreasedExperience",[],""
7039,"MapSynthesisedMagicMonsterIncreasedExperience",[],""
7040,"MapSynthesisedMonsterIncreasedExperience",[],""
7041,"MapSynthesisedRareMonsterAdditionalCurrencyShardDrops",[],""
7042,"MapSynthesisedRareMonsterAdditionalCurrencyShardDropsDiscrete",[],""
7043,"MapSynthesisedMagicMonsterAdditionalCurrencyShardDrops",[],""
7044,"MapSynthesisedMagicMonsterAdditionalCurrencyShardDropsDiscrete",[],""
7045,"MapSynthesisedMonsterAdditionalCurrencyShardDrops",[],""
7046,"MapSynthesisedRareMonsterAdditionalShaperItemDrops",[],""
7047,"MapSynthesisedMagicMonsterAdditionalShaperItemDrops",[],""
7048,"MapSynthesisedMonsterAdditionalShaperItemDrops",[],""
7049,"MapSynthesisedRareMonsterAdditionalElderItemDrops",[],""
7050,"MapSynthesisedMagicMonsterAdditionalElderItemDrops",[],""
7051,"MapSynthesisedMonsterAdditionalElderItemDrops",[],""
7052,"MapSynthesisedRareMonsterAdditionalBreachSplinterDrops",[],""
7053,"MapSynthesisedRareMonsterAdditionalBreachSplinterDropsDiscrete",[],""
7054,"MapSynthesisedMagicMonsterAdditionalBreachSplinterDrops",[],""
7055,"MapSynthesisedMonsterAdditionalBreachSplinterDrops",[],""
7056,"MapSynthesisedRareMonsterAdditionalFossilDrops",[],""
7057,"MapSynthesisedMagicMonsterAdditionalFossilDrops",[],""
7058,"MapSynthesisedMonsterAdditionalFossilDrops",[],""
7059,"MapSynthesisedRareMonsterAdditionalJewelDrops",[],""
7060,"MapSynthesisedRareMonsterAdditionalAbyssJewelDrops",[],""
7061,"MapSynthesisedRareMonsterAdditionalMapDrop",[],""
7062,"MapSynthesisedRareMonsterAdditionalTalismanDrops",[],""
7063,"MapSynthesisedRareMonsterAdditionalEssenceDrops",[],""
7064,"MapSynthesisedRareMonsterResurrectAsAlly",[],""
7065,"MapSynthesisedRareMonsterGiveModsToKiller",[],""
7066,"MapSynthesisedRareMonsterAdditionalVaalFragmentDrops",[],""
7067,"MapSynthesisedRareMonsterAdditionalVeiledItemDrops",[],""
7068,"MapSynthesisedRareMonsterDuplicated",[],""
7069,"MapSynthesisedUpgradePackToMagic",[],""
7070,"MapSynthesisedUpgradePackToRare",[],""
7071,"MapSynthesisedAdditionalRareInPack",[],""
7072,"MapSynthesisedSynthesisPackSize",[],""
7073,"MonsterTagSynthesised",[],""
7074,"BlightThresholdJewel3",[],""
7075,"BlightThresholdJewel4",[],""
7076,"SynthesisMapDoubleGlobalMods",[],""
7077,"SynthesisMapTripleGlobalMods",[],""
7078,"SynthesisMapMonsterExperience",[],""
7079,"SynthesisMapMemoriesDoNotCollapse",[],""
7080,"SynthesisMapNearbyMemoriesHaveBonus",[],""
7081,"MapSynthesisedAdditionalPoisonChestClusters",[],""
7082,"MapSynthesisedAdditionalSkeletonChestClusters",[],""
7083,"MapSynthesisedAdditionalExplosiveBarrelClusters",[],""
7084,"MapSynthesisedAdditionalBloodwormRockClusters",[],""
7085,"MapSynthesisedAdditionalParasiteNestClusters",[],""
7086,"MapSynthesisedAdditionalCursedPotClusters",[],""
7087,"MapSynthesisedAdditionalSarcophagusChests",[],""
7088,"MapSynthesisedAdditionalScrollRackChests",[],""
7089,"MapSynthesisedAdditionalNormalAmbushChest",[],""
7090,"MapSynthesisedAdditionalMagicAmbushChest",[],""
7091,"MapSynthesisedAdditionalRareAmbushChest",[],""
7092,"MapSynthesisedCannotDropFractured",[],""
7093,"ChestSpawnZombie",[],""
7094,"MonsterRarity",[],""
7095,"MalevolenceSkillEffectDuration",[7],""
7096,"MalevolenceChaosNonAilmentDamageOverTimeMultiplier",[7],""
7097,"MalevolenceColdDamageOverTimeMultiplier",[7],""
7098,"MalevolenceLifeAndEnergyShieldRecoveryRate",[7],""
7099,"MalevolenceUnaffectedByPoison",[7],""
7100,"MalevolenceUnaffectedByBleeding",[7],""
7101,"MalevolenceYourAilmentsDealDamageFaster",[7],""
7102,"MalevolenceDamageOverTimeMultiplier",[],""
7103,"ZealotryCriticalStrikesPenetratesElementalResistances",[7],""
7104,"ZealotryCastSpeed",[7],""
7105,"ZealotryConsecratedGroundEffectLingersForMsAfterLeavingTheArea",[7],""
7106,"ZealotryConsecratedGroundEnemyDamageTaken",[7],""
7107,"ZealotryGainArcaneSurgeFor4SecondsWhenYouCreateConsecratedGround",[7],""
7108,"ZealotryMaximumEnergyShieldPerSecondToMaximumEnergyShieldLeechRateOld",[7],""
7109,"ZealotryMaximumEnergyShieldPerSecondToMaximumEnergyShieldLeechRate",[7],""
7110,"ZealotryCriticalStrikeChanceAgainstEnemiesOnConsecratedGround",[7],""
7111,"SynthesisMapNodeGrantsNoGlobalMod",[],""
7112,"SynthesisMapAdjacentNodesGlobalModValuesDoubled",[],""
7113,"SynthesisMapNodeAdditionalUses",[],""
7114,"SynthesisMapNodeLevel",[],""
7115,"SynthesisMapNodeMonstersDropNoItems",[],""
7116,"SynthesisMapNodeItemQuantityIncreasesDoubled",[],""
7117,"SynthesisMapNodeItemRarityIncreasesDoubled",[],""
7118,"SynthesisMapNodePackSizeIncreasesDoubled",[],""
7119,"SynthesisMapNodeGrantsAdditionalGlobalMod",[],""
7120,"SynthesisMapNodeSignatureMonstersReplacedBySynthesisedMonsters",[],""
7121,"SynthesisMapNodeGlobalModValuesTrippledIfAdjacentSquaresHaveMemories",[],""
7122,"SynthesisMapNodeGrantsNoGlobalModAndAdjacentMemoryGlobalModEffectsDoubled",[],""
7123,"SynthesisMapNodeMonstersDropNoItemsAndGrantIncreasedExperience",[],""
7124,"SynthesisMapNodeDoubledQuantityRarityPackSize",[],""
7125,"SynthesisMapNodeIncreasedItemRarity",[],""
7126,"SynthesisMapNodeIncreasedItemQuantity",[],""
7127,"SynthesisMapNodeIncreasedPackSize",[],""
7128,"SynthesisMapNodeIncreasedExperience",[],""
7129,"SynthesisMapNodeAdjacentMemoryGlobalModEffectsDoubled",[],""
7130,"MapLegionLeague",[],""
7131,"LocalNoWeaponPhysicalDamage",[2],""
7132,"MapAtlasHarbingerAndBossAdditionalCurrencyShards",[],""
7133,"TormentSpiritSextantBetrayer",[],""
7134,"TormentTouchedMonsterSextantBetrayer",[],""
7135,"TormentHauntedMonsterSextantBetrayer_",[],""
7136,"TormentSpiritSextantFelon",[],""
7137,"TormentTouchedMonsterSextantFelon_",[],""
7138,"TormentHauntedMonsterSextantFelon",[],""
7139,"TormentSpiritSextantTrespasser",[],""
7140,"TormentTouchedMonsterSextantTrespasser",[],""
7141,"TormentHauntedMonsterSextantTrespasser",[],""
7142,"MapAtlasVaalSoulsOnKillAndExtraVaalPacks",[],""
7143,"MonsterTagAncientVaal",[],""
7144,"MapAtlasCorruptedDropsWithExtraVaalPacks",[],""
7145,"MapAtlasBeyondAndExtraBeyondDemon",[],""
7146,"MapAtlasTormentedBetrayerAndRustedScarabDropChance",[],""
7147,"MapAtlasTormentedBetrayerAndPolishedScarabDropChance",[],""
7148,"MapAtlasTormentedBetrayerAndGildedScarabDropChance",[],""
7149,"MapAtlasTormentedBetrayerAndWingedScarabDropChance",[],""
7150,"MapAtlasTormentedHereticAndMapDropChance",[],""
7151,"MapAtlasTormentedGraverobberAndUniqueDropChance",[],""
7152,"ZombiesCountAsCorpses",[7],""
7153,"ZombiesNeedNoCorpses",[5],""
7154,"AdditionalPhysicalDamageReductionWhileBleeding",[5],""
7155,"DamageTakenGainedAsLife",[7],""
7156,"MinimumEnduranceChargeOnLowLife",[5],""
7157,"MinimumPowerChargeOnLowLife",[5],""
7158,"SpellCriticalStrikeChanceIfKilledRecently",[5],""
7159,"SpellCriticalStrikeMultiplierIfNotKilledRecently",[5],""
7160,"GrantsSmiteLevel",[5],""
7161,"ElementalAilmentsOnYouInsteadOfAllies",[7],""
7162,"UnaffectedByPoison",[5],""
7163,"KeystoneInnerConviction",[7],""
7164,"TriggerRainOfArrowsOnBowAttack",[7],""
7165,"TriggerToxicRainOnBowAttack",[7],""
7166,"CursesRemainOnDeath",[5],""
7167,"EnemiesNearCursesBlindAndExplode",[5],""
7168,"WarcryCooldownIs2Seconds",[7],""
7169,"CriticalStrikeMultiplierIs250",[8],""
7170,"RageOnAttackCrit",[],""
7171,"PhysicalAddedAsFirePerRage",[],""
7172,"LocalChanceForPoisonDamage300FinalInflictedWithThisWeapon",[7],""
7173,"MapAtlasUniqueStrongboxChanceWithExtraVaalPacks",[],""
7174,"UniqueVaalStrongboxSacrificeDaemon",[],""
7175,"UniqueVaalStrongboxMortalDaemon",[],""
7176,"MapAtlasNoSoulGainPreventionWithExtraVaalPacks",[],""
7177,"MapAtlasGloomShrineEffectAndDuration",[],""
7178,"MapAtlasResonatingShrineEffectAndDuration",[],""
7179,"LegionMapFragmentKarui",[],""
7180,"LegionMapFragmentMaraketh",[],""
7181,"LegionMapFragmentEternal",[],""
7182,"LegionMapFragmentTemplar",[],""
7183,"LegionMapFragmentVaal",[],""
7184,"LegionMapFragmentKarui2",[],""
7185,"LegionMapFragmentMaraketh2",[],""
7186,"LegionMapFragmentEternal2",[],""
7187,"LegionMapFragmentTemplar2",[],""
7188,"LegionMapFragmentVaal2",[],""
7189,"LegionMapFragmentKaruiUber",[],""
7190,"LegionMapFragmentMarakethUber",[],""
7191,"LegionMapFragmentEternalUber",[],""
7192,"LegionMapFragmentTemplarUber",[],""
7193,"LegionMapFragmentVaalUber",[],""
7194,"LegionMapFragmentKarui2Uber",[],""
7195,"LegionMapFragmentMaraketh2Uber",[],""
7196,"LegionMapFragmentEternal2Uber",[],""
7197,"LegionMapFragmentTemplar2Uber",[],""
7198,"LegionMapFragmentVaal2Uber",[],""
7199,"DisplaySupportedByGreaterEcho",[5],""
7200,"MonsterBlockAttackAndBypass",[],""
7201,"MonsterBlockSpellAndBypass",[],""
7202,"MonsterBlockAttackSpellAndBypass",[],""
7203,"MapIsLegionEndgameMap",[],""
7204,"DisplayCowardsTrialWavesOfMonsters",[7],""
7205,"DisplayCowardsTrialWavesOfUndeadMonsters",[7],""
7206,"CowardsTrialExtraGhosts",[6],""
7207,"CowardsTrialExtraPhantasms",[6],""
7208,"CowardsTrialExtraZombies",[6],""
7209,"CowardsTrialExtraRagingSpirits",[6],""
7210,"CowardsTrialExtraRhoas",[6],""
7211,"CowardsTrialExtraOriathCitizens",[6],""
7212,"CowardsTrialExtraSkeletonCannons",[6],""
7213,"CorruptedVaalMonsterCorruptedDrop",[],""
7214,"ShieldCrabBossDefenseStance",[],""
7215,"UniqueJewelAlternateTreeInRadius",[],""
7216,"LegionVaalJewel",[29],""
7217,"LegionKaruiJewel",[30],""
7218,"LegionMarakethJewel",[31],""
7219,"LegionTemplarJewel",[32],""
7220,"LegionEternalEmpireJewel",[33],""
7221,"SurvivalJewelDisplay",[],""
7222,"TotemDamagePerDevotion",[],""
7223,"BrandDamagePerDevotion",[],""
7224,"ChannelledSkillDamagePerDevotion",[],""
7225,"AreaDamagePerDevotion",[],""
7226,"ElementalDamagePerDevotion",[],""
7227,"ElementalResistancesPerDevotion",[],""
7228,"AilmentEffectPerDevotion",[],""
7229,"ElementalAilmentSelfDurationPerDevotion",[],""
7230,"CurseSelfDurationPerDevotion",[],""
7231,"MinionAttackAndCastSpeedPerDevotion",[],""
7232,"MinionAccuracyRatingPerDevotion",[],""
7233,"AddedManaRegenerationPerDevotion",[],""
7234,"ReducedManaCostPerDevotion",[],""
7235,"AuraEffectPerDevotion",[],""
7236,"ShieldDefencesPerDevotion",[],""
7237,"DealNoChaosDamage",[5],""
7238,"LightRadiusModifiersApplyToDamage",[7],""
7239,"LightRadiusModifiersApplyToAreaOfEffect",[7],""
7240,"AttackDamageWhileHoldingShield",[5],""
7241,"MonsterRangeVariance",[],""
7242,"ChanceToDodgeAndSpellDodge",[2],""
7243,"LocalItemQuality",[2],""
7244,"GlobalEvasionRatingPercentOnFullLife",[2],""
7245,"CannotGainCharges",[],""
7246,"MapBlightLeague",[],""
7247,"RareMonsterPack",[],""
7248,"StrongboxDaemonEnrageSummonedMonsters",[],""
7249,"CanRollMinionModifiers",[],""
7250,"AllResistancesMinionResistances",[1],""
7251,"ManaCostTotalChannelled",[4],""
7252,"ManaCostTotalNonChannelled",[4],""
7253,"MinionPhysicalToFirePerRedSocket",[5],""
7254,"MinionPhysicalToColdPerGreenSocket",[5],""
7255,"MinionPhysicalToLightningPerBlueSocket",[5],""
7256,"MinionPhysicalToChaosPerWhiteSocket",[5],""
7257,"MinionChanceToFreezeShockIgnite",[5],""
7258,"NonChilledEnemiesBleedAndChill",[5],""
7259,"ChilledWhileBleeding",[5],""
7260,"BleedingEnemiesShatterOnKill",[5],""
7261,"NonChilledEnemiesPoisonAndChill",[5],""
7262,"ChilledWhilePoisoned",[5],""
7263,"PoisonedEnemiesShatterOnKill",[5],""
7264,"FullyArmourBrokenShatterOnKill",[],""
7265,"DamagePerZombie",[7],""
7266,"ElementalDamageTakenPerZombie",[7],""
7267,"LoseFrenzyChargeOnTravelSkill",[5],""
7268,"LosePowerChargeOnElusiveGain",[5],""
7269,"ElusiveBuffEffectPerPowerCharge",[5],""
7270,"TravelSkillCooldownRecoveryPerFrenzyCharge",[5],""
7271,"MaximumFrenzyChargesEqualToMaximumPowerCharges",[7],""
7272,"MinionCausticCloudOnDeath",[7],""
7273,"MinionBurningCloudOnDeath",[7],""
7274,"TotemReflectFireDamage",[7],""
7275,"MineDamageLeechedToYou",[7],""
7276,"LifeEnergyShieldRecoveryRate",[7],""
7277,"LifeAndEnergyShieldRecoveryRatePerPowerCharge",[5],""
7278,"LosePowerChargeIfNotDetonatedRecently",[5],""
7279,"NotablesGrantMinionDamageTaken",[7],""
7280,"NotablesGrantMinionMovementSpeed",[7],""
7281,"PassivesGrantTrapMineAddedPhysical",[7],""
7282,"PassivesGrantUnarmedAttackSpeed",[7],""
7283,"MovementVelocityOverride",[7],""
7284,"TravelSkillCooldownRecovery",[5],""
7285,"DamageRemovedFromSpectres",[7],""
7286,"MinionElementalDamageAddedAsChaos",[7],""
7287,"LifeRegenerationPerZombie",[5],""
7288,"ManaRegenerationPerSpectre",[5],""
7289,"AttackBlockPerSkeleton",[5],""
7290,"AttackAndCastSpeedPerRagingSpirit",[5],""
7291,"ReviveEnemiesOnKill",[7],""
7292,"FireResistanceOverride",[7],""
7293,"ColdResistanceOverride",[7],""
7294,"LightningResistanceOverride",[7],""
7295,"IncreasedFireResistance",[7],""
7296,"IncreasedColdResistance",[7],""
7297,"IncreasedLightningResistance",[7],""
7298,"FungalAroundWhenStationary",[7],""
7299,"TriggerFungalGroundOnKill",[7],""
7300,"EnemiesOnFungalGroundExplode",[7],""
7301,"FrostblinkDuration",[7],""
7302,"GrantsFrostblinkSkill",[7],""
7303,"SupportedByMeatShield",[5],""
7304,"MapLegionLeagueCrafted",[],""
7305,"MapLegionLeagueMemoryLine",[],""
7306,"MapAtlasLegion",[],""
7307,"BlightFireType",[],""
7308,"BlightColdType",[],""
7309,"BlightLightningType",[],""
7310,"BlightPhysicalType",[],""
7311,"BlightChaosType",[],""
7312,"BlightFlyingType",[],""
7313,"BlightLessDamageAgainstFireType",[],""
7314,"BlightLessDamageAgainstColdType",[],""
7315,"BlightLessDamageAgainstLightningType",[],""
7316,"BlightLessDamageAgainstPhysicalType",[],""
7317,"BlightLessDamageAgainstChaosType",[],""
7318,"BlightLessDamageAgainstFlyingType",[],""
7319,"BlightUnaffectedByWeakeningTower",[],""
7320,"BlightUnaffectedByTemporalTower",[],""
7321,"InfectedMap",[],""
7322,"UberInfectedMap",[],""
7323,"EnchantmentLightningExplosionMineDamage",[4],""
7324,"EnchantmentLightningExplosionMineThrowingSpeed",[4],""
7325,"EnchantmentLightningExplosionMineAuraEffect",[4],""
7326,"EnchantmentColdProjectileMineDamage",[4],""
7327,"EnchantmentColdProjectileMineThrowingSpeed",[4],""
7328,"EnchantmentColdProjectileMineThrowingSpeedNegated",[4],""
7329,"EnchantmentColdProjectileMineCritMulti",[4],""
7330,"EnchantmentMortarBarrageMineDamage",[4],""
7331,"EnchantmentMortarBarrageMineThrowingSpeed",[4],""
7332,"EnchantmentMortarBarrageMineThrowingSpeedHalved",[4],""
7333,"EnchantmentMortarBarrageMineNumProjectiles",[4],""
7334,"EnchantmentCobraLashDamage",[4],""
7335,"EnchantmentCobraLashProjectileSpeed",[4],""
7336,"EnchantmentCobraLashNumberOfAdditionalChains",[4],""
7337,"EnchantmentWitheringStepWitherStacks",[4],""
7338,"EnchantmentWitheringStepElusiveEffect",[4],""
7339,"EnchantmentSnappingAdderDamage",[4],""
7340,"EnchantmentSnappingAdderWitheredOnHitFor2SecondsChance",[4],""
7341,"EnchantmentSnappingAdderChanceToRetainProjectileOnRelease",[4],""
7342,"EnchantmentPlagueBearerPoisonDotMultiplierWhileAuraActive",[4],""
7343,"EnchantmentPlagueBearerStoredPoisonDamageToDealPerSecond",[4],""
7344,"EnchantmentMambaStrikeDamage",[4],""
7345,"EnchantmentMambaStrikeDuration",[4],""
7346,"EnchantmentMambaStrikeAreaOfEffect",[4],""
7347,"EnchantmentCarrionGolemDamage",[4],""
7348,"EnchantmentCarrionGolemGrantedBuffEffect",[4],""
7349,"EnchantmentCarrionGolemElementalResistances",[4],""
7350,"EnchantmentSummonSkitterbotsAreaOfEffect",[4],""
7351,"EnchantmentSummonSkitterbotsManaReservation",[4],""
7352,"EnchantmentSummonSkitterbotsManaReservationEfficiency",[4],""
7353,"ImmuneToPetrification",[],""
7354,"GrantedPassive",[],""
7355,"GrantedPassive2",[],""
7356,"GrantedPassive3",[],""
7357,"GrantedPassive4",[],""
7358,"BlightModDaemon",[],""
7359,"BlightDoesntEngage",[],""
7360,"AttackSkillsHavePhysToExtraFireDamagePerSocketedRedGem",[6],""
7361,"VaalPactIfAllSocketedGemsAreRed",[6],""
7362,"MultipleEnchantmentsAllowed",[7],""
7363,"IncursionTempleLegion",[],""
7364,"MonsterIgnoresDelveDarkness",[],""
7365,"SynthesisDisallowFracturedItems",[],""
7366,"BlightEnchantmentChillingTowerDamage",[4],""
7367,"BlightEnchantmentChillingTowerRange",[4],""
7368,"BlightEnchantmentChillingTowerChillEffect",[4],""
7369,"BlightEnchantmentChillingTowerDuration",[4],""
7370,"BlightEnchantmentChillingTowerSpecial",[4],""
7371,"BlightEnchantmentFrostboltNovaTowerDamage",[4],""
7372,"BlightEnchantmentFrostboltNovaTowerRange",[4],""
7373,"BlightEnchantmentFrostboltNovaTowerFullDamage",[4],""
7374,"BlightEnchantmentFrostboltNovaTowerProjectile",[4],""
7375,"BlightEnchantmentGlacialCageTowerDuration",[4],""
7376,"BlightEnchantmentGlacialCageTowerRange",[4],""
7377,"BlightEnchantmentGlacialCageTowerCooldown",[4],""
7378,"BlightEnchantmentGlacialCageTowerIncreasedDamage",[4],""
7379,"BlightEnchantmentShockNovaTowerDamage",[4],""
7380,"BlightEnchantmentShockNovaTowerRange",[4],""
7381,"BlightEnchantmentShockNovaTowerFullDamage",[4],""
7382,"BlightEnchantmentShockNovaTowerShockEffect",[4],""
7383,"BlightEnchantmentShockNovaTowerSpecial",[4],""
7384,"BlightEnchantmentLightningStormTowerDamage",[4],""
7385,"BlightEnchantmentLightningStormTowerRange",[4],""
7386,"BlightEnchantmentLightningStormTowerDelay",[4],""
7387,"BlightEnchantmentLightningStormTowerExplosionArea",[4],""
7388,"BlightEnchantmentArcTowerDamage",[4],""
7389,"BlightEnchantmentArcTowerRange",[4],""
7390,"BlightEnchantmentArcTowerRepeat",[4],""
7391,"BlightEnchantmentArcTowerChain",[4],""
7392,"BlightEnchantmentEmpoweringTowerEffect",[4],""
7393,"BlightEnchantmentEmpoweringTowerRange",[4],""
7394,"BlightEnchantmentEmpoweringTowerCastSpeed",[4],""
7395,"BlightEnchantmentEmpoweringTowerDamage",[4],""
7396,"BlightEnchantmentEmpoweringTowerDoubleDamage",[4],""
7397,"BlightEnchantmentImbuingTowerEffect",[4],""
7398,"BlightEnchantmentImbuingTowerRange",[4],""
7399,"BlightEnchantmentImbuingTowerCritical",[4],""
7400,"BlightEnchantmentImbuingTowerDamage",[4],""
7401,"BlightEnchantmentSmotheringTowerEffect",[4],""
7402,"BlightEnchantmentSmotheringTowerRange",[4],""
7403,"BlightEnchantmentSmotheringTowerReducedSpeed",[4],""
7404,"BlightEnchantmentSmotheringTowerReducedDamage",[4],""
7405,"BlightEnchantmentSeismicTowerDamage",[4],""
7406,"BlightEnchantmentSeismicTowerRange",[4],""
7407,"BlightEnchantmentSeismicTowerStunDuration",[4],""
7408,"BlightEnchantmentSeismicTowerAdditional",[4],""
7409,"BlightEnchantmentSeismicTowerSpecial",[4],""
7410,"BlightEnchantmentTemporalTowerEffect",[4],""
7411,"BlightEnchantmentTemporalTowerRange",[4],""
7412,"BlightEnchantmentTemporalTowerTick",[4],""
7413,"BlightEnchantmentTemporalTowerDuration",[4],""
7414,"BlightEnchantmentStoneGazeTowerDuration",[4],""
7415,"BlightEnchantmentStoneGazeTowerRange",[4],""
7416,"BlightEnchantmentStoneGazeTowerCooldown",[4],""
7417,"BlightEnchantmentStoneGazeTowerPetrifyDuration",[4],""
7418,"BlightEnchantmentSummoningTowerDamage",[4],""
