"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
2109,1655,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Council Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],376
2110,1656,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Council Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],376
2111,1657,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Council Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],376
2112,1658,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Conquest Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],376
2113,1659,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Conquest Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],376
2114,1660,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Conquest Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],376
2115,1661,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Conquest Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],376
2116,1662,1,1,"grant_micro","","","Adds the Conquest Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],376
2117,1663,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Incursion Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],376
2118,1664,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wasteland Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],378
2119,1665,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wasteland Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],378
2120,1666,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wasteland Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],378
2121,1667,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wasteland Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],378
2122,1668,1,1,"grant_micro","","","Adds the Wasteland Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2123,1669,1,1,"grant_micro","","","Adds the Wasteland Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2124,1670,1,1,"grant_micro","","","Attaches the Wasteland Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],378
2125,1671,1,1,"grant_micro","","","Your Flame Dash becomes a Wasteland Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],378
2126,1672,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes a Wasteland Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],378
2127,1673,1,1,"modify_portal_variation","","","This character's portals use the Wasteland Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],378
2128,1674,1,1,"grant_micro","","","Adds the Wasteland Horns to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",378
2129,1675,1,1,"grant_micro","","","Adds Wasteland Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],378
2130,1676,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Wasteland Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",378
2131,1677,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Wasteland LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],378
2132,1678,1,1,"grant_micro","","","Adds the Wasteland Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",378
2133,1679,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Automaton Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],378
2134,1680,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Automaton Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],378
2135,1681,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Automaton Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],378
2136,1682,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Automaton Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],378
2137,1683,1,1,"grant_micro","","","Adds the Automaton Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2138,1684,1,1,"grant_micro","","","Adds the Automaton Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2139,1685,1,1,"grant_micro","","","Attaches the Automaton Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],378
2140,1686,1,1,"grant_micro","","","Your Lightning Warp becomes an Automaton Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],378
2141,1687,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes an Automaton Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],378
2142,1688,1,1,"modify_portal_variation","","","This character's portals use the Automaton Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],378
2143,1689,1,1,"grant_micro","","","Adds the Automaton Halo to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",378
2144,1690,1,1,"grant_micro","","","Adds Automaton Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],378
2145,1691,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Automaton Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",378
2146,1692,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Automaton LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],378
2147,1693,1,1,"grant_micro","","","Adds the Automaton Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",378
2148,1694,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Apocalypse Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],378
2149,1695,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Apocalypse Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],378
2150,1696,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Apocalypse Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],378
2151,1697,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Apocalypse Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],378
2152,1698,1,1,"grant_micro","","","Adds the Apocalypse Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2153,1699,1,1,"grant_micro","","","Adds the Apocalypse Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],378
2154,1700,1,1,"modify_portal_variation","","","This character's portals use the Apocalypse Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],378
2155,1701,1,1,"grant_micro","","","Adds the Apocalypse Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",378
2156,1702,1,1,"grant_micro","","","Adds Apocalypse Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],378
2157,1703,1,1,"grant_micro","","","Your Lacerate becomes a Gore Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"","",[],[],[],17,[36],311
2158,1704,1,1,"grant_micro","","","Your Lacerate becomes a Void Emperor Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],451
2159,1705,1,1,"grant_micro","","","Your Cremation becomes a Void Emperor Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],451
2160,1706,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ivory Chaos Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],379
2161,1707,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ivory Chaos Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],379
2162,1708,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ivory Chaos Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],379
2163,1709,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ivory Chaos Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],379
2164,1710,1,1,"grant_micro","","","Adds the Ivory Chaos Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],379
2165,1711,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Dark Seraph Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],346
2166,1712,1,1,"grant_micro","","","Adds the Bear Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],335
2167,1713,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Madman Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],380
2168,1714,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Madman Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],380
2169,1715,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Madman Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],380
2170,1716,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Madman Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],380
2171,1718,1,1,"grant_micro","","","Your Tornado Shot becomes a Crystal Effect.",[],"","Tornado Shot Skin","",[],[],0,"",0,"","",[],[],[],17,[36],375
2172,1717,1,1,"modify_portal_variation","","","This character's portals use the Stygian Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],369
2173,1719,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Stygian Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],369
2174,1720,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Stygian Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],369
2175,1721,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Stygian Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],369
2176,1722,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Stygian Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],369
2177,1723,1,1,"grant_micro","","","Adds the Stygian Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],369
2178,1724,1,1,"grant_micro","","","Your Summoned Lightning Golem becomes imbued with mechanical energy.",[],"","Lightning Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],327
2179,1725,1,1,"grant_micro","","","Attaches the Purple Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],332
2180,1726,1,1,"grant_micro","","","Adds the Seraph Spirit Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],322
2181,1727,1,1,"grant_micro","","","Adds the Ghostflame Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],312
2182,1728,1,1,"grant_micro","","","Your Herald becomes a Celestial Effect.",[],"","Herald Skin","",[],[],0,"",0,"","",[],[],[],17,[36],330
2183,1729,1,1,"grant_micro","","","Your Arc becomes an Automaton Effect.",[],"","Arc Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],378
2184,1730,1,1,"grant_micro","","","Your Spark becomes an Automaton Effect.",[],"","Spark Skin","",[],[],0,"",0,"","",[],[],[],17,[36],378
2185,1731,1,1,"grant_micro","","","Your Spark becomes a Celestial Effect.",[],"","Spark Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],330
2186,1732,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gryffon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],381
2187,1733,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gryffon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],381
2188,1734,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gryffon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],381
2189,1735,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gryffon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],381
2190,1741,1,1,"grant_micro","","","Attaches the Ebony Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",0,[],[],[],16,[15],325
2191,1736,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gorgon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],382
2192,1737,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gorgon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],382
2193,1738,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gorgon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],382
2194,1739,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gorgon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],382
2195,1740,1,1,"grant_micro","","","Adds the Gorgon Snakes Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",382
2196,1742,1,1,"grant_micro","","","Attaches the Pestilence Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",0,[],[],[],16,[15],308
2197,1743,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Ultimate Chaos Shield.",[],"","Shield Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],347
2198,1744,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Blood Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],387
2199,1745,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Blood Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],387
2200,1746,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Blood Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],387
2201,1747,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Blood Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],387
2202,1748,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Faith Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],387
2203,1749,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Faith Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],387
2204,1750,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Faith Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],387
2205,1751,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Faith Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],387
2206,1752,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Oriath Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],387
2207,1753,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Oriath Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],387
2208,1754,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Oriath Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],387
2209,1755,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Oriath Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],387
2210,1756,1,1,"grant_micro","","","Adds the Blood Guard Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2211,1757,1,1,"grant_micro","","","Adds the Faith Guard Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2212,1758,1,1,"grant_micro","","","Adds the Oriath Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2213,1759,1,1,"grant_micro","","","Adds the Blood Guard Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2214,1760,1,1,"grant_micro","","","Adds the Faith Guard Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2215,1761,1,1,"grant_micro","","","Adds the Oriath Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],387
2216,1762,1,1,"grant_micro","","","Adds the Blood Guard Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",387
2217,1763,1,1,"grant_micro","","","Adds the Faith Guard Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",387
2218,1764,1,1,"modify_portal_variation","","","This character's portals use the Blood Guard Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],387
2219,1765,1,1,"modify_portal_variation","","","This character's portals use the Faith Guard Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],387
2220,1766,1,1,"modify_portal_variation","","","This character's portals use the Oriath Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],387
2221,1767,1,1,"grant_micro","","","Attaches the Blood Guard Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],387
2222,1768,1,1,"grant_micro","","","Attaches the Faith Guard Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],387
2223,1769,1,1,"grant_micro","","","Your Herald becomes a Blood Guard Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],387
2224,1770,1,1,"grant_micro","","","Your Herald becomes a Faith Guard Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],387
2225,1771,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Blood Guard Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",387
2226,1772,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Faith Guard Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],387
2227,1773,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Mace or Staff to the Oriath Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",387
2228,1774,1,1,"grant_micro","","","Your Lightning Warp becomes a Blood Guard Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],387
2229,1775,1,1,"grant_micro","","","Your Whirling Blades becomes a Faith Guard Effect.",[],"","Whirling Blades Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],387
2230,1776,1,1,"grant_micro","","","Adds the Blood Guard Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",387
2231,1777,1,1,"grant_micro","","","Adds the Faith Guard Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",387
2232,1778,1,1,"grant_micro","","","Adds the Oriath Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",387
2233,1779,1,1,"grant_micro","","","Adds Blood Guard Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],387
2234,1780,1,1,"grant_micro","","","Adds Faith Guard Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],387
2235,1781,1,1,"grant_micro","","","Adds Oriath Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],387
2236,1782,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Pure Light Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],348
2237,1783,1,1,"grant_micro","","","Adds the Seraph Grace Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],322
2238,1784,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Sphinx Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],385
2239,1785,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Sphinx Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],385
2240,1786,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Sphinx Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],385
2241,1787,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Sphinx Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],385
2242,1788,1,1,"grant_micro","","","Adds the Forge Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",386
2243,1789,1,1,"grant_micro","","","Adds the Forge Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],386
2244,1790,1,1,"grant_micro","","","Adds the Dreadforge Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],386
2245,1791,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Dreadforge Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],386
2246,1792,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dreadforge Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],386
2247,1793,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dreadforge Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],386
2248,1794,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dreadforge Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],386
2249,1795,1,1,"grant_micro","","","Adds the Stalker Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",386
2250,1796,1,1,"grant_micro","","","Adds the Stalker Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],386
2251,1797,1,1,"grant_micro","","","Adds the Stalker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],386
2252,1798,1,1,"grant_micro","","","Adds the Shadowstalker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],386
2253,1799,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Shadowstalker Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],386
2254,1800,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Shadowstalker Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],386
2255,1801,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Shadowstalker Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],386
2256,1802,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Shadowstalker Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],386
2257,1803,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe, Mace or Staff to the PickAxe.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],386
2258,1804,1,1,"grant_micro","","","Your Scorching Ray becomes a Shaper Effect.",[],"","Scorching Ray Skin","",[],[],0,"",0,"","",[],[],[],17,[36],346
2259,1805,1,1,"modify_portal_variation","","","This character's portals use the Golden Angel Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],331
2260,1806,1,1,"modify_portal_variation","","","This character's portals use the Delve Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],386
2261,1807,1,1,"grant_micro","","","Adds the Magma Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],307
2262,1808,1,1,"grant_micro","","","Adds the Gorgon Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],382
2263,1809,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Blood Guard Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],387
2264,1810,1,1,"grant_micro","","","Your Lightning Warp becomes a Demonic Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],315
2265,1811,1,1,"grant_micro","","","Adds the Necrotic Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],308
2266,1812,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Pyre Knight Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],388
2267,1813,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Pyre Knight Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],388
2268,1814,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Pyre Knight Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],388
