"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[string]","i32","i32","[rid]","i32","rid","i32"
675,30,46,3,5824,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
676,30,47,5,5559,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
677,30,48,5,5558,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
678,30,49,5,5427,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
679,30,50,5,5549,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
680,30,51,5,5433,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
681,30,52,5,5723,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
682,30,53,5,5762,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
683,30,54,5,5763,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
684,30,55,5,5703,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
685,30,56,5,5711,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
686,30,57,5,5785,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
687,30,58,5,5429,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
688,30,59,5,5824,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
689,30,60,2,5559,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
690,30,61,2,5558,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
691,30,62,2,5427,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
692,30,63,2,5549,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
693,30,64,2,5433,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
694,30,65,2,5721,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
695,30,66,2,5725,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
696,30,67,2,5785,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
697,30,68,2,5429,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
698,30,69,2,5824,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
699,31,0,1,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
700,31,1,1,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
701,31,2,1,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
702,31,3,1,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
703,31,4,1,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
704,31,5,1,5808,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
705,31,6,1,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
706,31,7,1,5887,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
707,31,8,1,5889,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
708,31,9,1,5897,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
709,31,10,6,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
710,31,11,6,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
711,31,12,6,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
712,31,13,6,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
713,31,14,6,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
714,31,15,6,5808,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
715,31,16,6,5891,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
716,31,17,6,5887,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
717,31,18,6,5889,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
718,31,19,6,5897,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
719,31,20,0,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
720,31,21,0,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
721,31,22,0,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
722,31,23,0,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
723,31,24,0,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
724,31,25,0,5793,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
725,31,26,4,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
726,31,27,4,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
727,31,28,4,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
728,31,29,4,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
729,31,30,4,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
730,31,31,3,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
731,31,32,3,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
732,31,33,3,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
733,31,34,3,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
734,31,35,3,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
735,31,36,3,5933,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
736,31,37,5,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
737,31,38,5,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
738,31,39,5,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
739,31,40,5,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
740,31,41,5,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
741,31,42,5,5932,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
742,31,43,5,5887,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
743,31,44,5,5889,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
744,31,45,5,5933,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
745,31,46,5,5917,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
746,31,47,2,5660,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
747,31,48,2,5661,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
748,31,49,2,5662,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
749,31,50,2,5691,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
750,31,51,2,5663,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
751,31,52,2,5887,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
752,31,53,2,5889,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
753,31,54,2,5935,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
754,31,55,2,5936,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
755,31,56,2,5939,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
756,32,0,"",5329,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
757,35,0,"",4644,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
758,35,1,"",4645,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
759,35,2,"",4646,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
760,35,3,"",4651,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
761,35,4,"",4652,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
762,35,5,"",4653,41,2,0,"",[],1,"","",[],1211,0,[],0,"",0
763,36,0,"",5192,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
764,36,1,"",5193,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
765,36,2,"",5194,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
766,36,3,"",5197,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
767,36,4,"",5195,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
768,36,5,"",5199,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
769,36,6,"",5191,42,1,0,"",[],1,"","",[],1211,0,[],0,"",0
770,37,0,"",5336,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
771,38,0,"",6098,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
772,38,1,"",6099,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
773,38,2,"",6100,42,2,0,"",[],1,"","",[],1211,0,[],0,"",0
774,39,0,"",6098,1,"",0,"",[],1,"","",[],1211,0,[],0,526,0
775,39,1,"",6099,1,"",0,"",[],1,"","",[],1211,0,[],0,527,0
776,39,2,"",6100,1,"",0,"",[],1,"","",[],1211,0,[],0,528,0
777,40,0,"",5337,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
778,41,0,0,4841,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
779,41,1,0,4885,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
780,41,2,0,4872,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
781,41,3,6,4841,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
782,41,4,6,4885,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
783,41,5,6,4862,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
784,41,6,1,4862,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
785,41,7,1,4899,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
786,41,8,1,4885,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
787,41,9,5,4851,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
788,41,10,5,4862,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
789,41,11,5,4899,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
790,41,12,3,4851,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
791,41,13,3,4872,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
792,41,14,3,4899,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
793,41,15,4,4841,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
794,41,16,4,4851,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
795,41,17,4,4872,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
796,41,18,2,4841,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
797,41,19,2,4851,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
798,41,20,2,4862,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
799,41,21,2,4872,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
800,41,22,2,4885,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
801,41,23,2,4899,47,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
802,42,0,"",5341,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
803,43,0,"",5342,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
804,45,0,"",5343,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
805,46,0,"",5344,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
806,44,0,"",4722,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
807,44,1,"",4723,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
808,44,2,"",4724,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
809,44,3,"",4725,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
810,44,4,"",4675,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
811,44,5,"",4676,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
812,44,6,"",4677,45,2,0,"",[],1,"","",[],1211,0,[],0,"",0
813,47,0,"",5358,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
814,48,0,0,5025,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
815,48,1,0,5069,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
816,48,2,0,5061,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
817,48,3,6,5025,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
818,48,4,6,5069,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
819,48,5,6,5050,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
820,48,6,1,5050,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
821,48,7,1,5078,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
822,48,8,1,5069,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
823,48,9,5,5038,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
824,48,10,5,5078,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
825,48,11,5,5050,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
826,48,12,3,5038,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
827,48,13,3,5078,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
828,48,14,3,5061,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
829,48,15,4,5025,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
830,48,16,4,5061,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
831,48,17,4,5038,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
832,48,18,2,5025,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
833,48,19,2,5038,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
834,48,20,2,5050,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
835,48,21,2,5061,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
836,48,22,2,5069,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
837,48,23,2,5078,53,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
838,49,0,"",5346,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
839,50,0,"",5191,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
840,50,1,"",5195,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
841,50,2,"",5199,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
842,50,3,"",5203,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
843,50,4,"",5198,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
844,50,5,"",5201,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
845,50,6,"",5207,54,1,0,"",[],1,"","",[],1211,0,[],0,"",0
846,51,0,"",5360,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
847,52,0,"",4673,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
848,52,1,"",4674,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
849,52,2,"",4675,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
850,52,3,"",4676,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
851,52,4,"",4677,57,2,0,"",[],1,"","",[],1211,0,[],0,"",0
852,53,0,"",5349,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
853,54,0,"",5361,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
854,55,0,"",4651,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
855,55,1,"",4652,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
856,55,2,"",4653,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
857,55,3,"",4654,59,2,0,"",[],1,"","",[],1211,0,[],0,"",0
858,57,0,"",6098,1,"",0,"",[],1,"","",[],1211,0,[],0,529,0
859,57,1,"",6099,1,"",0,"",[],1,"","",[],1211,0,[],0,531,0
860,57,2,"",6100,1,"",0,"",[],1,"","",[],1211,0,[],0,532,0
861,56,0,"",5366,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
862,58,0,"",5367,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
863,59,0,"",5368,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
864,60,0,"",5375,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
865,61,0,0,4386,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
866,61,1,0,4579,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
867,61,2,0,4469,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
868,61,3,0,4630,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
869,61,4,0,4416,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
870,61,5,0,4750,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
871,61,6,4,4525,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
872,61,7,4,4416,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
873,61,8,4,4605,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
874,61,9,4,4469,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
875,61,10,4,4386,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
876,61,11,4,4804,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
877,61,12,3,4525,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
878,61,13,3,5221,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
879,61,14,3,4443,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
880,61,15,3,4327,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
881,61,16,3,4416,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
882,61,17,3,4769,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
883,61,18,5,4357,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
884,61,19,5,4327,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
885,61,20,5,4298,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
886,61,21,5,4525,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
887,61,22,5,5221,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
888,61,23,5,4830,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
889,61,24,1,4298,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
890,61,25,1,4551,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
891,61,26,1,4497,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
892,61,27,1,4327,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
893,61,28,1,4357,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
894,61,29,1,4788,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
895,61,30,6,4551,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
896,61,31,6,4497,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
897,61,32,6,4469,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
898,61,33,6,4630,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
899,61,34,6,4298,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
900,61,35,6,4817,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
901,61,36,2,4551,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
902,61,37,2,4298,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
903,61,38,2,4386,61,2,0,"3",[],1,"","",[],1211,0,[],0,"",0
904,61,39,2,4605,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
905,61,40,2,4525,61,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
906,61,41,2,5221,61,2,0,"",[],1,"","",[],1211,0,[],0,"",0
907,62,0,"",5376,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
908,63,0,"",5377,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
909,64,0,"",5374,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
910,65,0,"",5168,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
911,65,1,"",5183,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
912,65,2,"",5204,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
913,65,3,"",5203,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
914,65,4,"",5200,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
915,65,5,"",5202,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
916,65,6,"",5198,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
917,65,7,"",5201,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
918,65,8,"",5207,65,1,0,"",[],1,"","",[],1211,0,[],0,"",0
919,66,0,0,4928,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
920,66,1,0,4980,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
921,66,2,0,4996,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
922,66,3,6,4928,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
923,66,4,6,4963,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
924,66,5,6,4996,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
925,66,6,1,4963,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
926,66,7,1,4996,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
927,66,8,1,5013,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
928,66,9,5,4946,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
929,66,10,5,4963,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
930,66,11,5,5013,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
931,66,12,3,4946,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
932,66,13,3,4980,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
933,66,14,3,5013,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
934,66,15,4,4928,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
935,66,16,4,4946,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
936,66,17,4,4980,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
937,66,18,2,4928,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
938,66,19,2,4946,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
939,66,20,2,4963,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
940,66,21,2,4980,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
941,66,22,2,4996,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
942,66,23,2,5013,66,2,0,"4",[],1,"","",[],1211,0,[],0,"",0
943,67,0,"",5381,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
944,68,0,"",5382,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
945,69,0,"",4722,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
946,69,1,"",4723,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
947,69,2,"",4724,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
948,69,3,"",4725,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
949,69,4,"",4726,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
950,69,5,"",4727,66,2,0,"",[],1,"","",[],1211,0,[],0,"",0
951,70,0,"",5383,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
952,71,0,"",6493,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
953,71,1,"",6444,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
954,71,2,"",6542,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
955,71,3,"",6471,68,1,0,"",[],1,"","",[],1211,0,[],0,"",0
956,34,0,"",5287,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
957,34,1,"",5285,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
958,34,2,"",5286,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
959,34,3,"",5284,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
960,17,48,6,5916,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
961,17,49,6,5434,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
962,17,50,6,5730,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
963,17,51,6,5492,15,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
964,33,57,6,5489,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
965,33,58,6,5560,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
966,33,59,6,5558,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
967,33,60,6,5468,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
968,33,61,6,5492,35,"",0,"",[],1,1,"","[""4""]",1211,0,[],0,"",0
969,72,0,"",8706,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
970,73,0,"",8844,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
971,74,0,"",8845,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
972,75,0,"",8847,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
973,76,0,"",8855,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
974,77,0,"",8870,1,0,0,"",[],1,"","",[],1211,0,[],0,"",0
975,78,0,"",8683,1,"",0,"",[],10000,"","",[],1211,0,[],0,"",0
976,79,0,"",8683,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
977,80,0,"",8683,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
978,81,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
979,82,0,"",8683,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
980,83,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
981,84,0,"",8683,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
982,85,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
983,86,0,"",8683,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
984,87,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
985,88,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
986,89,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
987,90,0,"",8683,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
988,91,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
989,92,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
990,93,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
991,94,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
992,95,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
993,96,0,"",8683,1,"",0,"",[],450,"","",[],1211,0,[],0,"",0
994,97,0,"",8683,1,"",0,"",[],600,"","",[],1211,0,[],0,"",0
995,98,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
996,99,0,"",8683,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
997,100,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
998,101,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
999,102,0,"",8683,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
1000,103,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1001,104,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
1002,105,0,"",8683,1,"",0,"",[],750,"","",[],1211,0,[],0,"",0
1003,106,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1004,107,0,"",8683,1,"",0,"",[],3000,"","",[],1211,0,[],0,"",0
1005,108,0,"",8683,1,"",0,"",[],1000,"","",[],1211,0,[],0,"",0
1006,109,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1007,110,0,"",8683,1,"",0,"",[],1500,"","",[],1211,0,[],0,"",0
1008,111,0,"",5385,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
