"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
1791,3817,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1792,3817,1,3371,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Tornado Shot",0,[],0,0,[],[],[],[],[],""
1793,3817,3,6932,[],[],8824,"",[],[],0,"",[6934],0,"","","",[],"Carpet Bomb",0,[],0,0,[],[],[],[],[],""
1794,3817,4,3371,[],[],8834,45,"[1922,6831,1778,173]","[-50,70,1,6]",0,3376,"[7235,1606]",0,"","","",[],"Tornado Storm",0,[],-70,0,[],[],[],[],[],""
1795,3830,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1796,3830,2,3743,[],[],8981,"",[6160],[2],0,"",[],0,"","","",[],"Ichor Spheres",97,[],0,0,[],[],[],[],[],""
1797,3830,3,3743,[],[],8868,"",[6160],[1],0,"",[],0,"","","",[],"Ichor Barrage",58,[],100,0,[],[],[],[],[],""
1798,3830,4,3743,[],[],8910,"","[175,6160,434]","[-60,1,100]",0,"",[],0,"","","",[],"Ichor Wave",129,[],0,0,[],[],[],[],[],""
1799,4391,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],-30,0,[],[],[],[],[],""
1800,4391,1,4422,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Jolt",0,[],0,0,[],[],[],[],[],""
1801,4391,2,4422,[],[],8823,"","[1778,2121,2122,2123,2472,1212,1790]","[1,9,500,90,-45,-30,10]",0,"",[],0,"","","",[],"Jolting Nova",0,[],0,0,[],[],[],[],[],""
1802,4391,3,4422,[],[],8824,"","[10736,6831,175,1790,1212]","[9,45,-33,10,-50]",0,"",[],0,"","on_start_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Jolting Mortar",0,[],30,0,[],[],[],[],[3601],""
1803,231,2,674,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1804,231,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1805,231,4,674,[],[],8879,14,[],[],0,"","[8941,6069]",0,"","","on_event_hit_ground_for_LeapSlam = \""TriggerSkill( MetamorphGeometryEarthquake );\""",[],"Leap Slam Earthquake",0,[],0,0,[],[],[],[],[],""
1806,270,2,1386,[],[],8823,"","[1778,2121,2122,2123,2472,1212,1790]","[1,3,500,50,-25,-10,50]",0,"",[],0,"","","",[],"Ice Spear Spray",0,[],0,0,[],[],[],[],[],""
1807,270,3,1386,[],[],8945,20,[],[],0,"",[],0,"","","",[],"Ice Spear Barrage",123,[],0,0,[],[],[],[],[],""
1808,272,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1809,272,1,121,[],[],8885,"",[1922],[-30],0,"",[],0,"","","",[],"Slam",0,[],0,0,[],[],[],[],[],""
1810,272,2,4691,[],[],8886,"","[1922,434]","[-80,70]",0,"",[],0,"","","",[],"Earthquake",0,[],40,0,[],[],[],[],[],""
1811,294,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1812,294,1,337,[],[],8885,"",[],[],0,8917,[],0,"","","",[],"Sunder",0,[],0,0,[],[],[],[],[],""
1813,295,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1814,295,1,337,[],[],8885,"",[],[],0,8917,[],0,"","","",[],"Sunder",0,[],0,0,[],[],[],[],[],""
1815,295,2,665,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1816,386,0,338,[],[],8884,"",[1922],[-30],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1817,386,4,338,[],[],8910,13,"[884,2156,4774]","[13,1,25]",0,8913,[8922],0,"","on_start_GeometryTrigger = \""PlayEffect( MetamorphosisSkillSurgeMedium );\""","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGS2 );\""",[],"Volatile Nova",129,[],0,0,[100],[434],[],[],[3726],""
1818,4144,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1819,4144,2,4287,[],[],8823,"","[1778,2121,2122,2123,2472,1212,1790]","[1,3,500,60,-30,-10,50]",0,4281,[],0,"","","",[],"Ice Spear Spray",0,[],0,0,[],[],[],[],[],""
1820,4144,3,4287,[],[],8824,"",[173],[5],0,"",[],0,"","","",[],"Ice Spear Barrage",0,[],60,0,[],[],[],[],[],""
1821,4146,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1822,4146,2,4287,[],[],8823,"","[1778,2121,2122,2123,2472,1212,1790]","[1,3,500,60,-30,-10,50]",0,4281,[],0,"","","",[],"Ice Spear Spray",0,[],0,0,[],[],[],[],[],""
1823,4146,3,4287,[],[],8824,"",[173],[5],0,"",[],0,"","","",[],"Ice Spear Barrage",0,[],60,0,[],[],[],[],[],""
1824,5142,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1825,5142,2,1335,[],[],8815,"","[214,70,634]","[2,130,-50]",0,"",[],0,"","","",[],"Flicker Strike",0,[],0,0,[],[],[],[],[],""
1826,5148,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1827,5824,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1828,1221,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1829,1221,1,337,[],[],8885,13,[1922],[-40],0,7656,[],0,"","","",[],"Slam",0,[],0,0,[],[],[],[],[],""
1830,1224,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1831,1224,1,337,[],[],8885,13,[1922],[-40],0,7656,[],0,"","","",[],"Slam",0,[],0,0,[],[],[],[],[],""
1832,1618,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1833,1618,2,1396,[],[],8891,20,"[173,1790]","[4,40]",0,"",[],0,"","","",[],"Spine Shot",72,[],-20,0,[],[],[],[],[],""
1834,3860,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1835,3860,2,338,[],[],8877,14,[],[],0,714,[],0,"","","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1836,3860,4,338,[],[],8834,22,[1212],[-50],0,8937,[3645],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( PhysicalBeacon );\""",[],"Thorn Spheres",0,[],200,150,"[3000,45,30,20,1]","[357,434,2480,2477,195]",[],[],[3505],""
1837,5166,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1838,5166,2,2178,[],[],8877,"",[],[],0,"",[799],0,"","","",[],"Cyclone Storm",0,[],-20,0,[],[],[],[],[],""
1839,5166,4,799,[],[],8869,"","[357,175,1212]","[7000,-15,30]",0,"",[],0,"","","",[],"Wind Storm",98,[],0,0,[],[],[],[],[],""
1840,5685,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1841,5685,3,337,[],[],8828,114,[1922],[-66],0,8936,"[8926,6015]",0,"","","on_event_trigger_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCleaveGA1Flipped );\""\r\non_event_right_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_left_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""",[],"Dash Cleave",0,[],0,0,[],[],[],[],[],""
1842,5685,4,337,[],[],8868,115,"[884,2156,4774,1922]","[5,1,25,-33]",0,8913,[],0,"","","",[],"Volatile Screech",58,[],0,0,[],[],[],[],[],""
1843,5687,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1844,5687,3,337,[],[],8828,114,[1922],[-66],0,8936,"[8926,6015]",0,"","","on_event_trigger_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCleaveGA1Flipped );\""\r\non_event_right_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_left_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""",[],"Dash Cleave",0,[],0,0,[],[],[],[],[],""
1845,5687,4,337,[],[],8868,115,"[884,2156,4774,1922]","[5,1,25,-33]",0,8913,[],0,"","","",[],"Volatile Screech",58,[],0,0,[],[],[],[],[],""
1846,5688,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1847,5689,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1848,5689,3,337,[],[],8824,116,[1922],[-50],0,8936,[8988],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisMortar, Ahead );\""",[],"Tail Whip",0,[],0,0,"[2,15]","[173,2504]",[],[],[],""
1849,5726,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1850,5726,1,337,[],[],8822,18,[],[],0,8917,[],0,"","","",[],"Sunder",0,[],0,0,[],[],[],[],[],""
1851,5730,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1852,5730,1,337,[],[],8822,18,[],[],0,8917,[],0,"","","",[],"Sunder",0,[],0,0,[],[],[],[],[],""
1853,5733,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1854,5733,1,337,[],[],8822,18,[],[],0,8917,[],0,"","","",[],"Sunder",0,[],0,0,[],[],[],[],[],""
1855,5831,0,412,[],[],8821,"",[],[],0,"",[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1856,5831,1,412,[],[],8893,1,"[4584,7088,4823,1790]","[1,1,23]",0,482,[],0,"","","",[],"Bow Spray",124,[],0,0,[],[],[],[],[],""
1857,5832,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1858,5832,3,337,[],[],8832,"",[],[],0,5888,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
1859,529,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1860,529,1,1669,[],[],8822,"","[173,196]","[4,1]",0,"",[],0,"","","",[],"Lightning Arrow",0,[],80,0,[],[],[],[],[],""
1861,673,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1862,1459,1,2373,[],[],8822,"","[173,482]","[2,50]",0,"",[],0,"","","",[],"Iguana Projectile",0,[],80,0,[],[],[],[],[],""
1863,1459,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1864,1472,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1865,1472,1,671,[],[],8876,"",[],[],0,"",[],0,"","","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1866,1472,3,1962,[],[],8906,"",[],[],0,"",[],0,"","","",[],"Tracking Flame",82,[],-50,0,[],[],[],[],[],""
1867,5848,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[5845],0,0,[],[],[],[],[],""
1868,5848,1,7154,[],[],8885,"",[485],[30],0,"",[],0,"","","",[],"Tail Strike",0,[5845],-40,0,[],[],[],[],[],""
1869,5848,2,7155,[],[],8823,"",[],[],0,"",[],0,"","","",[],"Ground Churn",0,[5845],0,0,[],[],[],[],[],""
1870,5848,3,4783,[],[],8887,"","[485,3370]","[50,100]",0,"",[],0,"","","",[],"Tail Slam",0,[5845],0,0,[],[],[],[],[],""
1871,5848,4,7188,[],[],8882,"",[],[],0,"",[],0,"","","",[],"Burrow",0,[5845],0,0,[],[],[],[],[],""
1872,271,2,674,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1873,271,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1874,293,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1875,388,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1876,388,3,338,[],[],8854,114,[1212],[-80],0,8917,[],0,"","","",[],"Tracking Sunder",93,[],-40,0,[],[],[],[],[],""
1877,3759,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1878,3759,2,680,[],[],8877,"",[],[],0,681,[],0,3765,"","",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
1879,4054,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1880,4054,2,3712,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Charge",0,[],0,0,[],[],[],[],[],""
1881,4060,0,345,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1882,4060,2,3714,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Charge",0,[],0,0,[],[],[],[],[],""
1883,4060,3,5105,[],[],8824,"",[173],[5],0,"",[],0,"","","",[],"Landslide",0,[],0,0,[],[],[],[],[],""
1884,4060,4,4688,[],[],8829,"",[434],[80],0,"",[],0,"","","",[],"Earthquake",0,[],0,0,[],[],[],[],[],""
1885,4456,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1886,4456,1,337,[],[],8885,22,[],[],0,8919,[],0,"","","",[],"Slam",0,[],90,0,[],[],[],[],[],""
1887,4458,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1888,4458,1,337,[],[],8885,22,[],[],0,8919,[],0,"","","",[],"Slam",0,[],90,0,[],[],[],[],[],""
1889,4460,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1890,4460,1,337,[],[],8885,22,[],[],0,8919,[],0,"","","",[],"Slam",0,[],90,0,[],[],[],[],[],""
1891,502,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1892,1075,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1893,3787,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1894,3799,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1895,3799,4,338,[],[],8910,114,"[884,2156,4774]","[6,1,25]",0,8913,[8922],0,"","on_start_GeometryTrigger = \""PlayEffect( MetamorphosisSkillSurgeMedium );\""","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGS2 );\""",[],"Volatile Nova",129,[],0,0,[100],[434],[],[],[3726],""
1896,3813,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1897,3813,1,3370,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Tornado Shot",0,[],0,0,[],[],[],[],[],""
1898,3813,2,3370,[],[],8823,"","[1778,2121,2122,2123,2472,1212,6831,1790]","[1,3,1000,60,-30,-10,50,50]",0,"",[],0,"","","",[],"Tornado Spray",0,[],13,0,[],[],[],[],[],""
1899,3813,4,3370,[],[],8834,45,"[1922,1778,173,6831]","[-50,1,4,70]",0,3376,"[7235,1606]",0,"","","",[],"Tornado Storm",0,[],-70,0,[],[],[],[],[],""
1900,3870,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1901,3870,1,1428,[],[],8822,"",[173],[4],0,"",[],0,"","","",[],"Skeleton Shot",0,[],0,0,[],[],[],[],[],""
1902,3870,2,1428,[],[],8855,20,[173],[2],0,"",[],0,"","","",[],"Tracking Barrage",93,[],-80,0,[],[],[],[],[],""
1903,3870,3,1428,[],[],8945,20,[173],[1],0,"",[],0,"","","",[],"Horror Barrage",123,[],0,0,[],[],[],[],[],""
1904,4238,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1905,4238,1,338,[1231],[20],6673,"",[],[],0,345,[7655],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",0,[],30,0,[],[],[],[],[],""
1906,4239,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1907,4239,1,338,[1231],[20],6673,"",[],[],0,345,[7655],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",0,[],30,0,[],[],[],[],[],""
1908,4240,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1909,4240,1,338,[1231],[20],6673,"",[],[],0,345,[7655],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggeredThrust, ContactPoint );\""",[],"Thrusting Strike",0,[],30,0,[],[],[],[],[],""
1910,5140,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1911,5601,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1912,5729,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1913,5737,0,345,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1914,5737,1,2370,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Iguana Projectile",0,[],20,0,[],[],[],[],[],""
1915,5737,2,7119,[],[],8823,"",[],[],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
1916,5737,3,6457,[],[],8824,"",[],[],0,"",[],0,"","","on_start_EmptyActionSpell = \""AddBuff( hidden_monster, infinity, 0, 1, 0, 0 );\""\r\non_event_start_for_EmptyActionSpell = \""AddBuff( basilisk_gaze, infinity, 4, 15, 5000, 0 );\""\r\non_event_end_for_EmptyActionSpell = \""RemoveBuff( basilisk_gaze );\""\r\non_end_EmptyActionSpell = \""RemoveBuff( hidden_monster );\""",[],"Stone Gaze",0,[],0,0,[],[],[],[],[],""
1917,960,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1918,3785,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1919,3797,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1920,3811,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
1921,3811,1,3372,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Tornado Shot",0,[],0,0,[],[],[],[],[],""
1922,3811,2,3372,[],[],8823,"","[1778,2121,2122,2123,2472,1212,6831,1790]","[1,3,1000,60,-30,-10,50,50]",0,"",[],0,"","","",[],"Tornado Spray",0,[],13,0,[],[],[],[],[],""
1923,3811,4,3372,[],[],8834,45,"[1922,1778,173,6831]","[-50,1,4,70]",0,3376,"[7235,1606]",0,"","","",[],"Tornado Storm",0,[],-70,0,[],[],[],[],[],""
1924,3894,1,3667,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Screech",0,[],0,0,[],[],[],[],[],""
1925,3894,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1926,3897,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1927,3909,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1928,3920,1,3731,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Lantern Toss",0,[],0,0,[],[],[],[],[],""
1929,3920,4,3731,[],[],8846,22,"[173,2504]","[0,5]",0,"",[],0,"","","",[],"Backburn",51,[],0,0,[],[],[],[],[],""
1930,3930,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1931,3930,1,4075,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Hammer Throw",0,[],0,0,[],[],[],[],[],""
1932,3930,2,4076,[],[],8823,"",[],[],0,"",[],0,"","","",[],"Hammer Barrage",0,[],0,0,[],[],[],[],[],""
1933,3939,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1934,3939,1,4048,[],[],8885,"",[],[],0,"",[],0,"","","",[],"Ground Slam",0,[],0,0,[],[],[],[],[],""
1935,3939,2,4110,[],[],8823,"","[173,2504]","[2,5]",0,"",[],0,"","","",[],"Boulder Crack",0,[],-20,0,[],[],[],[],[],""
1936,3939,3,338,[],[],8854,"",[1212],[-80],0,8917,[],0,"","","",[],"Tracking Sunder",93,[],-40,0,[],[],[],[],[],""
1937,3952,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1938,3952,1,2913,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Chaos Cascade",0,[],0,0,[],[],[],[],[],""
1939,3952,3,3697,[],[],8832,"","[1975,434]","[100,50]",0,"",[],0,"","","",[],"Chaos Storm",0,[],0,0,[],[],[],[],[],""
1940,5327,0,337,[],[],8884,"",[3370],[100],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1941,5690,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1942,5690,2,6443,[],[],8886,"",[],[],0,"",[],0,"","","",[],"Combo Strike",0,[],0,0,[],[],[],[],[],""
1943,5690,3,5812,[],[],8837,"",[],[],0,"",[],0,"","","",[],"Desert Dash",0,[],0,0,[],[],[],[],[],""
1944,5690,4,6854,[],[],8869,22,[],[],0,7234,[],0,"","","",[],"Tornado Swarm",98,[],0,0,[],[],[],[],[],""
1945,5713,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1946,5713,1,5533,[],[],8885,"",[],[],0,"",[],0,"","","",[],"Thrusting Strike",0,[],0,0,[],[],[],[],[],""
1947,675,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1948,1901,0,338,[],[],8884,"",[483],[50],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1949,1901,1,836,[],[],8885,"","[455,483]","[50,50]",0,"",[],0,"","","",[],"Glacial Hammer",0,[],80,0,[],[],[],[],[],""
1950,1901,4,836,[],[],8888,"",[483],[50],0,844,[],0,"","","",[],"Vaal Glacial Hammer",0,[],0,0,[],[],[],[],[],""
1951,1903,0,338,[],[],8884,"",[483],[50],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1952,1903,1,836,[],[],8885,"","[455,483]","[50,50]",0,"",[],0,"","","",[],"Glacial Hammer",0,[],80,0,[],[],[],[],[],""
1953,1903,3,3430,[],[],8824,"",[2156],[2],0,"",[],0,"","","",[],"Ice Shot Ballistae",0,[],0,0,[],[],[],[],[],""
1954,1903,4,836,[],[],8888,"",[483],[50],0,844,[],0,"","","",[],"Vaal Glacial Hammer",0,[],0,0,[],[],[],[],[],""
1955,1905,0,338,[],[],8884,"",[484],[50],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1956,1905,1,4008,[],[],8885,"",[484],[50],0,"",[],0,"","","",[],"Static Strike",0,[],80,0,[],[],[],[],[],""
1957,1907,0,338,[],[],8884,"",[484],[50],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1958,1907,1,4008,[],[],8885,"",[484],[50],0,"",[],0,"","","",[],"Static Strike",0,[],80,0,[],[],[],[],[],""
1959,1907,2,5485,[],[],8905,"",[1212],[-30],0,"",[],0,"","","",[],"Lightning Orbs",136,[],-50,0,[],[],[],[],[],""
1960,2026,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1961,2026,2,1325,[],[],8823,"","[214,70,634]","[2,150,-50]",0,"",[],0,"","","",[],"Flicker Strike",0,[],30,0,[],[],[],[],[],""
1962,2026,3,625,[],[],8947,22,[],[],0,"",[1368],0,"","","on_start_EmptyActionSpell = \""Delay( 0.1, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.3, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.5, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(Discharge);\""",[],"Powered Discharge",0,[],0,0,[],[],[],[],[],""
1963,2030,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1964,2030,2,1325,[],[],8823,"","[214,70,634]","[2,150,-50]",0,"",[],0,"","","",[],"Flicker Strike",0,[],30,0,[],[],[],[],[],""
1965,2030,3,625,[],[],8947,22,[],[],0,"",[1368],0,"","","on_start_EmptyActionSpell = \""Delay( 0.1, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.3, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.5, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(Discharge);\""",[],"Powered Discharge",0,[],0,0,[],[],[],[],[],""
