"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
3697,"ModDescriptionLineImplicit","Implicit Modifier","","",558549007,""
3698,"ModDescriptionLineEnchantmentImplicit","Enchantment Modifier","","",1686331500,""
3699,"ModDescriptionLineCorruptedImplicit","Corruption Implicit Modifier","","",1587583338,""
3700,"ModDescriptionLineGreatTangleImplicit","Eater of Worlds Implicit Modifier ({0})","","",-821564369,""
3701,"ModDescriptionLineCleansingFireImplicit","Searing Exarch Implicit Modifier ({0})","","",1488717164,""
3702,"ModDescriptionLinePrefix","Prefix Modifier \""{0}\""","","",869598076,""
3703,"ModDescriptionLineCraftedPrefix","Master Crafted Prefix Modifier \""{0}\""","","",-230621933,""
3704,"ModDescriptionLineSuffix","Suffix Modifier \""{0}\""","","",1898274601,""
3705,"ModDescriptionLineCraftedSuffix","Master Crafted Suffix Modifier \""{0}\""","","",-1312065346,""
3706,"ModDescriptionLineUnique","Unique Modifier","","",-432193149,""
3707,"ModDescriptionLineHellscape","Scourge Modifier","","",762777978,""
3708,"OptionsPanelAdvanceModDescriptions","Advanced Mod Descriptions","","",-873222703,""
3709,"OptionsPanelAdvanceModDescriptionsHover","Enable showing ranges, mod types and mod tiers on items when viewing reminder text.","","",-2086800134,""
3710,"ArchetypeSelectionWindowTitle","Archetype Selection","","",-1122404874,""
3711,"ArchetypeSelectionWindowDescription","Character Archetypes are a themed set of Passive Skill and Quest Reward suggestions that guide you through Act One.","","",-184529939,""
3712,"ArchetypeSelectionWindowNoArchetypeButton","No Archetype","","",1579369054,""
3713,"ArchetypeSelectWindowConfirmation","Are you sure you want to select the {0} Archetype?","","",-50007902,""
3714,"TencentLevelUpTutorialArchetypeMessage","Choose an Archetype in the window. Hovering over each will display a video and description.","","",1361016842,""
3715,"TencentLevelUpTutorialArchetypeDirected","Choose an Archetype to follow or 'No Archetype' to continue...","","",-1534634680,""
3716,"TencentArchetypeReward","{0}\nRecommended Selection","","",-634159097,""
3717,"TencentInventoryExpansionBuyMore","BUY\nMORE","","",-722551370,""
3718,"CraftingBenchNoOptionsAvailable","No crafting options available. Level up the appropriate master to get access to crafting options.","","",-529705548,""
3719,"TencentInventoryExpansionConfirmationTitle","Expand Inventory","","",-2111227533,""
3720,"TencentInventoryExpansionConfirmationMessage","You have {0} points. Would you like to expand your inventory for {1} points?","","",-1742482152,""
3721,"TencentInventoryExpansionPurchaseSuccess","Inventory Successfully Expanded","","",-1210028528,""
3722,"TencentInventoryExpansionFirstColumnFreeMessage","You are eligible for a free inventory expansion, would you like to redeem this now?","","",-1375140347,""
3723,"TencentGuildRequestNotificationMessage","Requested to Join \""{0}\""","","",870003246,""
3724,"TencentGuildRequestNotificationToast","{0} has requested to join your guild.","","",-1285995502,""
3725,"TencentGuildAcceptGuildMember","Are you sure you want to accept {0} ?","","",-144583817,""
3726,"TencentGuildRejectGuildMember","Are you sure you want to reject {0} ?","","",1857379195,""
3727,"TencentGuildPublicGuildListTitle","Public Guild List","","",1199472288,""
3728,"TencentGuildPublicGuildListSearch","Search","","",1013358085,""
3729,"TencentGuildPublicGuildListWebsite","Website","","",560265894,""
3730,"TencentGuildRequestsSentPlural","{0} Requests Sent","","",1610827019,""
3731,"TencentGuildRequestsSent","{0} Request Sent","","",1561333089,""
3732,"OfferNotificationViewButtonText","View","","",-1810954446,""
3733,"TencentGuildRequestsRecieved","{0} Guild Request Received","","",-791128004,""
3734,"TencentGuildRequestsRecievedPlural","{0} Guild Requests Received","","",1583454992,""
3735,"ConsoleResetSearchBar","Clear Highlight","","",-2023783086,""
3736,"ConsoleEnterSearchBar","Highlight Items","","",-644314175,""
3737,"BestiaryChallengesPanelTabName","Bestiary","","",-1902712500,""
3738,"LeagueStandardBestiary","Hunt dangerous Beasts and sacrifice them to craft valuable items.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",76976677,""
3739,"LeagueHardcoreBestiary","Hunt dangerous Beasts and sacrifice them to craft valuable items.\n\n<colour:red>{A character killed in Hardcore Bestiary becomes a Standard character.}","","",729239627,""
3740,"LeagueStandardSSFBestiary","SSF Bestiary","","",1853492641,""
3741,"LeagueHardcoreSSFBestiary","SSF HC Bestiary","","",1927325990,""
3742,"MarketPanelSearchListingsEnd","You have reached the end of the available items. ","","",1997469729,""
3743,"AtlasSextantNumberPopupInfo1","<white>{{Cartographer's Sextants\nCurrent Sextants: {0}\nMaximum Sextants: {1}}}","","",969327179,""
3744,"AtlasSextantNumberPopupInfo2","\n\n<default>{Adding a Sextant beyond your Maximum will remove your oldest Sextant.}","","",281325041,""
3745,"AtlasSextantNumberPopupBonus1","\n<default>{+1 Maximum Sextants for completing all bonus objectives on White Maps.}","","",-2015493500,""
3746,"AtlasSextantNumberPopupBonus2","\n<default>{+1 Maximum Sextants for completing all bonus objectives on Yellow Maps.}","","",-1465474933,""
3747,"AtlasSextantNumberPopupBonus3","\n<default>{+1 Maximum Sextants for completing all bonus objectives on Red Maps.}","","",1015980544,""
3748,"AtlasSextantNumberPopupBonus4","\n<default>{+1 Maximum Sextants for completing all of Zana's quests.}","","",-1697935136,""
3749,"BestiaryCraftingWindowAnySpeciesIngredient","Any Creature","","",239162077,""
3750,"BestiaryCraftingWindowSpeciesIngredient","Any creature of {0}","","",-547125223,""
3751,"BestiaryCraftingWindowSubSpeciesIngredient","Any creature of the {0}","","",1666085634,""
3752,"AtlasOldestSextantWorldAreaName","\n\n<white>{{Your oldest Sextant is currently on: {0}}}.","","",-20216893,""
3753,"BestiaryCraftingBenchIngredientFamily","Any creature of {0}","","",-862492971,""
3754,"BestiaryCraftingBenchIngredientGroup","Any creature of the {0}","","",-1077324659,""
3755,"BestiaryCraftingBenchTitle","Blood Altar","","",1483439651,""
3756,"BestiaryContextMenuOptionPopupLevel","Level: {0}","","",-2074531644,""
3757,"BestiaryContextMenuTitle","Captured Creatures","","",-1224984029,""
3758,"MenagerieTiger","Tigers","","",-442896780,""
3759,"MenagerieLynx","Lynxes","","",619432781,""
3760,"MenagerieIceHellion","Ice Hellions","","",-1588373794,""
3761,"MenagerieFireHellion","Fire Hellions","","",-2029221747,""
3762,"MenagerieGoatman","Goatmen","","",716874556,""
3763,"MenagerieMonkeyRanged","Apes","","",1396054112,""
3764,"MenagerieChieftain","Chieftains","","",7477742,""
3765,"MenageriePitbull","Pitbulls","","",-516257490,""
3766,"MenagerieHound","Karui Hounds","","",1632537876,""
3767,"MenagerieWolf","Wolves","","",-1789923626,""
3768,"MenagerieDropBear","Ursae","","",-1928544871,""
3769,"MenagerieBeast","Gargantuans","","",2140700285,""
3770,"MenagerieSpiker","Goliaths","","",-819751061,""
3771,"MenagerieBull","Bulls","","",-411086438,""
3772,"MenagerieTigerKingSpirit","Farrul, First of the Plains","","",1814192255,""
3773,"MenagerieRhex","Rhexes","","",1277955675,""
3774,"MenagerieRhoa","Rhoas","","",1972684481,""
3775,"MenagerieVulture","Vultures","","",2045685111,""
3776,"MenagerieKiweth","Retches","","",-15556024,""
3777,"MenagerieIguana","Chimerals","","",-568965799,""
3778,"MenagerieSandSnake","Dryland Snakes","","",-1026488740,""
3779,"MenagerieForestSnake","Woodland Snakes","","",-1030043561,""
3780,"MenagerieFeatheredRhexSpirit","Saqawal, First of the Skies","","",-355716597,""
3781,"MenagerieDevourer","Devourers","","",1839972024,""
3782,"MenagerieSandLeaper","Leapers","","",-1256376551,""
3783,"MenagerieCarrionQueen","Carrion Queens","","",923604896,""
3784,"MenagerieScorpion","Scorpions","","",-1923076920,""
3785,"MenagerieNewSpider","Giant Arachnids","","",2013100206,""
3786,"MenageriePlatedSpider","Arachnoscorpids","","",65942765,""
3787,"MenageriePlagueSpider","Disease-Bearing Arachnids","","",-1211507457,""
3788,"MenagerieScorpionSpiderSpirit","Fenumus, First of the Night","","",-1396750591,""
3789,"MenagerieSquid","Watchers","","",1371301970,""
3790,"MenagerieSirenSpawn","Siren Spawn","","",1975022906,""
3791,"MenagerieParasiticSquid","Parasitic Cephalopods","","",-383239506,""
3792,"MenagerieAlternateCrabVisual","Cave Crabs","","",2146401205,""
3793,"MenagerieClassicCrabVisual","Giant Crabs","","",1568787381,""
3794,"MenagerieSandSpitter","Sand Spitters","","",-1317139284,""
3795,"MenagerieShieldCrab","Shield Crabs","","",1996824947,""
3796,"MenagerieGemFrog","Croakers","","",-693775715,""
3797,"MenagerieFrog","Maws","","",-1787675751,""
3798,"MenagerieNessCrabSpirit","Craiceann, First of the Deep","","",-298632563,""
3799,"TreasureHunterMissionFindMaster","Find the Treasure Hunter","","",1930290210,""
3800,"TreasureHunterMissionFindCave","Find the Cave Entrance","","",-821923755,""
3801,"TreasureHunterMissionEnteredCave","Clear the cave and find Borboss' key","","",-1330755832,""
3802,"TreasureHunterMissionDefeatBoss","Defeat Borboss to get the key","","",187454503,""
3803,"TreasureHunterMissionOpenChest","Open Borboss' Chest","","",-1664919026,""
3804,"TreasureHunterMissionPickupKey","Pick up the key","","",-1994451149,""
3805,"TreasureHunterMissionBonusObjective","Protect Balek while he opens the chests.","","",1971860120,""
3806,"TreasureHunterPrimaryComplete","Primary Objective Complete","","",1304774733,""
3807,"TreasureHunterSecondaryComplete","Secondary Objective Complete","","",-260027886,""
3808,"TreasureHunterSpeakToMaster","Speak to Balek","","",1128651835,""
3809,"MapStashBonusComplete","Atlas Bonus Complete","","",1863760629,""
3810,"MapStashMapComplete","Atlas Map Complete","","",477569248,""
3811,"BestiaryTabRecipesPage","Recipes","","",1401147214,""
3812,"BestiaryTabCapturedPage","Captured Beasts","","",3656979,""
3813,"BestiaryTabTitle","Bestiary","","",-698799378,""
3814,"TencentModifierGuildButtonLabel","Modifier Guide","","",704321952,""
3815,"ActionThrowNet","Throw Net","","",681705819,""
3816,"SkillPopupThrowNetDescription","Attempt to capture a Beast with your currently-selected net.\nYou can change to a new type of net by right-clicking it in your inventory.","","",-1851897088,""
3817,"BestiaryCraftingBenchIngredientRarityFamily","Any {0} creature of {1}","","",1771667390,""
3818,"BestiaryCraftingBenchIngredientRarityGroup","Any {0} creature of the {1}","","",881504067,""
3819,"MenagerieParasite","Parasites","","",1244803899,""
3820,"MenagerieRoosterDemon","Cockerels","","",1993741934,""
3821,"MenageriePurgeHound","Hounds","","",-1324569920,""
3822,"TencentTradeMarketNoteLabel","Note: {0}","","",96674441,""
3823,"BestiaryRecipeFilterNoMatches","No Matching Recipes","","",2104503885,""
3824,"BestiaryRecipesUsableRecipes","No Usable Recipes","","",1255982622,""
3825,"BestiaryFilterRecipesLabel","Filter Recipes","","",978986628,""
3826,"BestiaryUsableRecipesCheckboxLabel","Hide Unusable ","Hide Unusable <<xbox_button_rstick>>","",129483294,""
3827,"EquipBesitaryNetConfirmation","Equip {0} to capture beasts?","","",1047220158,""
3828,"BestiaryCraftingLegendNavigateRecipies","Navigate Recipes","","",-1108407962,""
3829,"BestiaryCraftingLegendNavigateInventory","Inventory Navigation","","",-24621645,""
3830,"BestiaryCraftingLegendSelectRecipe","Select Recipe","","",1973753718,""
3831,"BestiaryCraftingLegendContextMenu","Select Beast","","",-28824800,""
3832,"BestiaryCraftingLegendContextMenuNavigate","Navigate","","",684847305,""
3833,"BestiaryCraftingLegendFilter","Filter Recipes","","",-2017468684,""
3834,"BestiaryCraftingLegendClearFilter","Clear Filter","","",697393070,""
3835,"BestiaryBookChangeTabs","Change Book Tabs","","",848011705,""
3836,"BestiaryBookNavigate","Navigate","","",-2113770596,""
3837,"BestiaryBookSelectGroup","Select Group","","",271921358,""
3838,"BestiartBookBack","Back","","",-1968904427,""
3839,"WorldPanelBestiaryPinActiveHover","Click to travel to your Menagerie","Select to travel to your Menagerie","",-1506989406,""
3840,"WorldPanelBestiaryPinInactiveHover","Your Menagerie","","",1732879930,""
3841,"WorldPanelBestiaryPinInfoHover","Complete Einhar's quests to unlock the Menagerie.","","",750117223,""
3842,"NetTier","Net Tier","","",-166526557,""
3843,"BestiaryCatpureNotificationText","New Beast Captured","","",-698549248,""
3844,"PlayerContextMenuVisitMenagerie","Visit Menagerie","","",-590911409,""
3845,"ErrorMenagerieNotUnlocked","You must complete Einhar's quests to unlock the Menagerie.","","",2033387504,""
3846,"BestiaryRecipeUnlockNotification","New Recipe Unlocked","","",579642406,""
3847,"BestiaryMultipleRecipesUnlockedNotification","{0} New Recipes Unlocked","","",1257954847,""
3848,"BestiaryRecipeComponentRequiresMod","With Mod: {0}","","",-43721271,""
3849,"BestiaryRecipeComponentRequiresLevel","Level: {0}","","",-411808769,""
3850,"BestiaryRecipeComponentRequiresRarity","Rarity: {0}","","",1006101579,""
3851,"TutorialPanelBestiary","Bestiary League","","",887552125,""
3852,"MapStairAlternativeBridge","Bridge","","",-213420548,""
3853,"MapStairAlternativeRaft","Raft","","",-2135279822,""
3854,"NotifyOfUnboundActionsMessage","You need to bind the following actions to an input:","","",-584016030,""
3855,"NotifyOfUnboundActionsGoToOptionsButton","Open Options","","",1598750699,""
3856,"NotifyOfUnboundActionsLaterButton","Later","","",189197969,""
3857,"XboxPlayerContextMenuVisitMenagerie","Visit Menagerie","","",-1841478586,""
3858,"BestiaryCraftingGenusText","Any {0}","","",222042452,""
3859,"HUDNoAllocatedAscendancySkillsMessageText","You've logged into an ascendancy character that has no ascendancy passive skills allocated. This is usually because a recent patch has reset them (due to changes in the passive tree), but may be because none were ever allocated.\r\n\r\nPlease take care reallocating your ascendancy passive skills!","","",-1069741102,""
3860,"BestiaryAnyCreatureRarity","Any {0} Creature","","",-56846081,""
3861,"BestiaryNewCreature","New","","",634052429,""
3862,"CaptureTutorialText","Press {0} when targeting a Beast to throw a Net.","Use the Capture Monster skill when targeting a Beast to throw a Net.","",1227731406,""
3863,"TutorialPanelBestiaryTitle","Bestiary","","",768713911,""
3864,"TutorialPanelBestiaryContent1","Einhar Frey, first found in Act 2, wants your help capturing beasts to place in his Menagerie. Einhar only wants beasts he feels are \""worthy\"" of the First Ones, so he will only appear when there are beasts with Bestiary mods in the area. These are easily identified by their yellow or red icons on the minimap. For Einhar to capture a beast, you must first weaken it through combat.","","",867714073,""
3865,"TutorialPanelBestiaryContent2","Captured beasts are taken by Einhar to the Menagerie. Your Menagerie is shared across all characters in the same league on the same account, much like a Hideout. Other players can enter your Menagerie if you allow it, and you can enter theirs.\r\n\r\nThe Menagerie has a small arena with a stone plate, called the Blood Altar. At the Blood Altar you can perform 'Beastcrafting'. This requires that you select a recipe for which you have the required beasts. Once selected, those beasts will attack you in the arena. Successfully defeating those beasts will complete the craft, while death will result in those beasts escaping (and, if you're in a Hardcore league, your character transferring to Standard). \r\n\r\nRecipes can be discovered by capturing beasts, so be sure to capture a wide range of beasts!\r\n\r\nEach captured beast, and each unlocked recipe, is also logged in your Bestiary - a document that can be found in your Challenges tab while you are in an area with Einhar or in the Menagerie.","Nets can be found from slain monsters, or can be purchased from Einhar in a Town. There are different kinds of net to find and buy, increasing in effectiveness and price. Some of the toughest and rarest beasts will be difficult to capture without high-tier nets.\r\n\r\nCaptured beasts are taken by Einhar to the Menagerie. Your Menagerie is shared across all characters in the same league on the same account, much like a Hideout. Other players can enter your Menagerie if you allow it, and you can enter theirs.\r\n\r\nThe Menagerie has a small arena with a stone plate, called the Blood Altar. At the Blood Altar you can perform 'Beastcrafting'. This requires that you select a recipe for which you have the required beasts. Once selected, those beasts will attack you in the arena. Successfully defeating those beasts will complete the craft, while death will result in those beasts escaping (and, if you're in a Hardcore league, your character transferring to Standard). \r\n\r\nYou can trade beasts with other players by purchasing a Bestiary Orb from Einhar and then using it on a captured beast in your Menagerie. The beast will vanish into the Orb, which can then be traded with another player. Using an Orb with a captured beast inside will add it to your Menagerie.\r\n\r\nRecipes can be discovered by capturing beasts, so be sure to capture a wide range of beasts!\r\n\r\nEach captured beast, and each unlocked recipe, is also logged in your Bestiary - a document that can be found in your Challenges tab by pressing <<xbox_button_view>>.","",2005660858,""
3866,"TutorialPanelBestiaryContent3","Eventually you may be able to fight one of the four Spirit Beast bosses, each of which can drop their own special set of unique items. These are the pinnacle fights available through Beastcrafting, and may require that you capture particularly rare beasts.","","",-74353620,""
3867,"TutorialPanelBestiaryVideo1","Art/Videos/Tutorial_BestiaryCapture.BK2","","",-1596524917,""
3868,"TutorialPanelBestiaryVideo2","Art/Videos/Tutorial_BestiaryCraft.BK2","Art/Videos/Tutorial_BestiaryCraft_Xbox.BK2","Art/Videos/Tutorial_BestiaryCraft_Xbox.BK2",1875113402,"Art/Videos/Tutorial_BestiaryCraft_PS4.BK2"
3869,"BestiaryFilterBeasts","Filter Beasts","","",-1188961033,""
3870,"BestiaryCraftingEncounterLevelDisplay","Item Level: {0}","","",636665466,""
3871,"BestiaryCraftingEncounterLevelDisplayPopup","The item level of the resultant item is based on the Beast in the top-left slot.","","",-182236042,""
3872,"BestiaryNoRecipesUnlocked","No Recipes Unlocked\nCapture some Beasts to unlock Recipes","","",-1299436972,""
3873,"ConsoleItemiseBeastConfirmationMessage","Are you sure you want to itemise this beast?","","",-119357335,""
3874,"ConsoleActionItemiseBeast","Itemise Beast","","",-962120629,""
3875,"TutorialPanelStrongboxesTitle","Strongboxes","","",217182380,""
3876,"TutorialPanelStrongboxesContent1","Special chests, called Strongboxes, can be found throughout Path of Exile. Unlike ordinary chests, Strongboxes are protected by monsters that must be defeated before the Strongbox will relinquish its treasures. \r\n\r\nAlthough Strongboxes are not technically items, they do share some special traits in common with many of Path of Exile's items. Specifically, Strongboxes have mods and, like items, these mods can be changed with the use of currency.\r\n\r\nThere are several different kinds of Strongbox to find, each one providing different amounts or kinds of items. Here are a few of the more common ones:","","",-219581281,""
3877,"TutorialPanelStrongboxesContent2","It is often worth carrying some currency items with you, so you can modify any strongboxes you happen to come across. The difference between a normal Strongbox and a well-crafted magic Strongbox can be quite significant.","","",-118787373,""
3878,"TutorialPanelStrongboxesImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Strongboxes1","","",1866093935,""
3879,"TutorialPanelStrongboxesImage2","Art/2DArt/UIImages/InGame/TutorialPictures/Strongboxes2","","",1409515375,""
3880,"TutorialPanelFlasksTitle","Flasks","","",-1185627158,""
3881,"TutorialPanelFlasksContent1","They may not be as flashy as a powerful weapon or armour item, but flasks in Path of Exile will literally mean the difference between life and death.","","",1369902247,""
3882,"TutorialPanelFlasksContent2","Flasks in Path of Exile are not consumable items. Unlike Scrolls of Wisdom, when you use a Flask, it does not vanish. Instead, it simply consumes a number of flask charges based on the flask you're using, and, once empty, must be refilled before it can be used again. Flasks can come in normal, magic or unique rarity, but not rare. \r\n\r\nUsually, flasks refill as you slay monsters. This means as long as you're successfully engaging in combat, you should always have a flask or two available for use. But if you get into a spot of trouble and empty your flasks, you'll either have to carefully slay enough monsters to refill them or return to Town. \r\n\r\nYour flasks also refill when you return to Town, so jumping into a portal is a valid strategy when you're running low on flask charges. Some flasks, such as those with the 'Surgeon's' prefix, can be refilled based on other conditions.","","",-160952541,""
3883,"TutorialPanelFlasksContent3","Other magic mods can enhance the amount of life or mana a flask restores, or the duration it lasts, or the number of times it can be used. Some also provide extra utilities, such as removing curses or ailments. \r\n\r\nCarefully selecting your flasks and which mods they have is just as important as selecting which weapon to wield or passive skills to take. If ever you are struggling to survive, take a look at your flasks and see if improvements can be made. They are often a cheap and effective place to start solving character build problems.","","",-1218796081,""
3884,"TutorialPanelFlasksImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Flasks1","","",-36049531,""
3885,"TutorialPanelFlasksImage2","Art/2DArt/UIImages/InGame/TutorialPictures/Flasks2","","",749048102,""
3886,"TutorialPanelFlasksImage3","Art/2DArt/UIImages/InGame/TutorialPictures/Flasks3","","",-1012045128,""
3887,"TutorialPanelFlasksCaption1","Carefully consider your flask modifiers. They can make all the difference.","","",-273610232,""
3888,"TutorialPanelFlasksCaption2","It's helpful to have a mix of different flasks for different situations.","","",892548007,""
3889,"TutorialPanelFlasksCaption3","Flasks are friends! Don't be afraid to use them often.","","",191313463,""
3890,"TutorialPanelEssencesTitle","Essences","","",675863173,""
3891,"TutorialPanelEssencesContent1","You may encounter large blue crystals throughout the world that have imprisoned several monsters. By activating the central crystal you can free the monster within, but beware: that monster has been empowered by an Essence, and will be significantly tougher to kill than usual. If you manage to defeat the monster within, you can claim the essence for yourself. \r\n\r\nEssences are a special type of currency item that can typically only be found by defeating these trapped monsters. Unlike ordinary currency items, Essences have semi-predictable outcomes -- they will always guarantee that a certain mod appears.","","",-2087343870,""
3892,"TutorialPanelEssencesContent2","Essences are particularly useful early on, or when your character needs a certain mod, such as fire resistance. When the usefulness of low-level essences drops away, you can upgrade them by selling three identical essences to a vendor. Doing so will grant you one similar, but more effective, essence.","","",-439946628,""
3893,"TutorialPanelEssencesImage1","Art/2DArt/UIImages/InGame/TutorialPictures/Essence","","",-739696699,""
3894,"TutorialPanelEssencesCaption1","Monsters who carry essences are much more difficult than ordinary monsters. Be careful!","","",1804165015,""
3895,"CannotCaptureNonBeast","You can only capture Beasts with your nets.","","",489814777,""
3896,"GenusCapturedText","{0} ({1}) [{2} In Storage]","","",-954479367,""
3897,"CannotCaptureEnragedBeast","You can't capture a Beast while it is enraged.","","",-1476766637,""
3898,"ShowAtlasInformation","Show Atlas Information","","",-1581606505,""
3899,"CaptureTutorialTextUnbound","Press {0} when targeting a Beast to throw a Net.","Press <<xbox_button_rstick>> to bind the Capture Monster skill to your skillbar","",-762073072,""
3900,"MapLegendLabyrinth","Labyrinth","","",1597694192,""
3901,"MapLegendMenagerie","Menagerie","","",2046573016,""
3902,"ItemDisplayMonsterGenus","Genus","","",172221908,""
3903,"ItemDisplayMonsterGroup","Group","","",1309013878,""
3904,"ItemDisplayMonsterFamily","Family","","",-557434723,""
3905,"ChatBoxInvalidItem","[invalid item]","","",-1577718274,""
3906,"ModDescriptionLineMonster","Monster Modifier","","",-1764568547,""
3907,"ItemErrorBenchAlreadyFull","There is already an item in the crafting bench.","","",994628780,""
3908,"MicrotransactionShopNoSpecials","No Specials Currently Avaliable","","",195345816,""
3909,"MicrotransactionShopImageRetrievalFailText","Click here to browse our online shop","","",-91816295,""
3910,"BeastSuccessfullyCaptured","This Beast has been successfully added to your Bestiary.","","",1945401918,""
3911,"MenagerieCapacityWarning","Your Menagerie only has room for one more Beast of this type.","","",-821822019,""
3912,"TradeMarketOfferReportBuyer","Report Buyer","","",-333841785,""
3913,"TradeMarketOfferReportSeller","Report Seller","","",2089029666,""
3914,"CannotUseItemInSsfLeague","You can't use this item in SSF league.","","",-992189855,""
3915,"RareBestairyRecipes","Recipes you have unlocked:","","",604500671,""
3916,"RoyaleWaitingForPlayers","Waiting for players to join...","","",71665411,""
3917,"RoyalePlayerCurrentMax","{0}/{1}","","",-1442617055,""
3918,"RoyaleDistanceFormat","{0}m","","",-1243674001,""
3919,"RoyaleGameInProgress","Game In Progress!","","",265044137,""
3920,"RoyaleDistanceToSafeZone","Distance to Safe Zone: {0}","","",1837139078,""
3921,"RoyaleLeaderboardWindowTitle","Scoreboard","","",-912137366,""
3922,"RoyaleSpectatingWindowTitle","Spectating","","",859192417,""
3923,"RoyaleLeaderboardFilterLabel","Search Players","","",1362305748,""
3924,"ConsoleCharacterSelectionStateEventsTitle","Events","","",301185908,""
3925,"UseBestiaryOrbWarning","Add this Beast to your Menagerie?","","",-1834734977,""
3926,"MenagerieCapacityReached","After this Beast, your Menagerie has no more room for Beasts of this type.","","",1277905391,""
3927,"AlwaysAttackInPlaceSkillListLabel","Always Attack Without Moving","","",-1823041421,""
3928,"IncursionPortalName","Time Portal","","",1649801578,""
3929,"CharacterSelectionAccountNotVerified","Your Account is not Verified.\nSome features (including important security ones) are not available until you become verified. Click below to request a verification email.","","",1081260362,""
3930,"CharacterSelectionVerifyButton","Verify Account","","",2037944355,""
3931,"LeagueStandardIncursion","Perform Temporal Incursions on an ancient Vaal Treasure Temple to uncover its true location.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",1401725035,""
3932,"LeagueHardcoreIncursion","Perform Temporal Incursions on an ancient Vaal Treasure Temple to uncover its true location.\n\n<colour:red>{A character killed in Hardcore Incursion becomes a Standard character.}","","",-1902742110,""
3933,"LeagueStandardSSFIncursion","SSF Incursion","","",-1360196793,""
3934,"LeagueHardcoreSSFIncursion","SSF HC Incursion","","",1912077427,""
3935,"ConsoleTradePanelOfferItem","Offer Item","","",-1656237316,""
3936,"ConsoleTradePanelPickupPlace","Pickup / Place","","",1387756027,""
3937,"IncursionBarDisplayName","Monsters Killed","","",-1752364056,""
3938,"EnterIncursionButton","Enter Incursion","","",-2010858444,""
3939,"AlwaysAttackInPlaceMovementSkillHover","Movement skills will not lock onto the target and always move the player in the direction of your cursor.","","",-1592680354,""
3940,"ShopPanelHomeButtonHover","Return to the home page for the shop.","","",701190119,""
3941,"ShopPanelAlreadyOwnedItem","Already Owned","","",-1679425576,""
3942,"IncursionMapConnectionClosed","Locked Door to {0}\n<default>{{Unlock this door with a Stone of Passage}}","","",55662995,""
3943,"IncursionMapConnectionOpen","Unlocked Door to {0}","","",-860958668,""
3944,"IncursionTempleBlueprintWindowTitle","Temple of Atzoatl","","",1807841405,""
3945,"OpenTempleBlueprintUIButton","Temple Map","","",-1554301829,""
3946,"KillSwapArchitectPopup","<default>{{Kill this Architect to change this room to {0}}}","","",506546604,""
3947,"KillUpgradeArchitectPopup","<default>{{Kill this Architect to upgrade this room to {0}}}","","",755487846,""
3948,"IncursionsRemainingText","{0} Incursions Remaining","","",-64952062,""
3949,"IncursionLockedDoor","Altar of Passage","","",155258949,""
3950,"BlueprintOpenTempleButton","Open Temple","","",1384331363,""
3951,"IncursionCorruptionCraftingWindowTitle","Corruption Altar","","",-1708150838,""
3952,"IncursionCorruptionDescriptionRoomI","Corrupts an item, modifying it unpredictably.","","",-1308151801,""
3953,"IncursionCorruptionDescriptionRoomII","Potently corrupts an item, modifying it drastically and unpredictably. The item may be destroyed.","","",581432528,""
3954,"IncursionSacrificeCraftingWindowTitle","Altar of Sacrifice","","",-880546927,""
3955,"IncursionSacrificeDescriptionRoomI","Sacrifice a unique equipment for another random unique.","","",-1258970934,""
3956,"IncursionSacrificeDescriptionRoomII","Sacrifice a unique equipment for another random unique of the same item class.","","",122453767,""
3957,"IncursionSacrificeDescriptionRoomIII","Sacrifice a unique equipment for another random unique of the same item class. Transforms unique items found exclusively in the Temple of Atzoatl.","","",-2028084744,""
3958,"IncursionDestructibleDoor","Place Explosives","","",-121720500,""
3959,"ConsoleActionCorrupt","Corrupt","","",2075725652,""
3960,"IncursionRemainingText","1 Incursion Remaining","","",1469708981,""
3961,"SkillPopupSoulPrevention","Soul Gain Prev.","","",-354658137,""
3962,"SacrificeCraftingBenchCraftButton","Sacrifice","","",-2140544329,""
3963,"IncursionRoomPopupTier","(Tier {0})","","",984369784,""
3964,"IncursionRoomPopupUpgrades","Upgrades to {0}","","",-1038572899,""
3965,"IncursionGemCraftingWindowTitle","Lapidary Lens","","",877560233,""
3966,"IncursionGemCraftingDescriptionText","Corrupts a Skill or Support Gem, modifying it unpredictably twice.","","",683000029,""
3967,"IncursionKeyDescription","This item can be placed into an Altar of Passage to create a connection between two adjacent rooms in the Temple of Atzoatl. This item will drop on the ground when leaving an Incursion.","","",506265949,""
3968,"IncursionBombDescription","This item can be used to destroy a wall connecting two chambers in the Temple of Atzoatl. This item will drop on the ground when leaving the Temple.","","",1517784345,""
3969,"TutorialPanelIncursion","Incursions","","",-20198100,""
3970,"KillSwapArchitectPreviewWindowText","<default>{{(Kill to change to {0})}}","","",246702347,""
3971,"KillUpgradeArchitectPreviewWindowText","<default>{{(Kill to upgrade to {0})}}","","",2014100544,""
3972,"TutorialPanelIncursionTitle","Incursions","","",-61473120,""
3973,"TutorialPanelIncursionSubtitle1","Altars of Passage","","",849263260,""
