"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
30052,5015,7,20,650,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[3338],"[3,3,3,1]","[0.4,0.6,6.5]","[21,32,5732]",[24],[5017]
30053,5015,8,24,650,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[3338],"[3,3,3,1]","[0.4,0.6,6.5]","[29,43,7769]",[28],[5017]
30054,5015,9,28,650,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[3338],"[3,3,3,1]","[0.4,0.6,6.5]","[38,57,10381]",[32],[5017]
30055,5015,10,32,650,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[3338],"[3,3,3,1]","[0.4,0.6,6.5]","[51,76,13716]",[36],[5017]
30056,5016,1,84,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.2,1.6,13.5]","[4033,5377,756152]",[],[5018]
30057,5017,1,84,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.2,1.6,13.5]","[4033,5377,756152]",[],[5019]
30058,5018,1,84,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.2,1.6,13.5]","[4033,5377,756152]",[],[5020]
30059,5019,1,68,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[813,1220,84720]",[],[5021]
30060,5020,1,1,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[11,16,1127]",[],[5022]
30061,5021,1,68,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[813,1220,84720]",[],[5023]
30062,5022,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[11,16,1127]",[],[5024]
30063,5023,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[11,16,1127]",[],[5025]
30064,5024,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,5]","[11,16,1127]",[],[5026]
30065,5025,1,83,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.08,0.12,5.3]","[193,289,212700]",[],[5027]
30066,5027,1,3,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[7,11,147]",[],[5029]
30067,5027,2,68,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,10]","[833,1250,86822]",[],[5029]
30068,5028,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,6.5]","[6,8,751]",[],[5030]
30069,5028,2,68,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,13]","[833,1250,112868]",[],[5030]
30070,5029,1,3,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,10]","[14,21,1469]",[],[5031]
30071,5030,1,0,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,10]","[12,17,1215]",[],[5032]
30072,5033,1,3,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[7,11,147]",[],[5035]
30073,5032,1,3,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,2.5]","[14,21,367]",[],[5034]
30074,5032,2,68,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,10]","[833,1250,86822]",[],[5034]
30075,5031,1,3,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[8,13,176]",[],[5033]
30076,5031,2,68,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,7]","[1000,1500,72930]",[],[5033]
30077,5034,1,1,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[1.6,2.4,7]","[12,19,907]",[],[5036]
30078,5026,1,3,0,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2.4]","[7,11,352]",[],[5028]
30079,5035,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[6,9,125]",[],[5037]
30080,5035,2,2,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[7,10,141]",[],[5037]
30081,5035,3,4,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[9,13,177]",[],[5037]
30082,5035,4,7,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[12,17,240]",[],[5037]
30083,5035,5,11,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[16,25,341]",[],[5037]
30084,5035,6,16,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[24,36,504]",[],[5037]
30085,5035,7,20,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[32,48,670]",[],[5037]
30086,5035,8,24,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[42,63,874]",[],[5037]
30087,5035,9,28,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[54,81,1124]",[],[5037]
30088,5035,10,32,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[69,103,1430]",[],[5037]
30089,5035,11,36,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[87,130,1802]",[],[5037]
30090,5035,12,40,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[108,162,2254]",[],[5037]
30091,5035,13,44,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[134,202,2801]",[],[5037]
30092,5035,14,48,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[166,249,3461]",[],[5037]
30093,5035,15,52,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[204,306,4257]",[],[5037]
30094,5035,16,56,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[250,375,5213]",[],[5037]
30095,5035,17,60,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[305,458,6360]",[],[5037]
30096,5035,18,64,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[371,557,7735]",[],[5037]
30097,5035,19,67,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[429,644,8940]",[],[5037]
30098,5035,20,70,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[495,743,10317]",[],[5037]
30099,5035,21,72,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[544,817,11342]",[],[5037]
30100,5035,22,74,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[598,897,12462]",[],[5037]
30101,5035,23,76,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[657,985,13684]",[],[5037]
30102,5035,24,78,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[721,1081,15018]",[],[5037]
30103,5035,25,80,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[791,1186,16473]",[],[5037]
30104,5035,26,82,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[867,1300,18060]",[],[5037]
30105,5035,27,84,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[950,1425,19791]",[],[5037]
30106,5035,28,86,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[1041,1561,21678]",[],[5037]
30107,5035,29,88,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[1139,1709,23734]",[],[5037]
30108,5035,30,90,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[1247,1870,25975]",[],[5037]
30109,5036,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,1]","[6,9,125]",[],[5038]
30110,5037,1,1,500,0,0,0,[],"[1473,1474,1955]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2]","[12,17,480]",[],[5039]
30111,5038,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2]","[12,17,480]",[],[5040]
30112,5039,1,1,500,0,0,0,[],"[1473,1474,1955]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2]","[12,17,480]",[],[5041]
30113,5040,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2]","[12,17,480]",[],[5042]
30114,5041,1,1,500,0,0,0,[],"[1471,1472,1721]","[0,0,1]",[],"[3,3,3]","[0.8,1.2,2]","[12,17,480]",[],[5043]
30115,5042,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[5044]
30116,5043,1,18,0,0,0,0,[],[],[],[3902],[1],[],[],[20],[5045]
30117,5043,2,22,0,0,0,0,[],[],[],[3902],[1],[],[],[20],[5045]
30118,5043,3,26,0,0,0,0,[],[],[],[3902],[1],[],[],[21],[5045]
30119,5043,4,29,0,0,0,0,[],[],[],[3902],[1],[],[],[22],[5045]
30120,5043,5,32,0,0,0,0,[],[],[],[3902],[1],[],[],[23],[5045]
30121,5043,6,35,0,0,0,0,[],[],[],[3902],[1],[],[],[23],[5045]
30122,5043,7,38,0,0,0,0,[],[],[],[3902],[1],[],[],[24],[5045]
30123,5043,8,41,0,0,0,0,[],[],[],[3902],[1],[],[],[25],[5045]
30124,5043,9,44,0,0,0,0,[],[],[],[3902],[1],[],[],[26],[5045]
30125,5043,10,47,0,0,0,0,[],[],[],[3902],[1],[],[],[26],[5045]
30126,5043,11,50,0,0,0,0,[],[],[],[3902],[1],[],[],[27],[5045]
30127,5043,12,53,0,0,0,0,[],[],[],[3902],[1],[],[],[28],[5045]
30128,5043,13,56,0,0,0,0,[],[],[],[3902],[1],[],[],[29],[5045]
30129,5043,14,58,0,0,0,0,[],[],[],[3902],[1],[],[],[29],[5045]
30130,5043,15,60,0,0,0,0,[],[],[],[3902],[1],[],[],[30],[5045]
30131,5043,16,62,0,0,0,0,[],[],[],[3902],[1],[],[],[31],[5045]
30132,5043,17,64,0,0,0,0,[],[],[],[3902],[1],[],[],[32],[5045]
30133,5043,18,66,0,0,0,0,[],[],[],[3902],[1],[],[],[32],[5045]
30134,5043,19,68,0,0,0,0,[],[],[],[3902],[1],[],[],[33],[5045]
30135,5043,20,70,0,0,0,0,[],[],[],[3902],[1],[],[],[34],[5045]
30136,5043,21,72,0,0,0,0,[],[],[],[3902],[1],[],[],[35],[5045]
30137,5043,22,74,0,0,0,0,[],[],[],[3902],[1],[],[],[35],[5045]
30138,5043,23,76,0,0,0,0,[],[],[],[3902],[1],[],[],[36],[5045]
30139,5043,24,78,0,0,0,0,[],[],[],[3902],[1],[],[],[37],[5045]
30140,5043,25,80,0,0,0,0,[],[],[],[3902],[1],[],[],[38],[5045]
30141,5043,26,82,0,0,0,0,[],[],[],[3902],[1],[],[],[38],[5045]
30142,5043,27,84,0,0,0,0,[],[],[],[3902],[1],[],[],[39],[5045]
30143,5043,28,86,0,0,0,0,[],[],[],[3902],[1],[],[],[40],[5045]
30144,5043,29,88,0,0,0,0,[],[],[],[3902],[1],[],[],[41],[5045]
30145,5043,30,90,0,0,0,0,[],[],[],[3902],[1],[],[],[41],[5045]
30146,5043,31,91,0,0,0,0,[],[],[],[3902],[1],[],[],[42],[5045]
30147,5043,32,92,0,0,0,0,[],[],[],[3902],[1],[],[],[42],[5045]
30148,5043,33,93,0,0,0,0,[],[],[],[3902],[1],[],[],[42],[5045]
30149,5043,34,94,0,0,0,0,[],[],[],[3902],[1],[],[],[43],[5045]
30150,5043,35,95,0,0,0,0,[],[],[],[3902],[1],[],[],[43],[5045]
30151,5043,36,96,0,0,0,0,[],[],[],[3902],[1],[],[],[44],[5045]
30152,5043,37,97,0,0,0,0,[],[],[],[3902],[1],[],[],[44],[5045]
30153,5043,38,98,0,0,0,0,[],[],[],[3902],[1],[],[],[44],[5045]
30154,5043,39,99,0,0,0,0,[],[],[],[3902],[1],[],[],[45],[5045]
30155,5043,40,100,0,0,0,0,[],[],[],[3902],[1],[],[],[45],[5045]
30156,5044,1,38,0,0,0,0,[],[],[],[9912],[1],[],[],[-55],[5046]
30157,5044,2,40,0,0,0,0,[],[],[],[9912],[1],[],[],[-55],[5046]
30158,5044,3,42,0,0,0,0,[],[],[],[9912],[1],[],[],[-54],[5046]
30159,5044,4,44,0,0,0,0,[],[],[],[9912],[1],[],[],[-54],[5046]
30160,5044,5,46,0,0,0,0,[],[],[],[9912],[1],[],[],[-53],[5046]
30161,5044,6,48,0,0,0,0,[],[],[],[9912],[1],[],[],[-53],[5046]
30162,5044,7,50,0,0,0,0,[],[],[],[9912],[1],[],[],[-52],[5046]
30163,5044,8,52,0,0,0,0,[],[],[],[9912],[1],[],[],[-52],[5046]
30164,5044,9,54,0,0,0,0,[],[],[],[9912],[1],[],[],[-51],[5046]
30165,5044,10,56,0,0,0,0,[],[],[],[9912],[1],[],[],[-51],[5046]
30166,5044,11,58,0,0,0,0,[],[],[],[9912],[1],[],[],[-50],[5046]
30167,5044,12,60,0,0,0,0,[],[],[],[9912],[1],[],[],[-50],[5046]
30168,5044,13,62,0,0,0,0,[],[],[],[9912],[1],[],[],[-49],[5046]
30169,5044,14,64,0,0,0,0,[],[],[],[9912],[1],[],[],[-49],[5046]
30170,5044,15,65,0,0,0,0,[],[],[],[9912],[1],[],[],[-48],[5046]
30171,5044,16,66,0,0,0,0,[],[],[],[9912],[1],[],[],[-48],[5046]
30172,5044,17,67,0,0,0,0,[],[],[],[9912],[1],[],[],[-47],[5046]
30173,5044,18,68,0,0,0,0,[],[],[],[9912],[1],[],[],[-47],[5046]
30174,5044,19,69,0,0,0,0,[],[],[],[9912],[1],[],[],[-46],[5046]
30175,5044,20,70,0,0,0,0,[],[],[],[9912],[1],[],[],[-46],[5046]
30176,5044,21,72,0,0,0,0,[],[],[],[9912],[1],[],[],[-45],[5046]
30177,5044,22,74,0,0,0,0,[],[],[],[9912],[1],[],[],[-45],[5046]
30178,5044,23,76,0,0,0,0,[],[],[],[9912],[1],[],[],[-44],[5046]
30179,5044,24,78,0,0,0,0,[],[],[],[9912],[1],[],[],[-44],[5046]
30180,5044,25,80,0,0,0,0,[],[],[],[9912],[1],[],[],[-43],[5046]
30181,5044,26,82,0,0,0,0,[],[],[],[9912],[1],[],[],[-43],[5046]
30182,5044,27,84,0,0,0,0,[],[],[],[9912],[1],[],[],[-42],[5046]
30183,5044,28,86,0,0,0,0,[],[],[],[9912],[1],[],[],[-42],[5046]
30184,5044,29,88,0,0,0,0,[],[],[],[9912],[1],[],[],[-41],[5046]
30185,5044,30,90,0,0,0,0,[],[],[],[9912],[1],[],[],[-41],[5046]
30186,5044,31,91,0,0,0,0,[],[],[],[9912],[1],[],[],[-40],[5046]
30187,5044,32,92,0,0,0,0,[],[],[],[9912],[1],[],[],[-40],[5046]
30188,5044,33,93,0,0,0,0,[],[],[],[9912],[1],[],[],[-39],[5046]
30189,5044,34,94,0,0,0,0,[],[],[],[9912],[1],[],[],[-39],[5046]
30190,5044,35,95,0,0,0,0,[],[],[],[9912],[1],[],[],[-38],[5046]
30191,5044,36,96,0,0,0,0,[],[],[],[9912],[1],[],[],[-38],[5046]
30192,5044,37,97,0,0,0,0,[],[],[],[9912],[1],[],[],[-37],[5046]
30193,5044,38,98,0,0,0,0,[],[],[],[9912],[1],[],[],[-37],[5046]
30194,5044,39,99,0,0,0,0,[],[],[],[9912],[1],[],[],[-36],[5046]
30195,5044,40,100,0,0,0,0,[],[],[],[9912],[1],[],[],[-36],[5046]
30196,5045,1,1,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[188],[0],[5047]
30197,5045,2,2,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[213],[0],[5047]
30198,5045,3,4,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[267],[1],[5047]
30199,5045,4,7,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[361],[1],[5047]
30200,5045,5,11,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[514],[1],[5047]
30201,5045,6,16,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[759],[2],[5047]
30202,5045,7,20,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[1008],[2],[5047]
30203,5045,8,24,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[1314],[2],[5047]
30204,5045,9,28,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[1690],[3],[5047]
30205,5045,10,32,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[2148],[3],[5047]
30206,5045,11,36,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[2707],[3],[5047]
30207,5045,12,40,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[3384],[4],[5047]
30208,5045,13,44,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[4203],[4],[5047]
30209,5045,14,48,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[5192],[4],[5047]
30210,5045,15,52,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[6383],[5],[5047]
30211,5045,16,56,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[7813],[5],[5047]
30212,5045,17,60,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[9530],[5],[5047]
30213,5045,18,64,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[11585],[6],[5047]
30214,5045,19,67,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[13386],[6],[5047]
30215,5045,20,70,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[15443],[6],[5047]
30216,5045,21,72,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[16974],[7],[5047]
30217,5045,22,74,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[18646],[7],[5047]
30218,5045,23,76,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[20470],[7],[5047]
30219,5045,24,78,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[22461],[8],[5047]
30220,5045,25,80,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[24633],[8],[5047]
30221,5045,26,82,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[27002],[8],[5047]
30222,5045,27,84,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[29584],[9],[5047]
30223,5045,28,86,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[32398],[9],[5047]
30224,5045,29,88,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[35464],[9],[5047]
30225,5045,30,90,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[38805],[10],[5047]
30226,5045,31,91,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[40585],[10],[5047]
30227,5045,32,92,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[42443],[10],[5047]
30228,5045,33,93,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[44381],[10],[5047]
30229,5045,34,94,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[46404],[10],[5047]
30230,5045,35,95,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[48514],[10],[5047]
30231,5045,36,96,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[50716],[11],[5047]
30232,5045,37,97,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[53013],[11],[5047]
30233,5045,38,98,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[55409],[11],[5047]
30234,5045,39,99,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[57908],[11],[5047]
30235,5045,40,100,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[60515],[11],[5047]
30236,5046,1,1,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[469],[0],[5048]
30237,5046,2,2,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[531],[0],[5048]
30238,5046,3,4,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[666],[1],[5048]
30239,5046,4,7,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[901],[1],[5048]
30240,5046,5,11,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[1282],[1],[5048]
30241,5046,6,16,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[1894],[2],[5048]
30242,5046,7,20,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[2515],[2],[5048]
30243,5046,8,24,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[3280],[2],[5048]
30244,5046,9,28,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[4218],[3],[5048]
30245,5046,10,32,0,0,0,0,[],[1957],[1],[5713],"[3,1]",[1],[5363],[3],[5048]
30246,5047,1,1,0,0,0,0,[],[1957],[1],[],[3],[1],[69],[],[5049]
30247,5048,1,1,0,0,0,0,[],[1957],[1],[],[3],[1],[69],[],[5050]
30248,5049,1,1,0,0,0,0,[],[1957],[1],[],[3],[1],[69],[],[5051]
30249,5050,1,28,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[50,75]",[],[5052]
30250,5050,2,31,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[60,90]",[],[5052]
30251,5050,3,34,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[71,107]",[],[5052]
30252,5050,4,37,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[85,127]",[],[5052]
30253,5050,5,40,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[100,150]",[],[5052]
30254,5050,6,42,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[111,167]",[],[5052]
30255,5050,7,44,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[124,186]",[],[5052]
30256,5050,8,46,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[137,206]",[],[5052]
30257,5050,9,48,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[153,229]",[],[5052]
30258,5050,10,50,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[169,254]",[],[5052]
30259,5050,11,52,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[187,281]",[],[5052]
30260,5050,12,54,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[207,310]",[],[5052]
30261,5050,13,56,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[229,343]",[],[5052]
30262,5050,14,58,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[252,379]",[],[5052]
30263,5050,15,60,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[278,418]",[],[5052]
30264,5050,16,62,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[307,460]",[],[5052]
30265,5050,17,64,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[338,507]",[],[5052]
30266,5050,18,66,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[372,557]",[],[5052]
30267,5050,19,68,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[409,613]",[],[5052]
30268,5050,20,70,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[449,673]",[],[5052]
30269,5050,21,72,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[493,739]",[],[5052]
30270,5050,22,74,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[541,811]",[],[5052]
30271,5050,23,76,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[593,890]",[],[5052]
30272,5050,24,78,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[650,976]",[],[5052]
30273,5050,25,80,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[713,1069]",[],[5052]
30274,5050,26,82,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[780,1170]",[],[5052]
30275,5050,27,84,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[854,1281]",[],[5052]
30276,5050,28,86,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[934,1402]",[],[5052]
30277,5050,29,88,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[1022,1533]",[],[5052]
30278,5050,30,90,500,0,0,0,[4550],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[1117,1676]",[],[5052]
30279,5051,1,1,500,0,0,0,[],"[1471,1472]","[0,0]",[],"[3,3]","[0.8,1.2]","[6,8]",[],[5053]
30280,5052,16,1,0,0,1500,1500,[],[],[],[],[],[],[],[],[5054]
30281,5053,1,24,0,0,0,0,[],[],[],"[357,3242]","[1,1]",[],[],"[5000,-15]",[5055]
30282,5053,2,27,0,0,0,0,[],[],[],"[357,3242,5755]","[1,1,1]",[],[],"[5050,-15,2]",[5055]
30283,5053,3,30,0,0,0,0,[],[],[],"[357,3242,5755]","[1,1,1]",[],[],"[5100,-15,4]",[5055]
30284,5053,4,33,0,0,0,0,[],[],[],"[357,3242,5755]","[1,1,1]",[],[],"[5150,-15,6]",[5055]
30285,5053,5,36,0,0,0,0,[],[],[],"[357,3242,5755]","[1,1,1]",[],[],"[5200,-15,8]",[5055]
30286,5053,6,39,0,0,0,0,[],[],[],"[357,3242,5755]","[1,1,1]",[],[],"[5250,-15,10]",[5055]
