"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
2969,"LegionBreakOutThresholdVaal","Metadata/Effects/Spells/monsters_effects/League_Legion/epk/affected/shards_VAAL.ao",[48],4,0,-652868020
2970,"SupportBluntShockwave","Metadata/Effects/Spells/weapon_supports/blunt_support.ao",[],4,175,-780802260
2971,"BloodSpearEmpowered","Metadata/Effects/Spells/slam_support/perforate/blood_blade.ao",[],4,0,-1012189433
2972,"SandSpearEmpowered","Metadata/Effects/Spells/slam_support/perforate/sand_blade.ao",[],4,300,-353158816
2973,"BloodSpearImpactEmpowered","Metadata/Effects/Spells/slam_support/perforate/blood_blade_impact.ao",[],4,130,-1873963929
2974,"BloodSpearImpactCentreEmpowered","Metadata/Effects/Spells/slam_support/perforate/blood_blade_hit_impact.ao",[],4,0,-589620003
2975,"SandSpearCentralEmpowered","Metadata/Effects/Spells/slam_support/perforate/sand_blade_impact.ao",[],4,200,-1436661102
2976,"BloodSpear","Metadata/Effects/Spells/bloodspears/blood_blade.ao",[],4,0,-102956437
2977,"SandSpear","Metadata/Effects/Spells/bloodspears/sand_blade.ao",[],4,300,1145423266
2978,"BloodSpearImpact","Metadata/Effects/Spells/bloodspears/blood_blade_impact.ao",[],4,130,1664613623
2979,"BloodSpearImpactCentre","Metadata/Effects/Spells/bloodspears/blood_blade_hit_impact.ao",[],4,0,-510089951
2980,"SandSpearCentral","Metadata/Effects/Spells/bloodspears/sand_blade_impact.ao",[],4,200,696937542
2981,"ChainStrikeBeam","Metadata/Effects/Spells/chain_strike/chain_attach.ao",[],4,0,-1813971204
2982,"ChainStrikeAreaEffect","Metadata/Effects/Spells/chain_strike/shockwave_grd.ao",[],4,600,1426609651
2983,"ChainStrikeConeEffect","Metadata/Effects/Spells/chain_strike/chain_strike.ao",[],4,0,1876594256
2984,"ChainStrikeKickupEffect","Metadata/Effects/Spells/chain_strike/kickup.ao",[],4,0,760523508
2985,"TormentSpiritTetherBeam","Metadata/Effects/Spells/monsters_effects/TormentedSpirits/tether.ao",[],4,0,-1011961436
2986,"TormentSpiritPulse","Metadata/Effects/Spells/monsters_effects/TormentedSpirits/pulse.ao",[],4,500,-2054857191
2987,"ShrineSymbolResonating","Metadata/Effects/Spells/buff/ResonatingShrine/ResonatingShrine.ao",[],4,0,-111813711
2988,"ShrineSymbolGloom","Metadata/Effects/Environment/shrine/run_fast/runfast.ao",[],4,0,242372721
2989,"AcidBladefall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Iguana/Bladefall/spikefall_acid.ao",[],4,0,636754702
2990,"ChromeBladefall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Iguana/Bladefall/spikefall_cold.ao",[],4,0,653606941
2991,"IceDashChillAreaEffect","Metadata/Effects/Spells/maneuver_mechanics/BlinkWarp_Nova.ao",[],4,200,245181038
2992,"AcidBladefallAudio","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Iguana/Bladefall/spikefall_acid_audio.ao",[],4,0,-1227130842
2993,"ChromeBladefallAudio","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Iguana/Bladefall/spikefall_cold_audio.ao",[],4,0,-2052621509
2994,"GoldBearerBeaconExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/phys/explode.ao",[],4,0,-2061877303
2995,"DoubleSlashBloodLeft","Metadata/Effects/Spells/lacerate/lacerate_blood_L.ao",[],4,400,-381791050
2996,"DoubleSlashBloodRight","Metadata/Effects/Spells/lacerate/lacerate_blood_R.ao",[],4,400,1695398828
2997,"DoubleSlashSandLeft","Metadata/Effects/Spells/lacerate/lacerate_sand_L.ao",[],4,400,1357330142
2998,"DoubleSlashSandRight","Metadata/Effects/Spells/lacerate/lacerate_sand_R.ao",[],4,400,183212418
2999,"LegionKaruiMeleeCombo1","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/combo_cleave.ao",[],4,0,1910476424
3000,"LegionKaruiMeleeCombo2","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/combo_cleave_02.ao",[],4,0,-331515138
3001,"LegionKaruiMeleeCombo3","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/combo_groundslam.ao",[],4,0,566793314
3002,"LegionKaruiArcherSnipeImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/coldsnipe_proj_pierce_impact.ao",[],4,0,1156923806
3003,"LegionBannerSpawn","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/BannerSummon/Spawn/spawn.ao",[],4,0,-663069518
3004,"LegionMarakethRiderQuicksandSnipeImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/snipe_impact.ao",[],4,200,37781668
3005,"LegionKaruiSergeantSnipeBeam","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/molten_fireArrowBeam.ao",[],4,0,-901479908
3006,"LegionKaruiSergeantRainOfArrows","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/arrowRain.ao",[],4,0,-337480850
3007,"LegionKaruiFireArrowImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Fire_Spray_impact_new.ao",[],4,0,535502376
3008,"BloodSandArmourBloodRing","Metadata/Effects/Spells/blood_sand_armour/aura_BLOOD.ao",[],4,200,2046685983
3009,"BloodSandArmourSandRing","Metadata/Effects/Spells/blood_sand_armour/aura_SAND.ao",[],4,200,356386504
3010,"LegionMarakethSergeantSandstormWhirl","Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/swirl_aoe.ao",[],4,200,1518626860
3011,"LegionKaruiFireLeapSlamExplosion","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Karui_leapslam.ao",[],4,210,429913534
3012,"LegionMarakethFlickerStrikeIn","Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/flicker_In.ao",[],4,0,276535437
3013,"LegionMarakethFlickerStrikeOut","Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/flicker_Out.ao",[],4,0,-589398872
3014,"LegionTemplarDashImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/shieldcharge/impact.ao",[],4,0,1204187971
3015,"HeraldOfAshEmpyreanExplosion","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/boom_Ash.ao",[],4,0,2058621618
3016,"HeraldOfIceEmpyreanExplosion1","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/boom_ICE1.ao",[],4,0,-2135012247
3017,"HeraldOfIceEmpyreanExplosion2","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/boom_ICE2.ao",[],4,0,-1298276289
3018,"HeraldOfIceEmpyreanExplosion3","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/boom_ICE3.ao",[],4,0,1356394944
3019,"HeraldOfThunderEmpyreanExplosion","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/boom_Thunder.ao",[],4,0,-265009055
3020,"HeraldOfPuritySpawnEffectEmpyrean","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/Guard_Spawn.ao",[],4,0,-798204014
3021,"HeraldOfPurityDeathEffectEmpyrean","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/Guard_Despawn.ao",[],4,0,-2142321377
3022,"HeraldOfAgonyMortarImpactEmpyrean","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/Spider_mortar_impact.ao",[],4,0,432143671
3023,"HeraldOfPuritySlam1Empyrean","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/Guard_SLAM.ao",[],4,0,-820869016
3024,"HeraldOfPuritySlam2Empyrean","Metadata/Effects/Microtransactions/Spells/heralds/empyrean/Guard_SLAM2.ao",[],4,0,-222030425
3025,"SweepSlashEffect","Metadata/Effects/Spells/sweep_02/sweep_core.ao",[],4,170,138567576
3026,"SweepGroundDustEffect","Metadata/Effects/Spells/sweep_02/sweep_dust.ao",[],4,0,-1336919621
3027,"BladestormCreateBloodstorm","Metadata/Effects/Spells/blood_sand_storm/create_BLOOD.ao",[],4,175,-1532353113
3028,"BladestormCreateSandstorm","Metadata/Effects/Spells/blood_sand_storm/create_SAND.ao",[],4,175,-1220689093
3029,"LegionTemplarSkyBeam","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/holybeamslash/beam.ao",[],4,0,1928566334
3030,"LegionTemplarSkyBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/holybeamslash/impact.ao",[],4,100,1292164
3031,"SandBlindOrb","Metadata/Effects/Spells/blood_sand_storm/sand_blind.ao",[],4,0,289028429
3032,"DoubleSlashStageOrb","Metadata/Effects/Spells/lacerate/charges.ao",[],4,0,488945992
3033,"QuickDodgeStartAudio","Metadata/Effects/Spells/maneuver_mechanics/QuickDodgeStartAudio.ao",[],4,0,-1549783290
3034,"QuickDodgeImageAudio","Metadata/Effects/Spells/maneuver_mechanics/QuickDodgeImageAudio.ao",[],4,0,-1028421172
3035,"QuickDodgeEndAudio","Metadata/Effects/Spells/maneuver_mechanics/QuickDodgeEndAudio.ao",[],4,0,1873863069
3036,"LegionPausedEffectFireArrow","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/FireArrowFlight.ao",[48],4,0,-2084872783
3037,"LegionPausedEffectFireArrowExplode","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/FireArrowExplode.ao",[48],4,0,1075382955
3038,"LegionPausedEffectFireball","Metadata/Effects/Spells/fireball/rig.ao",[48],4,0,-2052092634
3039,"LegionPausedEffectFireballExplode","Metadata/Effects/Spells/fireball/fireballexplosion_aoe.ao",[48],4,0,1112421907
3040,"LegionPausedEffectMeteor","Metadata/Effects/Spells/enchantment_skills/meteor/meteor_new.ao",[48],4,0,1661822023
3041,"LegionPausedEffectMeteorImpact","Metadata/Effects/Spells/enchantment_skills/meteor/meteorImpact.ao",[48],4,0,-1574989592
3042,"LegionPausedEffectRainOfArrows","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/RainOfArrowsFlight.ao",[48],4,0,-475153925
3043,"LegionPausedEffectRainOfArrowsImpact","Metadata/Effects/Spells/rain_of_arrows_aoe/aoe_orang.ao",[48],4,0,315566239
3044,"LegionPausedEffectMeleeThrust","Metadata/Effects/Spells/monsters_effects/act8/Skeletal_thrust/skeletalstab.ao",[48],4,0,-625427547
3045,"LegionPausedEffect1","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/karui/arrowRain.ao",[48],4,0,-1515039944
3046,"LegionPausedEffect2","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/karui/arrow_clusters.ao",[48],4,0,1808329142
3047,"LegionPausedEffect3","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/karui/molten_fireArrowBeam.ao",[48],4,0,-554269088
3048,"LegionPausedEffect4","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/karui/onAct_rain_of_arrows.ao",[48],4,0,336430605
3049,"LegionPausedEffect5","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/karui/coldsnipe_proj.ao",[48],4,0,-1421057884
3050,"LegionPausedEffect6","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/EternalEmpire/CircleFlame_DeathlyArrows/ArrowDown/ArrowDown.ao",[48],4,0,-1497458055
3051,"LegionPausedEffect7","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/EternalEmpire/CircleFlame_DeathlyArrows/ArrowDown/ArrowDown.ao",[48],4,0,1823225399
3052,"LegionPausedEffect8","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/EternalEmpire/CircleFlame_DeathlyArrows/ArrowDown/ArrowDown.ao",[48],4,0,-1607955547
3053,"LegionPausedEffect9","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/EternalEmpire/Marked_For_Seige/Hellfire_Barrage/catapult/ballistaball.ao",[48],4,0,1093777532
3054,"LegionPausedEffect10","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Templar/geyser.ao",[48],4,0,1156687222
3055,"LegionPausedEffect11","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Templar/vert_strike.ao",[48],4,0,414828992
3056,"LegionPausedEffect12","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Templar/projectile_down.ao",[48],4,0,1854462542
3057,"LegionPausedEffect13","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Maraketh/snipe_projectile.ao",[48],4,0,651811018
3058,"LegionPausedEffect14","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Maraketh/arrowdown.ao",[48],4,0,-239493452
3059,"LegionPausedEffect15","Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/flicker_Out.ao",[48],4,0,-1632437884
3060,"LegionPausedEffect16","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Vaal/projectile_down.ao",[48],4,0,3121685
3061,"LegionPausedEffect17","Metadata/Effects/Spells/monsters_effects/League_Legion/PausedEffects/Vaal/BloodSlam.ao",[48],4,0,-1351958867
3062,"LegionPausedEffect18","Metadata/Effects/Spells/fireball/rig.ao",[48],4,0,2086320608
3063,"LegionPausedEffect19","Metadata/Effects/Spells/fireball/rig.ao",[48],4,0,-878209493
3064,"LegionPausedEffect20","Metadata/Effects/Spells/fireball/rig.ao",[48],4,0,1309582401
3065,"LegionPausedEffect21","Metadata/Effects/Spells/fireball/rig.ao",[48],4,0,31522004
3066,"LegionGeyserExplodeWave","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/multibeamgeyser/wave.ao",[],4,375,-1199598643
3067,"LegionGeyserExplodeImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/multibeamgeyser/geyser.ao",[],4,60,1939154262
3068,"LegionEternalEmpireSpearThrowImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/LightningSpearThrow/projectile_impact_aoe/projectile_impact_aoe.ao",[],4,150,794835322
3069,"LegionLioneyeCircleArrowsDown","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CircleFlame_DeathlyArrows/ArrowDown/ArrowDown.ao",[],4,0,-121618360
3070,"LegionLioneyeCircleFlame","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CircleFlame_DeathlyArrows/CircleFlame/rig.ao",[],4,0,-1761004430
3071,"LegionLioneyeCircleArrows","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CircleFlame_DeathlyArrows/DeathlyArrows/DeathlyArrowsLeft.ao",[],4,400,-631049919
3072,"LegionLioneyeCircleArrowsDownImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CircleFlame_DeathlyArrows/ArrowDown_impact/ArrowDown_impact.ao",[],4,80,155613488
3073,"LegionKaruiRainSnipeArrowDown","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/arrowRain.ao",[],4,0,1821508313
3074,"LegionKaruiRainSnipeRockExplode","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/molten_explode.ao",[],4,200,-52218564
3075,"LegionKaruiRainSnipeBeam","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/molten_fireArrowBeam.ao",[],4,0,-1064043398
3076,"QuickGuardBlockEffect","Metadata/Effects/Spells/maneuver_mechanics/Guarding.ao",[],4,0,-90151940
3077,"QuickGuardBlockEffectStygian","Metadata/Effects/Microtransactions/Spells/StygianSteelskin/Guarding.ao",[],4,0,1798172821
3078,"BoneArmourBlockEffect","Metadata/Effects/Spells/maneuver_mechanics/BoneArmour_Guarding.ao",[],4,0,-1389314385
3079,"BoneLancePierce","Metadata/Effects/Spells/bone_lance/hit_pierce.ao",[],4,0,-357827068
3080,"SinLeapSlamUp","Metadata/Effects/Microtransactions/Spells/leapslam/sin/up.ao",[],4,0,-447653101
3081,"CultistLeapSlamUp","Metadata/Effects/Microtransactions/Spells/leapslam/cultist/up.ao",[],4,0,1094171429
3082,"CultistLeapSlamImpact","Metadata/Effects/Microtransactions/Spells/leapslam/cultist/slam_impact.ao",[],4,0,-1158837374
3083,"BlockedHitMetal","Metadata/Effects/Spells/weapon_hit_fx/hit_block_METAL.ao",[],3,0,1679097072
3084,"BlockedHitWood","Metadata/Effects/Spells/weapon_hit_fx/hit_block_WOOD.ao",[],3,0,-916090502
3085,"BlockedHitUnarmed","Metadata/Effects/Spells/weapon_hit_fx/hit_block_UNARMED.ao",[],3,0,-1049727875
3086,"BlockHitParryMetal","Metadata/Effects/Spells/weapon_hit_fx/hit_parry_METAL.ao",[],3,0,-1373157504
3087,"BlockHitParryWood","Metadata/Effects/Spells/weapon_hit_fx/hit_parry_WOOD.ao",[],3,0,-910551908
3088,"ReplicateSpawnEffect","Metadata/Effects/Spells/refract/appear.ao",[],4,0,1117772535
3089,"ReplicateDeathEffect","Metadata/Effects/Spells/refract/disappear.ao",[],4,0,1130240584
3090,"LegionLioneyeAreaBarrageImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CrazyPathMortar/CrazyArrows/ArrowImpact.ao",[],4,250,955107535
3091,"MoltenShellCast","Metadata/Effects/Spells/molten_armour/moltensurge.ao",[],4,0,-671866192
3092,"VaalMoltenShellCast","Metadata/Effects/Spells/molten_armour/moltensurge_vaal.ao",[],4,0,-1783042993
3093,"LegionRewardSymbolAbyss","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/abyss.ao",[48],4,0,1052833172
3094,"LegionRewardSymbolCurrency","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/currency.ao",[48],4,0,319432171
3095,"LegionRewardSymbolUniques","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/uniques.ao",[48],4,0,1658002768
3096,"LegionRewardSymbolGems","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/gems.ao",[48],4,0,988794123
3097,"LegionRewardSymbolMaps","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/map.ao",[48],4,0,-1657353629
3098,"LegionRewardSymbolTrinkets","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/trinkets.ao",[48],4,0,-285304427
3099,"LegionRewardSymbolArmour","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/armour.ao",[48],4,0,2105111469
3100,"LegionRewardSymbolWeapon","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/weapons.ao",[48],4,0,-2138628935
3101,"LegionRewardSymbolPerandus","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/perandus.ao",[48],4,0,-406681936
3102,"LegionRewardSymbolHarbinger","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/harbinger.ao",[48],4,0,2115932392
3103,"LegionRewardSymbolBreach","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/breach.ao",[48],4,0,821244547
3104,"LegionRewardSymbolEssences","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/essences.ao",[48],4,0,1471728178
3105,"LegionRewardSymbolFragments","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/fragments.ao",[48],4,0,-1944707810
3106,"LegionRewardSymbolScarabs","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/scarab.ao",[48],4,0,62112605
3107,"LegionRewardSymbolFossils","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/fossils.ao",[48],4,0,969363955
3108,"LegionRewardSymbolProphecies","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/prophecy.ao",[48],4,0,304235502
3109,"LegionRewardSymbolDivinationCards","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/divination.ao",[48],4,0,-181883232
3110,"LegionRewardSymbolGeneric","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/generic.ao",[48],4,0,-2077902568
3111,"LegionRewardSymbolBestiary","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/beastiary.ao",[48],4,0,-1261098117
3112,"LegionRewardSymbolTalismans","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/talisman.ao",[48],4,0,1435623032
3113,"LegionRewardSymbolLabyrinth","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/labyrinth.ao",[48],4,0,-493842305
3114,"LegionRewardSymbolWeaponEnchantment","Metadata/Effects/Spells/monsters_effects/League_Legion/RewardSystem/symbol/legion.ao",[48],4,0,-808872322
3115,"CycloneDarkScaled","Metadata/Effects/Microtransactions/Spells/Dark_Cyclone/cyclone_aoe.ao",[],4,110,135662241
3116,"CycloneWhiteScaled","Metadata/Effects/Microtransactions/Spells/whirlwind/white/cyclone_aoe.ao",[],4,110,-1221294061
3117,"CycloneBlueScaled","Metadata/Effects/Microtransactions/Spells/whirlwind/blue/cyclone_aoe.ao",[],4,110,-12914750
3118,"CycloneSawScaled","Metadata/Effects/Microtransactions/Spells/whirlwind/sawblade/cyclone_aoe.ao",[],4,110,1667529223
3119,"GhostflameCycloneScaled","Metadata/Effects/Microtransactions/Spells/cyclone/cyclone_aoe.ao",[],4,115,-2122525258
3120,"LegionEternalEmpireShieldBashCircle","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/SergeantHeavy/Shield_Bash_Aoe/ShieldBashAoe.ao",[],4,200,-727139864
3121,"LegionEternalEmpireShieldBashCone","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/SergeantHeavy/Shield_Bash_Cone/ShieldBashCone.ao",[],4,800,-1388941454
3122,"LegionEternalEmpireStampede1","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/SergeantHeavy/Stampede/LionStampede.ao",[],4,600,938899108
3123,"LegionEternalEmpireStampede2","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/SergeantHeavy/Stampede/LionStampede2.ao",[],4,600,-1803422404
3124,"LegionEternalEmpireStampede3","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/SergeantHeavy/Stampede/LionStampede3.ao",[],4,600,-401290431
3125,"LegionKaruiHyrriWaterSprout","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/water_spouts.ao",[],4,200,-1328973272
3126,"LegionKaruiHyrriMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/clone_mortar_impact.ao",[],4,200,640452367
3127,"LegionKaruiHyrriProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/projectile_onHit.ao",[],4,0,-1933868576
3128,"LegionVaalViperSnakeDash","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/snake_slitherAoE.ao",[],4,1000,-1155150041
3129,"LegionVaalViperExpandingPulse1","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/collapsing_pulse_02.ao",[],4,240,2032245290
3130,"LegionVaalViperExpandingPulse2","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/collapsing_pulse_02.ao",[],4,240,567250597
3131,"LegionVaalViperExpandingPulse3","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/collapsing_pulse_03.ao",[],4,240,-960935164
3132,"LegionVaalViperExpandingPulse4","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/collapsing_AoE.ao",[],4,110,800461259
3133,"LegionTemplarChargeComboSlash1","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_chargecombo/slash01.ao",[],4,200,-674374935
3134,"LegionTemplarChargeComboSlash2","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_chargecombo/slash02.ao",[],4,200,-1853485731
3135,"LegionTemplarChargeComboImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_chargecombo/impact.ao",[],4,550,1038127711
3136,"BloodStanceActivate","Metadata/Effects/Spells/blood_sand_stance/blood_stance_activate.ao",[],4,0,756274655
3137,"SandStanceActivate","Metadata/Effects/Spells/blood_sand_stance/sand_stance_activate.ao",[],4,0,-745222266
3138,"LegionLioneyeRetractArrowIdle","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Arrow_retract_fire/arrow_projectile/rig_idle.ao",[],4,0,-50406789
3139,"LegionLioneyeRetractArrowImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Arrow_retract_fire/arrow_projectile/impact_aoe.ao",[],4,150,17549311
3140,"LegionLioneyeRetractBeam","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Arrow_retract_fire/arrow_flight/arrow_retract.ao",[],4,0,-602144923
3141,"LegionLioneyeSiegeHellfire","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Marked_For_Seige/Hellfire_Barrage/catapult/ballistaball.ao",[],4,100,1581951058
3142,"LegionLioneyeSiegeArrow","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Marked_For_Seige/BunchOfArrows/BunchOfArrows.ao",[],4,290,-1771616762
3143,"LegionLioneyeSiegeArrowUp","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Marked_For_Seige/ArrowUp/shootup.ao",[],4,0,-2119324845
3144,"LegionLioneyeBurningArrowFlames","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/EpicBurningArrow/QuarterPipeFlames/QuarterPipeFlames_01.ao",[],4,200,1467448883
3145,"LegionLioneyeCrazyArrowImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CrazyPathMortar/SecondaryArrow/impact_aoe.ao",[],4,200,-1792027930
3146,"LegionVaalViperSpawnSnakes","Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/caustic_impact.ao",[],4,175,-1755641603
3147,"LegionTemplarHolyBlastBigBeam","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_holyblast/bigbeam.ao",[],4,1100,-748725276
3148,"LegionTemplarHolyBlastZap","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_holyblast/zap.ao",[],4,0,-34892411
3149,"LegionTemplarHolyBlastZapImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_holyblast/zap_impact.ao",[],4,75,-1492869513
3150,"LegionKaruiHyrriRocketJumpProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/rocketJump_AoE.ao",[],4,150,432216745
3151,"LegionKaruiHyrriSnipeOnHitEffect","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/projectile_onHit.ao",[],4,0,1250431696
3152,"LegionKaruiHyrriRocketJumpImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/projectile_onHit.ao",[],4,0,919658825
3153,"LegionKaruiHyrriSplittingSnipeImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/split_nova.ao",[],4,100,-356166647
3154,"LegionKaruiHyrriSubmergeEmergeMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/submerge_emerge_AoE.ao",[],4,200,-959320508
3155,"LegionKaruiHyrriSubmergeCoverUp","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/onAct_fish_submerge.ao",[],4,0,-560018432
3156,"LegionKaruiHyrriEmergeCoverUp","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/onAct_fish_submerge.ao",[],4,0,2058132202
3157,"WaterElementalCleave","Metadata/Effects/Spells/monsters_effects/act1/water_ele/watercleave.ao",[],4,200,-472690453
3158,"DoubleSlashBloodLeftVoidEmp","Metadata/Effects/Microtransactions/Spells/voidemperor_lacerate/lacerate_blood_L.ao",[],4,400,-1188756458
