"rownum","Wordlist","Text","SpawnWeight_Tags","SpawnWeight_Values","i32","Text2","Inflection"
1468,1,"Haunted","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1485420719,"Haunted",""
1469,1,"Hidden","[727,69,62,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-916741145,"Hidden",""
1470,1,"Horror","[645,3,2,656,26,21,8,7,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",870490982,"Horror",""
1471,1,"Insane","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-2073139882,"Insane",""
1472,1,"Lost","[727,69,63,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",728295337,"Lost",""
1473,1,"Morbid","[238,645,3,2,656,26,21,8,7,63,64,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",817723019,"Morbid",""
1474,1,"Mystic","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",664338817,"Mystic",""
1475,1,"Nightmare","[62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-673515128,"Nightmare",""
1476,1,"Profane","[63,65,66,68,0]","[1000,1000,1000,1000,0]",338734880,"Profane",""
1477,1,"Putrid","[65,66,0]","[1000,1000,0]",-793298097,"Putrid",""
1478,1,"Remote","[727,62,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",962209328,"Remote",""
1479,1,"Rotting","[69,65,66,0]","[1000,1000,1000,0]",1813331275,"Rotting",""
1480,1,"Rugged","[69,64,65,67,0]","[1000,1000,1000,1000,0]",551123782,"Rugged",""
1481,1,"Secluded","[727,62,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",-293963913,"Secluded",""
1482,1,"Spectre","[62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-255373680,"Spectre",""
1483,1,"Stained","[69,62,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1836772715,"Stained",""
1484,1,"Torture","[63,66,68,0]","[1000,1000,1000,0]",1304436849,"Torture",""
1485,1,"Tranquil","[69,62,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",1269765597,"Tranquil",""
1486,1,"Twisted","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1582816504,"Twisted",""
1487,1,"Unholy","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1631645185,"Unholy",""
1488,1,"Vortex","[62,64,65,66,67,645,3,2,656,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-420856834,"Vortex",""
1489,1,"Warped","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-865443345,"Warped",""
1490,1,"Wraith","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1905838267,"Wraith",""
1491,2," Abyss","[63,64,0]","[1000,1000,0]",1222507149," Abyss",""
1492,2," Apex","[67,68,0]","[1000,1000,0]",-1987016611," Apex",""
1493,2," Bind","[26,63,66,68,0]","[1000,1000,1000,1000,0]",-1919340327," Bind",""
1494,2," Cage","[63,0]","[1000,0]",2112814609," Cage",""
1495,2," Chambers","[63,64,0]","[1000,1000,0]",1555001146," Chambers",""
1496,2," Coffers","[63,0]","[1000,0]",-772604192," Coffers",""
1497,2," Core","[63,64,67,68,0]","[1000,1000,1000,1000,0]",1280313164," Core",""
1498,2," Court","[69,68,0]","[1000,1000,0]",523738363," Court",""
1499,2," Cradle","[727,64,65,66,68,0]","[1000,1000,1000,1000,1000,0]",975660129," Cradle",""
1500,2," Crag","[67,0]","[1000,0]",-2069076999," Crag",""
1501,2," Cramp","[69,63,64,0]","[1000,1000,1000,0]",-1199121102," Cramp",""
1502,2," Crate","[63,64,0]","[1000,1000,0]",1335401489," Crate",""
1503,2," Crest","[25,67,68,0]","[1000,1000,1000,0]",-460903482," Crest",""
1504,2," Depths","[63,64,66,0]","[1000,1000,1000,0]",1486843782," Depths",""
1505,2," Dregs","[64,66,0]","[1000,1000,0]",1559041962," Dregs",""
1506,2," Edge","[727,15,12,13,14,9,62,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",964221783," Edge",""
1507,2," Frontier","[727,62,65,67,0]","[1000,1000,1000,1000,0]",1614820225," Frontier",""
1508,2," Haven","[69,65,68,0]","[1000,1000,1000,0]",186301312," Haven",""
1509,2," Keep","[69,25,16,63,0]","[1000,1000,1000,1000,0]",-393299924," Keep",""
1510,2," Nexus","[68,0]","[1000,0]",-541141589," Nexus",""
1511,2," Oubliette","[63,64,66,0]","[1000,1000,1000,0]",-1876552698," Oubliette",""
1512,2," Panorama","[727,62,65,66,67,0]","[1000,1000,1000,1000,1000,0]",-2021384569," Panorama",""
1513,2," Pit","[63,64,66,0]","[1000,1000,1000,0]",144722731," Pit",""
1514,2," Point","[67,0]","[1000,0]",768902940," Point",""
1515,2," Reaches","[727,65,66,67,0]","[1000,1000,1000,1000,0]",1082573631," Reaches",""
1516,2," Refuge","[727,45,1,62,65,68,69,644,0]","[1000,0,1000,1000,1000,1000,1000,1000,0]",-1904905524," Refuge",""
1517,2," Refuse","[64,65,66,0]","[1000,1000,1000,0]",-1311474424," Refuse",""
1518,2," Remains","[727,69,63,68,0]","[1000,1000,1000,1000,0]",2102137753," Remains",""
1519,2," Remnant","[727,69,63,68,656,0]","[1000,1000,1000,1000,1000,0]",-531497359," Remnant",""
1520,2," Rupture","[64,0]","[1000,0]",-353078148," Rupture",""
1521,2," Sanctum","[63,68,0]","[1000,1000,0]",711359285," Sanctum",""
1522,2," Scum","[66,0]","[1000,0]",832406966," Scum",""
1523,2," Secrets","[727,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1663681149," Secrets",""
1524,2," Sepulcher","[63,68,0]","[1000,1000,0]",-416281438," Sepulchre",""
1525,2," Shadows","[727,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1905849040," Shadows",""
1526,2," Shard","[134,680,67,0]","[1000,1000,1000,0]",-317956279," Shard",""
1527,2," Slag","[64,66,67,0]","[1000,1000,1000,0]",952872307," Slag",""
1528,2," Solitude","[727,62,63,65,66,67,0]","[1000,1000,1000,1000,1000,1000,0]",723614688," Solitude",""
1529,2," Spires","[65,67,68,0]","[1000,1000,1000,0]",1281380443," Spires",""
1530,2," Trap","[26,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",424501404," Trap",""
1531,2," Vault","[69,63,68,0]","[1000,1000,1000,0]",1961885347," Vault",""
1532,2," View","[69,62,65,67,0]","[1000,1000,1000,1000,0]",1115538280," View",""
1533,2," Vine","[65,66,0]","[1000,1000,0]",1851006750," Vine",""
1534,2," Waste","[727,62,64,66,0]","[1000,1000,1000,1000,0]",614820232," Waste",""
1535,2," Ziggurat","[69,63,68,0]","[1000,1000,1000,0]",-823895369," Ziggurat",""
1536,2," Abode","[69,0]","[1000,0]",2087585239," Abode",""
1537,2," Quarters","[63,69,0]","[1000,1000,0]",490779091," Quarters",""
1538,2," Roost","[64,69,0]","[1000,1000,0]",8987238," Roost",""
1539,2," Sector","[69,0]","[1000,0]",-1937154358," Sector",""
1540,2," Zone","[69,0]","[1000,0]",-15251040," Zone",""
1541,2," Precinct","[69,0]","[1000,0]",-821966901," Precinct",""
1542,2," Dwelling","[63,66,67,69,0]","[1000,1000,1000,1000,0]",2121450468," Dwelling",""
1543,2," Aegis","[45,1,0]","[0,1000,0]",-1782320361," Aegis",""
1544,2," Anthem","[45,0]","[1000,0]",1710354389," Anthem",""
1545,2," Arbiter","[238,0]","[1000,0]",376950426," Arbiter",""
1546,2," Arch","[5,0]","[1000,0]",65972952," Arch",""
1547,2," Arrow","[21,0]","[1000,0]",234744802," Arrow",""
1548,2," Badge","[45,1,0]","[0,1000,0]",-104134860," Badge",""
1549,2," Band","[2,0]","[1000,0]",-251699053," Band",""
1550,2," Bane","[15,12,10,37,5,14,13,9,11,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2028099905," Bane",""
1551,2," Barb","[80,12,21,14,13,9,0]","[1000,1000,1000,1000,1000,1000,0]",-645552816," Barb",""
1552,2," Barrage","[5,0]","[1000,0]",-1315876322," Barrage",""
1553,2," Barrier","[45,1,0]","[0,1000,0]",2142107251," Barrier",""
1554,2," Bastion","[45,1,0]","[0,1000,0]",-1806660153," Bastion",""
1555,2," Batter","[11,0]","[1000,0]",-563884563," Batter",""
1556,2," Beads","[645,3,0]","[1000,1000,0]",-1969274989," Beads",""
1557,2," Beak","[15,12,0]","[1000,1000,0]",1753108439," Beak",""
1558,2," Beam","[10,0]","[1000,0]",-1865593406," Beam",""
1559,2," Bite","[15,12,21,13,14,9,0]","[1000,1000,1000,1000,1000,1000,0]",-1566710252," Bite",""
1560,2," Blast","[11,5,0]","[1000,1000,0]",1963061425," Blast",""
1561,2," Blow","[11,37,0]","[1000,1000,0]",-104450980," Blow",""
1562,2," Blunt","[11,0]","[1000,0]",2124587495," Blunt",""
1563,2," Bolt","[21,0]","[1000,0]",-859697041," Bolt",""
1564,2," Bond","[26,626,665,0]","[1000,1000,1000,0]",1731122119," Bond",""
1565,2," Braid","[645,3,0]","[1000,1000,0]",1174089708," Braid",""
1566,2," Branch","[10,5,9,0]","[1000,1000,1000,0]",887290488," Branch",""
1567,2," Brand","[11,21,0]","[1000,1000,0]",-1110353602," Brand",""
1568,2," Breaker","[37,11,0]","[1000,1000,0]",2116020311," Breaker",""
1569,2," Breeze","[5,0]","[1000,0]",319670565," Breeze",""
1570,2," Brow","[25,0]","[1000,0]",-693495638," Brow",""
1571,2," Buckle","[26,0]","[1000,0]",401962596," Buckle",""
1572,2," Bulwark","[45,1,0]","[0,1000,0]",-1893959562," Bulwark",""
1573,2," Burst","[11,0]","[1000,0]",-229914810," Burst",""
1574,2," Butcher","[15,0]","[1000,0]",-44025754," Butcher",""
1575,2," Call","[10,37,9,691,45,0]","[1000,1000,1000,1000,1000,0]",-215609425," Call",""
1576,2," Carapace","[16,0]","[1000,0]",-1728974690," Carapace",""
1577,2," Caress","[22,0]","[1000,0]",-1619201602," Caress",""
1578,2," Chant","[10,37,9,45,0]","[1000,1000,1000,1000,0]",-226380884," Chant",""
1579,2," Charm","[645,3,9,45,656,0]","[1000,1000,1000,1000,1000,0]",1709142314," Charm",""
1580,2," Choker","[645,3,0]","[1000,1000,0]",233997637," Choker",""
1581,2," Circle","[2,0]","[1000,0]",1038118815," Circle",""
1582,2," Clasp","[645,3,26,0]","[1000,1000,1000,0]",1949715251," Clasp",""
1583,2," Claw","[22,0]","[1000,0]",1541357693," Claw",""
1584,2," Cloak","[16,0]","[1000,0]",-1870032604," Cloak",""
1585,2," Clutches","[22,0]","[1000,0]",999362789," Clutches",""
1586,2," Coat","[16,0]","[1000,0]",800893338," Coat",""
1587,2," Coil","[2,0]","[1000,0]",713671567," Coil",""
1588,2," Collar","[645,3,0]","[1000,1000,0]",1036195521," Collar",""
1589,2," Cord","[26,0]","[1000,0]",-1878010760," Cord",""
1590,2," Corona","[25,0]","[1000,0]",-408129022," Corona",""
1591,2," Cowl","[25,0]","[1000,0]",-77557419," Cowl",""
1592,2," Crack","[11,37,0]","[1000,1000,0]",-341795603," Crack",""
1593,2," Crown","[25,0]","[1000,0]",199688775," Crown",""
1594,2," Crusher","[11,37,0]","[1000,1000,0]",-625629459," Crusher",""
1595,2," Cry","[10,37,9,0]","[1000,1000,1000,0]",-1431171242," Cry",""
1596,2," Curtain","[16,0]","[1000,0]",-217353932," Curtain",""
1597,2," Dart","[21,0]","[1000,0]",1699235655," Dart",""
1598,2," Dash","[4,0]","[1000,0]",1701149228," Dash",""
1599,2," Dome","[25,0]","[1000,0]",60830068," Dome",""
1600,2," Duty","[1,691,0]","[1000,1000,0]",-274239999," Duty",""
1601,2," Emblem","[1,0]","[1000,0]",-618191874," Emblem",""
1602,2," Etcher","[15,13,0]","[1000,1000,0]",-1419857336," Etcher",""
1603,2," Eye","[134,680,2,0]","[1000,1000,1000,0]",-553839572," Eye",""
1604,2," Fang","[12,13,14,0]","[1000,1000,1000,0]",-942926738," Fang",""
1605,2," Fend","[45,1,0]","[0,1000,0]",-1450574262," Fend",""
1606,2," Finger","[2,0]","[1000,0]",1689305404," Finger",""
1607,2," Fingers","[22,0]","[1000,0]",-1224056153," Fingers",""
1608,2," Fist","[22,14,0]","[1000,1000,0]",118898226," Fist",""
1609,2," Fletch","[5,0]","[1000,0]",1914346874," Fletch",""
1610,2," Flight","[21,0]","[1000,0]",541554259," Flight",""
1611,2," Girdle","[26,0]","[1000,0]",-1657870526," Girdle",""
1612,2," Glance","[25,0]","[1000,0]",-623139574," Glance",""
1613,2," Glare","[238,0]","[1000,0]",1363657903," Glare",""
1614,2," Globe","[238,0]","[1000,0]",-326491821," Globe",""
1615,2," Gnarl","[10,37,9,0]","[1000,1000,1000,0]",-434397333," Gnarl",""
1616,2," Gnash","[15,0]","[1000,0]",-663265512," Gnash",""
1617,2," Goad","[4,10,9,0]","[1000,1000,1000,0]",-256379388," Goad",""
1618,2," Gorget","[645,3,0]","[1000,1000,0]",774896540," Gorget",""
1619,2," Grasp","[2,22,0]","[1000,1000,0]",-1247601035," Grasp",""
1620,2," Grinder","[11,37,0]","[1000,1000,0]",1409749182," Grinder",""
1621,2," Grip","[2,22,0]","[1000,1000,0]",1383646332," Grip",""
1622,2," Guard","[1,0]","[1000,0]",-932661635," Guard",""
1623,2," Guardian","[978,25,16,0]","[1000,1000,1000,0]",-1919876150," Guardian",""
1624,2," Guide","[5,0]","[1000,0]",-644759752," Guide",""
1625,2," Gutter","[12,13,14,0]","[1000,1000,1000,0]",-398379636," Gutter",""
1626,2," Gyre","[2,0]","[1000,0]",-1295728108," Gyre",""
1627,2," Hail","[21,0]","[1000,0]",-278369782," Hail",""
1628,2," Halo","[25,0]","[1000,0]",-1011632877," Halo",""
1629,2," Hand","[22,0]","[1000,0]",-759582686," Hand",""
1630,2," Harness","[26,0]","[1000,0]",1518693127," Harness",""
1631,2," Heart","[134,680,645,3,0]","[1000,1000,1000,1000,0]",181361069," Heart",""
1632,2," Hide","[16,0]","[1000,0]",-1437215019," Hide",""
1633,2," Hold","[2,22,0]","[1000,1000,0]",-296714226," Hold",""
1634,2," Hoof","[4,0]","[1000,0]",1409625956," Hoof",""
1635,2," Horn","[25,5,0]","[1000,1000,0]",1117011472," Horn",""
1636,2," Hunger","[15,12,13,14,0]","[1000,1000,1000,1000,0]",-2137516248," Hunger",""
1637,2," Idol","[645,3,0]","[1000,1000,0]",-118974970," Idol",""
1638,2," Impaler","[12,21,13,14,0]","[1000,1000,1000,1000,0]",-645000513," Impaler",""
1639,2," Iridescence","[238,0]","[1000,0]",1767894937," Iridescence",""
1640,2," Jack","[16,0]","[1000,0]",-563307443," Jack",""
1641,2," Knell","[11,37,0]","[1000,1000,0]",-698534611," Knell",""
1642,2," Knot","[2,0]","[1000,0]",278743954," Knot",""
1643,2," Knuckle","[2,22,0]","[1000,1000,0]",-1265266821," Knuckle",""
1644,2," Lash","[26,0]","[1000,0]",1853711838," Lash",""
1645,2," League","[4,0]","[1000,0]",-296491544," League",""
1646,2," Leash","[26,0]","[1000,0]",736955403," Leash",""
1647,2," Leer","[238,0]","[1000,0]",1709918177," Leer",""
1648,2," Lock","[26,0]","[1000,0]",-273902604," Lock",""
1649,2," Locket","[645,3,26,0]","[1000,1000,1000,0]",-1343746527," Locket",""
1650,2," Loop","[2,0]","[1000,0]",-851684166," Loop",""
1651,2," Mangler","[15,11,0]","[1000,1000,0]",-1014812734," Mangler",""
1652,2," Mantle","[16,0]","[1000,0]",-1703853642," Mantle",""
1653,2," March","[4,0]","[1000,0]",-1483104641," March",""
1654,2," Mark","[1,5,0]","[1000,1000,0]",909688441," Mark",""
1655,2," Mast","[10,0]","[1000,0]",-2139328261," Mast",""
1656,2," Medallion","[645,3,0]","[1000,1000,0]",501613308," Medallion",""
1657,2," Mitts","[22,0]","[1000,0]",786546745," Mitts",""
1658,2," Nail","[2,0]","[1000,0]",-104469475," Nail",""
1659,2," Nails","[21,22,0]","[1000,1000,0]",1022725174," Nails",""
1660,2," Needle","[12,21,13,14,9,0]","[1000,1000,1000,1000,1000,0]",-666915164," Needle",""
1661,2," Nock","[5,0]","[1000,0]",1516667493," Nock",""
1662,2," Noose","[645,3,0]","[1000,1000,0]",-1052828934," Noose",""
1663,2," Pace","[4,0]","[1000,0]",-363937493," Pace",""
1664,2," Palm","[22,0]","[1000,0]",-1475274127," Palm",""
1665,2," Paw","[22,0]","[1000,0]",2077795254," Paw",""
1666,2," Peak","[25,0]","[1000,0]",192127378," Peak",""
1667,2," Pelt","[16,0]","[1000,0]",1018853104," Pelt",""
1668,2," Pendant","[645,3,0]","[1000,1000,0]",1425198195," Pendant",""
1669,2," Pile","[10,0]","[1000,0]",-811283838," Pile",""
1670,2," Pillar","[10,0]","[1000,0]",-50331648," Pillar",""
1671,2," Pith","[45,0]","[1000,0]",-90292577," Pith",""
1672,2," Pole","[10,80,0]","[1000,1000,0]",-352822656," Pole",""
1673,2," Post","[10,0]","[1000,0]",854386853," Post",""
1674,2," Quill","[21,0]","[1000,0]",-341643608," Quill",""
1675,2," Rain","[5,0]","[1000,0]",-465671148," Rain",""
1676,2," Ram","[11,37,0]","[1000,1000,0]",1579859235," Ram",""
1677,2," Razor","[12,13,14,0]","[1000,1000,1000,0]",858207063," Razor",""
1678,2," Reach","[5,0]","[1000,0]",1565984375," Reach",""
1679,2," Rend","[15,0]","[1000,0]",1378265532," Rend",""
1680,2," Road","[4,0]","[1000,0]",1880765524," Road",""
1681,2," Roar","[11,15,10,37,14,0]","[1000,1000,1000,1000,1000,0]",317186206," Roar",""
1682,2," Rock","[45,1,0]","[0,1000,0]",-173418980," Rock",""
1683,2," Rod","[21,0]","[1000,0]",514543673," Rod",""
1684,2," Rook","[45,1,0]","[0,1000,0]",-638576770," Rook",""
1685,2," Rosary","[645,3,0]","[1000,1000,0]",1642290044," Rosary",""
1686,2," Ruin","[134,680,11,0]","[1000,1000,1000,0]",968939582," Ruin",""
1687,2," Salvation","[25,16,0]","[1000,1000,0]",-1823074472," Salvation",""
1688,2," Sanctuary","[1,16,644,0]","[1000,1000,1000,0]",1990908656," Sanctuary",""
1689,2," Saw","[12,0]","[1000,0]",-1890837120," Saw",""
1690,2," Scalpel","[12,13,0]","[1000,1000,0]",-747161264," Scalpel",""
1691,2," Scarab","[645,3,0]","[1000,1000,0]",-315123922," Scarab",""
1692,2," Scratch","[12,13,14,9,0]","[1000,1000,1000,1000,0]",-328092903," Scratch",""
1693,2," Sever","[15,12,13,0]","[1000,1000,1000,0]",910607970," Sever",""
1694,2," Shackle","[26,0]","[1000,0]",-1064895548," Shackle",""
1695,2," Shatter","[11,0]","[1000,0]",848529369," Shatter",""
1696,2," Shell","[16,0]","[1000,0]",-2138918272," Shell",""
1697,2," Shelter","[67,69,25,16,644,0]","[1000,1000,1000,1000,1000,0]",2041443920," Shelter",""
1698,2," Shot","[21,0]","[1000,0]",-1990533021," Shot",""
1699,2," Shroud","[16,644,0]","[1000,1000,0]",1930865782," Shroud",""
1700,2," Siege","[5,0]","[1000,0]",146241021," Siege",""
1701,2," Skewer","[12,21,13,14,0]","[1000,1000,1000,1000,0]",308671733," Skewer",""
1702,2," Skin","[16,0]","[1000,0]",-1743900101," Skin",""
1703,2," Slayer","[15,0]","[1000,0]",-1128135587," Slayer",""
1704,2," Slicer","[12,13,14,0]","[1000,1000,1000,0]",131865107," Slicer",""
1705,2," Slippers","[4,0]","[1000,0]",-962946847," Slippers",""
1706,2," Smasher","[11,37,0]","[1000,1000,0]",739661109," Smasher",""
1707,2," Snare","[80,26,0]","[1000,1000,0]",-1319896056," Snare",""
1708,2," Sole","[4,0]","[1000,0]",-81137130," Sole",""
1709,2," Song","[15,12,10,5,37,13,14,9,45,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-922178943," Song",""
1710,2," Span","[4,45,1,0]","[1000,0,1000,0]",834921565," Span",""
1711,2," Spark","[134,680,4,0]","[1000,1000,1000,0]",-869438560," Spark",""
1712,2," Spawn","[15,0]","[1000,0]",-794491121," Spawn",""
1713,2," Spear","[21,0]","[1000,0]",1885277620," Spear",""
1714,2," Spell","[10,37,9,45,0]","[1000,1000,1000,1000,0]",1086567182," Spell",""
1715,2," Sphere","[238,0]","[1000,0]",1803479120," Sphere",""
1716,2," Spike","[21,0]","[1000,0]",350701586," Spike",""
1717,2," Spiker","[12,13,14,0]","[1000,1000,1000,0]",-1475778679," Spiker",""
1718,2," Spiral","[2,0]","[1000,0]",-986862129," Spiral",""
1719,2," Spire","[10,21,9,0]","[1000,1000,1000,0]",625424085," Spire",""
1720,2," Splitter","[15,0]","[1000,0]",-1635761638," Splitter",""
1721,2," Spur","[4,0]","[1000,0]",1627468538," Spur",""
1722,2," Star","[134,680,25,11,37,45,0]","[1000,1000,1000,1000,1000,1000,0]",-347263778," Star",""
1723,2," Stinger","[12,5,21,13,14,0]","[1000,1000,1000,1000,1000,0]",902096026," Stinger",""
1724,2," Strap","[26,0]","[1000,0]",1999550601," Strap",""
1725,2," Stride","[4,0]","[1000,0]",190317123," Stride",""
1726,2," Strike","[5,0]","[1000,0]",-1390510518," Strike",""
1727,2," Suit","[16,0]","[1000,0]",-1235128975," Suit",""
1728,2," Sunder","[15,0]","[1000,0]",2103081610," Sunder",""
1729,2," Talisman","[3,0]","[0,0]",1583745948," Talisman",""
1730,2," Talons","[14,22,0]","[1000,1000,0]",478766153," Talons",""
1731,2," Tether","[26,0]","[1000,0]",1394754651," Tether",""
1732,2," Thirst","[15,12,5,13,14,9,0]","[1000,1000,1000,1000,1000,1000,0]",-574911623," Thirst",""
1733,2," Thread","[26,0]","[1000,0]",1392385769," Thread",""
1734,2," Thresher","[11,0]","[1000,0]",-705969383," Thresher",""
1735,2," Thunder","[5,0]","[1000,0]",-1994171496," Thunder",""
1736,2," Torc","[645,3,0]","[1000,1000,0]",996591223," Torc",""
1737,2," Touch","[22,0]","[1000,0]",-1508169672," Touch",""
1738,2," Tower","[45,1,0]","[0,1000,0]",-747988493," Tower",""
1739,2," Track","[4,0]","[1000,0]",-26703372," Track",""
1740,2," Trail","[4,0]","[1000,0]",-1188735587," Trail",""
1741,2," Tread","[4,0]","[1000,0]",1455183056," Tread",""
1742,2," Turn","[2,0]","[1000,0]",1588890116," Turn",""
1743,2," Twine","[26,5,0]","[1000,1000,0]",672308551," Twine",""
1744,2," Twirl","[2,0]","[1000,0]",790827099," Twirl",""
1745,2," Urge","[4,691,0]","[1000,1000,0]",-1196766853," Urge",""
1746,2," Veil","[25,16,644,0]","[1000,1000,1000,0]",-1528019380," Veil",""
1747,2," Visage","[25,0]","[1000,0]",638617041," Visage",""
1748,2," Vise","[22,0]","[1000,0]",1257484190," Vise",""
1749,2," Visor","[25,0]","[1000,0]",-1298080982," Visor",""
1750,2," Volley","[5,0]","[1000,0]",422414490," Volley",""
1751,2," Ward","[25,16,1,656,0]","[1000,1000,1000,1000,0]",-919128377," Ward",""
1752,2," Watch","[45,1,0]","[0,1000,0]",-945547267," Watch",""
1753,2," Weaver","[10,37,9,45,0]","[1000,1000,1000,1000,0]",-1071476747," Weaver",""
1754,2," Whorl","[2,0]","[1000,0]",-2006539850," Whorl",""
1755,2," Wish","[45,0]","[1000,0]",1352750347," Wish",""
1756,2," Wind","[5,0]","[1000,0]",2061280005," Wind",""
1757,2," Wing","[45,1,5,0]","[0,1000,1000,0]",-1017855297," Wing",""
1758,2," Wrap","[16,0]","[1000,0]",-1027226756," Wrap",""
1759,2," Wreck","[11,0]","[1000,0]",1966461758," Wreck",""
1760,2," Watcher","[978,0]","[1000,0]",-1785370069," Watcher",""
1761,2," Construct","[978,0]","[1000,0]",-456981108," Construct",""
1762,2," Sentry","[978,0]","[1000,0]",1917912769," Sentry",""
1763,2," Machine","[978,0]","[1000,0]",-294525994," Machine",""
1764,2," Keeper","[978,0]","[1000,0]",-1489791860," Keeper",""
1765,2," Warden","[978,0]","[1000,0]",-887963195," Warden",""
1766,2," Artifice","[978,0]","[1000,0]",475807880," Artifice",""
1767,1,"Ambush","[4,26,0]","[1000,1000,0]",219892988,"Ambush",""
1768,1,"Anarchy","[4,26,0]","[1000,1000,0]",117679371,"Anarchy",""
1769,1,"Apocalypse","[691,134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2043923648,"Apocalypse",""
1770,1,"Armageddon","[691,134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,656,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1237372638,"Armageddon",""
1771,1,"Beast","[645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-916543839,"Beast",""
1772,1,"Behemoth","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1916837847,"Behemoth",""
1773,1,"Blight","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-399831848,"Blight",""
1774,1,"Borealis","[691,0]","[1000,0]",509337199,"Borealis",""
1775,1,"Bramble","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-630827701,"Bramble",""
1776,1,"Brimstone","[645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1388452879,"Brimstone",""
1777,1,"Brood","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",526618548,"Brood",""
1778,1,"Carrion","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1067473868,"Carrion",""
1779,1,"Cataclysm","[691,134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1157041780,"Cataclysm",""
1780,1,"Chimeric","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-680274216,"Chimeric",""
1781,1,"Corpse","[645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",283020575,"Corpse",""
1782,1,"Corruption","[645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2047036296,"Corruption",""
