"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
6363,"GASummonReaperDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",816,0,0,"",6361,[]
6364,"GASummonReaperDash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",817,0,0,"",6362,[]
6365,"GAExpeditionVoranaLacerate","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",825,0,34,"",6363,[]
6366,"GAVoranaComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",831,0,34,"",6364,[]
6367,"GAVoranaComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",832,0,34,"",6365,[]
6368,"GASanctumReaperComboLeftSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",831,0,80,"",6366,[]
6369,"GASanctumReaperComboRightSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",832,0,80,"",6367,[]
6370,"GAVoranaDash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",833,0,34,"",6368,[]
6371,"GAVoranaDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",834,0,34,"",6369,[]
6372,"GAVoranaCycloneImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",835,0,34,"",6370,[]
6373,"GAVoranaComboWhirl","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",836,0,34,"",6371,[]
6374,"GASanctumReaperDash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",833,0,80,"",6372,[]
6375,"GASanctumReaperDashImpactSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",834,0,80,"",6373,[]
6376,"GASanctumReaperCycloneImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",835,0,80,"",6374,[]
6377,"GASanctumReaperLacerate","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",1001,0,80,"",6375,[]
6378,"GSBlindingGaze","",[],"",4,[],[],"",0,[],"",2,2670,993,"","",[],34,"","",[],"",808,0,0,"",6376,[]
6379,"GSBlindingGazeInvasion","",[],"",4,[],[],"",0,[],"",2,2670,993,"","",[],34,"","",[],"",809,0,0,"",6377,[]
6380,"GSBlindingGazeWb","",[],"",4,[],[],"",0,[],"",2,2670,993,"","",[],34,"","",[],"",810,0,0,"",6378,[]
6381,"GSBlindingGazeBossSideArea","",[],"",4,[],[],"",0,[],"",2,2670,993,"","",[],34,"","",[],"",811,0,0,"",6379,[]
6382,"GAExpeditionMedvedLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",813,0,0,"",6380,[]
6383,"GSExpeditionTujenGrenadeExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",820,0,0,"",6381,[]
6384,"GSExpeditionBoneCultistMedvedEggExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",821,0,33,"",6382,[]
6385,"GABeastCleave","",[],"",4,[],[],"",0,[],"",2,1333,992,"","",[],9,"","",[],"",822,0,0,"",6383,[]
6386,"GABeastCleaveUnique","",[],"",4,[],[],"",0,[],"",2,1333,992,"","",[],9,"","",[],"",823,0,0,"",6384,[]
6387,"GSExpeditionMedvedHealBeam","",[],"",4,[],[],"",0,[],"",2,2000,1309,"","",[],93,"","",[],"",824,0,0,"",6385,[]
6388,"GAExpeditionMedvedComboAttack1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",826,0,0,"",6386,[]
6389,"GAExpeditionMedvedComboAttack2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",827,0,0,"",6387,[]
6390,"GAExpeditionMedvedComboAttack3","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",828,0,0,"",6388,[]
6391,"GAExpeditionMedvedComboAttackImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",829,0,0,"",6389,[]
6392,"GAExpeditionMedvedSpiderGeyserRoll","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",830,0,0,"",6390,[]
6393,"GAHellscapeFleshLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",846,0,0,"",6391,[]
6394,"GAHellscapeFleshFodderSlam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",847,0,0,"",6392,[]
6395,"GSHellscapePaleEliteBoltImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",850,0,0,"",6393,[]
6396,"GSHellscapePaleEliteOmegaBeam","",[],"",4,[],[],"",0,[],"",2,2333,993,"","",[],22,"","",[],"",851,0,0,"",6394,[]
6397,"GSSanctumPaleEliteBoltImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",980,0,0,"",6395,[]
6398,"GSSanctumPaleEliteOmegaBeam","",[],"",4,[],[],"",0,[],"",2,2333,993,"","",[],22,"","",[],"",981,0,0,"",6396,[]
6399,"GSHellscapePaleDogmanChargeExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",853,0,0,"",6397,[]
6400,"GSHellscapeFleshEliteBloodOrbExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",855,0,0,"",6398,[]
6401,"GAHellscapePaleDogmanDashSwipe","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",857,0,0,"",6399,[]
6402,"GAHellscapeStabbyCleave1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",858,0,0,"",6400,[]
6403,"GAHellscapeStabbyCleave2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",859,0,0,"",6401,[]
6404,"GAHellscapeStabbyCleave3","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",860,0,0,"",6402,[]
6405,"GAHellscapeStabbyCleaveStab","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",861,0,0,"",6403,[]
6406,"GAHellscapeDemonElite1DashSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",863,0,0,"",6404,[]
6407,"GSHellscapeDemonElite1Screech","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",864,0,43,"",6405,[]
6408,"GAHellscapePaleBossCleave","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],9,"","",[],"",865,0,0,"",6406,[]
6409,"GAHellscapePaleBossLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",866,0,0,"",6407,[]
6410,"GAHellscapePaleBossAxeTossImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",867,0,0,"",6408,[]
6411,"GAHellscapePaleBossSnipeImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",868,0,0,"",6409,[]
6412,"GAHellscapeStabWeb","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",869,0,0,"",6410,[]
6413,"GAHellscapeFleshElite2Melee1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",893,0,0,"",6411,[]
6414,"GAHellscapeFleshElite2Melee2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",894,0,0,"",6412,[]
6415,"GAHellscapeFleshElite2Combo1Cleave","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",892,0,0,"",6413,[]
6416,"GAHellscapeFleshElite2Combo1Slam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",873,0,0,"",6414,[]
6417,"GAHellscapeFleshElite2Combo2Slam1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",874,0,0,"",6415,[]
6418,"GAHellscapeFleshElite2Combo2Slam2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",875,0,0,"",6416,[]
6419,"GAHellscapeFleshElite2Combo2Slam3","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",876,0,0,"",6417,[]
6420,"GSHellscapeTransportShockwave","",[],"",4,[],[],"",0,[],"",2,100,993,"","",[],"","","",[],"",877,0,0,"",6418,[]
6421,"GAHellscapeDemonBossMeleeMiniSlam1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",878,0,0,"",6419,[]
6422,"GAHellscapeDemonBossMeleeMiniSlam2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",879,0,0,"",6420,[]
6423,"GSHellscapeDemonBossCremationImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],93,"","",[],"",902,0,0,"",6421,[]
6424,"GSHellscapeDemonBossKnockback","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",883,0,0,"",6422,[]
6425,"GSHellscapeDemonBossKnockback2","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",889,0,0,"",6423,[]
6426,"GSHellscapeDemonEliteBeamNuke","",[],"",4,[],[],"",0,[],"",2,2000,993,"","",[],32,"","",[],"",885,0,0,"",6424,[]
6427,"GAHellscapePaleEliteSkyStab","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",886,0,0,"",6425,[]
6428,"GAHellscapePaleBossLeapDelayedImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",895,0,0,"",6426,[]
6429,"GSHellscapepaleBossLeapLightningNova","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",896,0,0,"",6427,[]
6430,"GAHellscapePaleBossDashStab","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",897,0,0,"",6428,[]
6431,"GAHellscapePaleBossAxeSlamSmall","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",898,0,0,"",6429,[]
6432,"GAHellscapePaleBossAxeSlamBig","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],51,"","",[],"",899,0,0,"",6430,[]
6433,"GSAtlasInvadersConsumeFodder2DeathExplode","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",905,0,0,"",6431,[]
6434,"GSAtlasInvadersConsumeFodder2DeathExplodeSmall","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",906,0,0,"",6432,[]
6435,"GSAtlasInvadersConsumeFodder1ScreechBeamImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",907,0,0,"",6433,[]
6436,"GABlackStarFireLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",908,0,0,"",6434,[]
6437,"GABlackStarColdCascade","",[],"",4,[],[],"",0,[],"",2,2000,992,"","",[],25,"","",[],"",909,0,0,"",6435,[]
6438,"GSAtlasInvadersBlackStarFodder1SuperNova","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",910,0,0,"",6436,[]
6439,"GSAtlasInvadersBlackStarFodder1HyperNova","",[],"",4,[],[],"",0,[],"",2,2333,993,"","",[],32,"","",[],"",911,0,0,"",6437,[]
6440,"GSDoomFodder1Vomit","",[],"",4,[],[],"",0,[],"",2,3333,993,"","",[],"","","",[],"",913,0,0,"",6438,[]
6441,"GSDoomFodder1VomitSanctum","",[],"",4,[],[],"",0,[],"",2,3333,993,"","",[],"","","",[],"",913,0,0,"",6439,[]
6442,"GSArchnemesisEnergyShieldBurst","",[],"",4,[],[],"",0,[],"",2,500,993,"","",[],"","","",[],"",914,0,0,"",6440,[]
6443,"GAAtlasInvadersBlackStarFodder2LeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",915,0,0,"",6441,[]
6444,"GACleansingBossDashSlash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",916,0,0,"",6442,[]
6445,"GADoomBossSlam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",917,0,0,"",6443,[]
6446,"GSDoomBossVomitChannel","",[],"",4,[],[],"",0,[],"",2,3000,1309,"","",[],93,"","",[],"",918,0,0,"",6444,[]
6447,"GSArchnemesisObeliskNovaSmall","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",919,0,0,"",6445,[]
6448,"GSArchnemesisObeliskNovaLarge","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",920,0,0,"",6446,[]
6449,"GSDoomBossVomitImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"",169,"",[],"",921,0,0,"",6447,[]
6450,"GAAtlasInvadersCleansingFodder2Slam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",922,0,0,"",6448,[]
6451,"GSBlackStarBossCometImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"",161,"",[],"",923,0,0,"",6449,[]
6452,"GSConsumeBossPizzaSpin","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],93,"","",[],"",924,0,0,"",6450,[]
6453,"GSConsumeBossDisintegrateBeam","",[],"",4,[],[],"",0,[],"",2,2500,993,"","",[],34,"","",[],"",925,0,0,"",6451,[]
6454,"GSConsumeBossDisintegrateBeamTriggered","",[],"",4,[],[],"",0,[],"",2,2500,993,"","",[],34,"","",[],"",925,0,0,"",6452,[]
6455,"GSConsumeBossDashSlam","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",926,0,0,"",6453,[]
6456,"GAAtlasInvadersCleansingFodder2SlamBig","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",927,0,0,"",6454,[]
6457,"GAAtlasInvadersCleansingFodder2SlamBigUber","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",927,0,0,"",6455,[]
6458,"GADoomBossStomp","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",928,0,0,"",6456,[]
6459,"GADoomBossShovelToss","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",929,0,0,"",6457,[]
6460,"GADoomBossSumoSlam","",[],"",4,[],[],"",0,[],"",2,4533,992,"","",[],"","","",[],"",930,0,0,"",6458,[]
6461,"GSBlackStarBossCometImpactSmall","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"",161,"",[],"",931,0,0,"",6459,[]
6462,"GSArchnemesisCorrupterMinionExplode","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",932,0,0,"",6460,[]
6463,"GAMeteorOnFlaskUse","",[],"",4,[],[],"",0,[],"",2,2400,993,"","",[],"","","",[],"",941,0,0,"",6461,[]
6464,"GSConsumeBossSlam","",[],"",4,[],[],"",0,[],"",2,4000,993,"","",[],"","","",[],"",934,0,0,"",6462,[]
6465,"GADoomBossGooEruption","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",935,0,0,"",6463,[]
6466,"GABlackstarBossFireGlaiveDash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",936,0,0,"",6464,[]
6467,"GABlackstarBossColdGlaiveDash","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",936,0,0,"",6465,[]
6468,"GSCleansingBossLanternExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",939,0,0,"",6466,[]
6469,"GSCleansingBossLanternExplosionUber","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",949,0,0,"",6467,[]
6470,"GSDoomBossVomitChunkletImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"",169,"",[],"",940,0,0,"",6468,[]
6471,"GADoomBossBurrowStomp","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",942,0,0,"",6469,[]
6472,"GAConsumeBossTentacleSlam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",943,0,0,"",6470,[]
6473,"GSTangleUltimateNuke","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",944,0,0,"",6471,[]
6474,"GAConsumeBossTentacleSlamRetract","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",945,0,0,"",6472,[]
6475,"GAConsumeBossTentacleSlamEmerge","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",946,0,0,"",6473,[]
6476,"GARootSpiderSpitImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",947,0,0,"",6474,[]
6477,"GARootSpiderSpitImpactSunburstQueen","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",947,0,0,"",6475,[]
6478,"GSWetaDeathImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",951,0,0,"",6476,[]
6479,"SASanctumSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",952,0,0,"",6477,[]
6480,"GASanctumDanaiSweepCleave","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",953,0,0,"",6478,[]
6481,"GSSanctumFrontalBeam","",[],"",4,[],[],"",0,[],"",2,2300,993,"","",[],34,"","",[],"",957,0,0,"",6479,[]
6482,"GASanctumSpinningSlam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",958,0,0,"",6480,[]
6483,"GASanctumCorridorProjectileImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",962,0,0,"",6481,[]
6484,"GASanctumWallLaserImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",963,0,0,"",6482,[]
6485,"GSSanctumFireBeamImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",964,0,0,"",6483,[]
6486,"GASanctumFireQuakeImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",965,0,0,"",6484,[]
6487,"GASanctumFireQuakeInitialImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",966,0,0,"",6485,[]
6488,"GASanctumIzaroGargoyleLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",969,0,0,"",6486,[]
6489,"GASanctumArgusSunderImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",970,0,0,"",6487,[]
6490,"GASanctumStabbyCleave1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",858,0,0,"",6488,[]
6491,"GASanctumStabbyCleave2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",859,0,0,"",6489,[]
6492,"GASanctumStabbyCleave3","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",860,0,0,"",6490,[]
6493,"GASanctumStabbyCleaveStab","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",861,0,0,"",6491,[]
6494,"GASanctumStabWeb","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",869,0,0,"",6492,[]
6495,"GASanctumPaleEliteSkyStab","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",886,0,0,"",6493,[]
6496,"GASanctumGargoyleLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",971,0,0,"",6494,[]
6497,"GASanctumGargoyleLeapImpactCascade","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",972,0,0,"",6495,[]
6498,"GASanctumMediumGargoyleLeapImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",1002,0,0,"",6496,[]
6499,"GASanctumMediumGargoyleLeapImpactCascade","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",1003,0,0,"",6497,[]
6500,"GSSanctumGargoyleFlameBreath","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"",188,"",[],"",973,0,0,"",6498,[]
6501,"GASanctumLycia2DashSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",974,0,0,"",6499,[]
6502,"GSSanctumLycia2CircleWave","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",975,0,27,"",6500,[]
6503,"GSSanctumVortexImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",976,0,0,"",6501,[]
6504,"GSSanctumVortexDash","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",977,0,0,"",6502,[]
6505,"GASanctumLyciaOverheadSlashTriggered","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",982,0,0,"",6503,[]
6506,"GASanctumLyciaTeleportSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",983,0,0,"",6504,[]
6507,"GSSanctumLyciaTrackingBeamImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",984,0,0,"",6505,[]
6508,"GSSanctumLyciaTrackingBeamFinalImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",985,0,0,"",6506,[]
6509,"GASanctumSentinelUnarmedFootSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",986,0,0,"",6507,[]
6510,"GASanctumSentinelMaceFootstepCascade","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",987,0,0,"",6508,[]
6511,"GASanctumSentinelMaceBasicSlam","",[],"",4,[],[],"",0,[],"",2,2330,992,"","",[],3,"","",[],"",988,0,0,"",6509,[]
6512,"GASanctumSentinelMaceHeavySlam","",[],"",4,[],[],"",0,[],"",2,4000,992,"","",[],13,"","",[],"",989,0,0,"",6510,[]
6513,"GASanctumSentinelMaceMarkerSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",990,0,0,"",6511,[]
6514,"GASanctumSentinelMaceMarkerSlamCascade","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",991,0,0,"",6512,[]
6515,"GSSanctumGargoyleFlameBreathSelfCircle","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",992,0,0,"",6513,[]
6516,"GSSanctumFlameBlastImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",993,0,0,"",6514,[]
6517,"GSSanctumLightningVortexImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",994,0,0,"",6515,[]
6518,"GASanctumSentinelFootSlamWave","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",999,0,0,"",6516,[]
6519,"GASanctumSentinelFistSlam","",[],"",4,[],[],"",0,[],"",2,2400,992,"","",[],19,"","",[],"",1000,0,0,"",6517,[]
6520,"GASanctumLyciaDoubleSlashImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",1004,0,0,"",6518,[]
6521,"GASanctumLyciaDoubleSlashFinalImpact","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",1005,0,0,"",6518,[]
6522,"GSSanctumLycia2WindTunnelImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",1006,0,0,"",6519,[]
6523,"GSSanctumLycia2WindTunnelImpactFinal","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",1007,0,0,"",6520,[]
6524,"GSqwe_GAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",0,0,0,"",6521,[]
6525,"SpellNovaElderGuardianLightning","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",1,-1,0,"",6522,[]
6526,"SpellNovaElderGuardianLightningWeak","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",1,-1,0,"",6523,[]
6527,"SpellNovaElderGarden","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",0,0,0,"",6524,[]
6528,"SpellNovaGuardianRiverFrog","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",0,10,0,"",6525,[]
6529,"SpellNovaCrabBossGeyser","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",0,15,0,"",6526,[]
6530,"SpawnArakaaliHatchling","",[],"",4,[],[],"",0,[],"",2,4800,888,"",1,[],"","","",[],"",0,0,0,"",6527,[]
6531,"SpawnBlightHatchling","",[],"",4,[],[],"",0,[],"",2,4800,358,"",1,[],"","","",[],"",0,0,0,"",6528,[]
6532,"SupportTutorial",1,[],"┴",1,[],[],"",-1425765186,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",6529,[]
6533,"SpiderGodActivateLaserToward","",[],"",4,[],[],"",0,[],"",2,1000,882,"","",[],"","","",[],"",0,1,0,"",6530,[]
6534,"SpiderGodActivateLaserTowardMap","",[],"",4,[],[],"",0,[],"",2,1000,882,"","",[],"","","",[],"",0,1,0,"",6531,[]
6535,"SpiderGodActivateLaserAway","",[],"",4,[],[],"",0,[],"",2,1000,882,"","",[],"","","",[],"",0,2,0,"",6532,[]
6536,"SpiderGodActivateLaserAwayMap","",[],"",4,[],[],"",0,[],"",2,1000,882,"","",[],"","","",[],"",0,2,0,"",6533,[]
6537,"AttackVortex","",[],"",4,[],[],"",0,[],"",2,1000,889,"","",[],26,"","",[],"",0,0,0,"",6534,[]
6538,"CorruptedBloodNova","",[],"",4,[],[],"",0,[],"",2,800,886,"","",[],"","","",[],"",0,1,0,"",6535,[]
6539,"DelayedFireSpark","",[],"",4,[],[],"",0,[],"",2,1400,890,"","",[],"","","",[],"",0,0,0,"",6536,[]
6540,"DelayedLightningSpark","",[],"",4,[],[],"",0,[],"",2,1200,890,"","",[],"","","",[],"",0,1,0,"",6537,[]
6541,"DelayedLightningSparkTriggerCascade","",[],"",4,[],[],"",0,[],"",2,1200,890,"","",[],"","","",[],"",0,2,0,"",6538,[]
6542,"SummonedSparkDaemon","",[],"",4,[],[],"",0,[],"",2,1000,359,"","",[],"","","",[],"",0,0,0,"",6539,[]
6543,"SummonedSparkDaemonLightning","",[],"",4,[],[],"",0,[],"",2,1000,359,"","",[],"","","",[],"",0,0,0,"",6540,[]
6544,"SummonedSparkDaemonLightningEpic","",[],"",4,[],[],"",0,[],"",2,1000,359,"","",[],"","","",[],"",0,0,0,"",6541,[]
6545,"AbyssSummonNormalSkeletons","",[],"",4,[],[],"",0,[],"",2,40,592,"","",[],"","","",[],"",1,0,0,"",6542,[]
6546,"AbyssSummonNormalVoidBearer","",[],"",4,[],[],"",0,[],"",2,40,592,"","",[],"","","",[],"",1,0,0,"",6543,[]
6547,"AbyssSummonNormalParasiticSquid","",[],"",4,[],[],"",0,[],"",2,40,592,"","",[],"","","",[],"",1,0,0,"",6544,[]
