"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
1678,2377,"","","",[347],[],[5716],"",[4],[36],"",[],"",[],[],"",[]
1679,2378,"","","",[347],[],[5673],"",[3],[36],"",[],"",[],[],"",[]
1680,2379,"","","",[347],[],"[5741,5883]","",[6],[36],"",[],"",[],[],"",[]
1681,2381,"",5077,"",[10370],[25],[],"",[1],[7],"",[],"",[],[],"",[]
1682,2382,"",5078,"",[10370],[23],[],"",[1],[12],"",[],"",[],[],"",[]
1683,2383,"",5079,"",[10370],[22],[],"",[1],[11],"",[],"",[],[],"",[]
1684,2384,"",5080,"",[10370],[24],[],"",[1],[9],"",[],"",[],[],"",[]
1685,2385,"","",5081,[10370],[24],[],"",[1],[10],"",[],"",[],[],"",[]
1686,2386,"","",5082,[10370],[24],[],"",[1],[10],"",[],"",[],[],"",[]
1687,2387,"",5083,"",[10520],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[1,4]","",[],"",[],[],"",[]
1688,2388,128,"","",[10521],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],"",[]
1689,2389,129,"","","[1367,10370]",[23],[],"","[60,1]",[13],"",[],"",[],[],"",[]
1690,2390,"","",5084,[10370],[21],[],"",[1],[15],"",[],"",[],[],"",[]
1691,2380,"","","","[319,10370]",[4],[],"","[86,1]",[14],"",[],"",[],[],"",[]
1692,2393,"","","",[347],[],[5716],"",[5],[36],"",[],"",[],[],"",[]
1693,2394,"","","","[347,1301]",[],[5854],"","[5,5]",[36],"",[],"",[],[],"",[]
1694,2395,"","","","[10366,347]",[],[5898],"","[1,1]",[36],"",[],"",[],[],"",[]
1695,2396,"","","","[10366,347]",[],[5790],"","[1,1]",[36],"",[],"",[],[],"",[]
1696,2397,"","","","[10366,347]",[],[6074],"","[1,1]",[36],"",[],"",[],[],"",[]
1697,2398,"","","",[10369],[],"[5787,6076]","",[1],[36],"",[],"",[],[],"",[]
1698,2399,"","","",[347],[],[6075],"",[1],[36],"",[],"",[],[],"",[]
1699,2401,"","",5085,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1700,2402,"","",5086,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1701,2404,"",5087,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1702,2405,"",5088,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1703,2406,"",5089,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1704,2407,"",5090,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1705,2408,"",5091,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1706,2409,130,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1707,2410,"","","",[319],[4],[],"",[89],[14],"",[],"",[],[],"",[]
1708,2412,"",5092,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1709,2413,"",5093,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1710,2414,"",5094,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1711,2415,"",5095,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1712,2416,"",5096,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1713,2417,"","",5097,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1714,2418,"","","",[319],[4],[],"",[88],[14],"",[],"",[],[],"",[]
1715,2419,131,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1716,2422,"",5098,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1717,2423,"",5099,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1718,2424,"",5100,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1719,2425,"",5101,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1720,2426,"",5102,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1721,2427,132,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1722,2428,"","","",[319],[4],[],"",[90],[14],"",[],"",[],[],"",[]
1723,2430,"",5103,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1724,2431,"",5104,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1725,2432,"",5105,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1726,2433,"",5106,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1727,2434,"",5107,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1728,2435,133,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1729,2436,"","","",[319],[4],[],"",[87],[14],"",[],"",[],[],"",[]
1730,2437,"","","",[319],[4],[],"",[92],[14],"",[],"",[],[],"",[]
1731,2439,"",5108,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1732,2440,"",5109,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1733,2441,"",5110,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1734,2442,"",5111,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1735,2443,"",5112,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1736,2444,"","",5113,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1737,2445,"","",5114,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1738,2446,"","",5115,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1739,2447,"","",5116,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1740,2448,134,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1741,2451,"","","",[319],[4],[],"",[91],[14],"",[],"",[],[],"",[]
1742,2462,135,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1743,2453,136,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1744,2454,"","",5117,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1745,2456,"",5118,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1746,2457,"",5119,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1747,2458,"",5120,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1748,2459,"",5121,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1749,2460,"",5122,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1750,2463,"","",5123,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1751,2465,"",5124,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1752,2466,"",5125,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1753,2467,"",5126,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1754,2468,"",5127,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1755,2469,"",5128,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1756,2473,145,"","",[1367],[23],[],"",[65],[13],"",[],"",[],[],"",[]
1757,2474,146,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1758,2476,"",5129,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1759,2477,"",5130,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1760,2471,"",5131,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1761,2472,"","",5132,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1762,2478,"",5133,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1763,2479,"",5134,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1764,2480,"",5135,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1765,2481,"",5136,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1766,2482,"",5137,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1767,2483,"","",5138,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1768,2484,"","",5139,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1769,2485,"","","","[347,1301,3596,2676]",[],[5928],"","[8,11,8,10]",[36],"",[],"",[],[],"",[]
1770,2486,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-32,22]",[36],"",[],"",[],[],"",[]
1771,2488,137,"","",[1367],[23],[],"",[61],[13],"",[],"",[],[],"",[]
1772,2491,"","",5140,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1773,2489,138,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1774,2490,"",5141,"",[],"[9,15,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1775,2492,"",5142,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1776,2493,"",5143,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1777,2494,"",5144,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1778,2495,"",5145,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1779,2496,"",5146,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1780,2497,"","",5147,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1781,2498,"","",5148,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1782,2499,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-33,23]",[36],"",[],"",[],[],"",[]
1783,2500,"","","",[347],[],"[5903,5904,5905,5907,5906]","",[15],[36],"",[],"",[],[],"",[]
1784,2502,139,"","",[1367],[23],[],"",[62],[13],"",[],"",[],[],"",[]
1785,2503,"","",5149,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1786,2504,140,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1787,2505,"",5150,"",[],"[14,57,8]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1788,2506,"",5151,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1789,2507,"",5152,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1790,2508,"",5153,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1791,2509,"",5154,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1792,2510,"",5155,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1793,2511,"","",5156,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1794,2512,"","",5157,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1795,2513,141,"","",[1367],[23],[],"",[63],[13],"",[],"",[],[],"",[]
1796,2515,"","","",[347],[],"[6050,6059]","",[2],[36],"",[],"",[],[],"",[]
1797,2516,"",5158,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1798,2517,"",5159,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1799,2518,"",5160,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1800,2519,"",5161,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1801,2520,"",5162,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1802,2521,"",5163,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
1803,2522,"",5164,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1804,2523,"",5165,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1805,2524,"",5166,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1806,2525,"",5167,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1807,2526,"","",5168,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1808,2527,"","",5169,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1809,2528,142,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1810,2529,"",5170,"",[],"[6,7,56,8,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1811,2530,143,"","",[1367],[23],[],"",[64],[13],"",[],"",[],[],"",[]
1812,2531,144,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1813,2532,"","",5171,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1814,2533,"","","","[347,9192]",[],[6066],"","[1,33]",[36],"",[],"",[],[],"",[]
1815,2534,"","","","[347,9192]",[],[5716],"","[6,33]",[36],"",[],"",[],[],"",[]
1816,2535,"","","","[347,9192]",[],"[5903,5904,5905,5907,5906]","","[17,33]",[36],"",[],"",[],[],"",[]
1817,2536,"","","","[347,1301]",[],"[5762,5867]","","[3,1]",[36],"",[],"",[],[],"",[]
1818,2537,"",5172,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1819,2538,"",5173,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1820,2539,"",5174,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1821,2540,"",5175,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1822,2541,"","",5176,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1823,2542,"",5177,"",[],"[11,16]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1824,2543,"",5178,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1825,2545,"","","","[347,9192]",[],"[5903,5904,5905,5907,5906]","","[16,37]",[36],"",[],"",[],[],"",[]
1826,2546,"",5179,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1827,2547,"",5180,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1828,2548,"",5181,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1829,2549,"",5182,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1830,2550,"","",5183,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1831,2551,"",5184,"",[],"[9,10,15]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1832,2552,"","",5185,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1833,2553,"","","","[347,9323,2676]",[],[5730],"","[1,1,4]",[36],"",[],"",[],[],"",[]
1834,1860,"","","",[319],[4],[],"",[93],[14],"",[],"",[],[],"",[]
1835,1861,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-34,37]",[36],"",[],"",[],[],"",[]
1836,2554,"","","",[1221],[],"[5802,6080,6084,5942]","",[12],[36],"",[],"",[],[],"",[]
1837,2556,149,"","",[1367],[23],[],"",[67],[13],"",[],"",[],[],"",[]
1838,2557,"","",5186,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1839,2558,"",5187,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1840,2559,"",5188,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1841,2560,"",5189,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1842,2561,"",5190,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1843,2562,"",5191,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1844,2563,"",5192,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1845,2564,"",5193,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1846,2565,"","",5194,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1847,2566,"","",5195,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1848,2567,150,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1849,2570,"",5196,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1850,2571,"",5197,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1851,2572,"",5198,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1852,2573,"",5199,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1853,2575,"","",5200,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1854,2576,151,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1855,2578,"",5201,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1856,2579,"",5202,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1857,2580,"",5203,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1858,2581,"",5204,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1859,2583,"","",5205,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1860,2584,"","",5206,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1861,2585,"","",5207,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1862,2586,"","",5208,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1863,2587,"","",5209,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1864,2588,"","",5210,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1865,2589,"",5211,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1866,2590,"",5212,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1867,2591,"",5213,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1868,2592,"",5214,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1869,2593,"",5215,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1870,2594,"",5216,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1871,2595,"","",5217,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1872,2596,"","",5218,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1873,2597,"",5219,"",[],"[6,7,56,8,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1874,2598,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-38],[36],"",[],"",[],[],"",[]
1875,2599,"","","",[347],[],[5673],"",[5],[36],"",[],"",[],[],"",[]
1876,2600,152,"","",[1367],[23],[],"",[68],[13],"",[],"",[],[],"",[]
1877,2601,"","",5220,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1878,2602,153,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1879,2604,"","","","[347,1301,12043]",[],[5956],"","[6,4,50]",[36],"",[],"",[],[],"",[]
1880,2605,"","","",[347],[],[5954],"",[6],[36],"",[],"",[],[],"",[]
1881,2606,"","","","[347,1301]",[],"[5955,6011]","","[4,4]",[36],"",[],"",[],[],"",[]
1882,2607,"","","","[347,1301]",[],[5953],"","[5,4]",[36],"",[],"",[],[],"",[]
1883,2608,"","","","[347,1301]",[],[6034],"","[3,4]",[36],"",[],"",[],[],"",[]
1884,2609,"",5221,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1885,2610,"",5222,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1886,2611,"",5223,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1887,2612,"",5224,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1888,2613,"",5225,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1889,2614,"","",5226,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1890,2615,"","",5227,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1891,2616,"",5228,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1892,2617,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-37,32]",[36],"",[],"",[],[],"",[]
1893,2618,"","","","[347,1301,2676,3596]",[],[5928],"","[9,9,1,9]",[36],"",[],"",[],[],"",[]
1894,2619,154,"","",[1367],[23],[],"",[69],[13],"",[],"",[],[],"",[]
1895,2620,"","",5229,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1896,2621,155,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1897,2623,"","","","[347,1301,12043]",[],[5956],"","[5,3,51]",[36],"",[],"",[],[],"",[]
1898,2624,"","","",[347],[],[5954],"",[4],[36],"",[],"",[],[],"",[]
1899,2625,"","","","[347,1301]",[],"[5955,6011]","","[3,8]",[36],"",[],"",[],[],"",[]
1900,2626,"","","","[347,1301]",[],[5953],"","[4,9]",[36],"",[],"",[],[],"",[]
1901,2627,"","","","[347,1301]",[],[6034],"","[2,7]",[36],"",[],"",[],[],"",[]
1902,2628,"",5231,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1903,2629,"",5230,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1904,2630,"",5232,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1905,2631,"",5233,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1906,2632,"",5234,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1907,2633,"","",5235,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1908,2634,"","",5236,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1909,2635,"",5237,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1910,2636,156,"","",[1367],[23],[],"",[70],[13],"",[],"",[],[],"",[]
1911,2638,"","",5238,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1912,2639,"","","",[347],[],[6127],"",[1],[36],"",[],"",[],[],"",[]
1913,2640,"",5239,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1914,2641,"",5240,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1915,2642,"",5241,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1916,2643,"",5242,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1917,2644,"","",5243,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1918,2645,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-35],[36],"",[],"",[],[],"",[]
1919,2647,"","","","[347,1301]",[],[6128],"","[2,2]",[36],"",[],"",[],[],"",[]
1920,2648,"","","",[347],[],[5941],"",[5],[36],"",[],"",[],[],"",[]
1921,2649,"","","",[347],[],[5797],"",[5],[36],"",[],"",[],[],"",[]
1922,2650,"","","","[347,1301]",[],[6128],"","[1,1]",[36],"",[],"",[],[],"",[]
1923,2651,"","","",[347],[],[5941],"",[6],[36],"",[],"",[],[],"",[]
1924,2652,"","","","[347,9192]",[],"[5944,5946]","","[6,48]",[36],"",[],"",[],[],"",[]
1925,2653,"","","",[347],[],[5797],"",[4],[36],"",[],"",[],[],"",[]
1926,2654,"","","",[347],[],[5839],"",[1],[36],"",[],"",[],[],"",[]
1927,2655,"","","",[347],[],"[5763,5870]","",[1],[36],"",[],"",[],[],"",[]
1928,2656,"",5244,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1929,2657,"",5245,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1930,2658,"",5246,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1931,2659,"",5247,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1932,2660,"","",5248,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1933,2661,"",5249,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1934,2662,"","",5250,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1935,2664,"","","",[347],[],"[5952,6010]","",[10],[36],"",[],"",[],[],"",[]
1936,2665,"","","",[347],[],[5962],"",[1],[36],"",[],"",[],[],"",[]
1937,2666,"",5252,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1938,2667,"",5253,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1939,2668,"",5254,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1940,2669,"",5255,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1941,2670,"","",5256,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1942,2671,"",5257,"",[],"[9,10,11,12,14,57,15,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1943,2672,159,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1944,2673,"","",5258,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1945,2675,"","","",[347],[],[6035],"",[1],[36],"",[],"",[],[],"",[]
1946,2677,"",5251,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1947,2678,"",5259,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1948,2679,"",5260,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1949,2680,"",5261,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1950,2681,"",5262,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1951,2682,"","",5263,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1952,2683,"",5264,"",[],"[9,10,11,12,15,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1953,2684,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-36],[36],"",[],"",[],[],"",[]
1954,2685,157,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1955,2686,"","","",[347],[],"[5887,6364]","",[5],[36],"",[],"",[],[],"",[]
1956,2687,"","","",[347],[],[5995],"",[3],[36],"",[],"",[],[],"",[]
1957,2689,"","",5265,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1958,2690,"",5266,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
1959,2692,"",5273,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1960,2693,"",5274,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1961,2694,"",5275,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1962,2695,"",5276,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
