"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","AttackTime","Reservation","i32","CostAmounts","ActorLevel","EffectOnPlayer"
9714,299,1,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[384],1,100
9715,299,2,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[425],3.452,100
9716,299,3,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[471],6.767,100
9717,299,4,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[522],10.308,100
9718,299,5,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[578],14.075,100
9719,299,6,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[641],18.068,100
9720,299,7,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[710],22.287,100
9721,299,8,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[787],26.732,100
9722,299,9,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[872],31.403,100
9723,299,10,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[967],36.3,100
9724,299,11,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1071],41.423,100
9725,299,12,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1187],46.772,100
9726,299,13,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1316],52.347,100
9727,299,14,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1458],58.148,100
9728,299,15,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1615],64.175,100
9729,299,16,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1790],70.428,100
9730,299,17,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[1984],76.907,100
9731,299,18,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[2198],83.612,100
9732,299,19,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[2436],90.543,100
9733,299,20,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[2699],97.7,100
9734,299,21,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[2991],105.083,100
9735,299,22,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[3315],112.692,100
9736,299,23,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[3673],120.527,100
9737,299,24,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[4070],128.588,100
9738,299,25,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[4510],136.875,100
9739,299,26,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[4998],145.388,100
9740,299,27,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[5538],154.127,100
9741,299,28,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[6137],163.092,100
9742,299,29,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[6800],172.283,100
9743,299,30,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[7535],181.7,100
9744,299,31,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[8350],191.343,100
9745,299,32,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[9252],201.212,100
9746,299,33,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[10253],211.307,100
9747,299,34,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[11361],221.628,100
9748,299,35,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[12589],232.175,100
9749,299,36,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[13950],242.948,100
9750,299,37,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[15458],253.947,100
9751,299,38,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[17129],265.172,100
9752,299,39,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[18981],276.623,100
9753,299,40,100,0,0,4,0,0,67,0,0,-65,0,0,0,0,0,0,0,0,[21033],288.3,100
9754,300,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,550,0,0,[],1,100
9755,301,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[430],1,100
9756,301,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[476],3.452,100
9757,301,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[527],6.767,100
9758,301,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[585],10.308,100
9759,301,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[648],14.075,100
9760,301,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[718],18.068,100
9761,301,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[796],22.287,100
9762,301,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[882],26.732,100
9763,301,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[977],31.403,100
9764,301,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1083],36.3,100
9765,301,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1200],41.423,100
9766,301,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1329],46.772,100
9767,301,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1473],52.347,100
9768,301,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1633],58.148,100
9769,301,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[1809],64.175,100
9770,301,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[2005],70.428,100
9771,301,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[2221],76.907,100
9772,301,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[2462],83.612,100
9773,301,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[2728],90.543,100
9774,301,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3023],97.7,100
9775,301,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3350],105.083,100
9776,301,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3712],112.692,100
9777,301,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[4113],120.527,100
9778,301,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[4558],128.588,100
9779,301,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[5050],136.875,100
9780,301,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[5596],145.388,100
9781,301,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[6201],154.127,100
9782,301,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[6872],163.092,100
9783,301,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[7615],172.283,100
9784,301,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[8438],181.7,100
9785,301,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[9350],191.343,100
9786,301,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[10361],201.212,100
9787,301,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[11481],211.307,100
9788,301,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[12722],221.628,100
9789,301,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[14097],232.175,100
9790,301,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[15621],242.948,100
9791,301,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[17310],253.947,100
9792,301,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[19181],265.172,100
9793,301,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[21255],276.623,100
9794,301,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[23553],288.3,100
9795,302,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
9796,302,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
9797,302,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
9798,302,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
9799,302,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
9800,302,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
9801,302,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
9802,302,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
9803,302,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
9804,302,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
9805,302,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
9806,302,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
9807,302,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
9808,302,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
9809,302,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
9810,302,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
9811,302,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
9812,302,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
9813,302,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
9814,302,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
9815,302,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
9816,302,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
9817,302,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
9818,302,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
9819,302,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
9820,302,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
9821,302,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
9822,302,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
9823,302,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
9824,302,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
9825,302,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
9826,302,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
9827,302,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
9828,302,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
9829,302,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
9830,302,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
9831,302,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
9832,302,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
9833,302,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
9834,302,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
9835,303,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
9836,303,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
9837,303,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
9838,303,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
9839,303,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
9840,303,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
9841,303,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
9842,303,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
9843,303,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
9844,303,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
9845,303,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
9846,303,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
9847,303,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
9848,303,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
9849,303,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
9850,303,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
9851,303,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
9852,303,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
9853,303,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
9854,303,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
9855,303,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
9856,303,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
9857,303,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
9858,303,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
9859,303,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
9860,303,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
9861,303,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
9862,303,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
9863,303,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
9864,303,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
9865,303,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
9866,303,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
9867,303,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
9868,303,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
9869,303,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
9870,303,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
9871,303,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
9872,303,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
9873,303,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
9874,303,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
9875,304,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7],1,100
9876,304,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],3.452,100
9877,304,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],6.767,100
9878,304,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],10.308,100
9879,304,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],14.075,100
9880,304,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[12],18.068,100
9881,304,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],22.287,100
9882,304,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[14],26.732,100
9883,304,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[16],31.403,100
9884,304,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[18],36.3,100
9885,304,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],41.423,100
9886,304,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],46.772,100
9887,304,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],52.347,100
9888,304,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27],58.148,100
9889,304,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[30],64.175,100
9890,304,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],70.428,100
9891,304,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[37],76.907,100
9892,304,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41],83.612,100
9893,304,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[46],90.543,100
9894,304,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[51],97.7,100
9895,304,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[56],105.083,100
9896,304,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[63],112.692,100
9897,304,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[69],120.527,100
9898,304,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],128.588,100
9899,304,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[85],136.875,100
9900,304,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[95],145.388,100
9901,304,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[105],154.127,100
9902,304,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[116],163.092,100
9903,304,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[129],172.283,100
9904,304,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[143],181.7,100
9905,304,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[158],191.343,100
9906,304,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[176],201.212,100
9907,304,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[195],211.307,100
9908,304,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[216],221.628,100
9909,304,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[239],232.175,100
9910,304,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[265],242.948,100
9911,304,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[294],253.947,100
9912,304,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[326],265.172,100
9913,304,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[361],276.623,100
9914,304,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[400],288.3,100
9915,305,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],1,100
9916,305,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],3.452,100
9917,305,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],6.767,100
9918,305,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],10.308,100
9919,305,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],14.075,100
9920,305,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],18.068,100
9921,305,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],22.287,100
9922,305,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],26.732,100
9923,305,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],31.403,100
9924,305,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],36.3,100
9925,305,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],41.423,100
9926,305,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],46.772,100
9927,305,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],52.347,100
9928,305,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],58.148,100
9929,305,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],64.175,100
9930,305,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],70.428,100
9931,305,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],76.907,100
9932,305,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],83.612,100
9933,305,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],90.543,100
9934,305,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],97.7,100
9935,305,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],105.083,100
9936,305,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],112.692,100
9937,305,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],120.527,100
9938,305,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],128.588,100
9939,305,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],136.875,100
9940,305,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],145.388,100
9941,305,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],154.127,100
9942,305,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],163.092,100
9943,305,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],172.283,100
9944,305,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],181.7,100
9945,305,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],191.343,100
9946,305,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],201.212,100
9947,305,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],211.307,100
9948,305,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],221.628,100
9949,305,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],232.175,100
9950,305,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],242.948,100
9951,305,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],253.947,100
9952,305,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],265.172,100
9953,305,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],276.623,100
9954,305,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,60,0,[],288.3,100
9955,306,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
9956,306,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
9957,306,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
9958,306,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
9959,306,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
9960,306,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
9961,306,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
9962,306,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
9963,306,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
9964,306,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
9965,306,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
9966,306,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
9967,306,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
9968,306,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
9969,306,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
9970,306,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
9971,306,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
9972,306,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
9973,306,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
9974,306,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
9975,306,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
9976,306,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
9977,306,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
9978,306,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
9979,306,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
9980,306,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
