"rownum","Id","Tier","Mod","[i32]","[rid]","Icon","Type","Achievements"
1248,"SpellBlockDamageFromBlockedHits",3,33218,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1249,"SpellBlock",1,33219,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1250,"SpellBlock",2,33220,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1251,"SpellBlock",3,33221,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1252,"SpellBlockMoreMana",1,33222,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1253,"SpellBlockMoreMana",2,33223,[2],[3],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[]
1254,"LocalBlockCannotBlockSpells",1,33224,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1255,"LocalBlockCannotBlockSpells",2,33225,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1256,"LocalBlockCannotBlockSpells",3,33226,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1257,"LocalBlockDamageFromBlockedHits",1,33227,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1258,"LocalBlockDamageFromBlockedHits",2,33228,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1259,"LocalBlockDamageFromBlockedHits",3,33229,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1260,"LocalBlockReducedLocalDefences",1,33230,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1261,"LocalBlockReducedLocalDefences",2,33231,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1262,"LocalBlockReducedLocalDefences",3,33232,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1263,"LocalBlock",1,33233,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1264,"LocalBlock",2,33234,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1265,"LocalBlock",3,33235,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1266,"LocalBlockLifeOnBlock",1,33236,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1267,"LocalBlockLifeOnBlock",2,33237,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1268,"LocalBlockBlockRecovery",1,33238,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1269,"LocalBlockBlockRecovery",2,33239,[2],[2],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[]
1270,"LocalDefencesReducedMaximumLife",1,33240,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1271,"LocalDefencesReducedMaximumLife",2,33241,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1272,"LocalDefencesReducedMaximumLife",3,33242,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1273,"LocalDefencesReducedLocalBlock",1,33243,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1274,"LocalDefencesReducedLocalBlock",2,33244,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1275,"LocalDefencesReducedLocalBlock",3,33245,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1276,"LocalDefences",1,33246,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1277,"LocalDefences",2,33247,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1278,"LocalDefences",3,33248,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1279,"LocalDefencesReflectDamageTaken",1,33249,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1280,"LocalDefencesReflectDamageTaken",2,33250,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1281,"LocalDefencesReflectDamageTaken",3,33251,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1282,"LocalDefencesOffHandAttackDamage",1,33252,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1283,"LocalDefencesOffHandAttackDamage",2,33253,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1284,"LocalDefencesOffHandAttackDamage",3,33254,[2],[0],"Art/2DArt/SkillIcons/passives/ArmourGuardsNotable.dds",0,[]
1285,"FireResistanceReducedColdResistance",1,33255,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1286,"FireResistanceReducedColdResistance",2,33256,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1287,"FireResistanceReducedColdResistance",3,33257,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1288,"FireResistanceReducedLightningResistance",1,33258,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1289,"FireResistanceReducedLightningResistance",2,33259,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1290,"FireResistanceReducedLightningResistance",3,33260,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1291,"ColdResistanceReducedFireResistance",1,33261,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1292,"ColdResistanceReducedFireResistance",2,33262,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1293,"ColdResistanceReducedFireResistance",3,33263,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1294,"ColdResistanceReducedLightningResistance",1,33264,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1295,"ColdResistanceReducedLightningResistance",2,33265,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1296,"ColdResistanceReducedLightningResistance",3,33266,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1297,"LightningResistanceReducedColdResistance",1,33267,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1298,"LightningResistanceReducedColdResistance",2,33268,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1299,"LightningResistanceReducedColdResistance",3,33269,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1300,"LightningResistanceReducedFireResistance",1,33270,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1301,"LightningResistanceReducedFireResistance",2,33271,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1302,"LightningResistanceReducedFireResistance",3,33272,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1303,"ChaosResistanceReducedElementalResistance",1,33273,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1304,"ChaosResistanceReducedElementalResistance",2,33274,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1305,"ChaosResistanceReducedElementalResistance",3,33275,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1306,"ElementalResistanceReducedChaosResistance",1,33276,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1307,"ElementalResistanceReducedChaosResistance",2,33277,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1308,"ElementalResistanceReducedChaosResistance",3,33278,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1309,"ElementalResistanceReducedLocalDefences",1,33279,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1310,"ElementalResistanceReducedLocalDefences",2,33280,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1311,"ElementalResistanceReducedLocalDefences",3,33281,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1312,"ElementalResistanceReducedLocalBlock",1,33282,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1313,"ElementalResistanceReducedLocalBlock",2,33283,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1314,"ElementalResistanceReducedLocalBlock",3,33284,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1315,"ChaosResistanceReducedMaximumLife",1,33285,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1316,"ChaosResistanceReducedMaximumLife",2,33286,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1317,"ChaosResistanceReducedMaximumLife",3,33287,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1318,"MaximumFireResistanceReducedMaximumColdResistance",1,33288,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1319,"MaximumFireResistanceReducedMaximumColdResistance",2,33289,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1320,"MaximumFireResistanceReducedMaximumLightningResistance",1,33290,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1321,"MaximumFireResistanceReducedMaximumLightningResistance",2,33291,[2],[0],"Art/2DArt/SkillIcons/passives/FireResistNode.dds",0,[]
1322,"MaximumColdResistanceReducedMaximumFireResistance",1,33292,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1323,"MaximumColdResistanceReducedMaximumFireResistance",2,33293,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1324,"MaximumColdResistanceReducedMaximumLightningResistance",1,33294,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1325,"MaximumColdResistanceReducedMaximumLightningResistance",2,33295,[2],[1],"Art/2DArt/SkillIcons/passives/ColdResistNode.dds",0,[]
1326,"MaximumLightningResistanceMaximumColdResistance",1,33296,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1327,"MaximumLightningResistanceMaximumColdResistance",2,33297,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1328,"MaximumLightningResistanceMaximumFireResistance",1,33298,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1329,"MaximumLightningResistanceMaximumFireResistance",2,33299,[2],[3],"Art/2DArt/SkillIcons/passives/LightningResistNode.dds",0,[]
1330,"MaximumElementalResistanceReducedMaximumChaosResistance",1,33300,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1331,"MaximumElementalResistanceReducedMaximumChaosResistance",2,33301,[2],"[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1332,"MaximumChaosResistanceReducedMaximumElementalResistance",1,33302,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1333,"MaximumChaosResistanceReducedMaximumElementalResistance",2,33303,[2],[4],"Art/2DArt/SkillIcons/passives/ChaosResistNode.dds",0,[]
1334,"KeystoneMinionInstability",1,33304,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneMinionInstability.dds",0,[9484]
1335,"KeystoneResoluteTechnique",1,33305,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneResoluteTechnique.dds",0,[9484]
1336,"KeystoneBloodMagic",1,33306,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneBloodMagic.dds",0,[9484]
1337,"KeystonePainAttunement",1,33307,[2],[5],"Art/2DArt/SkillIcons/passives/KeystonePainAttunement.dds",0,[9484]
1338,"KeystoneElementalEquilibrium",1,33308,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneElementalEquilibrium.dds",0,[9484]
1339,"KeystoneIronGrip",1,33309,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronGrip.dds",0,[9484]
1340,"KeystonePointBlank",1,33310,[2],[5],"Art/2DArt/SkillIcons/passives/KeystonePointBlankArcher.dds",0,[9484]
1341,"KeystoneAcrobatics",1,33311,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneAcrobatics.dds",0,[9484]
1342,"KeystoneGhostReaver",1,33312,[2],[5],"Art/2DArt/SkillIcons/passives/ghostreaver.dds",0,[9484]
1343,"KeystoneVaalPact",1,33313,[2],[5],"Art/2DArt/SkillIcons/passives/vaalpact.dds",0,[9484]
1344,"KeystoneElementalOverload",1,33314,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneElementalOverload.dds",0,[9484]
1345,"KeystoneAvatarOfFire",1,33315,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneAvatarOfFire.dds",0,[9484]
1346,"KeystoneEldritchBattery",1,33316,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneEldritchBattery.dds",0,[9484]
1347,"KeystoneAncestralBond",1,33317,[2],[5],"Art/2DArt/SkillIcons/passives/totemmax.dds",0,[9484]
1348,"KeystoneCrimsonDance",1,33318,[2],[5],"Art/2DArt/SkillIcons/passives/CrimsonDance.dds",0,[9484]
1349,"KeystonePerfectAgony",1,33319,[2],[5],"Art/2DArt/SkillIcons/passives/CritAilments.dds",0,[9484]
1350,"KeystoneRunebinder",1,33320,[2],[5],"Art/2DArt/SkillIcons/passives/BrandKeystone.dds",0,[9484]
1351,"KeystoneGlancingBlows",1,33321,[2],[5],"Art/2DArt/SkillIcons/passives/GlancingBlows.dds",0,[9484]
1352,"KeystoneCallToArms",1,33322,[2],[5],"Art/2DArt/SkillIcons/passives/CallToArms.dds",0,[9484]
1353,"KeystoneTheAgnostic",1,33323,[2],[5],"Art/2DArt/SkillIcons/passives/MiracleMaker.dds",0,[9484]
1354,"KeystoneSupremeEgo",1,33324,[2],[5],"Art/2DArt/SkillIcons/passives/SupremeEgo.dds",0,[9484]
1355,"KeystoneTheImpaler",1,33325,[2],[5],"Art/2DArt/SkillIcons/passives/ImpaleKeystone.dds",0,[9484]
1356,"KeystoneDoomsday",1,33326,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneHexMaster.dds",0,[9484]
1357,"KeystoneLetheShade",1,33327,[2],[5],"Art/2DArt/SkillIcons/passives/MomentofRespite.dds",0,[9484]
1358,"KeystoneGhostDance",1,33328,[2],[5],"Art/2DArt/SkillIcons/passives/Trickster/AcrobaticWillpower.dds",0,[9484]
1359,"KeystoneVersatileCombatant",1,33329,[2],[5],"Art/2DArt/SkillIcons/passives/VersatileCombatant.dds",0,[9484]
1360,"KeystoneMagebane",1,33330,[2],[5],"Art/2DArt/SkillIcons/passives/Deaden.dds",0,[9484]
1361,"KeystoneSolipsism",1,33331,[2],[5],"Art/2DArt/SkillIcons/passives/Resilience.dds",0,[9484]
1362,"KeystoneDivineShield",1,33332,[2],[5],"Art/2DArt/SkillIcons/passives/EnergisedFortress.dds",0,[9484]
1363,"KeystoneIronWill",1,33333,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronWill.dds",0,[9484]
1364,"KeystoneWickedWard",1,33334,[2],[5],"Art/2DArt/SkillIcons/passives/Occultist/EldrichBarrier.dds",0,[9484]
1365,"KeystoneWindDancer",1,33335,[2],[5],"Art/2DArt/SkillIcons/passives/WindDancer.dds",0,[9484]
1366,"KeystoneConduit",1,33336,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneConduit.dds",0,[9484]
1367,"KeystoneArrowDancing",1,33337,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneArrowDodging.dds",0,[9484]
1368,"KeystonePreciseTechnique",1,33338,[2],[5],"Art/2DArt/SkillIcons/passives/PreciseTechnique.dds",0,[9484]
1369,"KeystoneIronReflexes",1,33339,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneIronReflexes.dds",0,[9484]
1370,"KeystoneUnwaveringStance",1,33340,[2],[5],"Art/2DArt/SkillIcons/passives/KeystoneUnwaveringStance.dds",0,[9484]
1371,"KeystoneImbalancedGuard",1,33341,[2],[5],"Art/2DArt/SkillIcons/passives/SacredBastionKeystone.dds",0,[9484]
1372,"KeystoneEternalYouth",1,33342,[2],[5],"Art/2DArt/SkillIcons/passives/EternalYouth.dds",0,[9484]
1373,"KeystoneMindoverMatter",1,33343,[2],[5],"Art/2DArt/SkillIcons/passives/heroicspirit.dds",0,[9484]
1374,"KeystoneZealotsOath",1,33344,[2],[5],"Art/2DArt/SkillIcons/passives/liferegentoenergyshield.dds",0,[9484]
1375,"NotableBowAvatarOfTheHunt",1,33345,[2],[5],"Art/2DArt/SkillIcons/passives/AvataroftheHunt2.dds",0,[9483]
1376,"NotableBowDeadlyDraw",1,33346,[2],[5],"Art/2DArt/SkillIcons/passives/deadlydraw.dds",0,[9483]
1377,"NotableBowHeavyDraw",1,33347,[2],[5],"Art/2DArt/SkillIcons/passives/heavydraw.dds",0,[9483]
1378,"NotableBowFarsight",1,33348,[2],[5],"Art/2DArt/SkillIcons/passives/attackspeedbow.dds",0,[9483]
1379,"NotableBowMasterFletcher",1,33349,[2],[5],"Art/2DArt/SkillIcons/passives/masterfletcher.dds",0,[9483]
1380,"NotableBowKingOfTheHill",1,33350,[2],[5],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[9483]
1381,"NotableBowAspectOfTheEagle",1,33351,[2],[5],"Art/2DArt/SkillIcons/passives/AspectoftheEagle.dds",0,[9483]
1382,"NotableBowHuntersGambit",1,33352,[2],[5],"Art/2DArt/SkillIcons/passives/ProjectilesNotable.dds",0,[9483]
1383,"NotableStaffCounterweight",1,33353,[2],[5],"Art/2DArt/SkillIcons/passives/StaffCrit.dds",0,[9483]
1384,"NotableStaffSmashingStrikes",1,33354,[2],[5],"Art/2DArt/SkillIcons/passives/stunstaff.dds",0,[9483]
1385,"NotableStaffWhirlingBarrier",1,33355,[2],[5],"Art/2DArt/SkillIcons/passives/whirlingstaff.dds",0,[9483]
1386,"NotableStaffSteelwoodStance",1,33356,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable3.dds",0,[9483]
1387,"NotableStaffSafeguard",1,33357,[2],[5],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[9483]
1388,"NotableStaffBluntTrauma",1,33358,[2],[5],"Art/2DArt/SkillIcons/passives/hammerblows.dds",0,[9483]
1389,"NotableStaffOneWithTheRiver",1,33359,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable2.dds",0,[9483]
1390,"NotableStaffSerpentStance",1,33360,[2],[5],"Art/2DArt/SkillIcons/passives/serpentstance.dds",0,[9483]
1391,"NotableStaffEnigmaticDefence",1,33361,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable.dds",0,[9483]
1392,"NotableStaffEnigmaticReach",1,33362,[2],[5],"Art/2DArt/SkillIcons/passives/StaffNotable.dds",0,[9483]
1393,"NotableSwordBladeOfCunning",1,33363,[2],[5],"Art/2DArt/SkillIcons/passives/legendaryswordsman.dds",0,[9483]
1394,"NotableSwordRazorsEdge",1,33364,[2],[5],"Art/2DArt/SkillIcons/passives/razorsedge.dds",0,[9483]
1395,"NotableSwordBladeMaster",1,33365,[2],[5],"Art/2DArt/SkillIcons/passives/blademaster.dds",0,[9483]
1396,"NotableSwordBladeDancer",1,33366,[2],[5],"Art/2DArt/SkillIcons/passives/SwordNotable1.dds",0,[9483]
1397,"NotableSwordFatalBlade",1,33367,[2],[5],"Art/2DArt/SkillIcons/passives/FatalBlade.dds",0,[9483]
1398,"NotableSwordBrutalBlade",1,33368,[2],[5],"Art/2DArt/SkillIcons/passives/cruelblade.dds",0,[9483]
1399,"NotableSwordBladeOfCunning2H",1,33369,[2],[5],"Art/2DArt/SkillIcons/passives/legendaryswordsman.dds",0,[9483]
1400,"NotableSwordRazorsEdge2H",1,33370,[2],[5],"Art/2DArt/SkillIcons/passives/razorsedge.dds",0,[9483]
1401,"NotableSwordBladeMaster2H",1,33371,[2],[5],"Art/2DArt/SkillIcons/passives/blademaster.dds",0,[9483]
1402,"NotableSwordBladeDancer2H",1,33372,[2],[5],"Art/2DArt/SkillIcons/passives/SwordNotable1.dds",0,[9483]
1403,"NotableSwordFatalBlade2H",1,33373,[2],[5],"Art/2DArt/SkillIcons/passives/FatalBlade.dds",0,[9483]
1404,"NotableSwordBrutalBlade2H",1,33374,[2],[5],"Art/2DArt/SkillIcons/passives/cruelblade.dds",0,[9483]
1405,"NotableAxeFellerOfFoes",1,33375,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable2.dds",0,[9483]
1406,"NotableAxeHatchetMaster",1,33376,[2],[5],"Art/2DArt/SkillIcons/passives/AxesandAttackSpeed.dds",0,[9483]
1407,"NotableAxeHarvesterOfFoes",1,33377,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable1.dds",0,[9483]
1408,"NotableAxeCleaving",1,33378,[2],[5],"Art/2DArt/SkillIcons/passives/hatchetmaster.dds",0,[9483]
1409,"NotableAxeSlaughter",1,33379,[2],[5],"Art/2DArt/SkillIcons/passives/fellingtheweak.dds",0,[9483]
1410,"NotableAxeFellerOfFoes2H",1,33380,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable2.dds",0,[9483]
1411,"NotableAxeHatchetMaster2H",1,33381,[2],[5],"Art/2DArt/SkillIcons/passives/AxesandAttackSpeed.dds",0,[9483]
1412,"NotableAxeHarvesterOfFoes2H",1,33382,[2],[5],"Art/2DArt/SkillIcons/passives/AxeNotable1.dds",0,[9483]
1413,"NotableAxeCleaving2H",1,33383,[2],[5],"Art/2DArt/SkillIcons/passives/hatchetmaster.dds",0,[9483]
1414,"NotableAxeSlaughter2H",1,33384,[2],[5],"Art/2DArt/SkillIcons/passives/fellingtheweak.dds",0,[9483]
1415,"NotableMaceRibcageCrusher",1,33385,[2],[5],"Art/2DArt/SkillIcons/passives/BloodyBludgeon.dds",0,[9483]
1416,"NotableMaceSpinecruncher",1,33386,[2],[5],"Art/2DArt/SkillIcons/passives/stunmace.dds",0,[9483]
1417,"NotableMaceSkullcracking",1,33387,[2],[5],"Art/2DArt/SkillIcons/passives/skullcracking.dds",0,[9483]
1418,"NotableMaceBoneBreaker",1,33388,[2],[5],"Art/2DArt/SkillIcons/passives/macedmg.dds",0,[9483]
1419,"NotableMaceBlacksmithsClout",1,33389,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable1.dds",0,[9483]
1420,"NotableMaceGalvanicHammer",1,33390,[2],[5],"Art/2DArt/SkillIcons/passives/galvanichammer.dds",0,[9483]
1421,"NotableMacePainForger",1,33391,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable2.dds",0,[9483]
1422,"NotableMaceRibcageCrusher2H",1,33392,[2],[5],"Art/2DArt/SkillIcons/passives/BloodyBludgeon.dds",0,[9483]
1423,"NotableMaceSpinecruncher2H",1,33393,[2],[5],"Art/2DArt/SkillIcons/passives/stunmace.dds",0,[9483]
1424,"NotableMaceSkullcracking2H",1,33394,[2],[5],"Art/2DArt/SkillIcons/passives/skullcracking.dds",0,[9483]
1425,"NotableMaceBoneBreaker2H",1,33395,[2],[5],"Art/2DArt/SkillIcons/passives/macedmg.dds",0,[9483]
1426,"NotableMaceBlacksmithsClout2H",1,33396,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable1.dds",0,[9483]
1427,"NotableMaceGalvanicHammer2H",1,33397,[2],[5],"Art/2DArt/SkillIcons/passives/galvanichammer.dds",0,[9483]
1428,"NotableMacePainForger2H",1,33398,[2],[5],"Art/2DArt/SkillIcons/passives/MaceNotable2.dds",0,[9483]
1429,"NotableClawPoisonousFangs",1,33399,[2],[5],"Art/2DArt/SkillIcons/passives/ClawNotable2.dds",0,[9483]
1430,"NotableClawLifeRaker",1,33400,[2],[5],"Art/2DArt/SkillIcons/passives/ClawNotable1.dds",0,[9483]
1431,"NotableClawClawsOfTheHawk",1,33401,[2],[5],"Art/2DArt/SkillIcons/passives/talonsofmurder.dds",0,[9483]
1432,"NotableClawClawsOfTheMagpie",1,33402,[2],[5],"Art/2DArt/SkillIcons/passives/ClawsOfTheMagpie.dds",0,[9483]
1433,"NotableClawClawsOfTheFalcon",1,33403,[2],[5],"Art/2DArt/SkillIcons/passives/eagletalons.dds",0,[9483]
1434,"NotableDaggerAddersTouch",1,33404,[2],[5],"Art/2DArt/SkillIcons/passives/adderstouch.dds",0,[9483]
1435,"NotableDaggerFromTheShadows",1,33405,[2],[5],"Art/2DArt/SkillIcons/passives/daggerpenetration.dds",0,[9483]
1436,"NotableDaggerBackstabbing",1,33406,[2],[5],"Art/2DArt/SkillIcons/passives/DaggerNotable1.dds",0,[9483]
1437,"NotableDaggerFlaying",1,33407,[2],[5],"Art/2DArt/SkillIcons/passives/flaying.dds",0,[9483]
1438,"NotableDaggerNightstalker",1,33408,[2],[5],"Art/2DArt/SkillIcons/passives/nightstalker.dds",0,[9483]
1439,"NotableWandTempestBlast",1,33409,[2],[5],"Art/2DArt/SkillIcons/passives/TempestBlast.dds",0,[9483]
1440,"NotableWandFusillade",1,33410,[2],[5],"Art/2DArt/SkillIcons/passives/fussilade.dds",0,[9483]
1441,"NotableWandDisintegration",1,33411,[2],[5],"Art/2DArt/SkillIcons/passives/masterywand.dds",0,[9483]
1442,"NotableWandElderPower",1,33412,[2],[5],"Art/2DArt/SkillIcons/passives/elderpower.dds",0,[9483]
1443,"NotableWandWandslinger",1,33413,[2],[5],"Art/2DArt/SkillIcons/passives/wandslingersprowess.dds",0,[9483]
1444,"NotableWandPrismWeave",1,33414,[2],[5],"Art/2DArt/SkillIcons/passives/masterywand.dds",0,[9483]
1445,"NotableShieldTestudo",1,33415,[2],[5],"Art/2DArt/SkillIcons/passives/barricade.dds",0,[9483]
1446,"NotableShieldRetaliation",1,33416,[2],[5],"Art/2DArt/SkillIcons/passives/Retaliation.dds",0,[9483]
1447,"NotableShieldDeflection",1,33417,[2],[5],"Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",0,[9483]
1448,"NotableShieldDefiance",1,33418,[2],[5],"Art/2DArt/SkillIcons/passives/shieldwall.dds",0,[9483]
1449,"NotableShieldCommandOfSteel",1,33419,[2],[5],"Art/2DArt/SkillIcons/passives/CommandofSteel.dds",0,[9483]
1450,"NotableShieldAggresiveBastion",1,33420,[2],[5],"Art/2DArt/SkillIcons/passives/ShieldAttackDamage.dds",0,[9483]
1451,"NotableShieldSantuary",1,33421,[2],[5],"Art/2DArt/SkillIcons/passives/Sanctuary.dds",0,[9483]
1452,"NotableShieldSafeguard",1,33422,[2],[5],"Art/2DArt/SkillIcons/passives/GenericSpellBlockNotable.dds",0,[9483]
1453,"NotableShieldArcaneSantuary",1,33423,[2],[5],"Art/2DArt/SkillIcons/passives/ShieldNotable.dds",0,[9483]
1454,"WeaponQuality",1,33424,[2],[2],"Art/2DArt/SkillIcons/passives/strongarm.dds",0,[]
