"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
4118,3620,1,1,"grant_micro","","","Adds the Incinerator Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",542,"","",""
4119,3621,1,1,"grant_micro","","","Adds the Incinerator Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],542,"","",""
4120,3622,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand, Claw, Axe, Mace, Bow and Quiver to the Wyrm Weapon/Quiver.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",546,"","",""
4121,3623,1,1,"grant_micro","","","Adds the Wyrm Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4122,3624,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wyrmcaller Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],546,"","",""
4123,3625,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wyrmcaller Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],546,"","",""
4124,3626,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wyrmcaller Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],546,"","",""
4125,3627,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wyrmcaller Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],546,"","",""
4126,3628,1,1,"grant_micro","","","Adds the Wyrmcaller Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4127,3629,1,1,"grant_micro","","","Adds the Wyrmlord Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],546,"","",""
4128,3630,1,1,"grant_micro","","","The Wyrmlord Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],546,"","",""
4129,3631,1,1,"grant_micro","","","Adds the Wyrmlord Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4130,3632,1,1,"grant_micro","","","Changes the appearance of any equipped Weapon or Quiver to the Emberkeep Weapon/Quiver.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",546,"","",""
4131,3633,1,1,"grant_micro","","","Adds the Emberkeep Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4132,3634,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elite Emberkeep Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],546,"","",""
4133,3635,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elite Emberkeep Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],546,"","",""
4134,3636,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elite Emberkeep Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],546,"","",""
4135,3637,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elite Emberkeep Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],546,"","",""
4136,3638,1,1,"grant_micro","","","Adds the Elite Emberkeep Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",546,"","",""
4137,3639,1,1,"grant_micro","","","Adds the Elite Emberkeep Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4138,3640,1,1,"grant_micro","","","Adds the Supreme Emberkeep Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],546,"","",""
4139,3641,1,1,"grant_micro","","","The Supreme Emberkeep Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],546,"","",""
4140,3642,1,1,"grant_micro","","","Adds the Supreme Emberkeep Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],546,"","",""
4141,3643,1,1,"grant_micro","","","Attaches the Archnemesis Fire Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],546,"","",""
4142,3644,1,1,"grant_micro","","","Attaches the Archnemesis Ice Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],546,"","",""
4143,3645,1,1,"grant_micro","","","Attaches the Archnemesis Lightning Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],546,"","",""
4144,3646,1,1,"grant_micro","","","Attaches the Archnemesis Prismatic Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],546,"","",""
4145,3647,1,1,"grant_micro","","","Changes the appearance of any equipped Weapon and Quiver to the Archnemesis Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",546,"","",""
4146,3648,1,1,"grant_micro","","","Adds the Archnemesis Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],546,"","",""
4147,3649,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Archnemesis Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],546,"","",""
4148,3650,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harmony Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4149,3651,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harmony Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4150,3652,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harmony Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],544,"","",""
4151,3653,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harmony Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],544,"","",""
4152,3654,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harmony Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],544,"","",""
4153,3655,1,1,"grant_micro","","","Adds the Harmony Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4154,3656,1,1,"grant_micro","","","Adds the Harmony Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4155,3657,1,1,"grant_micro","","","Adds the Harmony Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",544,"","",""
4156,3658,1,1,"grant_micro","","","Adds Harmony Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],544,"","",""
4157,3659,1,1,"modify_portal_variation","","","This character's portals use the Harmony Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],544,"","",""
4158,3660,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Heritage Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4159,3661,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Heritage Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4160,3662,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Heritage Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],544,"","",""
4161,3663,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Heritage Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],544,"","",""
4162,3664,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Heritage Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],544,"","",""
4163,3665,1,1,"grant_micro","","","Adds the Heritage Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4164,3666,1,1,"grant_micro","","","Adds the Heritage Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4165,3667,1,1,"grant_micro","","","Adds the Heritage Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",544,"","",""
4166,3668,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand, Claw, Sword, Axe, Mace or Staff to the Heritage Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",544,"","",""
4167,3669,1,1,"grant_micro","","","Adds Heritage Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],544,"","",""
4168,3670,1,1,"grant_micro","","","Attaches the Heritage Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],544,"","",""
4169,3671,1,1,"grant_micro","","","This character's portals use the Heritage Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],544,"","",""
4170,3672,1,1,"grant_micro","","","Your Aura becomes a Heritage Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],544,"","",""
4171,3673,1,1,"grant_micro","","","Your Leap Slam becomes a Heritage Effect.",[],"","Leap Slam Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],544,"","",""
4172,3674,1,1,"grant_micro","","","Your Corrupting Fever becomes a Heritage Effect.",[],"","Corrupting Fever Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],544,"","",""
4173,3675,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Divergence Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4174,3676,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Divergence Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],544,"","",""
4175,3677,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Divergence Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],544,"","",""
4176,3678,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Divergence Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],544,"","",""
4177,3679,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Divergence Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],544,"","",""
4178,3680,1,1,"grant_micro","","","Adds the Divergence Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4179,3681,1,1,"grant_micro","","","Adds the Divergence Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],544,"","",""
4180,3682,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Divergence Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",544,"","",""
4181,3683,1,1,"grant_micro","","","Adds the Divergence Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",544,"","",""
4182,3684,1,1,"grant_micro","","","Adds Divergence Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],544,"","",""
4183,3685,1,1,"grant_micro","","","Attaches the Divergence Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],544,"","",""
4184,3686,1,1,"grant_micro","","","This character's portals use the Divergence Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],544,"","",""
4185,3687,1,1,"grant_micro","","","Your Aura becomes a Divergence Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],544,"","",""
4186,3688,1,1,"grant_micro","","","Your Dash becomes a Divergence Effect.",[],"","Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],544,"","",""
4187,3689,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the God of Thunder Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],545,"","",""
4188,3690,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the God of Thunder Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],545,"","",""
4189,3691,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the God of Thunder Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],545,"","",""
4190,3692,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the God of Thunder Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],545,"","",""
4191,3693,1,1,"grant_micro","","","Adds the God of Thunder Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],545,"","",""
4192,3694,1,1,"grant_micro","","","Adds the God of Thunder Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],545,"","",""
4193,3695,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the God of Thunder Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",545,"","",""
4194,3696,1,1,"grant_micro","","","This character's portals use the God of Thunder Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],545,"","",""
4195,3697,1,1,"grant_micro","","","Adds God of Thunder Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],545,"","",""
4196,3698,1,1,"grant_micro","","","Adds the God of Thunder Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",545,"","",""
4197,3699,1,1,"grant_micro","","","Attaches the God of Thunder Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],545,"","",""
4198,3700,1,1,"grant_micro","","","The God of Thunder Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],545,"","",""
4199,3701,1,1,"grant_micro","","","Adds the God of Thunder Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],545,"","",""
4200,3702,1,1,"grant_micro","","","Adds the Tencent Master Grading Wings2021 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],373,"","",""
4201,3703,1,1,"grant_micro","","","Your Cyclone becomes an Auspicious Effect.",[],"","Cyclone Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],547,"","",""
4202,3704,1,1,"grant_micro","","","Your Toxic Rain becomes an Auspicious Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],547,"","",""
4203,3705,1,1,"grant_micro","","","Your Flame Dash becomes an Auspicious Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],547,"","",""
4204,3706,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Cursed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],536,"","",""
4205,3707,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Cursed Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],536,"","",""
4206,3708,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Cursed Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],536,"","",""
4207,3709,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Cursed Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],536,"","",""
4208,3710,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Cursed Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],536,"","",""
4209,3711,1,1,"grant_micro","","","Adds Cursed Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],536,"","",""
4210,3712,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Vulcan Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],549,"","",""
4211,3713,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Vulcan Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],549,"","",""
4212,3714,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Vulcan Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],549,"","",""
4213,3715,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Vulcan Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],549,"","",""
4214,3716,1,1,"grant_micro","","","Adds the Vulcan Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],549,"","",""
4215,3717,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Vulcan Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],549,"","",""
4216,3718,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Vulcan Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",549,"","",""
4217,3719,1,1,"grant_micro","","","Adds the Vulcan Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",549,"","",""
4218,3720,1,1,"modify_portal_variation","","","This character's portals use the Vulcan Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],549,"","",""
4219,3721,1,1,"grant_micro","","","Your Lightning Strike becomes a Vulcan Effect.",[],"","Lightning Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[36],549,"","",""
4220,3722,1,1,"grant_micro","","","Your Toxic Rain becomes a Vulcan Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"","",[],[],[],17,[36],549,"","",""
4221,3723,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mercurial Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],550,"","",""
4222,3724,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Mercurial Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],550,"","",""
4223,3725,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Mercurial Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],550,"","",""
4224,3726,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Mercurial Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],550,"","",""
4225,3727,1,1,"grant_micro","","","Adds the Mercurial Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],550,"","",""
4226,3728,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Mercurial Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],550,"","",""
4227,3729,1,1,"grant_micro","","","Adds the Mercurial Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",550,"","",""
4228,3730,1,1,"grant_micro","","","Your Tornado Shot becomes a Mercurial Effect.",[],"","Tornado Shot Skin","",[],[],0,"",0,"","",[],[],[],17,[36],550,"","",""
4229,3731,1,1,"grant_micro","","","Your Exsanguinate becomes a Mercurial Effect.",[],"","Exsanguinate Skin","",[],[],0,"",0,"","",[],[],[],17,[36],550,"","",""
4230,3732,1,1,"grant_micro","","","Attaches the Mercurial Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],550,"","",""
4231,3733,1,1,"grant_micro","","","Attaches the Mercurial Character Effect1 to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],550,"","",""
4232,3734,1,1,"grant_micro","","","Attaches the Mercurial Character Effect2 to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],550,"","",""
4233,3735,1,1,"grant_micro","","","Attaches the Mercurial Character Effect3 to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],550,"","",""
4234,3736,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harmonious Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],548,"","",""
4235,3737,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harmonious Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],548,"","",""
4236,3738,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harmonious Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],548,"","",""
4237,3739,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harmonious Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],548,"","",""
4238,3740,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harmonious Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],548,"","",""
4239,3741,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Harmonious Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",548,"","",""
4240,3742,1,1,"grant_micro","","","Adds the Harmonious Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",548,"","",""
4241,3743,1,1,"grant_micro","","","Adds the Harmonious Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",548,"","",""
4242,3744,1,1,"grant_micro","","","Your Earthquake becomes a Harmonious Effect.",[],"","Earthquake Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],548,"","",""
4243,3745,1,1,"grant_micro","","","Your Hydrosphere becomes a Harmonious Effect.",[],"","Hydrosphere Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],548,"","",""
4244,3746,1,1,"fireworks","","","Celebrate in style with these lovely fireworks.",[],"","Consumable","",[],[],0,"",0,"","",[],[],[],19,[],351,"","",""
4245,3747,1,1,"modify_portal_variation","","","This character's portals use the Thundering Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],354,"","",""
4246,3748,1,1,"grant_micro","","","Your Molten Shell becomes a Divine Effect.",[],"","Molten Shell Skin","",[],[],0,"",0,"","",[],[],[],17,[36],353,"","",""
4247,3749,1,1,"grant_micro","","","Your Firestorm becomes a Purple Effect.",[],"","Firestorm Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],334,"","",""
4248,3750,1,1,"grant_micro","","","Your Raging Spirits become Demonic.",[],"","Summon Raging Spirits Skin","",[],[],0,"",0,"","",[],[],[],17,[36],342,"","",""
4249,3751,1,1,"grant_micro","","","Your Raised Zombies become Demonic.",[],"","Raise Zombie Skin","",[],[],0,"",0,"","",[],[],[],17,[36],342,"","",""
4250,3752,1,1,"grant_micro","","","Your Summoned Skeletons become Demonic.",[],"","Summon Skeletons Skin","",[],[],0,"",0,"","",[],[],[],17,[36],342,"","",""
4251,3753,1,1,"grant_micro","","","Your Fireball becomes a Demonic Effect.",[],"","Fireball Skin","",[],[],0,"",0,"","",[],[],[],17,[36],342,"","",""
4252,3754,1,1,"grant_micro","","","Your Rain of Arrows become a Demonic Effect.",[],"","Rain of Arrows Skin","",[],[],0,"",0,"","",[],[],[],17,[36],342,"","",""
4253,3755,1,1,"grant_micro","","","Your Poisonous Concoction becomes a Demonic Effect.",[],"","Poisonous Concoction Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],342,"","",""
4254,3756,1,1,"grant_micro","","","Changes the appearance of any equipped  to the Ethereal Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",551,"","",""
4255,3757,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Madcap Shield Skin.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],461,"","",""
4256,3758,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Huntsman Shield Skin.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],461,"","",""
4257,3759,1,1,"grant_micro","","","Your Storm Call becomes an Astral Effect.",[],"","Storm Call Skin","",[],[],0,"",0,"","",[],[],[],17,[36],541,"","",""
4258,3760,1,1,"grant_micro","","","Changes the appearance of any equipped  to the Gothic Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",393,"","",""
4259,3761,1,1,"grant_micro","","","Adds the Celestial Emperor Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],357,"","",""
4260,3762,1,1,"grant_micro","","","Your Energy Blade becomes a Celestial Effect.",[],"","Energy Blade Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],357,"","",""
4261,3763,1,1,"modify_portal_variation","","","This character's portals use the Smoke Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],334,"","",""
4262,3764,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Knightmaster Helmet. Your actions are periodically duplicated by an ethereal copy of yourself.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],580,"","",""
4263,3765,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Knightmaster Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],580,"","",""
4264,3766,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Knightmaster Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],580,"","",""
4265,3767,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Knightmaster Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],580,"","",""
4266,3768,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Knightmaster Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],373,"","",""
4267,3769,1,1,"grant_micro","","","Adds the Bloodscouring Cloak back attachment to any equipped body armour, absorbing the blood of slain enemies and tracking your kill-streak. Absorbed blood is scoured once the slaughter ends.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],580,"","",""
4268,3770,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Ring of the Victor. When standing still, a podium rises up underneath you, elevating you above other players.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",580,"","",""
