"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
1370,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",25,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1371,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",40,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1372,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",55,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1373,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",68,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1374,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",73,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1375,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",78,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1376,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",80,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1377,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",83,"[7566,7567,7568]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1378,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",1,[7570],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1379,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",4,[7570],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1380,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",9,[7570],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1381,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",13,[7570],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1382,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",25,[7570],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1383,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",40,[7570],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1384,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",55,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1385,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",68,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1386,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",73,[7570],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1387,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",78,[7570],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1388,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",80,[7570],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1389,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",83,[7570],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1390,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",1,[7570],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1391,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",4,[7570],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1392,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",9,[7570],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1393,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",13,[7570],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1394,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",25,[7570],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1395,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",40,[7570],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1396,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",55,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1397,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",68,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1398,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",73,[7570],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1399,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",78,[7570],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1400,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",80,[7570],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1401,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer2",83,[7570],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1402,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",1,[7570],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1403,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",4,[7570],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1404,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",9,[7570],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1405,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",13,[7570],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1406,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",25,[7570],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1407,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",40,[7570],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1408,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",55,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1409,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",68,[7570],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1410,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",73,[7570],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1411,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",78,[7570],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1412,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",80,[7570],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1413,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer3",83,[7570],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1414,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer_boss",1,[7571],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1415,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",1,[7572],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1416,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",4,[7572],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1417,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",9,[7572],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1418,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",13,[7572],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1419,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",25,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1420,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",40,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1421,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",55,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1422,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",68,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1423,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",73,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1424,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",78,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1425,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",80,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1426,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_slow",83,[7572],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1427,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",1,"[7573,7574,7575,7576]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1428,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",4,"[7573,7574,7575,7576]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1429,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",9,"[7573,7574,7575,7576]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1430,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",13,"[7573,7574,7575,7576]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1431,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",25,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1432,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",40,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1433,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",55,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1434,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",68,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1435,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",73,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1436,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",78,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1437,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",80,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1438,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed1",83,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,18,18,1,1
1439,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",1,"[7573,7574,7575,7576]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1440,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",4,"[7573,7574,7575,7576]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1441,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",9,"[7573,7574,7575,7576]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1442,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",13,"[7573,7574,7575,7576]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1443,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",25,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1444,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",40,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1445,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",55,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1446,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",68,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1447,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",73,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1448,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",78,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1449,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",80,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1450,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed2",83,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[5,5,2,1]",0,0,0,0,22,22,1,1
1451,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",1,"[7573,7574,7575,7576]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1452,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",4,"[7573,7574,7575,7576]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1453,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",9,"[7573,7574,7575,7576]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1454,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",13,"[7573,7574,7575,7576]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1455,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",25,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1456,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",40,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1457,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",55,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1458,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",68,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1459,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",73,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1460,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",78,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1461,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",80,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1462,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_mixed3",83,"[7573,7574,7575,7576]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,2,1]",0,0,0,0,35,35,1,1
1463,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_skeleton_boss",1,[7577],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1464,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",1,"[7578,7579]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1465,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",4,"[7578,7579]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1466,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",9,"[7578,7579]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1467,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",13,"[7578,7579]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1468,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",25,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1469,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",40,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1470,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",55,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1471,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",68,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1472,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",73,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1473,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",78,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1474,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",80,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1475,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_slow",83,"[7578,7579]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,14,14,1,1
1476,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",1,"[7580,7581,7582,7583]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1477,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",4,"[7580,7581,7582,7583]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1478,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",9,"[7580,7581,7582,7583]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
