"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
296,3,203,17751,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[175],3,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",1,2651,1,0,"","",""
297,3,204,17758,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[1],1,"",0,0,[],[],1308,1308,"","",1,2653,1,0,"","",""
298,3,205,17759,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[1],1,"",0,0,[],[9018],1308,1308,"","",1,2653,1,0,"","",""
299,3,206,17760,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,[1],1,"",0,0,[],[9017],1308,1308,"","",1,2653,1,0,"","",""
300,3,207,17755,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,"[0,2]",1,"",0,0,[],[],1308,1308,"","",1,2653,1,0,"","",""
301,3,208,17756,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",1,2653,1,0,"","",""
302,3,209,17757,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[179],3,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",1,2653,1,0,"","",""
303,3,210,17761,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[9020],1308,1308,"","",2,289,1,0,"","",""
304,3,211,17762,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[9018],1308,1308,"","",2,289,1,0,"","",""
305,3,212,17763,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[9017],1308,1308,"","",2,289,1,0,"","",""
306,3,213,17764,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,1,2,3]",1,"",0,0,[],[9020],1308,1308,"","",2,221,1,0,"","",""
307,3,214,17765,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,1,2,3]",1,"",0,0,[],[9018],1308,1308,"","",2,221,1,0,"","",""
308,3,215,17766,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[254],3,"[0,1,2,3]",1,"",0,0,[],[9017],1308,1308,"","",2,221,1,0,"","",""
309,3,216,17769,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,[1],1,"",0,0,[],[9020],1308,1308,"","",2,223,1,0,"","",""
310,3,217,17770,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,[1],1,"",0,0,[],[9017],1308,1308,"","",2,223,1,0,"","",""
311,3,218,17767,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[0,2]",1,"",0,0,[],[9020],1308,1308,"","",2,223,1,0,"","",""
312,3,219,17768,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",2,223,1,0,"","",""
313,3,220,17771,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[190],1,"[13,10]",1,"",0,0,[],[9020],1308,1308,"","",2,213,1,0,"","",""
314,3,221,17772,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[191],2,"[13,10]",1,"",0,0,[],[9017],1308,1308,"","",2,213,1,0,"","",""
315,3,222,17773,[17],[2],0,"",7,[],0,"",0,0,[],"","","",[192],1,[11],1,"",0,0,[],[9021],1308,1308,"","",2,470,1,0,"","",""
316,3,223,17774,[17],[4],0,"",7,[],0,"",0,0,[],"","","",[193],2,[11],1,"",0,0,[],[9021],1308,1308,"","",2,470,1,0,"","",""
317,3,224,17775,[14],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[5,7]",1,"",0,0,[],[9019],1308,1308,"","",2,2168,1,0,"","",""
318,3,225,17776,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[5,7]",1,"",0,0,[],[9019],1308,1308,"","",2,2168,1,0,"","",""
319,3,226,17777,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,4]",1,"",0,0,[],[9017],1308,1308,"","",2,2276,1,0,"","",""
320,3,227,17778,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,4]",1,"",0,0,[],[9017],1308,1308,"","",2,2276,1,0,"","",""
321,3,228,17779,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[194],1,"[8,7]",1,"",0,0,[],[9017],1308,1308,"","",2,7988,1,0,"","",""
322,3,229,17780,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,"[8,7]",1,"",0,0,[],[9017],1308,1308,"","",2,7988,1,0,"","",""
323,3,230,17781,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[9020],1308,1308,"","",2,35,1,0,"","",""
324,3,231,17782,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[9017],1308,1308,"","",2,35,1,0,"","",""
325,3,232,17783,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[196],1,[4],1,"",0,0,[],[],1308,1308,"","",2,1677,1,0,"","",""
326,3,233,17784,[14],[3],0,"",7,[],0,"",0,0,[],"","","",[197],2,[4],1,"",0,0,[],[9019],1308,1308,"","",2,1677,1,0,"","",""
327,3,234,17785,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1308,1308,"","",2,1543,1,0,"","",""
328,3,235,17786,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1308,1308,"","",2,1543,1,0,"","",""
329,3,236,17787,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1308,1308,"","",2,3788,1,0,"","",""
330,3,237,17788,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1308,1308,"","",2,3788,1,0,"","",""
331,3,238,17789,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1308,1308,"","",2,1540,1,0,"","",""
332,3,239,17790,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1308,1308,"","",2,1540,1,0,"","",""
333,3,240,17791,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1308,1308,"","",2,1540,1,0,"","",""
334,3,241,17792,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1308,1308,"","",2,1540,1,0,"","",""
335,3,242,17793,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[5,7,8]",1,"",0,0,[],[9018],1308,1308,"","",2,109,1,0,"","",""
336,3,243,17794,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[5,7,8]",1,"",0,0,[],[9017],1308,1308,"","",2,109,1,0,"","",""
337,3,244,17795,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[198],1,"[6,4]",1,"",0,0,[],[9018],1308,1308,"","",2,132,1,0,"","",""
338,3,245,17796,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[199],2,"[6,4]",1,"",0,0,[],[9017],1308,1308,"","",2,132,1,0,"","",""
339,3,246,17799,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[226],0,[4],1,"",0,0,[],[9019],1308,1308,"","",2,2166,1,0,"","",""
340,3,247,17800,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[227],0,[6],1,"",0,0,[],[9017],1308,1308,"","",1,2125,1,0,"","",""
341,3,248,17801,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[227],0,"[5,9]",1,"",0,0,[],[9017],1308,1308,"","",2,2126,1,0,"","",""
342,3,249,17802,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[4,9]",1,"",0,0,[],[],1308,1308,"","",2,421,1,0,"","",""
343,3,250,17803,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,[4],1,"",0,0,[],[9018],1308,1308,"","",2,421,1,0,"","",""
344,3,251,17804,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[228],0,[7],1,"",0,0,[],[9017],1308,1308,"","",1,423,1,0,"","",""
345,3,252,17805,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[9,10]",1,"",0,0,[],[],1308,1308,"","",2,420,1,0,"","",""
346,3,253,17806,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[9,10]",1,"",0,0,[],[9018],1308,1308,"","",2,420,1,0,"","",""
347,3,254,17810,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[1,3]",1,"",0,0,[],[],1308,1308,"","",1,432,1,0,"","",""
348,3,255,17811,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[1,3]",1,"",0,0,[],[9018],1308,1308,"","",1,432,1,0,"","",""
349,3,256,17812,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[1,3]",1,"",0,0,[],[9017],1308,1308,"","",1,432,1,0,"","",""
350,3,257,17807,[15],[4],0,"",7,[],0,"",0,0,[],"","","",[228],1,"[0,2]",1,"",0,0,[],[],1308,1308,"","",1,432,1,0,"","",""
351,3,258,17808,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[229],2,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",1,432,1,0,"","",""
352,3,259,17809,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[255],3,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",1,432,1,0,"","",""
353,3,260,17815,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[9018],1308,1308,"","",1,1338,1,0,"","",""
354,3,261,17816,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9017],1308,1308,"","",1,1338,1,0,"","",""
355,3,262,17813,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",1,1338,1,0,"","",""
356,3,263,17814,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",1,1338,1,0,"","",""
357,3,264,17819,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[9018],1308,1308,"","",1,1339,1,0,"","",""
358,3,265,17820,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9017],1308,1308,"","",1,1339,1,0,"","",""
359,3,266,17817,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",1,1339,1,0,"","",""
360,3,267,17818,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9017],1308,1308,"","",1,1339,1,0,"","",""
361,3,268,17823,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[],1308,1308,"","",2,1340,1,0,"","",""
362,3,269,17824,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9018],1308,1308,"","",2,1340,1,0,"","",""
363,3,270,17821,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[],1308,1308,"","",2,1340,1,0,"","",""
364,3,271,17822,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",2,1340,1,0,"","",""
365,3,272,17827,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[1,3]",1,"",0,0,[],[],1308,1308,"","",2,1341,1,0,"","",""
366,3,273,17828,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[1,3]",1,"",0,0,[],[9018],1308,1308,"","",2,1341,1,0,"","",""
367,3,274,17825,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[230],1,"[0,2]",1,"",0,0,[],[],1308,1308,"","",2,1341,1,0,"","",""
368,3,275,17826,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[231],2,"[0,2]",1,"",0,0,[],[9018],1308,1308,"","",2,1341,1,0,"","",""
369,3,276,17623,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[168],0,[9],1,"",0,0,[],[9018],1308,1308,"","",2,99,1,0,"","",""
370,3,277,17625,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],1,"[4,10]",1,"",0,0,[],[9020],1308,1308,"","",2,96,1,0,"","",""
371,3,278,17631,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[168],0,[10],1,"",0,0,[],[9020],1308,1308,"","",2,7957,1,0,"","",""
372,3,279,22357,[6],[1],0,"",7,[],0,"",0,0,[],"","","",[147],0,"[9,10,11]",1,"",0,0,[],[9018],1308,1308,"","",2,8060,1,0,"","",""
373,3,280,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24828,4,"",1,0,"","",""
374,3,281,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24829,4,"",1,0,"","",""
375,3,282,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24830,4,"",1,0,"","",""
376,3,283,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24831,4,"",1,0,"","",""
377,3,284,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24832,4,"",1,0,"","",""
378,3,285,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24834,4,"",1,0,"","",""
379,3,286,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24835,4,"",1,0,"","",""
380,3,287,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24836,4,"",1,0,"","",""
381,3,288,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24837,4,"",1,0,"","",""
382,3,289,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24838,4,"",1,0,"","",""
383,3,290,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24839,4,"",1,0,"","",""
384,3,291,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24840,4,"",1,0,"","",""
385,3,292,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24841,4,"",1,0,"","",""
386,3,293,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24842,4,"",1,0,"","",""
387,3,294,"","[9636,17]","[5,5]",0,"",7,[33],0,"",0,0,[],"","","",[148],0,[12],1,"",0,0,[],[9021],1308,1308,"",24843,4,"",1,0,"","",""
388,3,295,"",[12],[3],0,"Remove Enchantments",1,[],0,"",0,0,[],"","","",[],0,"[12,0,1,2,3,6,7,8,5,4,11,10,9,13]",0,"",0,0,[],[],1308,1308,"","",3,"","",0,"","",""
389,3,296,17829,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[194],0,"[4,13]",1,"",0,0,[],[9017],1308,1308,"","",2,3606,1,0,"","",""
390,3,297,17830,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[226],1,[11],1,"",0,0,[],[9020],1308,1308,"","",2,6287,1,0,"","",""
391,3,298,17831,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[226],2,[11],1,"",0,0,[],[9017],1308,1308,"","",2,6287,1,0,"","",""
392,3,299,17832,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[8],1,"",0,0,[],[9020],1308,1308,"","",2,5175,1,0,"","",""
393,3,300,17833,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[8],1,"",0,0,[],[9017],1308,1308,"","",2,5175,1,0,"","",""
394,3,301,17834,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1308,1308,"","",2,5365,1,0,"","",""
395,3,302,17835,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1308,1308,"","",2,5365,1,0,"","",""
396,3,303,17836,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1308,1308,"","",2,2162,1,0,"","",""
397,3,304,17837,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1308,1308,"","",2,2162,1,0,"","",""
398,3,305,17838,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1308,1308,"","",2,7986,1,0,"","",""
399,3,306,17839,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1308,1308,"","",2,7986,1,0,"","",""
400,3,307,17840,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[9],1,"",0,0,[],[9020],1308,1308,"","",2,1110,1,0,"","",""
401,3,308,17841,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[9],1,"",0,0,[],[9017],1308,1308,"","",2,1110,1,0,"","",""
402,3,309,17842,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[194],1,[5],1,"",0,0,[],[9020],1308,1308,"","",2,9317,1,0,"","",""
403,3,310,17843,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[195],2,[5],1,"",0,0,[],[9017],1308,1308,"","",2,9317,1,0,"","",""
404,3,311,17711,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[170],1,[13],1,"",0,0,[],[],1308,1308,"","",1,1,1,0,"","",""
405,3,312,17712,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[171],2,[13],1,"",0,0,[],[9018],1308,1308,"","",1,1,1,0,"","",""
406,3,313,17721,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[173],1,[13],1,"",0,0,[],[],1308,1308,"","",1,4,1,0,"","",""
407,3,314,17722,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[174],2,[13],1,"",0,0,[],[9018],1308,1308,"","",1,4,1,0,"","",""
408,3,315,17731,[10],[4],0,"",7,[],0,"",0,0,[],"","","",[176],1,[13],1,"",0,0,[],[],1308,1308,"","",1,5,1,0,"","",""
409,3,316,17732,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[178],2,[13],1,"",0,0,[],[9018],1308,1308,"","",1,5,1,0,"","",""
410,5,0,16372,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,68,1,1,[],[9018],1308,1308,17331,"",1,6322,1,0,"","",""
411,5,1,16373,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,68,1,1,[],[9017],1308,1308,17331,"",1,6322,1,0,"","",""
412,5,2,16374,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,68,1,1,[],[9017],1308,1308,17331,"",1,6322,1,0,"","",""
413,5,3,16375,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,66,1,1,[],[9018],1308,1308,17332,"",1,6323,1,0,"","",""
414,5,4,16376,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,66,1,1,[],[9017],1308,1308,17332,"",1,6323,1,0,"","",""
415,5,5,16377,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,66,1,1,[],[9017],1308,1308,17332,"",1,6323,1,0,"","",""
416,5,6,16378,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,67,1,1,[],[9018],1308,1308,17333,"",1,6324,1,0,"","",""
417,5,7,16379,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,67,1,1,[],[9017],1308,1308,17333,"",1,6324,1,0,"","",""
418,5,8,16380,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,67,1,1,[],[9017],1308,1308,17333,"",1,6324,1,0,"","",""
419,5,9,16381,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,69,1,1,[],[9018],1308,1308,17334,"",1,6325,1,0,"","",""
420,5,10,16382,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,69,1,1,[],[9017],1308,1308,17334,"",1,6325,1,0,"","",""
421,5,11,16383,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,69,1,1,[],[9017],1308,1308,17334,"",1,6325,1,0,"","",""
422,5,12,16406,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,42,1,1,[],[9018],1308,1308,17343,"",1,6329,1,0,"","",""
423,5,13,16407,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,42,1,1,[],[9017],1308,1308,17343,"",1,6329,1,0,"","",""
424,5,14,16408,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,42,1,1,[],[9017],1308,1308,17343,"",1,6329,1,0,"","",""
425,5,15,16403,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,42,1,1,[],[9018],1308,1308,17342,"",1,6329,1,0,"","",""
426,5,16,16404,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,42,1,1,[],[9017],1308,1308,17342,"",1,6329,1,0,"","",""
427,5,17,16405,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,42,1,1,[],[9017],1308,1308,17342,"",1,6329,1,0,"","",""
428,5,18,16412,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,19,1,1,[],[9018],1308,1308,17345,"",1,6330,1,0,"","",""
429,5,19,16413,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,19,1,1,[],[9017],1308,1308,17345,"",1,6330,1,0,"","",""
430,5,20,16414,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,19,1,1,[],[9017],1308,1308,17345,"",1,6330,1,0,"","",""
431,5,21,16409,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,19,1,1,[],[9018],1308,1308,17344,"",1,6330,1,0,"","",""
432,5,22,16410,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,19,1,1,[],[9017],1308,1308,17344,"",1,6330,1,0,"","",""
433,5,23,16411,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,19,1,1,[],[9017],1308,1308,17344,"",1,6330,1,0,"","",""
434,5,24,16418,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,59,1,1,[],[9018],1308,1308,17347,"",1,6331,1,0,"","",""
435,5,25,16419,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,59,1,1,[],[9017],1308,1308,17347,"",1,6331,1,0,"","",""
436,5,26,16420,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,59,1,1,[],[9017],1308,1308,17347,"",1,6331,1,0,"","",""
437,5,27,16415,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,59,1,1,[],[9018],1308,1308,17346,"",1,6331,1,0,"","",""
438,5,28,16416,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,59,1,1,[],[9017],1308,1308,17346,"",1,6331,1,0,"","",""
439,5,29,16417,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,59,1,1,[],[9017],1308,1308,17346,"",1,6331,1,0,"","",""
440,5,30,16424,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,16,1,1,[],[9018],1308,1308,17349,"",1,6332,1,0,"","",""
441,5,31,16425,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,16,1,1,[],[9017],1308,1308,17349,"",1,6332,1,0,"","",""
442,5,32,16426,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,16,1,1,[],[9017],1308,1308,17349,"",1,6332,1,0,"","",""
443,5,33,16421,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,16,1,1,[],[9018],1308,1308,17348,"",1,6332,1,0,"","",""
444,5,34,16422,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,16,1,1,[],[9017],1308,1308,17348,"",1,6332,1,0,"","",""
445,5,35,16423,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,16,1,1,[],[9017],1308,1308,17348,"",1,6332,1,0,"","",""
446,5,36,16430,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,103,1,1,[],[],1308,1308,17351,"",1,6333,1,0,"","",""
447,5,37,16431,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,103,1,1,[],[9017],1308,1308,17351,"",1,6333,1,0,"","",""
448,5,38,16432,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,103,1,1,[],[9017],1308,1308,17351,"",1,6333,1,0,"","",""
449,5,39,16427,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,103,1,1,[],[],1308,1308,17350,"",1,6333,1,0,"","",""
450,5,40,16428,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,103,1,1,[],[9017],1308,1308,17350,"",1,6333,1,0,"","",""
451,5,41,16429,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,103,1,1,[],[9017],1308,1308,17350,"",1,6333,1,0,"","",""
452,5,42,16436,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,104,1,1,[],[9017],1308,1308,17353,"",1,6334,1,0,"","",""
453,5,43,16437,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,104,1,1,[],[9017],1308,1308,17353,"",1,6334,1,0,"","",""
454,5,44,16438,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,104,1,1,[],[9015],1308,1308,17353,"",1,6334,1,0,"","",""
455,5,45,16433,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,104,1,1,[],[9017],1308,1308,17352,"",1,6334,1,0,"","",""
456,5,46,16434,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,104,1,1,[],[9017],1308,1308,17352,"",1,6334,1,0,"","",""
