"rownum","Id","BaseItem","UniqueCraft","bool","i32","CraftItemType","Name","CraftTag","bool"
587,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",5650,"","",0,20,"","",""
588,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff6",5651,"","",0,19,"","",""
589,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff7",5652,"","",0,20,"","",""
590,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM1",5653,"","",0,19,"","",""
591,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff8",5654,"","",0,19,"","",""
592,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff9",5655,"","",0,19,"","",""
593,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff10",5656,"","",0,20,"","",""
594,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff11",5657,"","",0,20,"","",""
595,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff12",5658,"","",0,19,"","",""
596,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff13",5659,"","",0,20,"","",""
597,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM2",5660,"","",0,19,"","",""
598,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff14",5661,"","",0,19,"","",""
599,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff15",5662,"","",0,19,"","",""
600,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff16",5663,"","",0,20,"","",""
601,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff17",5664,"","",0,20,"","",""
602,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff18",5665,"","",0,19,"","",""
603,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff19",5666,"","",0,20,"","",""
604,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM3",5667,"","",0,19,"","",""
605,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe1",5674,"","",0,16,"","",""
606,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe2",5675,"","",0,16,"","",""
607,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe3",5676,"","",0,16,"","",""
608,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe4",5677,"","",0,16,"","",""
609,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5",5678,"","",0,16,"","",""
610,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe6",5679,"","",0,16,"","",""
611,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe7",5680,"","",0,16,"","",""
612,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM1",5681,"","",0,16,"","",""
613,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe8",5682,"","",0,16,"","",""
614,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe9",5683,"","",0,16,"","",""
615,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe10",5684,"","",0,16,"","",""
616,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe11",5685,"","",0,16,"","",""
617,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe12",5686,"","",0,16,"","",""
618,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe13",5687,"","",0,16,"","",""
619,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM2",5688,"","",0,16,"","",""
620,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe14",5689,"","",0,16,"","",""
621,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe15",5690,"","",0,16,"","",""
622,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16",5691,"","",0,16,"","",""
623,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17",5692,"","",0,16,"","",""
624,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18",5693,"","",0,16,"","",""
625,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19",5694,"","",0,16,"","",""
626,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3",5695,"","",0,16,"","",""
627,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1",5699,"","",0,18,"","",""
628,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2",5700,"","",0,18,"","",""
629,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3",5701,"","",0,18,"","",""
630,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4",5702,"","",0,18,"","",""
631,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5",5703,"","",0,18,"","",""
632,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6",5704,"","",0,18,"","",""
633,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7",5705,"","",0,18,"","",""
634,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1",5706,"","",0,18,"","",""
635,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8",5707,"","",0,18,"","",""
636,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9",5708,"","",0,18,"","",""
637,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10",5709,"","",0,18,"","",""
638,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11",5710,"","",0,18,"","",""
639,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12",5711,"","",0,18,"","",""
640,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13",5712,"","",0,18,"","",""
641,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2",5713,"","",0,18,"","",""
642,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14",5714,"","",0,18,"","",""
643,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15",5715,"","",0,18,"","",""
644,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16",5716,"","",0,18,"","",""
645,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17",5717,"","",0,18,"","",""
646,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18",5718,"","",0,18,"","",""
647,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19",5719,"","",0,18,"","",""
648,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3",5720,"","",0,18,"","",""
649,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1",5724,"","",0,14,"","",""
650,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2",5725,"","",0,14,"","",""
651,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3",5726,"","",0,14,"","",""
652,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4",5727,"","",0,14,"","",""
653,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5",5728,"","",0,14,"","",""
654,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6",5729,"","",0,14,"","",""
655,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7",5730,"","",0,14,"","",""
656,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1",5731,"","",0,14,"","",""
657,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8",5732,"","",0,14,"","",""
658,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9",5733,"","",0,14,"","",""
659,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10",5734,"","",0,14,"","",""
660,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11",5735,"","",0,14,"","",""
661,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12",5736,"","",0,14,"","",""
662,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13",5737,"","",0,14,"","",""
663,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2",5738,"","",0,14,"","",""
664,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14",5739,"","",0,14,"","",""
665,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15",5740,"","",0,14,"","",""
666,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16",5741,"","",0,14,"","",""
667,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17",5742,"","",0,14,"","",""
668,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18",5743,"","",0,14,"","",""
669,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19",5744,"","",0,14,"","",""
670,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3",5745,"","",0,14,"","",""
671,"Metadata/Items/Quivers/QuiverNew1",6410,"","",0,11,"","",""
672,"Metadata/Items/Quivers/QuiverNew2",6411,"","",0,11,"","",""
673,"Metadata/Items/Quivers/QuiverNew3",6412,"","",0,11,"","",""
674,"Metadata/Items/Quivers/QuiverNew4",6413,"","",0,11,"","",""
675,"Metadata/Items/Quivers/QuiverNew5",6414,"","",0,11,"","",""
676,"Metadata/Items/Quivers/QuiverNew6",6415,"","",0,11,"","",""
677,"Metadata/Items/Quivers/QuiverNew7",6416,"","",0,11,"","",""
678,"Metadata/Items/Quivers/QuiverNew8",6417,"","",0,11,"","",""
679,"Metadata/Items/Quivers/QuiverNew9",6418,"","",0,11,"","",""
680,"Metadata/Items/Quivers/QuiverNew10",6419,"","",0,11,"","",""
681,"Metadata/Items/Quivers/QuiverNew11",6420,"","",0,11,"","",""
682,"Metadata/Items/Quivers/QuiverNew12",6421,"","",0,11,"","",""
683,"Metadata/Items/Quivers/QuiverNew13",6422,"","",0,11,"","",""
684,"Metadata/Items/Belts/Belt1",5848,"","",0,5,"",20044,1
685,"Metadata/Items/Belts/Belt2",5849,"","",0,5,"",20044,1
686,"Metadata/Items/Belts/Belt3",5850,"","",0,5,"",20044,1
687,"Metadata/Items/Belts/Belt4",5851,"","",0,5,"",20044,1
688,"Metadata/Items/Belts/Belt5",5852,"","",0,5,"",20044,1
689,"Metadata/Items/Belts/Belt6",5853,"","",0,5,"",20044,1
690,"Metadata/Items/Amulets/Amulet1",5793,"","",0,6,"",20043,1
691,"Metadata/Items/Amulets/Amulet2",5794,"","",0,6,"",20043,1
692,"Metadata/Items/Amulets/Amulet3",5795,"","",0,6,"",20043,1
693,"Metadata/Items/Amulets/Amulet4",5796,"","",0,6,"",20043,1
694,"Metadata/Items/Amulets/Amulet5",5797,"","",0,6,"",20043,1
695,"Metadata/Items/Amulets/Amulet6",5798,"","",0,6,"",20043,1
696,"Metadata/Items/Amulets/Amulet7",5799,"","",0,6,"",20043,1
697,"Metadata/Items/Amulets/Amulet8",5800,"","",0,6,"",20043,1
698,"Metadata/Items/Amulets/Amulet9",5801,"","",0,6,"",20043,1
699,"Metadata/Items/Amulets/Amulet10",5802,"","",0,6,"",20043,1
700,"Metadata/Items/Rings/Ring1",5751,"","",0,7,"",20042,1
701,"Metadata/Items/Rings/Ring2",5752,"","",0,7,"",20042,1
702,"Metadata/Items/Rings/Ring3",5753,"","",0,7,"",20042,1
703,"Metadata/Items/Rings/Ring4",5754,"","",0,7,"",20042,1
704,"Metadata/Items/Rings/Ring5",5755,"","",0,7,"",20042,1
705,"Metadata/Items/Rings/Ring6",5756,"","",0,7,"",20042,1
706,"Metadata/Items/Rings/Ring7",5757,"","",0,7,"",20042,1
707,"Metadata/Items/Rings/Ring9",5759,"","",0,7,"",20042,1
708,"Metadata/Items/Rings/Ring10",5760,"","",0,7,"",20042,1
709,"Metadata/Items/Rings/Ring11",5761,"","",0,7,"",20042,1
710,"Metadata/Items/Rings/Ring12",5762,"","",0,7,"",20042,1
711,"Metadata/Items/Rings/Ring13",5763,"","",0,7,"",20042,1
712,"Metadata/Items/Rings/Ring14",5764,"","",0,7,"",20042,1
713,"Metadata/Items/Rings/Ring15",5765,"","",0,7,"",20042,1
714,"Metadata/Items/Rings/Ring16",5766,"","",0,7,"",20042,1
715,"Metadata/Items/Rings/RingAtlas3",5784,"",1,0,7,"","",1
716,"Metadata/Items/Rings/RingAtlas1",5782,"",1,0,7,"","",1
717,"Metadata/Items/Rings/RingAtlas2",5783,"",1,0,7,"","",1
718,"Metadata/Items/Rings/RingAtlas5",5786,"",1,0,7,"","",1
719,"Metadata/Items/Rings/RingAtlas4",5785,"",1,0,7,"","",1
720,"Metadata/Items/Rings/BreachRing",5788,"",1,0,7,"","",1
721,"Metadata/Items/Belts/BeltAbyss",5860,"",1,0,5,"","",1
722,"Talisman","","",1,0,28,"Talisman","",1
723,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual1",6016,"",1,0,0,"",20231,1
724,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual2",6017,"",1,0,0,"",20231,1
725,"Metadata/Items/Armours/Helmets/HelmetStrDexRitual3",6018,"",1,0,0,"",20231,1
726,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual1",6032,"",1,0,0,"",20231,1
727,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual2",6033,"",1,0,0,"",20231,1
728,"Metadata/Items/Armours/Helmets/HelmetStrIntRitual3",6034,"",1,0,0,"",20231,1
729,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual1",6049,"",1,0,0,"",20231,1
730,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual2",6050,"",1,0,0,"",20231,1
731,"Metadata/Items/Armours/Helmets/HelmetDexIntRitual3",6051,"",1,0,0,"",20231,1
732,"Metadata/Items/Armours/Boots/BootsStrRitual1",6193,"",1,0,3,"",20231,1
733,"Metadata/Items/Armours/Boots/BootsStrRitual2",6194,"",1,0,3,"",20231,1
734,"Metadata/Items/Armours/Boots/BootsStrRitual3",6195,"",1,0,3,"",20231,1
735,"Metadata/Items/Armours/Boots/BootsDexRitual1",6208,"",1,0,3,"",20231,1
736,"Metadata/Items/Armours/Boots/BootsDexRitual2",6209,"",1,0,3,"",20231,1
737,"Metadata/Items/Armours/Boots/BootsDexRitual3",6210,"",1,0,3,"",20231,1
738,"Metadata/Items/Armours/Boots/BootsIntRitual1",6222,"",1,0,3,"",20231,1
739,"Metadata/Items/Armours/Boots/BootsIntRitual2",6223,"",1,0,3,"",20231,1
740,"Metadata/Items/Armours/Boots/BootsIntRitual3",6224,"",1,0,3,"",20231,1
741,"Metadata/Items/Armours/Gloves/GlovesStrRitual1",6276,"",1,0,2,"",20231,1
742,"Metadata/Items/Armours/Gloves/GlovesStrRitual2",6277,"",1,0,2,"",20231,1
743,"Metadata/Items/Armours/Gloves/GlovesStrRitual3",6278,"",1,0,2,"",20231,1
744,"Metadata/Items/Armours/Gloves/GlovesDexRitual1",6290,"",1,0,2,"",20231,1
745,"Metadata/Items/Armours/Gloves/GlovesDexRitual2",6291,"",1,0,2,"",20231,1
746,"Metadata/Items/Armours/Gloves/GlovesDexRitual3",6292,"",1,0,2,"",20231,1
747,"Metadata/Items/Armours/Gloves/GlovesIntRitual1",6304,"",1,0,2,"",20231,1
748,"Metadata/Items/Armours/Gloves/GlovesIntRitual2",6305,"",1,0,2,"",20231,1
749,"Metadata/Items/Armours/Gloves/GlovesIntRitual3",6306,"",1,0,2,"",20231,1
750,"Metadata/Items/Armours/Helmets/HelmetExpedition1",6055,"",1,0,0,"",20232,1
751,"Metadata/Items/Armours/Helmets/HelmetExpedition2",6056,"",1,0,0,"",20232,1
752,"Metadata/Items/Armours/Helmets/HelmetExpedition3",6057,"",1,0,0,"",20232,1
753,"Metadata/Items/Armours/Boots/BootsExpedition1",6262,"",1,0,3,"",20232,1
754,"Metadata/Items/Armours/Boots/BootsExpedition2",6263,"",1,0,3,"",20232,1
755,"Metadata/Items/Armours/Boots/BootsExpedition3",6264,"",1,0,3,"",20232,1
756,"Metadata/Items/Armours/Gloves/GlovesExpedition1",6342,"",1,0,2,"",20232,1
757,"Metadata/Items/Armours/Gloves/GlovesExpedition2",6343,"",1,0,2,"",20232,1
758,"Metadata/Items/Armours/Gloves/GlovesExpedition3",6344,"",1,0,2,"",20232,1
759,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE1",5614,"",1,0,13,"",20233,1
760,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE2",5413,"",1,0,22,"",20233,1
761,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE2",5445,"",1,0,8,"",20233,1
762,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE2",5448,"",1,0,9,"",20233,1
763,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE2",5476,"",1,0,21,"",20233,1
764,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE2",5504,"",1,0,15,"",20233,1
765,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE2",5534,"",1,0,17,"",20233,1
766,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE2",5587,"",1,0,12,"",20233,1
767,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE2",5615,"",1,0,13,"",20233,1
768,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE2",5643,"",1,0,10,"",20233,1
769,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE2",5669,"",1,0,19,"",20233,1
770,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE2",5672,"",1,0,20,"",20233,1
771,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2",5697,"",1,0,16,"",20233,1
772,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2",5722,"",1,0,18,"",20233,1
773,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2",5747,"",1,0,14,"",20233,1
774,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE3",5414,"",1,0,22,"",20233,1
775,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE3",5446,"",1,0,8,"",20233,1
776,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE3",5449,"",1,0,9,"",20233,1
777,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE3",5477,"",1,0,21,"",20233,1
778,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE3",5505,"",1,0,15,"",20233,1
779,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE3",5535,"",1,0,17,"",20233,1
780,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE3",5588,"",1,0,12,"",20233,1
781,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE3",5616,"",1,0,13,"",20233,1
782,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE3",5644,"",1,0,10,"",20233,1
783,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE3",5670,"",1,0,19,"",20233,1
784,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE3",5673,"",1,0,20,"",20233,1
785,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3",5698,"",1,0,16,"",20233,1
786,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3",5723,"",1,0,18,"",20233,1
787,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3",5748,"",1,0,14,"",20233,1
788,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt2",6181,"",1,0,1,"","",1
789,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt1",6179,"",1,0,1,"","",1
