"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
4024,"BatScreechBoss",[617],[],[],2.5,0,1023960469
4025,"BatScreechBossGeometrySpell",[617],[],[],2.5,0,1023960469
4026,"AbyssBatLargeScreech",[617],[],[],0.45,0,1024685244
4027,"AbyssBatLargeScreechGeometrySpell",[617],[],[],0.45,0,1024685244
4028,"BatScreechRepeatCurse","[617,110]","[214,1219,1210]","[9,100,200]",0.75,0,1023960469
4029,"BatScreechRepeatCurseGeometrySpell","[617,110]","[214,1219,1210]","[9,100,200]",0.75,0,1023960469
4030,"BansheeScreech",[617],[],[],3.75,0,1017370378
4031,"BansheeScreechGeometrySpell",[617],[],[],3.75,0,1017370378
4032,"BansheeScreechMapBoss",[617],[2221],[15],1.5,0,1024416809
4033,"BansheeScreechMapBossGeometrySpell",[617],[2221],[15],1.5,0,1024416809
4034,"WraithScreechChaos",[617],[],[],1.8,0,1022739087
4035,"WraithScreechChaosGeometrySpell",[617],[],[],1.8,0,1022739087
4036,"DelveWraithScreechChaos",[617],[],[],1.8,0,1022739087
4037,"DelveWraithScreechChaosGeometrySpell",[617],[],[],1.8,0,1022739087
4038,"AbyssLichSlashConeTriggered",[617],[5750],[80],4,0,1022739087
4039,"AbyssLichSlashConeTriggeredGeometrySpell",[617],[5750],[80],4,0,1022739087
4040,"DjinnWaterPulse","[4577,7078,5824,4546,498]","[659,782]","[-40,170]",3,0,1025758986
4041,"Sandstorm",[617],"[1949,356]","[6000,6000]",1,0,0
4042,"SandstormBossDexMission",[617],[356],[6000],9.75,0,1014887350
4043,"SandstormDeshretsStorm",[617],[356],[12000],9.75,0,1014887350
4044,"SandstormDesertCageSpider",[617],"[356,216,2693,5750]","[10000,90,-40,105]",9.75,0,1014887350
4045,"MineBatMapSandstorm",[617],[356],[3000],9.75,0,1020054733
4046,"ProphecySandstormDaemon",[617],[356],[3000],9.75,0,1020054733
4047,"SandstormStrMissionDaemon",[617],[356],[3000],14.25,0,1015491330
4048,"SandstormMapBossDaemon",[617],[356],[6000],18.525,0,1015491330
4049,"TempestDaemonSandstorm",[617],"[356,5750]","[3000,50]",13.5,0,1023960469
4050,"BloodlinesMudElementalSandstorm",[617],"[356,2693]","[8000,-30]",14.25,0,1015491330
4051,"SandstormChaosElementalSummoned","[617,3668]","[356,5750]","[5000,20]",6.1422,0,1029007055
4052,"SandstormChaosElementalSummonedEmpowered","[617,3668,19532]","[356,5750,3420]","[8000,50,6]",19.9,0,1029007055
4053,"SandstormChaosElemental",[617],"[356,5750]","[5000,20]",6.6667,0,1014887350
4054,"SandstormChaosElementalMonster",[617],"[356,5750]","[4000,20]",5.3333,0,1014887350
4055,"SandstormChaosElementalMapBoss",[617],"[356,5750]","[5000,80]",12.6667,0,1015491330
4056,"SandstormChaosElementalMapBossDaemon",[617],"[356,5750]","[11000,80]",16.84,0,1015491330
4057,"SandstormWaterMapBoss",[617],"[356,5750]","[11000,8]",16.84,0,1015491330
4058,"WbSandstormChaosElemental",[617],"[356,5750]","[4000,20]",5.3333,0,1014887350
4059,"WbSandstormChaosAnimatedWeapon",[617],"[356,1210,5750]","[5000,100,40]",6,0,1017370378
4060,"DropBearRain",[],[882],[2],1,0,0
4061,"DropBearRainMapBoss",[],"[2153,4963,648,649,616,716,882]","[5,100,300,70,60,30,2]",1,0,0
4062,"DropBearEnrage",[],"[716,70,177,356]","[20,30,30,6000]",1,0,0
4063,"LightningChannel",[],[],[],0.375,0,1024014156
4064,"VollCharge",[],[633],[30],1,0,0
4065,"CorpseWheelCharge","[1846,692,624,1182,14433]","[177,462,463,14395]","[176,10,32,33]",1,0,0
4066,"CorpseWheelChargeBoss","[1846,692,624,1182,14433]","[177,462,463,14395]","[176,10,24,41]",1,0,0
4067,"DoomBossDrillCharge","[1846,1182,14433]",[177],[70],1,0,0
4068,"PitBullBossCharge",[2358],[633],[30],1,0,0
4069,"BullCharge",[],[],[],1,0,0
4070,"BullChargeBoulderdashEnrage",[],"[633,1919]","[25,50]",1,0,0
4071,"BullChargeBoulderdash",[],"[633,1919]","[25,30]",1,0,0
4072,"BestiaryBullCharge",[],"[633,1919]","[25,30]",1,0,0
4073,"BlightBullCharge",[],"[633,1919]","[60,30]",1,0,0
4074,"VinktarBossCharge",[],[70],[80],1,0,0
4075,"LieutenantBullCharge",[],[],[],1,0,0
4076,"LabyrinthCharge",[],[],[],1,0,0
4077,"DropBearBossCharge",[617],[5750],[-25],1,0,0
4078,"GreustCharge","[617,3811]","[1919,5750]","[-35,-75]",1,0,0
4079,"BrineKingCharge","[617,7292,7293,7294]",[5750],[-25],1,0,0
4080,"ReaperWraithChargeMarker","[2968,7292,7293,7294]",[5750],[-25],1,0,0
4081,"BloodlinesBearerFireBeacon",[617],"[2473,2693]","[1,-25]",2.7778,0,1029651300
4082,"BloodlinesBearerColdBeacon",[617],"[2473,2693]","[1,-25]",2.2727,0,1029651300
4083,"HarbingerColdBeacon",[617],"[2473,356,2693]","[1,2500,-25]",2.2727,0,1024953680
4084,"LionWolfColdBossColdBeacon",[617],"[2473,2693]","[2,-25]",2.2727,0,1029651300
4085,"LionWolfColdBossColdBeaconAtlasUber",[617],"[2473,2693]","[2,-25]",2.2727,0,1029651300
4086,"BloodlinesBearerLightningBeacon",[617],"[2473,2693]","[1,-25]",3.125,0,1029651300
4087,"GuardianBossFireBeacon",[617],"[2473,2476,2693]","[5,50,-25]",2.4444,0,1029651300
4088,"GuardianBossLightningBeacon",[617],"[2473,2476,2693]","[5,50,-25]",2.75,0,1029651300
4089,"MinerThrowFire","[498,617]",[],[],2.0556,0,1027906470
4090,"MinerThrowFireMapBoss","[498,617]","[356,173]","[30000,3]",2.0556,0,1027906470
4091,"MinerThrowFireSpectre","[498,617]",[],[],1.2778,0,1025758986
4092,"MinerThrowFireBlight","[498,617]",[356],[2000],3,0,1027906470
4093,"TaniwhaSpike",[498],"[782,659,1788,633]","[8,-20,30,-50]",0.75,0,0
4094,"TaniwhaSpikeBlue",[498],"[782,659,1788,175]","[13,-20,30,-30]",0.75,0,0
4095,"VollSlam",[617],"[1919,2969]","[-47,100]",1,0,0
4096,"GeofriSlam",[617],"[1919,5750]","[-47,-50]",1,0,0
4097,"AzmeriGeofriSlam",[617],"[1919,5750]","[-47,-40]",1,0,0
4098,"TreasureGolemSlam",[617],"[1919,2969,5750]","[-47,100,-50]",1,0,0
4099,"IzaroSlam",[617],"[2969,5750]","[100,-25]",1,0,0
4100,"WaterVortex","[617,498]",[1788],[35],0.2727,0,1027101164
4101,"WaterVortexSewer","[617,498]",[1788],[35],0.2727,0,1027101164
4102,"WaterVortexBlood","[617,498]",[1788],[35],0.2727,0,1027101164
4103,"WbWaterVortex","[617,498]",[1788],[35],0.2727,0,1027101164
4104,"WaterVortexBossSideArea","[617,498]","[175,1788]","[-40,35]",0.4545,0,1027101164
4105,"WaterVortexNovaBossSideArea","[617,498,1776]","[173,1788]","[5,35]",0.7273,0,1027101164
4106,"ProphecyWaterVortex","[617,498]","[1788,173,175]","[35,2,25]",0.4545,0,1027101164
4107,"EssenceWaterVortex","[617,498,1776]","[1788,175,5750]","[50,-65,-25]",0.7273,0,1027101164
4108,"IncursionMapDeviceWaterVortex","[617,498]","[1788,1101,6151,5750]","[30,75,1,-25]",1.5,0,1024416809
4109,"DaressoDodgeLeft",[],[2628],[25],1,0,0
4110,"DaressoDodgeRight",[],"[2491,2628]","[1,25]",1,0,0
4111,"DaressoDodgeBack",[],"[2491,2628]","[3,39]",1,0,0
4112,"LunarisDodgeLeft",[],[2628],[18],1,0,0
4113,"LunarisDodgeRight",[],"[2491,2628]","[1,18]",1,0,0
4114,"LunarisDodgeBack",[],"[2491,2628]","[3,28]",1,0,0
4115,"SandLeaperDodgeLeft",[],[2628],[22],1,0,0
4116,"SandLeaperDodgeLeftNoCost",[],[2628],[22],1,0,0
4117,"SandLeaperDodgeRight",[],"[2491,2628]","[1,22]",1,0,0
4118,"SandLeaperDodgeRightNoCost",[],"[2491,2628]","[1,22]",1,0,0
4119,"SandLeaperDodgeBack",[],"[2491,2628]","[3,26]",1,0,0
4120,"HarvestSandLeaperDodgeLeft",[],[2628],[12],1,0,0
4121,"HarvestSandLeaperDodgeLeftFar",[],[2628],[24],1,0,0
4122,"HarvestSandLeaperDodgeRight",[],"[2491,2628]","[1,12]",1,0,0
4123,"HarvestSandLeaperDodgeRightFar",[],"[2491,2628]","[1,24]",1,0,0
4124,"ElderGuardianDodgeLeft",[],"[2628,1230]","[40,-20]",1,0,0
4125,"ElderGuardianDodgeRight",[],"[2491,2628,1230]","[1,40,-20]",1,0,0
4126,"ElderGuardianDodgeBack",[],"[2491,2628,1230]","[3,40,-20]",1,0,0
4127,"ElderGuardianChaosDodgeLeft",[],"[2628,1230]","[40,100]",1,0,0
4128,"ElderGuardianChaosDodgeRight",[],"[2491,2628,1230]","[1,40,100]",1,0,0
4129,"ElderGuardianChaosDodgeBack",[],"[2491,2628]","[3,40]",1,0,0
4130,"VollReviveUndead",[],[],[],1,0,0
4131,"VollReviveUndeadWithMinions",[],[],[],1,0,0
4132,"SummonTaniwhaTail",[2495],"[2494,2153,356]","[1,1,3500]",1,0,0
4133,"SummonTaniwhaBossTail",[2495],"[2494,2153,356,882]","[3,3,3500,1]",1,0,0
4134,"SummonTaniwhaMapBossTail",[2495],"[2494,2153,356,882]","[3,3,3500,2]",1,0,0
4135,"MoltenMortarProjectile","[617,498]",[2500],[15],2.8889,0,1027369599
4136,"MoltenMortarProjectileMapBoss","[617,498]",[2500],[18],3.6111,0,1027369599
4137,"MoltenMortarProjectileMapBossLavaGround","[617,498]",[2500],[18],3.6111,0,1027369599
4138,"MoltenMortarProjectileChimera","[617,498,4577]","[2500,173]","[15,2]",2.8889,0,1027369599
4139,"MoltenMortarBlightHellion","[617,498,4577]",[2500],[5],2.8889,0,1027369599
4140,"MoltenMortarProjectilePuiTotemMinion","[617,498,1927]",[2500],[15],1.0833,0,1027369599
4141,"MoltenMortarProjectilePuiTotemMapBoss","[617,498,1927]",[2500],[15],0.5778,0,1027369599
4142,"MoltenMortarProjectileFireElemental","[617,498]","[2500,659]","[15,-20]",2.8889,0,1027369599
4143,"BlightMoltenMortarProjectileFireElemental","[617,498]","[2500,659,317]","[15,-20,-35]",2.8889,0,1027369599
4144,"BlightMoltenMortarSummonVolatile","[617,498]","[2500,3207,6151]","[30,15,10]",3,0,1027369599
4145,"MoltenMortarProjectileProphecy","[617,498]","[2500,659]","[15,-20]",2.4444,0,1026832728
4146,"MoltenMortarProjectileFireElementalTalismanT2","[617,498]","[2500,659]","[9,-70]",2.1667,0,1027369599
4147,"ArakaaliMortarProjectile","[617,498,7078,4577]","[2500,1102,5750]","[4,33,25]",1.5,0,1026564293
4148,"ArakaaliMortarProjectileMap","[617,498,7078,4577]","[2500,1102,6151,5750]","[4,33,1,25]",0.9,0,1026564293
4149,"WeaverWebProjectile","[617,498]","[782,2500,356,177,3189,3207,5750]","[10,8,12000,-8,8000,20,25]",3.724,0,1029248647
4150,"WeaverWebProjectileMap","[617,498]","[782,2500,356,177,3189,3207,5750]","[10,8,12000,-8,8000,20,25]",2.1667,0,1024148374
4151,"BestiaryRhoaMortarProjectile","[617,498,4577]","[2500,173]","[15,2]",2.8889,0,1024416809
4152,"BestiaryGemFrogMortarProjectile","[617,498,4577]","[2500,173]","[25,5]",2.8889,0,1025758986
4153,"BestiarySnake1MortarProjectile","[617,498,4577]",[2500],[15],3.3333,0,1025758986
4154,"BestiarySnake1MortarProjectileEpic","[617,498,4577,1927]","[2500,173,6169]","[15,1,5]",1.4444,0,1025758986
4155,"BetrayalHakuMortar","[617,498,4577]","[2500,173,6169,5750]","[15,4,4,-30]",1.75,0,1025758986
4156,"VaalincursionMortar","[617,498,4577]","[2500,659,6169,3207,5750]","[10,-40,5,10,-40]",1.955,0,1024416809
4157,"VaalIncursionMortarDelve","[617,498]","[2500,659,5750]","[10,-40,-40]",2.5,0,1022739087
4158,"BestiarySpiderBossSpitMortar","[617,498,1927,2300,12417]","[2500,7441,6822,1102]","[3,4,20,25]",2.7,0,1025758986
4159,"BestiarySpiderBossSpitMortarLong","[617,498,1927,2300,12417]","[2500,7441,6822,1102]","[3,5,20,25]",2.7,0,1025758986
4160,"IncursionGrenadeMortar","[617,498,4577]","[2500,3207,1099,6151]","[5,20,50,1]",2.7,0,1025758986
4161,"IncursionGrenadeMortarSecondary","[617,498,1776,6815]","[2500,3207,173,6822]","[8,20,8,20]",2.7,0,1025758986
4162,"DelveAbyssGrenadeMortar","[617,498,1776,6815]","[2500,3207,173,6822]","[8,20,8,20]",2.7,0,1025758986
4163,"DelveMonkeyAzuriteMortar","[617,498,4577,2968]","[3207,5750]","[15,-75]",2,0,1025758986
4164,"BetrayalCatarinaSoulMortar","[617,498,4577]","[2500,3207,173,1099,2693]","[3,15,1,50,-25]",2,0,1025758986
4165,"BetrayalCatarinaSoulMortar2","[617,498,4577]","[2500,3207,173,1099,2693]","[25,15,1,50,-40]",2,0,1025758986
4166,"MMSDelveSpawnMortar",[498],"[3207,12099,6151]","[8,15,1]",1,0,0
4167,"SynthesisGuardianMortar1","[617,498,4577,8861,7078,7292,7293]","[3207,6822]","[15,40]",2.25,0,1027101164
4168,"SynthesisGuardianMortar2","[617,498,4577,1776,6841,8861,7078,7292,7293]","[3207,6822,6151]","[15,40,1]",2.25,0,1027101164
4169,"SynthesisGuardianMortar3","[617,498,4577,8861,7078,7292,7293]","[2500,3207,6822]","[25,15,40]",1.33,0,1027101164
4170,"SynthesisFinalBossMortar1","[617,498,4577,8861]",[],[],2.5,0,1025758986
4171,"SynthesisDroneDiveBomb","[617,498,4577,7078]","[2500,3207,1099,317]","[8,15,50,33]",1.5,0,1024416809
4172,"SynthesisPhysicalTripleMortar","[617,498,4577,8861]","[2500,3207,6151]","[25,20,2]",0,0,0
4173,"SynthesisRibbonMortar","[617,498,4577,7078]","[2500,3207]","[5,15]",2.5,0,1025758986
4174,"SynthesisRibbonMassMortar","[617,498,4577,8861,7078]",[],[],1.25,0,1025758986
4175,"SynthesisWyvernMortar","[617,498,4577,7078]",[3207],[15],3,0,1027101164
4176,"BlightStatueOnDeathMortar","[617,498,4577]","[2500,3207]","[10,15]",2.5,0,1025758986
4177,"BlightZombieBossDaemonMortar","[617,498,4577]",[2500],[10],1.75,0,1025758986
4178,"AtlasExilesOrionCarpet","[617,498,4577]",[],[],1.75,0,1025758986
4179,"AxisGeneralMortar","[617,498,6823,4577]","[2500,2693,1099,173,3207,5750]","[20,-50,75,2,25,-25]",1.4,0,1025758986
4180,"HeraldOfAgonyMinionMortar","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4181,"HeraldOfAgonyMinionMortarBloodGuard","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4182,"HeraldOfAgonyMinionMortarFaithGuard","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4183,"HeraldOfAgonyMinionMortarDemonic","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4184,"HeraldOfAgonyMinionMortarEmpyrean","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4185,"HeraldOfAgonyMinionMortarPolarisWhite","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4186,"HeraldOfAgonyMinionMortarDragonHunter","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4187,"HeraldOfAgonyMinionMortarStygian","[617,498,8323,12417]","[2500,3207,19033,1919,323,5750]","[20,10,6,-35,50,20]",1,0,0
4188,"LegionKaruiAxeMortar","[617,498,6841,4577]","[2500,3207,1099,6151]","[10,10,75,1]",1,0,0
4189,"LegionVaalWeaponThrow","[617,498]","[2500,3207,1919,1229,6151]","[3,15,-38,50,1]",1,0,0
4190,"BlightPyromaniacFireElementalMortar","[617,498]","[2500,3207,1099,1229]","[10,10,50,60]",1,0,0
4191,"BlightSnakeBossPoisonBombMortar","[617,498,7078,12417]","[2500,3207,1102]","[20,10,50]",1,0,0
4192,"AtlasExileWarlordGladiatorMortar","[617,498,7078,4577]","[2500,3207]","[3,15]",1,0,0
4193,"AfflictionDemonPhysWeaponToss","[617,498,7078,4577,8861]","[1854,3207,6151,5750]","[50,30,1,-30]",1,0,0
4194,"AfflictionDemonPhysWeaponTossUnique","[617,498,7078,4577,8861,197]","[1854,3207,6151,5750]","[50,30,1,-30]",1,0,0
4195,"BlightFireModOnDeathMortar","[617,498]","[2500,3207,6151]","[3,15,1]",2.5,0,1025758986
4196,"BlightColdModOnDeathMortar","[617,498,2968]","[2500,3207,6151]","[3,15,1]",1,0,0
4197,"AtlasCrusaderSisterMortar","[617,498,4577]","[2500,7441,6822]","[20,3,10]",1.8,0,1025758986
4198,"AtlasCrusaderSisterMortarSpectre","[617,498,4577]","[2500,6151,7441,6822]","[20,1,3,10]",1.3,0,1025758986
4199,"MerveilMortar","[617,498]",[2500],[5],4.4,0,1024202061
4200,"MerveilMortarMap","[617,498]",[2500],[5],4.4,0,1024202061
4201,"AtlasEyrieArcherMortar","[617,498,4577,7078]",[],[],2.5,0,1025758986
4202,"AtlasEyrieKiwethMortar","[617,498,4577,7078]",[],[],2.5,0,1025758986
4203,"AtlasEyrieKiwethMortarSpectre","[617,498,4577,7078]",[6151],[1],2.5,0,1025758986
4204,"AfflictionBossPhysMortarSpray","[617,498,4577,6841,4546,12417]","[1102,173,2500,3207]","[50,1,10,15]",0.3,0,1025758986
4205,"AfflictionMinionVomitMortar","[617,498,4577,6841,4546,2968,12417]","[1102,2500,175]","[30,15,15]",1.2,0,1025758986
4206,"AfflictionLightningBallBombard","[617,498,4577,6841,4546]","[3207,2500]","[12,15]",1.6,0,1027101164
4207,"AfflictionLightningBallBombardTriggered","[617,498,4577,4546]","[3207,2500]","[12,5]",1.6,0,1027101164
4208,"AfflictionLightningBallBombardUnique","[617,498,4577,6841,4546]","[3207,2500,8662]","[12,15,100]",1.6,0,1027101164
4209,"AfflictionLightningBallBombardTriggeredUnique","[617,498,4577,4546]","[3207,2500,8662]","[12,5,100]",1.6,0,1027101164
4210,"AfflictionCorpseMortar","[617,498,4577,4546,7078,8861]","[6151,3207]","[1,25]",1.8,0,1022739087
4211,"AfflictionSpikerDeathSpike","[617,498,4577,1776]","[173,2500,11527,1100]","[5,30,200,50]",2,0,1023611503
4212,"HarvestRegurgitatorOnDeathMortar","[617,498,4577,1776]","[6151,2500,1100,6822]","[1,8,50,20]",2,0,1025222115
4213,"HarvestGrubProjectile","[617,498,4577,7078]","[3207,6151,323,2500]","[15,1,60,15]",1,0,0
4214,"HarvestSpiderWebProjectile","[617,498,4577,7078,2968]","[3207,6151]","[15,1]",1,0,0
4215,"HarvestBlackStriderMortar","[617,498,7078,12417]","[3207,323,1102]","[5,30,15]",1,0,0
4216,"HarvestBlackStriderMassMortar","[617,498,4577,7078,12417]","[3207,6151,1102]","[5,1,15]",1,0,0
4217,"HarvestChieftainVolatileMortar","[617,498,4577,7078,8861]","[3207,6151]","[5,1]",1,0,0
4218,"HarvestMonkeyBomb","[617,498,4577,2968,7078]","[3207,5750]","[15,-75]",2,0,1025758986
4219,"MMAHarvestSandspitterMortar","[617,498,4577,7078,10550,5824,8861]","[2500,3207,1229]","[3,50,15]",1,0,0
4220,"MMSHarvestShieldcrabWaterMortar","[617,498,8861]","[2500,3207]","[10,20]",2.5,0,1026295857
4221,"MMSHarvestInsectSpawnerSporeBarrageMortar","[617,498,4577,7078,6841]",[],[],1.8,0,1027101164
4222,"MMAHarvestChieftainMoltenStrike","[617,498,4577,7078]",[],[],1,0,0
4223,"MMSHeistThugTNTThrow","[617,498,4577,2968,7078]","[3207,659,5750]","[15,-50,-75]",2,0,1025758986
4224,"MMSHeistThugTNTThrowSpectre","[617,498,4577,2968,7078]","[3207,659,5750]","[15,-50,-75]",1,0,1025758986
4225,"MMSHeistThugTNTThrowTrapper","[617,498,4577,2968,7078]","[3207,659,5750]","[15,-50,-75]",2,0,1025758986
4226,"MMSHeistThugTNTThrowTrapperSpectre","[617,498,4577,2968,7078]","[3207,659,5750]","[15,-50,-75]",1,0,1025758986
4227,"MMSHeistThugVolatileThrow","[617,498,4577,2968,7078]","[3207,173,659,2500]","[15,1,-50,20]",0,0,0
4228,"MMSSanctumSingleTrapThrow","[617,498,4577,2968,7078]","[3207,659,5750]","[15,-50,-75]",2,0,1025758986
4229,"MMSSanctumMultiTrapThrow","[617,498,4577,2968,7078]","[3207,659,2500]","[15,-50,20]",0,0,0
4230,"ThaumaturgyMoltenMortar","[617,498,1927]",[],[],4.5,0,1027101164
4231,"MMSHeistEngineerBridgeMortar",[498],[],[],1,0,0
4232,"MMSHeistThugOilVase","[617,498,4577,7078,2968]",[3207],[15],1.5,0,1025758986
4233,"MMSHeistTrapperEliteTNTThrow","[617,498,4577,2968,7078]","[3207,5750]","[15,-75]",2,0,1025758986
4234,"MMSHeistIslaMortar","[617,498,4577,7078]",[659],[-60],2,0,1032805417
4235,"MMAHeistThugTrapperLightningGridMine","[617,498,4577,2968,7078]","[3207,6151]","[15,1]",1,0,0
4236,"MMAHeistThugTrapperEnsnaringTotemMortar","[617,498,4577,2968,7078,1112]","[2500,6822,6151]","[20,10,1]",1,0,0
4237,"MMSHeistRobotClockworkGolemMortar","[617,498,4577,7078]",[659],[-35],3.5,0,1027101164
4238,"MMSHeistRobotClockworkGolemMortarSpectre","[617,498,4577,7078]",[659],[-35],2,0,1027101164
4239,"MMAHeistFriedrichGroundProjectiles","[617,498,4577,7078,5824,12543]","[1229,2500]","[45,10]",1,0,0
4240,"MMAHeistFriedrichGroundProjectiles2","[617,498,4577,7078,5824,12543]","[1229,2500]","[45,10]",1,0,0
4241,"MMAHeistFriedrichGroundProjectiles3","[617,498,4577,7078,5824,12543]","[1229,2500]","[45,10]",1,0,0
4242,"MMSIceSaplingOrbMortar","[617,498,4577,7078,6841]","[6822,2500]","[20,25]",5,0,1025758986
4243,"MMSIceSaplingOrbMortarAzmeri","[617,498,4577,7078,6841]","[6822,2500]","[20,25]",5,0,1025758986
4244,"MMSSwampBehemothProjectile","[617,498,4577,7078]","[1102,2500,6151]","[20,10,1]",1.9,0,1022739087
4245,"MMSSwampBehemothProjectileAzmeri","[617,498,4577,7078,12543]","[1102,2500,6151]","[20,10,1]",1.9,0,1022739087
4246,"MMSIceSaplingOrbMortarBlood","[617,498,4577,7078,6841]",[6822],[20],2,0,1025758986
4247,"MMSRitualMiniMeteor","[617,498,4577,7078]",[659],[-60],1.5,0,1025222115
4248,"MMSIceSaplingOrbMortarReturn","[617,498,4577,7078,6841]","[6822,5750]","[13,-40]",5,0,1025758986
4249,"MMSIceSaplingOrbMortarBloodReturn","[617,498,4577,7078,6841]","[6822,5750]","[13,-40]",2,0,1025758986
4250,"MMSStandaloneBreachPhysBossBones","[617,498]","[2500,3207,173,5151]","[50,20,12,120]",1,0,0
4251,"MMSTrialMasterBossFireMortar","[617,498,4577]",[2500],[15],2.5,0,1026564293
4252,"MMSTrialMasterBossColdMortar","[617,498,4577]",[2500],[15],2.5,0,1026564293
4253,"MMSTrialMasterBossLightningMortar","[617,498,4577]",[2500],[15],2.5,0,1026564293
4254,"MMSTrialMasterBossSpikeMortar","[617,498,4577,1776]","[173,2500,11527]","[5,30,200]",0.7,0,1025758986
4255,"MMSExpeditionTujenGrenade","[617,498,4577,2968,7078]","[2500,6151,659,5750]","[8,1,-50,-75]",1,0,1025758986
4256,"MMSHellscapeFleshPustule","[617,498,4577,1776]","[173,2500,11527]","[1,5,200]",2,0,1023611503
4257,"MMSHellscapeDemonBossBloodVomitSmall","[498,4577,4546,8861]","[6151,1099]","[1,40]",1.18,0,1023611503
4258,"MMSAzmeriDemonBloodVomitSmall","[498,4577,4546,8861]","[6151,1099]","[1,40]",1.18,0,1023611503
4259,"MMSHellscapeDemonBossBloodVomitMedium","[498,4577,4546,8861]","[6151,1099]","[1,40]",2.39,0,1023611503
4260,"MMSAzmeriDemonBloodVomitMedium","[498,4577,4546,8861]","[6151,1099]","[1,40]",2.39,0,1023611503
4261,"MMSHellscapeDemonBossBloodVomitLarge","[498,4577,4546]","[6151,1099]","[1,40]",2.5,0,1023611503
4262,"MMSAzmeriDemonBloodVomitLarge","[498,4577,4546]","[6151,1099]","[1,40]",2.5,0,1023611503
4263,"MMSHellscapeDemonBossCremation","[617,498]",[1099],[40],3,0,1023611503
4264,"MMSHellscapeDemonEliteTripleMortar","[617,498,4577,7078]","[659,2500,1099]","[-50,15,25]",3.2,0,1023611503
4265,"MMSAzmeriShepherdTripleMortar","[617,498,4577,7078]","[659,2500,1099]","[-50,15,25]",4,0,1025087898
4266,"MMSHellscapeDemonEliteVomitMortar","[617,498,4577,7078]","[659,2500,1099]","[-50,5,25]",1.875,0,1023611503
4267,"MMSAzmeriShepherdVomitMortar","[617,498,4577,7078]","[659,2500,1099]","[-50,5,25]",2.75,0,1025087898
4268,"MMSCrucibleHerderVomitMortar","[617,498,4577,7078]","[659,2500,1099]","[-50,5,25]",1.875,0,1023611503
4269,"MMSSanctumHarpy","[617,498,4577,7078]","[659,172,16967]","[-60,1,15]",1.8,0,1026832728
4270,"MMSAtlasInvadersCleansingFodder1","[617,498,4577,7078]","[659,172]","[-60,1]",3.5,0,1026832728
4271,"MMSCleansingBossBugBarrage","[617,498,4577,7078]","[1099,610]","[75,20]",2.33,0,1024416809
4272,"MMSDoomBossVomitComet","[617,498,4577,7078]","[2500,3364]","[10,100]",2.5,0,1025758986
4273,"MMSArchnemesisBombardier","[617,498,4577,7078]",[16967],[8],1.68,0,1030912947
4274,"MMSSanctumCandleProjectile","[617,498]",[16967],[20],1.3,0,1024416809
4275,"MMSCrucibleClockworkGolemMortar","[617,498]","[2500,3207,173,5151,659]","[20,20,6,90,-60]",1.25,0,1025758986
4276,"MMSCrucibleClockworkGolemMortarAtlasUber","[617,498]","[2500,3207,173,5151,659]","[20,20,6,90,-60]",1.25,0,1025758986
4277,"MMSPyromaniacIceMortar","[617,498,4577,7078]","[2500,659]","[10,-40]",3.5,0,1027101164
4278,"MMSCrucibleBloodMortar","[617,498,4577,7078]","[2500,659]","[5,-40]",2,0,1025758986
4279,"MMSCrucibleBloodMortarAtlasUber","[617,498,4577,7078]","[2500,659,175]","[5,-40,-90]",2,0,1025758986
4280,"MMSCrucibleBasiliskBloodMortar","[617,498,4577,7078]",[],[],2,0,1025758986
4281,"MMSCrucibleBasiliskBloodMortarAtlasUber","[617,498,4577,7078]",[216],[100],2,0,1025758986
4282,"MMSCrucibleSkeletonCannonChaosMortar","[617,498,2450]","[2500,3208,659,3207,6169,5750,173]","[25,15,-40,8,5,-35,1]",1,0,1024953680
4283,"MMSCrucibleSkeletonCannonChaosMortarAtlasUber","[617,498,2450]","[2500,3208,659,3207,6169,5750]","[25,15,-40,8,5,-35]",1,0,1024953680
4284,"MMSCrucibleSkeletonCannonChaosMortarBasic","[617,498,2450]","[659,3207,3880]","[-35,15,20]",1.5,0,1025758986
4285,"MMSCrucibleSkeletonCannonChaosMortarBasicAtlasUber","[617,498,2450]","[659,3207,3880]","[-35,15,20]",1.5,0,1025758986
4286,"MMSCrucibleThraxiaMortar","[617,498]",[],[],1.5,0,1027101164
4287,"MMSCrucibleBloodMortarSpider","[617,498,4577,7078]","[2500,659,3207,6169,5750,173,4961,4960,3875]","[15,-50,20,2,-35,7,1,4000,100]",1.25,0,1025758986
