"rownum","Id","BuffDefinitionsKey","Buff_StatValues","AuraRadius","[i32]","[i32]","BuffVisualsKey","f32","bool","StatsKey","i32","i32","bool","rid"
520,"ValakosEmbrace",2230,"[0,0,0]",1,[9],[],"",0,1,"[18831,18831,18831]",1,0,"",""
521,"AncestralTailwind",1067,[-8],60,"[1,2]",[],"",0,1,[],1,0,"",""
522,"AncestralEnemiesCantRegenerateLife",2232,[],60,[3],[],"",0,1,[],1,0,"",""
523,"AncestralHinder",1487,[1],35,[3],[],1986,0,1,[],1,0,"",""
524,"AncestralFlaskGain",2233,[6],60,"[2,5]",[],"",0,1,[],1,0,"",""
525,"AncestralFireExposure",2235,[-10],22,[3],[],"",0,1,[],1,0,"",""
526,"AncestralLightningRetaliation",2241,[],0,[],[],"",0,1,[],1,0,"",""
527,"AncestralOmenSoulEater",267,"[2,5,5,-2,1]",70,[3],[],"",300,"",[],1,0,"",""
528,"AncestralOmenAvoidDamage",2236,[75],0,[],[],"",4,"",[],1,0,"",""
529,"UniqueEnemyPhysicalDamageConvertedToFire",2246,[25],60,[3],[],"",0,1,[],1,0,"",""
530,"AncestralOmenRecoupLife",2247,[100],0,[],[],"",4,"",[],1,0,"",""
531,"AncestralOmenShadeForm",991,"[1,100]",0,[],[],"",3,"",[],1,0,"",""
532,"AncestralOmenExperience",2248,[100],0,[],[],"",60,"",[],1,0,"",""
533,"AncestralKaomCoveredInAsh",790,"[-20,30]",0,[],[],"",10,"",[],1,0,"",""
534,"CoverInAshWhileStationary",2254,[2],0,[],[],"",0,1,[],1,0,"",""
535,"AncestralOmenEnemyMoreDamageTaken",2257,[25],0,[],[],"",0,1,[],1,0,"",""
536,"AncestralOmenActivation",375,[],0,[],[],1998,1.2,"",[],1,0,"",""
537,"AncestralJadeHornOnslaught",212,"[20,20,20]",0,[],[],"",20,"",[],1,0,"",""
538,"AncestralHinekorahornRespawnIncrease",2259,[],0,[],[],"",5,"",[],1,0,"",""
539,"AncestralHinekoraHornRespawnPause",2260,[],0,[],[],"",5,"",[],1,0,"",""
540,"AncestralJadeEncaseEnemyFieldItem",2196,"[100,-100]",0,[],[],"",10,"",[],3,0,"",""
541,"AncestralHinekorahornRespawnIncreaseTotem",2261,[-40],0,[],[],"",5,"",[],1,0,"",""
542,"SupporterMapInstability",2277,[],0,[],"[300,7000,20,50,100]","",3,"",[],1,0,"",""
543,"SupporterMadnessDamageTaken",1468,[6],0,[],[],"",10,"",[],1,0,"",""
544,"SupporterMadnessActionSpeed",1467,[6],0,[],[],"",10,"",[],1,0,"",""
545,"SupporterMadnessFlasks",1469,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
546,"SupporterMadnessRecoveryRate",1466,"[-9,-9]",0,[],[],"",10,"",[],1,0,"",""
547,"SupporterMapUnionOfSouls",2279,"[40,10]",0,[],[],"",0,1,[],1,0,"",""
548,"AzmeriOakEnduranceChargeShare",28,[],0,[],[],"",10,"",[],3,0,"",""
549,"AzmeriEffigyBuffExperience",2322,[100],0,[],[],"",300,"",[],1,0,"",""
550,"AzmeriEffigyBuffMagicFind",2323,"[200,200]",0,[],[],"",300,"",[],1,0,"",""
551,"AzmeriEffigyBuffGodMode",2324,"[30,-50,1,100,300]",0,[],[],"",300,"",[],1,0,"",""
552,"AzmeriAltarBat",2340,"[100,1,150]",0,[],[],"",0,1,[],1,0,"",""
553,"AzmeriAltarBear",2341,"[30,1,0]",0,[],[],"",0,1,[],1,0,"",""
554,"AzmeriAltarCat",2342,"[1,1,-50,-50,-50]",0,[],[],"",0,1,[],1,0,"",""
555,"AzmeriAltarCrow",2343,"[-25,1,1]",0,[],[],"",0,1,[],1,0,"",""
556,"AzmeriAltarDeer",2344,"[25,50,0]",0,[],[],"",0,1,[],1,0,"",""
557,"AzmeriAltarLemur",2345,"[25,100,0]",0,[],[],"",0,1,[],1,0,"",""
558,"AzmeriAltarRabbit",2346,"[100,50,1]",0,[],[],"",0,1,[],1,0,"",""
559,"AzmeriAltarRaccoon",2347,"[50,-20,0]",0,[],[],"",0,1,[],1,0,"",""
560,"AzmeriAltarRat",2348,[300],0,[],[],"",0,1,[],1,0,"",""
561,"AzmeriAltarToad",2349,"[200,-80]",0,[],[],"",0,1,[],1,0,"",""
562,"AzmeriAltarBearHardMode",2341,"[0,1,40]",0,[],[],"",0,1,[],1,0,"",""
563,"AzmeriAltarDeerHardMode",2344,"[0,50,20]",0,[],[],"",0,1,[],1,0,"",""
564,"AzmeriAltarLemurHardMode",2345,"[0,100,20]",0,[],[],"",0,1,[],1,0,"",""
565,"AzmeriAltarRaccoonHardMode",2347,"[0,-20,40]",0,[],[],"",0,1,[],1,0,"",""
566,"NearbyAlliesHaveFortifyAzmeriAdmiral",1443,[10],30,"[2,10]",[],"",0,1,[],1,0,"",""
567,"AzmeriDruidFlaskCharges",2306,[1],1,[9],[],"",0,1,[],1,0,"",""
568,"AzmeriTankyZombieMinionLife",2310,[40],1,[9],[],"",0,1,[],1,0,"",""
569,"AzmeriMegaSkeletonMaximumAttackDamageFinal",2319,[5],1,[9],[],"",0,1,[],1,0,"",""
570,"AzmeriTurtlePhysicalDamageReduction",2325,[5],1,[9],[],"",0,1,[],1,0,"",""
571,"AzmeriSpiderLeaderWitherEffect",2328,[20],1,[9],[],"",0,1,[],1,0,"",""
572,"AzmeriBarrageDemonImpaleEffect",2332,[10],1,[9],[],"",0,1,[],1,0,"",""
573,"AzmeriCycloneDemonMaimEffect",2333,[10],1,[9],[],"",0,1,[],1,0,"",""
574,"AzmeriDualStrikeDemonPhysAsExtraFire",2335,[5],1,[9],[],"",0,1,[],1,0,"",""
575,"AzmeriKudukuLuckyLightningDamage",2353,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
576,"AzmeriSwordImpaleEffect",2354,[20],60,"[2,1]",[],"",0,1,[],1,0,"",""
577,"AzmeriSwordAdditionalImpale",2355,[1],60,"[2,1]",[],"",0,1,[],1,0,"",""
578,"AzmeriDustVisualWarden",375,[],0,[],[],2034,0,1,[],1,0,"",""
579,"AzmeriDustVisualVoodoo",375,[],0,[],[],2035,0,1,[],1,0,"",""
580,"AzmeriDustVisualPrimal",375,[],0,[],[],2036,0,1,[],1,0,"",""
581,"AzmeriDustVisualWardenForest",375,[],0,[],[],2068,0,1,[],1,0,"",""
582,"AzmeriDustVisualVoodooForest",375,[],0,[],[],2069,0,1,[],1,0,"",""
583,"AzmeriDustVisualPrimalForest",375,[],0,[],[],2070,0,1,[],1,0,"",""
584,"AzmeriGolemSkillEffectDuation",2357,[20],1,[9],[],"",0,1,[],1,0,"",""
585,"AzmeriVikingOnslaught",212,"[20,20,20]",60,"[2,1]",[],"",0,1,[],1,0,"",""
586,"GemlingRageNecropolis",1033,[],0,[],[],"",0,1,[],60,0,"",""
587,"MonsterPackAliveDamage",2362,[],0,[],[],"",0,1,[],1,0,"",""
588,"EnhanceStrongestPackMember",2367,[0],0,[],[0],"",0,1,[19638],1,0,"",""
589,"EnhanceStrongestPackMemberAlivePack",2367,[0],0,[],[1],"",0,1,[19638],1,0,"",""
590,"MonsterNecropolisCollectable",2370,[],0,[],[],"",0,1,[],1,0,"",""
591,"BeyondBossBuff1",2371,"[20,100,40]",0,[],[],"",0,1,[],1,0,"",""
592,"BeyondBossBuff2",2372,"[30,1,10,10]",0,[],[],"",0,1,[],1,0,"",""
593,"BeyondBossBuff3",2373,"[20,-15,100]",0,[],[],"",0,1,[],1,0,"",""
594,"BestialRageStack",2375,"[10,5,10,20]",0,[],[],"",0,1,[],1,0,"",""
595,"HuntersCunningStack",2376,"[5,5,-2,10,1]",0,[],[],"",0,1,[],1,0,"",""
596,"LegionMultipleBreakoutBuff",2401,"[100,15,1250,1250]",0,[],[],"",0,1,[],1,0,"",""
597,"UberMapPlayerMarkedForDeath",2380,[30],0,[],[],"",10,"",[],1,0,"",19886
598,"MtxApplyCrystalHitEffect",2382,[],0,[],[0],"",0,1,[],1,0,"",""
599,"NecropolisAtlasBuff",2398,"[1000,10,10]",0,[],[],"",30,"",[],1,0,"",""
600,"MtxApplyJadeHitEffect",2382,[],0,[],[1],"",0,1,[],1,0,"",""
601,"MtxApplyObsidianlHitEffect",2382,[],0,[],[2],"",0,1,[],1,0,"",""
602,"NecropolisAdrenaline",1063,"[1,100,25,25,25,10]",0,[],[],"",0,1,[],1,0,"",""
603,"NecropolisAccelerationShrine",236,"[-60,100,1]",0,[],[],"",0,1,[],1,0,"",""
604,"uber_uber_rarity_storm_player",430,"[0,0,50,50,50]",0,[],"[0,-5,-100]","",20,"",[],1,0,"",""
605,"uber_uber_rarity_storm_monster",430,"[1000,1000,0,0,1000]",0,[],"[0,-5,-100]","",20,"",[],1,0,"",""
