"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
4390,"EssenceSummonLivingCrystal","",[],"",4,[],[],"",0,[],"",2,250,368,"","",[],"","","",[],"",0,0,0,"",4390,[]
4391,"EssenceSummonIceElemental","",[],"",4,[],[],"",0,[],"",2,250,368,"","",[],"","","",[],"",0,0,0,"",4391,[]
4392,"MapBossSummonSunderDaemon","",[],"",4,[],[],"",0,[],"",2,1000,368,"","",[],"","","",[],"",0,0,0,"",4392,[]
4393,"TemporalChainsAuraMonsterTotem","",[],"",4,[],[],"",0,[],"",2,200,368,"","",[],"","","",[],"",0,0,0,"",4393,[]
4394,"ChieftainParasiteSummonParasites","",[],"",4,[],[],"",0,[],"",2,1000,367,"","",[],"","","",[],"",0,0,0,"",4394,[]
4395,"ShavronneSummonLightningMinions","",[],"",4,[],[],"",0,[],"",2,8000,604,"","",[],"","","",[],"",0,1,0,"",4395,[]
4396,"DoedreUnholySummonZombies","",[],"",4,[],[],"",0,[],"",2,1000,604,"","",[],"","","",[],"",0,1,0,"",4396,[]
4397,"DoedreUnholySummonZombiesHandCast","",[],"",4,[],[],"",0,[],"",2,1250,604,"","",[],"","","",[],"",0,1,0,"",4397,[]
4398,"ShavroneSummonLightningMinionsAmbush","",[],"",4,[],[],"",0,[],"",2,2330,604,"","",[],"","","",[],"",0,0,0,"",4398,[]
4399,"UnholyTrioShavronneStormCharge","",[],"",4,[],[],"",0,[],"",2,2330,604,"","",[],"","","",[],"",0,0,0,"",4399,[]
4400,"CauldronSummonZombie","",[],"",4,[],[],"",0,[],"",2,3333,604,"","",[],"","","",[],"",0,0,0,"",4400,[]
4401,"FlameDash","",[],"",3,[],[],"",995716224,[],"",2,800,450,"","",[],"","","",[],"",0,0,0,"",4401,[]
4402,"FlameDashHardMode","",[],"",3,[],[],"",1236592235,[],"",2,800,450,"","",[],"","","",[],"",0,0,0,"",4402,[]
4403,"FlameDashRoyale","",[],"",3,[],[],"",-1961223267,[],"",2,800,450,"","",[],"","","",[],"",0,0,0,"",4403,[]
4404,"WbFlameDash","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4404,[]
4405,"ColdFlameDashLunaris","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,1,0,"",4405,[]
4406,"ColdFlameDashDusk","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",1,1,0,"",4406,[]
4407,"PerandusFlameDash","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4407,[]
4408,"ProphecyFlameDash","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4408,[]
4409,"ProphecyFlameDash2","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4409,[]
4410,"FlameDashBossSideArea","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4410,[]
4411,"ExileFlameDash","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",0,0,0,"",4411,[]
4412,"MapBossBowFlameDash","",[],"",3,[],[],"",0,[],"",2,300,450,"","",[],"","","",[],"",0,0,0,"",4412,[]
4413,"AvatarFlameDash","",[],"",3,[],[],"",0,[],"",2,750,450,"","",[],"","","",[],"",2,0,0,"",4413,[]
4414,"SynthesisRibbonFlameDash","",[],"",4,[],[],"",0,[],"",2,1000,450,"","",[],24,"","",[],"",2,0,0,"",4414,[]
4415,"FemaleCannibalBossFlameDash","",[],"",3,[],[],"",0,[],"",2,1130,450,"","",[],20,"","",[],"",0,0,0,"",4415,[]
4416,"DoedreBloodProjectile","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",2,0,0,"",4416,[]
4417,"DoedreBloodProjectileMulti","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",2,0,0,"",4417,[]
4418,"DoedreBloodProjectileNova1","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",202,0,0,"",4418,[]
4419,"DoedreBloodProjectileNova2","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",202,0,0,"",4419,[]
4420,"DoedreBloodProjectileNova3","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",202,0,0,"",4420,[]
4421,"DoedreBloodProjectileNova4","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",202,0,0,"",4421,[]
4422,"UnholyTrioBloodProjectile","",[],"",4,[],[],"",0,[],"",2,2000,402,"","",[],"","","",[],"",11,0,0,"",4422,[]
4423,"AbyssSkeletonCannonProjectile","",[],"",4,[],[],"",0,[],"",2,2000,402,"","",[],"","","",[],"",17,0,0,"",4423,[]
4424,"BestiaryKiwethProjectile","",[],"",4,[],[],"",0,[],"",2,2000,402,"","",[],"","","",[],"",19,0,0,"",4424,[]
4425,"AbyssLichCannonProjectile","",[],"",4,[],[],"",0,[],"",2,2630,402,"","",[],"","","",[],"",28,0,0,"",4425,[]
4426,"BestiaryDesecrateProjectileMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",32,0,0,"",4426,[]
4427,"PietyCorruptedBallLightning","",[],"",4,[],[],"",0,[],"",2,1000,452,"","",[],"","","",[],"",0,0,0,"",4427,[]
4428,"PietyCorruptedBallLightningMaps","",[],"",4,[],[],"",0,[],"",2,1500,452,"","",[],"","","",[],"",0,0,0,"",4428,[]
4429,"PietyCorruptedBallLightningMalachai","",[],"",4,[],[],"",0,[],"",2,1000,452,"","",[],"","","",[],"",0,0,0,"",4429,[]
4430,"PietyCorruptedLightningBeam","",[],"",4,[],[],"",0,[],"",2,11200,453,"","",[],"","","",[],"",0,0,0,"",4430,[]
4431,"PietyCorruptedLightningBeamMaps","",[],"",4,[],[],"",0,[],"",2,11200,453,"","",[],"","","",[],"",0,0,0,"",4431,[]
4432,"ExpeditionApparitionColdBeam","",[],"",4,[],[],"",0,[],"",2,9000,453,"","",[],22,"",1,[],"",0,1,0,"",4432,[]
4433,"VaalAuraElementalDamageHealing","",[],"",4,[],[],"",905896670,[],"",2,0,454,"","",[],"","","",[],"",0,0,0,"",4433,[]
4434,"GoatmanWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4434,[]
4435,"GoatmanWait2","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4435,[]
4436,"VultureWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4436,[]
4437,"VultureWait2","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4437,[]
4438,"CurseTransfer","",[],"",4,[],[],"",0,[],"",2,1670,455,"","",[],"","","",[],"",0,0,0,"",4438,[]
4439,"BarrelExplosion","",[],"",4,[],[],"",0,[],"",2,100,456,"","",[],"","","",[],"",0,0,0,"",4439,[]
4440,"MalachaiElementalCone","",[],"",4,[],[],"",0,[],"",2,3500,457,"","",[],"","","",[],"",0,0,0,"",4440,[]
4441,"MalachaiTeleportSlam","",[],"",4,[],[],"",0,[],"",2,2000,458,"","",[],"","","",[],"",0,0,0,"",4441,[]
4442,"MalachaiShadowBarrage","",[],"",4,[],[],"",0,[],"",2,2000,459,"","",[],"","","",[],"",0,0,0,"",4442,[]
4443,"MalachaiTeleport","",[],"",4,[],[],"",0,[],"",2,1000,460,"","",[],"","","",[],"",0,0,0,"",4443,[]
4444,"ShavronneLightningThorns","",[],"",4,[],[],"",0,[],"",2,1000,461,"","",[],"","","",[],"",0,1,0,"",4444,[]
4445,"VigilantStrike","","[19,0]","",1,[],[],"",1038306992,[],"",2,1000,462,"","",[],51,"","",[],"",0,0,0,"",4445,[]
4446,"SupportFortify",1,[19],"O",1,[],[36],"",-751502925,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4446,[]
4447,"SupportFortifyRoyale",1,[19],"O",1,[],[36],"",1810213806,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4447,[]
4448,"IceElementalSpearSummoned","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4448,[]
4449,"IceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4449,[]
4450,"IzaroIceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4450,[]
4451,"MonsterSwordElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4451,[]
4452,"IceElementalMapBossSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4452,[]
4453,"WbIceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4453,[]
4454,"TempestIceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4454,[]
4455,"IceElementalSpearRepeated","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4455,[]
4456,"ObsidianGolemSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4456,[]
4457,"KaomFireChasm","",[],"",4,[],[],"",0,[],"",2,1000,464,"","",[],"","","",[],"",0,0,0,"",4457,[]
4458,"FireChasm","",[],"",4,[],[],"",-836010823,[],"",2,1000,907,"","",[],"","","",[],"",0,0,0,"",4458,[]
4459,"IcestormUniqueStaff12","",[],"",3,[],[],"",1826594951,[],"",2,750,135,"","",[],33,"","",[],"",2,4,0,"",4459,[]
4460,"KaomVolcanoMortar","",[],"",4,[],[],"",0,[],"",2,200,465,"","",[],"","","",[],"",0,0,0,"",4460,[]
4461,"KaomVolcanoMortarElder","",[],"",4,[],[],"",0,[],"",2,200,465,"","",[],"","","",[],"",0,0,0,"",4461,[]
4462,"KaomVolcanoMortar2","",[],"",4,[],[],"",0,[],"",2,200,465,"","",[],"","","",[],"",0,0,0,"",4462,[]
4463,"ChargedBeamTotemSuicideExplosionSelf","",[],"",3,[],[],"",0,[],"",2,1000,191,"","",[],"","","",[],"",0,3,0,"",4463,[]
4464,"FrostBlades","",[],"",2,[],[],"",-1134184040,[],"",2,1000,466,"","",[],"","","",[],"",0,0,0,"",4464,[]
4465,"FrostBladesRoyale","",[],"",2,[],[],"",-891915901,[],"",2,1000,466,"","",[],"","","",[],"",0,0,0,"",4465,[]
4466,"BreachFrostBlades","",[],"",2,[],[],"",0,[],"",2,1000,466,"","",[],1,"","",[],"",0,0,0,"",4466,[]
4467,"BreachBossFrostBlades","",[],"",2,[],[],"",0,[],"",2,1000,466,"","",[],1,"","",[],"",0,0,0,"",4467,[]
4468,"WbFrostBlades","",[],"",2,[],[],"",0,[],"",2,1000,466,"","",[],1,"","",[],"",0,0,0,"",4468,[]
4469,"SkeletonFrostBlades","",[],"",2,[],[],"",0,[],"",2,1000,466,"","",[],1,"","",[],"",0,0,0,"",4469,[]
4470,"DoedreDodgeLeft","",[],"",4,[],[],"",0,[],"",2,1000,398,"","",[],"","","",[],"",0,0,0,"",4470,[]
4471,"DoedreDodgeRight","",[],"",4,[],[],"",0,[],"",2,1000,398,"","",[],"","","",[],"",0,0,0,"",4471,[]
4472,"DoedreDodgeBack","",[],"",4,[],[],"",0,[],"",2,1000,398,"","",[],"","","",[],"",0,0,0,"",4472,[]
4473,"FireElementalConeSummoned","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4473,[]
4474,"FireElementalCone","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4474,[]
4475,"FireElementalConeMaps","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4475,[]
4476,"IzaroFireElementalCone","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4476,[]
4477,"WbFireElementalCone","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4477,[]
4478,"TempestFireElementalCone","",[],"",3,[],[],"",0,[],"",2,935,467,"","",[],"","","",[],"",0,0,0,"",4478,[]
4479,"PuiTotemIceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4479,[]
4480,"PuiTotemMapBossIceElementalSpear","",[],"",3,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",4480,[]
4481,"StatueDodgeBack","",[],"",4,[],[],"",0,[],"",2,1000,398,"","",[],"","","",[],"",0,0,0,"",4481,[]
4482,"ShavronneTeleport","",[],"",4,[],[],"",0,[],"",2,1000,469,"","",[],"","","",[],"",0,0,0,"",4482,[]
4483,"ShavronneTeleportTower","",[],"",4,[],[],"",0,[],"",2,2000,469,"","",[],"","","",[],"",0,0,0,"",4483,[]
4484,"ShavronneNoTeleportTower","",[],"",4,[],[],"",0,[],"",2,2000,469,"","",[],"","","",[],"",0,0,0,"",4484,[]
4485,"ShavronneTeleportUnholyTrio","",[],"",4,[],[],"",0,[],"",2,900,469,"","",[],"","","",[],"",0,0,0,"",4485,[]
4486,"FireElementalMortarSummoned","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",3,0,0,"",4486,[]
4487,"FireElementalMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",3,0,0,"",4487,[]
4488,"FireElementalMortarMaps","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",3,0,0,"",4488,[]
4489,"FireElementalMultiMortar","",[],"",4,[],[],"",0,[],"",2,1200,402,"","",[],"","","",[],"",3,0,0,"",4489,[]
4490,"IzaroFireElementalMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",3,0,0,"",4490,[]
4491,"TempestFireElementalMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",3,0,0,"",4491,[]
4492,"DaressoReave","",[],"",4,[],[],"",0,[],"",2,1000,470,"","",[],"","","",[],"",0,0,0,"",4492,[]
4493,"EmptyActionAttackDaressoReave","",[],"",4,[],[],"",0,[],"",2,4000,1058,"","",[],9,"","",[],"",0,0,0,"",4493,[]
4494,"DaressoReaveGeometryAttack1","",[],"",4,[],[],"",0,[],"",2,1000,1007,"","",[],"","","",[],"",401,0,0,"",4494,[]
4495,"DaressoReaveGeometryAttack2","",[],"",4,[],[],"",0,[],"",2,1000,1007,"","",[],"","","",[],"",402,0,0,"",4495,[]
4496,"DaressoReaveGeometryAttack3","",[],"",4,[],[],"",0,[],"",2,1000,1007,"","",[],"","","",[],"",403,0,0,"",4496,[]
4497,"DaressoReaveGeometryAttack4","",[],"",4,[],[],"",0,[],"",2,1000,1007,"","",[],"","","",[],"",404,0,0,"",4497,[]
4498,"DaressoCharge","",[],"",4,[],[],"",0,[],"",2,1000,472,"","",[],"","","",[],"",0,0,0,"",4498,[]
4499,"WbFireLeader1Wait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4499,[]
4500,"WbFireElite4Wait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4500,[]
4501,"WbColdLeaderWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4501,[]
4502,"WbLightningLeaderWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4502,[]
4503,"BloodWormWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4503,[]
4504,"PerandusWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4504,[]
4505,"EssenceBallLightningDaemonWait","",[],"",4,[],[],"",0,[],"",2,200,447,"","",[],"","","",[],"",0,0,0,"",4505,[]
4506,"MaligaroDesecrate","",[],"",2,[],[],"",0,[],"",2,1000,294,"","",[],"","","",[],"",0,0,0,"",4506,[]
4507,"MaligaroDesecrateWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4507,[]
4508,"MaligaroDesecrateWait2","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4508,[]
4509,"TukohamaPuiTotemWait","",[],"",4,[],[],"",0,[],"",2,1000,447,"","",[],"","","",[],"",0,0,0,"",4509,[]
4510,"ArenaZombieDesecrateDaemon","",[],"",2,[],[],"",0,[],"",2,1000,294,"","",[],"","","",[],"",0,0,0,"",4510,[]
4511,"MaligaroVaalDetonateDead","",[],"",2,[],[],"",0,[],"",2,800,36,"","",[],"","","",[],"",0,0,0,"",4511,[]
4512,"SupportFrenzyChargeOnSlayingFrozenEnemy",1,"[6,0]","K",2,[],"[32,35,25]","",857122073,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4512,[]
4513,"SupportDamageAgainstChilled",1,"[6,0,34]","D",2,[],[],"",-336235920,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4513,[]
4514,"SupportOnslaughtOnSlayingShockedEnemy",1,"[6,0]","K",3,[8],"[32,35,25]","",755355221,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4514,[]
4515,"CurseConsume","",[],"",4,[],[],"",0,[],"",2,1670,474,"","",[],"","","",[],"",0,1,0,"",4515,[]
4516,"MagmaOrb","",[],"",3,[],[],"",-324080467,[],"",2,700,475,"","",[],"","","",[],"",3,0,0,"",4516,[]
4517,"MagmaOrbRoyale","",[],"",3,[],[],"",582593613,[],"",2,700,475,"","",[],"","","",[],"",3,0,0,"",4517,[]
4518,"WbFireMortar","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4518,[]
4519,"AvatarFireMortar","",[],"",3,[],[],"",0,[],"",2,1000,475,"","",[],"","","",[],"",1,6,0,"",4519,[]
4520,"AvatarFireMortarAtlas","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",1,6,0,"",4520,[]
4521,"MagmaOrbBootleggerDaemon","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,1,0,"",4521,[]
4522,"AxisBossMagmaOrb","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4522,[]
4523,"LabyrinthSpiritMortar","",[],"",3,[],[],"",0,[],"",2,1000,600,"","",[],"","","",[],"",0,0,0,"",4523,[]
4524,"LabyrinthSpiritMortarMap","",[],"",3,[],[],"",0,[],"",2,1000,600,"","",[],"","","",[],"",0,0,0,"",4524,[]
4525,"FigureheadSpiritMortar","",[],"",3,[],[],"",0,[],"",2,1000,600,"","",[],"","","",[],"",0,0,0,"",4525,[]
4526,"FireMortarBossSideArea","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4526,[]
4527,"WbFireMortarNova","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4527,[]
4528,"IzaroDaemonMoltenMortar","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4528,[]
4529,"GoatmanFireMagmaOrb","",[],"",3,[],[],"",0,[],"",2,1330,475,"","",[],"","","",[],"",0,0,0,"",4529,[]
4530,"GoatmanFireMagmaOrbBlight","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4530,[]
4531,"MotherOfFlamesMagmaOrb","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,5,0,"",4531,[]
4532,"LegionMotherOfFlamesMagmaOrb","",[],"",3,[],[],"",0,[],"",2,1000,475,"","",[],"","","",[],"",0,5,0,"",4532,[]
4533,"LegionMotherOfFlamesMagmaOrbSpectre","",[],"",3,[],[],"",0,[],"",2,1000,475,"","",[],"","","",[],"",0,5,0,"",4533,[]
4534,"MotherOfFlamesMagmaOrb2","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4534,[]
4535,"MotherOfFlamesMagmaOrb3","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4535,[]
4536,"MotherOfFlamesMagmaOrbBlight","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,5,0,"",4536,[]
4537,"RaisedSkeletonCasterBelfryMagmaOrb","",[],"",3,[],[],"",0,[],"",2,1170,475,"","",[],"","","",[],"",0,11,0,"",4537,[]
4538,"GhostPirateAlchemistOrb","",[],"",3,[],[],"",0,[],"",2,1500,475,"","",[],"","","",[],"",0,1,0,"",4538,[]
4539,"PerandusMagmaOrb","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,0,0,"",4539,[]
4540,"TalismanBloodMortarNova","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,3,0,"",4540,[]
4541,"ChimeraBloodMortar","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,3,0,"",4541,[]
4542,"BellyTotemBloodMortar","",[],"",3,[],[],"",0,[],"",2,700,475,"","",[],"","","",[],"",0,3,0,"",4542,[]
4543,"IntMissionDaemonBloodMortar","",[],"",3,[],[],"",0,[],"",2,50,475,"","",[],"","","",[],"",0,3,0,"",4543,[]
4544,"RampageLeaguestoneMagmaOrb","",[],"",3,[],[],"",0,[],"",2,500,475,"","",[],"","","",[],"",0,1,0,"",4544,[]
4545,"RampageLeaguestoneMagmaOrbNova","",[],"",3,[],[],"",0,[],"",2,800,475,"","",[],"","","",[],"",0,1,0,"",4545,[]
4546,"BestiaryHellionMagmaOrb","",[],"",3,[],[],"",0,[],"",2,970,475,"","",[],"","","",[],"",0,9,0,"",4546,[]
4547,"BestiaryInsectSpawnerMagmaOrb","",[],"",3,[],[],"",0,[],"",2,970,475,"","",[],"","","",[],"",0,0,0,"",4547,[]
4548,"DelveTormentMagmaOrb","",[],"",3,[],[],"",0,[],"",2,1500,475,"","",[],"","","",[],"",0,1,0,"",4548,[]
4549,"MetamorphMagmaOrb","",[],"",3,[],[],"",0,[],"",2,1000,475,"","",[],"","","",[],"",0,0,0,"",4549,[]
4550,"SummonEye","",[],"",4,[],[],"",0,[],"",2,1000,477,"","",[],"","","",[],"",0,0,0,"",4550,[]
4551,"SummonEyePiety","",[],"",4,[],[],"",0,[],"",2,1000,477,"","",[],"","","",[],"",0,0,0,"",4551,[]
4552,"SummonEyePart2","",[],"",4,[],[],"",0,[],"",2,1000,477,"","",[],"","","",[],"",0,0,0,"",4552,[]
4553,"TriggerKaomArcherSpawners","",[],"",4,[],[],"",0,[],"",2,3000,478,"","",[],"","","",[],"",0,0,0,"",4553,[]
4554,"TriggerKaomSkullSpawners","",[],"",4,[],[],"",0,[],"",2,1000,479,"","",[],"","","",[],"",0,0,0,"",4554,[]
4555,"MetamorphKaomSkullSpawner","",[],"",4,[],[],"",0,[],"",2,1000,368,"","",[],"","","",[],"",0,0,0,"",4555,[]
4556,"SupportTrapAndMineDamage",1,"[32,35]","W",2,[],[],"",-120761909,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",4556,[]
4557,"NewPunishment","",[],"",1,[],[],"",-1105861652,[],"",2,500,480,"","",[],"","","",[],"",0,0,0,"",4557,[]
4558,"MalachaiMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",4,0,0,"",4558,[]
4559,"RevenantReviveUndead","",[],"",4,[],[],"",0,[],"",2,1000,484,"","",[],"","","",[],"",0,0,0,"",4559,[]
4560,"MonsterSnipe","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,0,0,"",4560,[]
4561,"MonsterSnipe2","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,0,0,"",4561,[]
4562,"MonsterSnipeMapBoss","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,0,0,"",4562,[]
4563,"MonsterSnipeHydraBoss","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,1,0,"",4563,[]
4564,"MonsterSnipeDuskBoss","",[],"",4,[],[],"",0,[],"",2,2670,485,"","",[],"","","",[],"",0,3,0,"",4564,[]
4565,"MonsterSnipeElder1","",[],"",4,[],[],"",0,[],"",2,2670,485,"","",[],"","","",[],"",0,4,0,"",4565,[]
4566,"WbAnimatedWeaponSnipe","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,0,0,"",4566,[]
4567,"StagBanditSnipe","",[],"",4,[],[],"",0,[],"",2,2330,485,"","",[],"","","",[],"",0,2,0,"",4567,[]
4568,"BetrayalRinSnipe","",[],"",4,[],[],"",0,[],"",2,2500,69,"","",[],45,"","",[],"",0,0,0,"",4568,[]
4569,"LegionKaruiArcherSnipe","",[],"",4,[],[],"",0,[],"",2,2500,69,"","",[],45,"","",[],"",0,0,0,"",4571,[]
4570,"SanctumRinSnipe","",[],"",4,[],[],"",0,[],"",2,2500,69,"","",[],45,"","",[],"",0,0,0,"",4569,[]
4571,"MonsterSnipeAhuana","",[],"",4,[],[],"",0,[],"",2,1000,69,"","",[],45,"","",[],"",0,0,0,"",4570,[]
4572,"SiegeBallista","",[],"",2,[],[],"",528609888,[],"",2,1000,588,"","",[],"","","",[],"",0,0,0,"",4572,[]
4573,"SiegeBallistaRoyale","",[],"",2,[],[],"",-1770164463,[],"",2,1000,588,"","",[],"","","",[],"",0,0,0,"",4573,[]
4574,"TalismanT1SiegeBallista","",[],"",2,[],[],"",0,[],"",2,1000,588,"","",[],"","","",[],"",0,0,0,"",4574,[]
4575,"ExileRangerSiegeBallista","",[],"",2,[],[],"",0,[],"",2,1000,588,"","",[],"","","",[],"",0,0,0,"",4575,[]
4576,"MalachaiSlam","",[],"",4,[],[],"",0,[],"",2,1000,392,"","",[],"","","",[],"",0,1,0,"",4576,[]
4577,"WildStrike","",[],"",2,[],[],"",1334841440,[],"",2,1000,486,"","",[],"","","",[],"",0,0,0,"",4577,[]
4578,"WildStrikeRoyale","",[],"",2,[],[],"",1773958578,[],"",2,1000,486,"","",[],"","","",[],"",0,0,0,"",4578,[]
4579,"ElementalStrikeBossSideArea","",[],"",2,[],[],"",0,[],"",2,1000,486,"","",[],"","","",[],"",0,0,0,"",4579,[]
4580,"ElementalStrikeVaalColossus","",[],"",2,[],[],"",0,[],"",2,1000,486,"","",[],"","","",[],"",0,0,0,"",4580,[]
4581,"PietyAllyBeam","",[],"",4,[],[],"",0,[],"",2,1000,487,"","",[],"","","",[],"",0,0,0,"",4581,[]
4582,"GladiatorBossEliteVaalGlacialHammer","",[],"",1,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],"",0,0,0,"",4582,[]
4583,"GladiatorBossEliteDoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",4583,[]
4584,"IceTrap","",[],"",2,[],[],"",17475328,[],"",2,1000,488,"","",[],"","","",[],"",0,0,0,"",4584,[]
