"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","i32","i32","[rid]","bool","i32"
658,"TwilightOrderExecratusBlackPrince",95266,"",1677721600,0,0,0,0,20,[0],1,0
659,"TwilightOrderTenderizerTwin",95514,"",1677721600,0,0,0,0,20,[0],1,0
660,"SummonedMercenaryCompanion",95770,"",1677721600,16777216,0,0,0,20,[0],"",0
661,"MidwifeBoss",95930,"",1677721600,0,0,0,0,20,[0],1,0
662,"BabyBoss",96080,"",1677721600,0,0,0,0,20,[0],1,0
663,"SkeletonWarriorPlayerSummoned",96260,"",1677721600,16777216,50,0,0,30,[0],1,0
664,"SkeletonReaverPlayerSummoned",96506,"",1677721600,16777216,20,0,0,30,[0],1,0
665,"SkeletonBrutePlayerSummoned",96746,"",1677721600,16777216,70,0,0,30,[0],1,0
666,"SkeletonArcherPlayerSummoned",96984,"",1677721600,16777216,0,0,0,30,[0],1,0
667,"SkeletonFrostMagePlayerSummoned",97232,"",1677721600,16777216,0,0,15,30,[18],1,0
668,"SkeletonStormMagePlayerSummoned",97492,"",1677721600,16777216,0,0,15,30,[17],1,0
669,"SkeletonArsonistPlayerSummoned",97750,"",1677721600,16777216,0,0,10,30,[19],1,0
670,"SkeletonClericPlayerSummoned",98000,"",1677721600,16777216,0,0,15,30,[0],1,0
671,"ZombiePlayerSummoned",98226,"",1677721600,16777216,0,0,0,30,[0],1,0
672,"OfferingSpike",98404,"",1677721600,16777216,0,0,0,0,[0],"",0
673,"OfferingSpikeWeak",98404,"",1677721600,16777216,0,0,0,0,[0],"",0
674,"ExplosivePig",98602,"",1677721600,0,0,0,0,20,[5],1,0
675,"FarudinCrawler",98740,"",1677721600,0,30,20,0,20,[0],1,0
676,"DrudgeBedrockBlaster",98888,"",1677721600,0,0,0,0,20,[5],1,0
677,"DrudgePickaxeMiner",99056,"",1677721600,0,0,0,0,20,[5],1,0
678,"DrudgeMinerHammer",99218,"",1677721600,0,0,0,0,20,[5],1,0
679,"ManorGargoyleBoss",99378,"",1677721600,0,70,0,0,20,"[5,1]",1,0
680,"ManorGargoyleBossCRUEL",99582,"",1677721600,0,70,0,0,20,"[5,1]",1,0
681,"ManorGargoyleBossMap",99792,"",1677721600,0,70,0,0,20,"[5,1]",1,0
682,"ManorGargoyleBossSTANDALONE",99792,"",1677721600,0,70,0,0,20,"[5,1]",1,0
683,"WifeMonster",100072,"",1677721600,0,75,0,20,20,[1],1,0
684,"WifeMonsterCRUEL",100072,"",1677721600,0,75,0,20,20,[1],1,0
685,"WifeMonsterSTANDALONE",100072,"",1677721600,0,75,0,20,20,[1],1,0
686,"WifeMonsterBoneWall",100336,"",1677721600,0,0,0,0,0,[0],1,0
687,"TitanWalker",100464,"",1677721600,0,0,0,0,20,[0],1,0
688,"TitanWalkerSanctumTrial",100464,"",1677721600,0,0,0,0,20,[0],1,0
689,"SkeletalKnight",100670,"",1677721600,0,80,0,0,20,[0],1,0
690,"SkeletalReaper",100822,"",1677721600,0,60,0,0,20,[9],1,0
691,"TwoHeadedTitan",100974,"",1677721600,0,0,0,0,20,"[6,3]",1,0
692,"TwoHeadedTitanSanctumTrial",100974,"",1677721600,0,0,0,0,20,"[6,3]",1,0
693,"MutewindWomanSpearElite",101248,"",1677721600,0,50,70,0,20,[0],1,0
694,"AncestralWarriorSpirit",101420,"",1677721600,16777216,0,0,0,0,[0],"",0
695,"ShockwaveTotem",101602,"",1677721600,16777216,0,0,0,0,[0],"",0
696,"RhoaPlayerSummoned",101776,"",1677721600,16777216,50,50,0,20,[0],1,0
697,"RhoaPlayerSummonedHonourGuard",101970,"",1677721600,16777216,50,50,0,20,[0],1,0
698,"RhoaPlayerSummonedRitual",102208,"",1677721600,16777216,50,50,0,20,[0],1,0
699,"VaseMonster",102400,"",1677721600,0,35,0,0,20,[1],1,0
700,"VaseMonsterSanctumTrial",102400,"",1677721600,0,35,0,0,20,[1],1,0
701,"UndeadMarakethPriest",102618,"",1677721600,0,0,35,20,20,[1],1,0
702,"UndeadMarakethPriestSanctumTrial",102618,"",1677721600,0,0,35,20,20,[1],1,0
703,"GiantUglyToadExplode",102890,"",1677721600,0,10,0,0,20,[7],1,0
704,"AlvaSunkenCityPast",103046,"",-201326592,1,0,50,8,20,[0],1,0
705,"CourtGuardZombie",103188,"",1677721600,0,50,0,0,20,[1],1,0
706,"FungusBehemoth",103354,"",1677721600,0,0,0,5,20,[0],1,0
707,"FungusBehemothCRUEL",103518,"",1677721600,0,0,0,10,20,[0],1,0
708,"FungusBehemothMap",103518,"",1677721600,0,0,0,10,20,[0],1,0
709,"FungusBehemothSTANDALONE",103518,"",1677721600,0,0,0,10,20,[0],1,0
710,"FungusBehemothVine",103812,"",1677721600,0,0,0,0,20,[0],1,0
711,"CarnivorousPlantEaterOldForest",104008,"",1677721600,0,50,0,0,20,"[8,1]",1,0
712,"CarnivorousPlantEaterOldForestCRUEL",104266,"",1677721600,0,50,0,0,20,"[8,1]",1,0
713,"CarnivorousPlantEaterOldForestMap",104266,"",1677721600,0,50,0,0,20,"[8,1]",1,0
714,"CarnivorousPlantEaterOldForestSTANDALONE",104266,"",1677721600,0,50,0,0,20,"[8,1]",1,0
715,"CarnivorousPlantEaterOldForestKotMMinion",104266,"",1677721600,0,50,0,0,20,"[8,1]",1,0
716,"CarnivorousVineOldForest",104846,"",1677721600,0,0,0,0,20,[0],1,0
717,"CarnivorousVineOldForestCRUEL",104846,"",1677721600,0,0,0,0,20,[7],1,0
718,"CarnivorousPlantEaterTreeVolatile",105140,"",1677721600,0,0,0,0,0,[0],1,0
719,"MonsterModVolatilePlantsVolatile",105358,"",1677721600,0,0,0,0,0,[0],1,0
720,"HellscapeFleshBloodOrb",105546,"",1677721600,0,0,0,0,0,[0],1,0
721,"MushroomVolatile",105742,"",1677721600,0,0,0,0,0,[0],1,0
722,"WitchHutBanshee",105900,"",1677721600,0,0,0,5,20,[0],1,0
723,"RagingSpirit",106054,"",1677721600,0,0,0,0,20,[5],1,0
724,"VoodooKingRitualPillar",106226,"",1677721600,0,0,0,33,20,[20],1,0
725,"VoodooKingDeathEffigy",106380,"",1677721600,0,0,0,0,20,[0],1,0
726,"VoodooKingBoss2",106548,"",1677721600,0,20,40,10,20,[21],1,0
727,"VoodooKingBoss2Map",106548,"",1677721600,0,20,40,10,20,[0],1,0
728,"VoodooKingBoss3",106752,"",1677721600,0,65,0,10,20,[21],1,0
729,"VoodooKingBoss3Map",106752,"",1677721600,0,65,0,10,20,[0],1,0
730,"VoodooKingBoss3Map2",106752,"",1677721600,0,65,0,10,20,[0],1,0
731,"DarkEffigyTotem",107014,"",1677721600,16777216,0,0,0,0,[0],"",0
732,"ChaosGodRangedFodder",107196,"",1677721600,0,11,11,0,20,"[7,1]",1,0
733,"ChaosGodJaguar",107388,"",1677721600,0,0,33,0,20,"[7,1]",1,0
734,"ChaosGodTri-headBat",107566,"",1677721600,0,0,33,11,20,[1],1,0
735,"ChaosGodGorilla",107738,"",1677721600,0,66,0,0,20,[0],1,0
736,"ChaosGodTriceratops",107904,"",1677721600,0,100,0,0,20,[9],1,0
737,"ChaosGodOwlBoss",108078,"",1677721600,0,0,22,11,20,"[10,7]",1,0
738,"ChaosGodOwlBossMap",108078,"",1677721600,0,0,22,11,20,"[10,7]",1,0
739,"WingedRhoa",108314,"",1677721600,0,0,50,0,20,[7],1,0
740,"Hydra",108436,"",1409286144,16777217,0,0,0,0,[0],"",0
741,"TheTrialmaster",108574,"",1677721600,0,50,0,0,20,[14],1,0
742,"ShakariSanctum",108720,"",1677721600,0,70,0,0,20,"[5,9,3]",1,0
743,"ShakariMap2",108922,"",1677721600,0,70,0,0,20,"[5,9,3]",1,0
744,"SanctumDartLauncher",109146,"",1677721600,0,0,0,0,20,[0],1,0
745,"HellhoundPlayerSummoned",109368,"",1677721600,16777216,50,50,0,30,[19],1,0
746,"DeliriumMonsterBossWildPhys",109566,"",1677721600,0,0,0,0,20,[13],1,0
747,"DeliriumMonsterBossPhys",109780,"",1677721600,0,0,0,0,20,[13],1,0
748,"DeliriumMonsterBossWild",109986,"",1677721600,0,0,0,10,20,[13],1,0
749,"DeliriumMonsterBoss",110186,"",1677721600,0,0,0,10,20,[13],1,0
750,"DeliriumMonster",110370,"",1677721600,0,0,0,0,20,[0],1,0
751,"DeliriumMinion1",110560,"",1677721600,0,0,0,0,20,[0],1,0
752,"DeliriumMinion2",110732,"",1677721600,0,0,0,15,20,[9],1,0
753,"DeliriumMinion3",110904,"",1677721600,0,0,0,0,20,[0],1,0
754,"DeliriumMinion4",111076,"",1677721600,0,0,50,0,20,[0],1,0
755,"DeliriumMinion5",111248,"",1677721600,0,0,0,0,20,[0],1,0
756,"DeliriumMinion6",111420,"",1677721600,0,0,0,0,20,[0],1,0
757,"DeliriumDaemon",111590,"",1677721600,16777216,0,0,0,20,[0],1,0
758,"BreachEliteFallenLunarisMonster",111786,"",1677721600,0,0,0,8,20,[0],1,0
759,"BreachEliteCorruptedEliteBloater",112022,"",1677721600,0,50,0,0,20,[0],1,0
760,"BreachEliteCorruptedEliteGuard",112266,"",1677721600,0,0,0,20,20,"[2,11]",1,0
761,"BreachElitePaleElite1",112488,"",1677721600,0,0,15,25,20,"[6,3]",1,0
762,"BreachElitePaleElite2",112722,"",1677721600,0,0,33,0,20,"[10,7]",1,0
763,"BreachFodderHellscapePaleFodder2",112978,"",1677721600,0,20,50,0,20,"[1,11]",1,0
764,"BreachFodderHellscapeDemonElite2",113238,"",1677721600,0,0,0,30,20,"[5,3]",1,0
765,"BreachFodderCorruptedEliteRanger",113498,"",1677721600,0,0,75,0,20,[0],1,0
766,"BreachFodderCorruptedEliteToothy",113742,"",1677721600,0,20,40,0,20,[0],1,0
767,"BreachFodderDemonicSpikeThrower",113984,"",1677721600,0,0,0,0,20,[9],1,0
768,"FingerDemon",114188,"",1677721600,0,0,25,0,20,[0],1,0
769,"HandSpider",114352,"",1677721600,0,0,25,0,20,[0],1,0
770,"FingersBat",114512,"",1677721600,0,0,25,0,20,[0],1,0
771,"ItThatReturned",114680,"",1677721600,0,0,0,5,20,[14],1,0
772,"TulCorpse",114844,"",1677721600,0,0,0,0,20,[0],1,0
773,"EshCorpse",115014,"",1677721600,0,0,0,0,20,[0],1,0
774,"HandSlam",115182,"",1677721600,0,0,0,0,20,[0],1,0
775,"HandPortal",115348,"",1677721600,0,0,0,0,20,[0],1,0
776,"BreachBossSpider",115528,"",1677721600,0,0,25,0,20,[0],1,0
777,"DemonClawBoss",115706,"",1677721600,0,20,0,0,20,[14],1,0
778,"ChaosGodTriHeadLizard",115892,"",1677721600,0,0,0,22,20,[0],1,0
779,"GrimdropGrappleclaw",116082,"",1677721600,0,20,0,0,20,[13],1,0
780,"HellscapeDemonFodder1",116256,"",1677721600,0,0,30,10,20,[5],1,0
781,"HellscapeDemonFodder2",116464,"",1677721600,0,0,40,0,20,[5],1,0
782,"HellscapeDemonFodder3",116672,"",1677721600,0,0,0,0,20,[1],1,0
783,"HellscapeDemonElite1",116878,"",1677721600,0,0,33,0,20,[6],1,0
784,"HellscapeDemonElite2",117082,"",1677721600,0,0,0,33,20,[6],1,0
785,"HellscapeDemonBoss",117282,"",1677721600,0,80,0,0,20,[6],1,0
786,"HellscapeFleshFodder1",117484,"",1677721600,0,30,0,0,20,[0],1,0
787,"HellscapeFleshFodder2",117692,"",1677721600,0,40,0,0,20,[0],1,0
788,"HellscapeFleshFodder3",117900,"",1677721600,0,0,40,0,20,[1],1,0
789,"HellscapeFleshFodder4",118108,"",1677721600,0,0,0,15,20,[9],1,0
790,"HellscapeFleshElite1",118314,"",1677721600,0,0,0,7,20,[0],1,0
791,"HellscapeFleshElite2",118518,"",1677721600,0,60,0,0,20,[0],1,0
792,"HellscapeFleshBoss",118718,"",1677721600,0,60,0,0,20,[0],1,0
793,"HellscapePaleFodder1",118918,"",1677721600,0,0,0,10,20,[1],1,0
794,"HellscapePaleFodder2",119120,"",1677721600,0,0,40,0,20,[9],1,0
795,"HellscapePaleFodder3",119322,"",1677721600,0,0,50,0,20,[1],1,0
796,"HellscapePaleElite1",119522,"",1677721600,0,0,0,30,20,[10],1,0
797,"HellscapePaleElite2",119720,"",1677721600,0,25,25,0,20,[10],1,0
798,"HellscapePaleBoss",119914,"",1677721600,0,0,30,10,20,[10],1,0
799,"VaalZealotDaggerBloodUltimatium",120132,"",1677721600,0,0,30,0,20,[5],1,0
800,"VaalZealotDaggerChaosUltimatium",120132,"",1677721600,0,0,30,0,20,[9],1,0
801,"VaalZealotDaggerColdUltimatium",120132,"",1677721600,0,0,30,0,20,[1],1,0
802,"VaalZealotDaggerFireUltimatium",120132,"",1677721600,0,0,30,0,20,[5],1,0
803,"VaalZealotDaggerLightningUltimatium",120132,"",1677721600,0,0,30,0,20,[9],1,0
804,"VaalZealotKnifestickBloodUltimatium",120694,"",1677721600,0,0,40,0,20,[5],1,0
805,"VaalZealotKnifestickChaosUltimatium",120694,"",1677721600,0,0,40,0,20,[9],1,0
806,"VaalZealotKnifestickColdUltimatium",120694,"",1677721600,0,0,40,0,20,[1],1,0
807,"VaalZealotKnifestickFireUltimatium",120694,"",1677721600,0,0,40,0,20,[5],1,0
808,"VaalZealotKnifestickLightningUltimatium",120694,"",1677721600,0,0,40,0,20,[9],1,0
809,"VaalZealotSpearBloodUltimatium",121294,"",1677721600,0,0,40,20,20,[5],1,0
810,"VaalZealotSpearChaosUltimatium",121294,"",1677721600,0,0,40,20,20,[9],1,0
811,"VaalZealotSpearColdUltimatium",121294,"",1677721600,0,0,40,20,20,[1],1,0
812,"VaalZealotSpearFireUltimatium",121294,"",1677721600,0,0,40,20,20,[5],1,0
813,"VaalZealotSpearLightningUltimatium",121294,"",1677721600,0,0,40,20,20,[9],1,0
814,"BloodBatherDualWieldUltimatium",70478,"",1677721600,0,0,25,0,20,[5],1,0
815,"BloodBatherMaceUltimatium",70682,"",1677721600,0,35,0,0,20,[5],1,0
816,"BloodBatherShieldUltimatium",70870,"",1677721600,0,35,15,0,20,[5],1,0
817,"BloodBatherFlailUltimatium",71064,"",1677721600,0,0,15,5,20,[5],1,0
818,"BloodBatherSpearUltimatium",71254,"",1677721600,0,0,25,0,20,[5],1,0
819,"BloodBatherSwordUltimatium",71444,"",1677721600,0,0,25,0,20,[5],1,0
820,"BloodBatherMageUltimatium",71838,"",1677721600,0,0,0,20,20,[5],1,0
821,"ChaosEssenceVine",122316,"",1677721600,0,0,0,0,20,[0],1,0
822,"EssenceSkeletonCaster",122526,"",1677721600,0,0,0,0,20,[5],1,0
823,"EssenceBoneWall",122700,"",1677721600,0,0,0,0,20,[0],1,4
824,"HellscapeFleshGiantTentacleSlam",122932,"",1677721600,0,0,0,0,20,[0],1,0
825,"RagingFireSpirit",123150,"",1677721600,0,0,0,0,20,[0],1,0
826,"RagingTimeSpirit",123318,"",1677721600,0,0,0,0,20,[0],1,0
827,"RitualWispDaemon",2722,"",1677721600,0,0,0,0,0,[0],"",0
828,"ExileMarauder1",123534,"",1677721600,0,50,0,0,20,[0],1,0
829,"ExileWarrior1",123686,"",1677721600,0,50,0,0,20,[0],1,0
830,"ExileWarrior2",123836,"",1677721600,0,75,0,0,20,[0],1,0
831,"ExileRanger1",123984,"",1677721600,0,0,50,0,20,[0],1,0
832,"ExileRanger2",124130,"",1677721600,0,0,70,0,20,[0],1,0
833,"ExileHuntress1",124280,"",1677721600,0,0,50,0,20,[0],1,0
834,"ExileHuntress2",124434,"",1677721600,0,0,50,0,20,[0],1,0
835,"ExileWitch1",124582,"",1677721600,0,0,0,65,20,[0],1,0
836,"ExileWitch2",124724,"",1677721600,0,0,0,65,20,[0],1,0
837,"ExileSorceress1",124874,"",1677721600,0,0,0,45,20,[0],1,0
838,"ExileSorceress2",125032,"",1677721600,0,0,0,60,20,[0],1,0
839,"ExileDuelist1",125186,"",1677721600,0,30,30,0,20,[0],1,0
840,"ExileMercenary1",125346,"",1677721600,0,30,30,0,20,[0],1,0
841,"ExileMercenary2",125510,"",1677721600,0,30,30,0,20,[0],1,0
842,"ExileTemplar1",125670,"",1677721600,0,30,0,30,20,[0],1,0
843,"ExileDruid1",125822,"",1677721600,0,30,0,30,20,[0],1,0
844,"ExileMonk1",125968,"",1677721600,0,0,30,30,20,[0],1,0
845,"ExileMonk2",126112,"",1677721600,0,0,30,30,20,[0],1,0
846,"TormentedSpirit",126266,"",1677721600,0,0,0,0,20,[0],1,0
847,"TormentedSpiritDaemon",126438,"",1677721600,0,0,0,0,20,[0],1,0
848,"PrimateChieftain",126622,"",1677721600,0,0,0,0,20,[9],1,0
849,"PrimateSpirit",126798,"",1677721600,0,0,0,0,20,[9],1,0
850,"SpiritStag",126962,"",1677721600,0,0,0,0,20,[0],1,0
851,"BearSpirit",127112,"",1677721600,0,0,0,0,20,[0],1,0
852,"OwlSpirit",127298,"",1677721600,0,0,0,0,20,[0],1,0
853,"ExplodingSpiritBoar",127482,"",1677721600,0,0,0,0,20,[0],1,0
854,"ChargingOx",127650,"",1677721600,0,0,0,0,20,[0],1,0
855,"SanctifiedMonstrosity",127818,"",1677721600,0,0,0,0,20,[0],1,0
856,"SanctifiedScythe",128004,"",1677721600,0,75,0,0,20,[0],1,0
857,"SanctifiedSnake",128168,"",1677721600,0,50,0,0,20,[0],1,0
858,"SanctifiedSpider",128330,"",1677721600,0,25,0,0,20,[0],1,0
859,"SanctifiedTentacle",128500,"",1677721600,0,25,50,0,20,[0],1,0
860,"SanctifiedTriClaw",128676,"",1677721600,0,50,0,0,20,[0],1,0
861,"SanctifiedWrithing",128850,"",1677721600,0,0,75,0,20,[0],1,0
862,"SanctifiedFloppy",129024,"",1677721600,0,0,50,0,0,"[1,7]",1,0
863,"SanctifiedFloppyBig",129024,"",1677721600,0,0,25,0,0,"[1,7]",1,0
864,"SpiritOfTheCat",129276,"",1677721600,0,0,0,0,20,[0],1,0
865,"EssenceHorrorReaper",129450,"",1677721600,0,0,0,0,20,[0],1,0
866,"TormentNPC",129648,"",1677721600,0,0,0,0,20,[0],1,0
867,"AnimatedWeaponPlayerSummoned",129814,"",1677721600,16777216,0,0,0,0,[0],1,0
