"rownum","Wordlist","Text","SpawnWeight_Tags","SpawnWeight_Values","i32","Text2","Inflection"
1525,1,"Forgotten","[727,69,62,63,64,68,0]","[1000,1000,1000,1000,1000,1000,0]",-1988259964,"Forgotten",""
1526,1,"Forsaken","[116,69,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",572846414,"Forsaken",""
1527,1,"Fungus","[62,65,66,0]","[1000,1000,1000,0]",107864933,"Fungus",""
1528,1,"Ghastly","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-2041013255,"Ghastly",""
1529,1,"Ghost","[69,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1461686984,"Ghost",""
1530,1,"Godless","[116,727,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-609938869,"Godless",""
1531,1,"Graven","[62,63,64,66,67,68,0]","[1000,1000,1000,1000,1000,1000,0]",-782813201,"Graven",""
1532,1,"Hate","[645,3,2,656,26,21,8,7,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1438749887,"Hate",""
1533,1,"Haunted","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1485420719,"Haunted",""
1534,1,"Hidden","[727,69,62,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-916741145,"Hidden",""
1535,1,"Horror","[116,645,3,2,656,26,21,8,7,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",870490982,"Horror",""
1536,1,"Insane","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-2073139882,"Insane",""
1537,1,"Lost","[727,69,63,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",728295337,"Lost",""
1538,1,"Morbid","[238,645,3,2,656,26,21,8,7,63,64,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",817723019,"Morbid",""
1539,1,"Mystic","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",664338817,"Mystic",""
1540,1,"Nightmare","[116,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-673515128,"Nightmare",""
1541,1,"Profane","[116,63,65,66,68,0]","[1000,1000,1000,1000,1000,0]",338734880,"Profane",""
1542,1,"Putrid","[65,66,0]","[1000,1000,0]",-793298097,"Putrid",""
1543,1,"Remote","[727,62,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",962209328,"Remote",""
1544,1,"Rotting","[69,65,66,0]","[1000,1000,1000,0]",1813331275,"Rotting",""
1545,1,"Rugged","[69,64,65,67,0]","[1000,1000,1000,1000,0]",551123782,"Rugged",""
1546,1,"Secluded","[727,62,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",-293963913,"Secluded",""
1547,1,"Spectre","[62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-255373680,"Spectre",""
1548,1,"Stained","[69,62,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1836772715,"Stained",""
1549,1,"Torture","[63,66,68,0]","[1000,1000,1000,0]",1304436849,"Torture",""
1550,1,"Tranquil","[69,62,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",1269765597,"Tranquil",""
1551,1,"Twisted","[116,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1582816504,"Twisted",""
1552,1,"Unholy","[116,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1631645185,"Unholy",""
1553,1,"Vortex","[62,64,65,66,67,645,3,2,656,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-420856834,"Vortex",""
1554,1,"Warped","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-865443345,"Warped",""
1555,1,"Wraith","[69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1905838267,"Wraith",""
1556,2," Abyss","[116,63,64,0]","[1000,1000,1000,0]",1222507149," Abyss",""
1557,2," Apex","[116,67,68,0]","[1000,1000,1000,0]",-1987016611," Apex",""
1558,2," Bind","[116,26,63,66,68,0]","[1000,1000,1000,1000,1000,0]",-1919340327," Bind",""
1559,2," Cage","[63,0]","[1000,0]",2112814609," Cage",""
1560,2," Chambers","[116,63,64,0]","[1000,1000,1000,0]",1555001146," Chambers",""
1561,2," Coffers","[63,0]","[1000,0]",-772604192," Coffers",""
1562,2," Core","[1057,63,64,67,68,0]","[1000,1000,1000,1000,1000,0]",1280313164," Core",""
1563,2," Court","[69,68,0]","[1000,1000,0]",523738363," Court",""
1564,2," Cradle","[727,64,65,66,68,0]","[1000,1000,1000,1000,1000,0]",975660129," Cradle",""
1565,2," Crag","[67,0]","[1000,0]",-2069076999," Crag",""
1566,2," Cramp","[69,63,64,0]","[1000,1000,1000,0]",-1199121102," Cramp",""
1567,2," Crate","[63,64,0]","[1000,1000,0]",1335401489," Crate",""
1568,2," Crest","[25,67,68,0]","[1000,1000,1000,0]",-460903482," Crest",""
1569,2," Depths","[63,64,66,0]","[1000,1000,1000,0]",1486843782," Depths",""
1570,2," Dregs","[64,66,0]","[1000,1000,0]",1559041962," Dregs",""
1571,2," Edge","[727,15,12,13,14,9,62,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",964221783," Edge",""
1572,2," Frontier","[727,62,65,67,0]","[1000,1000,1000,1000,0]",1614820225," Frontier",""
1573,2," Haven","[69,65,68,0]","[1000,1000,1000,0]",186301312," Haven",""
1574,2," Keep","[69,25,16,63,0]","[1000,1000,1000,1000,0]",-393299924," Keep",""
1575,2," Nexus","[116,68,0]","[1000,1000,0]",-541141589," Nexus",""
1576,2," Oubliette","[116,63,64,66,0]","[1000,1000,1000,1000,0]",-1876552698," Oubliette",""
1577,2," Panorama","[727,62,65,66,67,0]","[1000,1000,1000,1000,1000,0]",-2021384569," Panorama",""
1578,2," Pit","[63,64,66,0]","[1000,1000,1000,0]",144722731," Pit",""
1579,2," Point","[67,0]","[1000,0]",768902940," Point",""
1580,2," Reaches","[727,65,66,67,0]","[1000,1000,1000,1000,0]",1082573631," Reaches",""
1581,2," Refuge","[727,45,1,62,65,68,69,644,0]","[1000,0,1000,1000,1000,1000,1000,1000,0]",-1904905524," Refuge",""
1582,2," Refuse","[64,65,66,0]","[1000,1000,1000,0]",-1311474424," Refuse",""
1583,2," Remains","[116,727,69,63,68,0]","[1000,1000,1000,1000,1000,0]",2102137753," Remains",""
1584,2," Remnant","[116,727,69,63,68,656,0]","[1000,1000,1000,1000,1000,1000,0]",-531497359," Remnant",""
1585,2," Rupture","[64,0]","[1000,0]",-353078148," Rupture",""
1586,2," Sanctum","[116,63,68,0]","[1000,1000,1000,0]",711359285," Sanctum",""
1587,2," Scum","[66,0]","[1000,0]",832406966," Scum",""
1588,2," Secrets","[116,727,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1663681149," Secrets",""
1589,2," Sepulcher","[116,63,68,0]","[1000,1000,1000,0]",-416281438," Sepulchre",""
1590,2," Shadows","[116,727,69,62,63,64,65,66,67,68,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1905849040," Shadows",""
1591,2," Shard","[134,680,67,0]","[1000,1000,1000,0]",-317956279," Shard",""
1592,2," Slag","[64,66,67,0]","[1000,1000,1000,0]",952872307," Slag",""
1593,2," Solitude","[727,62,63,65,66,67,0]","[1000,1000,1000,1000,1000,1000,0]",723614688," Solitude",""
1594,2," Spires","[65,67,68,0]","[1000,1000,1000,0]",1281380443," Spires",""
1595,2," Trap","[26,63,64,65,66,68,0]","[1000,1000,1000,1000,1000,1000,0]",424501404," Trap",""
1596,2," Vault","[69,63,68,0]","[1000,1000,1000,0]",1961885347," Vault",""
1597,2," View","[69,62,65,67,0]","[1000,1000,1000,1000,0]",1115538280," View",""
1598,2," Vine","[65,66,0]","[1000,1000,0]",1851006750," Vine",""
1599,2," Waste","[727,62,64,66,0]","[1000,1000,1000,1000,0]",614820232," Waste",""
1600,2," Ziggurat","[116,69,63,68,0]","[1000,1000,1000,1000,0]",-823895369," Ziggurat",""
1601,2," Abode","[116,69,0]","[1000,1000,0]",2087585239," Abode",""
1602,2," Quarters","[116,63,69,0]","[1000,1000,1000,0]",490779091," Quarters",""
1603,2," Roost","[64,69,0]","[1000,1000,0]",8987238," Roost",""
1604,2," Sector","[69,0]","[1000,0]",-1937154358," Sector",""
1605,2," Zone","[69,0]","[1000,0]",-15251040," Zone",""
1606,2," Precinct","[69,0]","[1000,0]",-821966901," Precinct",""
1607,2," Dwelling","[63,66,67,69,0]","[1000,1000,1000,1000,0]",2121450468," Dwelling",""
1608,2," Aegis","[45,1,0]","[0,1000,0]",-1782320361," Aegis",""
1609,2," Anthem","[45,0]","[1000,0]",1710354389," Anthem",""
1610,2," Arbiter","[238,0]","[1000,0]",376950426," Arbiter",""
1611,2," Arch","[5,0]","[1000,0]",65972952," Arch",""
1612,2," Arrow","[21,0]","[1000,0]",234744802," Arrow",""
1613,2," Badge","[45,1,0]","[0,1000,0]",-104134860," Badge",""
1614,2," Band","[2,0]","[1000,0]",-251699053," Band",""
1615,2," Bane","[15,12,10,37,5,14,13,9,11,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2028099905," Bane",""
1616,2," Barb","[80,12,21,14,13,9,0]","[1000,1000,1000,1000,1000,1000,0]",-645552816," Barb",""
1617,2," Barrage","[5,0]","[1000,0]",-1315876322," Barrage",""
1618,2," Barrier","[45,1,0]","[0,1000,0]",2142107251," Barrier",""
1619,2," Bastion","[45,1,0]","[0,1000,0]",-1806660153," Bastion",""
1620,2," Batter","[11,0]","[1000,0]",-563884563," Batter",""
1621,2," Beads","[645,3,0]","[1000,1000,0]",-1969274989," Beads",""
1622,2," Beak","[15,12,0]","[1000,1000,0]",1753108439," Beak",""
1623,2," Beam","[10,0]","[1000,0]",-1865593406," Beam",""
1624,2," Bite","[15,12,21,13,14,9,0]","[1000,1000,1000,1000,1000,1000,0]",-1566710252," Bite",""
1625,2," Blast","[11,5,0]","[1000,1000,0]",1963061425," Blast",""
1626,2," Blow","[11,37,0]","[1000,1000,0]",-104450980," Blow",""
1627,2," Blunt","[11,0]","[1000,0]",2124587495," Blunt",""
1628,2," Bolt","[21,0]","[1000,0]",-859697041," Bolt",""
1629,2," Bond","[26,626,665,0]","[1000,1000,1000,0]",1731122119," Bond",""
1630,2," Braid","[645,3,0]","[1000,1000,0]",1174089708," Braid",""
1631,2," Branch","[10,5,9,0]","[1000,1000,1000,0]",887290488," Branch",""
1632,2," Brand","[11,21,0]","[1000,1000,0]",-1110353602," Brand",""
1633,2," Breaker","[37,11,0]","[1000,1000,0]",2116020311," Breaker",""
1634,2," Breeze","[5,0]","[1000,0]",319670565," Breeze",""
1635,2," Brow","[25,0]","[1000,0]",-693495638," Brow",""
1636,2," Buckle","[26,0]","[1000,0]",401962596," Buckle",""
1637,2," Bulwark","[45,1,0]","[0,1000,0]",-1893959562," Bulwark",""
1638,2," Burst","[11,0]","[1000,0]",-229914810," Burst",""
1639,2," Butcher","[15,0]","[1000,0]",-44025754," Butcher",""
1640,2," Call","[10,37,9,691,45,0]","[1000,1000,1000,1000,1000,0]",-215609425," Call",""
1641,2," Carapace","[16,0]","[1000,0]",-1728974690," Carapace",""
1642,2," Caress","[22,0]","[1000,0]",-1619201602," Caress",""
1643,2," Chant","[10,37,9,45,0]","[1000,1000,1000,1000,0]",-226380884," Chant",""
1644,2," Charm","[645,3,9,45,656,0]","[1000,1000,1000,1000,1000,0]",1709142314," Charm",""
1645,2," Choker","[645,3,0]","[1000,1000,0]",233997637," Choker",""
1646,2," Circle","[2,0]","[1000,0]",1038118815," Circle",""
1647,2," Clasp","[645,3,26,0]","[1000,1000,1000,0]",1949715251," Clasp",""
1648,2," Claw","[22,0]","[1000,0]",1541357693," Claw",""
1649,2," Cloak","[16,0]","[1000,0]",-1870032604," Cloak",""
1650,2," Clutches","[22,0]","[1000,0]",999362789," Clutches",""
1651,2," Coat","[16,0]","[1000,0]",800893338," Coat",""
1652,2," Coil","[2,0]","[1000,0]",713671567," Coil",""
1653,2," Collar","[645,3,0]","[1000,1000,0]",1036195521," Collar",""
1654,2," Cord","[26,0]","[1000,0]",-1878010760," Cord",""
1655,2," Corona","[25,0]","[1000,0]",-408129022," Corona",""
1656,2," Cowl","[25,0]","[1000,0]",-77557419," Cowl",""
1657,2," Crack","[11,37,0]","[1000,1000,0]",-341795603," Crack",""
1658,2," Crown","[25,0]","[1000,0]",199688775," Crown",""
1659,2," Crusher","[11,37,0]","[1000,1000,0]",-625629459," Crusher",""
1660,2," Cry","[10,37,9,0]","[1000,1000,1000,0]",-1431171242," Cry",""
1661,2," Curtain","[16,0]","[1000,0]",-217353932," Curtain",""
1662,2," Dart","[21,0]","[1000,0]",1699235655," Dart",""
1663,2," Dash","[4,0]","[1000,0]",1701149228," Dash",""
1664,2," Dome","[25,0]","[1000,0]",60830068," Dome",""
1665,2," Duty","[1,691,0]","[1000,1000,0]",-274239999," Duty",""
1666,2," Emblem","[1,0]","[1000,0]",-618191874," Emblem",""
1667,2," Etcher","[15,13,0]","[1000,1000,0]",-1419857336," Etcher",""
1668,2," Eye","[134,680,2,0]","[1000,1000,1000,0]",-553839572," Eye",""
1669,2," Fang","[12,13,14,0]","[1000,1000,1000,0]",-942926738," Fang",""
1670,2," Fend","[45,1,0]","[0,1000,0]",-1450574262," Fend",""
1671,2," Finger","[2,0]","[1000,0]",1689305404," Finger",""
1672,2," Fingers","[22,0]","[1000,0]",-1224056153," Fingers",""
1673,2," Fist","[22,14,0]","[1000,1000,0]",118898226," Fist",""
1674,2," Fletch","[5,0]","[1000,0]",1914346874," Fletch",""
1675,2," Flight","[21,0]","[1000,0]",541554259," Flight",""
1676,2," Girdle","[26,0]","[1000,0]",-1657870526," Girdle",""
1677,2," Glance","[25,0]","[1000,0]",-623139574," Glance",""
1678,2," Glare","[238,0]","[1000,0]",1363657903," Glare",""
1679,2," Globe","[238,0]","[1000,0]",-326491821," Globe",""
1680,2," Gnarl","[10,37,9,0]","[1000,1000,1000,0]",-434397333," Gnarl",""
1681,2," Gnash","[15,0]","[1000,0]",-663265512," Gnash",""
1682,2," Goad","[4,10,9,0]","[1000,1000,1000,0]",-256379388," Goad",""
1683,2," Gorget","[645,3,0]","[1000,1000,0]",774896540," Gorget",""
1684,2," Grasp","[2,22,0]","[1000,1000,0]",-1247601035," Grasp",""
1685,2," Grinder","[11,37,0]","[1000,1000,0]",1409749182," Grinder",""
1686,2," Grip","[2,22,0]","[1000,1000,0]",1383646332," Grip",""
1687,2," Guard","[1,0]","[1000,0]",-932661635," Guard",""
1688,2," Guardian","[978,25,16,0]","[1000,1000,1000,0]",-1919876150," Guardian",""
1689,2," Guide","[5,0]","[1000,0]",-644759752," Guide",""
1690,2," Gutter","[12,13,14,0]","[1000,1000,1000,0]",-398379636," Gutter",""
1691,2," Gyre","[2,0]","[1000,0]",-1295728108," Gyre",""
1692,2," Hail","[21,0]","[1000,0]",-278369782," Hail",""
1693,2," Halo","[25,0]","[1000,0]",-1011632877," Halo",""
1694,2," Hand","[22,0]","[1000,0]",-759582686," Hand",""
1695,2," Harness","[26,0]","[1000,0]",1518693127," Harness",""
1696,2," Heart","[134,680,645,3,0]","[1000,1000,1000,1000,0]",181361069," Heart",""
1697,2," Hide","[16,0]","[1000,0]",-1437215019," Hide",""
1698,2," Hold","[2,22,0]","[1000,1000,0]",-296714226," Hold",""
1699,2," Hoof","[4,0]","[1000,0]",1409625956," Hoof",""
1700,2," Horn","[25,5,0]","[1000,1000,0]",1117011472," Horn",""
1701,2," Hunger","[15,12,13,14,0]","[1000,1000,1000,1000,0]",-2137516248," Hunger",""
1702,2," Idol","[645,3,0]","[1000,1000,0]",-118974970," Idol",""
1703,2," Impaler","[12,21,13,14,0]","[1000,1000,1000,1000,0]",-645000513," Impaler",""
1704,2," Iridescence","[238,0]","[1000,0]",1767894937," Iridescence",""
1705,2," Jack","[16,0]","[1000,0]",-563307443," Jack",""
1706,2," Knell","[11,37,0]","[1000,1000,0]",-698534611," Knell",""
1707,2," Knot","[2,0]","[1000,0]",278743954," Knot",""
1708,2," Knuckle","[2,22,0]","[1000,1000,0]",-1265266821," Knuckle",""
1709,2," Lash","[26,0]","[1000,0]",1853711838," Lash",""
1710,2," League","[4,0]","[1000,0]",-296491544," League",""
1711,2," Leash","[26,0]","[1000,0]",736955403," Leash",""
1712,2," Leer","[238,0]","[1000,0]",1709918177," Leer",""
1713,2," Lock","[26,0]","[1000,0]",-273902604," Lock",""
1714,2," Locket","[645,3,26,0]","[1000,1000,1000,0]",-1343746527," Locket",""
1715,2," Loop","[2,0]","[1000,0]",-851684166," Loop",""
1716,2," Mangler","[15,11,0]","[1000,1000,0]",-1014812734," Mangler",""
1717,2," Mantle","[1057,16,0]","[1000,1000,0]",-1703853642," Mantle",""
1718,2," March","[4,0]","[1000,0]",-1483104641," March",""
1719,2," Mark","[1,5,0]","[1000,1000,0]",909688441," Mark",""
1720,2," Mast","[10,0]","[1000,0]",-2139328261," Mast",""
1721,2," Medallion","[645,3,0]","[1000,1000,0]",501613308," Medallion",""
1722,2," Mitts","[22,0]","[1000,0]",786546745," Mitts",""
1723,2," Nail","[2,0]","[1000,0]",-104469475," Nail",""
1724,2," Nails","[21,22,0]","[1000,1000,0]",1022725174," Nails",""
1725,2," Needle","[12,21,13,14,9,0]","[1000,1000,1000,1000,1000,0]",-666915164," Needle",""
1726,2," Nock","[5,0]","[1000,0]",1516667493," Nock",""
1727,2," Noose","[645,3,0]","[1000,1000,0]",-1052828934," Noose",""
1728,2," Pace","[4,0]","[1000,0]",-363937493," Pace",""
1729,2," Palm","[22,0]","[1000,0]",-1475274127," Palm",""
1730,2," Paw","[22,0]","[1000,0]",2077795254," Paw",""
1731,2," Peak","[25,0]","[1000,0]",192127378," Peak",""
1732,2," Pelt","[16,0]","[1000,0]",1018853104," Pelt",""
1733,2," Pendant","[645,3,0]","[1000,1000,0]",1425198195," Pendant",""
1734,2," Pile","[10,0]","[1000,0]",-811283838," Pile",""
1735,2," Pillar","[10,0]","[1000,0]",-50331648," Pillar",""
1736,2," Pith","[45,0]","[1000,0]",-90292577," Pith",""
1737,2," Pole","[10,80,0]","[1000,1000,0]",-352822656," Pole",""
1738,2," Post","[10,0]","[1000,0]",854386853," Post",""
1739,2," Quill","[21,0]","[1000,0]",-341643608," Quill",""
1740,2," Rain","[5,0]","[1000,0]",-465671148," Rain",""
1741,2," Ram","[11,37,0]","[1000,1000,0]",1579859235," Ram",""
1742,2," Razor","[12,13,14,0]","[1000,1000,1000,0]",858207063," Razor",""
1743,2," Reach","[5,0]","[1000,0]",1565984375," Reach",""
1744,2," Rend","[15,0]","[1000,0]",1378265532," Rend",""
1745,2," Road","[4,0]","[1000,0]",1880765524," Road",""
1746,2," Roar","[11,15,10,37,14,0]","[1000,1000,1000,1000,1000,0]",317186206," Roar",""
1747,2," Rock","[45,1,0]","[0,1000,0]",-173418980," Rock",""
1748,2," Rod","[21,0]","[1000,0]",514543673," Rod",""
1749,2," Rook","[45,1,0]","[0,1000,0]",-638576770," Rook",""
1750,2," Rosary","[645,3,0]","[1000,1000,0]",1642290044," Rosary",""
1751,2," Ruin","[134,680,11,0]","[1000,1000,1000,0]",968939582," Ruin",""
1752,2," Salvation","[25,16,0]","[1000,1000,0]",-1823074472," Salvation",""
1753,2," Sanctuary","[1,16,644,0]","[1000,1000,1000,0]",1990908656," Sanctuary",""
1754,2," Saw","[12,0]","[1000,0]",-1890837120," Saw",""
1755,2," Scalpel","[12,13,0]","[1000,1000,0]",-747161264," Scalpel",""
1756,2," Scarab","[645,3,0]","[1000,1000,0]",-315123922," Scarab",""
1757,2," Scratch","[12,13,14,9,0]","[1000,1000,1000,1000,0]",-328092903," Scratch",""
1758,2," Sever","[15,12,13,0]","[1000,1000,1000,0]",910607970," Sever",""
1759,2," Shackle","[26,0]","[1000,0]",-1064895548," Shackle",""
1760,2," Shatter","[11,0]","[1000,0]",848529369," Shatter",""
1761,2," Shell","[16,0]","[1000,0]",-2138918272," Shell",""
1762,2," Shelter","[67,69,25,16,644,0]","[1000,1000,1000,1000,1000,0]",2041443920," Shelter",""
1763,2," Shot","[21,0]","[1000,0]",-1990533021," Shot",""
1764,2," Shroud","[16,644,0]","[1000,1000,0]",1930865782," Shroud",""
1765,2," Siege","[5,0]","[1000,0]",146241021," Siege",""
1766,2," Skewer","[12,21,13,14,0]","[1000,1000,1000,1000,0]",308671733," Skewer",""
1767,2," Skin","[16,0]","[1000,0]",-1743900101," Skin",""
1768,2," Slayer","[15,0]","[1000,0]",-1128135587," Slayer",""
1769,2," Slicer","[12,13,14,0]","[1000,1000,1000,0]",131865107," Slicer",""
1770,2," Slippers","[4,0]","[1000,0]",-962946847," Slippers",""
1771,2," Smasher","[11,37,0]","[1000,1000,0]",739661109," Smasher",""
1772,2," Snare","[80,26,0]","[1000,1000,0]",-1319896056," Snare",""
1773,2," Sole","[4,0]","[1000,0]",-81137130," Sole",""
1774,2," Song","[15,12,10,5,37,13,14,9,45,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-922178943," Song",""
1775,2," Span","[4,45,1,0]","[1000,0,1000,0]",834921565," Span",""
1776,2," Spark","[134,680,4,0]","[1000,1000,1000,0]",-869438560," Spark",""
1777,2," Spawn","[15,0]","[1000,0]",-794491121," Spawn",""
1778,2," Spear","[21,0]","[1000,0]",1885277620," Spear",""
1779,2," Spell","[10,37,9,45,0]","[1000,1000,1000,1000,0]",1086567182," Spell",""
1780,2," Sphere","[238,0]","[1000,0]",1803479120," Sphere",""
1781,2," Spike","[21,0]","[1000,0]",350701586," Spike",""
1782,2," Spiker","[12,13,14,0]","[1000,1000,1000,0]",-1475778679," Spiker",""
1783,2," Spiral","[2,0]","[1000,0]",-986862129," Spiral",""
1784,2," Spire","[10,21,9,0]","[1000,1000,1000,0]",625424085," Spire",""
1785,2," Splitter","[15,0]","[1000,0]",-1635761638," Splitter",""
1786,2," Spur","[4,0]","[1000,0]",1627468538," Spur",""
1787,2," Star","[134,680,25,11,37,45,0]","[1000,1000,1000,1000,1000,1000,0]",-347263778," Star",""
1788,2," Stinger","[12,5,21,13,14,0]","[1000,1000,1000,1000,1000,0]",902096026," Stinger",""
1789,2," Strap","[26,0]","[1000,0]",1999550601," Strap",""
1790,2," Stride","[4,0]","[1000,0]",190317123," Stride",""
1791,2," Strike","[5,0]","[1000,0]",-1390510518," Strike",""
1792,2," Suit","[16,0]","[1000,0]",-1235128975," Suit",""
1793,2," Sunder","[15,0]","[1000,0]",2103081610," Sunder",""
1794,2," Talisman","[3,0]","[0,0]",1583745948," Talisman",""
1795,2," Talons","[14,22,0]","[1000,1000,0]",478766153," Talons",""
1796,2," Tether","[26,0]","[1000,0]",1394754651," Tether",""
1797,2," Thirst","[15,12,5,13,14,9,0]","[1000,1000,1000,1000,1000,1000,0]",-574911623," Thirst",""
1798,2," Thread","[26,0]","[1000,0]",1392385769," Thread",""
1799,2," Thresher","[11,0]","[1000,0]",-705969383," Thresher",""
1800,2," Thunder","[5,0]","[1000,0]",-1994171496," Thunder",""
1801,2," Torc","[645,3,0]","[1000,1000,0]",996591223," Torc",""
1802,2," Touch","[22,0]","[1000,0]",-1508169672," Touch",""
1803,2," Tower","[45,1,0]","[0,1000,0]",-747988493," Tower",""
1804,2," Track","[4,0]","[1000,0]",-26703372," Track",""
1805,2," Trail","[4,0]","[1000,0]",-1188735587," Trail",""
1806,2," Tread","[4,0]","[1000,0]",1455183056," Tread",""
1807,2," Turn","[2,0]","[1000,0]",1588890116," Turn",""
1808,2," Twine","[26,5,0]","[1000,1000,0]",672308551," Twine",""
1809,2," Twirl","[2,0]","[1000,0]",790827099," Twirl",""
1810,2," Urge","[4,691,0]","[1000,1000,0]",-1196766853," Urge",""
1811,2," Veil","[25,16,644,0]","[1000,1000,1000,0]",-1528019380," Veil",""
1812,2," Visage","[25,0]","[1000,0]",638617041," Visage",""
1813,2," Vise","[22,0]","[1000,0]",1257484190," Vise",""
1814,2," Visor","[25,0]","[1000,0]",-1298080982," Visor",""
1815,2," Volley","[5,0]","[1000,0]",422414490," Volley",""
1816,2," Ward","[25,16,1,656,0]","[1000,1000,1000,1000,0]",-919128377," Ward",""
1817,2," Watch","[45,1,0]","[0,1000,0]",-945547267," Watch",""
1818,2," Weaver","[10,37,9,45,0]","[1000,1000,1000,1000,0]",-1071476747," Weaver",""
1819,2," Whorl","[2,0]","[1000,0]",-2006539850," Whorl",""
1820,2," Wish","[45,0]","[1000,0]",1352750347," Wish",""
1821,2," Wind","[5,0]","[1000,0]",2061280005," Wind",""
1822,2," Wing","[45,1,5,0]","[0,1000,1000,0]",-1017855297," Wing",""
1823,2," Wrap","[16,0]","[1000,0]",-1027226756," Wrap",""
1824,2," Wreck","[11,0]","[1000,0]",1966461758," Wreck",""
1825,2," Watcher","[978,0]","[1000,0]",-1785370069," Watcher",""
1826,2," Construct","[978,0]","[1000,0]",-456981108," Construct",""
1827,2," Sentry","[978,0]","[1000,0]",1917912769," Sentry",""
1828,2," Machine","[978,0]","[1000,0]",-294525994," Machine",""
1829,2," Keeper","[978,0]","[1000,0]",-1489791860," Keeper",""
1830,2," Warden","[978,0]","[1000,0]",-887963195," Warden",""
1831,2," Artifice","[978,0]","[1000,0]",475807880," Artifice",""
1832,2," Inferno","[1057,0]","[1000,0]",-67558077," Inferno",""
1833,2," Caldera","[1057,0]","[1000,0]",1641663170," Caldera",""
1834,2," Volcano","[1057,0]","[1000,0]",1693151141," Volcano",""
1835,2," Lahar","[1057,0]","[1000,0]",1021518446," Lahar",""
1836,2," Magma","[1057,0]","[1000,0]",1039168589," Magma",""
1837,2," Firestorm","[1057,0]","[1000,0]",-1368700693," Firestorm",""
1838,1,"Ambush","[4,26,0]","[1000,1000,0]",219892988,"Ambush",""
1839,1,"Anarchy","[4,26,0]","[1000,1000,0]",117679371,"Anarchy",""
1840,1,"Apocalypse","[1057,691,134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-2043923648,"Apocalypse",""
1841,1,"Armageddon","[691,134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,656,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1237372638,"Armageddon",""
1842,1,"Beast","[645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-916543839,"Beast",""
1843,1,"Behemoth","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1916837847,"Behemoth",""
1844,1,"Blight","[134,680,645,3,2,656,626,665,657,646,644,26,21,8,7,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-399831848,"Blight",""
1845,1,"Borealis","[691,0]","[1000,0]",509337199,"Borealis",""
