"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
756,"Metadata/Monsters/GiantSnakeSkeletonBoss/GiantSkeletonSnakeBossMap",336,1,22,6,90,"[""Metadata/Monsters/GreatSnakeSkeletonBoss/SkeletonSnakeBoss.act""]","[""Metadata/Monsters/GreatSnakeSkeletonBoss/GreatSnakeSkeletonBoss.ao""]","Metadata/Monsters/GreatSnakeSkeletonBoss/SkeletonSnakeBossMap",[13199],1,"","",100,3,6,2,8,0,"[1022,122,30,31,51,73,752]",250,[],105,250,700,500,0,"[774,772,773,771,3626,3629,3630,3631,3616,2669,2670,2671,2672,4471,1488,2746,3617,3618,3619,3620,3621,3622,3623,3624,2763,1292,1831,2775,1833,4496,3637,1832,1293,2781,3643,2782,2783,2786,4498,1836,3659,3660,3661]","Metadata/Monsters/GreatSnakeSkeletonBoss/SkeletonSnakeBoss.ais","[5870,5870]","stance2",4,"Zar Wali, the Bone Tyrant",350,300,2250,[],[],"","","","",0,[],"[4568,4365]",[],"",1,6,135,0,0,135,8305,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,443754,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",0,375,0.05,0,1,0,"",220,3
757,"Metadata/Monsters/VultureZombie/VultureDemon",337,44,4,5,14,"[""Metadata/Monsters/VultureZombie/VultureZombie.act""]","[""Metadata/Monsters/VultureZombie/VultureZombie.ao""]","Metadata/Monsters/VultureZombie/VultureZombie",[],1,"","",230,2,6,14,1,0,"[724,72,1034,755,140,713,30,31,714,118]",230,[],105,105,700,500,0,"[737,5559,2554]","Metadata/Monsters/VultureZombie/VultureZombie.ais",[],"",0,"Vile Vulture",173,230,1860,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,61907,"","","","","","",[],[],[],"",425,0,[],[],10,"","",[],"",1,"",-8,8,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,444504,0,-5,5,"","",7,1,0,-5,5,0,"","",1,1,"",[],51,7,165,0.05,0,1,0,"",70,4
758,"Metadata/Monsters/VultureZombie/VultureDemonWall",337,44,4,5,14,"[""Metadata/Monsters/VultureZombie/VultureZombie.act""]","[""Metadata/Monsters/VultureZombie/VultureZombie.ao""]","Metadata/Monsters/VultureZombie/VultureZombieEmerge",[],1,"","",230,2,6,14,1,0,"[724,72,1034,755,140,713,30,31,714,118]",230,[],105,105,700,500,0,"[737,5559,2554]","Metadata/Monsters/VultureZombie/VultureZombie.ais",[],"stance2",0,"Vile Vulture",173,230,1860,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,34551,"","","","","","",[],[],[],"",425,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,444934,0,-5,5,"","",7,1,0,-5,5,0,"","",1,1,"",[],51,7,165,0.05,0,1,0,"",70,4
759,"Metadata/Monsters/Kinarha/Kinarha",338,41,2,4,7,"[""Metadata/Monsters/Kinarha/Kinarha.act""]","[""Metadata/Monsters/Kinarha/Kinarha.ao""]","Metadata/Monsters/Kinarha/Kinarha",[],1,"","",100,2,6,2,10,0,"[1022,74,755,713,120,30,31,714,32]",120,[],105,105,700,500,0,"[5551,737,5557,1467]","Metadata/Monsters/Kinarha/Kinarha.ais",[],"stance2",22,"Kinarha",120,120,1005,[15346],[],"",6,"","",0,[],[],[],"",1,6,135,0,0,135,48800,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,445494,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,110,0.07,"",1,0,"",30,2
760,"Metadata/Monsters/Kinarha/KinarhaSpectre",338,41,2,4,7,"[""Metadata/Monsters/Kinarha/Kinarha.act""]","[""Metadata/Monsters/Kinarha/Kinarha.ao""]","Metadata/Monsters/Kinarha/Kinarha",[],1,"","",100,2,6,2,10,0,"[1022,74,755,713,120,30,31,714,32]",120,[],105,105,700,500,0,"[5551,737,5557,1467]","Metadata/Monsters/Kinarha/Kinarha.ais",[],"stance1",22,"Kinarha",120,120,1005,[15346],[],"",6,"","",0,[],[],[],"",1,6,135,0,0,135,37707,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,445836,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,110,0.07,"",1,0,"",30,2
761,"Metadata/Monsters/Zombies/Maraketh/MarakethZombie",2,7,3,4,6,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Maraketh/MarakethZombie1.ao"",""Metadata/Monsters/Zombies/Maraketh/MarakethZombie2.ao"",""Metadata/Monsters/Zombies/Maraketh/MarakethZombie3.ao""]","Metadata/Monsters/Zombies/Maraketh/MarakethZombie","[6083,4697,13341]",1,"","",100,2,6,5,1,0,"[713,1089,714,1025,73,752,52]",100,[],105,105,700,500,0,"[737,5550]","Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5870,6001,5870,6001]","",11,"Maraketh Undead",120,100,2505,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,51915,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,446590,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,0,100,0.05,0,1,0,"",25,3
762,"Metadata/Monsters/Zombies/Maraketh/MarakethZombieCorpse",2,7,3,4,6,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Maraketh/MarakethZombie1.ao"",""Metadata/Monsters/Zombies/Maraketh/MarakethZombie2.ao"",""Metadata/Monsters/Zombies/Maraketh/MarakethZombie3.ao""]","Metadata/Monsters/Zombies/Maraketh/MarakethZombie","[6083,4697,6416]",1,"","",100,2,6,5,1,0,"[175,713,1089,714,1025,73,752,52]",100,[],105,105,700,500,0,[737],"Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5870,6001,5870,6001]","",11,"Maraketh Undead",120,100,2505,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,39806,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,446992,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,0,100,0.05,0,1,0,"",25,3
763,"Metadata/Monsters/PlagueMorphs/PlagueMorph1",339,11,2,5,20,"[""Metadata/Monsters/PlagueMorphs/PlagueMorph_01.act""]","[""Metadata/Monsters/PlagueMorphs/PlagueMorph_01.ao""]","Metadata/Monsters/PlagueMorphs/PlagueMorph",[],1,"","",100,2,6,0,1,0,"[1020,56,713,1089,714,73,752]",100,[],105,105,700,500,0,[737],"Metadata/Monsters/PlagueMorphs/PlagueMorph.ais",[],"",9,"Corrupted Corpse",120,100,2250,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,31849,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,447648,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,4,100,0.05,0,1,0,"",40,1
764,"Metadata/Monsters/PlagueMorphs/PlagueMorph2_",339,11,2,5,13,"[""Metadata/Monsters/PlagueMorphs/PlagueMorph_02.act""]","[""Metadata/Monsters/PlagueMorphs/PlagueMorph_02.ao""]","Metadata/Monsters/PlagueMorphs/PlagueMorph",[],1,"","",100,2,6,0,1,0,"[1020,56,713,1089,714,73,752]",100,[],105,105,700,500,0,[737],"Metadata/Monsters/PlagueMorphs/PlagueMorph.ais",[],"",9,"Corrupted Corpse",120,100,2250,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,64954,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,448086,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,4,100,0.05,0,1,0,"",40,1
765,"Metadata/Monsters/PlagueMorphs/PlagueMorph3",339,11,2,5,18,"[""Metadata/Monsters/PlagueMorphs/PlagueMorph_03.act""]","[""Metadata/Monsters/PlagueMorphs/PlagueMorph_03.ao""]","Metadata/Monsters/PlagueMorphs/PlagueMorph",[],1,"","",100,2,6,0,1,0,"[1020,56,713,1089,714,73,752]",100,[],105,105,700,500,0,[737],"Metadata/Monsters/PlagueMorphs/PlagueMorph.ais",[],"",9,"Corrupted Corpse",120,100,2250,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,8524,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,448522,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,4,100,0.05,0,1,0,"",40,1
766,"Metadata/Monsters/PlagueMorphs/PlagueMorph4",339,11,2,5,13,"[""Metadata/Monsters/PlagueMorphs/PlagueMorph_04.act""]","[""Metadata/Monsters/PlagueMorphs/PlagueMorph_04.ao""]","Metadata/Monsters/PlagueMorphs/PlagueMorph",[],1,"","",100,2,6,0,1,0,"[1020,56,713,1089,714,73,752]",100,[],105,105,700,500,0,[737],"Metadata/Monsters/PlagueMorphs/PlagueMorph.ais",[],"",9,"Corrupted Corpse",120,100,2250,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,48949,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,448958,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],51,4,100,0.05,0,1,0,"",40,1
767,"Metadata/Monsters/PlagueSwarm/PlagueSwarm",340,50,1,6,6,"[""Metadata/Monsters/PlagueSwarm/PlagueSwarm.act""]","[""Metadata/Monsters/PlagueSwarm/PlagueSwarmV1.ao"",""Metadata/Monsters/PlagueSwarm/PlagueSwarmV2.ao"",""Metadata/Monsters/PlagueSwarm/PlagueSwarmV0.ao""]","Metadata/Monsters/PlagueSwarm/PlagueSwarm",[],1,"","",115,1,6,5,1,0,"[72,755,75,713,31,29,714,1025,756]",50,[],80,150,700,500,0,[737],"Metadata/Monsters/PlagueSwarm/PlagueSwarm.ais",[],"",5,"Plague Swarm",50,50,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,46822,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,15,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,449740,0,-10,10,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",2,50,0.05,0,1,0,"",25,4
768,"Metadata/Monsters/PlagueSwarm/PlagueSwarmStrongbox",340,50,1,6,6,"[""Metadata/Monsters/PlagueSwarm/PlagueSwarm.act""]","[""Metadata/Monsters/PlagueSwarm/PlagueSwarmV1.ao"",""Metadata/Monsters/PlagueSwarm/PlagueSwarmV2.ao"",""Metadata/Monsters/PlagueSwarm/PlagueSwarmV0.ao""]","Metadata/Monsters/PlagueSwarm/PlagueSwarm",[],1,"","",115,1,6,5,1,0,"[72,755,75,713,31,29,714,1025,756]",50,[],80,150,700,500,0,[737],"Metadata/Monsters/PlagueSwarm/PlagueSwarm.ais",[],"",5,"Plague Swarm",50,50,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,35872,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-10,15,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,450036,0,-10,10,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",2,50,0.05,0,1,0,"",25,4
769,"Metadata/Monsters/PlagueNymph/PlagueNymph_",341,25,2,4,11,"[""Metadata/Monsters/PlagueNymph/PlagueNymph.act""]","[""Metadata/Monsters/PlagueNymph/PlagueNymph.ao""]","Metadata/Monsters/PlagueNymph/PlagueNymph",[],1,"","",100,2,6,19,1,0,"[723,724,72,34,75,713,1041,31,29,714,32,118,753]",125,[],105,105,700,500,0,[737],"Metadata/Monsters/PlagueNymph/PlagueNymph.ais","[5870,6022]","",0,"Plague Nymph",125,125,1005,[],[],"","","","",0,[],[9574],[],"",1,6,135,0,0,135,1528,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,450814,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,113,0.05,0,1,0,"",40,4
770,"Metadata/Monsters/PlagueNymph/PlagueNymphFoundry",341,25,2,4,11,"[""Metadata/Monsters/PlagueNymph/PlagueNymph.act""]","[""Metadata/Monsters/PlagueNymph/PlagueNymphFoundry.ao""]","Metadata/Monsters/PlagueNymph/PlagueNymph",[],1,"","",100,2,6,19,1,0,"[723,724,72,75,713,1041,31,29,714,32,118,753]",125,[],105,105,700,500,0,"[737,2747,1516]","Metadata/Monsters/PlagueNymph/PlagueNymph.ais","[5870,6022]","",0,"Plague Nymph",125,125,1005,[],[],"","","","",0,[],[9574],[],"",1,6,135,0,0,135,10004,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,451324,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,113,0.05,0,1,0,"",40,4
771,"Metadata/Monsters/PlagueBringer/PlagueBringer",342,56,3,6,12,"[""Metadata/Monsters/PlagueBringer/PlagueBringer.act""]","[""Metadata/Monsters/PlagueBringer/PlagueBringer.ao""]","Metadata/Monsters/PlagueBringer/PlagueBringer",[13209],1,"","",100,2,6,4,1,0,"[72,1024,755,75,713,714,756]",200,[],105,105,700,500,0,"[797,746,4791]","Metadata/Monsters/PlagueBringer/PlagueBringer.ais",[],"",47,"Plague Harvester",200,200,1755,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,25372,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,451950,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],53,5,150,0.05,0,1,0,"",50,4
772,"Metadata/Monsters/PlagueBringer/PlagueBringerStrongbox",342,56,3,6,12,"[""Metadata/Monsters/PlagueBringer/PlagueBringer.act""]","[""Metadata/Monsters/PlagueBringer/PlagueBringer.ao""]","Metadata/Monsters/PlagueBringer/PlagueBringer",[13209],1,"","",100,2,6,4,1,0,"[72,1024,755,75,713,714,756]",200,[],105,105,700,500,0,"[797,746,4791]","Metadata/Monsters/PlagueBringer/PlagueBringer.ais",[],"",47,"Plague Harvester",200,200,1755,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,1948,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,452254,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],53,5,150,0.05,0,1,0,"",50,4
773,"Metadata/Monsters/PlagueBringer/PlagueBringerEmerge",342,56,3,6,12,"[""Metadata/Monsters/PlagueBringer/PlagueBringer.act""]","[""Metadata/Monsters/PlagueBringer/PlagueBringer.ao""]","Metadata/Monsters/PlagueBringer/PlagueBringer",[13209],1,"","",100,2,6,4,1,0,"[72,175,1024,755,75,713,714,756]",200,[],105,105,700,500,0,"[797,746,4791]","Metadata/Monsters/PlagueBringer/PlagueBringer.ais",[],"stance2",47,"Plague Harvester",200,200,1755,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,17872,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,452576,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],53,5,150,0.05,0,1,0,"",50,4
774,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderSoldier",343,34,3,5,13,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderSoldiers.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderZealotsSoldiers_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderSoldiers",[],1,"","",100,2,6,0,10,0,"[1020,71,48,754,31,118]",110,[],105,105,700,500,0,"[737,5554,5555,1910]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderSoldiers.ais","[5870,5970,6054]","",0,"Twilight Order Soldier",110,110,1755,[15348],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,8914,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,453656,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,105,0.05,0,1,0,"",30,5
775,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderSoldierSIEGE",343,34,3,5,13,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderSoldiers.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderZealotsSoldiers_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderSoldiers",[],1,"","",100,2,6,0,10,0,"[1020,71,48,754,31,118]",110,[],105,105,700,500,0,"[737,5554,5555,1910]","Metadata/Monsters/WarzoneMonsters/TwilightOrderSoldiers.ais","[5870,5970,6054]","",0,"Twilight Order Soldier",110,110,1755,[15348],[],"",9,"","",0,[],[],[],"",1,6,135,0,0,135,58932,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,454152,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,105,0.05,0,1,0,"",30,5
776,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderOfficer_",344,39,3,5,15,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer",[],1,"","",100,2,6,0,10,0,"[1020,755,71,48,31,118]",120,[],105,105,700,500,0,"[737,2376,4126,4127]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer.ais",[],"",0,"Twilight Order Officer",120,120,1755,[15349],[],"",15,"","",0,[],[],[],1,1,6,135,0,0,135,34525,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,455164,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",30,5
777,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderOfficerSIEGE",344,39,3,5,15,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderOfficer",[],1,"","",100,2,6,0,10,0,"[1020,755,71,48,31,118]",120,[],105,105,700,500,0,"[737,2376,4126,4127]","Metadata/Monsters/WarzoneMonsters/TwilightOrderOfficer.ais",[],"",0,"Twilight Order Officer",120,120,1755,[15349],[],"",15,"","",0,[],[],[],1,1,6,135,0,0,135,53862,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,455610,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",30,5
778,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderAssassin",345,41,3,4,9,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin",[],1,"","",100,2,6,1,2,0,"[1021,755,71,48,31,118]",105,[],105,105,700,500,0,"[737,5546,5547,5548,5549,5552,5553,2377,2378]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin.ais",[],"",0,"Twilight Order Assassin",105,105,2250,[15347],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,20755,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,456712,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,103,0.05,0,1,0,"",30,5
779,"Metadata/Monsters/TwilightOrderSoldiers/TwilightOrderAssassinSIEGE",345,41,3,4,9,"[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin.act""]","[""Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin_physics.ao""]","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/TwilightOrderAssassin",[],1,"","",100,2,6,1,2,0,"[1021,755,71,48,31,118]",105,[],105,105,700,500,0,"[737,5546,5547,5548,5549,5552,5553,2377,2378]","Metadata/Monsters/WarzoneMonsters/TwilightOrderAssassin.ais",[],"",0,"Twilight Order Assassin",105,105,2250,[15347],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,19192,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,457242,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,103,0.05,0,1,0,"",30,5
780,"Metadata/Monsters/CorpseWheel/PlagueCorpseWheel",50,30,2,4,9,"[""Metadata/Monsters/CorpseWheel/PlagueWheel.act""]","[""Metadata/Monsters/CorpseWheel/PlagueWheel.ao""]","Metadata/Monsters/CorpseWheel/CorpseWheel",[],1,"","",130,2,6,2,8,0,"[1022,122,754,51,73]",100,[],105,105,700,500,0,"[1618,737]","Metadata/Monsters/CorpseWheel/CorpseWheel.ais",[],"",4,"The Punished",100,100,1500,[9408],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,20366,"","","","","","",[],[],[],"",500,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,457878,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,100,0.05,0,1,0,"",30,3
781,"Metadata/Monsters/BrainWorm/DuneLurker_",346,40,3,6,20,"[""Metadata/Monsters/BrainWorm/BrainWorm.act""]","[""Metadata/Monsters/BrainWorm/BrainWorm.ao""]","Metadata/Monsters/BrainWorm/BrainWorm",[],1,"","",100,2,6,14,1,0,"[724,72,1034,755,75,141,713,1089,31,29,714]",165,[],105,105,700,500,0,"[737,5340,5341,5370,5350,5372,5314,2955]","Metadata/Monsters/BrainWorm/BrainWorm.ais",[],"stance2",47,"Dune Lurker",165,165,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,8701,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,458640,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,4,133,0.05,0,1,0,"",40,4
782,"Metadata/Monsters/BrainWorm/DuneLurkerStrongbox",346,40,3,6,20,"[""Metadata/Monsters/BrainWorm/BrainWorm.act""]","[""Metadata/Monsters/BrainWorm/BrainWorm.ao""]","Metadata/Monsters/BrainWorm/BrainWorm",[],1,"","",100,2,6,14,1,0,"[724,72,1034,755,75,141,713,1089,31,29,714]",165,[],105,105,700,500,0,"[737,5340,5341,5370,5350,5372,5314,2955]","Metadata/Monsters/BrainWorm/BrainWorm.ais",[],"stance2",47,"Dune Lurker",165,165,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,8083,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,459058,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,4,133,0.05,0,1,0,"",40,4
783,"Metadata/Monsters/BrainWorm/DuneLurkerSanctumTrial",347,40,3,6,20,"[""Metadata/Monsters/BrainWorm/BrainWormSanctum.act""]","[""Metadata/Monsters/BrainWorm/BrainWorm.ao""]","Metadata/Monsters/BrainWorm/BrainWorm",[],1,"","",100,2,6,14,1,0,"[724,72,1034,755,75,141,713,1089,31,29,714,1015]",165,[],105,105,700,500,0,"[737,5340,5341,5370,5350,5372,5314,2955]","Metadata/Monsters/BrainWorm/BrainWorm.ais",[],"stance2",47,"Dune Lurker",165,165,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,63938,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,459606,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,4,133,0.05,0,1,0,"",40,4
784,"Metadata/Monsters/WingedCreature/WingedCreature",348,32,2,6,9,"[""Metadata/Monsters/WingedCreature/WingedCreature.act""]","[""Metadata/Monsters/WingedCreature/WingedCreature.ao""]","Metadata/Monsters/WingedCreature/WingedCreature",[],1,"","",100,2,6,0,1,0,"[1020,723,72,140,717,754,713,714,32,118]",135,[],105,105,700,500,0,"[737,1079,2745]","Metadata/Monsters/WingedCreature/WingedCreature.ais",[],"",0,"Winged Horror",135,135,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,15222,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,460282,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",3,118,0.05,0,1,0,"",30,4
