"rownum","Id","GMFile","AISFile","ModsKeys","CharacterLevel","bool"
375,"376","Metadata/Monsters/Grandmaster/449431.14491596.gm","Metadata/Monsters/Grandmaster/449431.14491596.ais","[8374,8908,8367,8370,8371]",87,""
376,"377","Metadata/Monsters/Grandmaster/879838.41406333.gm","Metadata/Monsters/Grandmaster/879838.41406333.ais","[8374,8363,8367,8370,8372]",84,""
377,"378","Metadata/Monsters/Grandmaster/388914.27351999.gm","Metadata/Monsters/Grandmaster/388914.27351999.ais","[8374,8908,8367,8370]",98,""
378,"379","Metadata/Monsters/Grandmaster/603796.26898846.gm","Metadata/Monsters/Grandmaster/603796.26898846.ais","[8374,8363,8367,8369]",98,""
379,"380","Metadata/Monsters/Grandmaster/346055.31686320.gm","Metadata/Monsters/Grandmaster/346055.31686320.ais","[8374,8367,8370]",92,""
380,"381","Metadata/Monsters/Grandmaster/973766.19748516.gm","Metadata/Monsters/Grandmaster/973766.19748516.ais","[8374,8367]",67,""
381,"382","Metadata/Monsters/Grandmaster/716716.18747951.gm","Metadata/Monsters/Grandmaster/716716.18747951.ais","[8374,8367,8370,8372]",88,""
382,"383","Metadata/Monsters/Grandmaster/1171507.32329112.gm","Metadata/Monsters/Grandmaster/1171507.32329112.ais","[8374,8363,8367]",90,""
383,"384","Metadata/Monsters/Grandmaster/154187.28738407.gm","Metadata/Monsters/Grandmaster/154187.28738407.ais","[8374,8367]",84,""
384,"385","Metadata/Monsters/Grandmaster/1286371.49473981.gm","Metadata/Monsters/Grandmaster/1286371.49473981.ais",[],100,""
385,"386","Metadata/Monsters/Grandmaster/70308.39420133.gm","Metadata/Monsters/Grandmaster/70308.39420133.ais","[8374,8367,8370]",92,""
386,"387","Metadata/Monsters/Grandmaster/1210713.44839323.gm","Metadata/Monsters/Grandmaster/1210713.44839323.ais","[8374,8367,8370,8372]",93,""
387,"388","Metadata/Monsters/Grandmaster/1197931.35976656.gm","Metadata/Monsters/Grandmaster/1197931.35976656.ais","[8374,8365,8367]",90,""
388,"389","Metadata/Monsters/Grandmaster/986564.32031909.gm","Metadata/Monsters/Grandmaster/986564.32031909.ais","[8374,8367]",94,""
389,"390","Metadata/Monsters/Grandmaster/723700.34725205.gm","Metadata/Monsters/Grandmaster/723700.34725205.ais","[8374,8367,8369,8371]",68,""
390,"391","Metadata/Monsters/Grandmaster/1669659.34691419.gm","Metadata/Monsters/Grandmaster/1669659.34691419.ais","[8374,8367]",97,""
391,"392","Metadata/Monsters/Grandmaster/2352714.15060454.gm","Metadata/Monsters/Grandmaster/2352714.15060454.ais","[8374,8367,8371]",94,""
392,"393","Metadata/Monsters/Grandmaster/1383301.37054401.gm","Metadata/Monsters/Grandmaster/1383301.37054401.ais","[8374,8367,8370,8371]",87,""
393,"394","Metadata/Monsters/Grandmaster/4351984.34869009.gm","Metadata/Monsters/Grandmaster/4351984.34869009.ais","[8374,8367]",94,""
394,"395","Metadata/Monsters/Grandmaster/326666.45289906.gm","Metadata/Monsters/Grandmaster/326666.45289906.ais",[],94,""
395,"396","Metadata/Monsters/Grandmaster/675653.47955193.gm","Metadata/Monsters/Grandmaster/675653.47955193.ais",[8374],12,""
396,"397","Metadata/Monsters/Grandmaster/2293279.40674679.gm","Metadata/Monsters/Grandmaster/2293279.40674679.ais",[8374],88,""
397,"398","Metadata/Monsters/Grandmaster/612973.48596888.gm","Metadata/Monsters/Grandmaster/612973.48596888.ais",[8374],23,""
398,"399","Metadata/Monsters/Grandmaster/283757.35021462.gm","Metadata/Monsters/Grandmaster/283757.35021462.ais",[8374],81,""
399,"400","Metadata/Monsters/Grandmaster/50065.35636220.gm","Metadata/Monsters/Grandmaster/50065.35636220.ais",[8374],83,""
400,"401","Metadata/Monsters/Grandmaster/4.410590.gm","Metadata/Monsters/Grandmaster/4.410590.ais","[8374,8367]",73,1
401,"402","Metadata/Monsters/Grandmaster/2441.1805135.gm","Metadata/Monsters/Grandmaster/2441.1805135.ais","[8374,8367,8370]",94,1
402,"403","Metadata/Monsters/Grandmaster/3650.568034.gm","Metadata/Monsters/Grandmaster/3650.568034.ais","[8374,8367]",84,1
403,"404","Metadata/Monsters/Grandmaster/4298.4366118.gm","Metadata/Monsters/Grandmaster/4298.4366118.ais","[8374,8367]",91,1
404,"405","Metadata/Monsters/Grandmaster/7034.5334701.gm","Metadata/Monsters/Grandmaster/7034.5334701.ais","[8374,8367]",52,1
405,"406","Metadata/Monsters/Grandmaster/5965946.29857581.gm","Metadata/Monsters/Grandmaster/5965946.29857581.ais",[],96,1
406,"407","Metadata/Monsters/Grandmaster/26047.489172.gm","Metadata/Monsters/Grandmaster/26047.489172.ais","[8374,8367,8370,8371]",90,1
407,"408","Metadata/Monsters/Grandmaster/29961.406644.gm","Metadata/Monsters/Grandmaster/29961.406644.ais","[8374,8367,8369,8371]",95,1
408,"409","Metadata/Monsters/Grandmaster/51421.2538832.gm","Metadata/Monsters/Grandmaster/51421.2538832.ais","[8374,8367,8368]",95,1
409,"410","Metadata/Monsters/Grandmaster/53926.554323.gm","Metadata/Monsters/Grandmaster/53926.554323.ais","[8374,8361,8367,8368]",95,1
410,"411","Metadata/Monsters/Grandmaster/59206.2639560.gm","Metadata/Monsters/Grandmaster/59206.2639560.ais","[8374,8908,8367]",78,1
411,"412","Metadata/Monsters/Grandmaster/82212.2990823.gm","Metadata/Monsters/Grandmaster/82212.2990823.ais","[8374,8367,8370]",82,1
412,"413","Metadata/Monsters/Grandmaster/86901.537105.gm","Metadata/Monsters/Grandmaster/86901.537105.ais","[8374,8367,8370]",91,1
413,"414","Metadata/Monsters/Grandmaster/107631.470733.gm","Metadata/Monsters/Grandmaster/107631.470733.ais","[8374,8367,8369]",92,1
414,"415","Metadata/Monsters/Grandmaster/127185.1727685.gm","Metadata/Monsters/Grandmaster/127185.1727685.ais","[8374,8908]",100,1
415,"416","Metadata/Monsters/Grandmaster/139600.417397.gm","Metadata/Monsters/Grandmaster/139600.417397.ais","[8374,8363,8367]",83,1
416,"417","Metadata/Monsters/Grandmaster/171271.1195018.gm","Metadata/Monsters/Grandmaster/171271.1195018.ais",[8374],92,1
417,"418","Metadata/Monsters/Grandmaster/175810.399169.gm","Metadata/Monsters/Grandmaster/175810.399169.ais","[8374,8363,8367,8370]",98,1
418,"419","Metadata/Monsters/Grandmaster/176881.412792.gm","Metadata/Monsters/Grandmaster/176881.412792.ais","[8374,8908,8367]",92,1
419,"420","Metadata/Monsters/Grandmaster/180839.436904.gm","Metadata/Monsters/Grandmaster/180839.436904.ais","[8374,8367,8370]",100,1
420,"421","Metadata/Monsters/Grandmaster/191482.483823.gm","Metadata/Monsters/Grandmaster/191482.483823.ais",[8374],79,1
421,"422","Metadata/Monsters/Grandmaster/209271.2497248.gm","Metadata/Monsters/Grandmaster/209271.2497248.ais",[8374],96,1
422,"423","Metadata/Monsters/Grandmaster/223079.5812097.gm","Metadata/Monsters/Grandmaster/223079.5812097.ais",[8374],96,1
423,"424","Metadata/Monsters/Grandmaster/224739.6148659.gm","Metadata/Monsters/Grandmaster/224739.6148659.ais","[8374,8367]",3,1
424,"425","Metadata/Monsters/Grandmaster/230912.4690631.gm","Metadata/Monsters/Grandmaster/230912.4690631.ais","[8374,8367,8370]",95,1
425,"426","Metadata/Monsters/Grandmaster/231144.4244835.gm","Metadata/Monsters/Grandmaster/231144.4244835.ais","[8374,8363,8367,8370]",93,1
426,"427","Metadata/Monsters/Grandmaster/247272.4869873.gm","Metadata/Monsters/Grandmaster/247272.4869873.ais","[8367,8368,8371,8374]",95,1
427,"428","Metadata/Monsters/Grandmaster/279976.725707.gm","Metadata/Monsters/Grandmaster/279976.725707.ais","[8374,8908,8370]",87,1
428,"429","Metadata/Monsters/Grandmaster/282566.5092049.gm","Metadata/Monsters/Grandmaster/282566.5092049.ais","[8374,8367,8370]",87,1
429,"430","Metadata/Monsters/Grandmaster/283182.894183.gm","Metadata/Monsters/Grandmaster/283182.894183.ais","[8374,8908]",92,1
430,"431","Metadata/Monsters/Grandmaster/319322.2194052.gm","Metadata/Monsters/Grandmaster/319322.2194052.ais","[8374,8367,8368]",91,1
431,"432","Metadata/Monsters/Grandmaster/333888.890523.gm","Metadata/Monsters/Grandmaster/333888.890523.ais","[8374,8367,8370]",93,1
432,"433","Metadata/Monsters/Grandmaster/757546.3105016.gm","Metadata/Monsters/Grandmaster/757546.3105016.ais","[8374,8367]",65,1
433,"434","Metadata/Monsters/Grandmaster/783595.1491976.gm","Metadata/Monsters/Grandmaster/783595.1491976.ais",[],100,1
434,"435","Metadata/Monsters/Grandmaster/846529.1578706.gm","Metadata/Monsters/Grandmaster/846529.1578706.ais","[8374,8367,8370]",94,1
435,"436","Metadata/Monsters/Grandmaster/903123.2758437.gm","Metadata/Monsters/Grandmaster/903123.2758437.ais","[8374,8367]",66,1
436,"437","Metadata/Monsters/Grandmaster/983554.5399410.gm","Metadata/Monsters/Grandmaster/983554.5399410.ais","[8374,8367,8370]",68,1
437,"438","Metadata/Monsters/Grandmaster/1112647.3729181.gm","Metadata/Monsters/Grandmaster/1112647.3729181.ais","[8374,8367,8370]",93,1
438,"439","Metadata/Monsters/Grandmaster/1192246.1989514.gm","Metadata/Monsters/Grandmaster/1192246.1989514.ais","[8374,8367]",96,1
439,"440","Metadata/Monsters/Grandmaster/1749914.3763889.gm","Metadata/Monsters/Grandmaster/1749914.3763889.ais","[8374,8363,8367]",89,1
440,"441","Metadata/Monsters/Grandmaster/2704980.5559672.gm","Metadata/Monsters/Grandmaster/2704980.5559672.ais","[8374,8363]",86,1
441,"442","Metadata/Monsters/Grandmaster/1259591.4933340.gm","Metadata/Monsters/Grandmaster/1259591.4933340.ais","[8363,8367,8370,8371,8374]",77,1
442,"443","Metadata/Monsters/Grandmaster/2222002.6827293.gm","Metadata/Monsters/Grandmaster/2222002.6827293.ais","[8374,8363]",96,1
443,"444","Metadata/Monsters/Grandmaster/2311850.4770650.gm","Metadata/Monsters/Grandmaster/2311850.4770650.ais","[8374,8367,8370]",86,1
444,"445","Metadata/Monsters/Grandmaster/2049720.2853264.gm","Metadata/Monsters/Grandmaster/2049720.2853264.ais","[8374,8367,8368]",94,1
445,"446","Metadata/Monsters/Grandmaster/2152411.4660354.gm","Metadata/Monsters/Grandmaster/2152411.4660354.ais","[8374,8367]",72,1
446,"447","Metadata/Monsters/Grandmaster/4336605.5139876.gm","Metadata/Monsters/Grandmaster/4336605.5139876.ais",[8374],76,1
447,"448","Metadata/Monsters/Grandmaster/3913101.4666197.gm","Metadata/Monsters/Grandmaster/3913101.4666197.ais","[8374,8367,8369,8371]",98,1
448,"449","Metadata/Monsters/Grandmaster/3957976.5355514.gm","Metadata/Monsters/Grandmaster/3957976.5355514.ais","[8374,8361,8367,8368,8371]",79,1
449,"450","Metadata/Monsters/Grandmaster/28078.451825.gm","Metadata/Monsters/Grandmaster/28078.451825.ais","[8374,8371]",87,1
450,"451","Metadata/Monsters/Grandmaster/349983.44119748.gm","Metadata/Monsters/Grandmaster/349983.44119748.ais","[8374,8363,8367,8370,8371]",91,""
451,"452","Metadata/Monsters/Grandmaster/963075.33509215.gm","Metadata/Monsters/Grandmaster/963075.33509215.ais","[8374,8367]",69,""
452,"453","Metadata/Monsters/Grandmaster/93637.28826412.gm","Metadata/Monsters/Grandmaster/93637.28826412.ais","[8374,8367,8370]",90,""
453,"454","Metadata/Monsters/Grandmaster/392948.56343353.gm","Metadata/Monsters/Grandmaster/392948.56343353.ais",[8374],84,""
454,"455","Metadata/Monsters/Grandmaster/409852.33515687.gm","Metadata/Monsters/Grandmaster/409852.33515687.ais","[8374,8363,8367,8370]",90,""
455,"456","Metadata/Monsters/Grandmaster/275697.29074272.gm","Metadata/Monsters/Grandmaster/275697.29074272.ais","[8374,8367,8370,8371]",90,""
456,"457","Metadata/Monsters/Grandmaster/1456253.39464023.gm","Metadata/Monsters/Grandmaster/1456253.39464023.ais","[8374,8367,8370]",86,""
457,"458","Metadata/Monsters/Grandmaster/2440118.45566833.gm","Metadata/Monsters/Grandmaster/2440118.45566833.ais","[8374,8363,8367,8370]",63,""
458,"459","Metadata/Monsters/Grandmaster/4877253.46109553.gm","Metadata/Monsters/Grandmaster/4877253.46109553.ais","[8374,8367,8370]",43,""
459,"460","Metadata/Monsters/Grandmaster/5965946.29857581.gm","Metadata/Monsters/Grandmaster/5965946.29857581.ais",[8374],96,""
460,"461","Metadata/Monsters/Grandmaster/6571687.32104097.gm","Metadata/Monsters/Grandmaster/6571687.32104097.ais","[8374,8363,8367]",40,""
461,"462","Metadata/Monsters/Grandmaster/597591.40947776.gm","Metadata/Monsters/Grandmaster/597591.40947776.ais","[8374,8370]",72,""
462,"463","Metadata/Monsters/Grandmaster/6920769.40186654.gm","Metadata/Monsters/Grandmaster/6920769.40186654.ais","[8374,8363,8367]",28,""
463,"464","Metadata/Monsters/Grandmaster/849739.19737649.gm","Metadata/Monsters/Grandmaster/849739.19737649.ais","[8374,8363,8367]",71,""
464,"465","Metadata/Monsters/Grandmaster/1781839.20191129.gm","Metadata/Monsters/Grandmaster/1781839.20191129.ais","[8374,8367]",81,""
465,"466","Metadata/Monsters/Grandmaster/5711542.28686652.gm","Metadata/Monsters/Grandmaster/5711542.28686652.ais","[8374,6381,6382,8370]",80,""
466,"467","Metadata/Monsters/Grandmaster/5571697.30357072.gm","Metadata/Monsters/Grandmaster/5571697.30357072.ais",[8374],83,""
467,"468","Metadata/Monsters/Grandmaster/661677.16666727.gm","Metadata/Monsters/Grandmaster/661677.16666727.ais",[8374],92,""
468,"469","Metadata/Monsters/Grandmaster/6516559.35409384.gm","Metadata/Monsters/Grandmaster/6516559.35409384.ais",[8374],76,""
469,"470","Metadata/Monsters/Grandmaster/481202.31887422.gm","Metadata/Monsters/Grandmaster/481202.31887422.ais",[8374],96,""
470,"471","Metadata/Monsters/Grandmaster/5256354.42608744.gm","Metadata/Monsters/Grandmaster/5256354.42608744.ais",[8374],41,""
471,"472","Metadata/Monsters/Grandmaster/9052778.56802283.gm","Metadata/Monsters/Grandmaster/9052778.56802283.ais",[],100,""
472,"473","Metadata/Monsters/Grandmaster/2053768.46699058.gm","Metadata/Monsters/Grandmaster/2053768.46699058.ais",[8374],92,""
473,"474","Metadata/Monsters/Grandmaster/3526160.33190955.gm","Metadata/Monsters/Grandmaster/3526160.33190955.ais",[8374],80,""
474,"475","Metadata/Monsters/Grandmaster/960139.40677059.gm","Metadata/Monsters/Grandmaster/960139.40677059.ais",[8374],92,""
475,"476","Metadata/Monsters/Grandmaster/2769728.49158793.gm","Metadata/Monsters/Grandmaster/2769728.49158793.ais",[8374],83,""
476,"477","Metadata/Monsters/Grandmaster/188124.40683299.gm","Metadata/Monsters/Grandmaster/188124.40683299.ais",[8374],89,""
477,"478","Metadata/Monsters/Grandmaster/1101791.31465496.gm","Metadata/Monsters/Grandmaster/1101791.31465496.ais","[8374,8908]",79,""
478,"479","Metadata/Monsters/Grandmaster/2153924.33450229.gm","Metadata/Monsters/Grandmaster/2153924.33450229.ais",[8374],84,""
479,"480","Metadata/Monsters/Grandmaster/2471425.36924525.gm","Metadata/Monsters/Grandmaster/2471425.36924525.ais",[8374],87,""
480,"481","Metadata/Monsters/Grandmaster/4745058.47929103.gm","Metadata/Monsters/Grandmaster/4745058.47929103.ais",[8374],86,""
481,"482","Metadata/Monsters/Grandmaster/483714.43277124.gm","Metadata/Monsters/Grandmaster/483714.43277124.ais",[8374],68,""
482,"483","Metadata/Monsters/Grandmaster/2163623.50008248.gm","Metadata/Monsters/Grandmaster/2163623.50008248.ais",[8374],90,""
483,"484","Metadata/Monsters/Grandmaster/600646.7773611.gm","Metadata/Monsters/Grandmaster/600646.7773611.ais","[8374,8908]",88,""
484,"485","Metadata/Monsters/Grandmaster/711277.34813357.gm","Metadata/Monsters/Grandmaster/711277.34813357.ais",[8374],92,""
485,"486","Metadata/Monsters/Grandmaster/513916.34165056.gm","Metadata/Monsters/Grandmaster/513916.34165056.ais",[8374],92,""
486,"487","Metadata/Monsters/Grandmaster/590486.66358041.gm","Metadata/Monsters/Grandmaster/590486.66358041.ais",[],94,""
487,"488","Metadata/Monsters/Grandmaster/3152010.38045000.gm","Metadata/Monsters/Grandmaster/3152010.38045000.ais",[8374],66,""
488,"489","Metadata/Monsters/Grandmaster/5515690.37964895.gm","Metadata/Monsters/Grandmaster/5515690.37964895.ais","[8374,8908]",45,""
489,"490","Metadata/Monsters/Grandmaster/6065433.33449923.gm","Metadata/Monsters/Grandmaster/6065433.33449923.ais",[8374],70,""
490,"491","Metadata/Monsters/Grandmaster/4380283.50034203.gm","Metadata/Monsters/Grandmaster/4380283.50034203.ais",[8374],95,""
491,"492","Metadata/Monsters/Grandmaster/400111.36615141.gm","Metadata/Monsters/Grandmaster/400111.36615141.ais","[8374,8363]",91,""
492,"493","Metadata/Monsters/Grandmaster/6383352.30694087.gm","Metadata/Monsters/Grandmaster/6383352.30694087.ais",[8374],54,""
493,"494","Metadata/Monsters/Grandmaster/1190316.43714506.gm","Metadata/Monsters/Grandmaster/1190316.43714506.ais",[8374],45,""
494,"495","Metadata/Monsters/Grandmaster/2122244.44298959.gm","Metadata/Monsters/Grandmaster/2122244.44298959.ais",[8374],84,""
495,"496","Metadata/Monsters/Grandmaster/281231.43736666.gm","Metadata/Monsters/Grandmaster/281231.43736666.ais",[8374],35,""
496,"497","Metadata/Monsters/Grandmaster/5804008.50798548.gm","Metadata/Monsters/Grandmaster/5804008.50798548.ais",[8374],90,""
497,"498","Metadata/Monsters/Grandmaster/2987170.38853795.gm","Metadata/Monsters/Grandmaster/2987170.38853795.ais",[8374],4,""
498,"499","Metadata/Monsters/Grandmaster/1691230.38476320.gm","Metadata/Monsters/Grandmaster/1691230.38476320.ais",[8374],88,""
499,"500","Metadata/Monsters/Grandmaster/684145.10137525.gm","Metadata/Monsters/Grandmaster/684145.10137525.ais","[8374,8908]",93,""
500,"501","Metadata/Monsters/Grandmaster/3867.398451.gm","Metadata/Monsters/Grandmaster/3867.398451.ais","[8374,8367]",92,1
501,"502","Metadata/Monsters/Grandmaster/87611.608654.gm","Metadata/Monsters/Grandmaster/87611.608654.ais","[8374,8367]",94,1
502,"503","Metadata/Monsters/Grandmaster/93069.1045695.gm","Metadata/Monsters/Grandmaster/93069.1045695.ais","[8374,8367]",88,1
503,"504","Metadata/Monsters/Grandmaster/117031.444814.gm","Metadata/Monsters/Grandmaster/117031.444814.ais","[8374,8367]",98,1
504,"505","Metadata/Monsters/Grandmaster/148082.552623.gm","Metadata/Monsters/Grandmaster/148082.552623.ais","[8374,8363,8367,8370]",87,1
505,"506","Metadata/Monsters/Grandmaster/338355.6676413.gm","Metadata/Monsters/Grandmaster/338355.6676413.ais",[8374],84,1
506,"507","Metadata/Monsters/Grandmaster/1535940.2093454.gm","Metadata/Monsters/Grandmaster/1535940.2093454.ais","[8374,8367]",80,1
507,"508","Metadata/Monsters/Grandmaster/178874.6578672.gm","Metadata/Monsters/Grandmaster/178874.6578672.ais",[8374],95,1
508,"509","Metadata/Monsters/Grandmaster/211780.3748942.gm","Metadata/Monsters/Grandmaster/211780.3748942.ais","[8374,8363,8908,8367,8370]",90,1
509,"510","Metadata/Monsters/Grandmaster/138627.712350.gm","Metadata/Monsters/Grandmaster/138627.712350.ais",[8374],88,1
510,"511","Metadata/Monsters/Grandmaster/3925484.5008619.gm","Metadata/Monsters/Grandmaster/3925484.5008619.ais",[8374],83,1
511,"512","Metadata/Monsters/Grandmaster/163476.2821872.gm","Metadata/Monsters/Grandmaster/163476.2821872.ais",[8374],92,1
512,"513","Metadata/Monsters/Grandmaster/113998.502390.gm","Metadata/Monsters/Grandmaster/113998.502390.ais",[8374],81,1
513,"514","Metadata/Monsters/Grandmaster/286556.5717999.gm","Metadata/Monsters/Grandmaster/286556.5717999.ais","[8374,8363]",89,1
514,"515","Metadata/Monsters/Grandmaster/47276.6520466.gm","Metadata/Monsters/Grandmaster/47276.6520466.ais","[8374,8363]",80,1
515,"516","Metadata/Monsters/Grandmaster/345444.3358317.gm","Metadata/Monsters/Grandmaster/345444.3358317.ais",[8374],89,1
516,"517","Metadata/Monsters/Grandmaster/91374.3143811.gm","Metadata/Monsters/Grandmaster/91374.3143811.ais",[8374],80,1
517,"518","Metadata/Monsters/Grandmaster/1627.485470.gm","Metadata/Monsters/Grandmaster/1627.485470.ais",[8374],88,1
518,"519","Metadata/Monsters/Grandmaster/273596.2890148.gm","Metadata/Monsters/Grandmaster/273596.2890148.ais",[8374],85,1
519,"520","Metadata/Monsters/Grandmaster/44990.1687451.gm","Metadata/Monsters/Grandmaster/44990.1687451.ais","[8374,8908]",85,1
520,"521","Metadata/Monsters/Grandmaster/853041.7261815.gm","Metadata/Monsters/Grandmaster/853041.7261815.ais",[8374],85,1
521,"522","Metadata/Monsters/Grandmaster/681472.6105394.gm","Metadata/Monsters/Grandmaster/681472.6105394.ais",[8374],89,1
522,"523","Metadata/Monsters/Grandmaster/1056.6821544.gm","Metadata/Monsters/Grandmaster/1056.6821544.ais",[8374],92,1
523,"524","Metadata/Monsters/Grandmaster/110730.7414308.gm","Metadata/Monsters/Grandmaster/110730.7414308.ais",[8374],83,1
524,"525","Metadata/Monsters/Grandmaster/1714213.4250014.gm","Metadata/Monsters/Grandmaster/1714213.4250014.ais",[8374],90,1
525,"526","Metadata/Monsters/Grandmaster/183018.468330.gm","Metadata/Monsters/Grandmaster/183018.468330.ais",[8374],91,1
526,"527","Metadata/Monsters/Grandmaster/1812649.2352436.gm","Metadata/Monsters/Grandmaster/1812649.2352436.ais",[8374],74,1
527,"528","Metadata/Monsters/Grandmaster/231229.2247109.gm","Metadata/Monsters/Grandmaster/231229.2247109.ais","[8374,8908,8371]",84,1
528,"529","Metadata/Monsters/Grandmaster/4175852.31173392.gm","Metadata/Monsters/Grandmaster/4175852.31173392.ais","[8374,6381,6382]",86,""
529,"530","Metadata/Monsters/Grandmaster/2589442.38994847.gm","Metadata/Monsters/Grandmaster/2589442.38994847.ais",[8374],7,""
530,"531","Metadata/Monsters/Grandmaster/4125306.44441236.gm","Metadata/Monsters/Grandmaster/4125306.44441236.ais",[8374],34,""
531,"532","Metadata/Monsters/Grandmaster/6268062.31543332.gm","Metadata/Monsters/Grandmaster/6268062.31543332.ais",[8374],53,""
532,"533","Metadata/Monsters/Grandmaster/398302.38973797.gm","Metadata/Monsters/Grandmaster/398302.38973797.ais","[8374,8363]",70,""
533,"534","Metadata/Monsters/Grandmaster/864991.2434063.gm","Metadata/Monsters/Grandmaster/864991.2434063.ais",[8374],90,""
534,"535","Metadata/Monsters/Grandmaster/850407.39048597.gm","Metadata/Monsters/Grandmaster/850407.39048597.ais",[8374],64,""
535,"536","Metadata/Monsters/Grandmaster/1929620.39573140.gm","Metadata/Monsters/Grandmaster/1929620.39573140.ais","[8374,8908]",78,""
536,"537","Metadata/Monsters/Grandmaster/737932.32609297.gm","Metadata/Monsters/Grandmaster/737932.32609297.ais",[8374],89,""
537,"538","Metadata/Monsters/Grandmaster/3224181.33902631.gm","Metadata/Monsters/Grandmaster/3224181.33902631.ais","[8374,8908]",93,""
538,"539","Metadata/Monsters/Grandmaster/267970.39922270.gm","Metadata/Monsters/Grandmaster/267970.39922270.ais",[8374],91,""
539,"540","Metadata/Monsters/Grandmaster/908042.39161882.gm","Metadata/Monsters/Grandmaster/908042.39161882.ais",[8374],85,""
540,"541","Metadata/Monsters/Grandmaster/565021.44474161.gm","Metadata/Monsters/Grandmaster/565021.44474161.ais",[8374],88,""
541,"542","Metadata/Monsters/Grandmaster/3548951.91878606.gm","Metadata/Monsters/Grandmaster/3548951.91878606.ais",[],100,""
542,"543","Metadata/Monsters/Grandmaster/6099940.40203245.gm","Metadata/Monsters/Grandmaster/6099940.40203245.ais","[8374,8908]",50,""
543,"544","Metadata/Monsters/Grandmaster/840149.46303109.gm","Metadata/Monsters/Grandmaster/840149.46303109.ais",[8374],76,""
544,"545","Metadata/Monsters/Grandmaster/2516651.24496801.gm","Metadata/Monsters/Grandmaster/2516651.24496801.ais",[8374],99,""
545,"546","Metadata/Monsters/Grandmaster/256210.41061005.gm","Metadata/Monsters/Grandmaster/256210.41061005.ais",[8374],10,""
546,"547","Metadata/Monsters/Grandmaster/3612274.94480474.gm","Metadata/Monsters/Grandmaster/3612274.94480474.ais",[],67,""
547,"548","Metadata/Monsters/Grandmaster/530469.37835674.gm","Metadata/Monsters/Grandmaster/530469.37835674.ais",[8374],84,""
548,"549","Metadata/Monsters/Grandmaster/1311187.38985522.gm","Metadata/Monsters/Grandmaster/1311187.38985522.ais",[8374],89,""
549,"550","Metadata/Monsters/Grandmaster/3055452.36699047.gm","Metadata/Monsters/Grandmaster/3055452.36699047.ais","[8374,8908]",81,""
550,"551","Metadata/Monsters/Grandmaster/7347853.40845068.gm","Metadata/Monsters/Grandmaster/7347853.40845068.ais","[8374,8908]",91,""
551,"552","Metadata/Monsters/Grandmaster/418281.17362976.gm","Metadata/Monsters/Grandmaster/418281.17362976.ais",[8374],100,""
552,"553","Metadata/Monsters/Grandmaster/5649317.41897242.gm","Metadata/Monsters/Grandmaster/5649317.41897242.ais",[8374],66,""
553,"554","Metadata/Monsters/Grandmaster/415757.41438447.gm","Metadata/Monsters/Grandmaster/415757.41438447.ais","[8374,8908]",57,""
554,"555","Metadata/Monsters/Grandmaster/3626326.47437996.gm","Metadata/Monsters/Grandmaster/3626326.47437996.ais",[8374],89,""
555,"556","Metadata/Monsters/Grandmaster/754388.44818958.gm","Metadata/Monsters/Grandmaster/754388.44818958.ais",[8374],72,""
556,"557","Metadata/Monsters/Grandmaster/606235.42613505.gm","Metadata/Monsters/Grandmaster/606235.42613505.ais",[8374],85,""
557,"558","Metadata/Monsters/Grandmaster/3380399.48758849.gm","Metadata/Monsters/Grandmaster/3380399.48758849.ais",[8374],85,""
558,"559","Metadata/Monsters/Grandmaster/424841.46796776.gm","Metadata/Monsters/Grandmaster/424841.46796776.ais",[8374],92,""
559,"560","Metadata/Monsters/Grandmaster/438693.37615363.gm","Metadata/Monsters/Grandmaster/438693.37615363.ais",[8374],100,""
560,"561","Metadata/Monsters/Grandmaster/3354997.41489892.gm","Metadata/Monsters/Grandmaster/3354997.41489892.ais",[8374],92,""
561,"562","Metadata/Monsters/Grandmaster/1940355.39311955.gm","Metadata/Monsters/Grandmaster/1940355.39311955.ais",[8374],93,""
562,"563","Metadata/Monsters/Grandmaster/149882.42563297.gm","Metadata/Monsters/Grandmaster/149882.42563297.ais",[8374],89,""
563,"564","Metadata/Monsters/Grandmaster/1110326.33585681.gm","Metadata/Monsters/Grandmaster/1110326.33585681.ais",[8374],96,""
564,"565","Metadata/Monsters/Grandmaster/1496873.50018388.gm","Metadata/Monsters/Grandmaster/1496873.50018388.ais","[8374,8365,8908]",90,""
565,"566","Metadata/Monsters/Grandmaster/1690826.49803896.gm","Metadata/Monsters/Grandmaster/1690826.49803896.ais",[8374],1,""
566,"567","Metadata/Monsters/Grandmaster/1742451.47523771.gm","Metadata/Monsters/Grandmaster/1742451.47523771.ais","[8374,8363,8908]",91,""
567,"568","Metadata/Monsters/Grandmaster/188398.28378948.gm","Metadata/Monsters/Grandmaster/188398.28378948.ais",[8374],70,""
568,"569","Metadata/Monsters/Grandmaster/3152824.50710494.gm","Metadata/Monsters/Grandmaster/3152824.50710494.ais",[8374],91,""
569,"570","Metadata/Monsters/Grandmaster/339841.50146941.gm","Metadata/Monsters/Grandmaster/339841.50146941.ais",[8374],95,""
570,"571","Metadata/Monsters/Grandmaster/3667653.57412833.gm","Metadata/Monsters/Grandmaster/3667653.57412833.ais",[8374],86,""
