"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","[rid]","EnvironmentTransitionsKey","PreloadGroup"
528,"EndGameLunaris","Metadata/EnvironmentSettings/EndGameLunaris.env","",2604,2604,[],"",""
529,"EndGameLunaris_boss","Metadata/EnvironmentSettings/EndGameLunarisBoss.env","",2604,2604,[],"",""
530,"EndGameIndustrialDocks2","Metadata/EnvironmentSettings/EndGameIndustrialDocks2.env","",2604,2604,[],"",""
531,"EndGamePier","Metadata/EnvironmentSettings/EndGamePier.env","",2604,2604,[],"",""
532,"EndGamePier_synthesis","Metadata/EnvironmentSettings/EndGamePier_synthesis.env","",2604,2604,[],"",""
533,"EndGameMalformation","Metadata/EnvironmentSettings/EndGameMalformation.env","",2604,2604,[],"",""
534,"EndGamePhantasmagoria","Metadata/EnvironmentSettings/EndGamePhantasmagoria.env","",2604,2604,[],"",""
535,"EndGamePhantasmagoria_synthesis","Metadata/EnvironmentSettings/EndGamePhantasmagoria_synthesis.env","",2604,2604,[],"",""
536,"EndGameCore","Metadata/EnvironmentSettings/EndGameCore.env","",2604,2604,[],"",""
537,"EndGameCore_boss1","Metadata/EnvironmentSettings/EndGameCore_boss1.env","",2604,2604,[],"",""
538,"EndGameCore_boss2","Metadata/EnvironmentSettings/EndGameCore_boss2.env","",2604,2604,[],"",""
539,"EndGameHarvest","Metadata/EnvironmentSettings/EndGameHarvest.env","",2604,2604,[],"",""
540,"EndGameMaelstromOfChaos","Metadata/EnvironmentSettings/EndGameMaelstromOfChaos.env","",2604,2604,[],"",""
541,"EndGameMaelstromOfChaosInside","Metadata/EnvironmentSettings/EndGameMaelstromOfChaosInside.env","",2604,2604,[],"",""
542,"EndGameMusicBox","Metadata/EnvironmentSettings/EndGameMusicBox.env","",2604,2604,[],"",""
543,"EndGameMusicBox2","Metadata/EnvironmentSettings/no_music.env","",2604,2604,[],"",""
544,"EndGamePromenade","Metadata/EnvironmentSettings/EndGamePromenade.env","",2604,2604,[],"",""
545,"EndGameUndeadSiege","Metadata/EnvironmentSettings/EndGameUndeadSiege.env","",2604,2604,[],"",""
546,"EndGameCowardsTrial","Metadata/EnvironmentSettings/EndGameCowardsTrial.env","",2604,2604,[],"",""
547,"EndGameCowardsTrial_Abyssal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Abyssal.env","",2604,2604,[],"",""
548,"EndGameCowardsTrial_Crypt","Metadata/EnvironmentSettings/EndGameCowardsTrial_Crypt.env","",2604,2604,[],"",""
549,"EndGameCowardsTrial_Vaal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Vaal.env","",2604,2604,[],"",""
550,"EndGameAsylum","Metadata/EnvironmentSettings/EndGameAsylum.env","",2604,2604,[],"",""
551,"EndGameChurchFire","Metadata/EnvironmentSettings/EndGameChurchFire.env","",2604,2604,[],"",""
552,"EndGameTreasureIsland","Metadata/EnvironmentSettings/EndGameTreasureIsland.env","",2604,2604,[],"",""
553,"EndGameAqueduct","Metadata/EnvironmentSettings/EndGameAqueduct.env","",2604,2604,[],"",""
554,"EndGameChannel","Metadata/EnvironmentSettings/EndGameChannel.env","",2604,2604,[],"",""
555,"EndGamePantheon","Metadata/EnvironmentSettings/EndGamePantheon.env","",2604,2604,[],"",""
556,"EndGameOba1","Metadata/EnvironmentSettings/EndGameOba1.env","",2604,2604,[],"",""
557,"EndGameOba2","Metadata/EnvironmentSettings/EndGameOba2.env","",2604,2604,[],"",""
558,"EndGameOba3","Metadata/EnvironmentSettings/EndGameOba3.env","",2604,2604,[],"",""
559,"EndGameLegends","Metadata/EnvironmentSettings/EndGameIncaLegends.env","",2604,2604,[],"",""
560,"EndGameParadise","Metadata/EnvironmentSettings/EndGameParadise.env","",2604,2604,[],"",""
561,"EndGameParadiseInside","Metadata/EnvironmentSettings/EndGameParadiseInside.env","",2604,2604,[],"",""
562,"EndGameBlackguard","Metadata/EnvironmentSettings/EndGameBlackguard.env","",2604,2604,[],"",""
563,"EndGameKaomVolcano","Metadata/EnvironmentSettings/EndGameKaomVolcano.env","",2604,2604,[],"",""
564,"EndGameKaomAbyss_outside","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2604,2604,[],"",""
565,"EndGameKaomAbyss_synthesis","Metadata/EnvironmentSettings/EndGameKaomAbyss_synthesis.env","",2604,2604,[],"",""
566,"EndGameKaomAbyss_boss","Metadata/EnvironmentSettings/EndGameKaomAbyss_boss.env","",2604,2604,[],"",""
567,"EndGameKaomAbyss_outside_silent","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env","",2604,2604,[],"",""
568,"EndGameKaomAbyss_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2604,2604,[],"",""
569,"EndGameLavaFissure","Metadata/EnvironmentSettings/EndGameLavaFissure.env","",2604,2604,[],"",""
570,"EndGameLavaFissure_synthesis","Metadata/EnvironmentSettings/EndGameLavaFissure_synthesis.env","",2604,2604,[],"",""
571,"EndGamePit","Metadata/EnvironmentSettings/EndGamePit.env","",2604,2604,[],"",""
572,"EndGamePits_unique_outside","Metadata/EnvironmentSettings/EndGamePits_Unique_Outside.env","",2604,2604,[],"",""
573,"EndGamePits_unique_inside","Metadata/EnvironmentSettings/EndGamePits_Unique_Inside.env","",2604,2604,[],"",""
574,"EndGameColosseum_outside","Metadata/EnvironmentSettings/EndGameColosseum_Outside.env","",2604,2604,[],"",""
575,"EndGameColosseum_synthesis","Metadata/EnvironmentSettings/EndGameColosseum_synthesis.env","",2604,2604,[],"",""
576,"EndGameColosseum_outside_silent","Metadata/EnvironmentSettings/EndGameColosseum_OutsideSilent.env","",2604,2604,[],"",""
577,"EndGameColosseum_boss","Metadata/EnvironmentSettings/EndGameColosseum_Boss.env","",2604,2604,[],"",""
578,"EndGameColosseum_boss_silent","Metadata/EnvironmentSettings/boss_silent.env","",2604,2604,[],"",""
579,"EndGameColosseum_mumble","Metadata/EnvironmentSettings/EndGameColosseum_BossMumble.env","",2604,2604,[],"",""
580,"EndGameVillageRuins","Metadata/EnvironmentSettings/EndGameVillageRuins.env","",2604,2604,[],"",""
581,"EndGameWolf","Metadata/EnvironmentSettings/EndGameWolf.env","",2604,2604,[],"",""
582,"EndGameHallowedGrounds","Metadata/EnvironmentSettings/EndGameHallowedGrounds.env","",2604,2604,[],"",""
583,"EndGameHighGardens","Metadata/EnvironmentSettings/EndGameHighGardens.env","",2604,2604,[],"",""
584,"EndGameHighGardens_boss","Metadata/EnvironmentSettings/EndGameHighGardens_boss.env","",2604,2604,[],"",""
585,"EndGameHighGardens_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2604,2604,[],"",""
586,"EndGameMineralPools","Metadata/EnvironmentSettings/EndGameMineralPools.env","",2604,2604,[],"",""
587,"EndGameScriptorium1","Metadata/EnvironmentSettings/EndGameScriptorium.env","",2604,2604,[],"",""
588,"EndGameScriptorium2","Metadata/EnvironmentSettings/EndGameScriptorium2.env","",2604,2604,[],"",""
589,"EndGameEstuary","Metadata/EnvironmentSettings/EndGameEstuary.env","",2604,2604,[],"",""
590,"EndGameArmory","Metadata/EnvironmentSettings/EndGameArmory.env","",2604,2604,[],"",""
591,"EndGameSulphurWastes","Metadata/EnvironmentSettings/EndGameSulphurWastes.env","",2604,2604,[],"",""
592,"EndGameMarshes","Metadata/EnvironmentSettings/EndGameMarshes.env","",2604,2604,[],"",""
593,"EndGameBarrows","Metadata/EnvironmentSettings/EndGameBarrows.env","",2604,2604,[],"",""
594,"EndGameBarrows2","Metadata/EnvironmentSettings/EndGameBarrows2.env","",2604,2604,[],"",""
595,"EndGameTower","Metadata/EnvironmentSettings/EndGameTower1.env","",2604,2604,[],"",""
596,"EndGameTower2","Metadata/EnvironmentSettings/EndGameTower2.env","",2604,2604,[],"",""
597,"EndGameBurialChambers1","Metadata/EnvironmentSettings/EndGameBurialChambers1.env","",2604,2604,[],"",""
598,"EndGameBurialChambers2","Metadata/EnvironmentSettings/EndGameBurialChambers2.env","",2604,2604,[],"",""
599,"EndGameBurialChambers2_boss","Metadata/EnvironmentSettings/EndGameBurialChambers2_boss.env","",2604,2604,[],"",""
600,"EndGameInnerTemple","Metadata/EnvironmentSettings/EndGameInnerTemple.env","",2604,2604,[],"",""
601,"EndGameVault","Metadata/EnvironmentSettings/EndGameVault.env","",2604,2604,[],"",""
602,"EndGameLighthouse","Metadata/EnvironmentSettings/EndGameLighthouse.env","",2604,2604,[],"",""
603,"EndGameMountainCity","Metadata/EnvironmentSettings/EndGameMountainCity.env","",2604,2604,[],"",""
604,"EndGameFactory","Metadata/EnvironmentSettings/EndGameFactory1.env","",2604,2604,[],"",""
605,"EndGameFactoryBoss","Metadata/EnvironmentSettings/EndGameFactoryBoss.env","",2604,2604,[],"",""
606,"EndGameArachnidTomb","Metadata/EnvironmentSettings/EndGameArachnidTomb.env","",2604,2604,[],"",""
607,"EndGameArachnidTombBasement","Metadata/EnvironmentSettings/EndGameArachnidTombBasement.env","",2604,2604,[],"",""
608,"EndGameRacecourse","Metadata/EnvironmentSettings/EndGameRacecourse.env","",2604,2604,[],"",""
609,"EndGameMesa","Metadata/EnvironmentSettings/EndGameMesa.env","",2604,2604,[],"",""
610,"EndGameMesa_synthesis","Metadata/EnvironmentSettings/EndGameMesa_synthesis.env","",2604,2604,[],"",""
611,"EndGameBeach","Metadata/EnvironmentSettings/EndGameBeach.env","",2604,2604,[],"",""
612,"EndGameBeach_synthesis","Metadata/EnvironmentSettings/EndGameBeach_synthesis.env","",2604,2604,[],"",""
613,"PetFlats","Metadata/EnvironmentSettings/PetFlats.env","",2604,2604,[],"",""
614,"EndGameMine1","Metadata/EnvironmentSettings/EndGameMineExcavation.env","",2604,2604,[],"",""
615,"EndGameMine1_synthesis","Metadata/EnvironmentSettings/EndGameMineExcavation_synthesis.env","",2604,2604,[],"",""
616,"EndGameMine2","Metadata/EnvironmentSettings/EndGameMineQuarry.env","",2604,2604,[],"",""
617,"EndGameMine2_indoor","Metadata/EnvironmentSettings/EndGameMineQuarry_Inside.env","",2604,2604,[],"",""
618,"EndGameRamparts","Metadata/EnvironmentSettings/EndGameRamparts.env","",2604,2604,[],"",""
619,"EndGameRamparts_Boss","Metadata/EnvironmentSettings/EndGameRamparts_Boss.env","",2604,2604,[],"",""
620,"EndGameBreachBossRoomPhysical","Metadata/EnvironmentSettings/EndGameBreachBoss1.env","",2604,2604,[],"",""
621,"EndGameBreachBossRoomChaos","Metadata/EnvironmentSettings/EndGameBreachBoss2.env","",2604,2604,[],"",""
622,"EndGameBreachBossRoomFire","Metadata/EnvironmentSettings/EndGameBreachBoss3.env","",2604,2604,[],"",""
623,"EndGameBreachBossRoomCold","Metadata/EnvironmentSettings/EndGameBreachBoss4.env","",2604,2604,[],"",""
624,"EndGameBreachBossRoomLightning","Metadata/EnvironmentSettings/EndGameBreachBoss5.env","",2604,2604,[],"",""
625,"EndGameBreachBossEvent","Metadata/EnvironmentSettings/EndGameBreachBossEventOverride.env","",2604,2604,[],"",""
626,"EndGameBreachBossPhysical","Metadata/EnvironmentSettings/EndGameBreachBossPhysical.env","",2604,2604,[],"",""
627,"EndGameBreachBossChaos","Metadata/EnvironmentSettings/EndGameBreachBossChaos.env","",2604,2604,[],"",""
628,"EndGameBreachBossFire","Metadata/EnvironmentSettings/EndGameBreachBossFire.env","",2604,2604,[],"",""
629,"EndGameBreachBossCold","Metadata/EnvironmentSettings/EndGameBreachBossCold.env","",2604,2604,[],"",""
630,"EndGameBreachBossLightning","Metadata/EnvironmentSettings/EndGameBreachBossLightning.env","",2604,2604,[],"",""
631,"EndGameHarbinger","Metadata/EnvironmentSettings/EndGameHarbinger.env","",2604,2604,[],"",""
632,"EndGameHarbingerBoss","Metadata/EnvironmentSettings/EndGameHarbingerBoss.env","",2604,2604,[],"",""
633,"EndGameCorpseTrench1","Metadata/EnvironmentSettings/EndgameCorpseTrench1.env","",2604,2604,[],"",""
634,"EndGameCorpseTrench2","Metadata/EnvironmentSettings/EndGameCorpseTrench_KitavaArena.env","",2604,2604,[],"",""
635,"EndGameSummit1","Metadata/EnvironmentSettings/EndGameSummit1.env","",2604,2604,[],"",""
636,"EndGameSummit_boss","Metadata/EnvironmentSettings/EndGameSummit1.env","",2604,2604,[],"",""
637,"EndGameSummit_silent","Metadata/EnvironmentSettings/no_music.env","",2604,2604,[],"",""
638,"EndGameSunkenCity1","Metadata/EnvironmentSettings/EndGameSunkenCity1.env","",2604,2604,[],"",""
639,"EndGameSunkenCity_boss","Metadata/EnvironmentSettings/EndGameSunkenCity_boss.env","",2604,2604,[],"",""
640,"EndGameSunkenCity_silent","Metadata/EnvironmentSettings/no_music.env","",2604,2604,[],"",""
641,"EndGameTribunal","Metadata/EnvironmentSettings/MapTribunal1.env","",2604,2604,[],"",""
642,"EndGameTribunalBoss","Metadata/EnvironmentSettings/MapTribunal2.env","",2604,2604,[],"",""
643,"EndGameSchism","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","Metadata/EnvironmentSettings/EndGameSchismLunaris.env",2604,2604,[],0,""
644,"EndGameSchismLunaris","Metadata/EnvironmentSettings/EndGameSchismLunaris.env","",2604,2604,[],"",""
645,"EndGameSchismSolaris","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","",2604,2604,[],"",""
646,"EndGameCarcass1","Metadata/EnvironmentSettings/EndGameCarcass_Zone1.env","",2604,2604,[],"",""
647,"EndGameCarcass2","Metadata/EnvironmentSettings/EndGameCarcass_Zone2.env","",2604,2604,[],"",""
648,"EndGameCarcass3","Metadata/EnvironmentSettings/EndGameCarcass_Zone3.env","",2604,2604,[],"",""
649,"EndGameCopse","Metadata/EnvironmentSettings/EndGameCopse.env","",2604,2604,[],"",""
650,"EndGameAlleyways","Metadata/EnvironmentSettings/EndGameAlleyways.env","",2604,2604,[],"",""
651,"EndGameCorrosion1","Metadata/EnvironmentSettings/EndGameCorrosion1.env","",2604,2604,[],"",""
652,"EndGamePen1","Metadata/EnvironmentSettings/EndGamePen1.env","",2604,2604,[],"",""
653,"EndGameBelfry","Metadata/EnvironmentSettings/EndGameBellfry.env","",2604,2604,[],"",""
654,"EndGameBelfry_boss","Metadata/EnvironmentSettings/EndGameBelfryBoss.env","",2604,2604,[],"",""
655,"EndGameMachinarium","Metadata/EnvironmentSettings/EndGameMachinarium.env","",2604,2604,[],"",""
656,"EndGamePillars","Metadata/EnvironmentSettings/EndGamePillars.env","",2604,2604,[],"",""
657,"EndGameBaths","Metadata/EnvironmentSettings/EndGameBaths.env","",2604,2604,[],"",""
658,"EndGameBaths_synthesis","Metadata/EnvironmentSettings/EndGameBaths_synthesis.env","",2604,2604,[],"",""
659,"EndGameBasilica","Metadata/EnvironmentSettings/EndGameBasilica.env","",2604,2604,[],"",""
660,"EndGameBasilica_boss","Metadata/EnvironmentSettings/EndGameBasilica_boss.env","",2604,2604,[],"",""
661,"EndGameCitySquare","Metadata/EnvironmentSettings/EndGameCitySquare.env","",2604,2604,[],"",""
662,"EndGameCourthouse","Metadata/EnvironmentSettings/EndGameCourthouse.env","",2604,2604,[],"",""
663,"EndGameDefiledCathedral","Metadata/EnvironmentSettings/EndGameDefiledCathedral.env","",2604,2604,[],"",""
664,"EndGameDefiledCathedral_boss","Metadata/EnvironmentSettings/EndGameDefiledCathedral_boss.env","",2604,2604,[],"",""
665,"EndGameDig","Metadata/EnvironmentSettings/EndGameDig.env","",2604,2604,[],"",""
666,"EndGameIceberg","Metadata/EnvironmentSettings/EndGameIceberg.env","",2604,2604,[],"",""
667,"EndGameIceberg_synthesis","Metadata/EnvironmentSettings/EndGameIceberg_synthesis.env","",2604,2604,[],"",""
668,"EndGameLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2604,2604,[],"",""
669,"EndGameLookout","Metadata/EnvironmentSettings/EndGameLookout.env","",2604,2604,[],"",""
670,"EndGameSanctuary","Metadata/EnvironmentSettings/EndGameSanctuary.env","",2604,2604,[],"",""
671,"EndGameSanctuary_synthesis","Metadata/EnvironmentSettings/EndGameSanctuary_synthesis.env","",2604,2604,[],"",""
672,"EndGameSanctuaryBoss","Metadata/EnvironmentSettings/EndGameSanctuaryBoss.env","",2604,2604,[],"",""
673,"EndGameSepulchre","Metadata/EnvironmentSettings/EndGameSepulchre.env","",2604,2604,[],"",""
674,"EndGameSepulchre_synthesis","Metadata/EnvironmentSettings/EndGameSepulchre_synthesis.env","",2604,2604,[],"",""
675,"EndGameSepulchre_doedre","Metadata/EnvironmentSettings/EndGameSepluchre_doedre.env","",2604,2604,[],"",""
676,"EndGameHaunt","Metadata/EnvironmentSettings/EndGameHaunt.env","",2604,2604,[],"",""
677,"EndGameHaunt_synthesis","Metadata/EnvironmentSettings/EndGameHaunt_synthesis.env","",2604,2604,[],"",""
678,"EndGameHauntBoss","Metadata/EnvironmentSettings/EndGameHauntBoss.env","",2604,2604,[],"",""
679,"EndGameMausoleum","Metadata/EnvironmentSettings/EndGameMausoleum.env","",2604,2604,[],"",""
680,"EndGameGlacier_Cave","Metadata/EnvironmentSettings/EndGameGlacier_Cave.env","",2604,2604,[],"",""
681,"EndGameGlacier_Cave_synthesis","Metadata/EnvironmentSettings/EndGameGlacier_Cave_synthesis.env","",2604,2604,[],"",""
682,"EndGameGlacier_Mountain","Metadata/EnvironmentSettings/EndGameGlacier_Mountain.env","",2604,2604,[],"",""
683,"EndGameCage","Metadata/EnvironmentSettings/EndGameCage.env","",2604,2604,[],"",""
684,"EndGameCage_synthesis","Metadata/EnvironmentSettings/EndGameCage_synthesis.env","",2604,2604,[],"",""
685,"EndGamePark","Metadata/EnvironmentSettings/EndGamePark.env","",2604,2604,[],"",""
686,"EndGamePark_synthesis","Metadata/EnvironmentSettings/EndGamePark_synthesis.env","",2604,2604,[],"",""
687,"EndGameBoulevard","Metadata/EnvironmentSettings/EndGameBoulevard.env","",2604,2604,[],"",""
688,"EndGameBoulevard_synthesis","Metadata/EnvironmentSettings/EndGameBoulevard_synthesis.env","",2604,2604,[],"",""
689,"EndGameMoonTemple","Metadata/EnvironmentSettings/EndGameMoonTemple.env","",2604,2604,[],"",""
690,"EndGameMoonTemple_synthesis","Metadata/EnvironmentSettings/EndGameMoonTemple_synthesis.env","",2604,2604,[],"",""
691,"EndGameWrackandRuin","Metadata/EnvironmentSettings/EndGameWrackandRuin_1.env","",2604,2604,[],"",""
692,"EndGameDrySea","Metadata/EnvironmentSettings/EndGameDrySea.env","",2604,2604,[],"",""
693,"EndGameSteppes","Metadata/EnvironmentSettings/EndGameSteppes.env","",2604,2604,[],"",""
694,"EndGameBrambleFall1","Metadata/EnvironmentSettings/EndGameBrambleFall1.env","",2604,2604,[],"",""
695,"EndGameBrambleFall2","Metadata/EnvironmentSettings/EndGameBrambleFall2.env","",2604,2604,[],"",""
696,"EndGameBrambleFall3","Metadata/EnvironmentSettings/EndGameBrambleFall3.env","",2604,2604,[],"",""
697,"EndGameStagnation","Metadata/EnvironmentSettings/EndGameStagnation.env","",2604,2604,[],"",""
698,"EndGameStagnationBoss","Metadata/EnvironmentSettings/EndGameStagnationBoss.env","",2604,2604,[],"",""
699,"EndGameStagnationBoss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env","",2604,2604,[],"",""
700,"EndGameFrozenCabins","Metadata/EnvironmentSettings/EndGameFrozenCabins.env","",2604,2604,[],"",""
701,"EndGameFrozenCabinsBossInactive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossInactive.env","",2604,2604,[],"",""
702,"EndGameFrozenCabinsBossActive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossActive.env","",2604,2604,[],"",""
703,"EndGameHarbingerPrison","Metadata/EnvironmentSettings/EndGameHarbingerPrison.env","",2604,2604,[],"",""
704,"EndGameBurn1","Metadata/EnvironmentSettings/EndGameBurn1.env","",2604,2604,[],"",""
705,"EndGameBurn1Boss","Metadata/EnvironmentSettings/EndGameBurn1Boss.env","",2604,2604,[],"",""
706,"EndGameCrimsonTownship","Metadata/EnvironmentSettings/EndGameCrimsonTownship.env","",2604,2604,[],"",""
707,"EndGameCrimsonTownshipBoss","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss.env","",2604,2604,[],"",""
708,"EndGameCrimsonTownshipBoss2","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss2.env","",2604,2604,[],"",""
709,"EndGameForkingRiverLower","Metadata/EnvironmentSettings/EndGameForkingRiverLower.env","",2604,2604,[],"",""
710,"EndGameForkingRiverUpper","Metadata/EnvironmentSettings/EndGameForkingRiverUpper.env","",2604,2604,[],"",""
711,"EndGameForkingRiverArena","Metadata/EnvironmentSettings/EndGameForkingRiverArena.env","",2604,2604,[],"",""
712,"EndGameForkingRiverBossActive","Metadata/EnvironmentSettings/EndGameForkingRiverBossActive.env","",2604,2604,[],"",""
713,"EndGameThaumaturgy","Metadata/EnvironmentSettings/EndGameThaumatugy.env","",2604,2604,[],"",""
714,"EndGameThaumaturgyBoss","Metadata/EnvironmentSettings/EndGameThaumatugyBoss.env","",2604,2604,[],"",""
715,"EndGameColdRiver","Metadata/EnvironmentSettings/EndGameColdRiver.env","",2604,2604,[],"",""
716,"EndGameColdRiverDay","Metadata/EnvironmentSettings/EndGameColdRiverDay.env","",2604,2604,[],"",""
717,"EndGameColdRiverLunaris","Metadata/EnvironmentSettings/EndGameColdRiver_Lunaris.env","",2604,2604,[],"",""
718,"EndGameColdRiverSolaris","Metadata/EnvironmentSettings/EndGameColdRiver_Solaris.env","",2604,2604,[],"",""
719,"EndGameForbiddenWoods","Metadata/EnvironmentSettings/EndGameForbiddenWoods.env","",2604,2604,[],"",""
720,"EndGameForbiddenWoodsBoss","Metadata/EnvironmentSettings/EndGameForbiddenWoodsBoss.env","",2604,2604,[],"",""
721,"EndGameSilo","Metadata/EnvironmentSettings/EndGameSilo.env","",2604,2604,[],"",""
722,"EndGameSiloBoss","Metadata/EnvironmentSettings/EndGameSiloBoss.env","",2604,2604,[],"",""
723,"EndGameBeachLanding","Metadata/EnvironmentSettings/EndGameBeachLanding.env","",2604,2604,[],"",""
724,"EndGameElder_Desert","Metadata/EnvironmentSettings/EndGameElder_Desert.env","",2604,2604,[],"",""
725,"EndGameElder_Volcano","Metadata/EnvironmentSettings/EndGameElder_Volcano.env","",2604,2604,[],"",""
726,"EndGameElder_Sulphur","Metadata/EnvironmentSettings/EndGameElder_Sulphur.env","",2604,2604,[],"",""
727,"EndGameElder_Reliquary","Metadata/EnvironmentSettings/EndGameElder_Reliquary.env","",2604,2604,[],"",""
728,"EndGameElder_Temple","Metadata/EnvironmentSettings/EndGameElder_Temple.env","",2604,2604,[],"",""
729,"EndGameElder_Elegant","Metadata/EnvironmentSettings/EndGameElder_Elegant.env","",2604,2604,[],"",""
730,"EndGameElder_Sceptre","Metadata/EnvironmentSettings/EndGameElder_Sceptre.env","",2604,2604,[],"",""
731,"EndGameElder_Tower","Metadata/EnvironmentSettings/EndGameElder_Tower.env","",2604,2604,[],"",""
732,"EndGameElder_Refinery","Metadata/EnvironmentSettings/EndGameElder_Refinery.env","",2604,2604,[],"",""
733,"EndGameElder_Reef","Metadata/EnvironmentSettings/EndGameElder_Reef.env","",2604,2604,[],"",""
734,"EndGameElder_River","Metadata/EnvironmentSettings/EndGameElder_River.env","",2604,2604,[],"",""
735,"EndGameElder_Garden","Metadata/EnvironmentSettings/EndGameElder_Garden.env","",2604,2604,[],"",""
736,"EndGameElderArena","Metadata/EnvironmentSettings/EndGameElderArena.env","",2604,2604,[],"",""
737,"EndGameElderArenaEntrance","Metadata/EnvironmentSettings/EndGameElderArena_Entrance.env","",2604,2604,[],"",""
738,"ClassicLeagueTreasury","Metadata/EnvironmentSettings/ClassicLeagueTreasury.env","",2604,2604,[],"",""
739,"VaalTreasury","Metadata/EnvironmentSettings/SideInca1.env","",2604,2604,[],"",""
740,"Menagerie_Hub","Metadata/EnvironmentSettings/MenagerieHub.env","",2604,2604,[],"",""
741,"Menagerie_Hub_Battle","Metadata/EnvironmentSettings/MenagerieHub.env","",2604,2604,[],"",""
742,"Menagerie_Mammals","Metadata/EnvironmentSettings/MenagerieMammals.env","",2604,2604,[],"",""
743,"Menagerie_BirdsReptiles","Metadata/EnvironmentSettings/MenagerieBirdsReptiles.env","",2604,2604,[],"",""
744,"Menagerie_InsectsArachnids","Metadata/EnvironmentSettings/MenagerieInsectsArachnids.env","",2604,2604,[],"",""
745,"Menagerie_WaterCreatures","Metadata/EnvironmentSettings/MenagerieWaterCreatures.env","",2604,2604,[],"",""
746,"IncursionTemplePast","Metadata/EnvironmentSettings/IncursionTemplePast.env","",2604,2604,[],"",""
747,"IncursionTemplePresent","Metadata/EnvironmentSettings/IncursionOutdoorPresent.env","Metadata/EnvironmentSettings/IncursionTemplePresent.env",2604,2604,[],0,""
748,"IncursionTempleBoss","Metadata/EnvironmentSettings/IncursionTempleBoss.env","",2604,2604,[],"",""
749,"IncursionTempleIndoors","Metadata/EnvironmentSettings/IncursionTemplePresent.env","",2604,2604,[],"",""
750,"DelveMine","Metadata/EnvironmentSettings/Delve_Mine.env","",2604,2604,[],"",""
751,"DelveHub","Metadata/EnvironmentSettings/Delve_Hub.env","",2604,2604,[],"",""
752,"DelveBossVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal.env","",2604,2604,[],"",""
753,"DelveBossVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal_Darkness.env","",2604,2604,[],"",""
754,"DelveBossLich","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich.env","",2604,2604,[],"",""
755,"DelveBossLichDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich_Darknes.env","",2604,2604,[],"",""
756,"DelveBossProtoVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal.env","",2604,2604,[],"",""
757,"DelveBossProtoVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal_Darkness.env","",2604,2604,[],"",""
758,"BetrayalLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2604,2604,[],"",""
759,"BetrayalSafeHouseGraveyard","Metadata/EnvironmentSettings/BetrayalSafeHouseGraveyard.env","",2604,2604,[],"",""
760,"BetrayalSafeHouseShore","Metadata/EnvironmentSettings/BetrayalSafeHouseShore.env","",2604,2604,[],"",""
761,"BetrayalSafeHouseChurch","Metadata/EnvironmentSettings/BetrayalSafeHouseChurch.env","",2604,2604,[],"",""
762,"BetrayalSafeHouseDesert","Metadata/EnvironmentSettings/BetrayalSafeHouseDesert.env","",2604,2604,[],"",""
763,"BetrayalSafeHouseSlums","Metadata/EnvironmentSettings/BetrayalSafeHouseLaboratory.env","",2604,2604,[],"",""
764,"BetrayalFortCave","Metadata/EnvironmentSettings/LeagueBetrayal_FortCave.env","",2604,2604,[],"",""
765,"BetrayalMastermindVault","Metadata/EnvironmentSettings/BetrayalMastermindVault.env","",2604,2604,[],"",""
766,"BetrayalMastermindHideout","Metadata/EnvironmentSettings/BetrayalMastermindHideout.env","",2604,2604,[],"",""
767,"BetrayalMastermindArena","Metadata/EnvironmentSettings/BetrayalMastermindArena.env","",2604,2604,[],"",""
768,"BetrayalMastermindArenaBlack","Metadata/EnvironmentSettings/BetrayalMastermindArenaBlack.env","",2604,2604,[],"",""
769,"BetrayalStoryVault","Metadata/EnvironmentSettings/BetrayalStoryVault.env","",2604,2604,[],"",""
770,"SynthesisHub","Metadata/EnvironmentSettings/LeagueGenesisHub.env","",2604,2604,[],"",""
771,"SynthesisArena","Metadata/EnvironmentSettings/LeagueGenesisArena.env","",2604,2604,[],"",""
772,"SynthesisGuardianArena1","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian1.env","",2604,2604,[],"",""
