"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
563,327,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6439,6436]","[6526,6528,6542,6543,6527]",450,600,67,0
564,328,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6526,6528,6542,6543,6527]",550,750,67,0
565,329,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6526,6528,6542,6543,6527]",700,900,67,0
566,330,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6526,6528,6542,6543,6527]",800,1200,67,0
567,331,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6526,6528,6542,6543,6527]",800,1200,67,0
568,332,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6436]","[6423,6424,6549,6432,6550]",250,400,67,0
569,333,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6439,6436]","[6423,6424,6549,6432,6550]",300,450,67,0
570,334,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6439,6442,6436]","[6423,6424,6549,6432,6550]",350,500,67,0
571,335,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6439,6436]","[6423,6424,6549,6432,6550]",450,600,67,0
572,336,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6423,6424,6549,6432,6550]",550,750,67,0
573,337,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6423,6424,6549,6432,6550]",700,900,67,0
574,338,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6423,6424,6549,6432,6550]",800,1200,67,0
575,339,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6423,6424,6549,6432,6550]",800,1200,67,0
576,340,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6436]","[6507,6556,6510,6613,6508]",250,400,67,0
577,341,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6439,6436]","[6507,6556,6510,6613,6508]",300,450,67,0
578,342,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6439,6442,6436]","[6507,6556,6510,6613,6508]",350,500,67,0
579,343,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6439,6436]","[6507,6556,6510,6613,6508]",450,600,67,0
580,344,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6507,6556,6510,6613,6508]",550,750,67,0
581,345,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6507,6556,6510,6613,6508]",700,900,67,0
582,346,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6507,6556,6510,6613,6508]",800,1200,67,0
583,347,2,"[1,1,1,1,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6507,6556,6510,6613,6508]",800,1200,67,0
584,348,2,"[1,1,0,0]","[6467,6434,6484,6501,6436]","[6544,6545,6546,6547]",250,400,67,0
585,349,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6439,6436]","[6544,6545,6546,6547,6548]",300,450,67,0
586,350,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6439,6442,6436]","[6544,6545,6546,6547,6548]",350,500,67,0
587,351,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6439,6436]","[6544,6545,6546,6547,6548]",450,600,67,0
588,352,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6544,6545,6546,6547,6548]",550,750,67,0
589,353,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6544,6545,6546,6547,6548]",700,900,67,0
590,354,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6544,6545,6546,6547,6548]",800,1200,67,0
591,355,2,"[1,1,0,0,0]","[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6544,6545,6546,6547,6548]",800,1200,67,0
592,356,2,[],"[6467,6434,6484,6501,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",250,400,67,0
593,357,2,[],"[6467,6434,6484,6501,6503,6486,6439,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",300,450,67,0
594,358,2,[],"[6467,6434,6484,6501,6503,6486,6469,6439,6442,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",350,500,67,0
595,359,2,[],"[6467,6434,6484,6501,6503,6486,6469,6494,6439,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",450,600,67,0
596,360,2,[],"[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",550,750,67,0
597,361,2,[],"[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",700,900,67,0
598,362,2,[],"[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",800,1200,67,0
599,363,2,[],"[6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442,6436]","[6558,6559,6611,6612,6561,6562,6563,6560]",800,1200,67,0
600,364,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],250,400,100,0
601,365,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],300,450,100,0
602,366,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],350,500,100,0
603,367,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],450,600,100,0
604,368,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],550,750,100,0
605,369,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],700,900,100,0
606,370,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],800,1200,100,0
607,371,0,[],"[6576,6578,6580,6582,6584,6585,6586,6587,6588,6589,6590,6591,6592,6594,6596,6598,6600,6601,6602,6603,6604,6605,6606,6607,6608,6609,6610]",[],800,1200,100,0
608,372,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",250,400,85,0
609,373,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",300,450,85,0
610,374,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",350,500,85,0
611,375,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",450,600,85,0
612,376,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",550,750,85,0
613,377,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",700,900,85,0
614,378,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",800,1200,85,0
615,379,1,"[1,0]","[6419,6420,6433,6421,6422,6429,6423,6424,6549,6427,6428,6430,6431,6425,6426,6551,6552]","[6432,6550]",800,1200,85,0
616,380,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",250,400,85,0
617,381,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",300,450,85,0
618,382,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",350,500,85,0
619,383,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",450,600,85,0
620,384,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",550,750,85,0
621,385,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",700,900,85,0
622,386,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",800,1200,85,0
623,387,1,"[1,0,0]","[6490,6491,6499,6619,6621,6467,6434,6484,6501,6503,6486,6469,6494,6473,6479,6439,6442]","[6462,6460,6461]",800,1200,85,0
624,396,1,[],"[6854,6857,6860,6863]","[6838,6840]",250,300,90,0
625,397,1,[],"[6854,6857,6860,6863]","[6838,6840]",250,300,90,0
626,398,1,[],"[6854,6857,6860,6863]","[6838,6840]",250,300,90,0
627,399,1,[],"[6854,6857,6860,6863]","[6838,6840]",300,450,90,0
628,400,1,[],"[6854,6857,6860,6863]","[6838,6840]",400,500,90,0
629,401,1,[],"[6854,6857,6860,6863]","[6838,6840]",450,550,90,0
630,402,1,[],"[6854,6857,6860,6863]","[6838,6840]",500,600,90,0
631,403,1,[],"[6854,6857,6860,6863]","[6838,6840]",600,900,90,0
632,404,1,[],"[6854,6857,6860,6863]","[6838,6840]",600,900,90,0
633,405,1,[],"[6854,6857,6860,6863]","[6838,6840]",600,900,90,0
