"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
675,32,45,3,5395,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
676,32,46,5,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
677,32,47,5,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
678,32,48,5,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
679,32,49,5,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
680,32,50,5,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
681,32,51,5,5294,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
682,32,52,5,5333,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
683,32,53,5,5334,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
684,32,54,5,5274,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
685,32,55,5,5282,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
686,32,56,5,5356,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
687,32,57,5,5000,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
688,32,58,5,5395,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
689,32,59,2,5130,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
690,32,60,2,5129,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
691,32,61,2,4998,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
692,32,62,2,5120,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
693,32,63,2,5004,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
694,32,64,2,5292,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
695,32,65,2,5296,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
696,32,66,2,5356,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
697,32,67,2,5000,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
698,32,68,2,5395,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
699,33,0,1,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
700,33,1,1,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
701,33,2,1,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
702,33,3,1,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
703,33,4,1,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
704,33,5,1,5379,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
705,33,6,1,5459,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
706,33,7,1,5455,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
707,33,8,1,5457,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
708,33,9,1,5465,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
709,33,10,6,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
710,33,11,6,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
711,33,12,6,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
712,33,13,6,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
713,33,14,6,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
714,33,15,6,5379,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
715,33,16,6,5459,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
716,33,17,6,5455,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
717,33,18,6,5457,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
718,33,19,6,5465,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
719,33,20,0,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
720,33,21,0,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
721,33,22,0,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
722,33,23,0,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
723,33,24,0,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
724,33,25,0,5364,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
725,33,26,4,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
726,33,27,4,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
727,33,28,4,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
728,33,29,4,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
729,33,30,4,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
730,33,31,3,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
731,33,32,3,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
732,33,33,3,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
733,33,34,3,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
734,33,35,3,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
735,33,36,3,5500,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
736,33,37,5,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
737,33,38,5,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
738,33,39,5,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
739,33,40,5,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
740,33,41,5,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
741,33,42,5,5499,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
742,33,43,5,5455,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
743,33,44,5,5457,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
744,33,45,5,5500,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
745,33,46,5,5485,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
746,33,47,2,5231,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
747,33,48,2,5232,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
748,33,49,2,5233,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
749,33,50,2,5262,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
750,33,51,2,5234,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
751,33,52,2,5455,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
752,33,53,2,5457,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
753,33,54,2,5502,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
754,33,55,2,5503,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
755,33,56,2,5506,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
756,34,0,"",4901,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
757,41,0,"",4235,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
758,41,1,"",4236,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
759,41,2,"",4237,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
760,41,3,"",4242,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
761,41,4,"",4243,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
762,41,5,"",4244,41,2,0,"",[],1,"","",[],1161,0,[],0,"",0
763,42,0,"",4783,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
764,42,1,"",4784,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
765,42,2,"",4785,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
766,42,3,"",4788,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
767,42,4,"",4786,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
768,42,5,"",4790,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
769,42,6,"",4782,42,1,0,"",[],1,"","",[],1161,0,[],0,"",0
770,43,0,"",4908,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
771,44,0,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,620,0
772,44,1,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,859,0
773,44,2,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,856,0
774,44,3,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,858,0
775,44,4,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,860,0
776,44,5,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,863,0
777,44,6,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,857,0
778,44,7,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,862,0
779,44,8,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,865,0
780,44,9,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,868,0
781,44,10,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,874,0
782,45,0,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,511,0
783,45,1,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,512,0
784,45,2,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,513,0
785,46,0,"",4909,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
786,47,0,0,4432,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
787,47,1,0,4476,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
788,47,2,0,4463,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
789,47,3,6,4432,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
790,47,4,6,4476,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
791,47,5,6,4453,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
792,47,6,1,4453,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
793,47,7,1,4490,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
794,47,8,1,4476,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
795,47,9,5,4442,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
796,47,10,5,4453,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
797,47,11,5,4490,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
798,47,12,3,4442,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
799,47,13,3,4463,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
800,47,14,3,4490,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
801,47,15,4,4432,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
802,47,16,4,4442,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
803,47,17,4,4463,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
804,47,18,2,4432,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
805,47,19,2,4442,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
806,47,20,2,4453,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
807,47,21,2,4463,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
808,47,22,2,4476,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
809,47,23,2,4490,47,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
810,48,0,"",4913,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
811,49,0,"",4914,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
812,51,0,"",4915,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
813,52,0,"",4916,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
814,50,0,"",4313,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
815,50,1,"",4314,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
816,50,2,"",4315,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
817,50,3,"",4316,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
818,50,4,"",4266,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
819,50,5,"",4267,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
820,50,6,"",4268,45,2,0,"",[],1,"","",[],1161,0,[],0,"",0
821,53,0,"",4930,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
822,54,0,0,4616,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
823,54,1,0,4660,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
824,54,2,0,4652,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
825,54,3,6,4616,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
826,54,4,6,4660,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
827,54,5,6,4641,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
828,54,6,1,4641,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
829,54,7,1,4669,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
830,54,8,1,4660,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
831,54,9,5,4629,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
832,54,10,5,4669,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
833,54,11,5,4641,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
834,54,12,3,4629,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
835,54,13,3,4669,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
836,54,14,3,4652,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
837,54,15,4,4616,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
838,54,16,4,4652,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
839,54,17,4,4629,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
840,54,18,2,4616,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
841,54,19,2,4629,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
842,54,20,2,4641,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
843,54,21,2,4652,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
844,54,22,2,4660,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
845,54,23,2,4669,53,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
846,55,0,"",4918,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
847,56,0,"",4782,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
848,56,1,"",4786,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
849,56,2,"",4790,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
850,56,3,"",4794,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
851,56,4,"",4789,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
852,56,5,"",4792,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
853,56,6,"",4798,54,1,0,"",[],1,"","",[],1161,0,[],0,"",0
854,57,0,"",4932,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
855,58,0,"",4264,57,2,0,"",[],1,"","",[],1161,0,[],0,"",0
856,58,1,"",4265,57,2,0,"",[],1,"","",[],1161,0,[],0,"",0
857,58,2,"",4266,57,2,0,"",[],1,"","",[],1161,0,[],0,"",0
858,58,3,"",4267,57,2,0,"",[],1,"","",[],1161,0,[],0,"",0
859,58,4,"",4268,57,2,0,"",[],1,"","",[],1161,0,[],0,"",0
860,59,0,"",4921,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
861,60,0,"",4933,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
862,61,0,"",4242,59,2,0,"",[],1,"","",[],1161,0,[],0,"",0
863,61,1,"",4243,59,2,0,"",[],1,"","",[],1161,0,[],0,"",0
864,61,2,"",4244,59,2,0,"",[],1,"","",[],1161,0,[],0,"",0
865,61,3,"",4245,59,2,0,"",[],1,"","",[],1161,0,[],0,"",0
866,63,0,"",5662,1,"",0,"",[],1,"","",[],1161,0,[],0,514,0
867,63,1,"",5663,1,"",0,"",[],1,"","",[],1161,0,[],0,516,0
868,63,2,"",5664,1,"",0,"",[],1,"","",[],1161,0,[],0,517,0
869,62,0,"",4938,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
870,64,0,"",4939,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
871,65,0,"",4940,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
872,66,0,"",4947,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
873,67,0,0,3977,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
874,67,1,0,4170,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
875,67,2,0,4060,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
876,67,3,0,4221,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
877,67,4,0,4007,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
878,67,5,0,4341,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
879,67,6,4,4116,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
880,67,7,4,4007,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
881,67,8,4,4196,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
882,67,9,4,4060,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
883,67,10,4,3977,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
884,67,11,4,4395,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
885,67,12,3,4116,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
886,67,13,3,4812,61,2,0,"",[],1,"","",[],1161,0,[],0,"",0
887,67,14,3,4034,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
888,67,15,3,3918,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
889,67,16,3,4007,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
890,67,17,3,4360,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
891,67,18,5,3948,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
892,67,19,5,3918,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
893,67,20,5,3889,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
894,67,21,5,4116,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
895,67,22,5,4812,61,2,0,"",[],1,"","",[],1161,0,[],0,"",0
896,67,23,5,4421,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
897,67,24,1,3889,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
898,67,25,1,4142,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
899,67,26,1,4088,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
900,67,27,1,3918,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
901,67,28,1,3948,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
902,67,29,1,4379,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
903,67,30,6,4142,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
904,67,31,6,4088,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
905,67,32,6,4060,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
906,67,33,6,4221,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
907,67,34,6,3889,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
908,67,35,6,4408,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
909,67,36,2,4142,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
910,67,37,2,3889,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
911,67,38,2,3977,61,2,0,"3",[],1,"","",[],1161,0,[],0,"",0
912,67,39,2,4196,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
913,67,40,2,4116,61,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
914,67,41,2,4812,61,2,0,"",[],1,"","",[],1161,0,[],0,"",0
915,68,0,"",4948,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
916,69,0,"",4949,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
917,70,0,"",4946,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
918,71,0,"",4759,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
919,71,1,"",4774,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
920,71,2,"",4795,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
921,71,3,"",4794,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
922,71,4,"",4791,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
923,71,5,"",4793,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
924,71,6,"",4789,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
925,71,7,"",4792,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
926,71,8,"",4798,65,1,0,"",[],1,"","",[],1161,0,[],0,"",0
927,72,0,0,4519,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
928,72,1,0,4571,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
929,72,2,0,4587,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
930,72,3,6,4519,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
931,72,4,6,4554,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
932,72,5,6,4587,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
933,72,6,1,4554,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
934,72,7,1,4587,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
935,72,8,1,4604,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
936,72,9,5,4537,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
937,72,10,5,4554,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
938,72,11,5,4604,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
939,72,12,3,4537,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
940,72,13,3,4571,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
941,72,14,3,4604,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
942,72,15,4,4519,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
943,72,16,4,4537,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
944,72,17,4,4571,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
945,72,18,2,4519,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
946,72,19,2,4537,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
947,72,20,2,4554,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
948,72,21,2,4571,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
949,72,22,2,4587,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
950,72,23,2,4604,66,2,0,"4",[],1,"","",[],1161,0,[],0,"",0
951,73,0,"",4953,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
952,74,0,"",4954,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
953,75,0,"",4313,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
954,75,1,"",4314,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
955,75,2,"",4315,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
956,75,3,"",4316,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
957,75,4,"",4317,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
958,75,5,"",4318,66,2,0,"",[],1,"","",[],1161,0,[],0,"",0
959,76,0,"",4955,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
960,77,0,"",6085,68,1,0,"",[],1,"","",[],1161,0,[],0,"",0
961,77,1,"",6039,68,1,0,"",[],1,"","",[],1161,0,[],0,"",0
962,77,2,"",6003,68,1,0,"",[],1,"","",[],1161,0,[],0,"",0
963,77,3,"",6142,68,1,0,"",[],1,"","",[],1161,0,[],0,"",0
964,78,0,"",8119,1,"",0,"",[],1,"","",[],608,0,[],0,"",0
965,78,1,"",8125,1,"",0,"",[],1,"","",[],614,0,[],0,"",0
966,78,2,"",8124,1,"",0,"",[],1,"","",[],613,0,[],0,"",0
967,78,3,"",8126,1,"",0,"",[],1,"","",[],615,0,[],0,"",0
968,78,4,"",8127,1,"",0,"",[],1,"","",[],616,0,[],0,"",0
969,78,5,"",8133,1,"",0,"",[],1,"","",[],622,0,[],0,"",0
970,78,6,"",8132,1,"",0,"",[],1,"","",[],621,0,[],0,"",0
971,78,7,"",8134,1,"",0,"",[],1,"","",[],623,0,[],0,"",0
972,78,8,"",8135,1,"",0,"",[],1,"","",[],624,0,[],0,"",0
973,78,9,"",8141,1,"",0,"",[],1,"","",[],630,0,[],0,"",0
974,78,10,"",8140,1,"",0,"",[],1,"","",[],629,0,[],0,"",0
975,78,11,"",8142,1,"",0,"",[],1,"","",[],631,0,[],0,"",0
976,78,12,"",8143,1,"",0,"",[],1,"","",[],632,0,[],0,"",0
977,78,13,"",8149,1,"",0,"",[],1,"","",[],638,0,[],0,"",0
978,78,14,"",8148,1,"",0,"",[],1,"","",[],637,0,[],0,"",0
979,78,15,"",8150,1,"",0,"",[],1,"","",[],639,0,[],0,"",0
980,40,0,"",4865,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
981,40,1,"",4863,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
982,40,2,"",4864,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
983,40,3,"",4862,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
984,79,0,"",8185,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
985,80,0,"",8323,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
986,81,0,"",8324,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
987,82,0,"",8326,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
988,83,0,"",8334,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
989,84,0,"",8349,1,0,0,"",[],1,"","",[],1161,0,[],0,"",0
990,85,0,"",8162,1,"",0,"",[],10000,"","",[],1161,0,[],0,"",0
991,86,0,"",8162,1,"",0,"",[],450,"","",[],1161,0,[],0,"",0
992,87,0,"",8162,1,"",0,"",[],600,"","",[],1161,0,[],0,"",0
993,88,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
994,89,0,"",8162,1,"",0,"",[],450,"","",[],1161,0,[],0,"",0
995,90,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
996,91,0,"",8162,1,"",0,"",[],600,"","",[],1161,0,[],0,"",0
997,92,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
998,93,0,"",8162,1,"",0,"",[],750,"","",[],1161,0,[],0,"",0
999,94,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1000,95,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
1001,96,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
1002,97,0,"",8162,1,"",0,"",[],600,"","",[],1161,0,[],0,"",0
1003,98,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
1004,99,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
1005,100,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1006,101,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
1007,102,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
1008,103,0,"",8162,1,"",0,"",[],450,"","",[],1161,0,[],0,"",0
1009,104,0,"",8162,1,"",0,"",[],600,"","",[],1161,0,[],0,"",0
1010,105,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
