"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3803,"[1086,9569]","[20,10]","The Brittle Emperor"
1228,3726,[],[],"The Winged Death"
1229,4300,[],[],"Rama, The Kinslayer"
1230,4303,[],[],"Kalria, The Fallen"
1231,4312,[],[],"Invari, The Bloodshaper"
1232,4314,[],[],"Lokan, The Deceiver"
1233,4317,[],[],"Marchak, The Betrayer"
1234,4319,[],[],"Berrots, The Breaker"
1235,4321,[],[],"Vessider, The Unrivaled"
1236,4323,[],[],"Morgrants, The Deafening"
1237,4261,[],[],"Yorishi, Aurora-sage"
1238,4264,[],[],"Jeinei Yuushu"
1239,4267,[],[],"Otesha, the Giantslayer"
1240,4287,[],[],"Uruk Baleh"
1241,4290,[],[],"El'Abin, Bloodeater"
1242,4292,[],[],"Leli Goya, Daughter of Ash"
1243,4294,[],[],"Bin'aia, Crimson Rain"
1244,4233,"[1086,9569]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4236,[],[],"Susara, Siren of Pondium"
1246,4238,"[2091,9569]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2256,[],[],"The Blacksmith"
1248,1147,[],[],"Tolman, the Exhumer"
1249,746,[717],[50],"Volkuur's Frostguard"
1250,747,[717],[50],"Volkuur's Frostguard"
1251,759,[717],[50],"Volkuur's Flameguard"
1252,760,[717],[50],"Volkuur's Flameguard"
1253,783,[717],[50],"Volkuur's Stormguard"
1254,784,[717],[50],"Volkuur's Stormguard"
1255,4754,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4780,[717],[50],"Rania Skyborne"
1257,4783,[717],[50],"Lora, the Contender"
1258,4786,[717],[50],"Terese Napora"
1259,6017,[],[],"Farrul, First of the Plains"
1260,6025,[],[],"Craiceann, First of the Deep"
1261,6053,[],[],"Fenumus, First of the Night"
1262,5972,[],[],"Saqawal, First of the Sky"
1263,7955,[],[],"Melur Thornmaul"
1264,7958,[],[],"Elida Blisterclaw"
1265,7961,[],[],"Orvi Acidbeak"
