"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
3417,"BlightFungi1","Metadata/Terrain/Leagues/Blight/Objects/BlightFungi01.ao",[49],4,0,-1670600780
3418,"BlightFungi2","Metadata/Terrain/Leagues/Blight/Objects/BlightFungi02.ao",[49],4,0,75684917
3419,"BlightFungi3","Metadata/Terrain/Leagues/Blight/Objects/BlightFungi03.ao",[49],4,0,671593899
3420,"BlightFungi4","Metadata/Terrain/Leagues/Blight/Objects/BlightFungi04.ao",[49],4,0,1610172752
3421,"BlightModFireOnDeathImpact","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/sergeant_mortar_impact.ao",[],4,140,-36739435
3422,"BlightModColdOnDeathImpact","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormcall_impact.ao",[],4,125,61364857
3423,"BlightInfectionDoodad1","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_01.ao",[49],4,0,-1109317934
3424,"BlightInfectionDoodad2","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_02.ao",[49],4,0,1191095602
3425,"BlightInfectionDoodad3","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_03.ao",[49],4,0,618881907
3426,"BlightInfectionDoodad4","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_04.ao",[49],4,0,-379471534
3427,"BlightInfectionDoodad5","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_05.ao",[49],4,0,1221478436
3428,"BlightInfectionDoodad6","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_06.ao",[49],4,0,850086646
3429,"BlightInfectionDoodad7","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_07.ao",[49],4,0,-472827395
3430,"BlightInfectionDoodad8","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_08.ao",[49],4,0,-1528464382
3431,"BlightInfectionDoodad9","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_09.ao",[49],4,0,1515443287
3432,"BlightInfectionDoodad10","Metadata/Effects/Environment/League_Blight/Infection/Infection_doodad_10.ao",[49],4,0,-2006368972
3433,"BlightSummonedGolemSlam","Metadata/Effects/Spells/monsters_effects/League_Blight/Tower_Skills/summoned_minions/slam.ao",[],4,150,132764800
3434,"BlightSummonedCopterBeam","Metadata/Effects/Spells/monsters_effects/League_Blight/Tower_Skills/summoned_minions/copter_beam.ao",[],4,0,1041607876
3435,"SnappingAdderProjectileHit","Metadata/Effects/Spells/snapping_adder/projectile_hit.ao",[],4,0,-689284206
3436,"BlightCassiaTeleport","Metadata/Effects/Spells/monsters_effects/League_Blight/npc/teleport.ao",[],4,0,-1071886707
3437,"BlightCassiaTowerBeam","Metadata/Effects/Spells/monsters_effects/League_Blight/npc/buff_tower_beam.ao",[],4,0,289241514
3438,"RaiseSpectreCelestialDeath","Metadata/Effects/Microtransactions/Spells/raise_spectre_celestial/limit.ao",[],4,75,-1074600785
3439,"SnappingAdderHangingBlade","Metadata/Effects/Spells/snapping_adder/hanging_blade.ao",[],4,0,672836409
3440,"InspirationCharge","Metadata/Effects/Spells/orbs/inspiration/rig.ao",[],3,0,869091756
3441,"DeathmarkOrb","Metadata/Effects/Spells/minion_command/command_undead.ao",[],4,0,-1679478983
3442,"LightningExplosionMineCorruptedEmperorExplosion","Metadata/Effects/Microtransactions/Spells/landmine_new/voidemperor/lightning/voidlight.ao",[],4,250,-192426382
3443,"ColdProjectileMineCorruptedEmperorCastEffect","Metadata/Effects/Microtransactions/Spells/landmine_new/voidemperor/ice/voidice.ao",[],4,0,1543318091
3444,"MortarBarrageMineCorruptedEmperorImpact","Metadata/Effects/Microtransactions/Spells/landmine_new/voidemperor/fire/voidfire.ao",[],4,150,-2137191769
3445,"MortarBarrageMineCorruptedEmperorExplode","Metadata/Effects/Microtransactions/Spells/landmine_new/voidemperor/fire/voidfire.ao",[],4,200,-146524081
3446,"SnappingAdderWhirlingBlades","Metadata/Effects/Spells/snapping_adder/adder_whirling_blades.ao",[],4,0,-574161667
3447,"DualStrikeImpactSplash","Metadata/Effects/Spells/dualstrike_02/dualstrike_hit_less.ao",[],4,0,474584810
3448,"CelestialZombieSlam","Metadata/Effects/Microtransactions/Spells/raise_zombie/celestial/slam.ao",[],4,200,-1293824660
3449,"MambaStrikeHit","Metadata/Effects/Spells/mamba_strike/mamba_hit.ao",[],4,0,-440636769
3450,"CelestialFireballExplosion","Metadata/Effects/Microtransactions/Spells/fireball/celestial/aoe.ao",[],4,200,-1392381442
3451,"VaalGroundSlamImpactCelestial","Metadata/Effects/Microtransactions/Spells/ground_slam/celestial/blastRadius.ao",[],4,400,120738533
3452,"FlameSentinelFireballExplosion","Metadata/Effects/Spells/raise_specter_02/specter_fireball_aoe.ao",[],4,200,208395358
3453,"BlightIceMonsterSacrificeBeam","Metadata/Effects/Spells/monsters_effects/act8/Ribbons/cold/ice_bomb/icebomb_beam.ao",[],4,0,-1251969013
3454,"BlightNecroballImpact","Metadata/Effects/Spells/monsters_effects/League_Blight/Blight_Boss_Necro/pop.ao",[],4,200,536734437
3455,"BlightStampedeBeastStep","Metadata/Effects/Spells/monsters_effects/League_Blight/MiscMonsterEffects/Stampede_step.ao",[],4,150,-1554208913
3456,"ExplosiveArrowArrow","Metadata/Effects/Spells/explosivearrow_2/projectile/arrow_base_stuck.ao",[],4,0,-288844509
3457,"ExplosiveArrowExplode","Metadata/Effects/Spells/explosivearrow_2/explosion/explosion.ao",[],4,165,-1788469387
3458,"FlamedashBlack","Metadata/Effects/Microtransactions/Spells/flame_dash/polaris_black/Polaris_Black_Flamedash.ao",[],4,0,348028282
3459,"HeraldOfAshPolarisWhiteExplosion","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_ash.ao",[],4,100,542183079
3460,"HeraldOfIcePolarisWhiteExplosion","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_ice.ao",[],4,150,267121277
3461,"HeraldOfThunderPolarisWhiteExplosion","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_thunder.ao",[],4,50,1928626838
3462,"HeraldOfPuritySpawnEffectPolarisWhite","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/guard_spawn.ao",[],4,100,624497307
3463,"HeraldOfPurityDeathEffectPolarisWhite","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/guard_spawn.ao",[],4,100,-1955581325
3464,"HeraldOfAgonyMortarImpactPolarisWhite","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/spider_mortar_impact.ao",[],4,200,-1736539923
3465,"HeraldOfPuritySlam1PolarisWhite","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/guard_slam.ao",[],4,150,1626973235
3466,"HeraldOfPuritySlam2PolarisWhite","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/guard_slam_big.ao",[],4,200,-381354646
3467,"MagmaOrbImpactExtraVisible","Metadata/Effects/Spells/fire_rolling_magma/impact_aoe.ao",[],4,100,-1755004801
3468,"MagmaOrbImpactExtraVisibleMonster","Metadata/Effects/Spells/fire_rolling_magma/impact_aoe_monster.ao",[],4,100,-1460456727
3469,"AtlasExileBoss1SpammableBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Spellcast_Ranged_1/Beam/beam.ao",[],4,0,1950106316
3470,"AtlasExileBoss1BeamImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Spellcast_Ranged_1/Beam_Impact/beam_impact.ao",[],4,200,124156837
3471,"AtlasExileBoss1DelayedBlast","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Spellcast_Ranged_1/Delayed_Blast/delayed_blast.ao",[],4,200,-1154161405
3472,"AtlasExileBoss1Slam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Slam/impact.ao",[],4,400,741736769
3473,"AtlasExileBoss1RuneBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Detonate_Runes/Beam/beam.ao",[],4,0,-812469308
3474,"AtlasExileBoss1RuneExplosion","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Detonate_Runes/Rune_Explosion/boom.ao",[],4,500,122099317
3475,"AtlasExileBoss1SlamProjectileSlam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Slam_projectile/slam_projectile.ao",[],4,1200,649849945
3476,"ArrowBounceInvisible","Metadata/Effects/Spells/base_arrow_attack/bouncing_rig.ao",[],1,0,1279547567
3477,"CorruptedBlood","Metadata/Effects/Spells/skill_charges/chargeFloat_CorruptingBlood.ao",[],4,0,-100140323
3478,"CorruptedBloodPlayer","Metadata/Effects/Spells/skill_charges/chargeFloat_CorruptingBlood.ao",[],4,0,-1079777459
3479,"ShotgunTotemCone","Metadata/Effects/Spells/shotgun_totem/cone.ao",[],4,0,-102140393
3480,"ShotgunTotemImpact","Metadata/Effects/Spells/shotgun_totem/impact.ao",[],4,0,-372034028
3481,"BarrageNew","Metadata/Effects/Spells/barrage_02/barrage_arrow.ao",[],4,0,-773536256
3482,"BarrageNewPierce","Metadata/Effects/Spells/barrage_02/arrow_pierce.ao",[],4,0,-1259995966
3483,"AtlasExileEyrieIceShardBarrageStatic","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/Barrage/ice_projectils_S/bigspike.ao",[],4,0,-1378243328
3484,"AtlasExileEyrieIceShardBarrageStatic2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/Barrage/ice_projectils_S/midspike.ao",[],4,0,238350268
3485,"AtlasExileEyrieIceShardBarrageStatic3","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/Barrage/ice_projectils_S/smlspike.ao",[],4,0,-139640328
3486,"ShrapnelShotSpecificRangeExplode","Metadata/Effects/Spells/shrapnel_shot/proj_impact.ao",[],4,0,-1424888319
3487,"MortarTotemFire","Metadata/Effects/Spells/mortar_totem/arrow_up.ao",[],4,0,495114218
3488,"MortarTotemFall","Metadata/Effects/Spells/mortar_totem/arrow_down.ao",[],4,0,-1351652995
3489,"MortarTotemImpact","Metadata/Effects/Spells/mortar_totem/impact.ao",[],4,100,1435485184
3490,"SupportRainRig","Metadata/Effects/Spells/supports/arrow_rain/rain_rig.ao",[],4,0,-1771938690
3491,"BarrageBloodFire","Metadata/Effects/Microtransactions/Spells/barrage/blood/flash.ao",[],4,0,-1816794232
3492,"CrusaderInfluenceClericBuff","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/blackguardcleric_buff.ao",[],4,225,-8069813
3493,"CrusaderInfluenceClericBlast","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/blackguardcleric_cone.ao",[],4,300,-258644957
3494,"OrionDeathZoneHit","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/dz_hit.ao",[],4,0,-950142008
3495,"OrionDeathZoneDebuff","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/dz_debuff.ao",[],4,0,-1987859694
3496,"CrusaderInfluenceMageguardBomb","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/delayed_explode.ao",[],4,150,1245955320
3497,"CrusaderInfluenceMageguardBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/mageguard_beam.ao",[],4,0,303257051
3498,"CrusaderInfluenceBallLightningBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/ball_lightning_bolt.ao",[],4,0,-454313203
3499,"CrusaderInfluenceMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/blessedsister_impact.ao",[],4,130,-1522270867
3500,"CrusaderInfluenceArcaneOrbBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/arcaneorb_beam.ao",[],4,0,228948502
3501,"CrusaderInfluenceArcaneOrbImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/arcaneorb_impact.ao",[],4,100,1037577169
3502,"WaterNovaEffectTriggered","Metadata/Effects/Spells/monsters_effects/waternova/rig_nova.ao",[],4,260,-360122348
3503,"SeawitchWave","Metadata/Effects/Spells/wave/rig_wave.ao",[],4,250,1863131703
3504,"HeraldOfIcePolarisWhiteExplosion2","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_ice2.ao",[],4,150,-263100380
3505,"HeraldOfIcePolarisWhiteExplosion3","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_ice3.ao",[],4,150,-1707862125
3506,"HeraldOfIcePolarisWhiteExplosion4","Metadata/Effects/Microtransactions/Spells/heralds/polaris_white/boom_ice4.ao",[],4,150,-437488428
3507,"CrusaderInfluencePhantasmBomb","Metadata/Effects/Spells/monsters_effects/AtlasExiles/CrusaderMonsters/manaphantasm_explode.ao",[],4,240,1310824601
3508,"AtlasExileEyrieFrozenHalfPipe","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/SuperSonicDash/FrozenHalfPipe/rig.ao",[],4,200,480348156
3509,"AtlasExileEyrieWhirl","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/Whirl/burst_ring/rig.ao",[],4,450,-618586396
3510,"AtlasExileEyrieBulletDiveImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Eyrie/BulletDive/impact/impact.ao",[],4,300,-1634796568
3511,"MerveilMortarImpact","Metadata/Effects/Spells/monsters_effects/act1/merveil/mortar/merveil_mortar_impact.ao",[],4,200,1263531088
3512,"KiracBuffEffect","Metadata/Effects/Spells/monsters_effects/League_3_9_0/orsen_tiller/buff.ao",[],4,300,-1195769578
3513,"PolarisBlackAuraStart","Metadata/Effects/Microtransactions/Aura/polaris_white/spawn.ao",[],4,0,-1309502461
3514,"PolarisWhiteAuraStart","Metadata/Effects/Microtransactions/Aura/polaris_white/spawn.ao",[],4,0,2105878673
3515,"AtlasExileOrionFusionBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/fusion_beam.ao",[],4,0,-1960339738
3516,"AtlasExileOrionNukeBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/fusioned_nuke_beam.ao",[],4,0,-488282633
3517,"AtlasExileOrionNukeBeamImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/nuke_beam_blast.ao",[],4,400,-1302103118
3518,"AtlasExileOrionCarpetProjectileImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/death_carpet_proj_impact.ao",[],4,88,-1594477266
3519,"AtlasExileOrionCarpetBombImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/death_carpet_bomb_impact.ao",[],4,200,-1681341446
3520,"AtlasExileOrionMeteorRain","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/destruction_assets/meteors/Meteor_Rain.ao",[],4,0,2133148678
3521,"AtlasExileOrionMeteorImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/destruction_assets/meteors/impact_Large.ao",[],4,250,-1519476087
3522,"BarrageFire","Metadata/Effects/Spells/barrage_02/fire/barrage_arrow.ao",[],4,0,-824555530
3523,"BarrageLightning","Metadata/Effects/Spells/barrage_02/lightning/barrage_arrow.ao",[],4,0,1357739219
3524,"BarrageCold","Metadata/Effects/Spells/barrage_02/cold/barrage_arrow.ao",[],4,0,-1771632278
3525,"BarrageChaos","Metadata/Effects/Spells/barrage_02/chaos/barrage_arrow.ao",[],4,0,-1709014676
3526,"BurningArrowAttachedArrow","Metadata/Effects/Spells/firearrow_02/burning_debuff.ao",[],4,0,-1682883152
3527,"MuzzleFlashFire","Metadata/Effects/Spells/spell_surges/muzzleFlashFire.ao",[],4,0,138641397
3528,"MuzzleFlashLightning","Metadata/Effects/Spells/spell_surges/muzzleFlashLightning.ao",[],4,0,1780854490
3529,"MuzzleFlashCold","Metadata/Effects/Spells/spell_surges/muzzleFlashCold.ao",[],4,0,288766491
3530,"MuzzleFlashChaos","Metadata/Effects/Spells/spell_surges/muzzleFlashChaos.ao",[],4,0,1252347539
3531,"MuzzleFlashPhys","Metadata/Effects/Spells/spell_surges/muzzleFlashPhys.ao",[],4,0,368350022
3532,"BlastRainUp","Metadata/Effects/Spells/blast_rain/arrow_up.ao",[],4,0,215303618
3533,"RainOfArrowsUp","Metadata/Effects/Spells/rain_of_arrows_anim/rig.ao",[],4,0,-1520889950
3534,"EnsnaringArrowStuckInGround","Metadata/Effects/Spells/ensnaring_shot/arrow_tether.ao",[],4,0,1134149351
3535,"EnsnaringArrowTetheringBeam","Metadata/Effects/Spells/ensnaring_shot/snare.ao",[],4,0,-1514696810
3536,"EnsnaringArrowStuckInGroundDemonic","Metadata/Effects/Microtransactions/Spells/ensnaring_shot/demonic/Ao/hand.ao",[],4,0,514381490
3537,"EnsnaringArrowTetheringBeamDemonic","Metadata/Effects/Microtransactions/Spells/ensnaring_shot/demonic/Ao/chain.ao",[],4,0,-65498892
3538,"EnsnaringArrowTumourSpider","Metadata/Effects/Spells/monsters_effects/Act5_FOUR/BabySpider/snare.ao",[],4,0,-1585594425
3539,"EnsnaringArrowTumourSpiderGround","Metadata/Effects/Spells/monsters_effects/Act5_FOUR/BabySpider/snare_decal.ao",[],4,0,-359829011
3540,"MuzzleFlashPhysRed","Metadata/Effects/Spells/base_arrow_surges/physical_blood/phblood_flash.ao",[],4,0,-1244595644
3541,"BlastRainProjectile","Metadata/Effects/Spells/blast_rain/blast_to_rain.ao",[],4,0,2103182285
3542,"RainOfArrowsProjectile","Metadata/Effects/Spells/rain_of_arrows/arrow_to_rain.ao",[],4,0,952695612
3543,"RainExplosionFire","Metadata/Effects/Spells/supports/arrow_rain/impact_fire.ao",[],4,100,-560438089
3544,"RainExplosionCold","Metadata/Effects/Spells/supports/arrow_rain/impact_ice.ao",[],4,100,-757921250
3545,"RainExplosionLightning","Metadata/Effects/Spells/supports/arrow_rain/impact_shock.ao",[],4,100,2085811942
3546,"RainExplosionChaos","Metadata/Effects/Spells/supports/arrow_rain/impact_poison.ao",[],4,100,-696616818
3547,"RainExplosionPhysical","Metadata/Effects/Spells/supports/arrow_rain/impact_phys.ao",[],4,100,-602405170
3548,"BurningArrowBaseSurge","Metadata/Effects/Spells/base_arrow_surges/fire/fire_surge.ao",[],4,0,194827581
3549,"BurningArrowMuzzleFlash","Metadata/Effects/Spells/base_arrow_surges/fire/fire_flash.ao",[],4,0,-2043179647
3550,"WandMuzzleFlashPhysical","Metadata/Effects/Spells/base_wand_attack/muzzle_physical.ao",[],4,0,459475106
3551,"WandMuzzleFlashFire","Metadata/Effects/Spells/base_wand_attack/muzzle_fire.ao",[],4,0,2019968920
3552,"WandMuzzleFlashCold","Metadata/Effects/Spells/base_wand_attack/muzzle_ice.ao",[],4,0,1646616343
3553,"WandMuzzleFlashLightning","Metadata/Effects/Spells/base_wand_attack/muzzle_lightning.ao",[],4,0,1696712742
3554,"WandMuzzleFlashChaos","Metadata/Effects/Spells/base_wand_attack/muzzle_chaos.ao",[],4,0,-358031459
3555,"ArrowNovaChaosPurple","Metadata/Effects/Spells/supports/arrow_rain/impact_chaos_purple.ao",[],4,100,1892061869
3556,"MuzzleFlashChaosPurple","Metadata/Effects/Spells/barrage_02/chaos/barrage_arrow_purple.ao",[],4,0,1636819558
3557,"ArrowNovaPhysRed","Metadata/Effects/Spells/supports/arrow_rain/impact_phys_red.ao",[],4,100,-129105339
3558,"AtlasExileBasiliskSnakeProjectileImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Basilisk/viper_proj_impact/projImpact.ao",[],4,200,-1335560489
3559,"AtlasExileOrionSpammableBeam","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/spam_beam.ao",[],4,0,-444059707
3560,"AtlasExileOrionSpammableBeamFinal","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/spam_beam_final.ao",[],4,0,1122204890
3561,"RainOfArrowsProjectileForsaken","Metadata/Effects/Spells/monsters_effects/forsaken_skeleton/arrow.ao",[],4,0,-718965681
3562,"RainOfArrowsProjectileCelestial","Metadata/Effects/Microtransactions/Spells/rain_of_arrows/celestial/arrow.ao",[],4,0,-356139317
3563,"BlastRainProjectileBlack","Metadata/Effects/Microtransactions/Spells/blastrain_black/arrow.ao",[],4,0,-334968996
3564,"ToxicRainProjectile","Metadata/Effects/Spells/rain_of_spores/arrow.ao",[],4,0,23646616
3565,"ToxicRainProjectileLotus","Metadata/Effects/Microtransactions/Spells/rain_of_spores/blackrose/arrow.ao",[],4,0,-1735677166
3566,"ToxicRainProjectileAzmeriBow","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CannibalPict/bow/ao/lotus_main_proj.ao",[],4,0,1055395698
3567,"ToxicRainProjectileSuffering","Metadata/Effects/Microtransactions/Spells/toxic_rain_suffering/arrow.ao",[],4,0,1555276303
3568,"AtlasExileOrionPermanentGroundDamage","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/destruction_assets/damage_NukeBeam.ao",[],4,400,-829140117
3569,"FrenzyArrowBaseSurge","Metadata/Effects/Spells/frenzy_02/arrowsurge.ao",[],4,0,-1000985669
3570,"MuzzleFlashFrenzy","Metadata/Effects/Spells/frenzy_02/muzzleflash.ao",[],4,0,-379296956
3571,"BarrageNewWand","Metadata/Effects/Spells/barrage_02/barrage_wand/barrage_wand.ao",[],4,0,-1141124983
3572,"OrionGeyserInitialWave","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/doom_geyser_initial_wave.ao",[],4,800,1845367922
3573,"OrionGeyserDetonateWave","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/doom_geyser_detonate_wave.ao",[],4,800,-104413495
3574,"BasiliskShoulderSnakeMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Basilisk/small_snake_spitProjectile/impact.ao",[],4,75,-694587626
3575,"DecoyTotemArea","Metadata/Effects/Spells/warcry_new/decoytotem.ao",[],4,400,-1009633799
3576,"AtlasBasiliskScorpionSting","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/scorpion/tail_sting.ao",[],4,380,-472603184
3577,"AtlasExileOrionMazeMeteor","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/maze_meteor.ao",[],4,200,701717980
3578,"AtlasExileOrionMazeMeteorImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/maze_meteor_impact.ao",[],4,400,1597659019
3579,"AtlasExileOrionCorridorNuke","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/corridor_slash_01.ao",[],4,2000,-1550827220
3580,"AtlasExileOrionVolatileWave","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/death_carpeting_wave.ao",[],4,1413,1955776492
3581,"BasiliskSpiderDebuffNova","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/spider/debuffNova.ao",[],4,550,156233355
3582,"BasiliskSpiderMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/spider/spiderMortarImpact.ao",[],4,150,1617015582
3583,"BasiliskTasterPrimaryMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/taster/tasterPrimMortarImpact.ao",[],4,175,-746058553
3584,"BasiliskTasterSecondaryMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/taster/tasterSecMortarImpact.ao",[],4,100,802409818
3585,"OrionGlobalHitEffects","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/Hit_FX.ao",[],4,0,33276957
3586,"OrionGeyserHitEffects","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/Hit_FX_geyser.ao",[],4,0,-525034978
3587,"OrionBeamHitEffects","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/Hit_FX_beam.ao",[],4,0,-1837897901
3588,"AtlasExileOrionSpammableBeamPhysical1","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_01.ao",[],4,0,-956364794
3589,"AtlasExileOrionSpammableBeamPhysical2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_02.ao",[],4,0,1942507830
3590,"AtlasExileOrionSpammableBeamPhysical3","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_03.ao",[],4,0,-1467459519
3591,"AtlasExileOrionSpammableBeamCold1","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_01_ice.ao",[],4,0,-956027021
3592,"AtlasExileOrionSpammableBeamCold2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_02_ice.ao",[],4,0,1939999723
3593,"AtlasExileOrionSpammableBeamCold3","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_03_ice.ao",[],4,0,-1621494722
3594,"AtlasExileOrionSpammableBeamFire1","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_01_fire.ao",[],4,0,-753696857
3595,"AtlasExileOrionSpammableBeamFire2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_02_fire.ao",[],4,0,-1979005514
3596,"AtlasExileOrionSpammableBeamFire3","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_03_fire.ao",[],4,0,628734710
3597,"AtlasExileOrionSpammableBeamLightning1","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_01_lightning.ao",[],4,0,1567838075
3598,"AtlasExileOrionSpammableBeamLightning2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_02_lightning.ao",[],4,0,1437110078
3599,"AtlasExileOrionSpammableBeamLightning3","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/TripleBeam/triple_beam_03_lightning.ao",[],4,0,112300017
3600,"AtlasExileOrionMeteorPermaDamage1","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/destruction_assets/damage_MeteorRain_01.ao",[],4,250,1819917029
3601,"AtlasExileOrionMeteorPermaDamage2","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/destruction_assets/damage_MeteorRain_02.ao",[],4,250,-851045167
3602,"BasiliskSpiderDeathExplode","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/spider/spiderDeathExplode.ao",[],4,200,-1044451782
3603,"RainOfArrowsProjectileEarth","Metadata/Effects/Spells/rain_of_arrows_anim/arrow_earth.ao",[],4,0,-1040321670
3604,"RainOfArrowsProjectileLightning","Metadata/Effects/Spells/rain_of_arrows_anim/arrow_lightning.ao",[],4,0,-40866323
3605,"RainOfArrowsProjectileRin","Metadata/Effects/Spells/Masters/Rin/rain_of_arrows/arrow.ao",[],4,0,660245550
3606,"RainOfArrowsProjectileLegionKarui","Metadata/Effects/Spells/monsters_effects/League_Legion/karui/arrow.ao",[],4,0,20122736
3607,"RainOfArrowsProjectileLegionEternal","Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Archer/onAct/rain_of_arrow_longer_bow/arrow.ao",[],4,0,473132665
3608,"TeleshotProjectileVerdant","Metadata/Effects/Spells/teleshot/arrow.ao",[],4,0,90736384
3609,"TeleshotProjectileDivine","Metadata/Effects/Microtransactions/Spells/teleshot/arrow.ao",[],4,0,-929604788
3610,"TeleshotProjectileMystic","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/mystic/arrow.ao",[],4,0,1574197527
3611,"TeleshotProjectileGhost","Metadata/Effects/Microtransactions/Spells/ghost_blink_arrow/arrow.ao",[],4,0,1347873239
