"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
1227,3847,"[1085,9553]","[20,10]","The Brittle Emperor"
1228,3770,[],[],"The Winged Death"
1229,4344,[],[],"Rama, The Kinslayer"
1230,4347,[],[],"Kalria, The Fallen"
1231,4356,[],[],"Invari, The Bloodshaper"
1232,4358,[],[],"Lokan, The Deceiver"
1233,4361,[],[],"Marchak, The Betrayer"
1234,4363,[],[],"Berrots, The Breaker"
1235,4365,[],[],"Vessider, The Unrivaled"
1236,4367,[],[],"Morgrants, The Deafening"
1237,4305,[],[],"Yorishi, Aurora-sage"
1238,4308,[],[],"Jeinei Yuushu"
1239,4311,[],[],"Otesha, the Giantslayer"
1240,4331,[],[],"Uruk Baleh"
1241,4334,[],[],"El'Abin, Bloodeater"
1242,4336,[],[],"Leli Goya, Daughter of Ash"
1243,4338,[],[],"Bin'aia, Crimson Rain"
1244,4277,"[1085,9553]","[30,15]","Musky \""Two-Eyes\"" Grenn"
1245,4280,[],[],"Susara, Siren of Pondium"
1246,4282,"[2090,9553]","[20,10]","Lussi \""Rotmother\"" Roth"
1247,2296,[],[],"The Blacksmith"
1248,1150,[],[],"Tolman, the Exhumer"
1249,749,[717],[50],"Volkuur's Frostguard"
1250,750,[717],[50],"Volkuur's Frostguard"
1251,762,[717],[50],"Volkuur's Flameguard"
1252,763,[717],[50],"Volkuur's Flameguard"
1253,786,[717],[50],"Volkuur's Stormguard"
1254,787,[717],[50],"Volkuur's Stormguard"
1255,4808,[717],[50],"Volkuur, the Unbreathing Queen"
1256,4834,[717],[50],"Rania Skyborne"
1257,4837,[717],[50],"Lora, the Contender"
1258,4840,[717],[50],"Terese Napora"
1259,6108,[],[],"Farrul, First of the Plains"
1260,6116,[],[],"Craiceann, First of the Deep"
1261,6144,[],[],"Fenumus, First of the Night"
1262,6063,[],[],"Saqawal, First of the Sky"
1263,8138,[],[],"Melur Thornmaul"
1264,8141,[],[],"Elida Blisterclaw"
1265,8144,[],[],"Orvi Acidbeak"
