"rownum","Id","DGRFile","i32","i32","i32"
1327,"EndGamePromenade_2","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_2_1.dgr",90,55,100
1328,"EndGamePromenade_3","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_3_1.dgr",90,55,100
1329,"EndGamePromenade_4","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_3_2.dgr",90,55,100
1330,"EndGamePromenade_5","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_4_2.dgr",90,55,100
1331,"EndGamePromenade_6","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_5_1.dgr",90,55,100
1332,"EndGamePromenade_7","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_6_1.dgr",90,55,100
1333,"EndGamePromenade_8","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_7_1.dgr",90,55,100
1334,"EndGamePromenade_9","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_7_2.dgr",90,55,100
1335,"EndGamePromenade_10","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_8_1.dgr",90,55,100
1336,"EndGamePromenade_11","Metadata/Terrain/EndGame/MapPromenade/Graphs/battlefront_8_2.dgr",90,53,100
1337,"EndGameUndeadSiege","Metadata/Terrain/EndGame/MapUndeadSiege/Graphs/siege_1.dgr",100,50,100
1338,"EndGameCowardsTrial","Metadata/Terrain/EndGame/MapCowardsTrial/Graphs/cowards_trial_1.dgr",100,50,100
1339,"EndGameMudGeyser_1","Metadata/Terrain/EndGame/MapSwampFetid/Graphs/fetid_island_1.tgr",103,50,100
1340,"EndGameMudGeyser_2","Metadata/Terrain/EndGame/MapSwampFetid/Graphs/fetid_island_2.tgr",103,50,100
1341,"EndGameMudGeyser_3","Metadata/Terrain/EndGame/MapSwampFetid/Graphs/fetid_island_3.tgr",103,50,100
1342,"EndGameMudGeyser_4","Metadata/Terrain/EndGame/MapSwampFetid/Graphs/fetid_island_4.tgr",103,50,100
1343,"EndGameOrchard_1","Metadata/Terrain/EndGame/MapGardens/Graphs/gardens_1.dgr",110,50,100
1344,"EndGameOrchard_2","Metadata/Terrain/EndGame/MapGardens/Graphs/gardens_2.dgr",110,50,100
1345,"EndGameOrchard_3","Metadata/Terrain/EndGame/MapGardens/Graphs/gardens_3.dgr",110,50,100
1346,"EndGameOrchard_4","Metadata/Terrain/EndGame/MapGardens/Graphs/gardens_4.dgr",110,50,100
1347,"EndGameVinktarSquare1","Metadata/Terrain/EndGame/MapVinktarSquare/Graphs/VinktarSquare_1.dgr",103,50,100
1348,"EndGameCourtyard_1","Metadata/Terrain/EndGame/MapGardens2/Graphs/gardens_1.dgr",118,50,100
1349,"EndGameCourtyard_2","Metadata/Terrain/EndGame/MapGardens2/Graphs/gardens_2.dgr",118,50,100
1350,"EndGameCourtyard_3","Metadata/Terrain/EndGame/MapGardens2/Graphs/gardens_3.dgr",118,50,100
1351,"EndGameCourtyard_4","Metadata/Terrain/EndGame/MapGardens2/Graphs/gardens_4.dgr",118,50,100
1352,"EndGameTerrace_1","Metadata/Terrain/EndGame/MapGardens3/Graphs/gardens_1.dgr",120,50,100
1353,"EndGameTerrace_2","Metadata/Terrain/EndGame/MapGardens3/Graphs/gardens_2.dgr",120,50,100
1354,"EndGameTerrace_3","Metadata/Terrain/EndGame/MapGardens3/Graphs/gardens_3.dgr",120,50,100
1355,"EndGameTerrace_4","Metadata/Terrain/EndGame/MapGardens3/Graphs/gardens_4.dgr",120,50,100
1356,"EndGameMuseum_1","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_1_2.dgr",100,50,45
1357,"EndGameMuseum_2","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_2_1.dgr",100,50,45
1358,"EndGameMuseum_3","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_3_1.dgr",100,50,45
1359,"EndGameMuseum_4","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_3_2.dgr",100,50,45
1360,"EndGameMuseum_5","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_4_1.dgr",100,50,45
1361,"EndGameMuseum_6","Metadata/Terrain/EndGame/MapLibrary/Graphs/city_library_4_2.dgr",100,50,45
1362,"EndGameLibrary2_1","Metadata/Terrain/EndGame/MapLibrary2/Graphs/city_archives_1.dgr",100,50,50
1363,"EndGameLibrary2_2","Metadata/Terrain/EndGame/MapLibrary2/Graphs/city_archives_2.dgr",100,50,50
1364,"EndGameLibrary2_3","Metadata/Terrain/EndGame/MapLibrary2/Graphs/city_archives_3.dgr",100,50,50
1365,"EndGameLibrary2_4","Metadata/Terrain/EndGame/MapLibrary2/Graphs/city_archives_4.dgr",100,50,50
1366,"EndGameLibraryUnique_1","Metadata/Terrain/EndGame/MapLibraryUnique/Graphs/map_library_unique_1.dgr",100,50,50
1367,"EndGamePalace_1","Metadata/Terrain/EndGame/MapScepter/Graphs/palace.dgr",100,50,50
1368,"EndGameVilla_1","Metadata/Terrain/EndGame/MapScepter2/Graphs/villa1.dgr",100,50,55
1369,"EndGameVilla_2","Metadata/Terrain/EndGame/MapScepter2/Graphs/villa2.dgr",100,50,55
1370,"EndGameVilla_3","Metadata/Terrain/EndGame/MapScepter2/Graphs/villa3.dgr",100,50,55
1371,"EndGameVilla_4","Metadata/Terrain/EndGame/MapScepter2/Graphs/villa4.dgr",100,50,55
1372,"EndGameResidence_1","Metadata/Terrain/EndGame/MapScepter3/Graphs/residence.dgr",100,50,41
1373,"EndGameVaalTemple_1","Metadata/Terrain/EndGame/MapIncaCorrupted/Graphs/maze_1.dgr",100,50,50
1374,"EndGameAsylum_1","Metadata/Terrain/EndGame/MapAsylum/Graphs/asylum_1_1.dgr",100,50,50
1375,"EndGameChurchFire_1","Metadata/Terrain/EndGame/MapChurchUniqueFire/Graphs/church_dungeon1.dgr",100,50,50
1376,"EndGameChurchFire_2","Metadata/Terrain/EndGame/MapChurchUniqueFire/Graphs/church_dungeon2.dgr",100,50,50
1377,"EndGameChurchFire_3","Metadata/Terrain/EndGame/MapChurchUniqueFire/Graphs/church_dungeon3.dgr",100,50,50
1378,"EndGameChurchFire_4","Metadata/Terrain/EndGame/MapChurchUniqueFire/Graphs/church_dungeon4.dgr",100,50,50
1379,"EndGameTreasureIsland1","Metadata/Terrain/EndGame/MapTreasureIsland/Graphs/island1_1.tgr",105,50,100
1380,"EndGameTreasureIsland2","Metadata/Terrain/EndGame/MapTreasureIsland/Graphs/island1_2.tgr",105,50,100
1381,"EndGameTreasureIsland3","Metadata/Terrain/EndGame/MapTreasureIsland/Graphs/island1_3.tgr",105,50,100
1382,"EndGameTreasureIsland4","Metadata/Terrain/EndGame/MapTreasureIsland/Graphs/island1_4.tgr",105,50,100
1383,"EndGameDeathAndTaxes","Metadata/Terrain/EndGame/MapDeathAndTaxes/Graphs/deathandtaxes.dgr",100,50,100
1384,"EndGameCagans","Metadata/Terrain/EndGame/MapShipGraveyardCagan/Graphs/ships_1_1.tgr",100,50,100
1385,"EndGameHallOfGrandmasters","Metadata/Terrain/EndGame/MapGrandmasters/Graphs/hallofgrandmasters.dgr",100,50,0
1386,"EndGameDesert_1","Metadata/Terrain/EndGame/MapDesert/Graphs/endgame_desert1.tgr",100,50,100
1387,"EndGameDesert_2","Metadata/Terrain/EndGame/MapDesert/Graphs/endgame_desert2.tgr",105,50,100
1388,"EndGameDesert_3","Metadata/Terrain/EndGame/MapDesert/Graphs/endgame_desert3.tgr",105,50,100
1389,"EndGameDesert_4","Metadata/Terrain/EndGame/MapDesert/Graphs/endgame_desert4.tgr",105,50,100
1390,"EndGameWastes1","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake.tgr",115,50,100
1391,"EndGameWastes2","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake2.tgr",115,50,100
1392,"EndGameWastes3","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake3.tgr",115,50,100
1393,"EndGameWastes4","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake4.tgr",115,50,100
1394,"EndGameWastes5","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake5.tgr",115,50,100
1395,"EndGameWastes6","Metadata/Terrain/EndGame/MapWastes/Graphs/driedlake6.tgr",115,50,100
1396,"EndGameWaterways_1","Metadata/Terrain/EndGame/MapAqueduct/Graphs/aqueduct.dgr",100,50,41
1397,"EndGameChannel1","Metadata/Terrain/EndGame/MapAqueduct/Graphs/channel_1.dgr",100,50,41
1398,"EndGameMineEx_1","Metadata/Terrain/EndGame/MapMineExcavation/Graphs/excavation_1.dgr",100,50,50
1399,"EndGameMineEx_2","Metadata/Terrain/EndGame/MapMineExcavation/Graphs/excavation_2.dgr",100,50,50
1400,"EndGameMineEx_3","Metadata/Terrain/EndGame/MapMineExcavation/Graphs/excavation_3.dgr",100,50,50
1401,"EndGameMineEx_4","Metadata/Terrain/EndGame/MapMineExcavation/Graphs/excavation_4.dgr",100,50,50
1402,"EndGameQuarry_1","Metadata/Terrain/EndGame/MapMineQuarry/Graphs/quarry_1.dgr",130,50,100
1403,"EndGameQuarry_2","Metadata/Terrain/EndGame/MapMineQuarry/Graphs/quarry_2.dgr",130,50,100
1404,"EndGameQuarry_3","Metadata/Terrain/EndGame/MapMineQuarry/Graphs/quarry_3.dgr",130,50,100
1405,"EndGameAbyss_1","Metadata/Terrain/EndGame/MapKaom_Abyss/Graphs/caldera_1.tgr",100,50,100
1406,"EndGameAbyss_2","Metadata/Terrain/EndGame/MapKaom_Abyss/Graphs/caldera_2.tgr",100,50,100
1407,"EndGameAbyss_3","Metadata/Terrain/EndGame/MapKaom_Abyss/Graphs/caldera_3.tgr",100,50,100
1408,"EndGameAbyss_4","Metadata/Terrain/EndGame/MapKaom_Abyss/Graphs/caldera_4.tgr",100,50,100
1409,"EndGameVolcano_1","Metadata/Terrain/EndGame/MapKaom_Volcano/Graphs/volcano_updated.tgr",130,50,50
1410,"EndGameVolcano_2","Metadata/Terrain/EndGame/MapKaom_Volcano/Graphs/volcano2_updated.tgr",130,50,50
1411,"EndGameVolcano_3","Metadata/Terrain/EndGame/MapKaom_Volcano/Graphs/volcano3_updated.tgr",130,50,50
1412,"EndGameVolcano_4","Metadata/Terrain/EndGame/MapKaom_Volcano/Graphs/volcano4_updated.tgr",110,50,50
1413,"EndGameColosseum_1","Metadata/Terrain/EndGame/MapColosseum/Graphs/daresso1.dgr",100,50,60
1414,"EndGameColosseum_2","Metadata/Terrain/EndGame/MapColosseum/Graphs/daresso2.dgr",100,50,60
1415,"EndGameColosseum_3","Metadata/Terrain/EndGame/MapColosseum/Graphs/daresso3.dgr",100,50,60
1416,"EndGameColosseum_4","Metadata/Terrain/EndGame/MapColosseum/Graphs/daresso4.dgr",100,50,55
1417,"EndGamePit_1","Metadata/Terrain/EndGame/MapDaressoPits/Graphs/pits_01.dgr",135,50,45
1418,"EndGamePit_2","Metadata/Terrain/EndGame/MapDaressoPits/Graphs/pits_02.dgr",135,50,50
1419,"EndGamePit_3","Metadata/Terrain/EndGame/MapDaressoPits/Graphs/pits_03.dgr",135,50,45
1420,"EndGamePit_4","Metadata/Terrain/EndGame/MapDaressoPits/Graphs/pits_04.dgr",135,50,45
1421,"EndGamePit_5","Metadata/Terrain/EndGame/MapDaressoPits/Graphs/pits_05.dgr",140,50,50
1422,"EndGameArena_1","Metadata/Terrain/EndGame/MapDaressoArena/Graphs/arena_01.dgr",100,50,66
1423,"EndGameArena_2","Metadata/Terrain/EndGame/MapDaressoArena/Graphs/arena_02.dgr",100,50,66
1424,"EndGameArena_3","Metadata/Terrain/EndGame/MapDaressoArena/Graphs/arena_03.dgr",100,50,66
1425,"EndGameArena_4","Metadata/Terrain/EndGame/MapDaressoArena/Graphs/arena_04.dgr",100,50,66
1426,"EndGamePit_Unique_1","Metadata/Terrain/EndGame/MapDaressoPitsUnique/Graphs/pits_01.dgr",100,50,66
1427,"EndGameVillageRuins1","Metadata/Terrain/EndGame/MapVillageRuins/Graphs/villageruins1.tgr",115,50,100
1428,"EndGameVillageRuins2","Metadata/Terrain/EndGame/MapVillageRuins/Graphs/villageruins2.tgr",115,50,100
1429,"EndGameVillageRuins3","Metadata/Terrain/EndGame/MapVillageRuins/Graphs/villageruins3.tgr",115,50,100
1430,"EndGameVillageRuins4","Metadata/Terrain/EndGame/MapVillageRuins/Graphs/villageruins4.tgr",115,50,100
1431,"EndGameMalformation1","Metadata/Terrain/EndGame/MapMalformation/Graphs/malformation_remake1.dgr",114,50,100
1432,"EndGameMalformation2","Metadata/Terrain/EndGame/MapMalformation/Graphs/malformation_remake2.dgr",114,50,100
1433,"EndGameMalformation3","Metadata/Terrain/EndGame/MapMalformation/Graphs/malformation_remake3.dgr",114,50,100
1434,"EndGameMalformation4","Metadata/Terrain/EndGame/MapMalformation/Graphs/malformation_remake4.dgr",114,50,100
1435,"EndGamePhantasmagoria1","Metadata/Terrain/EndGame/MapPhantasmagoria/Graphs/phantasmagoria_1.dgr",100,50,53
1436,"EndGamePhantasmagoria2","Metadata/Terrain/EndGame/MapPhantasmagoria/Graphs/phantasmagoria_2.dgr",100,50,50
1437,"EndGamePhantasmagoria3","Metadata/Terrain/EndGame/MapPhantasmagoria/Graphs/phantasmagoria_3.dgr",100,50,54
1438,"EndGamePhantasmagoria4","Metadata/Terrain/EndGame/MapPhantasmagoria/Graphs/phantasmagoria_4.dgr",100,50,54
1439,"EndGamePhantasmagoria5","Metadata/Terrain/EndGame/MapPhantasmagoria/Graphs/phantasmagoria_5.dgr",100,50,53
1440,"EndGameCore_1","Metadata/Terrain/EndGame/MapCore/Graphs/core1.dgr",100,50,60
1441,"EndGameCore_2","Metadata/Terrain/EndGame/MapCore/Graphs/core2.dgr",100,50,55
1442,"EndGameCore_3","Metadata/Terrain/EndGame/MapCore/Graphs/core3.dgr",100,50,62
1443,"EndGameChateau1","Metadata/Terrain/EndGame/MapChateau/Graphs/chateau_1.dgr",100,50,50
1444,"EndGameChateau2","Metadata/Terrain/EndGame/MapChateau/Graphs/chateau_2.dgr",100,50,50
1445,"EndGameChateau3","Metadata/Terrain/EndGame/MapChateau/Graphs/chateau_3.dgr",100,50,50
1446,"EndGameManor1","Metadata/Terrain/EndGame/MapManor/Graphs/manor_01.dgr",100,50,50
1447,"EndGameManor2","Metadata/Terrain/EndGame/MapManor/Graphs/manor_02.dgr",100,50,50
1448,"EndGameManor3","Metadata/Terrain/EndGame/MapManor/Graphs/manor_03.dgr",100,50,50
1449,"EndGameManor4","Metadata/Terrain/EndGame/MapManor/Graphs/manor_04.dgr",100,50,50
1450,"EndGameManor5","Metadata/Terrain/EndGame/MapManor/Graphs/manor_05.dgr",100,50,50
1451,"EndGameManor6","Metadata/Terrain/EndGame/MapManor/Graphs/manor_06.dgr",100,50,50
1452,"EndGamePlaza1","Metadata/Terrain/EndGame/MapPlaza/Graphs/plaza1.dgr",100,50,50
1453,"EndGamePlaza2","Metadata/Terrain/EndGame/MapPlaza/Graphs/plaza2.dgr",100,50,47
1454,"EndGamePlaza3","Metadata/Terrain/EndGame/MapPlaza/Graphs/plaza3.dgr",100,50,47
1455,"EndGamePlaza4","Metadata/Terrain/EndGame/MapPlaza/Graphs/plaza4.dgr",100,50,47
1456,"PetFlats","Metadata/Terrain/TestAreas/PetFlats/Graphs/macro_swamp1_1.tgr",100,50,50
1457,"EndGamePantheon1","Metadata/Terrain/EndGame/MapPantheon/Graphs/_pantheon_1.dgr",0,0,0
1458,"EndGameOba","Metadata/Terrain/EndGame/MapOba/Graphs/main_1.dgr",100,50,50
1459,"EndGameLegendsMain","Metadata/Terrain/EndGame/MapIncaUniqueLegends/Graphs/legends_main.dgr",100,50,50
1460,"EndGameLegends1","Metadata/Terrain/EndGame/MapIncaUniqueLegends/Graphs/_legends_1.dgr",100,50,100
1461,"EndGameLegends2","Metadata/Terrain/EndGame/MapIncaUniqueLegends/Graphs/_legends_2.dgr",100,50,100
1462,"EndGameLegends3","Metadata/Terrain/EndGame/MapIncaUniqueLegends/Graphs/_legends_3.dgr",100,50,100
1463,"EndGameLegends4","Metadata/Terrain/EndGame/MapIncaUniqueLegends/Graphs/_legends_4.dgr",100,50,100
1464,"EndGameParadise","Metadata/Terrain/EndGame/MapParadise/Graphs/paradise.tgr",100,50,100
1465,"EndGameBlackguard","Metadata/Terrain/EndGame/MapBlackguard/Graphs/blackguard_1.dgr",100,50,100
1466,"EndGameWolf","Metadata/Terrain/EndGame/MapWolf/Graphs/endgame_wolfden_1.dgr",100,50,50
1467,"EndGameHallowedGrounds_1","Metadata/Terrain/EndGame/MapHallowedGround/Graphs/HallowedGround_1.dgr",100,50,100
1468,"EndGameHallowedGrounds_2","Metadata/Terrain/EndGame/MapHallowedGround/Graphs/HallowedGround_2.dgr",100,50,100
1469,"EndGameHallowedGrounds_3","Metadata/Terrain/EndGame/MapHallowedGround/Graphs/HallowedGround_3.dgr",100,50,100
1470,"EndGameHallowedGrounds_4","Metadata/Terrain/EndGame/MapHallowedGround/Graphs/HallowedGround_4.dgr",100,50,100
1471,"EndGameHallowedGrounds_5","Metadata/Terrain/EndGame/MapHallowedGround/Graphs/HallowedGround_5.dgr",100,50,100
1472,"EndGameHighGardens_1","Metadata/Terrain/EndGame/MapHighGardens/Graphs/highgardens.dgr",100,50,50
1473,"EndGameHighGardens_2","Metadata/Terrain/EndGame/MapHighGardens/Graphs/highgardens_FI.dgr",100,50,50
1474,"EndGameHighGardens_3","Metadata/Terrain/EndGame/MapHighGardens/Graphs/highgardens_R90.dgr",100,50,50
1475,"EndGameHighGardens_4","Metadata/Terrain/EndGame/MapHighGardens/Graphs/highgardens_I.dgr",100,50,50
1476,"EndGameMineralPools_1","Metadata/Terrain/EndGame/MapMineralPools/Graphs/mineralpools1_1.dgr",100,50,55
1477,"EndGameMineralPools_2","Metadata/Terrain/EndGame/MapMineralPools/Graphs/mineralpools1_2.dgr",100,50,55
1478,"EndGameMineralPools_3","Metadata/Terrain/EndGame/MapMineralPools/Graphs/mineralpools1_3.dgr",100,50,55
1479,"EndGameMineralPools_4","Metadata/Terrain/EndGame/MapMineralPools/Graphs/mineralpools1_4.dgr",100,50,55
1480,"EndGameScriptorium_1","Metadata/Terrain/EndGame/MapScriptorium/Graphs/scriptorium_1.dgr",100,50,50
1481,"EndGameScriptorium_2","Metadata/Terrain/EndGame/MapScriptorium/Graphs/scriptorium_2.dgr",100,50,50
1482,"EndGameScriptorium_3","Metadata/Terrain/EndGame/MapScriptorium/Graphs/scriptorium_3.dgr",100,50,50
1483,"EndGameScriptorim_4","Metadata/Terrain/EndGame/MapScriptorium/Graphs/scriptorium_4.dgr",100,50,50
1484,"EndGameEstuary_1","Metadata/Terrain/EndGame/MapEstuary/Graphs/estuary_1.tgr",100,55,100
1485,"EndGameEstuary_2","Metadata/Terrain/EndGame/MapEstuary/Graphs/estuary_2.tgr",100,55,100
1486,"EndGameEstuary_3","Metadata/Terrain/EndGame/MapEstuary/Graphs/estuary_3.tgr",100,55,100
1487,"EndGameEstuary_4","Metadata/Terrain/EndGame/MapEstuary/Graphs/estuary_4.tgr",100,55,100
1488,"EndGameArmory_1","Metadata/Terrain/EndGame/MapArmory/Graphs/armory_1.dgr",100,50,50
1489,"EndGameArmory_2","Metadata/Terrain/EndGame/MapArmory/Graphs/armory_2.dgr",100,50,50
1490,"EndGameArmory_3","Metadata/Terrain/EndGame/MapArmory/Graphs/armory_3.dgr",100,50,50
1491,"EndGameArmory_4","Metadata/Terrain/EndGame/MapArmory/Graphs/armory_4.dgr",100,50,50
1492,"EndGameSulphurWastes_1","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_1.dgr",113,55,50
1493,"EndGameSulphurWastes_2","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_2.dgr",113,55,50
1494,"EndGameSulphurWastes_3","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_3.dgr",113,55,50
1495,"EndGameSulphurWastes_4","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_4.dgr",113,55,50
1496,"EndGameSulphurWastes_5","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_5.dgr",113,55,50
1497,"EndGameSulphurWastes_6","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_6.dgr",113,55,50
1498,"EndGameSulphurWastes_7","Metadata/Terrain/EndGame/MapCursus/Graphs/sulphurwastes_7.dgr",113,55,50
1499,"EndGameMarshes_1","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_1.dgr",90,50,100
1500,"EndGameMarshes_2","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_2.dgr",90,50,100
1501,"EndGameMarshes_3","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_3.dgr",90,50,100
1502,"EndGameMarshes_4","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_4.dgr",90,50,100
1503,"EndGameMarshes_5","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_5.dgr",90,50,100
1504,"EndGameMarshes_6","Metadata/Terrain/EndGame/MapMarshes/Graphs/marshes_6.dgr",90,50,100
1505,"EndGameBarrows_1","Metadata/Terrain/EndGame/MapBarrows/Graphs/barrows_1.dgr",100,50,50
1506,"EndGameBarrows_2","Metadata/Terrain/EndGame/MapBarrows/Graphs/barrows_2.dgr",100,50,50
1507,"EndGameBarrows_3","Metadata/Terrain/EndGame/MapBarrows/Graphs/barrows_3.dgr",100,50,50
1508,"EndGameBarrows_4","Metadata/Terrain/EndGame/MapBarrows/Graphs/barrows_4.dgr",100,50,50
1509,"EndGameTower_1","Metadata/Terrain/EndGame/MapTower/Graphs/tower_1.dgr",100,50,45
1510,"EndGameTower_2","Metadata/Terrain/EndGame/MapTower/Graphs/tower_2.dgr",100,50,45
1511,"EndGameTower_3","Metadata/Terrain/EndGame/MapTower/Graphs/tower_3.dgr",100,50,45
1512,"EndGameBurialChambers_1","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_1.dgr",100,50,70
1513,"EndGameBurialChambers_2","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_2.dgr",100,50,65
1514,"EndGameBurialChambers_3","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_3.dgr",100,50,70
1515,"EndGameBurialChambers_4","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_4.dgr",100,50,70
1516,"EndGameBurialChambers_5","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_5.dgr",100,50,70
1517,"EndGameIvoryTemple_1","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_1.dgr",112,50,40
1518,"EndGameIvoryTemple_2","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_2.dgr",112,50,40
1519,"EndGameIvoryTemple_3","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_3.dgr",112,50,40
1520,"EndGameIvoryTemple_4","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_4.dgr",112,50,40
1521,"EndGameIvoryTemple_5","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_5.dgr",112,50,40
1522,"EndGameVault_1","Metadata/Terrain/EndGame/MapVault/Graphs/vault_1.dgr",100,50,50
1523,"EndGameVault_2","Metadata/Terrain/EndGame/MapVault/Graphs/vault_2.dgr",100,50,50
1524,"EndGameVault_3","Metadata/Terrain/EndGame/MapVault/Graphs/vault_3.dgr",100,50,50
1525,"EndGameVault_4","Metadata/Terrain/EndGame/MapVault/Graphs/vault_4.dgr",100,50,50
1526,"EndGameMountainCity_1","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_01.dgr",100,50,50
1527,"EndGameMountainCity_2","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_02.dgr",100,50,50
1528,"EndGameMountainCity_3","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_03.dgr",100,50,50
1529,"EndGameOasis_1","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_1_1.tgr",118,50,100
1530,"EndGameOasis_2","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_1_2.tgr",118,50,100
1531,"EndGameOasis_3","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_2_1.tgr",118,50,100
1532,"EndGameOasis_4","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_2_2.tgr",118,50,100
1533,"EndGameFactory_1","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_1.dgr",100,75,50
1534,"EndGameFactory_2","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_2.dgr",100,75,50
1535,"EndGameFactory_3","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_3.dgr",100,75,50
1536,"EndGameFactory_4","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_4.dgr",100,75,50
1537,"EndGameFactoryAlt_1","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_1.dgr",100,50,50
1538,"EndGameFactoryAlt_2","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_2.dgr",100,50,50
1539,"EndGameFactoryAlt_3","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_3.dgr",100,50,50
1540,"EndGameArachnidTomb_1","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_1.dgr",100,50,40
1541,"EndGameArachnidTomb_2","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_2.dgr",100,50,40
1542,"EndGameArachnidTomb_3","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_3.dgr",100,50,40
1543,"EndGameArachnidTomb_4","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_4.dgr",100,50,40
1544,"EndGameLair_1","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_1.dgr",100,50,55
1545,"EndGameLair_2","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_2.dgr",100,50,55
1546,"EndGameLair_3","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_3.dgr",100,50,55
1547,"EndGameLair_4","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_4.dgr",100,50,55
1548,"EndGamePrimordialPool_1","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_1.dgr",120,50,100
1549,"EndGamePrimordialPool_2","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_2.dgr",120,50,100
1550,"EndGamePrimordialPool_3","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_3.dgr",120,50,100
1551,"EndGamePrimordialPool_4","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_4.dgr",120,50,100
1552,"EndGamePrimordialPool_5","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_5.dgr",120,50,100
1553,"EndGameAtlasPhoenix","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_01.dgr",100,50,50
1554,"EndGameAtlasPhoenix_2","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_02.dgr",100,50,50
1555,"EndGameAtlasPhoenix_3","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_03.dgr",100,50,50
1556,"EndGameAtlasPhoenix_4","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_04.dgr",100,50,50
1557,"EndGameAtlasHydra","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_01.dgr",100,50,55
1558,"EndGameAtlasHydra_2","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_02.dgr",100,50,54
