"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
24583,4031,26,82,0,0,2500,2500,[],[],[],[],[],[],[],[],[4030]
24584,4031,27,84,0,0,2700,2700,[],[],[],[],[],[],[],[],[4030]
24585,4031,28,86,0,0,2900,2900,[],[],[],[],[],[],[],[],[4030]
24586,4031,29,88,0,0,3100,3100,[],[],[],[],[],[],[],[],[4030]
24587,4031,30,90,0,0,3300,3300,[],[],[],[],[],[],[],[],[4030]
24588,4032,1,1,0,0,-2500,-2500,[],[],[],[],[],[],[],[],[4031]
24589,4032,2,5,0,0,-2300,-2300,[],[],[],[],[],[],[],[],[4031]
24590,4032,3,10,0,0,-2100,-2100,[],[],[],[],[],[],[],[],[4031]
24591,4032,4,15,0,0,-1900,-1900,[],[],[],[],[],[],[],[],[4031]
24592,4032,5,20,0,0,-1700,-1700,[],[],[],[],[],[],[],[],[4031]
24593,4032,6,25,0,0,-1500,-1500,[],[],[],[],[],[],[],[],[4031]
24594,4032,7,30,0,0,-1300,-1300,[],[],[],[],[],[],[],[],[4031]
24595,4032,8,35,0,0,-1100,-1100,[],[],[],[],[],[],[],[],[4031]
24596,4032,9,40,0,0,-900,-900,[],[],[],[],[],[],[],[],[4031]
24597,4032,10,45,0,0,-700,-700,[],[],[],[],[],[],[],[],[4031]
24598,4032,11,50,0,0,-500,-500,[],[],[],[],[],[],[],[],[4031]
24599,4032,12,55,0,0,-300,-300,[],[],[],[],[],[],[],[],[4031]
24600,4032,13,60,0,0,-100,-100,[],[],[],[],[],[],[],[],[4031]
24601,4032,14,66,0,0,100,100,[],[],[],[],[],[],[],[],[4031]
24602,4032,15,67,0,0,300,300,[],[],[],[],[],[],[],[],[4031]
24603,4032,16,68,0,0,500,500,[],[],[],[],[],[],[],[],[4031]
24604,4032,17,69,0,0,700,700,[],[],[],[],[],[],[],[],[4031]
24605,4032,18,70,0,0,900,900,[],[],[],[],[],[],[],[],[4031]
24606,4032,19,71,0,0,1100,1100,[],[],[],[],[],[],[],[],[4031]
24607,4032,20,72,0,0,1300,1300,[],[],[],[],[],[],[],[],[4031]
24608,4032,21,73,0,0,1500,1500,[],[],[],[],[],[],[],[],[4031]
24609,4032,22,74,0,0,1700,1700,[],[],[],[],[],[],[],[],[4031]
24610,4032,23,75,0,0,1900,1900,[],[],[],[],[],[],[],[],[4031]
24611,4032,24,76,0,0,2100,2100,[],[],[],[],[],[],[],[],[4031]
24612,4032,25,77,0,0,2300,2300,[],[],[],[],[],[],[],[],[4031]
24613,4032,26,78,0,0,2500,2500,[],[],[],[],[],[],[],[],[4031]
24614,4032,27,79,0,0,2700,2700,[],[],[],[],[],[],[],[],[4031]
24615,4032,28,80,0,0,2900,2900,[],[],[],[],[],[],[],[],[4031]
24616,4032,29,81,0,0,3100,3100,[],[],[],[],[],[],[],[],[4031]
24617,4032,30,82,0,0,3300,3300,[],[],[],[],[],[],[],[],[4031]
24618,4033,1,1,0,0,0,0,[],"[1469,1470]","[0,0]",[],"[3,3]","[0.8,1.2]","[3,5]",[],[4032]
24619,4034,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[4033]
24620,4035,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[4034]
24621,4036,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[4035]
24622,4037,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[4036]
24623,4038,1,34,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[0,3,0,34]",[4037]
24624,4038,2,36,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[1,3,2,36]",[4037]
24625,4038,3,38,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[1,3,4,38]",[4037]
24626,4038,4,40,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[2,3,6,40]",[4037]
24627,4038,5,42,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[2,3,8,42]",[4037]
24628,4038,6,44,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[3,3,10,44]",[4037]
24629,4038,7,46,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[3,3,12,46]",[4037]
24630,4038,8,48,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[4,3,14,48]",[4037]
24631,4038,9,50,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[4,3,16,50]",[4037]
24632,4038,10,52,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[5,3,18,52]",[4037]
24633,4038,11,54,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[5,3,20,54]",[4037]
24634,4038,12,56,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[6,4,22,56]",[4037]
24635,4038,13,58,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[6,4,24,58]",[4037]
24636,4038,14,60,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[7,4,26,60]",[4037]
24637,4038,15,62,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[7,4,28,62]",[4037]
24638,4038,16,64,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[8,4,30,64]",[4037]
24639,4038,17,66,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[8,4,32,66]",[4037]
24640,4038,18,68,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[9,4,34,68]",[4037]
24641,4038,19,69,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[9,4,36,69]",[4037]
24642,4038,20,70,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[10,4,38,70]",[4037]
24643,4038,21,72,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[10,4,40,72]",[4037]
24644,4038,22,74,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[11,5,42,74]",[4037]
24645,4038,23,76,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[11,5,44,76]",[4037]
24646,4038,24,78,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[12,5,46,78]",[4037]
24647,4038,25,80,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[12,5,48,80]",[4037]
24648,4038,26,82,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[13,5,50,82]",[4037]
24649,4038,27,84,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[13,5,52,84]",[4037]
24650,4038,28,86,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[14,5,54,86]",[4037]
24651,4038,29,88,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[14,5,56,88]",[4037]
24652,4038,30,90,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[15,5,58,90]",[4037]
24653,4038,31,91,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[15,5,59,91]",[4037]
24654,4038,32,92,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[15,6,60,92]",[4037]
24655,4038,33,93,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[15,6,61,93]",[4037]
24656,4038,34,94,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[16,6,62,94]",[4037]
24657,4038,35,95,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[16,6,63,95]",[4037]
24658,4038,36,96,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[16,6,64,96]",[4037]
24659,4038,37,97,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[16,6,65,97]",[4037]
24660,4038,38,98,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[17,6,66,98]",[4037]
24661,4038,39,99,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[17,6,67,99]",[4037]
24662,4038,40,100,0,0,0,0,[],[],[],"[717,2895,159,457]","[1,1,1,1]",[],[],"[17,6,68,100]",[4037]
24663,4039,1,1,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[0,3,0]",[4038]
24664,4039,2,5,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[1,3,5]",[4038]
24665,4039,3,10,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[1,3,10]",[4038]
24666,4039,4,15,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[2,3,15]",[4038]
24667,4039,5,20,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[2,3,20]",[4038]
24668,4039,6,25,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[3,3,25]",[4038]
24669,4039,7,30,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[3,3,30]",[4038]
24670,4039,8,35,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[4,3,35]",[4038]
24671,4039,9,40,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[4,3,40]",[4038]
24672,4039,10,45,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[5,3,45]",[4038]
24673,4039,11,50,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[5,3,50]",[4038]
24674,4039,12,55,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[6,4,55]",[4038]
24675,4039,13,60,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[6,4,60]",[4038]
24676,4039,14,66,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[7,4,66]",[4038]
24677,4039,15,67,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[7,4,67]",[4038]
24678,4039,16,68,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[8,4,68]",[4038]
24679,4039,17,69,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[8,4,69]",[4038]
24680,4039,18,70,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[9,4,70]",[4038]
24681,4039,19,71,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[9,4,71]",[4038]
24682,4039,20,72,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[10,4,72]",[4038]
24683,4039,21,73,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[10,4,73]",[4038]
24684,4039,22,74,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[11,5,74]",[4038]
24685,4039,23,75,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[11,5,75]",[4038]
24686,4039,24,76,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[12,5,76]",[4038]
24687,4039,25,77,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[12,5,77]",[4038]
24688,4039,26,78,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[13,5,78]",[4038]
24689,4039,27,79,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[13,5,79]",[4038]
24690,4039,28,80,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[14,5,80]",[4038]
24691,4039,29,81,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[14,5,81]",[4038]
24692,4039,30,82,0,0,0,0,[],[],[],"[717,2895,159]","[1,1,1]",[],[],"[15,5,82]",[4038]
24693,4040,1,1,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[0,0]",[4039]
24694,4040,2,5,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[1,5]",[4039]
24695,4040,3,10,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[1,10]",[4039]
24696,4040,4,15,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[2,15]",[4039]
24697,4040,5,20,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[2,20]",[4039]
24698,4040,6,25,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[3,25]",[4039]
24699,4040,7,30,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[3,30]",[4039]
24700,4040,8,35,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[4,35]",[4039]
24701,4040,9,40,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[4,40]",[4039]
24702,4040,10,45,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[5,45]",[4039]
24703,4040,11,50,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[5,50]",[4039]
24704,4040,12,55,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[6,55]",[4039]
24705,4040,13,60,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[6,60]",[4039]
24706,4040,14,66,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[7,66]",[4039]
24707,4040,15,67,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[7,67]",[4039]
24708,4040,16,68,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[8,68]",[4039]
24709,4040,17,69,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[8,69]",[4039]
24710,4040,18,70,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[9,70]",[4039]
24711,4040,19,71,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[9,71]",[4039]
24712,4040,20,72,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[10,72]",[4039]
24713,4040,21,73,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[10,73]",[4039]
24714,4040,22,74,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[11,74]",[4039]
24715,4040,23,75,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[11,75]",[4039]
24716,4040,24,76,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[12,76]",[4039]
24717,4040,25,77,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[12,77]",[4039]
24718,4040,26,78,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[13,78]",[4039]
24719,4040,27,79,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[13,79]",[4039]
24720,4040,28,80,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[14,80]",[4039]
24721,4040,29,81,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[14,81]",[4039]
24722,4040,30,82,0,0,0,0,[],[],[],"[717,159]","[1,1]",[],[],"[15,82]",[4039]
24723,4041,1,34,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[0,20,20,0,34]",[4040]
24724,4041,2,36,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[1,21,21,2,36]",[4040]
24725,4041,3,38,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[1,21,21,4,38]",[4040]
24726,4041,4,40,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[2,22,22,6,40]",[4040]
24727,4041,5,42,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[2,22,22,8,42]",[4040]
24728,4041,6,44,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[3,23,23,10,44]",[4040]
24729,4041,7,46,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[3,23,23,12,46]",[4040]
24730,4041,8,48,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[4,24,24,14,48]",[4040]
24731,4041,9,50,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[4,24,24,16,50]",[4040]
24732,4041,10,52,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[5,25,25,18,52]",[4040]
24733,4041,11,54,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[5,25,25,20,54]",[4040]
24734,4041,12,56,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[6,26,26,22,56]",[4040]
24735,4041,13,58,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[6,26,26,24,58]",[4040]
24736,4041,14,60,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[7,27,27,26,60]",[4040]
24737,4041,15,62,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[7,27,27,28,62]",[4040]
24738,4041,16,64,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[8,28,28,30,64]",[4040]
24739,4041,17,66,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[8,28,28,32,66]",[4040]
24740,4041,18,68,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[9,29,29,34,68]",[4040]
24741,4041,19,69,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[9,29,29,36,69]",[4040]
24742,4041,20,70,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[10,30,30,38,70]",[4040]
24743,4041,21,72,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[10,30,30,40,72]",[4040]
24744,4041,22,74,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[11,31,31,42,74]",[4040]
24745,4041,23,76,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[11,31,31,44,76]",[4040]
24746,4041,24,78,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[12,32,32,46,78]",[4040]
24747,4041,25,80,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[12,32,32,48,80]",[4040]
24748,4041,26,82,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[13,33,33,50,82]",[4040]
24749,4041,27,84,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[13,33,33,52,84]",[4040]
24750,4041,28,86,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[14,34,34,54,86]",[4040]
24751,4041,29,88,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[14,34,34,56,88]",[4040]
24752,4041,30,90,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[15,35,35,58,90]",[4040]
24753,4041,31,91,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[15,35,35,59,91]",[4040]
24754,4041,32,92,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[15,35,35,60,92]",[4040]
24755,4041,33,93,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[15,35,35,61,93]",[4040]
24756,4041,34,94,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[16,36,36,62,94]",[4040]
24757,4041,35,95,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[16,36,36,63,95]",[4040]
24758,4041,36,96,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[16,36,36,64,96]",[4040]
24759,4041,37,97,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[16,36,36,65,97]",[4040]
24760,4041,38,98,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[17,37,37,66,98]",[4040]
24761,4041,39,99,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[17,37,37,67,99]",[4040]
24762,4041,40,100,0,0,0,0,[],[],[],"[717,2893,2894,159,457]","[1,1,1,1,1]",[],[],"[17,37,37,68,100]",[4040]
24763,4042,1,1,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,19,19,30]",[4041]
24764,4042,2,4,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,19,19,32]",[4041]
24765,4042,3,8,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,20,20,34]",[4041]
24766,4042,4,12,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,20,20,36]",[4041]
24767,4042,5,16,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[1,21,21,38]",[4041]
24768,4042,6,20,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[1,21,21,40]",[4041]
24769,4042,7,24,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[2,22,22,42]",[4041]
24770,4042,8,28,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[2,22,22,44]",[4041]
24771,4042,9,32,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[3,23,23,46]",[4041]
24772,4042,10,36,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[3,23,23,48]",[4041]
24773,4042,11,40,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[4,24,24,50]",[4041]
24774,4042,12,44,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[4,24,24,52]",[4041]
24775,4042,13,48,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[5,25,25,54]",[4041]
24776,4042,14,52,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[5,25,25,56]",[4041]
24777,4042,15,56,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[6,26,26,58]",[4041]
24778,4042,16,60,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[6,26,26,60]",[4041]
24779,4042,17,64,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[7,27,27,62]",[4041]
24780,4042,18,66,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[7,27,27,64]",[4041]
24781,4042,19,67,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[8,28,28,66]",[4041]
24782,4042,20,68,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[8,28,28,68]",[4041]
24783,4042,21,69,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[9,29,29,70]",[4041]
24784,4042,22,70,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[9,29,29,72]",[4041]
24785,4042,23,71,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[10,30,30,74]",[4041]
24786,4042,24,72,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[10,30,30,76]",[4041]
24787,4042,25,73,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[11,31,31,78]",[4041]
24788,4042,26,74,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[11,31,31,80]",[4041]
24789,4042,27,75,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[12,32,32,82]",[4041]
24790,4042,28,76,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[12,32,32,84]",[4041]
24791,4042,29,77,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[13,33,33,86]",[4041]
24792,4042,30,78,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[13,33,33,88]",[4041]
24793,4043,1,1,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,19,19,30]",[4042]
24794,4043,2,4,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,19,19,32]",[4042]
24795,4043,3,8,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,20,20,34]",[4042]
24796,4043,4,12,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[0,20,20,36]",[4042]
24797,4043,5,16,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[1,21,21,38]",[4042]
24798,4043,6,20,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[1,21,21,40]",[4042]
24799,4043,7,24,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[2,22,22,42]",[4042]
24800,4043,8,28,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[2,22,22,44]",[4042]
24801,4043,9,32,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[3,23,23,46]",[4042]
24802,4043,10,36,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[3,23,23,48]",[4042]
24803,4043,11,40,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[4,24,24,50]",[4042]
24804,4043,12,44,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[4,24,24,52]",[4042]
24805,4043,13,48,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[5,25,25,54]",[4042]
24806,4043,14,52,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[5,25,25,56]",[4042]
24807,4043,15,56,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[6,26,26,58]",[4042]
24808,4043,16,60,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[6,26,26,60]",[4042]
24809,4043,17,64,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[7,27,27,62]",[4042]
24810,4043,18,66,0,0,0,0,[],[],[],"[717,2893,2894,159]","[1,1,1,1]",[],[],"[7,27,27,64]",[4042]
