"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
660,30,27,[0],6012,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
661,30,28,[0],6060,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
662,30,29,[0],6079,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
663,30,30,[4],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
664,30,31,[4],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
665,30,32,[4],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
666,30,33,[4],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
667,30,34,[4],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
668,30,35,[4],5565,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
669,30,36,[4],5960,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
670,30,37,[4],6012,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
671,30,38,[4],6060,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
672,30,39,[3],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
673,30,40,[3],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
674,30,41,[3],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
675,30,42,[3],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
676,30,43,[3],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
677,30,44,[3],5898,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
678,30,45,[3],5565,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
679,30,46,[3],5960,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
680,30,47,[5],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
681,30,48,[5],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
682,30,49,[5],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
683,30,50,[5],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
684,30,51,[5],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
685,30,52,[5],5859,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
686,30,53,[5],5898,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
687,30,54,[5],5899,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
688,30,55,[5],5839,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
689,30,56,[5],5847,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
690,30,57,[5],5921,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
691,30,58,[5],5565,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
692,30,59,[5],5960,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
693,30,60,[2],5695,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
694,30,61,[2],5694,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
695,30,62,[2],5563,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
696,30,63,[2],5685,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
697,30,64,[2],5569,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
698,30,65,[2],5857,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
699,30,66,[2],5861,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
700,30,67,[2],5921,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
701,30,68,[2],5565,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
702,30,69,[2],5960,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
703,31,0,[1],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
704,31,1,[1],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
705,31,2,[1],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
706,31,3,[1],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
707,31,4,[1],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
708,31,5,[1],5944,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
709,31,6,[1],6027,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
710,31,7,[1],6023,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
711,31,8,[1],6025,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
712,31,9,[1],6033,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
713,31,10,[6],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
714,31,11,[6],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
715,31,12,[6],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
716,31,13,[6],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
717,31,14,[6],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
718,31,15,[6],5944,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
719,31,16,[6],6027,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
720,31,17,[6],6023,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
721,31,18,[6],6025,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
722,31,19,[6],6033,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
723,31,20,[0],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
724,31,21,[0],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
725,31,22,[0],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
726,31,23,[0],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
727,31,24,[0],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
728,31,25,[0],5929,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
729,31,26,[4],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
730,31,27,[4],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
731,31,28,[4],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
732,31,29,[4],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
733,31,30,[4],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
734,31,31,[3],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
735,31,32,[3],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
736,31,33,[3],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
737,31,34,[3],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
738,31,35,[3],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
739,31,36,[3],6069,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
740,31,37,[5],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
741,31,38,[5],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
742,31,39,[5],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
743,31,40,[5],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
744,31,41,[5],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
745,31,42,[5],6068,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
746,31,43,[5],6023,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
747,31,44,[5],6025,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
748,31,45,[5],6069,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
749,31,46,[5],6053,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
750,31,47,[2],5796,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
751,31,48,[2],5797,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
752,31,49,[2],5798,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
753,31,50,[2],5827,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
754,31,51,[2],5799,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
755,31,52,[2],6023,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
756,31,53,[2],6025,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
757,31,54,[2],6071,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
758,31,55,[2],6072,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
759,31,56,[2],6075,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
760,32,0,[],5465,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
761,35,0,[],4771,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
762,35,1,[],4772,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
763,35,2,[],4773,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
764,35,3,[],4778,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
765,35,4,[],4779,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
766,35,5,[],4780,41,2,0,"",[],1,"","",[],1275,0,[],0,"",0
767,36,0,[],5328,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
768,36,1,[],5329,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
769,36,2,[],5330,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
770,36,3,[],5333,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
771,36,4,[],5331,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
772,36,5,[],5335,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
773,36,6,[],5327,42,1,0,"",[],1,"","",[],1275,0,[],0,"",0
774,37,0,[],5472,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
775,38,0,[],6238,42,2,0,"",[],1,"","",[],1275,0,[],0,"",0
776,38,1,[],6239,42,2,0,"",[],1,"","",[],1275,0,[],0,"",0
777,38,2,[],6240,42,2,0,"",[],1,"","",[],1275,0,[],0,"",0
778,39,0,[],6238,1,"",0,"",[],1,"","",[],1275,0,[],0,526,0
779,39,1,[],6239,1,"",0,"",[],1,"","",[],1275,0,[],0,527,0
780,39,2,[],6240,1,"",0,"",[],1,"","",[],1275,0,[],0,528,0
781,40,0,[],5473,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
782,41,0,[0],4977,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
783,41,1,[0],5021,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
784,41,2,[0],5008,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
785,41,3,[6],4977,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
786,41,4,[6],5021,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
787,41,5,[6],4998,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
788,41,6,[1],4998,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
789,41,7,[1],5035,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
790,41,8,[1],5021,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
791,41,9,[5],4987,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
792,41,10,[5],4998,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
793,41,11,[5],5035,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
794,41,12,[3],4987,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
795,41,13,[3],5008,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
796,41,14,[3],5035,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
797,41,15,[4],4977,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
798,41,16,[4],4987,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
799,41,17,[4],5008,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
800,41,18,[2],4977,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
801,41,19,[2],4987,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
802,41,20,[2],4998,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
803,41,21,[2],5008,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
804,41,22,[2],5021,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
805,41,23,[2],5035,47,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
806,42,0,[],5477,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
807,43,0,[],5478,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
808,45,0,[],5479,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
809,46,0,[],5480,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
810,44,0,[],4858,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
811,44,1,[],4859,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
812,44,2,[],4860,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
813,44,3,[],4861,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
814,44,4,[],4811,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
815,44,5,[],4812,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
816,44,6,[],4813,45,2,0,"",[],1,"","",[],1275,0,[],0,"",0
817,47,0,[],5494,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
818,48,0,[0],5161,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
819,48,1,[0],5205,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
820,48,2,[0],5197,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
821,48,3,[6],5161,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
822,48,4,[6],5205,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
823,48,5,[6],5186,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
824,48,6,[1],5186,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
825,48,7,[1],5214,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
826,48,8,[1],5205,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
827,48,9,[5],5174,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
828,48,10,[5],5214,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
829,48,11,[5],5186,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
830,48,12,[3],5174,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
831,48,13,[3],5214,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
832,48,14,[3],5197,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
833,48,15,[4],5161,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
834,48,16,[4],5197,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
835,48,17,[4],5174,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
836,48,18,[2],5161,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
837,48,19,[2],5174,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
838,48,20,[2],5186,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
839,48,21,[2],5197,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
840,48,22,[2],5205,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
841,48,23,[2],5214,53,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
842,49,0,[],5482,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
843,50,0,[],5327,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
844,50,1,[],5331,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
845,50,2,[],5335,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
846,50,3,[],5339,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
847,50,4,[],5334,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
848,50,5,[],5337,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
849,50,6,[],5343,54,1,0,"",[],1,"","",[],1275,0,[],0,"",0
850,51,0,[],5496,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
851,52,0,[],4809,57,2,0,"",[],1,"","",[],1275,0,[],0,"",0
852,52,1,[],4810,57,2,0,"",[],1,"","",[],1275,0,[],0,"",0
853,52,2,[],4811,57,2,0,"",[],1,"","",[],1275,0,[],0,"",0
854,52,3,[],4812,57,2,0,"",[],1,"","",[],1275,0,[],0,"",0
855,52,4,[],4813,57,2,0,"",[],1,"","",[],1275,0,[],0,"",0
856,53,0,[],5485,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
857,54,0,[],5497,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
858,55,0,[],4778,59,2,0,"",[],1,"","",[],1275,0,[],0,"",0
859,55,1,[],4779,59,2,0,"",[],1,"","",[],1275,0,[],0,"",0
860,55,2,[],4780,59,2,0,"",[],1,"","",[],1275,0,[],0,"",0
861,55,3,[],4781,59,2,0,"",[],1,"","",[],1275,0,[],0,"",0
862,57,0,[],6238,1,"",0,"",[],1,"","",[],1275,0,[],0,529,0
863,57,1,[],6239,1,"",0,"",[],1,"","",[],1275,0,[],0,531,0
864,57,2,[],6240,1,"",0,"",[],1,"","",[],1275,0,[],0,532,0
865,56,0,[],5502,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
866,58,0,[],5503,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
867,59,0,[],5504,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
868,60,0,[],5511,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
869,61,0,[0],4513,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
870,61,1,[0],4706,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
871,61,2,[0],4596,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
872,61,3,[0],4757,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
873,61,4,[0],4543,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
874,61,5,[0],4886,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
875,61,6,[4],4652,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
876,61,7,[4],4543,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
877,61,8,[4],4732,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
878,61,9,[4],4596,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
879,61,10,[4],4513,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
880,61,11,[4],4940,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
881,61,12,[3],4652,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
882,61,13,[3],5357,61,2,0,"",[],1,"","",[],1275,0,[],0,"",0
883,61,14,[3],4570,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
884,61,15,[3],4454,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
885,61,16,[3],4543,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
886,61,17,[3],4905,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
887,61,18,[5],4484,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
888,61,19,[5],4454,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
889,61,20,[5],4423,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
890,61,21,[5],4652,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
891,61,22,[5],5357,61,2,0,"",[],1,"","",[],1275,0,[],0,"",0
892,61,23,[5],4966,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
893,61,24,[1],4423,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
894,61,25,[1],4678,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
895,61,26,[1],4624,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
896,61,27,[1],4454,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
897,61,28,[1],4484,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
898,61,29,[1],4924,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
899,61,30,[6],4678,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
900,61,31,[6],4624,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
901,61,32,[6],4596,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
902,61,33,[6],4757,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
903,61,34,[6],4423,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
904,61,35,[6],4953,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
905,61,36,[2],4678,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
906,61,37,[2],4423,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
907,61,38,[2],4513,61,2,0,"3",[],1,"","",[],1275,0,[],0,"",0
908,61,39,[2],4732,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
909,61,40,[2],4652,61,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
910,61,41,[2],5357,61,2,0,"",[],1,"","",[],1275,0,[],0,"",0
911,62,0,[],5512,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
912,63,0,[],5513,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
913,64,0,[],5510,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
914,65,0,[],5304,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
915,65,1,[],5319,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
916,65,2,[],5340,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
917,65,3,[],5339,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
918,65,4,[],5336,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
919,65,5,[],5338,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
920,65,6,[],5334,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
921,65,7,[],5337,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
922,65,8,[],5343,65,1,0,"",[],1,"","",[],1275,0,[],0,"",0
923,66,0,[0],5064,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
924,66,1,[0],5116,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
925,66,2,[0],5132,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
926,66,3,[6],5064,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
927,66,4,[6],5099,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
928,66,5,[6],5132,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
929,66,6,[1],5099,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
930,66,7,[1],5132,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
931,66,8,[1],5149,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
932,66,9,[5],5082,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
933,66,10,[5],5099,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
934,66,11,[5],5149,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
935,66,12,[3],5082,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
936,66,13,[3],5116,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
937,66,14,[3],5149,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
938,66,15,[4],5064,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
939,66,16,[4],5082,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
940,66,17,[4],5116,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
941,66,18,[2],5064,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
942,66,19,[2],5082,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
943,66,20,[2],5099,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
944,66,21,[2],5116,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
945,66,22,[2],5132,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
946,66,23,[2],5149,66,2,0,"4",[],1,"","",[],1275,0,[],0,"",0
947,67,0,[],5517,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
948,68,0,[],5518,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
949,69,0,[],4858,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
950,69,1,[],4859,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
951,69,2,[],4860,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
952,69,3,[],4861,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
953,69,4,[],4862,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
954,69,5,[],4863,66,2,0,"",[],1,"","",[],1275,0,[],0,"",0
955,70,0,[],5519,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
956,71,0,[],6607,68,1,0,"",[],1,"","",[],1275,0,[],0,"",0
957,71,1,[],6702,68,1,0,"",[],1,"","",[],1275,0,[],0,"",0
958,71,2,[],6600,68,1,0,"",[],1,"","",[],1275,0,[],0,"",0
959,71,3,[],6647,68,1,0,"",[],1,"","",[],1275,0,[],0,"",0
960,34,0,[],5423,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
961,34,1,[],5421,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
962,34,2,[],5422,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
963,34,3,[],5420,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
964,17,48,[6],6052,15,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
965,17,49,[6],5570,15,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
966,17,50,[6],5866,15,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
967,17,51,[6],5628,15,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
968,33,57,[6],5625,35,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
969,33,58,[6],5696,35,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
970,33,59,[6],5694,35,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
971,33,60,[6],5604,35,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
972,33,61,[6],5628,35,"",0,"",[],1,1,"",[22],1275,0,[],0,"",0
973,72,0,[],8934,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
974,73,0,[],9072,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
975,74,0,[],9073,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
976,75,0,[],9075,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
977,76,0,[],9083,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
978,77,0,[],9098,1,0,0,"",[],1,"","",[],1275,0,[],0,"",0
979,78,0,[],8911,1,"",0,"",[],10000,"","",[],1275,0,[],0,"",0
980,79,0,[],8911,1,"",0,"",[],450,"","",[],1275,0,[],0,"",0
981,80,0,[],8911,1,"",0,"",[],600,"","",[],1275,0,[],0,"",0
982,81,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
983,82,0,[],8911,1,"",0,"",[],450,"","",[],1275,0,[],0,"",0
984,83,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
985,84,0,[],8911,1,"",0,"",[],600,"","",[],1275,0,[],0,"",0
986,85,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
987,86,0,[],8911,1,"",0,"",[],750,"","",[],1275,0,[],0,"",0
988,87,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
989,88,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
